year,bula_h,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.02787,69,2028,0.02070,0.03503
2007,North Rhine-Westphalia,male,Not Employed,0.38411,767,2028,0.36294,0.40529
2007,North Rhine-Westphalia,female,Full-Time Employment,0.21100,474,2237,0.19409,0.22792
2007,North Rhine-Westphalia,female,Regular Part-Time Employment,0.16970,447,2237,0.15414,0.18526
2007,North Rhine-Westphalia,female,Vocational Training,0.01676,33,2237,0.01144,0.02209
2007,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.07282,164,2237,0.06205,0.08359
2007,North Rhine-Westphalia,female,Not Employed,0.52848,1119,2237,0.50779,0.54917
2007,Hesse,male,Full-Time Employment,0.52218,374,643,0.48354,0.56082
2007,Hesse,male,"Marginal, Irregular Part-Time Employment",0.05460,33,643,0.03703,0.07218
2007,Hesse,male,Not Employed,0.34634,236,643,0.30953,0.38314
2007,Hesse,female,Full-Time Employment,0.19261,167,715,0.16369,0.22154
2007,Hesse,female,Regular Part-Time Employment,0.22587,166,715,0.19520,0.25654
2007,Hesse,female,"Marginal, Irregular Part-Time Employment",0.07233,54,715,0.05333,0.09133
2007,Hesse,female,Not Employed,0.48571,328,715,0.44905,0.52237
2007,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.57973,316,519,0.53723,0.62224
2007,"Rhineland-Palatinate, Saarland",male,Not Employed,0.35229,203,519,0.31115,0.39342
2007,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.20284,131,635,0.17154,0.23414
2007,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.17952,133,635,0.14964,0.20939
2007,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.09665,60,635,0.07365,0.11966
2007,"Rhineland-Palatinate, Saarland",female,Not Employed,0.49954,311,635,0.46062,0.53846
2007,Baden-Wuerttemberg,male,Full-Time Employment,0.56984,721,1188,0.54168,0.59801
2007,Baden-Wuerttemberg,male,Vocational Training,0.02880,31,1188,0.01929,0.03831
2007,Baden-Wuerttemberg,male,"Marginal, Irregular Part-Time Employment",0.02762,31,1188,0.01830,0.03694
2007,Baden-Wuerttemberg,male,Not Employed,0.34696,405,1188,0.31988,0.37404
2007,Baden-Wuerttemberg,female,Full-Time Employment,0.22134,278,1298,0.19875,0.24393
2007,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.16598,256,1298,0.14573,0.18623
2007,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.07369,91,1298,0.05947,0.08791
2007,Baden-Wuerttemberg,female,Not Employed,0.52054,673,1298,0.49336,0.54773
2007,Bavaria,male,Full-Time Employment,0.56879,821,1426,0.54307,0.59450
2007,Bavaria,male,Regular Part-Time Employment,0.02608,34,1426,0.01781,0.03436
2007,Bavaria,male,Vocational Training,0.02355,39,1426,0.01567,0.03142
2007,Bavaria,male,"Marginal, Irregular Part-Time Employment",0.02492,32,1426,0.01683,0.03301
2007,Bavaria,male,Not Employed,0.35570,500,1426,0.33084,0.38056
2007,Bavaria,female,Full-Time Employment,0.23700,368,1548,0.21581,0.25819
2007,Bavaria,female,Regular Part-Time Employment,0.18314,328,1548,0.16386,0.20241
2007,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.08324,142,1548,0.06947,0.09700
2007,Bavaria,female,Not Employed,0.47544,710,1548,0.45055,0.50033
2007,Berlin,male,Full-Time Employment,0.47109,170,308,0.41525,0.52693
2007,Berlin,male,Not Employed,0.38174,138,308,0.32739,0.43608
2007,Berlin,female,Full-Time Employment,0.30337,138,373,0.25666,0.35009
2007,Berlin,female,Regular Part-Time Employment,0.12861,55,373,0.09459,0.16263
2007,Berlin,female,Not Employed,0.48295,180,373,0.43217,0.53373
2007,Brandenburg,male,Full-Time Employment,0.42800,187,380,0.37818,0.47781
2007,Brandenburg,male,Not Employed,0.49518,193,380,0.44484,0.54551
2007,Brandenburg,female,Full-Time Employment,0.25674,125,433,0.21555,0.29794
2007,Brandenburg,female,Regular Part-Time Employment,0.11212,60,433,0.08237,0.14187
2007,Brandenburg,female,Not Employed,0.56702,248,433,0.52030,0.61375
2007,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.42336,109,217,0.35747,0.48925
2007,Mecklenburg-Western Pomerania,male,Not Employed,0.47948,108,217,0.41285,0.54610
2007,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.25134,85,259,0.19841,0.30427
2007,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.14603,40,259,0.10294,0.18912
2007,Mecklenburg-Western Pomerania,female,Not Employed,0.54010,134,259,0.47928,0.60091
2007,Saxony,male,Full-Time Employment,0.48708,375,729,0.45077,0.52339
2007,Saxony,male,Vocational Training,0.04445,33,729,0.02948,0.05942
2007,Saxony,male,Not Employed,0.42687,321,729,0.39093,0.46280
2007,Saxony,female,Full-Time Employment,0.22816,221,764,0.19838,0.25794
2007,Saxony,female,Regular Part-Time Employment,0.14402,134,764,0.11910,0.16893
2007,Saxony,female,"Marginal, Irregular Part-Time Employment",0.05466,35,764,0.03853,0.07080
2007,Saxony,female,Not Employed,0.55572,374,764,0.52046,0.59098
2007,Saxony-Anhalt,male,Full-Time Employment,0.46014,208,402,0.41135,0.50892
2007,Saxony-Anhalt,male,Not Employed,0.48216,194,402,0.43325,0.53106
2007,Saxony-Anhalt,female,Full-Time Employment,0.23459,132,428,0.19440,0.27478
2007,Saxony-Anhalt,female,Regular Part-Time Employment,0.12743,61,428,0.09580,0.15905
2007,Saxony-Anhalt,female,Not Employed,0.57472,235,428,0.52783,0.62162
2007,Thuringa,male,Full-Time Employment,0.45638,203,405,0.40780,0.50495
2007,Thuringa,male,Not Employed,0.42883,202,405,0.38057,0.47709
2007,Thuringa,female,Full-Time Employment,0.25667,126,440,0.21581,0.29753
2007,Thuringa,female,Regular Part-Time Employment,0.11485,65,440,0.08503,0.14468
2007,Thuringa,female,Not Employed,0.57170,249,440,0.52541,0.61799
2008,Schleswig-Holstein,male,Full-Time Employment,0.51956,130,243,0.45662,0.58251
2008,Schleswig-Holstein,male,Not Employed,0.39492,113,243,0.33333,0.45651
2008,Schleswig-Holstein,female,Full-Time Employment,0.17206,51,260,0.12609,0.21803
2008,Schleswig-Holstein,female,Regular Part-Time Employment,0.18916,60,260,0.14146,0.23685
2008,Schleswig-Holstein,female,Not Employed,0.50386,149,260,0.44297,0.56476
2008,Hamburg,male,Full-Time Employment,0.58715,72,122,0.49943,0.67488
2008,Hamburg,male,Not Employed,0.36115,50,122,0.27556,0.44674
2008,Hamburg,female,Full-Time Employment,0.27065,41,119,0.19049,0.35082
2008,Hamburg,female,Not Employed,0.56680,78,119,0.47740,0.65621
2008,Lower Saxony,male,Full-Time Employment,0.53242,457,811,0.49805,0.56678
2008,Lower Saxony,male,"Marginal, Irregular Part-Time Employment",0.04425,35,811,0.03008,0.05841
2008,Lower Saxony,male,Not Employed,0.37241,319,811,0.33912,0.40570
2008,Lower Saxony,female,Full-Time Employment,0.21751,183,902,0.19057,0.24445
2008,Lower Saxony,female,Regular Part-Time Employment,0.16412,193,902,0.13994,0.18831
2008,Lower Saxony,female,"Marginal, Irregular Part-Time Employment",0.07389,73,902,0.05681,0.09097
2008,Lower Saxony,female,Not Employed,0.52732,453,902,0.49472,0.55992
2008,Bremen,female,Not Employed,0.51530,33,33,0.34214,0.68846
2008,North Rhine-Westphalia,male,Full-Time Employment,0.53469,1026,1884,0.51216,0.55722
2008,North Rhine-Westphalia,male,Regular Part-Time Employment,0.02804,46,1884,0.02059,0.03550
2008,North Rhine-Westphalia,male,Vocational Training,0.03085,46,1884,0.02304,0.03866
2008,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.03763,72,1884,0.02903,0.04622
2008,North Rhine-Westphalia,male,Not Employed,0.36569,694,1884,0.34394,0.38745
2008,North Rhine-Westphalia,female,Full-Time Employment,0.20893,451,2088,0.19149,0.22637
2008,North Rhine-Westphalia,female,Regular Part-Time Employment,0.18785,416,2088,0.17109,0.20461
2008,North Rhine-Westphalia,female,Vocational Training,0.01563,33,2088,0.01031,0.02096
2008,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.07395,168,2088,0.06272,0.08518
2008,North Rhine-Westphalia,female,Not Employed,0.51229,1020,2088,0.49085,0.53374
2008,Hesse,male,Full-Time Employment,0.53553,355,588,0.49518,0.57587
2008,Hesse,male,Not Employed,0.35540,233,588,0.31668,0.39412
2008,Hesse,female,Full-Time Employment,0.22119,168,681,0.18999,0.25238
2008,Hesse,female,Regular Part-Time Employment,0.20897,154,681,0.17841,0.23953
2008,Hesse,female,"Marginal, Irregular Part-Time Employment",0.08910,64,681,0.06769,0.11051
2008,Hesse,female,Not Employed,0.46500,295,681,0.42751,0.50249
2008,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.53654,278,473,0.49155,0.58153
2008,"Rhineland-Palatinate, Saarland",male,Not Employed,0.37873,195,473,0.33496,0.42249
2008,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.21178,129,606,0.17922,0.24433
2008,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.16864,124,606,0.13880,0.19847
2008,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.09967,49,606,0.07580,0.12354
2008,"Rhineland-Palatinate, Saarland",female,Not Employed,0.50627,304,606,0.46643,0.54611
2008,Baden-Wuerttemberg,male,Full-Time Employment,0.59058,687,1119,0.56176,0.61941
2008,Baden-Wuerttemberg,male,Vocational Training,0.03601,34,1119,0.02509,0.04693
2008,Baden-Wuerttemberg,male,"Marginal, Irregular Part-Time Employment",0.03244,35,1119,0.02205,0.04282
2008,Baden-Wuerttemberg,male,Not Employed,0.31247,363,1119,0.28530,0.33964
2008,Baden-Wuerttemberg,female,Full-Time Employment,0.23708,285,1211,0.21312,0.26105
2008,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.16780,235,1211,0.14675,0.18886
2008,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.08315,96,1211,0.06760,0.09871
2008,Baden-Wuerttemberg,female,Not Employed,0.48780,595,1211,0.45964,0.51597
2008,Bavaria,male,Full-Time Employment,0.58789,759,1325,0.56138,0.61440
2008,Bavaria,male,Regular Part-Time Employment,0.02157,34,1325,0.01375,0.02940
2008,Bavaria,male,Vocational Training,0.02509,36,1325,0.01666,0.03351
2008,Bavaria,male,"Marginal, Irregular Part-Time Employment",0.02720,38,1325,0.01843,0.03596
2008,Bavaria,male,Not Employed,0.33728,458,1325,0.31181,0.36275
2008,Bavaria,female,Full-Time Employment,0.25711,349,1467,0.23474,0.27949
2008,Bavaria,female,Regular Part-Time Employment,0.17592,312,1467,0.15643,0.19541
2008,Bavaria,female,Vocational Training,0.02296,34,1467,0.01529,0.03063
2008,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.08939,130,1467,0.07479,0.10400
2008,Bavaria,female,Not Employed,0.45353,642,1467,0.42805,0.47901
2008,Berlin,male,Full-Time Employment,0.49145,161,296,0.43440,0.54850
2008,Berlin,male,Not Employed,0.36291,135,296,0.30804,0.41778
2008,Berlin,female,Full-Time Employment,0.29929,137,368,0.25244,0.34615
2008,Berlin,female,Regular Part-Time Employment,0.15596,61,368,0.11884,0.19308
2008,Berlin,female,Not Employed,0.48819,170,368,0.43704,0.53933
2008,Brandenburg,male,Full-Time Employment,0.43272,174,370,0.38216,0.48327
2008,Brandenburg,male,Not Employed,0.50464,196,370,0.45362,0.55565
2008,Brandenburg,female,Full-Time Employment,0.25801,116,406,0.21540,0.30063
2008,Brandenburg,female,Regular Part-Time Employment,0.12675,55,406,0.09435,0.15915
2008,Brandenburg,female,Not Employed,0.52724,235,406,0.47861,0.57586
2008,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.47018,110,218,0.40377,0.53658
2008,Mecklenburg-Western Pomerania,male,Not Employed,0.46904,108,218,0.40264,0.53544
2008,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.27052,86,217,0.21128,0.32976
2008,Mecklenburg-Western Pomerania,female,Not Employed,0.56579,131,217,0.49969,0.63189
2008,Saxony,male,Full-Time Employment,0.53474,372,652,0.49642,0.57305
2008,Saxony,male,Not Employed,0.38201,280,652,0.34469,0.41933
2008,Saxony,female,Full-Time Employment,0.25979,223,725,0.22785,0.29173
2008,Saxony,female,Regular Part-Time Employment,0.14157,124,725,0.11618,0.16696
2008,Saxony,female,"Marginal, Irregular Part-Time Employment",0.06398,34,725,0.04615,0.08180
2008,Saxony,female,Not Employed,0.52525,344,725,0.48887,0.56162
2008,Saxony-Anhalt,male,Full-Time Employment,0.47079,206,371,0.41993,0.52165
2008,Saxony-Anhalt,male,Not Employed,0.45841,165,371,0.40764,0.50919
2008,Saxony-Anhalt,female,Full-Time Employment,0.24623,140,391,0.20347,0.28899
2008,Saxony-Anhalt,female,Regular Part-Time Employment,0.10825,51,391,0.07741,0.13908
2008,Saxony-Anhalt,female,Not Employed,0.55420,200,391,0.50487,0.60353
2008,Thuringa,male,Full-Time Employment,0.46692,188,388,0.41721,0.51662
2008,Thuringa,male,Not Employed,0.45140,200,388,0.40182,0.50098
2008,Thuringa,female,Full-Time Employment,0.27585,129,418,0.23295,0.31875
2008,Thuringa,female,Regular Part-Time Employment,0.12560,62,418,0.09379,0.15741
2008,Thuringa,female,Not Employed,0.53503,227,418,0.48716,0.58290
2009,Schleswig-Holstein,male,Full-Time Employment,0.49303,121,230,0.42827,0.55778
2009,Schleswig-Holstein,male,Not Employed,0.43975,109,230,0.37546,0.50404
2009,Schleswig-Holstein,female,Full-Time Employment,0.16251,43,233,0.11503,0.20998
2009,Schleswig-Holstein,female,Regular Part-Time Employment,0.16279,53,233,0.11529,0.21030
2009,Schleswig-Holstein,female,Not Employed,0.49966,137,233,0.43532,0.56400
2009,Hamburg,male,Full-Time Employment,0.55890,66,115,0.46775,0.65004
2009,Hamburg,male,Not Employed,0.32017,49,115,0.23453,0.40581
2009,Hamburg,female,Full-Time Employment,0.32821,43,107,0.23882,0.41760
2009,Hamburg,female,Not Employed,0.48849,64,107,0.39333,0.58365
2009,Lower Saxony,male,Full-Time Employment,0.53294,419,723,0.49655,0.56933
2009,Lower Saxony,male,Not Employed,0.38008,304,723,0.34467,0.41548
2009,Lower Saxony,female,Full-Time Employment,0.23758,185,848,0.20891,0.26624
2009,Lower Saxony,female,Regular Part-Time Employment,0.18107,187,848,0.15514,0.20700
2009,Lower Saxony,female,"Marginal, Irregular Part-Time Employment",0.06257,62,848,0.04626,0.07888
2009,Lower Saxony,female,Not Employed,0.51216,414,848,0.47850,0.54582
2009,Bremen,male,Not Employed,0.68795,31,31,0.52215,0.85375
2009,North Rhine-Westphalia,male,Full-Time Employment,0.52040,949,1759,0.49704,0.54375
2009,North Rhine-Westphalia,male,Regular Part-Time Employment,0.03488,46,1759,0.02630,0.04346
2009,North Rhine-Westphalia,male,Vocational Training,0.02862,41,1759,0.02082,0.03641
2009,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.03107,53,1759,0.02296,0.03919
2009,North Rhine-Westphalia,male,Not Employed,0.38185,670,1759,0.35914,0.40457
2009,North Rhine-Westphalia,female,Full-Time Employment,0.20029,409,1921,0.18238,0.21819
2009,North Rhine-Westphalia,female,Regular Part-Time Employment,0.17841,375,1921,0.16129,0.19554
2009,North Rhine-Westphalia,female,Vocational Training,0.01517,35,1921,0.00970,0.02064
2009,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.09736,179,1921,0.08410,0.11062
2009,North Rhine-Westphalia,female,Not Employed,0.50825,923,1921,0.48589,0.53061
2009,Hesse,male,Full-Time Employment,0.53859,324,528,0.49602,0.58115
2009,Hesse,male,Not Employed,0.31494,204,528,0.27528,0.35460
2009,Hesse,female,Full-Time Employment,0.23782,166,628,0.20450,0.27115
2009,Hesse,female,Regular Part-Time Employment,0.19849,129,628,0.16727,0.22971
2009,Hesse,female,"Marginal, Irregular Part-Time Employment",0.08894,67,628,0.06666,0.11122
2009,Hesse,female,Not Employed,0.45711,266,628,0.41811,0.49610
2009,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.54401,261,444,0.49763,0.59039
2009,"Rhineland-Palatinate, Saarland",male,Not Employed,0.35631,183,444,0.31171,0.40090
2009,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.22909,121,553,0.19403,0.26415
2009,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.12710,99,553,0.09931,0.15489
2009,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.09509,52,553,0.07061,0.11956
2009,"Rhineland-Palatinate, Saarland",female,Not Employed,0.51172,281,553,0.47002,0.55342
2009,Baden-Wuerttemberg,male,Full-Time Employment,0.58239,602,985,0.55158,0.61321
2009,Baden-Wuerttemberg,male,Vocational Training,0.04034,40,985,0.02804,0.05263
2009,Baden-Wuerttemberg,male,Not Employed,0.33371,343,985,0.30424,0.36317
2009,Baden-Wuerttemberg,female,Full-Time Employment,0.23642,253,1109,0.21141,0.26144
2009,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.16651,211,1109,0.14458,0.18845
2009,Baden-Wuerttemberg,female,Vocational Training,0.02602,31,1109,0.01665,0.03540
2009,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.08837,91,1109,0.07166,0.10508
2009,Baden-Wuerttemberg,female,Not Employed,0.47904,523,1109,0.44962,0.50845
2009,Bavaria,male,Full-Time Employment,0.58416,698,1203,0.55629,0.61202
2009,Bavaria,male,Vocational Training,0.02541,34,1203,0.01651,0.03431
2009,Bavaria,male,Not Employed,0.34915,471,1203,0.32220,0.37610
2009,Bavaria,female,Full-Time Employment,0.27939,361,1361,0.25554,0.30323
2009,Bavaria,female,Regular Part-Time Employment,0.17921,288,1361,0.15883,0.19960
2009,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.07847,118,1361,0.06417,0.09276
2009,Bavaria,female,Not Employed,0.44392,594,1361,0.41751,0.47032
2009,Berlin,male,Full-Time Employment,0.48193,152,290,0.42432,0.53954
2009,Berlin,male,Not Employed,0.39249,138,290,0.33619,0.44879
2009,Berlin,female,Full-Time Employment,0.33395,128,343,0.28396,0.38393
2009,Berlin,female,Regular Part-Time Employment,0.16448,63,343,0.12519,0.20377
2009,Berlin,female,Not Employed,0.42488,152,343,0.37249,0.47727
2009,Brandenburg,male,Full-Time Employment,0.43600,176,360,0.38470,0.48730
2009,Brandenburg,male,Not Employed,0.48090,184,360,0.42922,0.53259
2009,Brandenburg,female,Full-Time Employment,0.28090,112,384,0.23589,0.32591
2009,Brandenburg,female,Regular Part-Time Employment,0.13349,60,384,0.09943,0.16756
2009,Brandenburg,female,Not Employed,0.51228,212,384,0.46222,0.56234
2009,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.45461,104,206,0.38645,0.52277
2009,Mecklenburg-Western Pomerania,male,Not Employed,0.47033,102,206,0.40201,0.53866
2009,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.25862,80,231,0.20203,0.31521
2009,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.15067,33,231,0.10444,0.19691
2009,Mecklenburg-Western Pomerania,female,Not Employed,0.51394,118,231,0.44934,0.57853
2009,Saxony,male,Full-Time Employment,0.52144,345,618,0.48202,0.56085
2009,Saxony,male,Not Employed,0.40001,273,618,0.36135,0.43867
2009,Saxony,female,Full-Time Employment,0.25181,209,659,0.21865,0.28498
2009,Saxony,female,Regular Part-Time Employment,0.15847,123,659,0.13057,0.18638
2009,Saxony,female,Not Employed,0.52231,327,659,0.48414,0.56047
2009,Saxony-Anhalt,male,Full-Time Employment,0.45611,187,343,0.40332,0.50890
2009,Saxony-Anhalt,male,Not Employed,0.45139,156,343,0.39864,0.50413
2009,Saxony-Anhalt,female,Full-Time Employment,0.24302,134,383,0.20001,0.28603
2009,Saxony-Anhalt,female,Regular Part-Time Employment,0.10774,46,383,0.07664,0.13883
2009,Saxony-Anhalt,female,Not Employed,0.57239,203,383,0.52278,0.62201
2009,Thuringa,male,Full-Time Employment,0.49362,181,359,0.44183,0.54541
2009,Thuringa,male,Not Employed,0.44072,178,359,0.38929,0.49215
2009,Thuringa,female,Full-Time Employment,0.27510,109,403,0.23145,0.31875
2009,Thuringa,female,Regular Part-Time Employment,0.15265,68,403,0.11749,0.18780
2009,Thuringa,female,Not Employed,0.50717,226,403,0.45830,0.55605
2010,Schleswig-Holstein,male,Full-Time Employment,0.51023,190,316,0.45502,0.56543
2010,Schleswig-Holstein,male,Not Employed,0.43752,126,316,0.38274,0.49231
2010,Schleswig-Holstein,female,Full-Time Employment,0.17354,55,390,0.13591,0.21118
2010,Schleswig-Holstein,female,Regular Part-Time Employment,0.15354,79,390,0.11771,0.18936
2010,Schleswig-Holstein,female,"Marginal, Irregular Part-Time Employment",0.10437,42,390,0.07399,0.13476
2010,Schleswig-Holstein,female,Not Employed,0.52082,214,390,0.47117,0.57046
2010,Hamburg,male,Full-Time Employment,0.54467,106,153,0.46550,0.62384
2010,Hamburg,male,Not Employed,0.35061,47,153,0.27476,0.42647
2010,Hamburg,female,Full-Time Employment,0.35010,48,199,0.28366,0.41654
2010,Hamburg,female,Regular Part-Time Employment,0.12001,40,199,0.07475,0.16528
2010,Hamburg,female,Not Employed,0.47687,111,199,0.40730,0.54644
2010,Lower Saxony,male,Full-Time Employment,0.53022,569,979,0.49894,0.56150
2010,Lower Saxony,male,Regular Part-Time Employment,0.04502,36,979,0.03202,0.05802
2010,Lower Saxony,male,"Marginal, Irregular Part-Time Employment",0.04424,33,979,0.03135,0.05713
2010,Lower Saxony,male,Not Employed,0.36104,341,979,0.33093,0.39114
2010,Lower Saxony,female,Full-Time Employment,0.22578,210,1203,0.20214,0.24942
2010,Lower Saxony,female,Regular Part-Time Employment,0.16233,263,1203,0.14148,0.18318
2010,Lower Saxony,female,"Marginal, Irregular Part-Time Employment",0.08494,136,1203,0.06918,0.10071
2010,Lower Saxony,female,Not Employed,0.51057,594,1203,0.48231,0.53883
2010,Bremen,male,Full-Time Employment,0.38911,39,73,0.27649,0.50173
2010,Bremen,male,Not Employed,0.60458,34,73,0.49164,0.71752
2010,Bremen,female,Not Employed,0.61265,49,49,0.47483,0.75046
2010,North Rhine-Westphalia,male,Full-Time Employment,0.50267,1327,2311,0.48228,0.52306
2010,North Rhine-Westphalia,male,Regular Part-Time Employment,0.03347,70,2311,0.02613,0.04080
2010,North Rhine-Westphalia,male,Vocational Training,0.03968,57,2311,0.03172,0.04764
2010,North Rhine-Westphalia,male,"Marginal, Irregular Part-Time Employment",0.04365,90,2311,0.03532,0.05198
2010,North Rhine-Westphalia,male,Not Employed,0.37818,767,2311,0.35840,0.39795
2010,North Rhine-Westphalia,female,Full-Time Employment,0.19182,432,2748,0.17710,0.20655
2010,North Rhine-Westphalia,female,Regular Part-Time Employment,0.19695,577,2748,0.18208,0.21183
2010,North Rhine-Westphalia,female,Vocational Training,0.01346,34,2748,0.00915,0.01777
2010,North Rhine-Westphalia,female,"Marginal, Irregular Part-Time Employment",0.09123,265,2748,0.08046,0.10199
2010,North Rhine-Westphalia,female,Not Employed,0.50570,1440,2748,0.48700,0.52440
2010,Hesse,male,Full-Time Employment,0.51380,466,775,0.47858,0.54901
2010,Hesse,male,Regular Part-Time Employment,0.03407,31,775,0.02129,0.04685
2010,Hesse,male,"Marginal, Irregular Part-Time Employment",0.05024,33,775,0.03485,0.06562
2010,Hesse,male,Not Employed,0.36602,245,775,0.33209,0.39996
2010,Hesse,female,Full-Time Employment,0.22992,178,896,0.20235,0.25749
2010,Hesse,female,Regular Part-Time Employment,0.19851,205,896,0.17237,0.22464
2010,Hesse,female,"Marginal, Irregular Part-Time Employment",0.08552,86,896,0.06719,0.10384
2010,Hesse,female,Not Employed,0.46968,427,896,0.43698,0.50237
2010,"Rhineland-Palatinate, Saarland",male,Full-Time Employment,0.55720,365,546,0.51550,0.59891
2010,"Rhineland-Palatinate, Saarland",male,Not Employed,0.34516,181,546,0.30524,0.38507
2010,"Rhineland-Palatinate, Saarland",female,Full-Time Employment,0.21668,133,736,0.18689,0.24646
2010,"Rhineland-Palatinate, Saarland",female,Regular Part-Time Employment,0.14029,150,736,0.11518,0.16540
2010,"Rhineland-Palatinate, Saarland",female,"Marginal, Irregular Part-Time Employment",0.09986,76,736,0.07819,0.12154
2010,"Rhineland-Palatinate, Saarland",female,Not Employed,0.51027,377,736,0.47413,0.54641
2010,Baden-Wuerttemberg,male,Full-Time Employment,0.59594,877,1355,0.56980,0.62208
2010,Baden-Wuerttemberg,male,Regular Part-Time Employment,0.01437,34,1355,0.00803,0.02071
2010,Baden-Wuerttemberg,male,Vocational Training,0.03254,36,1355,0.02309,0.04199
2010,Baden-Wuerttemberg,male,"Marginal, Irregular Part-Time Employment",0.02604,45,1355,0.01756,0.03452
2010,Baden-Wuerttemberg,male,Not Employed,0.32777,363,1355,0.30277,0.35278
2010,Baden-Wuerttemberg,female,Full-Time Employment,0.25092,291,1592,0.22962,0.27222
2010,Baden-Wuerttemberg,female,Regular Part-Time Employment,0.17819,338,1592,0.15939,0.19700
2010,Baden-Wuerttemberg,female,Vocational Training,0.03014,37,1592,0.02174,0.03854
2010,Baden-Wuerttemberg,female,"Marginal, Irregular Part-Time Employment",0.08832,147,1592,0.07438,0.10227
2010,Baden-Wuerttemberg,female,Not Employed,0.45137,779,1592,0.42692,0.47582
2010,Bavaria,male,Full-Time Employment,0.55058,994,1644,0.52652,0.57463
2010,Bavaria,male,Regular Part-Time Employment,0.01593,44,1644,0.00988,0.02198
2010,Bavaria,male,Vocational Training,0.02586,43,1644,0.01819,0.03353
2010,Bavaria,male,"Marginal, Irregular Part-Time Employment",0.02919,47,1644,0.02105,0.03733
2010,Bavaria,male,Not Employed,0.37723,516,1644,0.35380,0.40067
2010,Bavaria,female,Full-Time Employment,0.27620,383,1997,0.25659,0.29582
2010,Bavaria,female,Regular Part-Time Employment,0.17346,478,1997,0.15684,0.19007
2010,Bavaria,female,Vocational Training,0.02453,33,1997,0.01775,0.03132
2010,Bavaria,female,"Marginal, Irregular Part-Time Employment",0.08442,206,1997,0.07222,0.09662
2010,Bavaria,female,Not Employed,0.44139,897,1997,0.41960,0.46317
2010,Berlin,male,Full-Time Employment,0.47452,193,349,0.42205,0.52698
2010,Berlin,male,Not Employed,0.39472,156,349,0.34336,0.44607
2010,Berlin,female,Full-Time Employment,0.33050,152,523,0.29014,0.37085
2010,Berlin,female,Regular Part-Time Employment,0.11927,85,523,0.09147,0.14708
2010,Berlin,female,"Marginal, Irregular Part-Time Employment",0.05433,33,523,0.03488,0.07377
2010,Berlin,female,Not Employed,0.47257,253,523,0.42974,0.51540
2010,Brandenburg,male,Full-Time Employment,0.44698,218,409,0.39874,0.49523
2010,Brandenburg,male,Not Employed,0.49757,191,409,0.44906,0.54609
2010,Brandenburg,female,Full-Time Employment,0.28599,135,486,0.24577,0.32621
2010,Brandenburg,female,Regular Part-Time Employment,0.13077,75,486,0.10077,0.16078
2010,Brandenburg,female,Not Employed,0.52751,276,486,0.48308,0.57194
2010,Mecklenburg-Western Pomerania,male,Full-Time Employment,0.47388,131,230,0.40921,0.53855
2010,Mecklenburg-Western Pomerania,male,Not Employed,0.43401,99,230,0.36982,0.49820
2010,Mecklenburg-Western Pomerania,female,Full-Time Employment,0.24900,90,302,0.20015,0.29785
2010,Mecklenburg-Western Pomerania,female,Regular Part-Time Employment,0.18220,50,302,0.13859,0.22581
2010,Mecklenburg-Western Pomerania,female,Not Employed,0.46690,162,302,0.41054,0.52327
