year,migback,sex,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,No migration background,female,Regular Part-Time Employment,0.18456,2638,11029,0.17732,0.19180
2014,No migration background,female,Vocational Training,0.01725,227,11029,0.01482,0.01969
2014,No migration background,female,"Marginal, Irregular Part-Time Employment",0.07418,945,11029,0.06929,0.07907
2014,No migration background,female,Not Employed,0.47541,4678,11029,0.46609,0.48473
2014,Direct migration background,male,Full-Time Employment,0.56532,1448,2411,0.54553,0.58511
2014,Direct migration background,male,Regular Part-Time Employment,0.03715,107,2411,0.02960,0.04470
2014,Direct migration background,male,Vocational Training,0.01462,56,2411,0.00982,0.01941
2014,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.05331,114,2411,0.04434,0.06228
2014,Direct migration background,male,Not Employed,0.32960,686,2411,0.31083,0.34837
2014,Direct migration background,female,Full-Time Employment,0.20934,591,2920,0.19458,0.22410
2014,Direct migration background,female,Regular Part-Time Employment,0.19491,628,2920,0.18054,0.20928
2014,Direct migration background,female,Vocational Training,0.01234,58,2920,0.00834,0.01635
2014,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.11531,358,2920,0.10373,0.12690
2014,Direct migration background,female,Not Employed,0.46790,1285,2920,0.44980,0.48600
2014,Indirect migration background,male,Full-Time Employment,0.50366,440,843,0.46989,0.53744
2014,Indirect migration background,male,Vocational Training,0.08943,84,843,0.07016,0.10871
2014,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.03996,46,843,0.02673,0.05319
2014,Indirect migration background,male,Not Employed,0.32989,273,843,0.29814,0.36165
2014,Indirect migration background,female,Full-Time Employment,0.25990,203,967,0.23224,0.28756
2014,Indirect migration background,female,Regular Part-Time Employment,0.17090,178,967,0.14716,0.19464
2014,Indirect migration background,female,Vocational Training,0.07233,69,967,0.05600,0.08867
2014,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.13471,123,967,0.11318,0.15624
2014,Indirect migration background,female,Not Employed,0.36216,394,967,0.33185,0.39247
2015,No migration background,male,Full-Time Employment,0.51224,4675,8975,0.50190,0.52258
2015,No migration background,male,Regular Part-Time Employment,0.03522,320,8975,0.03141,0.03903
2015,No migration background,male,Vocational Training,0.02879,289,8975,0.02533,0.03225
2015,No migration background,male,"Marginal, Irregular Part-Time Employment",0.04365,374,8975,0.03942,0.04787
2015,No migration background,male,Not Employed,0.37617,3317,8975,0.36615,0.38620
2015,No migration background,female,Full-Time Employment,0.24555,2399,10511,0.23732,0.25378
2015,No migration background,female,Regular Part-Time Employment,0.19534,2578,10511,0.18776,0.20292
2015,No migration background,female,Vocational Training,0.01689,226,10511,0.01442,0.01935
2015,No migration background,female,"Marginal, Irregular Part-Time Employment",0.07115,858,10511,0.06624,0.07607
2015,No migration background,female,Not Employed,0.46930,4450,10511,0.45976,0.47884
2015,Direct migration background,male,Full-Time Employment,0.56399,1722,2788,0.54558,0.58240
2015,Direct migration background,male,Regular Part-Time Employment,0.04742,138,2788,0.03953,0.05531
2015,Direct migration background,male,Vocational Training,0.01624,55,2788,0.01154,0.02093
2015,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03671,110,2788,0.02973,0.04369
2015,Direct migration background,male,Not Employed,0.33563,763,2788,0.31810,0.35316
2015,Direct migration background,female,Full-Time Employment,0.22402,702,3319,0.20983,0.23821
2015,Direct migration background,female,Regular Part-Time Employment,0.22068,723,3319,0.20657,0.23479
2015,Direct migration background,female,Vocational Training,0.01770,60,3319,0.01321,0.02219
2015,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.10156,352,3319,0.09128,0.11184
2015,Direct migration background,female,Not Employed,0.43487,1482,3319,0.41800,0.45174
2015,Indirect migration background,male,Full-Time Employment,0.54321,407,805,0.50878,0.57765
2015,Indirect migration background,male,Regular Part-Time Employment,0.04039,35,805,0.02678,0.05399
2015,Indirect migration background,male,Vocational Training,0.09788,76,805,0.07734,0.11841
2015,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.03224,39,805,0.02003,0.04445
2015,Indirect migration background,male,Not Employed,0.28144,248,805,0.25036,0.31253
2015,Indirect migration background,female,Full-Time Employment,0.28310,191,910,0.25381,0.31239
2015,Indirect migration background,female,Regular Part-Time Employment,0.13455,157,910,0.11236,0.15673
2015,Indirect migration background,female,Vocational Training,0.07115,74,910,0.05444,0.08787
2015,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.12774,102,910,0.10604,0.14944
2015,Indirect migration background,female,Not Employed,0.37904,386,910,0.34750,0.41058
2016,No migration background,male,Full-Time Employment,0.51753,4281,8347,0.50681,0.52825
2016,No migration background,male,Regular Part-Time Employment,0.04064,335,8347,0.03640,0.04487
2016,No migration background,male,Vocational Training,0.02919,269,8347,0.02558,0.03280
2016,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03961,329,8347,0.03543,0.04380
2016,No migration background,male,Not Employed,0.36989,3133,8347,0.35953,0.38024
2016,No migration background,female,Full-Time Employment,0.25621,2294,9772,0.24755,0.26486
2016,No migration background,female,Regular Part-Time Employment,0.19580,2449,9772,0.18793,0.20367
2016,No migration background,female,Vocational Training,0.01731,215,9772,0.01472,0.01990
2016,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06465,721,9772,0.05977,0.06952
2016,No migration background,female,Not Employed,0.46365,4093,9772,0.45376,0.47354
2016,Direct migration background,male,Full-Time Employment,0.53427,1493,4107,0.51902,0.54953
2016,Direct migration background,male,Regular Part-Time Employment,0.05108,178,4107,0.04435,0.05781
2016,Direct migration background,male,Vocational Training,0.01690,120,4107,0.01296,0.02084
2016,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.04366,143,4107,0.03741,0.04991
2016,Direct migration background,male,Not Employed,0.35407,2173,4107,0.33945,0.36870
2016,Direct migration background,female,Full-Time Employment,0.23593,641,4089,0.22292,0.24895
2016,Direct migration background,female,Regular Part-Time Employment,0.22214,645,4089,0.20940,0.23488
2016,Direct migration background,female,Vocational Training,0.00804,57,4089,0.00530,0.01078
2016,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.10763,339,4089,0.09813,0.11713
2016,Direct migration background,female,Not Employed,0.42510,2407,4089,0.40994,0.44025
2016,Indirect migration background,male,Full-Time Employment,0.51393,360,742,0.47794,0.54992
2016,Indirect migration background,male,Regular Part-Time Employment,0.04930,35,742,0.03371,0.06489
2016,Indirect migration background,male,Vocational Training,0.07488,69,742,0.05593,0.09384
2016,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.04106,40,742,0.02677,0.05534
2016,Indirect migration background,male,Not Employed,0.31248,238,742,0.27910,0.34585
2016,Indirect migration background,female,Full-Time Employment,0.28481,182,855,0.25454,0.31508
2016,Indirect migration background,female,Regular Part-Time Employment,0.16534,175,855,0.14042,0.19025
2016,Indirect migration background,female,Vocational Training,0.07706,68,855,0.05917,0.09494
2016,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.08593,95,855,0.06713,0.10473
2016,Indirect migration background,female,Not Employed,0.38350,335,855,0.35089,0.41611
2017,No migration background,male,Full-Time Employment,0.52631,5090,9522,0.51628,0.53634
2017,No migration background,male,Regular Part-Time Employment,0.04192,413,9522,0.03789,0.04595
2017,No migration background,male,Vocational Training,0.02592,298,9522,0.02273,0.02912
2017,No migration background,male,"Marginal, Irregular Part-Time Employment",0.04044,369,9522,0.03648,0.04439
2017,No migration background,male,Not Employed,0.36247,3352,9522,0.35281,0.37213
2017,No migration background,female,Full-Time Employment,0.25476,2756,10921,0.24659,0.26294
2017,No migration background,female,Regular Part-Time Employment,0.20084,2805,10921,0.19332,0.20835
2017,No migration background,female,Vocational Training,0.01984,240,10921,0.01722,0.02245
2017,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06783,803,10921,0.06312,0.07255
2017,No migration background,female,Not Employed,0.45442,4317,10921,0.44509,0.46376
2017,Direct migration background,male,Full-Time Employment,0.53743,1568,4524,0.52290,0.55197
2017,Direct migration background,male,Regular Part-Time Employment,0.03538,191,4524,0.02999,0.04076
2017,Direct migration background,male,Vocational Training,0.02234,165,4524,0.01803,0.02665
2017,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.04322,171,4524,0.03729,0.04914
2017,Direct migration background,male,Not Employed,0.36163,2429,4524,0.34763,0.37563
2017,Direct migration background,female,Full-Time Employment,0.22958,603,4511,0.21731,0.24186
2017,Direct migration background,female,Regular Part-Time Employment,0.21292,690,4511,0.20097,0.22486
2017,Direct migration background,female,Vocational Training,0.01263,76,4511,0.00937,0.01589
2017,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.11136,327,4511,0.10218,0.12054
2017,Direct migration background,female,Not Employed,0.43244,2815,4511,0.41798,0.44690
2017,Indirect migration background,male,Full-Time Employment,0.51403,404,819,0.47978,0.54828
2017,Indirect migration background,male,Regular Part-Time Employment,0.04274,32,819,0.02888,0.05660
2017,Indirect migration background,male,Vocational Training,0.06580,67,819,0.04881,0.08280
2017,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.06006,49,819,0.04378,0.07635
2017,Indirect migration background,male,Not Employed,0.30789,267,819,0.27626,0.33953
2017,Indirect migration background,female,Full-Time Employment,0.29832,207,921,0.26876,0.32789
2017,Indirect migration background,female,Regular Part-Time Employment,0.18452,202,921,0.15946,0.20959
2017,Indirect migration background,female,Vocational Training,0.07447,61,921,0.05751,0.09144
2017,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.09678,92,921,0.07767,0.11588
2017,Indirect migration background,female,Not Employed,0.34359,359,921,0.31290,0.37427
2018,No migration background,male,Full-Time Employment,0.52530,4758,9163,0.51507,0.53552
2018,No migration background,male,Regular Part-Time Employment,0.04782,464,9163,0.04345,0.05219
2018,No migration background,male,Vocational Training,0.02414,293,9163,0.02100,0.02729
2018,No migration background,male,"Marginal, Irregular Part-Time Employment",0.04111,369,9163,0.03704,0.04517
2018,No migration background,male,Not Employed,0.35713,3279,9163,0.34732,0.36694
2018,No migration background,female,Full-Time Employment,0.25453,2631,10536,0.24621,0.26285
2018,No migration background,female,Regular Part-Time Employment,0.20715,2710,10536,0.19941,0.21489
2018,No migration background,female,Vocational Training,0.01811,223,10536,0.01556,0.02065
2018,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06698,742,10536,0.06220,0.07175
2018,No migration background,female,Not Employed,0.45061,4230,10536,0.44111,0.46011
2018,Direct migration background,male,Full-Time Employment,0.55217,1647,4252,0.53722,0.56712
2018,Direct migration background,male,Regular Part-Time Employment,0.04798,256,4252,0.04155,0.05440
2018,Direct migration background,male,Vocational Training,0.01862,169,4252,0.01455,0.02268
2018,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.04390,190,4252,0.03774,0.05006
2018,Direct migration background,male,Not Employed,0.33733,1990,4252,0.32312,0.35155
2018,Direct migration background,female,Full-Time Employment,0.24879,620,4145,0.23562,0.26195
2018,Direct migration background,female,Regular Part-Time Employment,0.22275,700,4145,0.21008,0.23541
2018,Direct migration background,female,Vocational Training,0.01056,77,4145,0.00745,0.01367
2018,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.08143,300,4145,0.07310,0.08975
2018,Direct migration background,female,Not Employed,0.43516,2448,4145,0.42007,0.45026
2018,Indirect migration background,male,Full-Time Employment,0.53972,377,799,0.50514,0.57430
2018,Indirect migration background,male,Regular Part-Time Employment,0.07662,45,799,0.05817,0.09508
2018,Indirect migration background,male,Vocational Training,0.07395,70,799,0.05579,0.09211
2018,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.06561,64,799,0.04843,0.08279
2018,Indirect migration background,male,Not Employed,0.22892,243,799,0.19977,0.25807
2018,Indirect migration background,female,Full-Time Employment,0.30757,220,919,0.27771,0.33742
2018,Indirect migration background,female,Regular Part-Time Employment,0.16220,187,919,0.13835,0.18605
2018,Indirect migration background,female,Vocational Training,0.08151,67,919,0.06381,0.09921
2018,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.09991,98,919,0.08051,0.11930
2018,Indirect migration background,female,Not Employed,0.34881,347,919,0.31798,0.37964
2019,No migration background,male,Full-Time Employment,0.52877,5488,9862,0.51892,0.53862
2019,No migration background,male,Regular Part-Time Employment,0.05182,525,9862,0.04744,0.05619
2019,No migration background,male,Vocational Training,0.02611,268,9862,0.02296,0.02925
2019,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03907,374,9862,0.03524,0.04289
2019,No migration background,male,Not Employed,0.35048,3207,9862,0.34107,0.35990
2019,No migration background,female,Full-Time Employment,0.26220,2830,10520,0.25380,0.27061
2019,No migration background,female,Regular Part-Time Employment,0.21299,2761,10520,0.20516,0.22081
2019,No migration background,female,Vocational Training,0.01952,235,10520,0.01687,0.02216
2019,No migration background,female,"Marginal, Irregular Part-Time Employment",0.05805,698,10520,0.05359,0.06252
2019,No migration background,female,Not Employed,0.44523,3996,10520,0.43573,0.45473
2019,Direct migration background,male,Full-Time Employment,0.54443,1656,3820,0.52863,0.56023
2019,Direct migration background,male,Regular Part-Time Employment,0.05895,254,3820,0.05148,0.06642
2019,Direct migration background,male,Vocational Training,0.01796,178,3820,0.01375,0.02217
2019,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03135,163,3820,0.02582,0.03688
2019,Direct migration background,male,Not Employed,0.34731,1569,3820,0.33221,0.36241
2019,Direct migration background,female,Full-Time Employment,0.23762,570,3664,0.22383,0.25140
2019,Direct migration background,female,Regular Part-Time Employment,0.24071,657,3664,0.22686,0.25455
2019,Direct migration background,female,Vocational Training,0.00896,79,3664,0.00591,0.01201
2019,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.08481,265,3664,0.07579,0.09383
2019,Direct migration background,female,Not Employed,0.42613,2093,3664,0.41011,0.44214
2019,Indirect migration background,male,Full-Time Employment,0.54791,411,783,0.51303,0.58279
2019,Indirect migration background,male,Regular Part-Time Employment,0.07420,43,783,0.05583,0.09257
2019,Indirect migration background,male,Vocational Training,0.06558,61,783,0.04823,0.08293
2019,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.04589,53,783,0.03122,0.06056
2019,Indirect migration background,male,Not Employed,0.25548,215,783,0.22491,0.28605
2019,Indirect migration background,female,Full-Time Employment,0.30603,234,868,0.27535,0.33671
2019,Indirect migration background,female,Regular Part-Time Employment,0.22672,200,868,0.19885,0.25459
2019,Indirect migration background,female,Vocational Training,0.06206,55,868,0.04600,0.07811
2019,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.06558,86,868,0.04910,0.08206
2019,Indirect migration background,female,Not Employed,0.33962,293,868,0.30809,0.37114
2020,No migration background,male,Full-Time Employment,0.52875,4844,8936,0.51839,0.53910
2020,No migration background,male,Regular Part-Time Employment,0.05060,498,8936,0.04605,0.05514
2020,No migration background,male,Vocational Training,0.02397,239,8936,0.02080,0.02714
2020,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03798,324,8936,0.03402,0.04195
2020,No migration background,male,Not Employed,0.35502,3031,8936,0.34509,0.36494
2020,No migration background,female,Full-Time Employment,0.25542,2581,9870,0.24681,0.26402
2020,No migration background,female,Regular Part-Time Employment,0.22143,2583,9870,0.21324,0.22962
2020,No migration background,female,Vocational Training,0.02024,212,9870,0.01746,0.02302
2020,No migration background,female,"Marginal, Irregular Part-Time Employment",0.06032,649,9870,0.05562,0.06501
2020,No migration background,female,Not Employed,0.44032,3845,9870,0.43052,0.45011
2020,Direct migration background,male,Full-Time Employment,0.55685,2643,5132,0.54325,0.57044
2020,Direct migration background,male,Regular Part-Time Employment,0.05618,305,5132,0.04988,0.06248
2020,Direct migration background,male,Vocational Training,0.02206,271,5132,0.01804,0.02608
2020,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.02796,161,5132,0.02345,0.03247
2020,Direct migration background,male,Not Employed,0.33695,1752,5132,0.32402,0.34989
2020,Direct migration background,female,Full-Time Employment,0.25537,963,4296,0.24232,0.26841
2020,Direct migration background,female,Regular Part-Time Employment,0.23679,727,4296,0.22408,0.24951
2020,Direct migration background,female,Vocational Training,0.00861,140,4296,0.00585,0.01137
2020,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.05806,210,4296,0.05107,0.06506
2020,Direct migration background,female,Not Employed,0.44080,2256,4296,0.42596,0.45565
2020,Indirect migration background,male,Full-Time Employment,0.52353,397,768,0.48819,0.55888
2020,Indirect migration background,male,Regular Part-Time Employment,0.05693,36,768,0.04053,0.07333
2020,Indirect migration background,male,Vocational Training,0.07312,64,768,0.05470,0.09155
2020,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.07144,58,768,0.05322,0.08967
2020,Indirect migration background,male,Not Employed,0.26028,213,768,0.22923,0.29134
2020,Indirect migration background,female,Full-Time Employment,0.30584,239,846,0.27477,0.33691
2020,Indirect migration background,female,Regular Part-Time Employment,0.18903,192,846,0.16263,0.21543
2020,Indirect migration background,female,Vocational Training,0.08609,58,846,0.06718,0.10501
2020,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.05681,64,846,0.04120,0.07241
2020,Indirect migration background,female,Not Employed,0.36124,293,846,0.32885,0.39363
2021,No migration background,male,Full-Time Employment,0.52813,3315,6289,0.51579,0.54047
2021,No migration background,male,Regular Part-Time Employment,0.05571,370,6289,0.05004,0.06138
2021,No migration background,male,Vocational Training,0.02224,134,6289,0.01860,0.02589
2021,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03913,229,6289,0.03434,0.04393
2021,No migration background,male,Not Employed,0.34671,2192,6289,0.33494,0.35847
2021,No migration background,male,In short-time work (since 2021),0.00808,49,6289,0.00587,0.01029
2021,No migration background,female,Full-Time Employment,0.26846,1946,7007,0.25809,0.27884
2021,No migration background,female,Regular Part-Time Employment,0.21203,1807,7007,0.20246,0.22160
2021,No migration background,female,Vocational Training,0.01638,118,7007,0.01341,0.01935
2021,No migration background,female,"Marginal, Irregular Part-Time Employment",0.05579,418,7007,0.05042,0.06117
2021,No migration background,female,Not Employed,0.44255,2680,7007,0.43092,0.45418
2021,No migration background,female,In short-time work (since 2021),0.00479,38,7007,0.00317,0.00641
2021,Direct migration background,male,Full-Time Employment,0.56834,1507,2864,0.55019,0.58648
2021,Direct migration background,male,Regular Part-Time Employment,0.06294,195,2864,0.05404,0.07183
2021,Direct migration background,male,Vocational Training,0.01366,100,2864,0.00941,0.01791
2021,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03977,43,2864,0.03261,0.04693
2021,Direct migration background,male,Not Employed,0.30635,965,2864,0.28947,0.32324
2021,Direct migration background,male,In short-time work (since 2021),0.00894,54,2864,0.00550,0.01239
2021,Direct migration background,female,Full-Time Employment,0.25088,541,2672,0.23444,0.26732
2021,Direct migration background,female,Regular Part-Time Employment,0.22569,472,2672,0.20984,0.24155
2021,Direct migration background,female,Vocational Training,0.01682,61,2672,0.01194,0.02170
2021,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.07666,109,2672,0.06657,0.08675
2021,Direct migration background,female,Not Employed,0.41938,1448,2672,0.40067,0.43810
2021,Direct migration background,female,In short-time work (since 2021),0.01057,41,2672,0.00669,0.01445
2021,Indirect migration background,male,Full-Time Employment,0.56096,240,441,0.51459,0.60733
2021,Indirect migration background,male,Vocational Training,0.03815,31,441,0.02025,0.05605
2021,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.04319,37,441,0.02419,0.06218
2021,Indirect migration background,male,Not Employed,0.28577,133,441,0.24356,0.32799
2021,Indirect migration background,female,Full-Time Employment,0.37398,155,482,0.33074,0.41722
2021,Indirect migration background,female,Regular Part-Time Employment,0.22934,119,482,0.19177,0.26691
2021,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.08452,47,482,0.05966,0.10938
2021,Indirect migration background,female,Not Employed,0.27666,161,482,0.23668,0.31664
2022,No migration background,male,Full-Time Employment,0.53271,5131,8856,0.52232,0.54310
2022,No migration background,male,Regular Part-Time Employment,0.06166,567,8856,0.05665,0.06667
2022,No migration background,male,Vocational Training,0.01991,220,8856,0.01700,0.02282
2022,No migration background,male,"Marginal, Irregular Part-Time Employment",0.03851,375,8856,0.03450,0.04251
2022,No migration background,male,Not Employed,0.34577,2563,8856,0.33586,0.35568
2022,No migration background,female,Full-Time Employment,0.26521,2890,9566,0.25636,0.27405
2022,No migration background,female,Regular Part-Time Employment,0.23851,2704,9566,0.22997,0.24705
2022,No migration background,female,Vocational Training,0.01470,178,9566,0.01229,0.01711
2022,No migration background,female,"Marginal, Irregular Part-Time Employment",0.05938,612,9566,0.05464,0.06412
2022,No migration background,female,Not Employed,0.42169,3182,9566,0.41179,0.43158
2022,Direct migration background,male,Full-Time Employment,0.61314,2827,4178,0.59837,0.62791
2022,Direct migration background,male,Regular Part-Time Employment,0.07306,249,4178,0.06517,0.08095
2022,Direct migration background,male,Vocational Training,0.01222,148,4178,0.00889,0.01555
2022,Direct migration background,male,"Marginal, Irregular Part-Time Employment",0.03284,84,4178,0.02744,0.03825
2022,Direct migration background,male,Not Employed,0.26216,816,4178,0.24882,0.27549
2022,Direct migration background,male,In short-time work (since 2021),0.00658,54,4178,0.00413,0.00903
2022,Direct migration background,female,Full-Time Employment,0.26671,1537,4019,0.25304,0.28039
2022,Direct migration background,female,Regular Part-Time Employment,0.24437,655,4019,0.23109,0.25766
2022,Direct migration background,female,Vocational Training,0.02192,159,4019,0.01739,0.02645
2022,Direct migration background,female,"Marginal, Irregular Part-Time Employment",0.06492,139,4019,0.05730,0.07253
2022,Direct migration background,female,Not Employed,0.39445,1489,4019,0.37934,0.40957
2022,Direct migration background,female,In short-time work (since 2021),0.00762,40,4019,0.00493,0.01031
2022,Indirect migration background,male,Full-Time Employment,0.61340,395,666,0.57639,0.65041
2022,Indirect migration background,male,Regular Part-Time Employment,0.07628,54,666,0.05611,0.09646
2022,Indirect migration background,male,"Marginal, Irregular Part-Time Employment",0.03279,41,666,0.01926,0.04633
2022,Indirect migration background,male,Not Employed,0.24692,176,666,0.21414,0.27969
2022,Indirect migration background,female,Full-Time Employment,0.33787,234,800,0.30507,0.37066
2022,Indirect migration background,female,Regular Part-Time Employment,0.26180,236,800,0.23132,0.29228
2022,Indirect migration background,female,Vocational Training,0.03448,35,800,0.02182,0.04713
2022,Indirect migration background,female,"Marginal, Irregular Part-Time Employment",0.06752,60,800,0.05012,0.08491
2022,Indirect migration background,female,Not Employed,0.29671,235,800,0.26504,0.32839
