year,hhtyp,regtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Couple with children,Rural regions,Yes,0.85835,1484,2025,0.84316,0.87354
2020,Couple with children,Rural regions,No,0.14165,541,2025,0.12646,0.15684
2020,Multi-generational household,Urban regions,Yes,0.57442,49,93,0.47339,0.67545
2020,Multi-generational household,Urban regions,No,0.42558,44,93,0.32455,0.52661
2020,Multi-generational household,Rural regions,Yes,0.79248,35,35,0.65617,0.92879
2020,Other Combinations,Urban regions,Yes,0.51503,130,354,0.46289,0.56716
2020,Other Combinations,Urban regions,No,0.48280,224,354,0.43067,0.53493
2020,Other Combinations,Rural regions,Yes,0.89310,77,126,0.83893,0.94727
2020,Other Combinations,Rural regions,No,0.10690,49,126,0.05273,0.16107
2021,Single-person household,Urban regions,Yes,0.38652,807,2200,0.36616,0.40687
2021,Single-person household,Urban regions,No,0.50338,1393,2200,0.48248,0.52428
2021,Single-person household,Rural regions,Yes,0.48390,460,891,0.45107,0.51673
2021,Single-person household,Rural regions,No,0.41965,431,891,0.38723,0.45207
2021,Couple without children,Urban regions,Yes,0.58716,1252,2052,0.56585,0.60846
2021,Couple without children,Urban regions,No,0.32229,800,2052,0.30206,0.34252
2021,Couple without children,Rural regions,Yes,0.77267,879,1122,0.74813,0.79720
2021,Couple without children,Rural regions,No,0.16898,243,1122,0.14705,0.19092
2021,Single parent,Urban regions,Yes,0.44666,272,615,0.40733,0.48598
2021,Single parent,Urban regions,No,0.44801,343,615,0.40867,0.48734
2021,Single parent,Rural regions,Yes,0.60506,190,311,0.55064,0.65948
2021,Single parent,Rural regions,No,0.33093,121,311,0.27855,0.38331
2021,Couple with children,Urban regions,Yes,0.62754,1480,2460,0.60843,0.64665
2021,Couple with children,Urban regions,No,0.24783,980,2460,0.23077,0.26490
2021,Couple with children,Rural regions,Yes,0.76468,868,1113,0.73975,0.78961
2021,Couple with children,Rural regions,No,0.12754,245,1113,0.10793,0.14714
2021,Other Combinations,Urban regions,Yes,0.46960,100,211,0.40210,0.53710
2021,Other Combinations,Urban regions,No,0.34106,111,211,0.27694,0.40517
2021,Other Combinations,Rural regions,Yes,0.67260,52,86,0.57283,0.77236
2021,Other Combinations,Rural regions,No,0.26767,34,86,0.17354,0.36179
2022,Single-person household,Urban regions,Yes,0.44421,1495,4174,0.42913,0.45928
2022,Single-person household,Urban regions,No,0.55057,2679,4174,0.53548,0.56566
2022,Single-person household,Rural regions,Yes,0.58369,841,1578,0.55936,0.60802
2022,Single-person household,Rural regions,No,0.41386,737,1578,0.38955,0.43817
2022,Couple without children,Urban regions,Yes,0.64273,2245,3926,0.62774,0.65772
2022,Couple without children,Urban regions,No,0.35465,1681,3926,0.33968,0.36961
2022,Couple without children,Rural regions,Yes,0.82115,1438,1837,0.80362,0.83868
2022,Couple without children,Rural regions,No,0.17799,399,1837,0.16049,0.19549
2022,Single parent,Urban regions,Yes,0.51225,385,814,0.47789,0.54661
2022,Single parent,Urban regions,No,0.48433,429,814,0.44997,0.51868
2022,Single parent,Rural regions,Yes,0.67172,243,395,0.62535,0.71809
2022,Single parent,Rural regions,No,0.32613,152,395,0.27984,0.37242
2022,Couple with children,Urban regions,Yes,0.71554,2460,3731,0.70106,0.73001
2022,Couple with children,Urban regions,No,0.27624,1271,3731,0.26189,0.29059
2022,Couple with children,Rural regions,Yes,0.85117,1556,1885,0.83510,0.86724
2022,Couple with children,Rural regions,No,0.14378,329,1885,0.12793,0.15962
2022,Multi-generational household,Urban regions,Yes,0.77528,37,37,0.63892,0.91163
2022,Multi-generational household,Rural regions,Yes,0.93227,33,33,0.84521,1.01934
2022,Other Combinations,Urban regions,Yes,0.54261,444,814,0.50837,0.57686
2022,Other Combinations,Urban regions,No,0.45075,370,814,0.41655,0.48496
2022,Other Combinations,Rural regions,Yes,0.77208,274,352,0.72819,0.81596
2022,Other Combinations,Rural regions,No,0.22625,78,352,0.18248,0.27002
