"pgoeffd","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"nein","2001","Schleswig-Holstein","kein Migrationshintergrund","246","0.772132268876043","0.726317297387725","0.817947240364361"
"nein","2001","Schleswig-Holstein","direkter Migrationshintergrund","30","0.789875547080813","0.654907270840185","0.924843823321441"
"nein","2001","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2001","Hamburg","kein Migrationshintergrund","103","0.772358099641954","0.701625981987876","0.843090217296031"
"nein","2001","Hamburg","direkter Migrationshintergrund","","","",""
"nein","2001","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2001","Niedersachsen","kein Migrationshintergrund","604","0.72565975802667","0.695396468566323","0.755923047487016"
"nein","2001","Niedersachsen","direkter Migrationshintergrund","102","0.799803736015629","0.729373856259341","0.870233615771916"
"nein","2001","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","2001","Bremen","kein Migrationshintergrund","47","0.737913637904063","0.629320396632158","0.846506879175969"
"nein","2001","Bremen","direkter Migrationshintergrund","","","",""
"nein","2001","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2001","Nordrhein-Westfalen","kein Migrationshintergrund","1426","0.734195978563398","0.714693421683969","0.753698535442826"
"nein","2001","Nordrhein-Westfalen","direkter Migrationshintergrund","348","0.862141243030597","0.828892176651232","0.895390309409962"
"nein","2001","Nordrhein-Westfalen","indirekter Migrationshintergrund","104","0.852846668396931","0.789725368492258","0.915967968301604"
"nein","2001","Hessen","kein Migrationshintergrund","457","0.74407483524397","0.709501825852378","0.778647844635563"
"nein","2001","Hessen","direkter Migrationshintergrund","139","0.868799615554367","0.816155854238668","0.921443376870065"
"nein","2001","Hessen","indirekter Migrationshintergrund","39","0.88841255301009","0.793190298500341","0.983634807519839"
"nein","2001","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","320","0.777772947913569","0.738477816755105","0.817068079072032"
"nein","2001","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","79","0.831267080559719","0.7571180880238","0.905416073095637"
"nein","2001","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","2001","Baden-Wuerttemberg","kein Migrationshintergrund","767","0.771715956340841","0.745636227654523","0.797795685027158"
"nein","2001","Baden-Wuerttemberg","direkter Migrationshintergrund","306","0.836641842022751","0.798346426879994","0.874937257165508"
"nein","2001","Baden-Wuerttemberg","indirekter Migrationshintergrund","106","0.876767515808813","0.81844006410123","0.935094967516395"
"nein","2001","Bayern","kein Migrationshintergrund","1126","0.785380456222271","0.764335448796747","0.806425463647795"
"nein","2001","Bayern","direkter Migrationshintergrund","196","0.80743354164013","0.756693851194168","0.858173232086092"
"nein","2001","Bayern","indirekter Migrationshintergrund","63","0.788676885061155","0.695661392710995","0.881692377411314"
"nein","2001","Saarland","kein Migrationshintergrund","83","0.708739517724365","0.626762673850008","0.790716361598723"
"nein","2001","Saarland","direkter Migrationshintergrund","","","",""
"nein","2001","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2001","Berlin","kein Migrationshintergrund","266","0.709679950590661","0.663738760663329","0.755621140517994"
"nein","2001","Berlin","direkter Migrationshintergrund","","","",""
"nein","2001","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2001","Brandenburg","kein Migrationshintergrund","329","0.69071430282498","0.649706422358126","0.731722183291834"
"nein","2001","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","2001","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2001","Mecklenburg-Vorpommern","kein Migrationshintergrund","193","0.714843618811706","0.662148473491866","0.767538764131546"
"nein","2001","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2001","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2001","Sachsen","kein Migrationshintergrund","634","0.761820031544008","0.733116077887485","0.790523985200532"
"nein","2001","Sachsen","direkter Migrationshintergrund","","","",""
"nein","2001","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2001","Sachsen-Anhalt","kein Migrationshintergrund","355","0.743901937430288","0.7053339896004","0.782469885260176"
"nein","2001","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2001","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2001","Thueringen","kein Migrationshintergrund","365","0.732895124697586","0.693437008308315","0.772353241086857"
"nein","2001","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2001","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2002","Schleswig-Holstein","kein Migrationshintergrund","106","0.244463933777143","0.201309979066652","0.287617888487633"
"ja","2002","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2002","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2002","Hamburg","kein Migrationshintergrund","46","0.231967219010265","0.1708130974011","0.29312134061943"
"ja","2002","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2002","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2002","Niedersachsen","kein Migrationshintergrund","282","0.283893810055137","0.255563042135529","0.312224577974745"
"ja","2002","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","2002","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2002","Bremen","kein Migrationshintergrund","","","",""
"ja","2002","Bremen","direkter Migrationshintergrund","","","",""
"ja","2002","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2002","Nordrhein-Westfalen","kein Migrationshintergrund","651","0.251433949196464","0.233579206837542","0.269288691555387"
"ja","2002","Nordrhein-Westfalen","direkter Migrationshintergrund","68","0.144515993851052","0.110522869395683","0.178509118306421"
"ja","2002","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","2002","Hessen","kein Migrationshintergrund","217","0.257114964602222","0.226753966877399","0.287475962327045"
"ja","2002","Hessen","direkter Migrationshintergrund","","","",""
"ja","2002","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2002","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","124","0.198239031044764","0.163047215743008","0.23343084634652"
"ja","2002","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2002","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2002","Baden-Wuerttemberg","kein Migrationshintergrund","288","0.224315071666976","0.200994238962578","0.247635904371375"
"ja","2002","Baden-Wuerttemberg","direkter Migrationshintergrund","57","0.146149653614703","0.109454148792116","0.18284515843729"
"ja","2002","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","2002","Bayern","kein Migrationshintergrund","434","0.232100619536146","0.212067485994608","0.252133753077684"
"ja","2002","Bayern","direkter Migrationshintergrund","","","",""
"ja","2002","Bayern","indirekter Migrationshintergrund","","","",""
"ja","2002","Saarland","kein Migrationshintergrund","43","0.318235583372136","0.236580238214124","0.399890928530148"
"ja","2002","Saarland","direkter Migrationshintergrund","","","",""
"ja","2002","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2002","Berlin","kein Migrationshintergrund","133","0.334301578883979","0.289556824256191","0.379046333511768"
"ja","2002","Berlin","direkter Migrationshintergrund","","","",""
"ja","2002","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2002","Brandenburg","kein Migrationshintergrund","162","0.313985550201156","0.273223606724614","0.354747493677697"
"ja","2002","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2002","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2002","Mecklenburg-Vorpommern","kein Migrationshintergrund","88","0.230931307135702","0.182921914844902","0.278940699426503"
"ja","2002","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2002","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2002","Sachsen","kein Migrationshintergrund","236","0.223984677462737","0.19683727413109","0.251132080794383"
"ja","2002","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2002","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2002","Sachsen-Anhalt","kein Migrationshintergrund","134","0.211294407900376","0.175259277911193","0.24732953788956"
"ja","2002","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2002","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2002","Thueringen","kein Migrationshintergrund","126","0.265695818106207","0.226901887922477","0.304489748289938"
"ja","2002","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2002","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2002","Schleswig-Holstein","kein Migrationshintergrund","275","0.755536066222857","0.712382111512367","0.798690020933348"
"nein","2002","Schleswig-Holstein","direkter Migrationshintergrund","33","0.74890829945702","0.619296552579554","0.878520046334485"
"nein","2002","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2002","Hamburg","kein Migrationshintergrund","137","0.768032780989735","0.70687865938057","0.8291869025989"
"nein","2002","Hamburg","direkter Migrationshintergrund","","","",""
"nein","2002","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2002","Niedersachsen","kein Migrationshintergrund","691","0.716106189944863","0.687775422025255","0.744436957864471"
"nein","2002","Niedersachsen","direkter Migrationshintergrund","97","0.811746990333354","0.741214633665295","0.882279347001412"
"nein","2002","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","2002","Bremen","kein Migrationshintergrund","59","0.654825681315983","0.555493757943893","0.754157604688074"
"nein","2002","Bremen","direkter Migrationshintergrund","","","",""
"nein","2002","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2002","Nordrhein-Westfalen","kein Migrationshintergrund","1617","0.748566050803536","0.730711308444613","0.766420793162458"
"nein","2002","Nordrhein-Westfalen","direkter Migrationshintergrund","343","0.855484006148948","0.821490881693579","0.889477130604317"
"nein","2002","Nordrhein-Westfalen","indirekter Migrationshintergrund","116","0.852989042005492","0.792579199253659","0.913398884757325"
"nein","2002","Hessen","kein Migrationshintergrund","579","0.742885035397778","0.712524037672955","0.773246033122601"
"nein","2002","Hessen","direkter Migrationshintergrund","147","0.900580866314827","0.854924382258112","0.946237350371542"
"nein","2002","Hessen","indirekter Migrationshintergrund","44","0.874645213334334","0.781933101456895","0.967357325211774"
"nein","2002","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","369","0.801760968955236","0.76656915365348","0.836952784256992"
"nein","2002","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","81","0.875827837808311","0.809859738884139","0.941795936732483"
"nein","2002","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","2002","Baden-Wuerttemberg","kein Migrationshintergrund","941","0.775684928333024","0.752364095628625","0.799005761037422"
"nein","2002","Baden-Wuerttemberg","direkter Migrationshintergrund","299","0.853850346385297","0.81715484156271","0.890545851207884"
"nein","2002","Baden-Wuerttemberg","indirekter Migrationshintergrund","108","0.852575823609857","0.790916736251529","0.914234910968185"
"nein","2002","Bayern","kein Migrationshintergrund","1272","0.767899380463854","0.747866246922316","0.787932514005392"
"nein","2002","Bayern","direkter Migrationshintergrund","196","0.892797425584634","0.852283609344584","0.933311241824683"
"nein","2002","Bayern","indirekter Migrationshintergrund","57","0.749597774668002","0.648105658618552","0.851089890717452"
"nein","2002","Saarland","kein Migrationshintergrund","82","0.681764416627864","0.600109071469852","0.763419761785876"
"nein","2002","Saarland","direkter Migrationshintergrund","","","",""
"nein","2002","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2002","Berlin","kein Migrationshintergrund","294","0.665698421116021","0.620953666488232","0.710443175743809"
"nein","2002","Berlin","direkter Migrationshintergrund","33","0.842107821279424","0.729106829650599","0.955108812908248"
"nein","2002","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2002","Brandenburg","kein Migrationshintergrund","336","0.686014449798844","0.645252506322303","0.726776393275386"
"nein","2002","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","2002","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2002","Mecklenburg-Vorpommern","kein Migrationshintergrund","208","0.769068692864298","0.721059300573497","0.817078085155098"
"nein","2002","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2002","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2002","Sachsen","kein Migrationshintergrund","670","0.776015322537264","0.748867919205617","0.80316272586891"
"nein","2002","Sachsen","direkter Migrationshintergrund","","","",""
"nein","2002","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2002","Sachsen-Anhalt","kein Migrationshintergrund","359","0.788705592099624","0.75267046211044","0.824740722088807"
"nein","2002","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2002","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2002","Thueringen","kein Migrationshintergrund","372","0.734304181893793","0.695510251710062","0.773098112077523"
"nein","2002","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2002","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2003","Schleswig-Holstein","kein Migrationshintergrund","88","0.233435525943642","0.187656242698886","0.279214809188398"
"ja","2003","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2003","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2003","Hamburg","kein Migrationshintergrund","34","0.231380738373036","0.16343902943306","0.299322447313011"
"ja","2003","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2003","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2003","Niedersachsen","kein Migrationshintergrund","264","0.308279585727297","0.277682381569718","0.338876789884876"
"ja","2003","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","2003","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2003","Bremen","kein Migrationshintergrund","","","",""
"ja","2003","Bremen","direkter Migrationshintergrund","","","",""
"ja","2003","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2003","Nordrhein-Westfalen","kein Migrationshintergrund","592","0.264946682098837","0.245678123436071","0.284215240761602"
"ja","2003","Nordrhein-Westfalen","direkter Migrationshintergrund","54","0.131661956041985","0.0965384664086946","0.166785445675275"
"ja","2003","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","2003","Hessen","kein Migrationshintergrund","196","0.270848751590866","0.237880750898374","0.303816752283357"
"ja","2003","Hessen","direkter Migrationshintergrund","","","",""
"ja","2003","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2003","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","122","0.235284810704001","0.195918250754827","0.274651370653175"
"ja","2003","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2003","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2003","Baden-Wuerttemberg","kein Migrationshintergrund","259","0.233960703764569","0.209134032807533","0.258787374721605"
"ja","2003","Baden-Wuerttemberg","direkter Migrationshintergrund","53","0.199680264054374","0.153828505184246","0.245532022924502"
"ja","2003","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","2003","Bayern","kein Migrationshintergrund","385","0.23383357073681","0.212385052995818","0.255282088477803"
"ja","2003","Bayern","direkter Migrationshintergrund","","","",""
"ja","2003","Bayern","indirekter Migrationshintergrund","","","",""
"ja","2003","Saarland","kein Migrationshintergrund","41","0.322949513565057","0.235960491959084","0.40993853517103"
"ja","2003","Saarland","direkter Migrationshintergrund","","","",""
"ja","2003","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2003","Berlin","kein Migrationshintergrund","123","0.341739039700565","0.294238882064323","0.389239197336806"
"ja","2003","Berlin","direkter Migrationshintergrund","","","",""
"ja","2003","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2003","Brandenburg","kein Migrationshintergrund","157","0.338692560027737","0.295490728294951","0.381894391760524"
"ja","2003","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2003","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2003","Mecklenburg-Vorpommern","kein Migrationshintergrund","81","0.241188079641845","0.188473248147859","0.29390291113583"
"ja","2003","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2003","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2003","Sachsen","kein Migrationshintergrund","215","0.225353889880334","0.196455441841644","0.254252337919025"
"ja","2003","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2003","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2003","Sachsen-Anhalt","kein Migrationshintergrund","120","0.243699728124946","0.202295211792461","0.285104244457432"
"ja","2003","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2003","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2003","Thueringen","kein Migrationshintergrund","124","0.282467386462879","0.241592165698488","0.323342607227271"
"ja","2003","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2003","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2003","Schleswig-Holstein","kein Migrationshintergrund","240","0.766564474056358","0.720785190811602","0.812343757301114"
"nein","2003","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","2003","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2003","Hamburg","kein Migrationshintergrund","114","0.768619261626964","0.700677552686989","0.83656097056694"
"nein","2003","Hamburg","direkter Migrationshintergrund","","","",""
"nein","2003","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2003","Niedersachsen","kein Migrationshintergrund","611","0.691720414272703","0.661123210115124","0.722317618430282"
"nein","2003","Niedersachsen","direkter Migrationshintergrund","93","0.767293954196639","0.689383884888346","0.845204023504931"
"nein","2003","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","2003","Bremen","kein Migrationshintergrund","54","0.643781818886288","0.539494146075315","0.748069491697262"
"nein","2003","Bremen","direkter Migrationshintergrund","","","",""
"nein","2003","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2003","Nordrhein-Westfalen","kein Migrationshintergrund","1423","0.735053317901163","0.715784759238398","0.754321876563929"
"nein","2003","Nordrhein-Westfalen","direkter Migrationshintergrund","302","0.868338043958015","0.833214554324725","0.903461533591305"
"nein","2003","Nordrhein-Westfalen","indirekter Migrationshintergrund","102","0.796836460889906","0.726018285643955","0.867654636135856"
"nein","2003","Hessen","kein Migrationshintergrund","502","0.729151248409135","0.696183247716643","0.762119249101626"
"nein","2003","Hessen","direkter Migrationshintergrund","114","0.840359547357085","0.777876073046704","0.902843021667466"
"nein","2003","Hessen","indirekter Migrationshintergrund","37","0.914775098822952","0.82824673023452","1.00130346741138"
"nein","2003","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","324","0.764715189295999","0.725348629346825","0.804081749245173"
"nein","2003","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","79","0.912373380803963","0.853957468005253","0.970789293602674"
"nein","2003","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","2003","Baden-Wuerttemberg","kein Migrationshintergrund","858","0.766039296235431","0.741212625278395","0.790865967192467"
"nein","2003","Baden-Wuerttemberg","direkter Migrationshintergrund","239","0.800319735945626","0.754467977075498","0.846171494815754"
"nein","2003","Baden-Wuerttemberg","indirekter Migrationshintergrund","98","0.877339642919208","0.816585616069007","0.938093669769408"
"nein","2003","Bayern","kein Migrationshintergrund","1111","0.76616642926319","0.744717911522197","0.787614947004183"
"nein","2003","Bayern","direkter Migrationshintergrund","164","0.898467803304824","0.855293800343594","0.941641806266054"
"nein","2003","Bayern","indirekter Migrationshintergrund","57","0.654559626209635","0.543953273582303","0.765165978836966"
"nein","2003","Saarland","kein Migrationshintergrund","70","0.677050486434943","0.59006146482897","0.764039508040915"
"nein","2003","Saarland","direkter Migrationshintergrund","","","",""
"nein","2003","Saarland","indirekter Migrationshintergrund","","","",""
"nein","2003","Berlin","kein Migrationshintergrund","260","0.658260960299435","0.610760802663194","0.705761117935677"
"nein","2003","Berlin","direkter Migrationshintergrund","","","",""
"nein","2003","Berlin","indirekter Migrationshintergrund","","","",""
"nein","2003","Brandenburg","kein Migrationshintergrund","304","0.661307439972262","0.618105608239476","0.704509271705049"
"nein","2003","Brandenburg","direkter Migrationshintergrund","","","",""
"nein","2003","Brandenburg","indirekter Migrationshintergrund","","","",""
"nein","2003","Mecklenburg-Vorpommern","kein Migrationshintergrund","172","0.758811920358155","0.70609708886417","0.811526751852141"
"nein","2003","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"nein","2003","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nein","2003","Sachsen","kein Migrationshintergrund","588","0.774646110119666","0.745747662080975","0.803544558158356"
"nein","2003","Sachsen","direkter Migrationshintergrund","","","",""
"nein","2003","Sachsen","indirekter Migrationshintergrund","","","",""
"nein","2003","Sachsen-Anhalt","kein Migrationshintergrund","293","0.756300271875054","0.714895755542568","0.797704788207539"
"nein","2003","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"nein","2003","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"nein","2003","Thueringen","kein Migrationshintergrund","342","0.717532613537121","0.676657392772729","0.758407834301512"
"nein","2003","Thueringen","direkter Migrationshintergrund","","","",""
"nein","2003","Thueringen","indirekter Migrationshintergrund","","","",""
"ja","2004","Schleswig-Holstein","kein Migrationshintergrund","85","0.223770113654733","0.179273254017357","0.268266973292109"
"ja","2004","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"ja","2004","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"ja","2004","Hamburg","kein Migrationshintergrund","","","",""
"ja","2004","Hamburg","direkter Migrationshintergrund","","","",""
"ja","2004","Hamburg","indirekter Migrationshintergrund","","","",""
"ja","2004","Niedersachsen","kein Migrationshintergrund","265","0.29625469993635","0.26658810013619","0.325921299736509"
"ja","2004","Niedersachsen","direkter Migrationshintergrund","","","",""
"ja","2004","Niedersachsen","indirekter Migrationshintergrund","","","",""
"ja","2004","Bremen","kein Migrationshintergrund","","","",""
"ja","2004","Bremen","direkter Migrationshintergrund","","","",""
"ja","2004","Bremen","indirekter Migrationshintergrund","","","",""
"ja","2004","Nordrhein-Westfalen","kein Migrationshintergrund","607","0.268204421165173","0.249096390921054","0.287312451409293"
"ja","2004","Nordrhein-Westfalen","direkter Migrationshintergrund","58","0.119240820876271","0.0853862099639032","0.153095431788639"
"ja","2004","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"ja","2004","Hessen","kein Migrationshintergrund","184","0.254417703779513","0.222245321580975","0.286590085978052"
"ja","2004","Hessen","direkter Migrationshintergrund","","","",""
"ja","2004","Hessen","indirekter Migrationshintergrund","","","",""
"ja","2004","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","124","0.225260739001718","0.186748443221424","0.263773034782013"
"ja","2004","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"ja","2004","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"ja","2004","Baden-Wuerttemberg","kein Migrationshintergrund","260","0.218094743574069","0.194049299520644","0.242140187627494"
"ja","2004","Baden-Wuerttemberg","direkter Migrationshintergrund","44","0.19069560724097","0.144844499741616","0.236546714740325"
"ja","2004","Baden-Wuerttemberg","indirekter Migrationshintergrund","","","",""
"ja","2004","Bayern","kein Migrationshintergrund","380","0.209766985710833","0.189478525490861","0.230055445930805"
"ja","2004","Bayern","direkter Migrationshintergrund","","","",""
"ja","2004","Bayern","indirekter Migrationshintergrund","","","",""
"ja","2004","Saarland","kein Migrationshintergrund","45","0.363554256264223","0.275254201015572","0.451854311512875"
"ja","2004","Saarland","direkter Migrationshintergrund","","","",""
"ja","2004","Saarland","indirekter Migrationshintergrund","","","",""
"ja","2004","Berlin","kein Migrationshintergrund","135","0.370301561512236","0.323503214124373","0.417099908900099"
"ja","2004","Berlin","direkter Migrationshintergrund","","","",""
"ja","2004","Berlin","indirekter Migrationshintergrund","","","",""
"ja","2004","Brandenburg","kein Migrationshintergrund","150","0.320946913859593","0.277956912815398","0.363936914903789"
"ja","2004","Brandenburg","direkter Migrationshintergrund","","","",""
"ja","2004","Brandenburg","indirekter Migrationshintergrund","","","",""
"ja","2004","Mecklenburg-Vorpommern","kein Migrationshintergrund","80","0.243824780179896","0.192223863838231","0.295425696521562"
"ja","2004","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"ja","2004","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"ja","2004","Sachsen","kein Migrationshintergrund","225","0.224346281869015","0.196253175515727","0.252439388222302"
"ja","2004","Sachsen","direkter Migrationshintergrund","","","",""
"ja","2004","Sachsen","indirekter Migrationshintergrund","","","",""
"ja","2004","Sachsen-Anhalt","kein Migrationshintergrund","125","0.247269551794122","0.20775833407083","0.286780769517414"
"ja","2004","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"ja","2004","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"ja","2004","Thueringen","kein Migrationshintergrund","111","0.226800880428956","0.189493611850882","0.26410814900703"
"ja","2004","Thueringen","direkter Migrationshintergrund","","","",""
"ja","2004","Thueringen","indirekter Migrationshintergrund","","","",""
"nein","2004","Schleswig-Holstein","kein Migrationshintergrund","252","0.776229886345267","0.731733026707891","0.820726745982643"
"nein","2004","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"nein","2004","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"nein","2004","Hamburg","kein Migrationshintergrund","121","0.839993629720233","0.781128027719395","0.898859231721071"
"nein","2004","Hamburg","direkter Migrationshintergrund","","","",""
"nein","2004","Hamburg","indirekter Migrationshintergrund","","","",""
"nein","2004","Niedersachsen","kein Migrationshintergrund","645","0.703745300063651","0.674078700263491","0.73341189986381"
"nein","2004","Niedersachsen","direkter Migrationshintergrund","102","0.76316405097358","0.688931295292358","0.837396806654802"
"nein","2004","Niedersachsen","indirekter Migrationshintergrund","","","",""
"nein","2004","Bremen","kein Migrationshintergrund","55","0.676968651228282","0.575130103840377","0.778807198616187"
"nein","2004","Bremen","direkter Migrationshintergrund","","","",""
"nein","2004","Bremen","indirekter Migrationshintergrund","","","",""
"nein","2004","Nordrhein-Westfalen","kein Migrationshintergrund","1458","0.731795578834827","0.712687548590707","0.750903609078946"
"nein","2004","Nordrhein-Westfalen","direkter Migrationshintergrund","294","0.880759179123729","0.846904568211361","0.914613790036097"
"nein","2004","Nordrhein-Westfalen","indirekter Migrationshintergrund","108","0.835581783005585","0.771118016167473","0.900045549843696"
"nein","2004","Hessen","kein Migrationshintergrund","520","0.745582296220487","0.713409914021948","0.777754678419025"
"nein","2004","Hessen","direkter Migrationshintergrund","106","0.795072430015484","0.725685135048642","0.864459724982326"
"nein","2004","Hessen","indirekter Migrationshintergrund","43","0.868090594387158","0.773342505659416","0.9628386831149"
"nein","2004","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","328","0.774739260998282","0.736226965217987","0.813251556778577"
"nein","2004","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","82","0.811292123241417","0.732193703321879","0.890390543160955"
"nein","2004","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"nein","2004","Baden-Wuerttemberg","kein Migrationshintergrund","873","0.781905256425931","0.757859812372506","0.805950700479356"
"nein","2004","Baden-Wuerttemberg","direkter Migrationshintergrund","238","0.80930439275903","0.763453285259675","0.855155500258384"
"nein","2004","Baden-Wuerttemberg","indirekter Migrationshintergrund","102","0.815333354575122","0.745616715069733","0.885049994080511"
"nein","2004","Bayern","kein Migrationshintergrund","1167","0.790233014289167","0.769944554069195","0.810521474509139"
"nein","2004","Bayern","direkter Migrationshintergrund","161","0.842615708113112","0.789997670480593","0.89523374574563"
"nein","2004","Bayern","indirekter Migrationshintergrund","66","0.741801301861839","0.647649233643012","0.835953370080665"
