year,migback,pgisced97,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Direct migration background,Lower Secondary Level,Yes,0.08104,84,642,0.05991,0.10216
2012,Direct migration background,Lower Secondary Level,No,0.91447,558,642,0.89282,0.93612
2012,Direct migration background,Upper Secondary Level,Yes,0.10155,116,1187,0.08436,0.11874
2012,Direct migration background,Upper Secondary Level,No,0.89845,1071,1187,0.88126,0.91564
2012,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.06563,38,375,0.04053,0.09072
2012,Direct migration background,Post-secondary Non-tertiary Level,No,0.93437,337,375,0.90928,0.95947
2012,Direct migration background,First Stage of Tertiary Education,No,0.96808,109,109,0.93493,1.00123
2012,Direct migration background,Second Stage of Tertiary Education,Yes,0.08803,60,647,0.06618,0.10988
2012,Direct migration background,Second Stage of Tertiary Education,No,0.91197,587,647,0.89012,0.93382
2012,Indirect migration background,Pre-primary Level,No,0.51259,92,92,0.40989,0.61529
2012,Indirect migration background,Lower Secondary Level,Yes,0.17966,40,208,0.12736,0.23196
2012,Indirect migration background,Lower Secondary Level,No,0.77431,168,208,0.71736,0.83126
2012,Indirect migration background,Upper Secondary Level,Yes,0.10328,44,491,0.07633,0.13022
2012,Indirect migration background,Upper Secondary Level,No,0.89612,447,491,0.86911,0.92314
2012,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99289,83,83,0.97470,1.01108
2012,Indirect migration background,First Stage of Tertiary Education,No,0.97552,53,53,0.93352,1.01752
2012,Indirect migration background,Second Stage of Tertiary Education,No,0.99072,166,166,0.97609,1.00535
2013,No migration background,Pre-primary Level,No,0.54416,341,341,0.49122,0.59710
2013,No migration background,Primary Level,Yes,0.30033,74,187,0.23445,0.36621
2013,No migration background,Primary Level,No,0.69967,113,187,0.63379,0.76555
2013,No migration background,Lower Secondary Level,Yes,0.09347,269,1900,0.08038,0.10656
2013,No migration background,Lower Secondary Level,No,0.88563,1631,1900,0.87132,0.89995
2013,No migration background,Upper Secondary Level,Yes,0.05930,825,11116,0.05491,0.06369
2013,No migration background,Upper Secondary Level,No,0.94061,10291,11116,0.93621,0.94500
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.03370,56,1428,0.02434,0.04306
2013,No migration background,Post-secondary Non-tertiary Level,No,0.96630,1372,1428,0.95694,0.97566
2013,No migration background,First Stage of Tertiary Education,Yes,0.02707,41,1535,0.01895,0.03519
2013,No migration background,First Stage of Tertiary Education,No,0.97293,1494,1535,0.96481,0.98105
2013,No migration background,Second Stage of Tertiary Education,Yes,0.01799,97,5180,0.01437,0.02161
2013,No migration background,Second Stage of Tertiary Education,No,0.98201,5083,5180,0.97839,0.98563
2013,Direct migration background,Pre-primary Level,No,0.89709,114,114,0.84107,0.95312
2013,Direct migration background,Primary Level,Yes,0.17460,101,388,0.13678,0.21242
2013,Direct migration background,Primary Level,No,0.82540,287,388,0.78758,0.86322
2013,Direct migration background,Lower Secondary Level,Yes,0.12018,228,1364,0.10291,0.13744
2013,Direct migration background,Lower Secondary Level,No,0.87896,1136,1364,0.86164,0.89628
2013,Direct migration background,Upper Secondary Level,Yes,0.11017,298,2241,0.09721,0.12314
2013,Direct migration background,Upper Secondary Level,No,0.88983,1943,2241,0.87686,0.90279
2013,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11666,110,805,0.09447,0.13885
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.88334,695,805,0.86115,0.90553
2013,Direct migration background,First Stage of Tertiary Education,No,0.95857,120,120,0.92277,0.99438
2013,Direct migration background,Second Stage of Tertiary Education,Yes,0.07630,140,1381,0.06229,0.09030
2013,Direct migration background,Second Stage of Tertiary Education,No,0.92370,1241,1381,0.90970,0.93771
2013,Indirect migration background,Pre-primary Level,No,0.65827,165,165,0.58568,0.73086
2013,Indirect migration background,Primary Level,No,0.74680,38,38,0.60669,0.88692
2013,Indirect migration background,Lower Secondary Level,Yes,0.23176,93,442,0.19237,0.27114
2013,Indirect migration background,Lower Secondary Level,No,0.74280,349,442,0.70201,0.78360
2013,Indirect migration background,Upper Secondary Level,Yes,0.08606,73,803,0.06665,0.10547
2013,Indirect migration background,Upper Secondary Level,No,0.91231,730,803,0.89273,0.93188
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.92335,120,120,0.87555,0.97115
2013,Indirect migration background,First Stage of Tertiary Education,No,0.96653,59,59,0.92024,1.01282
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.98058,289,289,0.96464,0.99652
2014,No migration background,Pre-primary Level,No,0.53946,283,283,0.48129,0.59764
2014,No migration background,Primary Level,Yes,0.35815,69,175,0.28691,0.42939
2014,No migration background,Primary Level,No,0.64185,106,175,0.57061,0.71309
2014,No migration background,Lower Secondary Level,Yes,0.09972,225,1709,0.08551,0.11393
2014,No migration background,Lower Secondary Level,No,0.88102,1484,1709,0.86567,0.89638
2014,No migration background,Upper Secondary Level,Yes,0.05604,672,10010,0.05154,0.06055
2014,No migration background,Upper Secondary Level,No,0.94360,9338,10010,0.93908,0.94812
2014,No migration background,Post-secondary Non-tertiary Level,Yes,0.03341,48,1301,0.02364,0.04318
2014,No migration background,Post-secondary Non-tertiary Level,No,0.96659,1253,1301,0.95682,0.97636
2014,No migration background,First Stage of Tertiary Education,Yes,0.02324,36,1421,0.01540,0.03107
2014,No migration background,First Stage of Tertiary Education,No,0.97676,1385,1421,0.96893,0.98460
2014,No migration background,Second Stage of Tertiary Education,Yes,0.01926,86,4828,0.01538,0.02314
2014,No migration background,Second Stage of Tertiary Education,No,0.98064,4742,4828,0.97675,0.98453
2014,Direct migration background,Pre-primary Level,No,0.61732,59,59,0.49223,0.74241
2014,Direct migration background,Primary Level,Yes,0.18276,72,284,0.13773,0.22779
2014,Direct migration background,Primary Level,No,0.81435,212,284,0.76905,0.85965
2014,Direct migration background,Lower Secondary Level,Yes,0.11007,174,1048,0.09111,0.12903
2014,Direct migration background,Lower Secondary Level,No,0.88574,874,1048,0.86647,0.90501
2014,Direct migration background,Upper Secondary Level,Yes,0.09431,199,1845,0.08097,0.10765
2014,Direct migration background,Upper Secondary Level,No,0.90569,1646,1845,0.89235,0.91903
2014,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09842,70,631,0.07516,0.12169
2014,Direct migration background,Post-secondary Non-tertiary Level,No,0.90158,561,631,0.87831,0.92484
2014,Direct migration background,First Stage of Tertiary Education,No,0.89923,110,110,0.84272,0.95574
2014,Direct migration background,Second Stage of Tertiary Education,Yes,0.07711,108,1153,0.06171,0.09252
2014,Direct migration background,Second Stage of Tertiary Education,No,0.92289,1045,1153,0.90748,0.93829
2014,Indirect migration background,Pre-primary Level,No,0.58257,106,106,0.48825,0.67690
2014,Indirect migration background,Primary Level,No,0.72805,33,33,0.57387,0.88222
2014,Indirect migration background,Lower Secondary Level,Yes,0.15560,64,353,0.11774,0.19347
2014,Indirect migration background,Lower Secondary Level,No,0.78053,289,353,0.73729,0.82377
2014,Indirect migration background,Upper Secondary Level,Yes,0.10576,56,681,0.08264,0.12887
2014,Indirect migration background,Upper Secondary Level,No,0.89391,625,681,0.87076,0.91706
2014,Indirect migration background,Post-secondary Non-tertiary Level,No,0.92655,109,109,0.87735,0.97575
2014,Indirect migration background,First Stage of Tertiary Education,No,0.98469,53,53,0.95132,1.01806
2014,Indirect migration background,Second Stage of Tertiary Education,No,0.98401,233,233,0.96787,1.00015
2015,No migration background,Pre-primary Level,No,0.47177,213,213,0.40457,0.53897
2015,No migration background,Primary Level,Yes,0.34192,64,161,0.26841,0.41542
2015,No migration background,Primary Level,No,0.65808,97,161,0.58458,0.73159
2015,No migration background,Lower Secondary Level,Yes,0.08995,197,1594,0.07590,0.10400
2015,No migration background,Lower Secondary Level,No,0.88641,1397,1594,0.87083,0.90200
2015,No migration background,Upper Secondary Level,Yes,0.05267,576,9487,0.04818,0.05717
2015,No migration background,Upper Secondary Level,No,0.94692,8911,9487,0.94241,0.95143
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.04300,52,1234,0.03167,0.05432
2015,No migration background,Post-secondary Non-tertiary Level,No,0.95700,1182,1234,0.94568,0.96833
2015,No migration background,First Stage of Tertiary Education,No,0.98314,1338,1338,0.97624,0.99004
2015,No migration background,Second Stage of Tertiary Education,Yes,0.02113,96,4674,0.01701,0.02526
2015,No migration background,Second Stage of Tertiary Education,No,0.97887,4578,4674,0.97474,0.98299
2015,Direct migration background,Pre-primary Level,No,0.53737,55,55,0.40438,0.67036
2015,Direct migration background,Primary Level,Yes,0.19870,91,335,0.15591,0.24150
2015,Direct migration background,Primary Level,No,0.80060,244,335,0.75775,0.84345
2015,Direct migration background,Lower Secondary Level,Yes,0.11934,186,1049,0.09971,0.13897
2015,Direct migration background,Lower Secondary Level,No,0.87379,863,1049,0.85369,0.89390
2015,Direct migration background,Upper Secondary Level,Yes,0.11913,264,2024,0.10501,0.13325
2015,Direct migration background,Upper Secondary Level,No,0.88087,1760,2024,0.86675,0.89499
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.08649,89,815,0.06718,0.10580
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.91351,726,815,0.89420,0.93282
2015,Direct migration background,First Stage of Tertiary Education,No,0.97484,107,107,0.94503,1.00466
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.08497,163,1511,0.07090,0.09903
2015,Direct migration background,Second Stage of Tertiary Education,No,0.91503,1348,1511,0.90097,0.92910
2015,Indirect migration background,Pre-primary Level,No,0.71058,101,101,0.62170,0.79947
2015,Indirect migration background,Lower Secondary Level,Yes,0.17236,50,316,0.13065,0.21407
2015,Indirect migration background,Lower Secondary Level,No,0.76308,266,316,0.71612,0.81003
2015,Indirect migration background,Upper Secondary Level,Yes,0.10514,58,649,0.08152,0.12876
2015,Indirect migration background,Upper Secondary Level,No,0.88825,591,649,0.86399,0.91251
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.92684,98,98,0.87502,0.97866
2015,Indirect migration background,First Stage of Tertiary Education,No,0.91606,51,51,0.83920,0.99292
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.98471,229,229,0.96879,1.00064
2016,No migration background,Pre-primary Level,No,0.48329,212,212,0.41587,0.55072
2016,No migration background,Primary Level,Yes,0.29374,49,134,0.21633,0.37114
2016,No migration background,Primary Level,No,0.70626,85,134,0.62886,0.78367
2016,No migration background,Lower Secondary Level,Yes,0.08681,170,1480,0.07246,0.10116
2016,No migration background,Lower Secondary Level,No,0.88460,1310,1480,0.86832,0.90088
2016,No migration background,Upper Secondary Level,Yes,0.05285,503,8732,0.04815,0.05754
2016,No migration background,Upper Secondary Level,No,0.94702,8229,8732,0.94232,0.95172
2016,No migration background,Post-secondary Non-tertiary Level,Yes,0.03832,33,1179,0.02736,0.04929
2016,No migration background,Post-secondary Non-tertiary Level,No,0.96168,1146,1179,0.95071,0.97264
2016,No migration background,First Stage of Tertiary Education,No,0.97704,1220,1220,0.96863,0.98545
2016,No migration background,Second Stage of Tertiary Education,Yes,0.01465,66,4422,0.01111,0.01819
2016,No migration background,Second Stage of Tertiary Education,No,0.98535,4356,4422,0.98181,0.98889
2016,Direct migration background,Pre-primary Level,No,0.69703,49,49,0.56702,0.82703
2016,Direct migration background,Primary Level,Yes,0.17296,71,250,0.12598,0.21993
2016,Direct migration background,Primary Level,No,0.67185,179,250,0.61353,0.73017
2016,Direct migration background,Lower Secondary Level,Yes,0.11134,150,817,0.08976,0.13292
2016,Direct migration background,Lower Secondary Level,No,0.85697,667,817,0.83295,0.88099
2016,Direct migration background,Upper Secondary Level,Yes,0.10406,202,1679,0.08945,0.11867
2016,Direct migration background,Upper Secondary Level,No,0.87762,1477,1679,0.86194,0.89330
2016,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.10029,94,740,0.07863,0.12194
2016,Direct migration background,Post-secondary Non-tertiary Level,No,0.89366,646,740,0.87143,0.91588
2016,Direct migration background,First Stage of Tertiary Education,No,0.95539,98,98,0.91430,0.99647
2016,Direct migration background,Second Stage of Tertiary Education,Yes,0.07944,119,1270,0.06456,0.09432
2016,Direct migration background,Second Stage of Tertiary Education,No,0.88908,1151,1270,0.87180,0.90636
2016,Indirect migration background,Pre-primary Level,No,0.47433,79,79,0.36351,0.58514
2016,Indirect migration background,Lower Secondary Level,Yes,0.14277,45,297,0.10291,0.18262
2016,Indirect migration background,Lower Secondary Level,No,0.79045,252,297,0.74409,0.83682
2016,Indirect migration background,Upper Secondary Level,Yes,0.11056,58,599,0.08543,0.13569
2016,Indirect migration background,Upper Secondary Level,No,0.88768,541,599,0.86237,0.91299
2016,Indirect migration background,Post-secondary Non-tertiary Level,No,0.94319,98,98,0.89712,0.98925
2016,Indirect migration background,First Stage of Tertiary Education,No,0.98398,53,53,0.94985,1.01811
2016,Indirect migration background,Second Stage of Tertiary Education,No,0.99331,208,208,0.98221,1.00442
2017,No migration background,Pre-primary Level,No,0.57087,282,282,0.51299,0.62874
2017,No migration background,Primary Level,Yes,0.26008,53,165,0.19294,0.32722
2017,No migration background,Primary Level,No,0.73992,112,165,0.67278,0.80706
2017,No migration background,Lower Secondary Level,Yes,0.09028,204,1686,0.07660,0.10397
2017,No migration background,Lower Secondary Level,No,0.88749,1482,1686,0.87240,0.90257
2017,No migration background,Upper Secondary Level,Yes,0.04223,475,9760,0.03824,0.04622
2017,No migration background,Upper Secondary Level,No,0.95738,9285,9760,0.95338,0.96139
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.03105,33,1434,0.02207,0.04004
2017,No migration background,Post-secondary Non-tertiary Level,No,0.96895,1401,1434,0.95996,0.97793
2017,No migration background,First Stage of Tertiary Education,No,0.97099,1345,1345,0.96201,0.97996
2017,No migration background,Second Stage of Tertiary Education,Yes,0.01249,61,5038,0.00942,0.01556
2017,No migration background,Second Stage of Tertiary Education,No,0.98751,4977,5038,0.98444,0.99058
2017,Direct migration background,Pre-primary Level,No,0.39897,36,36,0.23674,0.56120
2017,Direct migration background,Primary Level,Yes,0.25868,397,954,0.23088,0.28649
2017,Direct migration background,Primary Level,No,0.64485,557,954,0.61447,0.67523
2017,Direct migration background,Lower Secondary Level,Yes,0.12276,307,1195,0.10415,0.14137
2017,Direct migration background,Lower Secondary Level,No,0.84649,888,1195,0.82604,0.86693
2017,Direct migration background,Upper Secondary Level,Yes,0.11492,348,1998,0.10093,0.12890
2017,Direct migration background,Upper Secondary Level,No,0.87455,1650,1998,0.86002,0.88908
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.10100,100,716,0.07891,0.12308
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.89374,616,716,0.87115,0.91633
2017,Direct migration background,First Stage of Tertiary Education,No,0.96464,98,98,0.92788,1.00139
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.09340,330,1636,0.07929,0.10750
2017,Direct migration background,Second Stage of Tertiary Education,No,0.89260,1306,1636,0.87759,0.90761
2017,Indirect migration background,Pre-primary Level,No,0.49167,91,91,0.38838,0.59495
2017,Indirect migration background,Lower Secondary Level,Yes,0.19003,44,274,0.14349,0.23657
2017,Indirect migration background,Lower Secondary Level,No,0.76658,230,274,0.71640,0.81676
2017,Indirect migration background,Upper Secondary Level,Yes,0.08189,59,686,0.06136,0.10243
2017,Indirect migration background,Upper Secondary Level,No,0.91762,627,686,0.89703,0.93821
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.91576,110,110,0.86362,0.96790
2017,Indirect migration background,First Stage of Tertiary Education,No,0.99684,52,52,0.98145,1.01224
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.99181,248,248,0.98057,1.00305
2018,No migration background,Pre-primary Level,No,0.53407,216,216,0.46739,0.60075
2018,No migration background,Primary Level,Yes,0.31862,68,169,0.24816,0.38908
2018,No migration background,Primary Level,No,0.68138,101,169,0.61092,0.75184
2018,No migration background,Lower Secondary Level,Yes,0.09064,209,1665,0.07685,0.10444
2018,No migration background,Lower Secondary Level,No,0.88354,1456,1665,0.86813,0.89896
2018,No migration background,Upper Secondary Level,Yes,0.04148,463,9338,0.03743,0.04552
2018,No migration background,Upper Secondary Level,No,0.95833,8875,9338,0.95428,0.96238
2018,No migration background,Post-secondary Non-tertiary Level,Yes,0.03264,45,1403,0.02334,0.04195
2018,No migration background,Post-secondary Non-tertiary Level,No,0.96736,1358,1403,0.95805,0.97666
2018,No migration background,First Stage of Tertiary Education,No,0.98228,1288,1288,0.97507,0.98949
2018,No migration background,Second Stage of Tertiary Education,Yes,0.01475,69,4914,0.01138,0.01812
2018,No migration background,Second Stage of Tertiary Education,No,0.98525,4845,4914,0.98188,0.98862
2018,Direct migration background,Pre-primary Level,No,0.47562,43,43,0.32458,0.62666
2018,Direct migration background,Primary Level,Yes,0.26826,594,1408,0.24510,0.29141
2018,Direct migration background,Primary Level,No,0.70183,814,1408,0.67793,0.72573
2018,Direct migration background,Lower Secondary Level,Yes,0.13400,392,1378,0.11600,0.15199
2018,Direct migration background,Lower Secondary Level,No,0.85552,986,1378,0.83695,0.87409
2018,Direct migration background,Upper Secondary Level,Yes,0.10656,384,2067,0.09325,0.11986
2018,Direct migration background,Upper Secondary Level,No,0.89141,1683,2067,0.87800,0.90483
2018,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.08185,85,683,0.06127,0.10242
2018,Direct migration background,Post-secondary Non-tertiary Level,No,0.91775,598,683,0.89713,0.93837
2018,Direct migration background,First Stage of Tertiary Education,No,0.97770,87,87,0.94649,1.00891
2018,Direct migration background,Second Stage of Tertiary Education,Yes,0.07863,340,1768,0.06608,0.09118
2018,Direct migration background,Second Stage of Tertiary Education,No,0.91874,1428,1768,0.90600,0.93148
2018,Indirect migration background,Pre-primary Level,No,0.54153,84,84,0.43433,0.64872
2018,Indirect migration background,Lower Secondary Level,Yes,0.15959,46,286,0.11707,0.20211
2018,Indirect migration background,Lower Secondary Level,No,0.79280,240,286,0.74575,0.83986
2018,Indirect migration background,Upper Secondary Level,Yes,0.08167,52,674,0.06098,0.10236
2018,Indirect migration background,Upper Secondary Level,No,0.91795,622,674,0.89722,0.93869
2018,Indirect migration background,Post-secondary Non-tertiary Level,No,0.94282,111,111,0.89943,0.98621
2018,Indirect migration background,First Stage of Tertiary Education,No,0.98441,46,46,0.94822,1.02061
2018,Indirect migration background,Second Stage of Tertiary Education,No,0.99402,243,243,0.98430,1.00373
2019,No migration background,Pre-primary Level,No,0.59165,203,203,0.52387,0.65944
2019,No migration background,Primary Level,Yes,0.25808,46,148,0.18734,0.32882
2019,No migration background,Primary Level,No,0.74192,102,148,0.67118,0.81266
2019,No migration background,Lower Secondary Level,Yes,0.09624,200,1577,0.08168,0.11080
2019,No migration background,Lower Secondary Level,No,0.86773,1377,1577,0.85100,0.88445
2019,No migration background,Upper Secondary Level,Yes,0.03196,356,9200,0.02836,0.03555
2019,No migration background,Upper Secondary Level,No,0.96776,8844,9200,0.96415,0.97137
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.02416,34,1509,0.01641,0.03191
2019,No migration background,Post-secondary Non-tertiary Level,No,0.97584,1475,1509,0.96809,0.98359
2019,No migration background,First Stage of Tertiary Education,No,0.97267,1487,1487,0.96438,0.98096
2019,No migration background,Second Stage of Tertiary Education,Yes,0.01022,59,5621,0.00759,0.01285
2019,No migration background,Second Stage of Tertiary Education,No,0.98978,5562,5621,0.98715,0.99241
2019,Direct migration background,Pre-primary Level,No,0.57718,44,44,0.42953,0.72484
2019,Direct migration background,Primary Level,Yes,0.26036,578,1335,0.23681,0.28391
2019,Direct migration background,Primary Level,No,0.71235,757,1335,0.68806,0.73664
2019,Direct migration background,Lower Secondary Level,Yes,0.13171,345,1230,0.11280,0.15062
2019,Direct migration background,Lower Secondary Level,No,0.86126,885,1230,0.84193,0.88059
2019,Direct migration background,Upper Secondary Level,Yes,0.10585,318,1814,0.09169,0.12001
2019,Direct migration background,Upper Secondary Level,No,0.89154,1496,1814,0.87723,0.90585
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.06561,78,615,0.04603,0.08520
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.93361,537,615,0.91392,0.95330
2019,Direct migration background,First Stage of Tertiary Education,No,0.89509,82,82,0.82836,0.96183
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.06509,282,1651,0.05319,0.07699
2019,Direct migration background,Second Stage of Tertiary Education,No,0.93242,1369,1651,0.92031,0.94453
2019,Indirect migration background,Pre-primary Level,No,0.62724,80,80,0.52061,0.73387
2019,Indirect migration background,Lower Secondary Level,No,0.79546,204,204,0.73997,0.85095
2019,Indirect migration background,Upper Secondary Level,Yes,0.07763,41,632,0.05675,0.09851
2019,Indirect migration background,Upper Secondary Level,No,0.92223,591,632,0.90133,0.94312
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.95520,125,125,0.91879,0.99161
2019,Indirect migration background,First Stage of Tertiary Education,No,0.97382,59,59,0.93273,1.01491
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.98712,282,282,0.97394,1.00031
2020,No migration background,Pre-primary Level,No,0.44452,196,196,0.37477,0.51427
2020,No migration background,Primary Level,Yes,0.22933,39,129,0.15650,0.30216
2020,No migration background,Primary Level,No,0.77067,90,129,0.69784,0.84350
2020,No migration background,Lower Secondary Level,Yes,0.08655,174,1447,0.07206,0.10104
2020,No migration background,Lower Secondary Level,No,0.88540,1273,1447,0.86898,0.90182
2020,No migration background,Upper Secondary Level,Yes,0.03398,359,8408,0.03011,0.03785
2020,No migration background,Upper Secondary Level,No,0.96549,8049,8408,0.96159,0.96939
2020,No migration background,Post-secondary Non-tertiary Level,No,0.96856,1404,1404,0.95943,0.97769
2020,No migration background,First Stage of Tertiary Education,No,0.98660,1315,1315,0.98038,0.99282
2020,No migration background,Second Stage of Tertiary Education,Yes,0.01371,60,5281,0.01057,0.01685
2020,No migration background,Second Stage of Tertiary Education,No,0.98629,5221,5281,0.98315,0.98943
2020,Direct migration background,Pre-primary Level,No,0.59966,62,62,0.47670,0.72262
2020,Direct migration background,Primary Level,Yes,0.23634,414,1313,0.21335,0.25933
2020,Direct migration background,Primary Level,No,0.68381,899,1313,0.65865,0.70897
2020,Direct migration background,Lower Secondary Level,Yes,0.13098,305,1363,0.11306,0.14890
2020,Direct migration background,Lower Secondary Level,No,0.84488,1058,1363,0.82566,0.86411
2020,Direct migration background,Upper Secondary Level,Yes,0.09787,290,2172,0.08537,0.11036
2020,Direct migration background,Upper Secondary Level,No,0.89093,1882,2172,0.87782,0.90404
2020,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.08939,72,774,0.06927,0.10950
2020,Direct migration background,Post-secondary Non-tertiary Level,No,0.90803,702,774,0.88766,0.92840
2020,Direct migration background,First Stage of Tertiary Education,No,0.95773,74,74,0.91157,1.00389
2020,Direct migration background,Second Stage of Tertiary Education,Yes,0.06126,224,2097,0.05099,0.07153
2020,Direct migration background,Second Stage of Tertiary Education,No,0.92920,1873,2097,0.91822,0.94018
2020,Indirect migration background,Pre-primary Level,No,0.51115,83,83,0.40296,0.61935
2020,Indirect migration background,Lower Secondary Level,Yes,0.20504,42,227,0.15240,0.25767
2020,Indirect migration background,Lower Secondary Level,No,0.76855,185,227,0.71357,0.82354
2020,Indirect migration background,Upper Secondary Level,Yes,0.08452,38,612,0.06247,0.10658
2020,Indirect migration background,Upper Secondary Level,No,0.91026,574,612,0.88759,0.93292
2020,Indirect migration background,Post-secondary Non-tertiary Level,No,0.91464,129,129,0.86623,0.96305
2020,Indirect migration background,First Stage of Tertiary Education,No,0.92815,49,49,0.85509,1.00121
2020,Indirect migration background,Second Stage of Tertiary Education,No,0.98598,286,286,0.97233,0.99963
2021,No migration background,Pre-primary Level,No,0.50571,103,103,0.40868,0.60274
2021,No migration background,Primary Level,No,0.69109,60,60,0.57318,0.80899
2021,No migration background,Lower Secondary Level,Yes,0.08028,110,883,0.06235,0.09822
2021,No migration background,Lower Secondary Level,No,0.87986,773,883,0.85840,0.90132
2021,No migration background,Upper Secondary Level,Yes,0.03329,227,5712,0.02864,0.03794
2021,No migration background,Upper Secondary Level,No,0.96193,5485,5712,0.95697,0.96690
2021,No migration background,Post-secondary Non-tertiary Level,No,0.96628,1022,1022,0.95521,0.97735
2021,No migration background,First Stage of Tertiary Education,No,0.96613,888,888,0.95422,0.97803
2021,No migration background,Second Stage of Tertiary Education,Yes,0.01681,56,4084,0.01287,0.02075
2021,No migration background,Second Stage of Tertiary Education,No,0.98193,4028,4084,0.97784,0.98601
2021,Direct migration background,Pre-primary Level,No,0.45308,43,43,0.30253,0.60363
2021,Direct migration background,Primary Level,Yes,0.16620,193,817,0.14066,0.19174
2021,Direct migration background,Primary Level,No,0.76168,624,817,0.73245,0.79092
2021,Direct migration background,Lower Secondary Level,Yes,0.12902,145,742,0.10488,0.15316
2021,Direct migration background,Lower Secondary Level,No,0.85221,597,742,0.82666,0.87776
2021,Direct migration background,Upper Secondary Level,Yes,0.11515,167,1235,0.09734,0.13296
2021,Direct migration background,Upper Secondary Level,No,0.87215,1068,1235,0.85352,0.89078
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.08326,48,458,0.05793,0.10859
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.91550,410,458,0.89000,0.94100
2021,Direct migration background,First Stage of Tertiary Education,No,0.95341,56,56,0.89771,1.00911
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.06610,136,1374,0.05296,0.07924
2021,Direct migration background,Second Stage of Tertiary Education,No,0.92570,1238,1374,0.91183,0.93957
2021,Indirect migration background,Pre-primary Level,No,0.47367,38,38,0.31278,0.63456
2021,Indirect migration background,Lower Secondary Level,No,0.64217,94,94,0.54474,0.73960
2021,Indirect migration background,Upper Secondary Level,No,0.94646,363,363,0.92327,0.96965
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98315,88,88,0.95610,1.01020
2021,Indirect migration background,First Stage of Tertiary Education,No,0.91205,36,36,0.81822,1.00588
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.97063,203,203,0.94735,0.99392
2022,No migration background,Pre-primary Level,No,0.55652,175,175,0.48271,0.63034
2022,No migration background,Primary Level,Yes,0.28751,37,115,0.20443,0.37059
2022,No migration background,Primary Level,No,0.70164,78,115,0.61765,0.78563
2022,No migration background,Lower Secondary Level,Yes,0.07565,111,973,0.05902,0.09227
2022,No migration background,Lower Secondary Level,No,0.90374,862,973,0.88520,0.92228
2022,No migration background,Upper Secondary Level,Yes,0.02589,224,7001,0.02217,0.02962
2022,No migration background,Upper Secondary Level,No,0.96999,6777,7001,0.96599,0.97399
2022,No migration background,Post-secondary Non-tertiary Level,Yes,0.02628,32,1493,0.01816,0.03439
2022,No migration background,Post-secondary Non-tertiary Level,No,0.97326,1461,1493,0.96507,0.98144
2022,No migration background,First Stage of Tertiary Education,No,0.98376,1201,1201,0.97661,0.99091
2022,No migration background,Second Stage of Tertiary Education,Yes,0.01076,54,5507,0.00803,0.01348
2022,No migration background,Second Stage of Tertiary Education,No,0.98748,5453,5507,0.98455,0.99042
2022,Direct migration background,Pre-primary Level,No,0.72249,93,93,0.63099,0.81399
2022,Direct migration background,Primary Level,Yes,0.16110,179,699,0.13383,0.18838
2022,Direct migration background,Primary Level,No,0.81326,520,699,0.78435,0.84217
2022,Direct migration background,Lower Secondary Level,Yes,0.13509,141,770,0.11093,0.15925
2022,Direct migration background,Lower Secondary Level,No,0.85458,629,770,0.82966,0.87949
2022,Direct migration background,Upper Secondary Level,Yes,0.06370,154,1633,0.05185,0.07555
2022,Direct migration background,Upper Secondary Level,No,0.93323,1479,1633,0.92112,0.94534
2022,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.04013,35,558,0.02383,0.05643
