year,pgisced97,regtyp,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Upper Secondary Level,Urban regions,Yes,0.05398,502,7589,0.04889,0.05906
2014,Upper Secondary Level,Urban regions,No,0.94602,7087,7589,0.94094,0.95111
2014,Upper Secondary Level,Rural regions,Yes,0.07681,425,4947,0.06939,0.08423
2014,Upper Secondary Level,Rural regions,No,0.92319,4522,4947,0.91577,0.93061
2014,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05081,84,1481,0.03962,0.06200
2014,Post-secondary Non-tertiary Level,Urban regions,No,0.94919,1397,1481,0.93800,0.96038
2014,Post-secondary Non-tertiary Level,Rural regions,Yes,0.04507,39,565,0.02795,0.06220
2014,Post-secondary Non-tertiary Level,Rural regions,No,0.95493,526,565,0.93780,0.97205
2014,First Stage of Tertiary Education,Urban regions,No,0.97686,932,932,0.96720,0.98652
2014,First Stage of Tertiary Education,Rural regions,No,0.96262,616,616,0.94763,0.97761
2014,Second Stage of Tertiary Education,Urban regions,Yes,0.02786,161,4518,0.02306,0.03266
2014,Second Stage of Tertiary Education,Urban regions,No,0.97214,4357,4518,0.96734,0.97694
2014,Second Stage of Tertiary Education,Rural regions,Yes,0.02522,45,1708,0.01778,0.03266
2014,Second Stage of Tertiary Education,Rural regions,No,0.97478,1663,1708,0.96734,0.98222
2015,No answer / don't know,Urban regions,Yes,0.08776,43,416,0.06053,0.11498
2015,No answer / don't know,Urban regions,No,0.91224,373,416,0.88502,0.93947
2015,No answer / don't know,Rural regions,No,0.90691,199,199,0.86644,0.94738
2015,Pre-primary Level,Urban regions,No,0.98510,249,249,0.97002,1.00018
2015,Pre-primary Level,Rural regions,No,0.98271,120,120,0.95929,1.00613
2015,Primary Level,Urban regions,Yes,0.26537,119,380,0.22092,0.30983
2015,Primary Level,Urban regions,No,0.73463,261,380,0.69017,0.77908
2015,Primary Level,Rural regions,Yes,0.29732,50,152,0.22442,0.37023
2015,Primary Level,Rural regions,No,0.70268,102,152,0.62977,0.77558
2015,Lower Secondary Level,Urban regions,Yes,0.10847,294,1961,0.09470,0.12223
2015,Lower Secondary Level,Urban regions,No,0.89153,1667,1961,0.87777,0.90530
2015,Lower Secondary Level,Rural regions,Yes,0.10288,139,998,0.08403,0.12174
2015,Lower Secondary Level,Rural regions,No,0.89712,859,998,0.87826,0.91597
2015,Upper Secondary Level,Urban regions,Yes,0.05908,518,7335,0.05368,0.06447
2015,Upper Secondary Level,Urban regions,No,0.94092,6817,7335,0.93553,0.94632
2015,Upper Secondary Level,Rural regions,Yes,0.06761,380,4825,0.06053,0.07470
2015,Upper Secondary Level,Rural regions,No,0.93239,4445,4825,0.92530,0.93947
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05455,102,1569,0.04331,0.06579
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.94545,1467,1569,0.93421,0.95669
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05686,48,587,0.03811,0.07560
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.94314,539,587,0.92440,0.96189
2015,First Stage of Tertiary Education,Urban regions,No,0.98569,901,901,0.97793,0.99345
2015,First Stage of Tertiary Education,Rural regions,No,0.97338,595,595,0.96044,0.98633
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.03362,212,4663,0.02845,0.03879
2015,Second Stage of Tertiary Education,Urban regions,No,0.96638,4451,4663,0.96121,0.97155
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.02061,55,1759,0.01397,0.02725
2015,Second Stage of Tertiary Education,Rural regions,No,0.97939,1704,1759,0.97275,0.98603
2016,No answer / don't know,Urban regions,Yes,0.08952,47,397,0.06140,0.11764
2016,No answer / don't know,Urban regions,No,0.91048,350,397,0.88236,0.93860
2016,No answer / don't know,Rural regions,No,0.84913,177,177,0.79625,0.90201
2016,Primary Level,Urban regions,Yes,0.20978,86,285,0.16243,0.25714
2016,Primary Level,Urban regions,No,0.79022,199,285,0.74286,0.83757
2016,Primary Level,Rural regions,Yes,0.30314,41,128,0.22321,0.38308
2016,Primary Level,Rural regions,No,0.69686,87,128,0.61692,0.77679
2016,Lower Secondary Level,Urban regions,Yes,0.10973,250,1687,0.09481,0.12465
2016,Lower Secondary Level,Urban regions,No,0.89027,1437,1687,0.87535,0.90519
2016,Lower Secondary Level,Rural regions,Yes,0.08472,115,907,0.06659,0.10285
2016,Lower Secondary Level,Rural regions,No,0.91528,792,907,0.89715,0.93341
2016,Upper Secondary Level,Urban regions,Yes,0.05587,419,6605,0.05033,0.06141
2016,Upper Secondary Level,Urban regions,No,0.94413,6186,6605,0.93859,0.94967
2016,Upper Secondary Level,Rural regions,Yes,0.07077,344,4405,0.06319,0.07834
2016,Upper Secondary Level,Rural regions,No,0.92923,4061,4405,0.92166,0.93681
2016,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05703,93,1476,0.04520,0.06887
2016,Post-secondary Non-tertiary Level,Urban regions,No,0.94297,1383,1476,0.93113,0.95480
2016,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05062,39,546,0.03222,0.06903
2016,Post-secondary Non-tertiary Level,Rural regions,No,0.94938,507,546,0.93097,0.96778
2016,First Stage of Tertiary Education,Urban regions,No,0.97629,814,814,0.96583,0.98675
2016,First Stage of Tertiary Education,Rural regions,No,0.97648,557,557,0.96388,0.98908
2016,Second Stage of Tertiary Education,Urban regions,Yes,0.02702,142,4251,0.02215,0.03190
2016,Second Stage of Tertiary Education,Urban regions,No,0.97298,4109,4251,0.96810,0.97785
2016,Second Stage of Tertiary Education,Rural regions,Yes,0.01731,47,1653,0.01102,0.02360
2016,Second Stage of Tertiary Education,Rural regions,No,0.98269,1606,1653,0.97640,0.98898
2017,No answer / don't know,Urban regions,Yes,0.10348,108,513,0.07709,0.12986
2017,No answer / don't know,Urban regions,No,0.89652,405,513,0.87014,0.92291
2017,No answer / don't know,Rural regions,Yes,0.13438,43,240,0.09114,0.17762
2017,No answer / don't know,Rural regions,No,0.86562,197,240,0.82238,0.90886
2017,Pre-primary Level,Urban regions,No,0.99692,292,292,0.99056,1.00329
2017,Pre-primary Level,Rural regions,No,0.99241,117,117,0.97663,1.00820
2017,Primary Level,Urban regions,Yes,0.27125,352,796,0.24034,0.30215
2017,Primary Level,Urban regions,No,0.72875,444,796,0.69785,0.75966
2017,Primary Level,Rural regions,Yes,0.27271,109,359,0.22657,0.31884
2017,Primary Level,Rural regions,No,0.72729,250,359,0.68116,0.77343
2017,Lower Secondary Level,Urban regions,Yes,0.11276,379,2043,0.09904,0.12648
2017,Lower Secondary Level,Urban regions,No,0.88724,1664,2043,0.87352,0.90096
2017,Lower Secondary Level,Rural regions,Yes,0.10307,176,1112,0.08519,0.12095
2017,Lower Secondary Level,Rural regions,No,0.89693,936,1112,0.87905,0.91481
2017,Upper Secondary Level,Urban regions,Yes,0.04964,551,7511,0.04472,0.05455
2017,Upper Secondary Level,Urban regions,No,0.95036,6960,7511,0.94545,0.95528
2017,Upper Secondary Level,Rural regions,Yes,0.05672,331,4933,0.05026,0.06317
2017,Upper Secondary Level,Rural regions,No,0.94328,4602,4933,0.93683,0.94974
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05209,93,1628,0.04130,0.06289
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.94791,1535,1628,0.93711,0.95870
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.04976,46,638,0.03288,0.06665
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.95024,592,638,0.93335,0.96712
2017,First Stage of Tertiary Education,Urban regions,No,0.96633,875,875,0.95437,0.97829
2017,First Stage of Tertiary Education,Rural regions,No,0.97956,620,620,0.96841,0.99071
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.02521,303,4999,0.02086,0.02955
2017,Second Stage of Tertiary Education,Urban regions,No,0.97479,4696,4999,0.97045,0.97914
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.02398,95,1930,0.01716,0.03081
2017,Second Stage of Tertiary Education,Rural regions,No,0.97602,1835,1930,0.96919,0.98284
2018,No answer / don't know,Urban regions,Yes,0.09673,118,609,0.07323,0.12022
2018,No answer / don't know,Urban regions,No,0.90327,491,609,0.87978,0.92677
2018,No answer / don't know,Rural regions,Yes,0.14044,47,238,0.09620,0.18467
2018,No answer / don't know,Rural regions,No,0.85956,191,238,0.81533,0.90380
2018,Pre-primary Level,Urban regions,No,0.98266,258,258,0.96670,0.99862
2018,Pre-primary Level,Rural regions,No,0.96321,85,85,0.92295,1.00347
2018,Primary Level,Urban regions,Yes,0.28647,491,1166,0.26051,0.31244
2018,Primary Level,Urban regions,No,0.71353,675,1166,0.68756,0.73949
2018,Primary Level,Rural regions,Yes,0.30421,186,453,0.26179,0.34662
2018,Primary Level,Rural regions,No,0.69579,267,453,0.65338,0.73821
2018,Lower Secondary Level,Urban regions,Yes,0.11227,443,2168,0.09898,0.12557
2018,Lower Secondary Level,Urban regions,No,0.88773,1725,2168,0.87443,0.90102
2018,Lower Secondary Level,Rural regions,Yes,0.10734,204,1161,0.08953,0.12516
2018,Lower Secondary Level,Rural regions,No,0.89266,957,1161,0.87484,0.91047
2018,Upper Secondary Level,Urban regions,Yes,0.04922,554,7340,0.04427,0.05417
2018,Upper Secondary Level,Urban regions,No,0.95078,6786,7340,0.94583,0.95573
2018,Upper Secondary Level,Rural regions,Yes,0.05410,345,4739,0.04766,0.06054
2018,Upper Secondary Level,Rural regions,No,0.94590,4394,4739,0.93946,0.95234
2018,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04121,94,1572,0.03138,0.05104
2018,Post-secondary Non-tertiary Level,Urban regions,No,0.95879,1478,1572,0.94896,0.96862
2018,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05986,44,633,0.04136,0.07835
2018,Post-secondary Non-tertiary Level,Rural regions,No,0.94014,589,633,0.92165,0.95864
2018,First Stage of Tertiary Education,Urban regions,No,0.97876,827,827,0.96892,0.98859
2018,First Stage of Tertiary Education,Rural regions,No,0.98740,594,594,0.97842,0.99638
2018,Second Stage of Tertiary Education,Urban regions,Yes,0.02739,321,5051,0.02289,0.03189
2018,Second Stage of Tertiary Education,Urban regions,No,0.97261,4730,5051,0.96811,0.97711
2018,Second Stage of Tertiary Education,Rural regions,Yes,0.01547,91,1877,0.00989,0.02106
2018,Second Stage of Tertiary Education,Rural regions,No,0.98453,1786,1877,0.97894,0.99011
2019,No answer / don't know,Urban regions,Yes,0.15407,128,545,0.12373,0.18441
2019,No answer / don't know,Urban regions,No,0.84593,417,545,0.81559,0.87627
2019,No answer / don't know,Rural regions,Yes,0.14559,53,238,0.10068,0.19049
2019,No answer / don't know,Rural regions,No,0.85441,185,238,0.80951,0.89932
2019,Pre-primary Level,Urban regions,No,0.99867,241,241,0.99405,1.00328
2019,Pre-primary Level,Rural regions,No,0.99698,85,85,0.98526,1.00871
2019,Primary Level,Urban regions,Yes,0.25418,452,1084,0.22825,0.28012
2019,Primary Level,Urban regions,No,0.74582,632,1084,0.71988,0.77175
2019,Primary Level,Rural regions,Yes,0.27236,183,430,0.23023,0.31448
2019,Primary Level,Rural regions,No,0.72764,247,430,0.68552,0.76977
2019,Lower Secondary Level,No answer / don't know,No,0.83861,32,32,0.70910,0.96812
2019,Lower Secondary Level,Urban regions,Yes,0.11446,388,1922,0.10022,0.12869
2019,Lower Secondary Level,Urban regions,No,0.88554,1534,1922,0.87131,0.89978
2019,Lower Secondary Level,Rural regions,Yes,0.11053,182,1082,0.09184,0.12923
2019,Lower Secondary Level,Rural regions,No,0.88947,900,1082,0.87077,0.90816
2019,Upper Secondary Level,No answer / don't know,No,0.93365,222,222,0.90083,0.96646
2019,Upper Secondary Level,Urban regions,Yes,0.03847,412,6968,0.03396,0.04299
2019,Upper Secondary Level,Urban regions,No,0.96153,6556,6968,0.95701,0.96604
2019,Upper Secondary Level,Rural regions,Yes,0.04960,286,4439,0.04321,0.05599
2019,Upper Secondary Level,Rural regions,No,0.95040,4153,4439,0.94401,0.95679
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.85217,55,55,0.75750,0.94684
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.03434,75,1576,0.02534,0.04333
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.96566,1501,1576,0.95667,0.97466
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.02904,37,618,0.01579,0.04229
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.97096,581,618,0.95771,0.98421
2019,First Stage of Tertiary Education,Urban regions,No,0.96765,934,934,0.95630,0.97900
2019,First Stage of Tertiary Education,Rural regions,No,0.96859,672,672,0.95539,0.98179
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.96897,179,179,0.94349,0.99444
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.01881,257,5351,0.01517,0.02245
2019,Second Stage of Tertiary Education,Urban regions,No,0.98119,5094,5351,0.97755,0.98483
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.01935,83,2023,0.01335,0.02535
2019,Second Stage of Tertiary Education,Rural regions,No,0.98065,1940,2023,0.97465,0.98665
2020,No answer / don't know,Urban regions,Yes,0.14295,118,659,0.11621,0.16970
2020,No answer / don't know,Urban regions,No,0.85705,541,659,0.83030,0.88379
2020,No answer / don't know,Rural regions,Yes,0.07041,33,222,0.03668,0.10415
2020,No answer / don't know,Rural regions,No,0.92959,189,222,0.89585,0.96332
2020,Pre-primary Level,Urban regions,No,0.99499,250,250,0.98622,1.00376
2020,Pre-primary Level,Rural regions,No,0.96056,91,91,0.92034,1.00077
2020,Primary Level,Urban regions,Yes,0.23467,322,1039,0.20889,0.26045
2020,Primary Level,Urban regions,No,0.76533,717,1039,0.73955,0.79111
2020,Primary Level,Rural regions,Yes,0.28850,141,438,0.24602,0.33098
2020,Primary Level,Rural regions,No,0.71150,297,438,0.66902,0.75398
2020,Lower Secondary Level,Urban regions,Yes,0.10702,351,1985,0.09341,0.12062
2020,Lower Secondary Level,Urban regions,No,0.89298,1634,1985,0.87938,0.90659
2020,Lower Secondary Level,Rural regions,Yes,0.11761,170,1052,0.09813,0.13709
2020,Lower Secondary Level,Rural regions,No,0.88239,882,1052,0.86291,0.90187
2020,Upper Secondary Level,Urban regions,Yes,0.04101,424,6919,0.03633,0.04568
2020,Upper Secondary Level,Urban regions,No,0.95899,6495,6919,0.95432,0.96367
2020,Upper Secondary Level,Rural regions,Yes,0.04708,263,4273,0.04073,0.05343
2020,Upper Secondary Level,Rural regions,No,0.95292,4010,4273,0.94657,0.95927
2020,Post-secondary Non-tertiary Level,Urban regions,Yes,0.03429,71,1698,0.02563,0.04295
2020,Post-secondary Non-tertiary Level,Urban regions,No,0.96571,1627,1698,0.95705,0.97437
2020,Post-secondary Non-tertiary Level,Rural regions,Yes,0.08583,37,645,0.06420,0.10747
2020,Post-secondary Non-tertiary Level,Rural regions,No,0.91417,608,645,0.89253,0.93580
2020,First Stage of Tertiary Education,Urban regions,No,0.97812,836,836,0.96819,0.98804
2020,First Stage of Tertiary Education,Rural regions,No,0.99177,602,602,0.98454,0.99899
2020,Second Stage of Tertiary Education,Urban regions,Yes,0.02341,234,5655,0.01947,0.02735
2020,Second Stage of Tertiary Education,Urban regions,No,0.97659,5421,5655,0.97265,0.98053
2020,Second Stage of Tertiary Education,Rural regions,Yes,0.01267,56,2015,0.00779,0.01756
2020,Second Stage of Tertiary Education,Rural regions,No,0.98733,1959,2015,0.98244,0.99221
2021,No answer / don't know,Urban regions,Yes,0.12518,84,604,0.09876,0.15159
2021,No answer / don't know,Urban regions,No,0.87482,520,604,0.84841,0.90124
2021,No answer / don't know,Rural regions,No,0.98099,162,162,0.95990,1.00208
2021,Pre-primary Level,Urban regions,No,0.98556,131,131,0.96506,1.00607
2021,Pre-primary Level,Rural regions,No,0.98861,53,53,0.95976,1.01745
2021,Primary Level,Urban regions,Yes,0.23914,178,719,0.20794,0.27034
2021,Primary Level,Urban regions,No,0.76086,541,719,0.72966,0.79206
2021,Primary Level,Rural regions,Yes,0.17953,48,204,0.12673,0.23232
2021,Primary Level,Rural regions,No,0.82047,156,204,0.76768,0.87327
2021,Lower Secondary Level,Urban regions,Yes,0.12258,192,1125,0.10341,0.14176
2021,Lower Secondary Level,Urban regions,No,0.87742,933,1125,0.85824,0.89659
2021,Lower Secondary Level,Rural regions,Yes,0.10038,88,619,0.07668,0.12407
2021,Lower Secondary Level,Rural regions,No,0.89962,531,619,0.87593,0.92332
2021,Upper Secondary Level,Urban regions,Yes,0.04273,280,4528,0.03684,0.04862
2021,Upper Secondary Level,Urban regions,No,0.95727,4248,4528,0.95138,0.96316
2021,Upper Secondary Level,Rural regions,Yes,0.04332,135,2803,0.03578,0.05086
2021,Upper Secondary Level,Rural regions,No,0.95668,2668,2803,0.94914,0.96422
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.04589,61,1172,0.03391,0.05788
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.95411,1111,1172,0.94212,0.96609
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.96694,408,408,0.94957,0.98431
2021,First Stage of Tertiary Education,Urban regions,No,0.97719,573,573,0.96496,0.98943
2021,First Stage of Tertiary Education,Rural regions,No,0.97633,407,407,0.96154,0.99112
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.02410,149,4178,0.01945,0.02875
2021,Second Stage of Tertiary Education,Urban regions,No,0.97590,4029,4178,0.97125,0.98055
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.02834,50,1490,0.01991,0.03677
2021,Second Stage of Tertiary Education,Rural regions,No,0.97166,1440,1490,0.96323,0.98009
2022,No answer / don't know,Urban regions,Yes,0.06343,159,2383,0.05364,0.07322
2022,No answer / don't know,Urban regions,No,0.93657,2224,2383,0.92678,0.94636
2022,No answer / don't know,Rural regions,Yes,0.05509,53,1011,0.04102,0.06916
2022,No answer / don't know,Rural regions,No,0.94491,958,1011,0.93084,0.95898
2022,Pre-primary Level,Urban regions,No,0.96773,223,223,0.94448,0.99098
2022,Pre-primary Level,Rural regions,No,0.99116,81,81,0.97064,1.01167
2022,Primary Level,Urban regions,Yes,0.22836,164,625,0.19542,0.26129
2022,Primary Level,Urban regions,No,0.77164,461,625,0.73871,0.80458
2022,Primary Level,Rural regions,Yes,0.12642,56,212,0.08158,0.17126
2022,Primary Level,Rural regions,No,0.87358,156,212,0.82874,0.91842
2022,Lower Secondary Level,Urban regions,Yes,0.10613,173,1179,0.08854,0.12372
2022,Lower Secondary Level,Urban regions,No,0.89387,1006,1179,0.87628,0.91146
2022,Lower Secondary Level,Rural regions,Yes,0.08098,94,691,0.06063,0.10134
2022,Lower Secondary Level,Rural regions,No,0.91902,597,691,0.89866,0.93937
2022,Upper Secondary Level,Urban regions,Yes,0.03594,262,5619,0.03107,0.04081
2022,Upper Secondary Level,Urban regions,No,0.96406,5357,5619,0.95919,0.96893
2022,Upper Secondary Level,Rural regions,Yes,0.03066,152,3596,0.02502,0.03629
2022,Upper Secondary Level,Rural regions,No,0.96934,3444,3596,0.96371,0.97498
2022,Post-secondary Non-tertiary Level,Urban regions,Yes,0.02890,50,1573,0.02062,0.03718
2022,Post-secondary Non-tertiary Level,Urban regions,No,0.97110,1523,1573,0.96282,0.97938
2022,Post-secondary Non-tertiary Level,Rural regions,No,0.97315,605,605,0.96026,0.98604
2022,First Stage of Tertiary Education,Urban regions,No,0.98916,778,778,0.98187,0.99644
2022,First Stage of Tertiary Education,Rural regions,No,0.98224,569,569,0.97137,0.99310
2022,Second Stage of Tertiary Education,Urban regions,Yes,0.01775,160,6667,0.01458,0.02092
2022,Second Stage of Tertiary Education,Urban regions,No,0.98225,6507,6667,0.97908,0.98542
2022,Second Stage of Tertiary Education,Rural regions,Yes,0.01765,44,1986,0.01186,0.02344
2022,Second Stage of Tertiary Education,Rural regions,No,0.98235,1942,1986,0.97656,0.98814
