year,bula_h,migback,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Lower Saxony,Indirect migration background,No,0.22252,41,41,0.09362,0.35142
2004,Bremen,No migration background,No,0.86834,134,134,0.81088,0.92581
2004,North Rhine-Westphalia,No migration background,Yes,0.04735,175,3634,0.04045,0.05426
2004,North Rhine-Westphalia,No migration background,No,0.80368,3459,3634,0.79077,0.81660
2004,North Rhine-Westphalia,Direct migration background,Yes,0.12371,73,688,0.09909,0.14833
2004,North Rhine-Westphalia,Direct migration background,No,0.83086,615,688,0.80282,0.85889
2004,North Rhine-Westphalia,Indirect migration background,No,0.45506,202,202,0.38622,0.52391
2004,Hesse,No migration background,Yes,0.03738,50,1132,0.02633,0.04844
2004,Hesse,No migration background,No,0.78414,1082,1132,0.76016,0.80812
2004,Hesse,Direct migration background,No,0.85291,217,217,0.80568,0.90015
2004,Hesse,Indirect migration background,No,0.41187,69,69,0.29489,0.52886
2004,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.05542,50,1068,0.04170,0.06915
2004,"Rhineland-Palatinate, Saarland",No migration background,No,0.78894,1018,1068,0.76445,0.81342
2004,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.83964,175,175,0.78512,0.89417
2004,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.32336,39,39,0.17464,0.47209
2004,Baden-Wuerttemberg,No migration background,Yes,0.03337,64,1840,0.02516,0.04158
2004,Baden-Wuerttemberg,No migration background,No,0.79046,1776,1840,0.77186,0.80907
2004,Baden-Wuerttemberg,Direct migration background,Yes,0.06632,41,563,0.04574,0.08689
2004,Baden-Wuerttemberg,Direct migration background,No,0.89489,522,563,0.86954,0.92025
2004,Baden-Wuerttemberg,Indirect migration background,No,0.41891,190,190,0.34857,0.48925
2004,Bavaria,No migration background,Yes,0.03375,84,2540,0.02673,0.04078
2004,Bavaria,No migration background,No,0.82009,2456,2540,0.80515,0.83503
2004,Bavaria,Direct migration background,Yes,0.10897,38,378,0.07752,0.14043
2004,Bavaria,Direct migration background,No,0.87146,340,378,0.83768,0.90525
2004,Bavaria,Indirect migration background,No,0.43317,119,119,0.34376,0.52257
2004,Berlin,No migration background,Yes,0.11147,72,707,0.08825,0.13468
2004,Berlin,No migration background,No,0.77548,635,707,0.74470,0.80626
2004,Berlin,Direct migration background,No,0.84361,50,50,0.74191,0.94531
2004,Brandenburg,No migration background,Yes,0.12175,107,887,0.10022,0.14329
2004,Brandenburg,No migration background,No,0.75634,780,887,0.72807,0.78460
2004,Mecklenburg-Western Pomerania,No migration background,Yes,0.13434,70,492,0.10418,0.16450
2004,Mecklenburg-Western Pomerania,No migration background,No,0.72509,422,492,0.68560,0.76458
2004,Saxony,No migration background,Yes,0.11034,178,1535,0.09466,0.12602
2004,Saxony,No migration background,No,0.76102,1357,1535,0.73968,0.78236
2004,Saxony-Anhalt,No migration background,Yes,0.12797,109,894,0.10606,0.14988
2004,Saxony-Anhalt,No migration background,No,0.74999,785,894,0.72159,0.77839
2004,Thuringa,No migration background,Yes,0.14839,131,923,0.12544,0.17134
2004,Thuringa,No migration background,No,0.72253,792,923,0.69363,0.75144
2005,Schleswig-Holstein,No migration background,Yes,0.05751,36,572,0.03842,0.07661
2005,Schleswig-Holstein,No migration background,No,0.79888,536,572,0.76600,0.83176
2005,Schleswig-Holstein,Direct migration background,No,0.75512,50,50,0.63472,0.87553
2005,Hamburg,No migration background,No,0.89461,247,247,0.85624,0.93299
2005,Lower Saxony,No migration background,Yes,0.03771,66,1537,0.02818,0.04723
2005,Lower Saxony,No migration background,No,0.80910,1471,1537,0.78945,0.82876
2005,Lower Saxony,Direct migration background,No,0.88155,183,183,0.83461,0.92850
2005,Lower Saxony,Indirect migration background,No,0.27824,42,42,0.14107,0.41542
2005,Bremen,No migration background,No,0.87414,120,120,0.81454,0.93373
2005,North Rhine-Westphalia,No migration background,Yes,0.04939,168,3472,0.04218,0.05660
2005,North Rhine-Westphalia,No migration background,No,0.79619,3304,3472,0.78279,0.80959
2005,North Rhine-Westphalia,Direct migration background,Yes,0.12173,71,650,0.09657,0.14688
2005,North Rhine-Westphalia,Direct migration background,No,0.84066,579,650,0.81250,0.86882
2005,North Rhine-Westphalia,Indirect migration background,No,0.46474,208,208,0.39680,0.53269
2005,Hesse,No migration background,Yes,0.03919,39,1081,0.02762,0.05076
2005,Hesse,No migration background,No,0.81117,1042,1081,0.78783,0.83451
2005,Hesse,Direct migration background,No,0.83669,192,192,0.78427,0.88911
2005,Hesse,Indirect migration background,No,0.45547,68,68,0.33622,0.57473
2005,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.05131,44,1010,0.03769,0.06492
2005,"Rhineland-Palatinate, Saarland",No migration background,No,0.79423,966,1010,0.76928,0.81917
2005,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.85333,159,159,0.79817,0.90850
2005,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.34795,43,43,0.20390,0.49201
2005,Baden-Wuerttemberg,No migration background,Yes,0.03092,49,1771,0.02286,0.03898
2005,Baden-Wuerttemberg,No migration background,No,0.80505,1722,1771,0.78659,0.82350
2005,Baden-Wuerttemberg,Direct migration background,Yes,0.09516,48,535,0.07027,0.12005
2005,Baden-Wuerttemberg,Direct migration background,No,0.86109,487,535,0.83176,0.89042
2005,Baden-Wuerttemberg,Indirect migration background,No,0.47314,199,199,0.40360,0.54269
2005,Bavaria,No migration background,Yes,0.04280,96,2438,0.03477,0.05084
2005,Bavaria,No migration background,No,0.81038,2342,2438,0.79481,0.82594
2005,Bavaria,Direct migration background,No,0.89063,312,312,0.85594,0.92532
2005,Bavaria,Indirect migration background,No,0.41633,112,112,0.32462,0.50803
2005,Berlin,No migration background,Yes,0.10374,65,667,0.08058,0.12690
2005,Berlin,No migration background,No,0.77876,602,667,0.74723,0.81028
2005,Berlin,Direct migration background,No,0.73722,42,42,0.60249,0.87195
2005,Brandenburg,No migration background,Yes,0.12439,111,864,0.10237,0.14641
2005,Brandenburg,No migration background,No,0.74489,753,864,0.71581,0.77397
2005,Mecklenburg-Western Pomerania,No migration background,Yes,0.12457,66,484,0.09512,0.15402
2005,Mecklenburg-Western Pomerania,No migration background,No,0.74395,418,484,0.70503,0.78288
2005,Saxony,No migration background,Yes,0.11281,172,1488,0.09673,0.12888
2005,Saxony,No migration background,No,0.76339,1316,1488,0.74178,0.78499
2005,Saxony-Anhalt,No migration background,Yes,0.12498,103,868,0.10296,0.14699
2005,Saxony-Anhalt,No migration background,No,0.76099,765,868,0.73260,0.78938
2005,Thuringa,No migration background,Yes,0.16056,129,870,0.13615,0.18497
2005,Thuringa,No migration background,No,0.70458,741,870,0.67424,0.73491
2006,Schleswig-Holstein,No migration background,Yes,0.05633,37,605,0.03794,0.07471
2006,Schleswig-Holstein,No migration background,No,0.79225,568,605,0.75990,0.82461
2006,Schleswig-Holstein,Direct migration background,No,0.84471,50,50,0.74330,0.94612
2006,Hamburg,No migration background,No,0.87685,259,259,0.83675,0.91695
2006,Lower Saxony,No migration background,Yes,0.05243,97,1723,0.04190,0.06296
2006,Lower Saxony,No migration background,No,0.78737,1626,1723,0.76804,0.80669
2006,Lower Saxony,Direct migration background,No,0.79896,171,171,0.73871,0.85921
2006,Lower Saxony,Indirect migration background,No,0.24003,36,36,0.09853,0.38153
2006,Bremen,No migration background,No,0.89069,123,123,0.83532,0.94606
2006,North Rhine-Westphalia,No migration background,Yes,0.05183,194,3659,0.04465,0.05902
2006,North Rhine-Westphalia,No migration background,No,0.78697,3465,3659,0.77370,0.80024
2006,North Rhine-Westphalia,Direct migration background,Yes,0.12852,76,657,0.10291,0.15413
2006,North Rhine-Westphalia,Direct migration background,No,0.84807,581,657,0.82060,0.87554
2006,North Rhine-Westphalia,Indirect migration background,No,0.46452,208,208,0.39657,0.53246
2006,Hesse,No migration background,Yes,0.04036,44,1191,0.02918,0.05154
2006,Hesse,No migration background,No,0.79435,1147,1191,0.77138,0.81731
2006,Hesse,Direct migration background,No,0.86988,199,199,0.82302,0.91674
2006,Hesse,Indirect migration background,No,0.46282,71,71,0.34601,0.57962
2006,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.05969,56,1059,0.04542,0.07397
2006,"Rhineland-Palatinate, Saarland",No migration background,No,0.78397,1003,1059,0.75917,0.80876
2006,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.79190,159,159,0.72860,0.85520
2006,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.39854,47,47,0.25705,0.54003
2006,Baden-Wuerttemberg,No migration background,Yes,0.03898,67,1993,0.03048,0.04747
2006,Baden-Wuerttemberg,No migration background,No,0.79741,1926,1993,0.77976,0.81506
2006,Baden-Wuerttemberg,Direct migration background,Yes,0.06943,38,519,0.04754,0.09132
2006,Baden-Wuerttemberg,Direct migration background,No,0.88543,481,519,0.85800,0.91286
2006,Baden-Wuerttemberg,Indirect migration background,No,0.47321,189,189,0.40184,0.54459
2006,Bavaria,No migration background,Yes,0.04007,106,2668,0.03262,0.04751
2006,Bavaria,No migration background,No,0.80218,2562,2668,0.78706,0.81730
2006,Bavaria,Direct migration background,No,0.86817,321,321,0.83110,0.90524
2006,Bavaria,Indirect migration background,No,0.40180,109,109,0.30933,0.49426
2006,Berlin,No migration background,Yes,0.08898,62,686,0.06765,0.11030
2006,Berlin,No migration background,No,0.80242,624,686,0.77260,0.83224
2006,Berlin,Direct migration background,No,0.67601,40,40,0.52912,0.82289
2006,Brandenburg,No migration background,Yes,0.12663,113,914,0.10506,0.14821
2006,Brandenburg,No migration background,No,0.74173,801,914,0.71334,0.77012
2006,Mecklenburg-Western Pomerania,No migration background,Yes,0.16125,85,533,0.13000,0.19250
2006,Mecklenburg-Western Pomerania,No migration background,No,0.70771,448,533,0.66906,0.74636
2006,Saxony,No migration background,Yes,0.10920,173,1544,0.09364,0.12476
2006,Saxony,No migration background,No,0.76657,1371,1544,0.74546,0.78768
2006,Saxony-Anhalt,No migration background,Yes,0.13317,123,878,0.11068,0.15566
2006,Saxony-Anhalt,No migration background,No,0.73260,755,878,0.70331,0.76189
2006,Thuringa,No migration background,Yes,0.12371,118,925,0.10248,0.14494
2006,Thuringa,No migration background,No,0.74204,807,925,0.71383,0.77025
2007,Schleswig-Holstein,No migration background,Yes,0.06641,32,554,0.04566,0.08717
2007,Schleswig-Holstein,No migration background,No,0.79548,522,554,0.76186,0.82910
2007,Schleswig-Holstein,Direct migration background,No,0.82443,42,42,0.70797,0.94089
2007,Hamburg,No migration background,No,0.89231,251,251,0.85388,0.93073
2007,Lower Saxony,No migration background,Yes,0.04305,78,1601,0.03311,0.05300
2007,Lower Saxony,No migration background,No,0.80108,1523,1601,0.78152,0.82064
2007,Lower Saxony,Direct migration background,No,0.83331,152,152,0.77387,0.89276
2007,Lower Saxony,Indirect migration background,No,0.34498,43,43,0.20121,0.48874
2007,Bremen,No migration background,No,0.90158,126,126,0.84936,0.95380
2007,North Rhine-Westphalia,No migration background,Yes,0.04690,167,3418,0.03981,0.05399
2007,North Rhine-Westphalia,No migration background,No,0.78624,3251,3418,0.77250,0.79999
2007,North Rhine-Westphalia,Direct migration background,Yes,0.12618,61,570,0.09890,0.15347
2007,North Rhine-Westphalia,Direct migration background,No,0.84349,509,570,0.81363,0.87334
2007,North Rhine-Westphalia,Indirect migration background,No,0.49065,201,201,0.42136,0.55993
2007,Hesse,No migration background,Yes,0.04071,45,1125,0.02915,0.05226
2007,Hesse,No migration background,No,0.79578,1080,1125,0.77221,0.81935
2007,Hesse,Direct migration background,No,0.87850,177,177,0.83023,0.92677
2007,Hesse,Indirect migration background,No,0.45861,68,68,0.33930,0.57793
2007,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06039,50,974,0.04542,0.07536
2007,"Rhineland-Palatinate, Saarland",No migration background,No,0.78645,924,974,0.76070,0.81220
2007,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.84893,140,140,0.78940,0.90847
2007,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.33443,44,44,0.19341,0.47545
2007,Baden-Wuerttemberg,No migration background,Yes,0.03637,56,1829,0.02779,0.04496
2007,Baden-Wuerttemberg,No migration background,No,0.79294,1773,1829,0.77436,0.81151
2007,Baden-Wuerttemberg,Direct migration background,No,0.89692,442,442,0.86854,0.92530
2007,Baden-Wuerttemberg,Indirect migration background,No,0.47870,180,180,0.40552,0.55188
2007,Bavaria,No migration background,Yes,0.02891,68,2507,0.02235,0.03547
2007,Bavaria,No migration background,No,0.80923,2439,2507,0.79385,0.82462
2007,Bavaria,Direct migration background,No,0.88390,308,308,0.84807,0.91974
2007,Bavaria,Indirect migration background,No,0.42858,108,108,0.33481,0.52235
2007,Berlin,No migration background,Yes,0.09328,60,663,0.07112,0.11543
2007,Berlin,No migration background,No,0.80105,603,663,0.77064,0.83146
2007,Berlin,Direct migration background,No,0.70875,41,41,0.56795,0.84956
2007,Brandenburg,No migration background,Yes,0.11757,97,838,0.09575,0.13939
2007,Brandenburg,No migration background,No,0.76087,741,838,0.73197,0.78977
2007,Mecklenburg-Western Pomerania,No migration background,Yes,0.12769,66,499,0.09838,0.15700
2007,Mecklenburg-Western Pomerania,No migration background,No,0.75414,433,499,0.71632,0.79196
2007,Saxony,No migration background,Yes,0.10413,152,1478,0.08856,0.11971
2007,Saxony,No migration background,No,0.77953,1326,1478,0.75839,0.80067
2007,Saxony-Anhalt,No migration background,Yes,0.10860,103,846,0.08762,0.12958
2007,Saxony-Anhalt,No migration background,No,0.75479,743,846,0.72579,0.78380
2007,Thuringa,No migration background,Yes,0.12077,107,888,0.09933,0.14222
2007,Thuringa,No migration background,No,0.75031,781,888,0.72182,0.77879
2008,Schleswig-Holstein,No migration background,No,0.82006,474,474,0.78544,0.85468
2008,Schleswig-Holstein,Direct migration background,No,0.85641,41,41,0.74774,0.96509
2008,Hamburg,No migration background,No,0.90891,243,243,0.87266,0.94516
2008,Lower Saxony,No migration background,Yes,0.03962,68,1544,0.02988,0.04935
2008,Lower Saxony,No migration background,No,0.81373,1476,1544,0.79430,0.83315
2008,Lower Saxony,Direct migration background,No,0.87493,134,134,0.81871,0.93115
2008,Lower Saxony,Indirect migration background,No,0.31209,44,44,0.17360,0.45058
2008,Bremen,No migration background,No,0.89292,120,120,0.83736,0.94847
2008,North Rhine-Westphalia,No migration background,Yes,0.04146,138,3203,0.03456,0.04837
2008,North Rhine-Westphalia,No migration background,No,0.79826,3065,3203,0.78436,0.81216
2008,North Rhine-Westphalia,Direct migration background,Yes,0.10395,48,513,0.07751,0.13038
2008,North Rhine-Westphalia,Direct migration background,No,0.88192,465,513,0.85396,0.90987
2008,North Rhine-Westphalia,Indirect migration background,No,0.51044,191,191,0.43936,0.58152
2008,Hesse,No migration background,Yes,0.03605,34,1064,0.02484,0.04725
2008,Hesse,No migration background,No,0.80374,1030,1064,0.77987,0.82762
2008,Hesse,Direct migration background,No,0.90353,170,170,0.85902,0.94805
2008,Hesse,Indirect migration background,No,0.44857,63,63,0.32477,0.57237
2008,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.04326,35,904,0.02999,0.05653
2008,"Rhineland-Palatinate, Saarland",No migration background,No,0.80935,869,904,0.78373,0.83497
2008,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89514,130,130,0.84226,0.94801
2008,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.34553,45,45,0.20502,0.48604
2008,Baden-Wuerttemberg,No migration background,Yes,0.02470,35,1747,0.01742,0.03198
2008,Baden-Wuerttemberg,No migration background,No,0.80986,1712,1747,0.79145,0.82826
2008,Baden-Wuerttemberg,Direct migration background,No,0.92958,412,412,0.90484,0.95431
2008,Baden-Wuerttemberg,Indirect migration background,No,0.48144,168,168,0.40566,0.55722
2008,Bavaria,No migration background,Yes,0.02454,56,2335,0.01826,0.03081
2008,Bavaria,No migration background,No,0.81403,2279,2335,0.79824,0.82981
2008,Bavaria,Direct migration background,No,0.90072,270,270,0.86498,0.93646
2008,Bavaria,Indirect migration background,No,0.54615,120,120,0.45670,0.63560
2008,Berlin,No migration background,Yes,0.09436,53,645,0.07178,0.11693
2008,Berlin,No migration background,No,0.80136,592,645,0.77055,0.83218
2008,Berlin,Direct migration background,No,0.61720,32,32,0.44609,0.78831
2008,Brandenburg,No migration background,Yes,0.12681,96,798,0.10371,0.14991
2008,Brandenburg,No migration background,No,0.74682,702,798,0.71664,0.77701
2008,Mecklenburg-Western Pomerania,No migration background,Yes,0.11260,55,483,0.08438,0.14082
2008,Mecklenburg-Western Pomerania,No migration background,No,0.77565,428,483,0.73841,0.81289
2008,Saxony,No migration background,Yes,0.08269,117,1399,0.06825,0.09713
2008,Saxony,No migration background,No,0.78640,1282,1399,0.76492,0.80789
2008,Saxony-Anhalt,No migration background,Yes,0.11333,92,796,0.09130,0.13537
2008,Saxony-Anhalt,No migration background,No,0.76657,704,796,0.73716,0.79597
2008,Thuringa,No migration background,Yes,0.11020,106,852,0.08916,0.13124
2008,Thuringa,No migration background,No,0.76520,746,852,0.73672,0.79368
2009,Schleswig-Holstein,No migration background,No,0.81511,432,432,0.77846,0.85176
2009,Schleswig-Holstein,Direct migration background,No,0.88052,41,41,0.78000,0.98104
2009,Hamburg,No migration background,No,0.89451,237,237,0.85532,0.93370
2009,Lower Saxony,No migration background,Yes,0.03211,51,1457,0.02305,0.04116
2009,Lower Saxony,No migration background,No,0.82963,1406,1457,0.81032,0.84894
2009,Lower Saxony,Direct migration background,No,0.88019,118,118,0.82134,0.93903
2009,Lower Saxony,Indirect migration background,No,0.35074,39,39,0.19902,0.50247
2009,Bremen,No migration background,No,0.89139,107,107,0.83215,0.95062
2009,North Rhine-Westphalia,No migration background,Yes,0.04271,127,2989,0.03546,0.04996
2009,North Rhine-Westphalia,No migration background,No,0.79449,2862,2989,0.78000,0.80897
2009,North Rhine-Westphalia,Direct migration background,Yes,0.16502,51,445,0.13049,0.19955
2009,North Rhine-Westphalia,Direct migration background,No,0.82000,394,445,0.78426,0.85573
2009,North Rhine-Westphalia,Indirect migration background,No,0.56867,178,178,0.49571,0.64164
2009,Hesse,No migration background,Yes,0.03301,33,997,0.02192,0.04411
2009,Hesse,No migration background,No,0.80887,964,997,0.78445,0.83329
2009,Hesse,Direct migration background,No,0.86230,144,144,0.80582,0.91878
2009,Hesse,Indirect migration background,No,0.51401,59,59,0.38538,0.64264
2009,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.04442,32,833,0.03042,0.05842
2009,"Rhineland-Palatinate, Saarland",No migration background,No,0.80723,801,833,0.78043,0.83404
2009,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89801,120,120,0.84364,0.95239
2009,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.37147,51,51,0.23753,0.50540
2009,Baden-Wuerttemberg,No migration background,Yes,0.02267,34,1604,0.01538,0.02995
2009,Baden-Wuerttemberg,No migration background,No,0.82289,1570,1604,0.80420,0.84158
2009,Baden-Wuerttemberg,Direct migration background,No,0.90895,329,329,0.87782,0.94009
2009,Baden-Wuerttemberg,Indirect migration background,No,0.49819,144,144,0.41624,0.58014
2009,Bavaria,No migration background,Yes,0.02488,60,2226,0.01841,0.03136
2009,Bavaria,No migration background,No,0.81894,2166,2226,0.80294,0.83494
2009,Bavaria,Direct migration background,No,0.89905,242,242,0.86102,0.93709
2009,Bavaria,Indirect migration background,No,0.54758,108,108,0.45327,0.64189
2009,Berlin,No migration background,Yes,0.07088,43,611,0.05052,0.09125
2009,Berlin,No migration background,No,0.83115,568,611,0.80142,0.86088
2009,Berlin,Direct migration background,No,0.70202,38,38,0.55465,0.84940
2009,Brandenburg,No migration background,Yes,0.11261,83,764,0.09018,0.13504
2009,Brandenburg,No migration background,No,0.74933,681,764,0.71857,0.78008
2009,Mecklenburg-Western Pomerania,No migration background,Yes,0.13545,48,463,0.10424,0.16665
2009,Mecklenburg-Western Pomerania,No migration background,No,0.74929,415,463,0.70976,0.78881
2009,Saxony,No migration background,Yes,0.09084,118,1336,0.07542,0.10625
2009,Saxony,No migration background,No,0.77638,1218,1336,0.75403,0.79873
2009,Saxony-Anhalt,No migration background,Yes,0.11966,82,751,0.09643,0.14289
2009,Saxony-Anhalt,No migration background,No,0.76280,669,751,0.73235,0.79324
2009,Thuringa,No migration background,Yes,0.11384,96,804,0.09188,0.13581
2009,Thuringa,No migration background,No,0.73509,708,804,0.70457,0.76561
2010,Schleswig-Holstein,No migration background,Yes,0.03122,54,629,0.01762,0.04482
2010,Schleswig-Holstein,No migration background,No,0.84343,575,629,0.81501,0.87186
2010,Schleswig-Holstein,Direct migration background,No,0.88444,69,69,0.80846,0.96043
2010,Hamburg,No migration background,No,0.87134,300,300,0.83339,0.90929
2010,Hamburg,Direct migration background,No,0.92673,46,46,0.85060,1.00287
2010,Lower Saxony,No migration background,Yes,0.04271,138,1890,0.03360,0.05183
2010,Lower Saxony,No migration background,No,0.81006,1752,1890,0.79238,0.82775
2010,Lower Saxony,Direct migration background,Yes,0.16882,37,229,0.12020,0.21744
2010,Lower Saxony,Direct migration background,No,0.79312,192,229,0.74054,0.84570
2010,Lower Saxony,Indirect migration background,No,0.32598,60,60,0.20637,0.44559
2010,Bremen,No migration background,No,0.81878,131,131,0.75256,0.88500
2010,North Rhine-Westphalia,No migration background,Yes,0.04441,253,3762,0.03782,0.05099
2010,North Rhine-Westphalia,No migration background,No,0.80724,3509,3762,0.79463,0.81985
2010,North Rhine-Westphalia,Direct migration background,Yes,0.13524,139,897,0.11285,0.15763
2010,North Rhine-Westphalia,Direct migration background,No,0.83596,758,897,0.81171,0.86020
2010,North Rhine-Westphalia,Indirect migration background,Yes,0.04716,33,324,0.02404,0.07027
2010,North Rhine-Westphalia,Indirect migration background,No,0.41257,291,324,0.35888,0.46626
2010,Hesse,No migration background,Yes,0.04008,50,1265,0.02927,0.05089
2010,Hesse,No migration background,No,0.81076,1215,1265,0.78917,0.83235
2010,Hesse,Direct migration background,Yes,0.08144,43,318,0.05133,0.11155
2010,Hesse,Direct migration background,No,0.87052,275,318,0.83356,0.90748
2010,Hesse,Indirect migration background,No,0.36813,81,81,0.26245,0.47382
2010,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.04848,65,1070,0.03560,0.06135
2010,"Rhineland-Palatinate, Saarland",No migration background,No,0.81254,1005,1070,0.78915,0.83594
2010,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.84191,174,174,0.78755,0.89628
2010,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.43258,66,66,0.31213,0.55302
2010,Baden-Wuerttemberg,No migration background,Yes,0.02439,82,2179,0.01791,0.03086
2010,Baden-Wuerttemberg,No migration background,No,0.82897,2097,2179,0.81316,0.84478
2010,Baden-Wuerttemberg,Direct migration background,No,0.91218,477,477,0.88675,0.93760
2010,Baden-Wuerttemberg,Indirect migration background,No,0.42933,191,191,0.35895,0.49971
2010,Bavaria,No migration background,Yes,0.02788,132,2949,0.02194,0.03383
2010,Bavaria,No migration background,No,0.82274,2817,2949,0.80895,0.83653
2010,Bavaria,Direct migration background,Yes,0.12187,59,457,0.09185,0.15190
2010,Bavaria,Direct migration background,No,0.85583,398,457,0.82359,0.88807
2010,Bavaria,Indirect migration background,No,0.52068,164,164,0.44398,0.59737
2010,Berlin,No migration background,Yes,0.08456,87,773,0.06494,0.10419
2010,Berlin,No migration background,No,0.82194,686,773,0.79495,0.84893
2010,Berlin,Direct migration background,Yes,0.16791,31,108,0.09709,0.23874
2010,Berlin,Direct migration background,No,0.80694,77,108,0.73215,0.88172
2010,Berlin,Indirect migration background,No,0.36225,33,33,0.19571,0.52879
2010,Brandenburg,No migration background,Yes,0.10054,124,914,0.08103,0.12004
2010,Brandenburg,No migration background,No,0.76939,790,914,0.74207,0.79672
2010,Mecklenburg-Western Pomerania,No migration background,Yes,0.10221,91,572,0.07737,0.12706
2010,Mecklenburg-Western Pomerania,No migration background,No,0.78015,481,572,0.74619,0.81412
2010,Saxony,No migration background,Yes,0.08551,183,1620,0.07189,0.09914
2010,Saxony,No migration background,No,0.78953,1437,1620,0.76967,0.80938
2010,Saxony-Anhalt,No migration background,Yes,0.11123,130,883,0.09048,0.13198
2010,Saxony-Anhalt,No migration background,No,0.77297,753,883,0.74532,0.80062
2010,Thuringa,No migration background,Yes,0.10560,103,924,0.08577,0.12543
2010,Thuringa,No migration background,No,0.77643,821,924,0.74955,0.80331
2011,Schleswig-Holstein,No migration background,Yes,0.04255,69,845,0.02893,0.05617
2011,Schleswig-Holstein,No migration background,No,0.81434,776,845,0.78811,0.84057
2011,Schleswig-Holstein,Direct migration background,No,0.89017,90,90,0.82521,0.95513
2011,Hamburg,No migration background,No,0.88380,347,347,0.85004,0.91757
2011,Hamburg,Direct migration background,No,0.93134,45,45,0.85662,1.00606
2011,Lower Saxony,No migration background,Yes,0.03354,129,2276,0.02614,0.04094
2011,Lower Saxony,No migration background,No,0.81478,2147,2276,0.79882,0.83075
2011,Lower Saxony,Direct migration background,Yes,0.12716,41,284,0.08834,0.16597
2011,Lower Saxony,Direct migration background,No,0.84157,243,284,0.79903,0.88412
2011,Lower Saxony,Indirect migration background,No,0.32909,68,68,0.21658,0.44161
2011,Bremen,No migration background,No,0.84655,138,138,0.78620,0.90691
2011,North Rhine-Westphalia,No migration background,Yes,0.03848,257,4389,0.03279,0.04417
2011,North Rhine-Westphalia,No migration background,No,0.81242,4132,4389,0.80087,0.82397
2011,North Rhine-Westphalia,Direct migration background,Yes,0.09452,107,981,0.07621,0.11284
2011,North Rhine-Westphalia,Direct migration background,No,0.87796,874,981,0.85747,0.89845
2011,North Rhine-Westphalia,Indirect migration background,Yes,0.04495,32,350,0.02321,0.06669
2011,North Rhine-Westphalia,Indirect migration background,No,0.41184,318,350,0.36021,0.46348
2011,Hesse,No migration background,Yes,0.04733,79,1507,0.03661,0.05806
2011,Hesse,No migration background,No,0.78937,1428,1507,0.76877,0.80996
2011,Hesse,Direct migration background,Yes,0.06422,32,340,0.03812,0.09031
2011,Hesse,Direct migration background,No,0.89439,308,340,0.86167,0.92710
2011,Hesse,Indirect migration background,No,0.40327,114,114,0.31282,0.49371
2011,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.03833,62,1306,0.02791,0.04875
2011,"Rhineland-Palatinate, Saarland",No migration background,No,0.80791,1244,1306,0.78654,0.82929
2011,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.88443,203,203,0.84034,0.92852
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.41826,74,74,0.30511,0.53142
2011,Baden-Wuerttemberg,No migration background,Yes,0.01926,85,2721,0.01410,0.02443
2011,Baden-Wuerttemberg,No migration background,No,0.82945,2636,2721,0.81531,0.84358
2011,Baden-Wuerttemberg,Direct migration background,Yes,0.03802,37,569,0.02229,0.05375
2011,Baden-Wuerttemberg,Direct migration background,No,0.93460,532,569,0.91427,0.95493
2011,Baden-Wuerttemberg,Indirect migration background,No,0.44182,225,225,0.37679,0.50685
2011,Bavaria,No migration background,Yes,0.02122,128,3721,0.01659,0.02585
2011,Bavaria,No migration background,No,0.83194,3593,3721,0.81992,0.84395
2011,Bavaria,Direct migration background,Yes,0.06031,39,511,0.03965,0.08097
2011,Bavaria,Direct migration background,No,0.90877,472,511,0.88378,0.93376
2011,Bavaria,Indirect migration background,No,0.49994,187,187,0.42809,0.57180
2011,Berlin,No migration background,Yes,0.08150,84,875,0.06336,0.09964
2011,Berlin,No migration background,No,0.81131,791,875,0.78537,0.83725
2011,Berlin,Direct migration background,No,0.83788,75,75,0.75391,0.92186
2011,Berlin,Indirect migration background,No,0.39143,38,38,0.23417,0.54870
2011,Brandenburg,No migration background,Yes,0.10579,139,1091,0.08753,0.12405
