year,age_gr,regtyp,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,46-65 y.,Urban regions,Somewhat concerned,0.51317,3338,6844,0.50133,0.52501
2020,46-65 y.,Urban regions,Not concerned at all,0.10066,1121,6844,0.09353,0.10779
2020,46-65 y.,Rural regions,Very concerned,0.35229,1215,3627,0.33674,0.36784
2020,46-65 y.,Rural regions,Somewhat concerned,0.51462,1865,3627,0.49835,0.53088
2020,46-65 y.,Rural regions,Not concerned at all,0.12693,547,3627,0.11610,0.13777
2020,66 and older,Urban regions,Very concerned,0.38422,1253,3094,0.36708,0.40136
2020,66 and older,Urban regions,Somewhat concerned,0.47541,1456,3094,0.45781,0.49301
2020,66 and older,Urban regions,Not concerned at all,0.13106,385,3094,0.11917,0.14295
2020,66 and older,Rural regions,Very concerned,0.35322,617,1795,0.33110,0.37534
2020,66 and older,Rural regions,Somewhat concerned,0.51557,924,1795,0.49244,0.53869
2020,66 and older,Rural regions,Not concerned at all,0.12119,254,1795,0.10609,0.13629
2021,17-29 y.,Urban regions,Very concerned,0.36730,776,2389,0.34796,0.38663
2021,17-29 y.,Urban regions,Somewhat concerned,0.43365,1005,2389,0.41377,0.45353
2021,17-29 y.,Urban regions,Not concerned at all,0.13408,608,2389,0.12042,0.14775
2021,17-29 y.,Rural regions,Very concerned,0.29069,275,875,0.26058,0.32079
2021,17-29 y.,Rural regions,Somewhat concerned,0.47362,400,875,0.44052,0.50672
2021,17-29 y.,Rural regions,Not concerned at all,0.16507,200,875,0.14046,0.18969
2021,30-45 y.,Urban regions,Very concerned,0.28554,967,3748,0.27108,0.30001
2021,30-45 y.,Urban regions,Somewhat concerned,0.53418,1682,3748,0.51821,0.55015
2021,30-45 y.,Urban regions,Not concerned at all,0.17509,1099,3748,0.16292,0.18726
2021,30-45 y.,Rural regions,Very concerned,0.24998,378,1572,0.22856,0.27139
2021,30-45 y.,Rural regions,Somewhat concerned,0.57272,823,1572,0.54826,0.59719
2021,30-45 y.,Rural regions,Not concerned at all,0.17445,371,1572,0.15569,0.19322
2021,46-65 y.,Urban regions,Very concerned,0.37949,1658,4830,0.36580,0.39318
2021,46-65 y.,Urban regions,Somewhat concerned,0.50892,2417,4830,0.49482,0.52302
2021,46-65 y.,Urban regions,Not concerned at all,0.10324,755,4830,0.09466,0.11182
2021,46-65 y.,Rural regions,Very concerned,0.34114,821,2457,0.32239,0.35989
2021,46-65 y.,Rural regions,Somewhat concerned,0.52247,1281,2457,0.50272,0.54223
2021,46-65 y.,Rural regions,Not concerned at all,0.13062,355,2457,0.11730,0.14395
2021,66 and older,Urban regions,Very concerned,0.40973,944,2242,0.38937,0.43009
2021,66 and older,Urban regions,Somewhat concerned,0.48085,1045,2242,0.46017,0.50154
2021,66 and older,Urban regions,Not concerned at all,0.09904,253,2242,0.08667,0.11140
2021,66 and older,Rural regions,Very concerned,0.36469,485,1317,0.33868,0.39070
2021,66 and older,Rural regions,Somewhat concerned,0.51137,665,1317,0.48437,0.53838
2021,66 and older,Rural regions,Not concerned at all,0.11132,167,1317,0.09433,0.12832
