year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,46-65 y.,Upper Secondary Level,Not Working,0.37663,715,1963,0.35519,0.39807
1996,46-65 y.,First Stage of Tertiary Education,Full Time,0.47395,134,241,0.41077,0.53712
1996,46-65 y.,First Stage of Tertiary Education,Part Time,0.16546,37,241,0.11844,0.21247
1996,46-65 y.,First Stage of Tertiary Education,Not Working,0.36060,70,241,0.29985,0.42135
1996,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63842,395,600,0.59994,0.67690
1996,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18525,96,600,0.15414,0.21637
1996,46-65 y.,Second Stage of Tertiary Education,Not Working,0.17633,109,600,0.14581,0.20685
1996,66 and older,Lower Secondary Level,Not Working,0.98645,460,460,0.97587,0.99703
1996,66 and older,Upper Secondary Level,Not Working,0.97535,749,749,0.96424,0.98647
1996,66 and older,First Stage of Tertiary Education,Not Working,0.95972,74,74,0.91462,1.00482
1996,66 and older,Second Stage of Tertiary Education,Not Working,0.92943,145,145,0.88760,0.97126
1997,17-29 y.,Pre-primary Level,Not Working,0.95082,301,301,0.92635,0.97529
1997,17-29 y.,Primary Level,Not Working,0.60494,35,35,0.44062,0.76927
1997,17-29 y.,Lower Secondary Level,Full Time,0.42788,310,710,0.39146,0.46430
1997,17-29 y.,Lower Secondary Level,Part Time,0.23327,170,710,0.20214,0.26440
1997,17-29 y.,Lower Secondary Level,Not Working,0.33885,230,710,0.30401,0.37369
1997,17-29 y.,Upper Secondary Level,Full Time,0.50759,723,1376,0.48117,0.53402
1997,17-29 y.,Upper Secondary Level,Part Time,0.24932,340,1376,0.22645,0.27218
1997,17-29 y.,Upper Secondary Level,Not Working,0.24309,313,1376,0.22041,0.26576
1997,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.50887,82,122,0.41979,0.59794
1997,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.22751,40,122,0.15281,0.30221
1997,17-29 y.,First Stage of Tertiary Education,Full Time,0.73193,78,78,0.63300,0.83087
1997,17-29 y.,Second Stage of Tertiary Education,Full Time,0.57683,92,130,0.49157,0.66209
1997,17-29 y.,Second Stage of Tertiary Education,Part Time,0.32384,38,130,0.24309,0.40459
1997,30-45 y.,Primary Level,Full Time,0.37360,43,126,0.28880,0.45841
1997,30-45 y.,Primary Level,Part Time,0.28220,37,126,0.20330,0.36110
1997,30-45 y.,Primary Level,Not Working,0.34419,46,126,0.26090,0.42748
1997,30-45 y.,Lower Secondary Level,Full Time,0.40697,192,445,0.36127,0.45266
1997,30-45 y.,Lower Secondary Level,Part Time,0.29250,128,445,0.25018,0.33481
1997,30-45 y.,Lower Secondary Level,Not Working,0.30054,125,445,0.25789,0.34318
1997,30-45 y.,Upper Secondary Level,Full Time,0.57710,1352,2348,0.55711,0.59709
1997,30-45 y.,Upper Secondary Level,Part Time,0.25433,578,2348,0.23671,0.27195
1997,30-45 y.,Upper Secondary Level,Not Working,0.16857,418,2348,0.15342,0.18371
1997,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.59005,129,218,0.52461,0.65548
1997,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.26334,53,218,0.20474,0.32195
1997,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14661,36,218,0.09955,0.19367
1997,30-45 y.,First Stage of Tertiary Education,Full Time,0.71489,241,305,0.66414,0.76564
1997,30-45 y.,First Stage of Tertiary Education,Part Time,0.20581,64,305,0.16036,0.25126
1997,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70564,598,835,0.67471,0.73657
1997,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21111,166,835,0.18341,0.23881
1997,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08325,71,835,0.06450,0.10200
1997,46-65 y.,Primary Level,Full Time,0.31294,65,235,0.25352,0.37235
1997,46-65 y.,Primary Level,Part Time,0.20808,50,235,0.15607,0.26009
1997,46-65 y.,Primary Level,Not Working,0.47898,120,235,0.41497,0.54299
1997,46-65 y.,Lower Secondary Level,Full Time,0.23426,179,708,0.20304,0.26548
1997,46-65 y.,Lower Secondary Level,Part Time,0.18696,148,708,0.15822,0.21570
1997,46-65 y.,Lower Secondary Level,Not Working,0.57878,381,708,0.54239,0.61518
1997,46-65 y.,Upper Secondary Level,Full Time,0.40723,823,1964,0.38550,0.42897
1997,46-65 y.,Upper Secondary Level,Part Time,0.21213,436,1964,0.19405,0.23022
1997,46-65 y.,Upper Secondary Level,Not Working,0.38063,705,1964,0.35915,0.40211
1997,46-65 y.,First Stage of Tertiary Education,Full Time,0.42849,121,240,0.36575,0.49123
1997,46-65 y.,First Stage of Tertiary Education,Part Time,0.24532,53,240,0.19077,0.29987
1997,46-65 y.,First Stage of Tertiary Education,Not Working,0.32619,66,240,0.26675,0.38563
1997,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63316,402,620,0.59519,0.67112
1997,46-65 y.,Second Stage of Tertiary Education,Part Time,0.16318,94,620,0.13407,0.19229
1997,46-65 y.,Second Stage of Tertiary Education,Not Working,0.20367,124,620,0.17194,0.23539
1997,66 and older,Primary Level,Not Working,0.98436,44,44,0.94727,1.02145
1997,66 and older,Lower Secondary Level,Not Working,0.98594,458,458,0.97514,0.99673
1997,66 and older,Upper Secondary Level,Not Working,0.97838,774,774,0.96813,0.98864
1997,66 and older,First Stage of Tertiary Education,Not Working,0.99042,78,78,0.96865,1.01218
1997,66 and older,Second Stage of Tertiary Education,Not Working,0.88053,148,148,0.82809,0.93296
1998,17-29 y.,Pre-primary Level,Not Working,0.94885,314,314,0.92444,0.97325
1998,17-29 y.,Lower Secondary Level,Full Time,0.38287,291,740,0.34783,0.41792
1998,17-29 y.,Lower Secondary Level,Part Time,0.28575,207,740,0.25317,0.31832
1998,17-29 y.,Lower Secondary Level,Not Working,0.33138,242,740,0.29744,0.36532
1998,17-29 y.,Upper Secondary Level,Full Time,0.48007,723,1421,0.45409,0.50606
1998,17-29 y.,Upper Secondary Level,Part Time,0.25346,355,1421,0.23083,0.27608
1998,17-29 y.,Upper Secondary Level,Not Working,0.26647,343,1421,0.24347,0.28946
1998,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.61771,87,125,0.53218,0.70325
1998,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.22333,38,125,0.15003,0.29664
1998,17-29 y.,First Stage of Tertiary Education,Full Time,0.66583,78,78,0.56047,0.77119
1998,17-29 y.,Second Stage of Tertiary Education,Full Time,0.41791,75,152,0.33924,0.49658
1998,17-29 y.,Second Stage of Tertiary Education,Part Time,0.35452,46,152,0.27822,0.43082
1998,17-29 y.,Second Stage of Tertiary Education,Not Working,0.22757,31,152,0.16070,0.29444
1998,30-45 y.,Primary Level,Full Time,0.39803,42,116,0.30857,0.48749
1998,30-45 y.,Primary Level,Part Time,0.24437,31,116,0.16583,0.32291
1998,30-45 y.,Primary Level,Not Working,0.35760,43,116,0.27000,0.44520
1998,30-45 y.,Lower Secondary Level,Full Time,0.43850,214,481,0.39411,0.48289
1998,30-45 y.,Lower Secondary Level,Part Time,0.26238,127,481,0.22302,0.30173
1998,30-45 y.,Lower Secondary Level,Not Working,0.29912,140,481,0.25816,0.34008
1998,30-45 y.,Upper Secondary Level,Full Time,0.55678,1432,2538,0.53745,0.57611
1998,30-45 y.,Upper Secondary Level,Part Time,0.26948,660,2538,0.25221,0.28674
1998,30-45 y.,Upper Secondary Level,Not Working,0.17374,446,2538,0.15900,0.18848
1998,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.48413,131,250,0.42205,0.54620
1998,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.30474,67,250,0.24757,0.36191
1998,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.21113,52,250,0.16044,0.26182
1998,30-45 y.,First Stage of Tertiary Education,Full Time,0.70916,251,359,0.66211,0.75620
1998,30-45 y.,First Stage of Tertiary Education,Part Time,0.20440,76,359,0.16263,0.24618
1998,30-45 y.,First Stage of Tertiary Education,Not Working,0.08644,32,359,0.05733,0.11555
1998,30-45 y.,Second Stage of Tertiary Education,Full Time,0.68913,643,929,0.65935,0.71891
1998,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21113,201,929,0.18487,0.23738
1998,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09975,85,929,0.08047,0.11903
1998,46-65 y.,Primary Level,Full Time,0.33755,61,227,0.27589,0.39920
1998,46-65 y.,Primary Level,Part Time,0.20290,47,227,0.15047,0.25533
1998,46-65 y.,Primary Level,Not Working,0.45955,119,227,0.39458,0.52453
1998,46-65 y.,Lower Secondary Level,Full Time,0.25905,195,762,0.22792,0.29018
1998,46-65 y.,Lower Secondary Level,Part Time,0.18113,149,762,0.15377,0.20849
1998,46-65 y.,Lower Secondary Level,Not Working,0.55982,418,762,0.52455,0.59509
1998,46-65 y.,Upper Secondary Level,Full Time,0.39882,885,2189,0.37830,0.41933
1998,46-65 y.,Upper Secondary Level,Part Time,0.19758,454,2189,0.18090,0.21427
1998,46-65 y.,Upper Secondary Level,Not Working,0.40360,850,2189,0.38304,0.42416
1998,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.59145,40,40,0.43717,0.74573
1998,46-65 y.,First Stage of Tertiary Education,Full Time,0.51528,151,268,0.45533,0.57523
1998,46-65 y.,First Stage of Tertiary Education,Part Time,0.15739,41,268,0.11371,0.20107
1998,46-65 y.,First Stage of Tertiary Education,Not Working,0.32733,76,268,0.27104,0.38361
1998,46-65 y.,Second Stage of Tertiary Education,Full Time,0.58007,418,704,0.54359,0.61656
1998,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21796,146,704,0.18744,0.24848
1998,46-65 y.,Second Stage of Tertiary Education,Not Working,0.20197,140,704,0.17229,0.23165
1998,66 and older,Lower Secondary Level,Not Working,0.98258,544,544,0.97158,0.99359
1998,66 and older,Upper Secondary Level,Not Working,0.98122,853,853,0.97211,0.99034
1998,66 and older,First Stage of Tertiary Education,Not Working,0.99518,78,78,0.97971,1.01065
1998,66 and older,Second Stage of Tertiary Education,Not Working,0.92460,170,170,0.88479,0.96441
1999,17-29 y.,Pre-primary Level,Part Time,0.15875,42,313,0.11820,0.19930
1999,17-29 y.,Pre-primary Level,Not Working,0.83933,271,313,0.79859,0.88008
1999,17-29 y.,Lower Secondary Level,Full Time,0.37899,287,710,0.34328,0.41470
1999,17-29 y.,Lower Secondary Level,Part Time,0.29745,202,710,0.26380,0.33110
1999,17-29 y.,Lower Secondary Level,Not Working,0.32356,221,710,0.28912,0.35799
1999,17-29 y.,Upper Secondary Level,Full Time,0.47727,680,1358,0.45069,0.50385
1999,17-29 y.,Upper Secondary Level,Part Time,0.30583,399,1358,0.28132,0.33035
1999,17-29 y.,Upper Secondary Level,Not Working,0.21690,279,1358,0.19497,0.23883
1999,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.69994,99,99,0.60921,0.79068
1999,17-29 y.,First Stage of Tertiary Education,Full Time,0.73262,76,76,0.63245,0.83279
1999,17-29 y.,Second Stage of Tertiary Education,Full Time,0.55271,74,116,0.46184,0.64359
1999,17-29 y.,Second Stage of Tertiary Education,Part Time,0.25960,42,116,0.17947,0.33972
1999,30-45 y.,Primary Level,Full Time,0.48235,44,111,0.38897,0.57573
1999,30-45 y.,Primary Level,Part Time,0.22294,31,111,0.14516,0.30073
1999,30-45 y.,Primary Level,Not Working,0.29471,36,111,0.20951,0.37991
1999,30-45 y.,Lower Secondary Level,Full Time,0.43967,203,458,0.39417,0.48518
1999,30-45 y.,Lower Secondary Level,Part Time,0.31875,142,458,0.27603,0.36148
1999,30-45 y.,Lower Secondary Level,Not Working,0.24157,113,458,0.20233,0.28082
1999,30-45 y.,Upper Secondary Level,Full Time,0.57216,1476,2532,0.55288,0.59144
1999,30-45 y.,Upper Secondary Level,Part Time,0.27177,659,2532,0.25444,0.28910
1999,30-45 y.,Upper Secondary Level,Not Working,0.15607,397,2532,0.14193,0.17021
1999,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.50818,135,262,0.44752,0.56883
1999,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.35088,84,262,0.29298,0.40878
1999,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14094,43,262,0.09873,0.18316
1999,30-45 y.,First Stage of Tertiary Education,Full Time,0.68341,242,332,0.63330,0.73352
1999,30-45 y.,First Stage of Tertiary Education,Part Time,0.24050,90,332,0.19445,0.28654
1999,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70878,643,907,0.67920,0.73837
1999,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21193,191,907,0.18531,0.23854
1999,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07929,73,907,0.06170,0.09688
1999,46-65 y.,Primary Level,Full Time,0.33404,56,211,0.27025,0.39783
1999,46-65 y.,Primary Level,Part Time,0.21288,41,211,0.15752,0.26825
1999,46-65 y.,Primary Level,Not Working,0.45308,114,211,0.38575,0.52040
1999,46-65 y.,Lower Secondary Level,Full Time,0.26332,187,718,0.23108,0.29556
1999,46-65 y.,Lower Secondary Level,Part Time,0.20308,144,718,0.17364,0.23253
1999,46-65 y.,Lower Secondary Level,Not Working,0.53359,387,718,0.49708,0.57011
1999,46-65 y.,Upper Secondary Level,Full Time,0.39774,868,2171,0.37715,0.41833
1999,46-65 y.,Upper Secondary Level,Part Time,0.22186,484,2171,0.20437,0.23934
1999,46-65 y.,Upper Secondary Level,Not Working,0.38041,819,2171,0.35998,0.40083
1999,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.59354,38,38,0.43527,0.75181
1999,46-65 y.,First Stage of Tertiary Education,Full Time,0.52264,153,268,0.46273,0.58255
1999,46-65 y.,First Stage of Tertiary Education,Part Time,0.18107,46,268,0.13488,0.22726
1999,46-65 y.,First Stage of Tertiary Education,Not Working,0.29629,69,268,0.24152,0.35106
1999,46-65 y.,Second Stage of Tertiary Education,Full Time,0.62110,447,716,0.58555,0.65666
1999,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18043,127,716,0.15224,0.20862
1999,46-65 y.,Second Stage of Tertiary Education,Not Working,0.19847,142,716,0.16923,0.22770
1999,66 and older,Primary Level,Not Working,0.98049,56,56,0.94393,1.01704
1999,66 and older,Lower Secondary Level,Not Working,0.97760,540,540,0.96510,0.99009
1999,66 and older,Upper Secondary Level,Part Time,0.03540,34,865,0.02308,0.04772
1999,66 and older,Upper Secondary Level,Not Working,0.96024,831,865,0.94721,0.97327
1999,66 and older,First Stage of Tertiary Education,Not Working,0.99209,81,81,0.97267,1.01150
1999,66 and older,Second Stage of Tertiary Education,Not Working,0.91762,181,181,0.87745,0.95779
2000,17-29 y.,Pre-primary Level,Part Time,0.15914,81,484,0.12652,0.19177
2000,17-29 y.,Pre-primary Level,Not Working,0.83883,403,484,0.80604,0.87162
2000,17-29 y.,Primary Level,Not Working,0.45655,31,31,0.27831,0.63480
2000,17-29 y.,Lower Secondary Level,Full Time,0.35611,383,1059,0.32725,0.38496
2000,17-29 y.,Lower Secondary Level,Part Time,0.30996,316,1059,0.28209,0.33783
2000,17-29 y.,Lower Secondary Level,Not Working,0.33393,360,1059,0.30551,0.36235
2000,17-29 y.,Upper Secondary Level,Full Time,0.51884,1082,2162,0.49778,0.53991
2000,17-29 y.,Upper Secondary Level,Part Time,0.28192,615,2162,0.26295,0.30089
2000,17-29 y.,Upper Secondary Level,Not Working,0.19923,465,2162,0.18239,0.21608
2000,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.60023,198,326,0.54697,0.65349
2000,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.25814,78,326,0.21056,0.30572
2000,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.14163,50,326,0.10372,0.17954
2000,17-29 y.,First Stage of Tertiary Education,Full Time,0.68404,132,178,0.61555,0.75253
2000,17-29 y.,First Stage of Tertiary Education,Part Time,0.19800,46,178,0.13929,0.25670
2000,17-29 y.,Second Stage of Tertiary Education,Full Time,0.49514,134,263,0.43460,0.55568
2000,17-29 y.,Second Stage of Tertiary Education,Part Time,0.33944,91,263,0.28210,0.39678
2000,17-29 y.,Second Stage of Tertiary Education,Not Working,0.16542,38,263,0.12043,0.21042
2000,30-45 y.,Primary Level,Full Time,0.39885,34,83,0.29287,0.50484
2000,30-45 y.,Primary Level,Not Working,0.41552,49,83,0.30886,0.52219
2000,30-45 y.,Lower Secondary Level,Full Time,0.42671,234,590,0.38677,0.46665
2000,30-45 y.,Lower Secondary Level,Part Time,0.30359,178,590,0.26646,0.34073
2000,30-45 y.,Lower Secondary Level,Not Working,0.26970,178,590,0.23386,0.30554
2000,30-45 y.,Upper Secondary Level,Full Time,0.58633,2590,4482,0.57191,0.60075
2000,30-45 y.,Upper Secondary Level,Part Time,0.26067,1163,4482,0.24782,0.27352
2000,30-45 y.,Upper Secondary Level,Not Working,0.15300,729,4482,0.14246,0.16354
2000,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56977,271,509,0.52672,0.61283
2000,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.26752,146,509,0.22903,0.30602
2000,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.16270,92,509,0.13061,0.19480
2000,30-45 y.,First Stage of Tertiary Education,Full Time,0.67221,522,787,0.63940,0.70503
2000,30-45 y.,First Stage of Tertiary Education,Part Time,0.24740,196,787,0.21724,0.27757
2000,30-45 y.,First Stage of Tertiary Education,Not Working,0.08038,69,787,0.06137,0.09939
2000,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70019,1179,1680,0.67827,0.72211
2000,30-45 y.,Second Stage of Tertiary Education,Part Time,0.20977,349,1680,0.19029,0.22924
2000,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09004,152,1680,0.07635,0.10373
2000,46-65 y.,Primary Level,Full Time,0.29703,41,141,0.22134,0.37273
2000,46-65 y.,Primary Level,Not Working,0.54773,100,141,0.46528,0.63018
2000,46-65 y.,Lower Secondary Level,Full Time,0.24547,227,991,0.21866,0.27228
2000,46-65 y.,Lower Secondary Level,Part Time,0.22790,217,991,0.20177,0.25403
2000,46-65 y.,Lower Secondary Level,Not Working,0.52663,547,991,0.49553,0.55773
2000,46-65 y.,Upper Secondary Level,Full Time,0.39250,1632,4295,0.37790,0.40711
2000,46-65 y.,Upper Secondary Level,Part Time,0.22391,968,4295,0.21144,0.23637
2000,46-65 y.,Upper Secondary Level,Not Working,0.38359,1695,4295,0.36905,0.39814
2000,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.47566,92,185,0.40350,0.54782
2000,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.24800,40,185,0.18560,0.31040
2000,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.27634,53,185,0.21173,0.34096
2000,46-65 y.,First Stage of Tertiary Education,Full Time,0.53017,352,651,0.49180,0.56853
2000,46-65 y.,First Stage of Tertiary Education,Part Time,0.17935,114,651,0.14986,0.20885
2000,46-65 y.,First Stage of Tertiary Education,Not Working,0.29048,185,651,0.25558,0.32538
2000,46-65 y.,Second Stage of Tertiary Education,Full Time,0.61444,904,1457,0.58944,0.63944
2000,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18823,263,1457,0.16815,0.20831
2000,46-65 y.,Second Stage of Tertiary Education,Not Working,0.19733,290,1457,0.17689,0.21777
2000,66 and older,Primary Level,Not Working,0.95254,59,59,0.89782,1.00726
2000,66 and older,Lower Secondary Level,Not Working,0.98364,897,897,0.97533,0.99194
2000,66 and older,Upper Secondary Level,Part Time,0.02770,52,1843,0.02020,0.03519
2000,66 and older,Upper Secondary Level,Not Working,0.96424,1791,1843,0.95576,0.97272
2000,66 and older,Post-secondary Non-tertiary Level,Not Working,0.93577,93,93,0.88568,0.98587
2000,66 and older,First Stage of Tertiary Education,Not Working,0.95247,231,231,0.92497,0.97997
2000,66 and older,Second Stage of Tertiary Education,Not Working,0.89181,375,375,0.86032,0.92329
2001,17-29 y.,Pre-primary Level,Part Time,0.22233,114,534,0.18703,0.25763
2001,17-29 y.,Pre-primary Level,Not Working,0.76449,420,534,0.72847,0.80052
2001,17-29 y.,Lower Secondary Level,Full Time,0.41778,392,943,0.38629,0.44928
2001,17-29 y.,Lower Secondary Level,Part Time,0.27052,267,943,0.24215,0.29888
2001,17-29 y.,Lower Secondary Level,Not Working,0.31170,284,943,0.28212,0.34128
2001,17-29 y.,Upper Secondary Level,Full Time,0.52228,912,1842,0.49946,0.54509
2001,17-29 y.,Upper Secondary Level,Part Time,0.29122,545,1842,0.27046,0.31197
2001,17-29 y.,Upper Secondary Level,Not Working,0.18651,385,1842,0.16871,0.20430
2001,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.55192,154,267,0.49216,0.61168
2001,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.34299,82,267,0.28594,0.40004
2001,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.10509,31,267,0.06824,0.14194
2001,17-29 y.,First Stage of Tertiary Education,Full Time,0.68334,89,127,0.60212,0.76457
2001,17-29 y.,First Stage of Tertiary Education,Part Time,0.22294,38,127,0.15026,0.29562
2001,17-29 y.,Second Stage of Tertiary Education,Full Time,0.46443,120,199,0.39496,0.53390
2001,17-29 y.,Second Stage of Tertiary Education,Part Time,0.38362,79,199,0.31588,0.45135
2001,30-45 y.,Primary Level,Not Working,0.35665,34,34,0.19322,0.52009
2001,30-45 y.,Lower Secondary Level,Full Time,0.43965,201,513,0.39665,0.48264
2001,30-45 y.,Lower Secondary Level,Part Time,0.34356,182,513,0.30243,0.38470
2001,30-45 y.,Lower Secondary Level,Not Working,0.21679,130,513,0.18110,0.25248
2001,30-45 y.,Upper Secondary Level,Full Time,0.58203,2285,4002,0.56675,0.59731
2001,30-45 y.,Upper Secondary Level,Part Time,0.27520,1103,4002,0.26136,0.28904
2001,30-45 y.,Upper Secondary Level,Not Working,0.14277,614,4002,0.13193,0.15361
2001,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56505,267,506,0.52181,0.60829
2001,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.27532,146,506,0.23636,0.31428
2001,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.15963,93,506,0.12769,0.19158
2001,30-45 y.,First Stage of Tertiary Education,Full Time,0.66551,461,714,0.63088,0.70014
2001,30-45 y.,First Stage of Tertiary Education,Part Time,0.25181,180,714,0.21995,0.28367
2001,30-45 y.,First Stage of Tertiary Education,Not Working,0.08268,73,714,0.06246,0.10289
2001,30-45 y.,Second Stage of Tertiary Education,Full Time,0.71618,1056,1497,0.69334,0.73903
2001,30-45 y.,Second Stage of Tertiary Education,Part Time,0.20924,320,1497,0.18863,0.22986
2001,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07457,121,1497,0.06126,0.08788
2001,46-65 y.,Primary Level,Not Working,0.60080,77,77,0.49070,0.71091
2001,46-65 y.,Lower Secondary Level,Full Time,0.25232,199,821,0.22259,0.28205
2001,46-65 y.,Lower Secondary Level,Part Time,0.24442,191,821,0.21500,0.27383
2001,46-65 y.,Lower Secondary Level,Not Working,0.50326,431,821,0.46904,0.53748
2001,46-65 y.,Upper Secondary Level,Full Time,0.40535,1548,3953,0.39005,0.42066
2001,46-65 y.,Upper Secondary Level,Part Time,0.22104,878,3953,0.20811,0.23398
2001,46-65 y.,Upper Secondary Level,Not Working,0.37360,1527,3953,0.35852,0.38868
2001,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.38905,86,193,0.32009,0.45802
2001,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.29472,52,193,0.23023,0.35921
2001,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.31623,55,193,0.25045,0.38200
2001,46-65 y.,First Stage of Tertiary Education,Full Time,0.51627,310,590,0.47591,0.55662
2001,46-65 y.,First Stage of Tertiary Education,Part Time,0.20643,121,590,0.17374,0.23912
2001,46-65 y.,First Stage of Tertiary Education,Not Working,0.27731,159,590,0.24115,0.31346
2001,46-65 y.,Second Stage of Tertiary Education,Full Time,0.58611,854,1405,0.56035,0.61188
2001,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21398,269,1405,0.19253,0.23544
2001,46-65 y.,Second Stage of Tertiary Education,Not Working,0.19990,282,1405,0.17898,0.22082
2001,66 and older,Primary Level,Not Working,0.98319,54,54,0.94858,1.01780
2001,66 and older,Lower Secondary Level,Not Working,0.98630,791,791,0.97819,0.99440
2001,66 and older,Upper Secondary Level,Part Time,0.03676,65,1764,0.02797,0.04554
2001,66 and older,Upper Secondary Level,Not Working,0.95524,1699,1764,0.94559,0.96489
2001,66 and older,Post-secondary Non-tertiary Level,Not Working,0.94710,98,98,0.90255,0.99164
2001,66 and older,First Stage of Tertiary Education,Not Working,0.93492,217,217,0.90202,0.96781
2001,66 and older,Second Stage of Tertiary Education,Part Time,0.08706,31,409,0.05970,0.11441
2001,66 and older,Second Stage of Tertiary Education,Not Working,0.88381,378,409,0.85272,0.91491
2002,17-29 y.,Pre-primary Level,Part Time,0.18022,122,607,0.14962,0.21083
2002,17-29 y.,Pre-primary Level,Not Working,0.80687,485,607,0.77544,0.83830
2002,17-29 y.,Lower Secondary Level,Full Time,0.41206,326,872,0.37937,0.44475
2002,17-29 y.,Lower Secondary Level,Part Time,0.28977,274,872,0.25964,0.31989
2002,17-29 y.,Lower Secondary Level,Not Working,0.29817,272,872,0.26779,0.32856
2002,17-29 y.,Upper Secondary Level,Full Time,0.48338,847,1841,0.46055,0.50622
2002,17-29 y.,Upper Secondary Level,Part Time,0.31828,587,1841,0.29700,0.33957
2002,17-29 y.,Upper Secondary Level,Not Working,0.19833,407,1841,0.18011,0.21655
2002,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.53418,150,278,0.47543,0.59292
2002,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.29323,85,278,0.23962,0.34684
2002,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.17259,43,278,0.12809,0.21710
2002,17-29 y.,First Stage of Tertiary Education,Full Time,0.67314,69,100,0.58074,0.76554
2002,17-29 y.,First Stage of Tertiary Education,Part Time,0.15666,31,100,0.08506,0.22826
2002,17-29 y.,Second Stage of Tertiary Education,Full Time,0.52283,116,226,0.45757,0.58810
2002,17-29 y.,Second Stage of Tertiary Education,Part Time,0.33174,75,226,0.27021,0.39326
2002,17-29 y.,Second Stage of Tertiary Education,Not Working,0.14543,35,226,0.09937,0.19150
2002,30-45 y.,Primary Level,Not Working,0.45567,35,35,0.28826,0.62307
2002,30-45 y.,Lower Secondary Level,Full Time,0.39098,184,470,0.34682,0.43515
2002,30-45 y.,Lower Secondary Level,Part Time,0.36895,160,470,0.32528,0.41262
2002,30-45 y.,Lower Secondary Level,Not Working,0.24007,126,470,0.20141,0.27872
2002,30-45 y.,Upper Secondary Level,Full Time,0.56417,2139,3835,0.54847,0.57987
2002,30-45 y.,Upper Secondary Level,Part Time,0.28941,1118,3835,0.27505,0.30376
2002,30-45 y.,Upper Secondary Level,Not Working,0.14642,578,3835,0.13523,0.15761
2002,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56434,299,560,0.52324,0.60545
2002,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.25607,154,560,0.21988,0.29225
2002,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.17959,107,560,0.14777,0.21141
2002,30-45 y.,First Stage of Tertiary Education,Full Time,0.70672,491,738,0.67385,0.73958
2002,30-45 y.,First Stage of Tertiary Education,Part Time,0.20319,177,738,0.17414,0.23224
2002,30-45 y.,First Stage of Tertiary Education,Not Working,0.09009,70,738,0.06942,0.11076
