year,age_gr,regtyp,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Rural regions,Eastern Europe,0.03416,94,3167,0.02783,0.04048
2012,46-65 y.,Urban regions,Germany,0.83589,5089,5678,0.82625,0.84552
2012,46-65 y.,Urban regions,Southern Europe,0.04756,169,5678,0.04202,0.05310
2012,46-65 y.,Urban regions,Central Asia,0.00832,45,5678,0.00595,0.01068
2012,46-65 y.,Urban regions,Western Asia,0.01897,77,5678,0.01542,0.02252
2012,46-65 y.,Urban regions,Eastern Europe,0.04955,236,5678,0.04390,0.05519
2012,46-65 y.,Urban regions,Western Europe,0.02197,62,5678,0.01816,0.02579
2012,46-65 y.,Rural regions,Germany,0.90241,3355,3529,0.89261,0.91220
2012,46-65 y.,Rural regions,Southern Europe,0.02105,38,3529,0.01631,0.02578
2012,46-65 y.,Rural regions,Central Asia,0.01198,33,3529,0.00839,0.01558
2012,46-65 y.,Rural regions,Eastern Europe,0.03477,103,3529,0.02872,0.04081
2012,66 and older,Urban regions,Germany,0.88303,3023,3247,0.87197,0.89409
2012,66 and older,Urban regions,Southern Europe,0.03482,73,3247,0.02852,0.04113
2012,66 and older,Urban regions,Eastern Europe,0.04002,120,3247,0.03328,0.04677
2012,66 and older,Urban regions,Western Europe,0.01439,31,3247,0.01029,0.01849
2012,66 and older,Rural regions,Germany,0.91638,1765,1850,0.90376,0.92900
2012,66 and older,Rural regions,Eastern Europe,0.04490,85,1850,0.03546,0.05434
2013,17-29 y.,Urban regions,Germany,0.85122,2983,3691,0.83974,0.86270
2013,17-29 y.,Urban regions,Southern Europe,0.02042,156,3691,0.01585,0.02498
2013,17-29 y.,Urban regions,Central Asia,0.02633,130,3691,0.02116,0.03149
2013,17-29 y.,Urban regions,Western Asia,0.02094,112,3691,0.01632,0.02556
2013,17-29 y.,Urban regions,Eastern Europe,0.04678,310,3691,0.03997,0.05360
2013,17-29 y.,Rural regions,Germany,0.91670,1491,1768,0.90382,0.92959
2013,17-29 y.,Rural regions,Southern Europe,0.01223,41,1768,0.00710,0.01735
2013,17-29 y.,Rural regions,Central Asia,0.01958,71,1768,0.01312,0.02604
2013,17-29 y.,Rural regions,Western Asia,0.01062,41,1768,0.00584,0.01540
2013,17-29 y.,Rural regions,Eastern Europe,0.02987,124,1768,0.02193,0.03781
2013,30-45 y.,Urban regions,Germany,0.75851,4625,6875,0.74840,0.76863
2013,30-45 y.,Urban regions,Northern Africa,0.00620,62,6875,0.00435,0.00806
2013,30-45 y.,Urban regions,Southern Asia,0.01081,76,6875,0.00836,0.01325
2013,30-45 y.,Urban regions,Southern Europe,0.03333,453,6875,0.02909,0.03758
2013,30-45 y.,Urban regions,Central Asia,0.03099,272,6875,0.02689,0.03508
2013,30-45 y.,Urban regions,Western Asia,0.05059,442,6875,0.04541,0.05578
2013,30-45 y.,Urban regions,Eastern Europe,0.06686,787,6875,0.06095,0.07276
2013,30-45 y.,Urban regions,Western Europe,0.01100,65,6875,0.00853,0.01347
2013,30-45 y.,Urban regions,Sub-Saharan Africa,0.00879,55,6875,0.00659,0.01100
2013,30-45 y.,Urban regions,Latin America and the Caribbean,0.00560,38,6875,0.00384,0.00737
2013,30-45 y.,Rural regions,Germany,0.87004,2702,3308,0.85858,0.88150
2013,30-45 y.,Rural regions,Southern Europe,0.01580,103,3308,0.01155,0.02005
2013,30-45 y.,Rural regions,Central Asia,0.02135,157,3308,0.01642,0.02628
2013,30-45 y.,Rural regions,Western Asia,0.01143,66,3308,0.00781,0.01505
2013,30-45 y.,Rural regions,Eastern Europe,0.04913,280,3308,0.04176,0.05649
2013,46-65 y.,Urban regions,Germany,0.83802,5021,6314,0.82893,0.84710
2013,46-65 y.,Urban regions,Southern Asia,0.00448,36,6314,0.00283,0.00613
2013,46-65 y.,Urban regions,Southern Europe,0.03912,354,6314,0.03434,0.04390
2013,46-65 y.,Urban regions,Central Asia,0.01237,140,6314,0.00964,0.01509
2013,46-65 y.,Urban regions,Western Asia,0.02552,211,6314,0.02163,0.02941
2013,46-65 y.,Urban regions,Eastern Europe,0.05135,487,6314,0.04590,0.05679
2013,46-65 y.,Urban regions,Western Europe,0.01505,65,6314,0.01205,0.01806
2013,46-65 y.,Rural regions,Germany,0.91059,3255,3667,0.90135,0.91983
2013,46-65 y.,Rural regions,Southern Europe,0.01429,57,3667,0.01045,0.01813
2013,46-65 y.,Rural regions,Central Asia,0.01426,94,3667,0.01042,0.01810
2013,46-65 y.,Rural regions,Western Asia,0.00525,44,3667,0.00291,0.00759
2013,46-65 y.,Rural regions,Eastern Europe,0.03066,217,3667,0.02508,0.03624
2013,66 and older,Urban regions,Germany,0.90076,2921,3171,0.89035,0.91117
2013,66 and older,Urban regions,Southern Europe,0.02665,79,3171,0.02104,0.03225
2013,66 and older,Urban regions,Eastern Europe,0.03572,136,3171,0.02926,0.04219
2013,66 and older,Urban regions,Western Europe,0.01313,35,3171,0.00917,0.01710
2013,66 and older,Rural regions,Germany,0.93712,1668,1751,0.92574,0.94849
2013,66 and older,Rural regions,Eastern Europe,0.03377,83,1751,0.02531,0.04224
2014,17-29 y.,Urban regions,Germany,0.86150,2687,3212,0.84955,0.87345
2014,17-29 y.,Urban regions,Southern Europe,0.02212,117,3212,0.01703,0.02721
2014,17-29 y.,Urban regions,Central Asia,0.02387,94,3212,0.01859,0.02916
2014,17-29 y.,Urban regions,Western Asia,0.01870,91,3212,0.01402,0.02339
2014,17-29 y.,Urban regions,Eastern Europe,0.03621,223,3212,0.02975,0.04267
2014,17-29 y.,Rural regions,Germany,0.91115,1342,1528,0.89688,0.92543
2014,17-29 y.,Rural regions,Central Asia,0.02327,55,1528,0.01571,0.03083
2014,17-29 y.,Rural regions,Western Asia,0.01049,39,1528,0.00538,0.01560
2014,17-29 y.,Rural regions,Eastern Europe,0.02956,92,1528,0.02106,0.03805
2014,30-45 y.,Urban regions,Germany,0.75072,3825,5587,0.73937,0.76206
2014,30-45 y.,Urban regions,Northern Africa,0.00582,43,5587,0.00382,0.00781
2014,30-45 y.,Urban regions,Southern Asia,0.01113,56,5587,0.00838,0.01388
2014,30-45 y.,Urban regions,Southern Europe,0.03443,349,5587,0.02965,0.03922
2014,30-45 y.,Urban regions,Central Asia,0.03070,230,5587,0.02617,0.03522
2014,30-45 y.,Urban regions,Western Asia,0.05196,324,5587,0.04614,0.05778
2014,30-45 y.,Urban regions,Eastern Europe,0.06559,627,5587,0.05910,0.07208
2014,30-45 y.,Urban regions,Western Europe,0.01219,58,5587,0.00931,0.01507
2014,30-45 y.,Urban regions,Sub-Saharan Africa,0.01026,44,5587,0.00762,0.01290
2014,30-45 y.,Urban regions,Latin America and the Caribbean,0.00905,31,5587,0.00656,0.01153
2014,30-45 y.,Rural regions,Germany,0.85830,2307,2805,0.84539,0.87121
2014,30-45 y.,Rural regions,Southern Europe,0.01983,87,2805,0.01467,0.02499
2014,30-45 y.,Rural regions,Central Asia,0.02175,126,2805,0.01635,0.02714
2014,30-45 y.,Rural regions,Western Asia,0.01683,57,2805,0.01207,0.02159
2014,30-45 y.,Rural regions,Eastern Europe,0.05167,228,2805,0.04348,0.05986
2014,46-65 y.,Urban regions,Germany,0.83652,4704,5781,0.82699,0.84606
2014,46-65 y.,Urban regions,Southern Asia,0.00683,34,5781,0.00470,0.00895
2014,46-65 y.,Urban regions,Southern Europe,0.03628,291,5781,0.03146,0.04110
2014,46-65 y.,Urban regions,Central Asia,0.01111,103,5781,0.00840,0.01381
2014,46-65 y.,Urban regions,Western Asia,0.03057,189,5781,0.02614,0.03501
2014,46-65 y.,Urban regions,Eastern Europe,0.04528,403,5781,0.03992,0.05064
2014,46-65 y.,Urban regions,Western Europe,0.01681,57,5781,0.01349,0.02012
2014,46-65 y.,Rural regions,Germany,0.91248,3012,3358,0.90292,0.92204
2014,46-65 y.,Rural regions,Southern Europe,0.01574,53,3358,0.01153,0.01995
2014,46-65 y.,Rural regions,Central Asia,0.01440,78,3358,0.01037,0.01843
2014,46-65 y.,Rural regions,Western Asia,0.00655,39,3358,0.00383,0.00928
2014,46-65 y.,Rural regions,Eastern Europe,0.02685,176,3358,0.02138,0.03232
2014,66 and older,Urban regions,Germany,0.90432,2851,3092,0.89395,0.91469
2014,66 and older,Urban regions,Southern Europe,0.02501,76,3092,0.01950,0.03051
2014,66 and older,Urban regions,Eastern Europe,0.03453,132,3092,0.02810,0.04097
2014,66 and older,Urban regions,Western Europe,0.01276,33,3092,0.00881,0.01672
2014,66 and older,Rural regions,Germany,0.93195,1654,1741,0.92011,0.94378
2014,66 and older,Rural regions,Eastern Europe,0.03535,87,1741,0.02667,0.04402
2015,17-29 y.,Urban regions,Germany,0.85341,2584,3299,0.84134,0.86548
2015,17-29 y.,Urban regions,Southern Asia,0.01046,34,3299,0.00698,0.01393
2015,17-29 y.,Urban regions,Southern Europe,0.02413,165,3299,0.01889,0.02937
2015,17-29 y.,Urban regions,Central Asia,0.02144,83,3299,0.01650,0.02638
2015,17-29 y.,Urban regions,Western Asia,0.02119,109,3299,0.01627,0.02610
2015,17-29 y.,Urban regions,Eastern Europe,0.04748,324,3299,0.04022,0.05474
2015,17-29 y.,Rural regions,Germany,0.88695,1303,1573,0.87129,0.90260
2015,17-29 y.,Rural regions,Southern Europe,0.01306,33,1573,0.00744,0.01867
2015,17-29 y.,Rural regions,Central Asia,0.04069,51,1573,0.03092,0.05046
2015,17-29 y.,Rural regions,Western Asia,0.01167,42,1573,0.00636,0.01698
2015,17-29 y.,Rural regions,Eastern Europe,0.03457,144,1573,0.02553,0.04360
2015,30-45 y.,Urban regions,Germany,0.74038,3380,5462,0.72875,0.75201
2015,30-45 y.,Urban regions,Northern Africa,0.00791,61,5462,0.00556,0.01026
2015,30-45 y.,Urban regions,Southern Asia,0.01263,87,5462,0.00967,0.01559
2015,30-45 y.,Urban regions,Southern Europe,0.04187,405,5462,0.03656,0.04718
2015,30-45 y.,Urban regions,Central Asia,0.02651,202,5462,0.02225,0.03077
2015,30-45 y.,Urban regions,Western Asia,0.04816,291,5462,0.04248,0.05384
2015,30-45 y.,Urban regions,Eastern Europe,0.07346,809,5462,0.06654,0.08038
2015,30-45 y.,Urban regions,Northern Europe,0.00422,39,5462,0.00250,0.00594
2015,30-45 y.,Urban regions,Western Europe,0.01747,74,5462,0.01399,0.02094
2015,30-45 y.,Urban regions,Sub-Saharan Africa,0.00785,55,5462,0.00551,0.01020
2015,30-45 y.,Urban regions,Latin America and the Caribbean,0.00795,59,5462,0.00559,0.01030
2015,30-45 y.,Rural regions,Germany,0.85761,2086,2677,0.84437,0.87085
2015,30-45 y.,Rural regions,Southern Europe,0.02208,108,2677,0.01651,0.02764
2015,30-45 y.,Rural regions,Central Asia,0.02637,129,2677,0.02030,0.03244
2015,30-45 y.,Rural regions,Western Asia,0.01254,58,2677,0.00833,0.01676
2015,30-45 y.,Rural regions,Eastern Europe,0.04969,296,2677,0.04146,0.05793
2015,46-65 y.,Urban regions,Germany,0.83002,4577,5683,0.82025,0.83979
2015,46-65 y.,Urban regions,Southern Asia,0.00700,36,5683,0.00484,0.00917
2015,46-65 y.,Urban regions,Southern Europe,0.03717,303,5683,0.03225,0.04209
2015,46-65 y.,Urban regions,Central Asia,0.01532,99,5683,0.01212,0.01851
2015,46-65 y.,Urban regions,Western Asia,0.03477,209,5683,0.03000,0.03953
2015,46-65 y.,Urban regions,Eastern Europe,0.04629,406,5683,0.04083,0.05176
2015,46-65 y.,Urban regions,Western Europe,0.01265,53,5683,0.00975,0.01556
2015,46-65 y.,Rural regions,Germany,0.90578,2902,3257,0.89574,0.91581
2015,46-65 y.,Rural regions,Southern Europe,0.01557,52,3257,0.01132,0.01983
2015,46-65 y.,Rural regions,Central Asia,0.01452,64,3257,0.01041,0.01862
2015,46-65 y.,Rural regions,Western Asia,0.00636,40,3257,0.00363,0.00910
2015,46-65 y.,Rural regions,Eastern Europe,0.03170,199,3257,0.02568,0.03772
2015,66 and older,Urban regions,Germany,0.90002,2790,3026,0.88933,0.91071
2015,66 and older,Urban regions,Southern Europe,0.02698,81,3026,0.02121,0.03276
2015,66 and older,Urban regions,Eastern Europe,0.03603,124,3026,0.02939,0.04267
2015,66 and older,Urban regions,Western Europe,0.01311,31,3026,0.00905,0.01716
2015,66 and older,Rural regions,Germany,0.94039,1669,1751,0.92930,0.95149
2015,66 and older,Rural regions,Eastern Europe,0.03219,82,1751,0.02392,0.04046
2016,17-29 y.,Urban regions,Germany,0.86283,2405,3712,0.85177,0.87390
2016,17-29 y.,Urban regions,Southern Asia,0.01074,123,3712,0.00743,0.01406
2016,17-29 y.,Urban regions,Southern Europe,0.02657,150,3712,0.02139,0.03174
2016,17-29 y.,Urban regions,Central Asia,0.01584,53,3712,0.01182,0.01985
2016,17-29 y.,Urban regions,Western Asia,0.02800,657,3712,0.02270,0.03331
2016,17-29 y.,Urban regions,Eastern Europe,0.03707,235,3712,0.03099,0.04315
2016,17-29 y.,Urban regions,Sub-Saharan Africa,0.00797,89,3712,0.00511,0.01083
2016,17-29 y.,Rural regions,Germany,0.88149,1199,1746,0.86633,0.89666
2016,17-29 y.,Rural regions,Southern Asia,0.01099,71,1746,0.00610,0.01588
2016,17-29 y.,Rural regions,Central Asia,0.03192,42,1746,0.02367,0.04016
2016,17-29 y.,Rural regions,Western Asia,0.02194,263,1746,0.01507,0.02882
2016,17-29 y.,Rural regions,Eastern Europe,0.03001,118,1746,0.02200,0.03801
2016,17-29 y.,Rural regions,Sub-Saharan Africa,0.00361,53,1746,0.00080,0.00643
2016,30-45 y.,Urban regions,Germany,0.73928,2985,5745,0.72793,0.75064
2016,30-45 y.,Urban regions,Northern Africa,0.00800,60,5745,0.00569,0.01030
2016,30-45 y.,Urban regions,Southern Asia,0.01282,194,5745,0.00991,0.01573
2016,30-45 y.,Urban regions,Southern Europe,0.04705,396,5745,0.04158,0.05253
2016,30-45 y.,Urban regions,Central Asia,0.02453,187,5745,0.02053,0.02853
2016,30-45 y.,Urban regions,Western Asia,0.04786,1021,5745,0.04234,0.05338
2016,30-45 y.,Urban regions,Eastern Europe,0.07394,677,5745,0.06717,0.08071
2016,30-45 y.,Urban regions,Northern Europe,0.00529,34,5745,0.00341,0.00716
2016,30-45 y.,Urban regions,Western Europe,0.01204,57,5745,0.00922,0.01486
2016,30-45 y.,Urban regions,Sub-Saharan Africa,0.00884,86,5745,0.00642,0.01126
2016,30-45 y.,Urban regions,Latin America and the Caribbean,0.00997,48,5745,0.00740,0.01254
2016,30-45 y.,Rural regions,Germany,0.86069,1843,2744,0.84774,0.87365
2016,30-45 y.,Rural regions,Southern Asia,0.00571,89,2744,0.00289,0.00853
2016,30-45 y.,Rural regions,Southern Europe,0.02015,89,2744,0.01489,0.02541
2016,30-45 y.,Rural regions,Central Asia,0.02187,117,2744,0.01639,0.02734
2016,30-45 y.,Rural regions,Western Asia,0.01437,339,2744,0.00992,0.01882
2016,30-45 y.,Rural regions,Eastern Europe,0.04673,267,2744,0.03883,0.05463
2016,46-65 y.,Urban regions,Germany,0.81893,4316,5632,0.80887,0.82899
2016,46-65 y.,Urban regions,Southern Asia,0.00789,66,5632,0.00558,0.01020
2016,46-65 y.,Urban regions,Southern Europe,0.03740,276,5632,0.03244,0.04235
2016,46-65 y.,Urban regions,Central Asia,0.01628,92,5632,0.01298,0.01959
2016,46-65 y.,Urban regions,Western Asia,0.03641,433,5632,0.03151,0.04130
2016,46-65 y.,Urban regions,Eastern Europe,0.04786,394,5632,0.04229,0.05344
2016,46-65 y.,Urban regions,Western Europe,0.01524,55,5632,0.01204,0.01843
2016,46-65 y.,Rural regions,Germany,0.89717,2755,3200,0.88664,0.90769
2016,46-65 y.,Rural regions,Southern Europe,0.01504,57,3200,0.01082,0.01926
2016,46-65 y.,Rural regions,Central Asia,0.01386,68,3200,0.00981,0.01791
2016,46-65 y.,Rural regions,Western Asia,0.00926,139,3200,0.00594,0.01258
2016,46-65 y.,Rural regions,Eastern Europe,0.03330,181,3200,0.02708,0.03952
2016,66 and older,Urban regions,Germany,0.88727,2677,2896,0.87575,0.89879
2016,66 and older,Urban regions,Southern Europe,0.03312,68,2896,0.02660,0.03964
2016,66 and older,Urban regions,Western Asia,0.01778,38,2896,0.01296,0.02259
2016,66 and older,Urban regions,Eastern Europe,0.03140,113,2896,0.02505,0.03775
2016,66 and older,Rural regions,Germany,0.93948,1628,1703,0.92815,0.95081
2016,66 and older,Rural regions,Eastern Europe,0.03053,75,1703,0.02236,0.03870
2017,17-29 y.,Urban regions,Germany,0.87907,2833,4376,0.86940,0.88873
2017,17-29 y.,Urban regions,Southern Asia,0.01123,177,4376,0.00811,0.01436
2017,17-29 y.,Urban regions,Southern Europe,0.02662,104,4376,0.02185,0.03139
2017,17-29 y.,Urban regions,Central Asia,0.00891,37,4376,0.00612,0.01169
2017,17-29 y.,Urban regions,Western Asia,0.02836,949,4376,0.02344,0.03327
2017,17-29 y.,Urban regions,Eastern Europe,0.02572,178,4376,0.02103,0.03041
2017,17-29 y.,Urban regions,Sub-Saharan Africa,0.00584,98,4376,0.00359,0.00810
2017,17-29 y.,Rural regions,Germany,0.87410,1392,2054,0.85975,0.88845
2017,17-29 y.,Rural regions,Southern Asia,0.00764,100,2054,0.00387,0.01141
2017,17-29 y.,Rural regions,Western Asia,0.03474,414,2054,0.02682,0.04266
2017,17-29 y.,Rural regions,Eastern Europe,0.03978,100,2054,0.03133,0.04824
2017,17-29 y.,Rural regions,Sub-Saharan Africa,0.00385,48,2054,0.00117,0.00653
2017,30-45 y.,Urban regions,Germany,0.73588,3234,6063,0.72478,0.74698
2017,30-45 y.,Urban regions,Northern Africa,0.00691,56,6063,0.00482,0.00899
2017,30-45 y.,Urban regions,Southern Asia,0.01724,228,6063,0.01396,0.02051
2017,30-45 y.,Urban regions,Southern Europe,0.04567,324,6063,0.04042,0.05093
2017,30-45 y.,Urban regions,Central Asia,0.02788,192,6063,0.02374,0.03203
2017,30-45 y.,Urban regions,Western Asia,0.04731,1227,6063,0.04196,0.05265
2017,30-45 y.,Urban regions,Eastern Europe,0.07071,609,6063,0.06426,0.07716
2017,30-45 y.,Urban regions,Western Europe,0.01150,57,6063,0.00882,0.01419
2017,30-45 y.,Urban regions,Sub-Saharan Africa,0.01043,89,6063,0.00787,0.01298
2017,30-45 y.,Urban regions,Latin America and the Caribbean,0.01250,47,6063,0.00970,0.01530
2017,30-45 y.,Rural regions,Germany,0.85572,1921,2909,0.84294,0.86849
2017,30-45 y.,Rural regions,Southern Asia,0.00598,105,2909,0.00318,0.00879
2017,30-45 y.,Rural regions,Southern Europe,0.01841,75,2909,0.01352,0.02330
2017,30-45 y.,Rural regions,Central Asia,0.02219,106,2909,0.01684,0.02755
2017,30-45 y.,Rural regions,Western Asia,0.02058,467,2909,0.01542,0.02574
2017,30-45 y.,Rural regions,Eastern Europe,0.04710,235,2909,0.03940,0.05480
2017,46-65 y.,Urban regions,Germany,0.81417,5103,6573,0.80476,0.82357
2017,46-65 y.,Urban regions,Southern Asia,0.00847,93,6573,0.00625,0.01069
2017,46-65 y.,Urban regions,Southern Europe,0.03936,270,6573,0.03466,0.04406
2017,46-65 y.,Urban regions,Central Asia,0.01407,87,6573,0.01122,0.01691
2017,46-65 y.,Urban regions,Western Asia,0.03815,556,6573,0.03352,0.04278
2017,46-65 y.,Urban regions,Eastern Europe,0.04832,401,6573,0.04314,0.05350
2017,46-65 y.,Urban regions,Western Europe,0.01600,63,6573,0.01296,0.01903
2017,46-65 y.,Rural regions,Germany,0.89460,3274,3787,0.88482,0.90438
2017,46-65 y.,Rural regions,Southern Europe,0.01438,44,3787,0.01059,0.01817
2017,46-65 y.,Rural regions,Central Asia,0.01196,72,3787,0.00850,0.01542
2017,46-65 y.,Rural regions,Western Asia,0.01056,192,3787,0.00730,0.01382
2017,46-65 y.,Rural regions,Eastern Europe,0.03573,205,3787,0.02982,0.04164
2017,66 and older,Urban regions,Germany,0.88443,2787,3074,0.87313,0.89573
2017,66 and older,Urban regions,Southern Europe,0.03796,73,3074,0.03120,0.04471
2017,66 and older,Urban regions,Western Asia,0.01616,53,3074,0.01170,0.02061
2017,66 and older,Urban regions,Eastern Europe,0.03129,130,3074,0.02513,0.03744
2017,66 and older,Urban regions,Western Europe,0.01385,31,3074,0.00971,0.01798
2017,66 and older,Rural regions,Germany,0.94079,1732,1804,0.92989,0.95168
2017,66 and older,Rural regions,Eastern Europe,0.02503,72,1804,0.01782,0.03224
2018,17-29 y.,Urban regions,Germany,0.87601,2803,4129,0.86595,0.88606
2018,17-29 y.,Urban regions,Southern Asia,0.01327,149,4129,0.00978,0.01676
2018,17-29 y.,Urban regions,Southern Europe,0.02869,93,4129,0.02360,0.03378
2018,17-29 y.,Urban regions,Western Asia,0.02978,844,4129,0.02459,0.03496
2018,17-29 y.,Urban regions,Eastern Europe,0.02791,148,4129,0.02289,0.03294
2018,17-29 y.,Urban regions,Sub-Saharan Africa,0.00577,92,4129,0.00346,0.00808
2018,17-29 y.,Rural regions,Germany,0.89972,1357,1902,0.88622,0.91322
2018,17-29 y.,Rural regions,Southern Asia,0.01463,90,1902,0.00923,0.02003
2018,17-29 y.,Rural regions,Western Asia,0.02501,339,1902,0.01799,0.03203
2018,17-29 y.,Rural regions,Eastern Europe,0.03020,78,1902,0.02250,0.03789
2018,17-29 y.,Rural regions,Sub-Saharan Africa,0.00338,38,1902,0.00077,0.00599
2018,30-45 y.,Urban regions,Germany,0.72278,3029,5674,0.71114,0.73443
2018,30-45 y.,Urban regions,Northern Africa,0.00778,52,5674,0.00550,0.01007
2018,30-45 y.,Urban regions,Southern Asia,0.01599,213,5674,0.01273,0.01926
2018,30-45 y.,Urban regions,Southern Europe,0.04706,270,5674,0.04155,0.05257
2018,30-45 y.,Urban regions,Central Asia,0.02577,161,5674,0.02165,0.02990
2018,30-45 y.,Urban regions,Western Asia,0.05090,1176,5674,0.04518,0.05662
2018,30-45 y.,Urban regions,Eastern Europe,0.07728,571,5674,0.07033,0.08423
2018,30-45 y.,Urban regions,Western Europe,0.01310,53,5674,0.01014,0.01606
2018,30-45 y.,Urban regions,Sub-Saharan Africa,0.01216,107,5674,0.00931,0.01501
2018,30-45 y.,Urban regions,Latin America and the Caribbean,0.01300,42,5674,0.01005,0.01595
2018,30-45 y.,Rural regions,Germany,0.85159,1753,2621,0.83798,0.86521
2018,30-45 y.,Rural regions,Southern Asia,0.01186,93,2621,0.00772,0.01601
2018,30-45 y.,Rural regions,Southern Europe,0.02184,69,2621,0.01624,0.02744
2018,30-45 y.,Rural regions,Central Asia,0.02310,90,2621,0.01735,0.02885
2018,30-45 y.,Rural regions,Western Asia,0.02076,403,2621,0.01530,0.02622
2018,30-45 y.,Rural regions,Eastern Europe,0.05119,213,2621,0.04275,0.05962
2018,46-65 y.,Urban regions,Germany,0.81412,4902,6396,0.80459,0.82366
2018,46-65 y.,Urban regions,Southern Asia,0.00772,78,6396,0.00557,0.00986
2018,46-65 y.,Urban regions,Southern Europe,0.03435,239,6396,0.02988,0.03881
2018,46-65 y.,Urban regions,Central Asia,0.01518,90,6396,0.01218,0.01818
2018,46-65 y.,Urban regions,Western Asia,0.04274,628,6396,0.03778,0.04769
2018,46-65 y.,Urban regions,Eastern Europe,0.04768,398,6396,0.04246,0.05291
2018,46-65 y.,Urban regions,Western Europe,0.01894,61,6396,0.01560,0.02228
2018,46-65 y.,Rural regions,Germany,0.89635,3146,3645,0.88645,0.90625
2018,46-65 y.,Rural regions,Southern Europe,0.01096,43,3645,0.00758,0.01434
2018,46-65 y.,Rural regions,Central Asia,0.01399,73,3645,0.01018,0.01781
2018,46-65 y.,Rural regions,Western Asia,0.00791,190,3645,0.00504,0.01079
2018,46-65 y.,Rural regions,Eastern Europe,0.03667,193,3645,0.03056,0.04277
2018,66 and older,Urban regions,Germany,0.87501,2822,3108,0.86338,0.88664
2018,66 and older,Urban regions,Southern Europe,0.03380,69,3108,0.02744,0.04015
2018,66 and older,Urban regions,Western Asia,0.01386,49,3108,0.00975,0.01797
2018,66 and older,Urban regions,Eastern Europe,0.03188,132,3108,0.02570,0.03806
2018,66 and older,Urban regions,Western Europe,0.02035,36,3108,0.01538,0.02531
2018,66 and older,Rural regions,Germany,0.93415,1713,1782,0.92263,0.94567
2018,66 and older,Rural regions,Eastern Europe,0.02131,69,1782,0.01460,0.02801
2019,17-29 y.,Urban regions,Germany,0.86893,2602,3729,0.85809,0.87976
2019,17-29 y.,Urban regions,Southern Asia,0.01428,117,3729,0.01047,0.01809
2019,17-29 y.,Urban regions,Southern Europe,0.02965,66,3729,0.02420,0.03509
2019,17-29 y.,Urban regions,Western Asia,0.03149,760,3729,0.02589,0.03710
2019,17-29 y.,Urban regions,Eastern Europe,0.02702,111,3729,0.02181,0.03222
2019,17-29 y.,Urban regions,Sub-Saharan Africa,0.01148,73,3729,0.00806,0.01490
2019,17-29 y.,Rural regions,Germany,0.90678,1236,1609,0.89256,0.92099
2019,17-29 y.,Rural regions,Southern Asia,0.01765,62,1609,0.01121,0.02408
2019,17-29 y.,Rural regions,Western Asia,0.03000,265,1609,0.02166,0.03834
2019,17-29 y.,Rural regions,Eastern Europe,0.01842,46,1609,0.01185,0.02499
2019,30-45 y.,Urban regions,Germany,0.73362,2867,5208,0.72161,0.74563
2019,30-45 y.,Urban regions,Northern Africa,0.00754,40,5208,0.00519,0.00989
2019,30-45 y.,Urban regions,Southern Asia,0.01490,194,5208,0.01161,0.01819
2019,30-45 y.,Urban regions,Southern Europe,0.04268,211,5208,0.03719,0.04817
2019,30-45 y.,Urban regions,Central Asia,0.02424,132,5208,0.02007,0.02842
2019,30-45 y.,Urban regions,Western Asia,0.04878,1121,5208,0.04293,0.05463
2019,30-45 y.,Urban regions,Eastern Europe,0.07662,465,5208,0.06939,0.08384
2019,30-45 y.,Urban regions,Western Europe,0.01470,50,5208,0.01143,0.01797
2019,30-45 y.,Urban regions,Sub-Saharan Africa,0.01095,92,5208,0.00812,0.01377
2019,30-45 y.,Urban regions,Latin America and the Caribbean,0.01281,36,5208,0.00975,0.01586
2019,30-45 y.,Rural regions,Germany,0.84291,1685,2476,0.82857,0.85724
2019,30-45 y.,Rural regions,Southern Asia,0.01111,79,2476,0.00698,0.01524
2019,30-45 y.,Rural regions,Southern Europe,0.02152,50,2476,0.01580,0.02723
2019,30-45 y.,Rural regions,Central Asia,0.02298,76,2476,0.01707,0.02888
2019,30-45 y.,Rural regions,Western Asia,0.02326,395,2476,0.01732,0.02920
2019,30-45 y.,Rural regions,Eastern Europe,0.05470,191,2476,0.04574,0.06366
2019,46-65 y.,Urban regions,Germany,0.80179,5424,6848,0.79235,0.81123
2019,46-65 y.,Urban regions,Southern Asia,0.00446,65,6848,0.00288,0.00604
2019,46-65 y.,Urban regions,Southern Europe,0.03980,210,6848,0.03517,0.04443
2019,46-65 y.,Urban regions,Central Asia,0.01612,77,6848,0.01314,0.01910
2019,46-65 y.,Urban regions,Western Asia,0.04903,612,6848,0.04392,0.05415
2019,46-65 y.,Urban regions,Eastern Europe,0.04930,388,6848,0.04418,0.05443
2019,46-65 y.,Urban regions,Western Europe,0.01852,72,6848,0.01533,0.02171
2019,46-65 y.,Rural regions,Germany,0.89037,3301,3792,0.88042,0.90031
2019,46-65 y.,Rural regions,Southern Europe,0.01125,38,3792,0.00790,0.01461
2019,46-65 y.,Rural regions,Central Asia,0.01505,72,3792,0.01117,0.01892
2019,46-65 y.,Rural regions,Western Asia,0.00948,196,3792,0.00639,0.01256
2019,46-65 y.,Rural regions,Eastern Europe,0.03774,185,3792,0.03167,0.04380
2019,66 and older,Urban regions,Germany,0.87480,2898,3173,0.86328,0.88631
