year,bula_h,regtyp,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every week",0.13947,109,700,0.11379,0.16515
2017,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 2 weeks",0.16623,120,700,0.13863,0.19383
2017,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 3-4 weeks",0.07703,71,700,0.05726,0.09680
2017,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, less frequently",0.23849,138,700,0.20689,0.27008
2017,"Rhineland-Palatinate, Saarland",Rural regions,"No, never",0.38996,100,222,0.32566,0.45427
2017,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every week",0.16766,34,222,0.11841,0.21691
2017,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every 2 weeks",0.22657,50,222,0.17138,0.28177
2017,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, less frequently",0.13966,38,222,0.09395,0.18536
2017,Baden-Wuerttemberg,Urban regions,"No, never",0.45485,832,1800,0.43184,0.47786
2017,Baden-Wuerttemberg,Urban regions,"Yes, every week",0.13050,223,1800,0.11493,0.14606
2017,Baden-Wuerttemberg,Urban regions,"Yes, every 2 weeks",0.13134,209,1800,0.11573,0.14694
2017,Baden-Wuerttemberg,Urban regions,"Yes, every 3-4 weeks",0.08720,188,1800,0.07416,0.10023
2017,Baden-Wuerttemberg,Urban regions,"Yes, less frequently",0.19612,348,1800,0.17777,0.21447
2017,Baden-Wuerttemberg,Rural regions,"No, never",0.42513,99,207,0.35762,0.49264
2017,Baden-Wuerttemberg,Rural regions,"Yes, every 2 weeks",0.12410,31,207,0.07908,0.16912
2017,Baden-Wuerttemberg,Rural regions,"Yes, every 3-4 weeks",0.14974,39,207,0.10101,0.19846
2017,Baden-Wuerttemberg,Rural regions,"Yes, less frequently",0.16636,38,207,0.11551,0.21722
2017,Bavaria,Urban regions,"No, never",0.42584,565,1283,0.39877,0.45291
2017,Bavaria,Urban regions,"Yes, every week",0.11107,161,1283,0.09387,0.12827
2017,Bavaria,Urban regions,"Yes, every 2 weeks",0.13602,159,1283,0.11725,0.15478
2017,Bavaria,Urban regions,"Yes, every 3-4 weeks",0.08488,116,1283,0.06962,0.10013
2017,Bavaria,Urban regions,"Yes, less frequently",0.24220,282,1283,0.21875,0.26565
2017,Bavaria,Rural regions,"No, never",0.43381,657,1535,0.40901,0.45861
2017,Bavaria,Rural regions,"Yes, every week",0.14182,224,1535,0.12436,0.15928
2017,Bavaria,Rural regions,"Yes, every 2 weeks",0.13795,237,1535,0.12070,0.15521
2017,Bavaria,Rural regions,"Yes, every 3-4 weeks",0.08425,151,1535,0.07035,0.09815
2017,Bavaria,Rural regions,"Yes, less frequently",0.20217,266,1535,0.18207,0.22227
2017,Berlin,Urban regions,"No, never",0.46496,258,610,0.42535,0.50457
2017,Berlin,Urban regions,"Yes, every week",0.11997,77,610,0.09417,0.14578
2017,Berlin,Urban regions,"Yes, every 2 weeks",0.11372,79,610,0.08851,0.13894
2017,Berlin,Urban regions,"Yes, every 3-4 weeks",0.08902,55,610,0.06640,0.11164
2017,Berlin,Urban regions,"Yes, less frequently",0.21232,141,610,0.17984,0.24480
2017,Brandenburg,Rural regions,"No, never",0.36451,207,519,0.32306,0.40596
2017,Brandenburg,Rural regions,"Yes, every week",0.12472,54,519,0.09627,0.15318
2017,Brandenburg,Rural regions,"Yes, every 2 weeks",0.18209,96,519,0.14886,0.21533
2017,Brandenburg,Rural regions,"Yes, every 3-4 weeks",0.10542,59,519,0.07897,0.13186
2017,Brandenburg,Rural regions,"Yes, less frequently",0.22325,103,519,0.18739,0.25912
2017,Mecklenburg-Western Pomerania,Rural regions,"No, never",0.42415,107,244,0.36201,0.48629
2017,Mecklenburg-Western Pomerania,Rural regions,"Yes, every week",0.13188,33,244,0.08934,0.17443
2017,Mecklenburg-Western Pomerania,Rural regions,"Yes, every 2 weeks",0.18220,56,244,0.13366,0.23073
2017,Mecklenburg-Western Pomerania,Rural regions,"Yes, less frequently",0.19926,48,244,0.14903,0.24948
2017,Saxony,Urban regions,"No, never",0.39022,202,521,0.34830,0.43215
2017,Saxony,Urban regions,"Yes, every week",0.15139,69,521,0.12059,0.18220
2017,Saxony,Urban regions,"Yes, every 2 weeks",0.15873,86,521,0.12732,0.19014
2017,Saxony,Urban regions,"Yes, every 3-4 weeks",0.09835,60,521,0.07275,0.12394
2017,Saxony,Urban regions,"Yes, less frequently",0.20131,104,521,0.16684,0.23577
2017,Saxony,Rural regions,"No, never",0.34073,182,488,0.29863,0.38282
2017,Saxony,Rural regions,"Yes, every week",0.12149,64,488,0.09247,0.15050
2017,Saxony,Rural regions,"Yes, every 2 weeks",0.22655,94,488,0.18937,0.26372
2017,Saxony,Rural regions,"Yes, every 3-4 weeks",0.09962,52,488,0.07302,0.12622
2017,Saxony,Rural regions,"Yes, less frequently",0.21162,96,488,0.17534,0.24790
2017,Saxony-Anhalt,Urban regions,"No, never",0.51302,44,44,0.36362,0.66241
2017,Saxony-Anhalt,Rural regions,"No, never",0.45536,200,446,0.40909,0.50163
2017,Saxony-Anhalt,Rural regions,"Yes, every week",0.13267,59,446,0.10115,0.16419
2017,Saxony-Anhalt,Rural regions,"Yes, every 2 weeks",0.12617,65,446,0.09532,0.15702
2017,Saxony-Anhalt,Rural regions,"Yes, every 3-4 weeks",0.08707,41,446,0.06088,0.11327
2017,Saxony-Anhalt,Rural regions,"Yes, less frequently",0.19873,81,446,0.16165,0.23581
2017,Thuringa,Urban regions,"No, never",0.41674,76,76,0.30516,0.52832
2017,Thuringa,Rural regions,"No, never",0.41173,172,422,0.36472,0.45874
2017,Thuringa,Rural regions,"Yes, every week",0.11554,45,422,0.08501,0.14608
2017,Thuringa,Rural regions,"Yes, every 2 weeks",0.15325,69,422,0.11884,0.18766
2017,Thuringa,Rural regions,"Yes, every 3-4 weeks",0.12165,54,422,0.09042,0.15288
2017,Thuringa,Rural regions,"Yes, less frequently",0.19782,82,422,0.15977,0.23587
2019,Schleswig-Holstein,Urban regions,"No, never",0.48524,99,189,0.41380,0.55668
2019,Schleswig-Holstein,Urban regions,"Yes, every week",0.09304,32,189,0.05152,0.13457
2019,Schleswig-Holstein,Urban regions,"Yes, less frequently",0.26273,58,189,0.19982,0.32565
2019,Schleswig-Holstein,Rural regions,"No, never",0.41993,159,389,0.37082,0.46904
2019,Schleswig-Holstein,Rural regions,"Yes, every week",0.13494,68,389,0.10094,0.16893
2019,Schleswig-Holstein,Rural regions,"Yes, every 2 weeks",0.19822,76,389,0.15855,0.23789
2019,Schleswig-Holstein,Rural regions,"Yes, every 3-4 weeks",0.07619,31,389,0.04979,0.10259
2019,Schleswig-Holstein,Rural regions,"Yes, less frequently",0.17072,55,389,0.13328,0.20816
2019,Hamburg,Urban regions,"No, never",0.48714,150,305,0.43095,0.54333
2019,Hamburg,Urban regions,"Yes, every week",0.11044,48,305,0.07520,0.14567
2019,Hamburg,Urban regions,"Yes, every 2 weeks",0.06849,35,305,0.04009,0.09688
2019,Hamburg,Urban regions,"Yes, less frequently",0.24210,72,305,0.19395,0.29026
2019,Lower Saxony,Urban regions,"No, never",0.44521,296,679,0.40780,0.48262
2019,Lower Saxony,Urban regions,"Yes, every week",0.11092,90,679,0.08728,0.13455
2019,Lower Saxony,Urban regions,"Yes, every 2 weeks",0.15036,94,679,0.12346,0.17727
2019,Lower Saxony,Urban regions,"Yes, every 3-4 weeks",0.09634,59,679,0.07413,0.11855
2019,Lower Saxony,Urban regions,"Yes, less frequently",0.19717,140,679,0.16723,0.22712
2019,Lower Saxony,Rural regions,"No, never",0.38712,382,948,0.35610,0.41815
2019,Lower Saxony,Rural regions,"Yes, every week",0.15253,147,948,0.12963,0.17543
2019,Lower Saxony,Rural regions,"Yes, every 2 weeks",0.15786,152,948,0.13464,0.18108
2019,Lower Saxony,Rural regions,"Yes, every 3-4 weeks",0.08432,85,948,0.06662,0.10202
2019,Lower Saxony,Rural regions,"Yes, less frequently",0.21817,182,948,0.19186,0.24447
2019,Bremen,Urban regions,"No, never",0.37698,59,59,0.25225,0.50170
2019,North Rhine-Westphalia,Urban regions,"No, never",0.43060,1415,3360,0.41386,0.44735
2019,North Rhine-Westphalia,Urban regions,"Yes, every week",0.14601,504,3360,0.13407,0.15796
2019,North Rhine-Westphalia,Urban regions,"Yes, every 2 weeks",0.14043,494,3360,0.12868,0.15218
2019,North Rhine-Westphalia,Urban regions,"Yes, every 3-4 weeks",0.07052,259,3360,0.06186,0.07918
2019,North Rhine-Westphalia,Urban regions,"Yes, less frequently",0.21243,688,3360,0.19860,0.22626
2019,Hesse,Urban regions,"No, never",0.39908,359,926,0.36752,0.43064
2019,Hesse,Urban regions,"Yes, every week",0.12931,145,926,0.10768,0.15093
2019,Hesse,Urban regions,"Yes, every 2 weeks",0.17178,136,926,0.14747,0.19609
2019,Hesse,Urban regions,"Yes, every 3-4 weeks",0.07336,91,926,0.05656,0.09016
2019,Hesse,Urban regions,"Yes, less frequently",0.22647,195,926,0.19950,0.25345
2019,Hesse,Rural regions,"No, never",0.34873,80,176,0.27812,0.41933
2019,Hesse,Rural regions,"Yes, every week",0.15773,48,176,0.10373,0.21173
2019,Hesse,Rural regions,"Yes, less frequently",0.28642,48,176,0.21944,0.35341
2019,"Rhineland-Palatinate, Saarland",Urban regions,"No, never",0.43872,271,716,0.40234,0.47509
2019,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every week",0.08613,115,716,0.06556,0.10669
2019,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 2 weeks",0.18952,116,716,0.16079,0.21824
2019,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 3-4 weeks",0.06549,57,716,0.04735,0.08362
2019,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, less frequently",0.22016,157,716,0.18978,0.25053
2019,"Rhineland-Palatinate, Saarland",Rural regions,"No, never",0.37128,99,210,0.30578,0.43678
2019,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every week",0.12379,34,210,0.07914,0.16844
2019,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, every 2 weeks",0.17283,31,210,0.12157,0.22409
2019,"Rhineland-Palatinate, Saarland",Rural regions,"Yes, less frequently",0.25305,46,210,0.19411,0.31199
2019,Baden-Wuerttemberg,Urban regions,"No, never",0.45996,740,1703,0.43629,0.48364
2019,Baden-Wuerttemberg,Urban regions,"Yes, every week",0.11382,234,1703,0.09873,0.12891
2019,Baden-Wuerttemberg,Urban regions,"Yes, every 2 weeks",0.12308,207,1703,0.10747,0.13869
2019,Baden-Wuerttemberg,Urban regions,"Yes, every 3-4 weeks",0.10512,173,1703,0.09055,0.11969
2019,Baden-Wuerttemberg,Urban regions,"Yes, less frequently",0.19802,349,1703,0.17909,0.21695
2019,Baden-Wuerttemberg,Rural regions,"No, never",0.43729,88,123,0.34927,0.52532
2019,Baden-Wuerttemberg,Rural regions,"Yes, less frequently",0.17419,35,123,0.10689,0.24150
2019,Bavaria,Urban regions,"No, never",0.45209,530,1191,0.42382,0.48037
2019,Bavaria,Urban regions,"Yes, every week",0.11958,158,1191,0.10114,0.13801
2019,Bavaria,Urban regions,"Yes, every 2 weeks",0.11498,139,1191,0.09685,0.13310
2019,Bavaria,Urban regions,"Yes, every 3-4 weeks",0.07204,104,1191,0.05735,0.08673
2019,Bavaria,Urban regions,"Yes, less frequently",0.24131,260,1191,0.21700,0.26563
2019,Bavaria,Rural regions,"No, never",0.44363,599,1426,0.41784,0.46943
2019,Bavaria,Rural regions,"Yes, every week",0.12730,219,1426,0.10999,0.14460
2019,Bavaria,Rural regions,"Yes, every 2 weeks",0.11715,200,1426,0.10045,0.13385
2019,Bavaria,Rural regions,"Yes, every 3-4 weeks",0.10424,144,1426,0.08838,0.12011
2019,Bavaria,Rural regions,"Yes, less frequently",0.20768,264,1426,0.18662,0.22874
2019,Berlin,Urban regions,"No, never",0.42420,233,631,0.38560,0.46279
2019,Berlin,Urban regions,"Yes, every week",0.10900,76,631,0.08466,0.13334
2019,Berlin,Urban regions,"Yes, every 2 weeks",0.14622,102,631,0.11863,0.17381
2019,Berlin,Urban regions,"Yes, every 3-4 weeks",0.07884,66,631,0.05780,0.09989
2019,Berlin,Urban regions,"Yes, less frequently",0.24174,154,631,0.20831,0.27517
2019,Brandenburg,Rural regions,"No, never",0.37955,222,583,0.34012,0.41897
2019,Brandenburg,Rural regions,"Yes, every week",0.10042,60,583,0.07600,0.12484
2019,Brandenburg,Rural regions,"Yes, every 2 weeks",0.17614,116,583,0.14519,0.20709
2019,Brandenburg,Rural regions,"Yes, every 3-4 weeks",0.13080,56,583,0.10340,0.15819
2019,Brandenburg,Rural regions,"Yes, less frequently",0.21309,129,583,0.17982,0.24636
2019,Mecklenburg-Western Pomerania,Rural regions,"No, never",0.35547,106,261,0.29729,0.41365
2019,Mecklenburg-Western Pomerania,Rural regions,"Yes, every week",0.12025,36,261,0.08071,0.15978
2019,Mecklenburg-Western Pomerania,Rural regions,"Yes, every 2 weeks",0.24892,62,261,0.19636,0.30148
2019,Mecklenburg-Western Pomerania,Rural regions,"Yes, less frequently",0.18401,57,261,0.13691,0.23112
2019,Saxony,Urban regions,"No, never",0.40807,223,550,0.36696,0.44918
2019,Saxony,Urban regions,"Yes, every week",0.11287,71,550,0.08640,0.13934
2019,Saxony,Urban regions,"Yes, every 2 weeks",0.17054,85,550,0.13908,0.20200
2019,Saxony,Urban regions,"Yes, every 3-4 weeks",0.08273,41,550,0.05969,0.10578
2019,Saxony,Urban regions,"Yes, less frequently",0.22578,130,550,0.19081,0.26076
2019,Saxony,Rural regions,"No, never",0.37624,198,500,0.33374,0.41875
2019,Saxony,Rural regions,"Yes, every week",0.16967,75,500,0.13673,0.20260
2019,Saxony,Rural regions,"Yes, every 2 weeks",0.18493,84,500,0.15087,0.21900
2019,Saxony,Rural regions,"Yes, every 3-4 weeks",0.06644,37,500,0.04458,0.08829
2019,Saxony,Rural regions,"Yes, less frequently",0.20272,106,500,0.16745,0.23800
2019,Saxony-Anhalt,Urban regions,"No, never",0.34302,52,52,0.21273,0.47331
2019,Saxony-Anhalt,Rural regions,"No, never",0.42391,175,419,0.37654,0.47129
2019,Saxony-Anhalt,Rural regions,"Yes, every week",0.17480,62,419,0.13839,0.21122
2019,Saxony-Anhalt,Rural regions,"Yes, every 2 weeks",0.13960,63,419,0.10637,0.17282
2019,Saxony-Anhalt,Rural regions,"Yes, every 3-4 weeks",0.06956,33,419,0.04517,0.09395
2019,Saxony-Anhalt,Rural regions,"Yes, less frequently",0.19212,86,419,0.15435,0.22989
2019,Thuringa,Urban regions,"No, never",0.52393,77,141,0.44120,0.60666
2019,Thuringa,Urban regions,"Yes, every 2 weeks",0.14600,32,141,0.08751,0.20450
2019,Thuringa,Urban regions,"Yes, less frequently",0.23288,32,141,0.16286,0.30289
2019,Thuringa,Rural regions,"No, never",0.35548,152,387,0.30772,0.40323
2019,Thuringa,Rural regions,"Yes, every week",0.09984,53,387,0.06993,0.12975
2019,Thuringa,Rural regions,"Yes, every 2 weeks",0.20261,60,387,0.16252,0.24271
2019,Thuringa,Rural regions,"Yes, every 3-4 weeks",0.11219,42,387,0.08071,0.14368
2019,Thuringa,Rural regions,"Yes, less frequently",0.22988,80,387,0.18790,0.27185
2021,Schleswig-Holstein,Urban regions,"No, never",0.46969,78,112,0.37684,0.56254
2021,Schleswig-Holstein,Urban regions,"Yes, less frequently",0.20240,34,112,0.12766,0.27715
2021,Schleswig-Holstein,Rural regions,"No, never",0.46802,119,251,0.40617,0.52988
2021,Schleswig-Holstein,Rural regions,"Yes, every week",0.14279,42,251,0.09942,0.18616
2021,Schleswig-Holstein,Rural regions,"Yes, every 2 weeks",0.16668,43,251,0.12048,0.21288
2021,Schleswig-Holstein,Rural regions,"Yes, less frequently",0.15540,47,251,0.11049,0.20031
2021,Hamburg,Urban regions,"No, never",0.48547,121,206,0.41706,0.55389
2021,Hamburg,Urban regions,"Yes, every 2 weeks",0.09411,32,206,0.05414,0.13408
2021,Hamburg,Urban regions,"Yes, less frequently",0.24655,53,206,0.18755,0.30556
2021,Lower Saxony,Urban regions,"No, never",0.52433,208,425,0.47679,0.57187
2021,Lower Saxony,Urban regions,"Yes, every week",0.06837,43,425,0.04435,0.09239
2021,Lower Saxony,Urban regions,"Yes, every 2 weeks",0.11576,61,425,0.08530,0.14621
2021,Lower Saxony,Urban regions,"Yes, less frequently",0.24362,113,425,0.20276,0.28448
2021,Lower Saxony,Rural regions,"No, never",0.48126,240,574,0.44035,0.52217
2021,Lower Saxony,Rural regions,"Yes, every week",0.15004,82,574,0.12080,0.17928
2021,Lower Saxony,Rural regions,"Yes, every 2 weeks",0.13756,95,574,0.10935,0.16576
2021,Lower Saxony,Rural regions,"Yes, every 3-4 weeks",0.07132,46,574,0.05025,0.09239
2021,Lower Saxony,Rural regions,"Yes, less frequently",0.15983,111,574,0.12982,0.18983
2021,Bremen,Urban regions,"No, never",0.33823,42,42,0.19341,0.48305
2021,North Rhine-Westphalia,Urban regions,"No, never",0.45843,969,2250,0.43783,0.47902
2021,North Rhine-Westphalia,Urban regions,"Yes, every week",0.13120,328,2250,0.11724,0.14515
2021,North Rhine-Westphalia,Urban regions,"Yes, every 2 weeks",0.13965,355,2250,0.12532,0.15398
2021,North Rhine-Westphalia,Urban regions,"Yes, every 3-4 weeks",0.08008,154,2250,0.06886,0.09130
2021,North Rhine-Westphalia,Urban regions,"Yes, less frequently",0.19064,444,2250,0.17441,0.20688
2021,Hesse,Urban regions,"No, never",0.42186,255,610,0.38263,0.46108
2021,Hesse,Urban regions,"Yes, every week",0.11203,99,610,0.08698,0.13708
2021,Hesse,Urban regions,"Yes, every 2 weeks",0.15412,82,610,0.12545,0.18280
2021,Hesse,Urban regions,"Yes, every 3-4 weeks",0.08998,49,610,0.06725,0.11271
2021,Hesse,Urban regions,"Yes, less frequently",0.22201,125,610,0.18900,0.25502
2021,Hesse,Rural regions,"No, never",0.36709,63,96,0.27016,0.46402
2021,Hesse,Rural regions,"Yes, every 2 weeks",0.27514,33,96,0.18534,0.36495
2021,"Rhineland-Palatinate, Saarland",Urban regions,"No, never",0.42415,152,386,0.37478,0.47351
2021,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every week",0.12833,61,386,0.09492,0.16174
2021,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 2 weeks",0.14066,60,386,0.10593,0.17539
2021,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, every 3-4 weeks",0.10138,37,386,0.07123,0.13153
2021,"Rhineland-Palatinate, Saarland",Urban regions,"Yes, less frequently",0.20548,76,386,0.16512,0.24584
2021,"Rhineland-Palatinate, Saarland",Rural regions,"No, never",0.34615,44,44,0.20395,0.48835
2021,Baden-Wuerttemberg,Urban regions,"No, never",0.45815,539,1146,0.42929,0.48701
2021,Baden-Wuerttemberg,Urban regions,"Yes, every week",0.10852,148,1146,0.09051,0.12654
2021,Baden-Wuerttemberg,Urban regions,"Yes, every 2 weeks",0.12134,115,1146,0.10243,0.14026
2021,Baden-Wuerttemberg,Urban regions,"Yes, every 3-4 weeks",0.10319,110,1146,0.08557,0.12081
2021,Baden-Wuerttemberg,Urban regions,"Yes, less frequently",0.20880,234,1146,0.18526,0.23234
2021,Baden-Wuerttemberg,Rural regions,"No, never",0.51246,61,61,0.38598,0.63893
2021,Bavaria,Urban regions,"No, never",0.46288,337,758,0.42736,0.49840
2021,Bavaria,Urban regions,"Yes, every week",0.08477,91,758,0.06492,0.10461
2021,Bavaria,Urban regions,"Yes, every 2 weeks",0.14535,105,758,0.12024,0.17045
2021,Bavaria,Urban regions,"Yes, every 3-4 weeks",0.09546,65,758,0.07452,0.11639
2021,Bavaria,Urban regions,"Yes, less frequently",0.21155,160,758,0.18246,0.24065
2021,Bavaria,Rural regions,"No, never",0.45645,347,841,0.42277,0.49014
2021,Bavaria,Rural regions,"Yes, every week",0.12705,122,841,0.10453,0.14958
2021,Bavaria,Rural regions,"Yes, every 2 weeks",0.12559,134,841,0.10318,0.14800
2021,Bavaria,Rural regions,"Yes, every 3-4 weeks",0.10153,85,841,0.08110,0.12195
2021,Bavaria,Rural regions,"Yes, less frequently",0.18937,153,841,0.16288,0.21587
2021,Berlin,Urban regions,"No, never",0.41408,216,508,0.37120,0.45695
2021,Berlin,Urban regions,"Yes, every week",0.09339,57,508,0.06806,0.11872
2021,Berlin,Urban regions,"Yes, every 2 weeks",0.11377,64,508,0.08613,0.14141
2021,Berlin,Urban regions,"Yes, every 3-4 weeks",0.10108,50,508,0.07484,0.12732
2021,Berlin,Urban regions,"Yes, less frequently",0.27768,121,508,0.23869,0.31666
2021,Brandenburg,Rural regions,"No, never",0.50006,153,305,0.44385,0.55626
2021,Brandenburg,Rural regions,"Yes, every week",0.09094,39,305,0.05862,0.12326
2021,Brandenburg,Rural regions,"Yes, every 2 weeks",0.17173,48,305,0.12934,0.21413
2021,Brandenburg,Rural regions,"Yes, less frequently",0.18393,65,305,0.14038,0.22748
2021,Mecklenburg-Western Pomerania,Rural regions,"No, never",0.43281,51,85,0.32685,0.53876
2021,Mecklenburg-Western Pomerania,Rural regions,"Yes, every 2 weeks",0.27963,34,85,0.18365,0.37561
2021,Saxony,Urban regions,"No, never",0.46819,163,349,0.41576,0.52061
2021,Saxony,Urban regions,"Yes, every week",0.11287,42,349,0.07962,0.14612
2021,Saxony,Urban regions,"Yes, every 2 weeks",0.13733,45,349,0.10117,0.17349
2021,Saxony,Urban regions,"Yes, every 3-4 weeks",0.07180,34,349,0.04467,0.09892
2021,Saxony,Urban regions,"Yes, less frequently",0.20982,65,349,0.16703,0.25260
2021,Saxony,Rural regions,"No, never",0.38704,115,258,0.32749,0.44659
2021,Saxony,Rural regions,"Yes, every week",0.14540,31,258,0.10230,0.18850
2021,Saxony,Rural regions,"Yes, every 2 weeks",0.19894,59,258,0.15013,0.24774
2021,Saxony,Rural regions,"Yes, less frequently",0.18030,53,258,0.13330,0.22730
2021,Saxony-Anhalt,Urban regions,"No, never",0.33019,41,41,0.18445,0.47593
2021,Saxony-Anhalt,Rural regions,"No, never",0.41700,87,177,0.34416,0.48985
2021,Saxony-Anhalt,Rural regions,"Yes, every 2 weeks",0.13603,37,177,0.08538,0.18668
2021,Saxony-Anhalt,Rural regions,"Yes, less frequently",0.15720,53,177,0.10342,0.21097
2021,Thuringa,Urban regions,"No, never",0.49686,65,65,0.37436,0.61935
2021,Thuringa,Rural regions,"No, never",0.50314,99,138,0.41942,0.58687
2021,Thuringa,Rural regions,"Yes, less frequently",0.19146,39,138,0.12558,0.25735
