year,bula_h,quintil_oecd,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Brandenburg,1st Quintile,"No, never",0.31277,46,46,0.17731,0.44823
2013,Brandenburg,2nd Quintile,"No, never",0.31807,38,38,0.16800,0.46813
2013,Brandenburg,3rd Quintile,"No, never",0.21257,32,66,0.11311,0.31203
2013,Brandenburg,3rd Quintile,"Yes, less frequently",0.26045,34,66,0.15376,0.36715
2013,Brandenburg,4th Quintile,"No, never",0.27775,31,31,0.11748,0.43803
2013,Brandenburg,5th Quintile,"No, never",0.29313,36,80,0.19275,0.39351
2013,Brandenburg,5th Quintile,"Yes, less frequently",0.45972,44,80,0.34982,0.56962
2013,Mecklenburg-Western Pomerania,1st Quintile,"No, never",0.36793,32,32,0.19817,0.53769
2013,Saxony,1st Quintile,"No, never",0.31800,73,155,0.24445,0.39155
2013,Saxony,1st Quintile,"Yes, every 2 weeks",0.23424,45,155,0.16735,0.30113
2013,Saxony,1st Quintile,"Yes, less frequently",0.16073,37,155,0.10272,0.21874
2013,Saxony,2nd Quintile,"No, never",0.25478,69,227,0.19797,0.31159
2013,Saxony,2nd Quintile,"Yes, every week",0.17432,37,227,0.12485,0.22378
2013,Saxony,2nd Quintile,"Yes, every 2 weeks",0.26499,56,227,0.20745,0.32253
2013,Saxony,2nd Quintile,"Yes, less frequently",0.20334,65,227,0.15086,0.25581
2013,Saxony,3rd Quintile,"No, never",0.37094,88,189,0.30189,0.44000
2013,Saxony,3rd Quintile,"Yes, every 2 weeks",0.18774,40,189,0.13192,0.24356
2013,Saxony,3rd Quintile,"Yes, less frequently",0.21981,61,189,0.16061,0.27900
2013,Saxony,4th Quintile,"No, never",0.31117,72,170,0.24137,0.38097
2013,Saxony,4th Quintile,"Yes, every 2 weeks",0.20160,39,170,0.14111,0.26208
2013,Saxony,4th Quintile,"Yes, less frequently",0.37404,59,170,0.30109,0.44700
2013,Saxony,5th Quintile,"No, never",0.32906,52,97,0.23506,0.42305
2013,Saxony,5th Quintile,"Yes, less frequently",0.34364,45,97,0.24863,0.43864
2013,Saxony-Anhalt,1st Quintile,"No, never",0.40244,42,42,0.25233,0.55255
2013,Saxony-Anhalt,2nd Quintile,"No, never",0.38821,49,49,0.25034,0.52608
2013,Saxony-Anhalt,3rd Quintile,"No, never",0.39217,41,41,0.24087,0.54348
2013,Saxony-Anhalt,4th Quintile,"No, never",0.26445,38,38,0.12233,0.40656
2013,Saxony-Anhalt,5th Quintile,"Yes, less frequently",0.31012,32,32,0.14729,0.47295
2013,Thuringa,1st Quintile,"No, never",0.34928,39,39,0.19770,0.50086
2013,Thuringa,2nd Quintile,"No, never",0.34309,62,95,0.24712,0.43907
2013,Thuringa,2nd Quintile,"Yes, less frequently",0.23022,33,95,0.14511,0.31532
2013,Thuringa,3rd Quintile,"No, never",0.25344,36,36,0.10933,0.39755
2013,Thuringa,4th Quintile,"No, never",0.33020,42,42,0.18625,0.47416
2013,Thuringa,5th Quintile,"Yes, less frequently",0.43451,35,35,0.26789,0.60113
2015,Schleswig-Holstein,1st Quintile,"No, never",0.44427,32,32,0.26935,0.61919
2015,Schleswig-Holstein,2nd Quintile,"No, never",0.32316,34,34,0.16359,0.48273
2015,Schleswig-Holstein,3rd Quintile,"No, never",0.43541,50,50,0.29658,0.57424
2015,Schleswig-Holstein,4th Quintile,"No, never",0.45186,56,56,0.32033,0.58339
2015,Schleswig-Holstein,5th Quintile,"No, never",0.48520,42,42,0.33221,0.63818
2015,Hamburg,5th Quintile,"No, never",0.42142,44,44,0.27383,0.56901
2015,Lower Saxony,1st Quintile,"No, never",0.33356,75,211,0.26979,0.39733
2015,Lower Saxony,1st Quintile,"Yes, every week",0.22843,49,211,0.17165,0.28521
2015,Lower Saxony,1st Quintile,"Yes, every 2 weeks",0.26301,49,211,0.20347,0.32256
2015,Lower Saxony,1st Quintile,"Yes, less frequently",0.11533,38,211,0.07212,0.15853
2015,Lower Saxony,2nd Quintile,"No, never",0.37854,101,274,0.32100,0.43607
2015,Lower Saxony,2nd Quintile,"Yes, every week",0.11676,38,274,0.07866,0.15485
2015,Lower Saxony,2nd Quintile,"Yes, every 2 weeks",0.21917,64,274,0.17009,0.26824
2015,Lower Saxony,2nd Quintile,"Yes, less frequently",0.21887,71,274,0.16982,0.26792
2015,Lower Saxony,3rd Quintile,"No, never",0.49112,127,255,0.42964,0.55260
2015,Lower Saxony,3rd Quintile,"Yes, every week",0.11492,34,255,0.07570,0.15414
2015,Lower Saxony,3rd Quintile,"Yes, every 2 weeks",0.14254,44,255,0.09955,0.18554
2015,Lower Saxony,3rd Quintile,"Yes, less frequently",0.17835,50,255,0.13127,0.22542
2015,Lower Saxony,4th Quintile,"No, never",0.36169,125,312,0.30829,0.41509
2015,Lower Saxony,4th Quintile,"Yes, every week",0.12052,45,312,0.08434,0.15671
2015,Lower Saxony,4th Quintile,"Yes, every 2 weeks",0.16783,51,312,0.12630,0.20937
2015,Lower Saxony,4th Quintile,"Yes, less frequently",0.27558,91,312,0.22592,0.32524
2015,Lower Saxony,5th Quintile,"No, never",0.31176,114,294,0.25872,0.36480
2015,Lower Saxony,5th Quintile,"Yes, every week",0.14235,43,294,0.10234,0.18236
2015,Lower Saxony,5th Quintile,"Yes, every 2 weeks",0.11213,42,294,0.07600,0.14826
2015,Lower Saxony,5th Quintile,"Yes, less frequently",0.35089,95,294,0.29624,0.40553
2015,North Rhine-Westphalia,1st Quintile,"No, never",0.41917,214,505,0.37609,0.46224
2015,North Rhine-Westphalia,1st Quintile,"Yes, every week",0.15785,85,505,0.12601,0.18968
2015,North Rhine-Westphalia,1st Quintile,"Yes, every 2 weeks",0.24676,101,505,0.20912,0.28440
2015,North Rhine-Westphalia,1st Quintile,"Yes, every 3-4 weeks",0.05504,37,505,0.03513,0.07496
2015,North Rhine-Westphalia,1st Quintile,"Yes, less frequently",0.12119,68,505,0.09270,0.14968
2015,North Rhine-Westphalia,2nd Quintile,"No, never",0.42440,249,596,0.38469,0.46412
2015,North Rhine-Westphalia,2nd Quintile,"Yes, every week",0.15568,78,596,0.12655,0.18481
2015,North Rhine-Westphalia,2nd Quintile,"Yes, every 2 weeks",0.19212,121,596,0.16046,0.22378
2015,North Rhine-Westphalia,2nd Quintile,"Yes, every 3-4 weeks",0.07293,38,596,0.05204,0.09383
2015,North Rhine-Westphalia,2nd Quintile,"Yes, less frequently",0.15486,110,596,0.12579,0.18393
2015,North Rhine-Westphalia,3rd Quintile,"No, never",0.40938,262,593,0.36977,0.44899
2015,North Rhine-Westphalia,3rd Quintile,"Yes, every week",0.12917,75,593,0.10215,0.15618
2015,North Rhine-Westphalia,3rd Quintile,"Yes, every 2 weeks",0.16287,98,593,0.13313,0.19262
2015,North Rhine-Westphalia,3rd Quintile,"Yes, every 3-4 weeks",0.10409,53,593,0.07949,0.12869
2015,North Rhine-Westphalia,3rd Quintile,"Yes, less frequently",0.19450,105,593,0.16261,0.22638
2015,North Rhine-Westphalia,4th Quintile,"No, never",0.41574,304,688,0.37888,0.45259
2015,North Rhine-Westphalia,4th Quintile,"Yes, every week",0.11160,76,688,0.08805,0.13514
2015,North Rhine-Westphalia,4th Quintile,"Yes, every 2 weeks",0.14418,94,688,0.11791,0.17045
2015,North Rhine-Westphalia,4th Quintile,"Yes, every 3-4 weeks",0.08219,51,688,0.06165,0.10273
2015,North Rhine-Westphalia,4th Quintile,"Yes, less frequently",0.24630,163,688,0.21408,0.27852
2015,North Rhine-Westphalia,5th Quintile,"No, never",0.38765,300,747,0.35268,0.42261
2015,North Rhine-Westphalia,5th Quintile,"Yes, every week",0.13916,106,747,0.11432,0.16399
2015,North Rhine-Westphalia,5th Quintile,"Yes, every 2 weeks",0.09450,76,747,0.07351,0.11550
2015,North Rhine-Westphalia,5th Quintile,"Yes, every 3-4 weeks",0.07825,49,747,0.05898,0.09753
2015,North Rhine-Westphalia,5th Quintile,"Yes, less frequently",0.30044,216,747,0.26754,0.33334
2015,Hesse,1st Quintile,"No, never",0.25271,55,128,0.17713,0.32829
2015,Hesse,1st Quintile,"Yes, every 2 weeks",0.32121,40,128,0.24000,0.40242
2015,Hesse,1st Quintile,"Yes, less frequently",0.15133,33,128,0.08900,0.21366
2015,Hesse,2nd Quintile,"No, never",0.40096,67,106,0.30722,0.49471
2015,Hesse,2nd Quintile,"Yes, every week",0.22871,39,106,0.14837,0.30905
2015,Hesse,3rd Quintile,"No, never",0.40683,88,175,0.33383,0.47982
2015,Hesse,3rd Quintile,"Yes, every 2 weeks",0.13028,34,175,0.08027,0.18030
2015,Hesse,3rd Quintile,"Yes, less frequently",0.21059,53,175,0.15000,0.27117
2015,Hesse,4th Quintile,"No, never",0.24519,62,191,0.18402,0.30636
2015,Hesse,4th Quintile,"Yes, every week",0.14510,34,191,0.09502,0.19518
2015,Hesse,4th Quintile,"Yes, every 2 weeks",0.23683,34,191,0.17637,0.29728
2015,Hesse,4th Quintile,"Yes, less frequently",0.30007,61,191,0.23490,0.36523
2015,Hesse,5th Quintile,"No, never",0.30528,108,332,0.25566,0.35489
2015,Hesse,5th Quintile,"Yes, every week",0.16614,55,332,0.12604,0.20624
2015,Hesse,5th Quintile,"Yes, every 2 weeks",0.11009,37,332,0.07637,0.14381
2015,Hesse,5th Quintile,"Yes, every 3-4 weeks",0.10980,35,332,0.07612,0.14348
2015,Hesse,5th Quintile,"Yes, less frequently",0.30869,97,332,0.25893,0.35846
2015,"Rhineland-Palatinate, Saarland",1st Quintile,"No, never",0.38102,51,51,0.24640,0.51563
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,"No, never",0.25074,63,100,0.16536,0.33612
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,"Yes, every week",0.22273,37,100,0.14077,0.30470
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,"No, never",0.35625,82,195,0.28886,0.42364
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,"Yes, every week",0.16507,33,195,0.11283,0.21732
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,"Yes, every 2 weeks",0.21503,37,195,0.15722,0.27284
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,"Yes, less frequently",0.17112,43,195,0.11813,0.22412
2015,"Rhineland-Palatinate, Saarland",4th Quintile,"No, never",0.35845,66,108,0.26758,0.44931
2015,"Rhineland-Palatinate, Saarland",4th Quintile,"Yes, less frequently",0.25227,42,108,0.16997,0.33456
2015,"Rhineland-Palatinate, Saarland",5th Quintile,"No, never",0.38387,81,129,0.29962,0.46813
2015,"Rhineland-Palatinate, Saarland",5th Quintile,"Yes, less frequently",0.23863,48,129,0.16479,0.31248
2015,Baden-Wuerttemberg,1st Quintile,"No, never",0.41483,77,77,0.30406,0.52560
2015,Baden-Wuerttemberg,2nd Quintile,"No, never",0.42520,117,311,0.37016,0.48023
2015,Baden-Wuerttemberg,2nd Quintile,"Yes, every week",0.10892,47,311,0.07424,0.14360
2015,Baden-Wuerttemberg,2nd Quintile,"Yes, every 2 weeks",0.17455,48,311,0.13229,0.21680
2015,Baden-Wuerttemberg,2nd Quintile,"Yes, every 3-4 weeks",0.10297,35,311,0.06914,0.13680
2015,Baden-Wuerttemberg,2nd Quintile,"Yes, less frequently",0.18836,64,311,0.14484,0.23189
2015,Baden-Wuerttemberg,3rd Quintile,"No, never",0.36873,173,414,0.32220,0.41526
2015,Baden-Wuerttemberg,3rd Quintile,"Yes, every week",0.13657,45,414,0.10345,0.16969
2015,Baden-Wuerttemberg,3rd Quintile,"Yes, every 2 weeks",0.17777,56,414,0.14089,0.21464
2015,Baden-Wuerttemberg,3rd Quintile,"Yes, every 3-4 weeks",0.07697,37,414,0.05127,0.10268
2015,Baden-Wuerttemberg,3rd Quintile,"Yes, less frequently",0.23995,103,414,0.19877,0.28114
2015,Baden-Wuerttemberg,4th Quintile,"No, never",0.39258,208,477,0.34871,0.43645
2015,Baden-Wuerttemberg,4th Quintile,"Yes, every week",0.10885,46,477,0.08087,0.13683
2015,Baden-Wuerttemberg,4th Quintile,"Yes, every 2 weeks",0.18490,68,477,0.15003,0.21978
2015,Baden-Wuerttemberg,4th Quintile,"Yes, every 3-4 weeks",0.07665,34,477,0.05275,0.10055
2015,Baden-Wuerttemberg,4th Quintile,"Yes, less frequently",0.23701,121,477,0.19881,0.27521
2015,Baden-Wuerttemberg,5th Quintile,"No, never",0.37866,227,573,0.33891,0.41841
2015,Baden-Wuerttemberg,5th Quintile,"Yes, every week",0.12490,68,573,0.09781,0.15200
2015,Baden-Wuerttemberg,5th Quintile,"Yes, every 2 weeks",0.08718,51,573,0.06406,0.11030
2015,Baden-Wuerttemberg,5th Quintile,"Yes, every 3-4 weeks",0.11404,70,573,0.08799,0.14009
2015,Baden-Wuerttemberg,5th Quintile,"Yes, less frequently",0.29521,157,573,0.25783,0.33259
2015,Bavaria,1st Quintile,"No, never",0.43334,118,265,0.37356,0.49312
2015,Bavaria,1st Quintile,"Yes, every week",0.18573,56,265,0.13881,0.23264
2015,Bavaria,1st Quintile,"Yes, every 2 weeks",0.15327,56,265,0.10981,0.19672
2015,Bavaria,1st Quintile,"Yes, less frequently",0.13636,35,265,0.09496,0.17776
2015,Bavaria,2nd Quintile,"No, never",0.39078,201,498,0.34788,0.43368
2015,Bavaria,2nd Quintile,"Yes, every week",0.17602,83,498,0.14253,0.20950
2015,Bavaria,2nd Quintile,"Yes, every 2 weeks",0.16044,80,498,0.12818,0.19271
2015,Bavaria,2nd Quintile,"Yes, every 3-4 weeks",0.05447,34,498,0.03451,0.07442
2015,Bavaria,2nd Quintile,"Yes, less frequently",0.21830,100,498,0.18198,0.25461
2015,Bavaria,3rd Quintile,"No, never",0.41680,209,493,0.37323,0.46036
2015,Bavaria,3rd Quintile,"Yes, every week",0.11730,57,493,0.08887,0.14573
2015,Bavaria,3rd Quintile,"Yes, every 2 weeks",0.15298,72,493,0.12117,0.18479
2015,Bavaria,3rd Quintile,"Yes, every 3-4 weeks",0.04667,40,493,0.02803,0.06531
2015,Bavaria,3rd Quintile,"Yes, less frequently",0.26624,115,493,0.22719,0.30530
2015,Bavaria,4th Quintile,"No, never",0.44571,278,629,0.40683,0.48458
2015,Bavaria,4th Quintile,"Yes, every week",0.10992,80,629,0.08545,0.13438
2015,Bavaria,4th Quintile,"Yes, every 2 weeks",0.13847,73,629,0.11146,0.16548
2015,Bavaria,4th Quintile,"Yes, every 3-4 weeks",0.06853,47,629,0.04877,0.08829
2015,Bavaria,4th Quintile,"Yes, less frequently",0.23737,151,629,0.20409,0.27065
2015,Bavaria,5th Quintile,"No, never",0.37415,280,725,0.33890,0.40939
2015,Bavaria,5th Quintile,"Yes, every week",0.13718,110,725,0.11211,0.16224
2015,Bavaria,5th Quintile,"Yes, every 2 weeks",0.11679,69,725,0.09340,0.14019
2015,Bavaria,5th Quintile,"Yes, every 3-4 weeks",0.12391,75,725,0.09991,0.14791
2015,Bavaria,5th Quintile,"Yes, less frequently",0.24798,191,725,0.21652,0.27943
2015,Berlin,2nd Quintile,"No, never",0.42554,42,42,0.27420,0.57689
2015,Berlin,4th Quintile,"No, never",0.39502,48,48,0.25525,0.53478
2015,Berlin,5th Quintile,"No, never",0.38140,46,81,0.27496,0.48784
2015,Berlin,5th Quintile,"Yes, less frequently",0.24636,35,81,0.15194,0.34078
2015,Brandenburg,1st Quintile,"No, never",0.29009,41,41,0.14945,0.43072
2015,Brandenburg,2nd Quintile,"No, never",0.34396,37,37,0.18879,0.49914
2015,Brandenburg,4th Quintile,"No, never",0.31918,35,35,0.16249,0.47588
2015,Brandenburg,5th Quintile,"No, never",0.34394,37,70,0.23185,0.45602
2015,Brandenburg,5th Quintile,"Yes, less frequently",0.32447,33,70,0.21400,0.43494
2015,Mecklenburg-Western Pomerania,2nd Quintile,"No, never",0.42450,32,32,0.25050,0.59849
2015,Saxony,1st Quintile,"No, never",0.40031,66,98,0.30281,0.49782
2015,Saxony,1st Quintile,"Yes, every 2 weeks",0.26363,32,98,0.17594,0.35131
2015,Saxony,2nd Quintile,"No, never",0.33676,87,198,0.27076,0.40275
2015,Saxony,2nd Quintile,"Yes, every 2 weeks",0.23215,55,198,0.17319,0.29111
2015,Saxony,2nd Quintile,"Yes, less frequently",0.24211,56,198,0.18229,0.30193
2015,Saxony,3rd Quintile,"No, never",0.29809,65,143,0.22285,0.37332
2015,Saxony,3rd Quintile,"Yes, every 2 weeks",0.24938,34,143,0.17821,0.32054
2015,Saxony,3rd Quintile,"Yes, less frequently",0.24111,44,143,0.17075,0.31147
2015,Saxony,4th Quintile,"No, never",0.40664,69,114,0.31607,0.49721
2015,Saxony,4th Quintile,"Yes, less frequently",0.26529,45,114,0.18389,0.34669
2015,Saxony,5th Quintile,"No, never",0.43894,60,95,0.33862,0.53927
2015,Saxony,5th Quintile,"Yes, less frequently",0.20983,35,95,0.12751,0.29214
2015,Saxony-Anhalt,1st Quintile,"No, never",0.52066,46,46,0.37470,0.66663
2015,Saxony-Anhalt,2nd Quintile,"Yes, less frequently",0.36314,36,36,0.20381,0.52246
2015,Saxony-Anhalt,3rd Quintile,"No, never",0.41673,43,43,0.26762,0.56584
2015,Saxony-Anhalt,4th Quintile,"Yes, less frequently",0.42623,36,36,0.26239,0.59006
2015,Thuringa,2nd Quintile,"No, never",0.27088,53,84,0.17527,0.36649
2015,Thuringa,2nd Quintile,"Yes, every 2 weeks",0.28754,31,84,0.19016,0.38491
2015,Thuringa,3rd Quintile,"No, never",0.29441,36,36,0.14341,0.44541
2015,Thuringa,4th Quintile,"No, never",0.44611,45,45,0.29923,0.59299
2015,Thuringa,5th Quintile,"Yes, less frequently",0.60410,41,41,0.45255,0.75566
2017,Schleswig-Holstein,1st Quintile,"No, never",0.52997,40,40,0.37333,0.68662
2017,Schleswig-Holstein,2nd Quintile,"No, never",0.28845,34,34,0.13388,0.44303
2017,Schleswig-Holstein,3rd Quintile,"No, never",0.42844,52,52,0.29262,0.56425
2017,Schleswig-Holstein,4th Quintile,"No, never",0.45506,43,43,0.30446,0.60567
2017,Schleswig-Holstein,5th Quintile,"No, never",0.55348,48,48,0.41135,0.69560
2017,Hamburg,4th Quintile,"No, never",0.58200,34,34,0.41371,0.75029
2017,Hamburg,5th Quintile,"No, never",0.28482,34,34,0.13083,0.43880
2017,Lower Saxony,1st Quintile,"No, never",0.39547,99,224,0.33129,0.45964
2017,Lower Saxony,1st Quintile,"Yes, every week",0.23744,51,224,0.18160,0.29329
2017,Lower Saxony,1st Quintile,"Yes, every 2 weeks",0.12987,40,224,0.08575,0.17399
2017,Lower Saxony,1st Quintile,"Yes, less frequently",0.18328,34,224,0.13250,0.23406
2017,Lower Saxony,2nd Quintile,"No, never",0.39378,102,263,0.33462,0.45294
2017,Lower Saxony,2nd Quintile,"Yes, every week",0.14106,34,263,0.09891,0.18321
2017,Lower Saxony,2nd Quintile,"Yes, every 2 weeks",0.14423,45,263,0.10169,0.18678
2017,Lower Saxony,2nd Quintile,"Yes, every 3-4 weeks",0.16456,36,263,0.11966,0.20945
2017,Lower Saxony,2nd Quintile,"Yes, less frequently",0.15637,46,263,0.11239,0.20035
2017,Lower Saxony,3rd Quintile,"No, never",0.41262,107,234,0.34941,0.47583
2017,Lower Saxony,3rd Quintile,"Yes, every week",0.13202,32,234,0.08855,0.17549
2017,Lower Saxony,3rd Quintile,"Yes, every 2 weeks",0.20118,47,234,0.14970,0.25265
2017,Lower Saxony,3rd Quintile,"Yes, less frequently",0.15364,48,234,0.10733,0.19994
2017,Lower Saxony,4th Quintile,"No, never",0.36810,126,305,0.31388,0.42231
2017,Lower Saxony,4th Quintile,"Yes, every week",0.09305,33,305,0.06040,0.12571
2017,Lower Saxony,4th Quintile,"Yes, every 2 weeks",0.17996,44,305,0.13677,0.22314
2017,Lower Saxony,4th Quintile,"Yes, every 3-4 weeks",0.12933,32,305,0.09160,0.16705
2017,Lower Saxony,4th Quintile,"Yes, less frequently",0.22956,70,305,0.18229,0.27684
2017,Lower Saxony,5th Quintile,"No, never",0.39468,115,235,0.33205,0.45731
2017,Lower Saxony,5th Quintile,"Yes, every 2 weeks",0.11016,35,235,0.07004,0.15027
2017,Lower Saxony,5th Quintile,"Yes, less frequently",0.30306,85,235,0.24417,0.36194
2017,North Rhine-Westphalia,1st Quintile,"No, never",0.44165,219,488,0.39755,0.48576
2017,North Rhine-Westphalia,1st Quintile,"Yes, every week",0.19078,93,488,0.15588,0.22568
2017,North Rhine-Westphalia,1st Quintile,"Yes, every 2 weeks",0.14502,84,488,0.11374,0.17629
2017,North Rhine-Westphalia,1st Quintile,"Yes, every 3-4 weeks",0.09768,32,488,0.07131,0.12405
2017,North Rhine-Westphalia,1st Quintile,"Yes, less frequently",0.12487,60,488,0.09551,0.15423
2017,North Rhine-Westphalia,2nd Quintile,"No, never",0.40124,233,539,0.35983,0.44266
2017,North Rhine-Westphalia,2nd Quintile,"Yes, every week",0.14233,78,539,0.11281,0.17186
2017,North Rhine-Westphalia,2nd Quintile,"Yes, every 2 weeks",0.21893,107,539,0.18399,0.25388
2017,North Rhine-Westphalia,2nd Quintile,"Yes, every 3-4 weeks",0.08808,47,539,0.06413,0.11202
2017,North Rhine-Westphalia,2nd Quintile,"Yes, less frequently",0.14941,74,539,0.11929,0.17954
2017,North Rhine-Westphalia,3rd Quintile,"No, never",0.48236,265,550,0.44056,0.52416
2017,North Rhine-Westphalia,3rd Quintile,"Yes, every week",0.08170,50,550,0.05879,0.10461
2017,North Rhine-Westphalia,3rd Quintile,"Yes, every 2 weeks",0.15988,102,550,0.12922,0.19053
2017,North Rhine-Westphalia,3rd Quintile,"Yes, every 3-4 weeks",0.10122,49,550,0.07599,0.12645
2017,North Rhine-Westphalia,3rd Quintile,"Yes, less frequently",0.17485,84,550,0.14308,0.20662
2017,North Rhine-Westphalia,4th Quintile,"No, never",0.44344,285,621,0.40433,0.48254
2017,North Rhine-Westphalia,4th Quintile,"Yes, every week",0.13894,85,621,0.11171,0.16616
2017,North Rhine-Westphalia,4th Quintile,"Yes, every 2 weeks",0.10812,69,621,0.08368,0.13257
2017,North Rhine-Westphalia,4th Quintile,"Yes, every 3-4 weeks",0.08285,56,621,0.06115,0.10455
2017,North Rhine-Westphalia,4th Quintile,"Yes, less frequently",0.22665,126,621,0.19369,0.25960
2017,North Rhine-Westphalia,5th Quintile,"No, never",0.37661,277,690,0.34043,0.41279
2017,North Rhine-Westphalia,5th Quintile,"Yes, every week",0.19019,122,690,0.16089,0.21950
2017,North Rhine-Westphalia,5th Quintile,"Yes, every 2 weeks",0.10136,68,690,0.07882,0.12389
2017,North Rhine-Westphalia,5th Quintile,"Yes, every 3-4 weeks",0.09043,48,690,0.06902,0.11185
2017,North Rhine-Westphalia,5th Quintile,"Yes, less frequently",0.24141,175,690,0.20945,0.27336
2017,Hesse,1st Quintile,"No, never",0.28795,54,86,0.19169,0.38421
2017,Hesse,1st Quintile,"Yes, every 2 weeks",0.20471,32,86,0.11893,0.29049
2017,Hesse,2nd Quintile,"No, never",0.43280,69,102,0.33617,0.52943
2017,Hesse,2nd Quintile,"Yes, less frequently",0.18844,33,102,0.11217,0.26470
2017,Hesse,3rd Quintile,"No, never",0.35382,91,161,0.27973,0.42791
2017,Hesse,3rd Quintile,"Yes, every week",0.17899,31,161,0.11959,0.23839
2017,Hesse,3rd Quintile,"Yes, less frequently",0.20557,39,161,0.14295,0.26819
2017,Hesse,4th Quintile,"No, never",0.47815,90,168,0.40239,0.55392
2017,Hesse,4th Quintile,"Yes, every 2 weeks",0.20307,32,168,0.14205,0.26408
2017,Hesse,4th Quintile,"Yes, less frequently",0.18962,46,168,0.13016,0.24907
2017,Hesse,5th Quintile,"No, never",0.36339,104,242,0.30266,0.42411
2017,Hesse,5th Quintile,"Yes, every week",0.13276,35,242,0.08992,0.17560
2017,Hesse,5th Quintile,"Yes, every 3-4 weeks",0.15372,33,242,0.10818,0.19926
2017,Hesse,5th Quintile,"Yes, less frequently",0.25314,70,242,0.19824,0.30803
2017,"Rhineland-Palatinate, Saarland",1st Quintile,"No, never",0.32768,46,46,0.19054,0.46482
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,"No, never",0.44702,80,165,0.37092,0.52311
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,"Yes, every week",0.18340,42,165,0.12417,0.24263
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,"Yes, every 2 weeks",0.15523,43,165,0.09981,0.21065
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,"No, never",0.24407,52,96,0.15770,0.33045
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,"Yes, less frequently",0.33712,44,96,0.24206,0.43219
2017,"Rhineland-Palatinate, Saarland",4th Quintile,"No, never",0.47573,71,106,0.38020,0.57125
2017,"Rhineland-Palatinate, Saarland",4th Quintile,"Yes, every 2 weeks",0.15889,35,106,0.08897,0.22882
2017,"Rhineland-Palatinate, Saarland",5th Quintile,"No, never",0.34842,68,106,0.25728,0.43956
2017,"Rhineland-Palatinate, Saarland",5th Quintile,"Yes, less frequently",0.30706,38,106,0.21883,0.39529
2017,Baden-Wuerttemberg,1st Quintile,"No, never",0.55010,73,104,0.45403,0.64618
2017,Baden-Wuerttemberg,1st Quintile,"Yes, every week",0.16643,31,104,0.09449,0.23836
2017,Baden-Wuerttemberg,2nd Quintile,"No, never",0.37814,112,273,0.32051,0.43577
2017,Baden-Wuerttemberg,2nd Quintile,"Yes, every week",0.16154,46,273,0.11780,0.20527
2017,Baden-Wuerttemberg,2nd Quintile,"Yes, every 2 weeks",0.16642,43,273,0.12216,0.21069
2017,Baden-Wuerttemberg,2nd Quintile,"Yes, every 3-4 weeks",0.10143,34,273,0.06555,0.13731
2017,Baden-Wuerttemberg,2nd Quintile,"Yes, less frequently",0.19247,38,273,0.14562,0.23932
2017,Baden-Wuerttemberg,3rd Quintile,"No, never",0.46466,172,356,0.41278,0.51654
2017,Baden-Wuerttemberg,3rd Quintile,"Yes, every week",0.09229,31,356,0.06218,0.12240
2017,Baden-Wuerttemberg,3rd Quintile,"Yes, every 2 weeks",0.19968,58,356,0.15809,0.24126
2017,Baden-Wuerttemberg,3rd Quintile,"Yes, every 3-4 weeks",0.08472,32,356,0.05576,0.11369
2017,Baden-Wuerttemberg,3rd Quintile,"Yes, less frequently",0.15865,63,356,0.12065,0.19666
2017,Baden-Wuerttemberg,4th Quintile,"No, never",0.50317,210,452,0.45702,0.54931
2017,Baden-Wuerttemberg,4th Quintile,"Yes, every week",0.10367,53,452,0.07554,0.13180
2017,Baden-Wuerttemberg,4th Quintile,"Yes, every 2 weeks",0.13279,49,452,0.10147,0.16411
2017,Baden-Wuerttemberg,4th Quintile,"Yes, every 3-4 weeks",0.09172,51,452,0.06508,0.11836
2017,Baden-Wuerttemberg,4th Quintile,"Yes, less frequently",0.16865,89,452,0.13409,0.20321
2017,Baden-Wuerttemberg,5th Quintile,"No, never",0.39751,228,524,0.35557,0.43945
2017,Baden-Wuerttemberg,5th Quintile,"Yes, every week",0.14368,67,524,0.11361,0.17374
2017,Baden-Wuerttemberg,5th Quintile,"Yes, every 2 weeks",0.09007,41,524,0.06553,0.11460
2017,Baden-Wuerttemberg,5th Quintile,"Yes, every 3-4 weeks",0.10546,60,524,0.07914,0.13178
2017,Baden-Wuerttemberg,5th Quintile,"Yes, less frequently",0.26329,128,524,0.22554,0.30103
2017,Bavaria,1st Quintile,"No, never",0.48956,96,219,0.42320,0.55592
2017,Bavaria,1st Quintile,"Yes, every week",0.18835,50,219,0.13645,0.24026
2017,Bavaria,1st Quintile,"Yes, every 2 weeks",0.15110,41,219,0.10355,0.19864
2017,Bavaria,1st Quintile,"Yes, less frequently",0.11021,32,219,0.06864,0.15178
