year,bula_h,migback,plb0218_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2017,Baden-Wuerttemberg,No migration background,"Yes, less frequently",0.21382,280,15689,0.21341,0.21423
2017,Baden-Wuerttemberg,Direct migration background,"No, never",0.47915,197,15689,0.47825,0.48005
2017,Baden-Wuerttemberg,Direct migration background,"Yes, every week",0.09750,58,15689,0.09696,0.09803
2017,Baden-Wuerttemberg,Direct migration background,"Yes, every 2 weeks",0.17115,66,15689,0.17047,0.17183
2017,Baden-Wuerttemberg,Direct migration background,"Yes, every 3-4 weeks",0.09862,46,15689,0.09808,0.09916
2017,Baden-Wuerttemberg,Direct migration background,"Yes, less frequently",0.15358,77,15689,0.15293,0.15423
2017,Baden-Wuerttemberg,Indirect migration background,"No, never",1.00000,104,15689,1.00000,1.00000
2017,Bavaria,No migration background,"No, never",0.42521,918,15689,0.42478,0.42564
2017,Bavaria,No migration background,"Yes, every week",0.12020,282,15689,0.11992,0.12048
2017,Bavaria,No migration background,"Yes, every 2 weeks",0.14046,270,15689,0.14015,0.14076
2017,Bavaria,No migration background,"Yes, every 3-4 weeks",0.08533,196,15689,0.08509,0.08558
2017,Bavaria,No migration background,"Yes, less frequently",0.22880,417,15689,0.22843,0.22917
2017,Bavaria,Direct migration background,"No, never",0.44172,239,15689,0.44082,0.44263
2017,Bavaria,Direct migration background,"Yes, every week",0.13823,74,15689,0.13760,0.13886
2017,Bavaria,Direct migration background,"Yes, every 2 weeks",0.14276,94,15689,0.14212,0.14339
2017,Bavaria,Direct migration background,"Yes, every 3-4 weeks",0.08106,54,15689,0.08056,0.08156
2017,Bavaria,Direct migration background,"Yes, less frequently",0.19623,97,15689,0.19551,0.19696
2017,Bavaria,Indirect migration background,"No, never",0.59468,65,15689,0.59309,0.59626
2017,Bavaria,Indirect migration background,"Yes, every 2 weeks",0.13470,32,15689,0.13360,0.13581
2017,Bavaria,Indirect migration background,"Yes, less frequently",0.27062,34,15689,0.26918,0.27206
2017,Berlin,No migration background,"No, never",0.47962,203,15689,0.47879,0.48045
2017,Berlin,No migration background,"Yes, every week",0.10872,53,15689,0.10820,0.10923
2017,Berlin,No migration background,"Yes, every 2 weeks",0.10237,55,15689,0.10187,0.10288
2017,Berlin,No migration background,"Yes, every 3-4 weeks",0.09448,41,15689,0.09399,0.09497
2017,Berlin,No migration background,"Yes, less frequently",0.21481,109,15689,0.21413,0.21550
2017,Berlin,Direct migration background,"No, never",1.00000,42,15689,1.00000,1.00000
2017,Brandenburg,No migration background,"No, never",0.38185,206,15689,0.38093,0.38278
2017,Brandenburg,No migration background,"Yes, every week",0.12432,57,15689,0.12369,0.12495
2017,Brandenburg,No migration background,"Yes, every 2 weeks",0.17642,93,15689,0.17569,0.17715
2017,Brandenburg,No migration background,"Yes, every 3-4 weeks",0.10226,57,15689,0.10169,0.10284
2017,Brandenburg,No migration background,"Yes, less frequently",0.21514,105,15689,0.21436,0.21593
2017,Mecklenburg-Western Pomerania,No migration background,"No, never",0.46787,123,15689,0.46668,0.46907
2017,Mecklenburg-Western Pomerania,No migration background,"Yes, every week",0.13712,37,15689,0.13630,0.13794
2017,Mecklenburg-Western Pomerania,No migration background,"Yes, every 2 weeks",0.19188,63,15689,0.19094,0.19283
2017,Mecklenburg-Western Pomerania,No migration background,"Yes, less frequently",0.20312,55,15689,0.20216,0.20409
2017,Saxony,No migration background,"No, never",0.36412,363,15689,0.36347,0.36478
2017,Saxony,No migration background,"Yes, every week",0.13217,123,15689,0.13171,0.13263
2017,Saxony,No migration background,"Yes, every 2 weeks",0.18953,167,15689,0.18900,0.19007
2017,Saxony,No migration background,"Yes, every 3-4 weeks",0.09925,106,15689,0.09885,0.09966
2017,Saxony,No migration background,"Yes, less frequently",0.21491,197,15689,0.21436,0.21547
2017,Saxony-Anhalt,No migration background,"No, never",0.46260,227,15689,0.46160,0.46360
2017,Saxony-Anhalt,No migration background,"Yes, every week",0.12244,63,15689,0.12178,0.12310
2017,Saxony-Anhalt,No migration background,"Yes, every 2 weeks",0.12434,73,15689,0.12368,0.12501
2017,Saxony-Anhalt,No migration background,"Yes, every 3-4 weeks",0.08803,49,15689,0.08746,0.08860
2017,Saxony-Anhalt,No migration background,"Yes, less frequently",0.20258,89,15689,0.20178,0.20339
2017,Thuringa,No migration background,"No, never",0.41956,226,15689,0.41857,0.42054
2017,Thuringa,No migration background,"Yes, every week",0.11164,65,15689,0.11101,0.11227
2017,Thuringa,No migration background,"Yes, every 2 weeks",0.16652,84,15689,0.16577,0.16726
2017,Thuringa,No migration background,"Yes, every 3-4 weeks",0.09737,64,15689,0.09678,0.09796
2017,Thuringa,No migration background,"Yes, less frequently",0.20491,103,15689,0.20410,0.20572
2019,Schleswig-Holstein,No migration background,"No, never",0.43626,212,15788,0.43542,0.43710
2019,Schleswig-Holstein,No migration background,"Yes, every week",0.12028,87,15788,0.11973,0.12083
2019,Schleswig-Holstein,No migration background,"Yes, every 2 weeks",0.14319,85,15788,0.14259,0.14378
2019,Schleswig-Holstein,No migration background,"Yes, every 3-4 weeks",0.08559,44,15788,0.08511,0.08606
2019,Schleswig-Holstein,No migration background,"Yes, less frequently",0.21468,94,15788,0.21399,0.21538
2019,Schleswig-Holstein,Direct migration background,"No, never",1.00000,36,15788,1.00000,1.00000
2019,Hamburg,No migration background,"No, never",0.55452,102,15788,0.55324,0.55581
2019,Hamburg,No migration background,"Yes, every week",0.13512,37,15788,0.13424,0.13600
2019,Hamburg,No migration background,"Yes, less frequently",0.31035,60,15788,0.30916,0.31155
2019,Hamburg,Direct migration background,"No, never",1.00000,36,15788,1.00000,1.00000
2019,Lower Saxony,No migration background,"No, never",0.40988,557,15788,0.40935,0.41041
2019,Lower Saxony,No migration background,"Yes, every week",0.12574,185,15788,0.12538,0.12610
2019,Lower Saxony,No migration background,"Yes, every 2 weeks",0.15607,194,15788,0.15567,0.15646
2019,Lower Saxony,No migration background,"Yes, every 3-4 weeks",0.09780,124,15788,0.09748,0.09812
2019,Lower Saxony,No migration background,"Yes, less frequently",0.21051,263,15788,0.21007,0.21095
2019,Lower Saxony,Direct migration background,"No, never",0.40202,94,15788,0.40064,0.40340
2019,Lower Saxony,Direct migration background,"Yes, every week",0.20483,41,15788,0.20369,0.20597
2019,Lower Saxony,Direct migration background,"Yes, every 2 weeks",0.14944,39,15788,0.14843,0.15044
2019,Lower Saxony,Direct migration background,"Yes, less frequently",0.24371,48,15788,0.24250,0.24492
2019,Lower Saxony,Indirect migration background,"No, never",1.00000,37,15788,1.00000,1.00000
2019,Bremen,No migration background,"No, never",1.00000,43,15788,1.00000,1.00000
2019,North Rhine-Westphalia,No migration background,"No, never",0.42719,981,15788,0.42681,0.42758
2019,North Rhine-Westphalia,No migration background,"Yes, every week",0.13090,365,15788,0.13064,0.13116
2019,North Rhine-Westphalia,No migration background,"Yes, every 2 weeks",0.13160,339,15788,0.13134,0.13186
2019,North Rhine-Westphalia,No migration background,"Yes, every 3-4 weeks",0.07952,206,15788,0.07931,0.07973
2019,North Rhine-Westphalia,No migration background,"Yes, less frequently",0.23079,555,15788,0.23046,0.23112
2019,North Rhine-Westphalia,Direct migration background,"No, never",0.41638,332,15788,0.41567,0.41709
2019,North Rhine-Westphalia,Direct migration background,"Yes, every week",0.19310,105,15788,0.19254,0.19367
2019,North Rhine-Westphalia,Direct migration background,"Yes, every 2 weeks",0.18313,131,15788,0.18258,0.18369
2019,North Rhine-Westphalia,Direct migration background,"Yes, every 3-4 weeks",0.04625,43,15788,0.04595,0.04655
2019,North Rhine-Westphalia,Direct migration background,"Yes, less frequently",0.16114,110,15788,0.16061,0.16167
2019,North Rhine-Westphalia,Indirect migration background,"No, never",0.50695,153,15788,0.50581,0.50809
2019,North Rhine-Westphalia,Indirect migration background,"Yes, every week",0.16688,55,15788,0.16603,0.16773
2019,North Rhine-Westphalia,Indirect migration background,"Yes, every 2 weeks",0.15740,50,15788,0.15656,0.15823
2019,North Rhine-Westphalia,Indirect migration background,"Yes, less frequently",0.16877,49,15788,0.16792,0.16962
2019,Hesse,No migration background,"No, never",0.38057,325,15788,0.37997,0.38117
2019,Hesse,No migration background,"Yes, every week",0.13910,157,15788,0.13868,0.13953
2019,Hesse,No migration background,"Yes, every 2 weeks",0.13267,119,15788,0.13225,0.13309
2019,Hesse,No migration background,"Yes, every 3-4 weeks",0.08282,100,15788,0.08248,0.08316
2019,Hesse,No migration background,"Yes, less frequently",0.26483,197,15788,0.26429,0.26538
2019,Hesse,Direct migration background,"No, never",0.45815,90,15788,0.45668,0.45962
2019,Hesse,Direct migration background,"Yes, every 2 weeks",0.34072,40,15788,0.33933,0.34212
2019,Hesse,Direct migration background,"Yes, less frequently",0.20113,32,15788,0.19995,0.20231
2019,Hesse,Indirect migration background,"No, never",1.00000,37,15788,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",No migration background,"No, never",0.42182,250,15788,0.42107,0.42257
2019,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every week",0.07863,94,15788,0.07822,0.07904
2019,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 2 weeks",0.16883,101,15788,0.16826,0.16940
2019,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 3-4 weeks",0.07453,60,15788,0.07413,0.07493
2019,"Rhineland-Palatinate, Saarland",No migration background,"Yes, less frequently",0.25619,155,15788,0.25552,0.25685
2019,"Rhineland-Palatinate, Saarland",Direct migration background,"No, never",0.39686,91,15788,0.39548,0.39824
2019,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every week",0.14723,42,15788,0.14623,0.14823
2019,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every 2 weeks",0.29735,39,15788,0.29606,0.29864
2019,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, less frequently",0.15856,35,15788,0.15753,0.15959
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,"No, never",1.00000,34,15788,1.00000,1.00000
2019,Baden-Wuerttemberg,No migration background,"No, never",0.44862,594,15788,0.44813,0.44911
2019,Baden-Wuerttemberg,No migration background,"Yes, every week",0.10721,189,15788,0.10691,0.10752
2019,Baden-Wuerttemberg,No migration background,"Yes, every 2 weeks",0.10652,153,15788,0.10622,0.10683
2019,Baden-Wuerttemberg,No migration background,"Yes, every 3-4 weeks",0.12410,158,15788,0.12377,0.12442
2019,Baden-Wuerttemberg,No migration background,"Yes, less frequently",0.21355,305,15788,0.21315,0.21395
2019,Baden-Wuerttemberg,Direct migration background,"No, never",0.53733,167,15788,0.53638,0.53828
2019,Baden-Wuerttemberg,Direct migration background,"Yes, every week",0.13228,44,15788,0.13164,0.13293
2019,Baden-Wuerttemberg,Direct migration background,"Yes, every 2 weeks",0.17730,61,15788,0.17657,0.17803
2019,Baden-Wuerttemberg,Direct migration background,"Yes, less frequently",0.15308,60,15788,0.15240,0.15377
2019,Baden-Wuerttemberg,Indirect migration background,"No, never",1.00000,76,15788,1.00000,1.00000
2019,Bavaria,No migration background,"No, never",0.43633,868,15788,0.43589,0.43677
2019,Bavaria,No migration background,"Yes, every week",0.12224,305,15788,0.12195,0.12253
2019,Bavaria,No migration background,"Yes, every 2 weeks",0.11418,245,15788,0.11389,0.11446
2019,Bavaria,No migration background,"Yes, every 3-4 weeks",0.09698,216,15788,0.09671,0.09724
2019,Bavaria,No migration background,"Yes, less frequently",0.23028,412,15788,0.22991,0.23066
2019,Bavaria,Direct migration background,"No, never",0.46737,196,15788,0.46639,0.46835
2019,Bavaria,Direct migration background,"Yes, every week",0.12634,53,15788,0.12569,0.12699
2019,Bavaria,Direct migration background,"Yes, every 2 weeks",0.14569,73,15788,0.14500,0.14638
2019,Bavaria,Direct migration background,"Yes, less frequently",0.26060,96,15788,0.25974,0.26146
2019,Bavaria,Indirect migration background,"No, never",0.68302,83,15788,0.68160,0.68443
2019,Bavaria,Indirect migration background,"Yes, every week",0.17655,31,15788,0.17540,0.17771
2019,Bavaria,Indirect migration background,"Yes, less frequently",0.14043,34,15788,0.13937,0.14148
2019,Berlin,No migration background,"No, never",0.45071,212,15788,0.44989,0.45153
2019,Berlin,No migration background,"Yes, every week",0.08245,49,15788,0.08200,0.08290
2019,Berlin,No migration background,"Yes, every 2 weeks",0.13123,79,15788,0.13068,0.13179
2019,Berlin,No migration background,"Yes, every 3-4 weeks",0.08758,60,15788,0.08711,0.08804
2019,Berlin,No migration background,"Yes, less frequently",0.24802,127,15788,0.24731,0.24873
2019,Berlin,Direct migration background,"No, never",1.00000,33,15788,1.00000,1.00000
2019,Brandenburg,No migration background,"No, never",0.39246,226,15788,0.39155,0.39338
2019,Brandenburg,No migration background,"Yes, every week",0.09665,56,15788,0.09609,0.09720
2019,Brandenburg,No migration background,"Yes, every 2 weeks",0.16447,114,15788,0.16378,0.16517
2019,Brandenburg,No migration background,"Yes, every 3-4 weeks",0.13388,60,15788,0.13324,0.13452
2019,Brandenburg,No migration background,"Yes, less frequently",0.21254,132,15788,0.21177,0.21331
2019,Mecklenburg-Western Pomerania,No migration background,"No, never",0.40537,126,15788,0.40417,0.40657
2019,Mecklenburg-Western Pomerania,No migration background,"Yes, every week",0.13695,42,15788,0.13611,0.13778
2019,Mecklenburg-Western Pomerania,No migration background,"Yes, every 2 weeks",0.25763,69,15788,0.25656,0.25869
2019,Mecklenburg-Western Pomerania,No migration background,"Yes, less frequently",0.20006,67,15788,0.19908,0.20103
2019,Saxony,No migration background,"No, never",0.39991,397,15788,0.39926,0.40056
2019,Saxony,No migration background,"Yes, every week",0.13839,138,15788,0.13793,0.13885
2019,Saxony,No migration background,"Yes, every 2 weeks",0.17443,164,15788,0.17392,0.17493
2019,Saxony,No migration background,"Yes, every 3-4 weeks",0.07963,78,15788,0.07928,0.07999
2019,Saxony,No migration background,"Yes, less frequently",0.20764,226,15788,0.20710,0.20818
2019,Saxony-Anhalt,No migration background,"No, never",0.41131,213,15788,0.41030,0.41231
2019,Saxony-Anhalt,No migration background,"Yes, every week",0.15398,70,15788,0.15324,0.15471
2019,Saxony-Anhalt,No migration background,"Yes, every 2 weeks",0.14087,74,15788,0.14016,0.14158
2019,Saxony-Anhalt,No migration background,"Yes, every 3-4 weeks",0.07829,42,15788,0.07774,0.07884
2019,Saxony-Anhalt,No migration background,"Yes, less frequently",0.21556,98,15788,0.21472,0.21640
2019,Thuringa,No migration background,"No, never",0.40391,207,15788,0.40289,0.40493
2019,Thuringa,No migration background,"Yes, every week",0.07671,70,15788,0.07616,0.07727
2019,Thuringa,No migration background,"Yes, every 2 weeks",0.17536,82,15788,0.17456,0.17615
2019,Thuringa,No migration background,"Yes, every 3-4 weeks",0.09594,57,15788,0.09532,0.09655
2019,Thuringa,No migration background,"Yes, less frequently",0.24808,111,15788,0.24718,0.24898
2021,Schleswig-Holstein,No migration background,"No, never",0.48818,140,9348,0.48726,0.48910
2021,Schleswig-Holstein,No migration background,"Yes, every week",0.17086,62,9348,0.17017,0.17155
2021,Schleswig-Holstein,No migration background,"Yes, every 2 weeks",0.15836,42,9348,0.15769,0.15903
2021,Schleswig-Holstein,No migration background,"Yes, less frequently",0.18260,51,9348,0.18190,0.18331
2021,Schleswig-Holstein,Direct migration background,"No, never",1.00000,45,9348,1.00000,1.00000
2021,Hamburg,No migration background,"No, never",0.64961,67,9348,0.64812,0.65109
2021,Hamburg,No migration background,"Yes, less frequently",0.35039,40,9348,0.34891,0.35188
2021,Hamburg,Direct migration background,"No, never",1.00000,44,9348,1.00000,1.00000
2021,Lower Saxony,No migration background,"No, never",0.48122,316,9348,0.48060,0.48183
2021,Lower Saxony,No migration background,"Yes, every week",0.10642,92,9348,0.10604,0.10680
2021,Lower Saxony,No migration background,"Yes, every 2 weeks",0.11977,100,9348,0.11937,0.12017
2021,Lower Saxony,No migration background,"Yes, every 3-4 weeks",0.07181,51,9348,0.07149,0.07213
2021,Lower Saxony,No migration background,"Yes, less frequently",0.22078,175,9348,0.22027,0.22130
2021,Lower Saxony,Direct migration background,"No, never",0.69726,104,9348,0.69599,0.69853
2021,Lower Saxony,Direct migration background,"Yes, every 2 weeks",0.17187,44,9348,0.17082,0.17291
2021,Lower Saxony,Direct migration background,"Yes, less frequently",0.13087,41,9348,0.12994,0.13180
2021,North Rhine-Westphalia,No migration background,"No, never",0.47335,608,9348,0.47294,0.47377
2021,North Rhine-Westphalia,No migration background,"Yes, every week",0.12950,195,9348,0.12922,0.12977
2021,North Rhine-Westphalia,No migration background,"Yes, every 2 weeks",0.11757,189,9348,0.11731,0.11784
2021,North Rhine-Westphalia,No migration background,"Yes, every 3-4 weeks",0.07257,98,9348,0.07236,0.07279
2021,North Rhine-Westphalia,No migration background,"Yes, less frequently",0.20700,304,9348,0.20667,0.20734
2021,North Rhine-Westphalia,Direct migration background,"No, never",0.38811,309,9348,0.38731,0.38891
2021,North Rhine-Westphalia,Direct migration background,"Yes, every week",0.17483,119,9348,0.17421,0.17546
2021,North Rhine-Westphalia,Direct migration background,"Yes, every 2 weeks",0.17702,139,9348,0.17639,0.17765
2021,North Rhine-Westphalia,Direct migration background,"Yes, every 3-4 weeks",0.12838,47,9348,0.12783,0.12893
2021,North Rhine-Westphalia,Direct migration background,"Yes, less frequently",0.13166,122,9348,0.13110,0.13222
2021,North Rhine-Westphalia,Indirect migration background,"No, never",0.61859,74,9348,0.61726,0.61993
2021,North Rhine-Westphalia,Indirect migration background,"Yes, every 2 weeks",0.38141,35,9348,0.38007,0.38274
2021,Hesse,No migration background,"No, never",0.39032,183,9348,0.38966,0.39099
2021,Hesse,No migration background,"Yes, every week",0.12229,75,9348,0.12185,0.12274
2021,Hesse,No migration background,"Yes, every 2 weeks",0.18364,64,9348,0.18311,0.18417
2021,Hesse,No migration background,"Yes, every 3-4 weeks",0.08794,35,9348,0.08755,0.08833
2021,Hesse,No migration background,"Yes, less frequently",0.21581,100,9348,0.21525,0.21637
2021,Hesse,Direct migration background,"No, never",0.54868,118,9348,0.54712,0.55023
2021,Hesse,Direct migration background,"Yes, every week",0.08206,42,9348,0.08120,0.08292
2021,Hesse,Direct migration background,"Yes, every 2 weeks",0.19213,46,9348,0.19090,0.19336
2021,Hesse,Direct migration background,"Yes, less frequently",0.17714,36,9348,0.17595,0.17833
2021,"Rhineland-Palatinate, Saarland",No migration background,"No, never",0.50699,113,9348,0.50600,0.50798
2021,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every week",0.11607,44,9348,0.11543,0.11670
2021,"Rhineland-Palatinate, Saarland",No migration background,"Yes, every 2 weeks",0.12979,36,9348,0.12913,0.13046
2021,"Rhineland-Palatinate, Saarland",No migration background,"Yes, less frequently",0.24715,64,9348,0.24630,0.24800
2021,"Rhineland-Palatinate, Saarland",Direct migration background,"No, never",0.24149,67,9348,0.24015,0.24284
2021,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every week",0.28099,35,9348,0.27958,0.28241
2021,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, every 2 weeks",0.20210,37,9348,0.20083,0.20336
2021,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, less frequently",0.27542,32,9348,0.27401,0.27682
2021,Baden-Wuerttemberg,No migration background,"No, never",0.46286,362,9348,0.46230,0.46342
2021,Baden-Wuerttemberg,No migration background,"Yes, every week",0.12252,107,9348,0.12215,0.12289
2021,Baden-Wuerttemberg,No migration background,"Yes, every 2 weeks",0.10834,73,9348,0.10799,0.10869
2021,Baden-Wuerttemberg,No migration background,"Yes, every 3-4 weeks",0.10800,72,9348,0.10765,0.10835
2021,Baden-Wuerttemberg,No migration background,"Yes, less frequently",0.19828,179,9348,0.19784,0.19873
2021,Baden-Wuerttemberg,Direct migration background,"No, never",0.43875,179,9348,0.43787,0.43963
2021,Baden-Wuerttemberg,Direct migration background,"Yes, every week",0.06049,50,9348,0.06007,0.06092
2021,Baden-Wuerttemberg,Direct migration background,"Yes, every 2 weeks",0.15576,49,9348,0.15511,0.15640
2021,Baden-Wuerttemberg,Direct migration background,"Yes, every 3-4 weeks",0.12266,45,9348,0.12208,0.12324
2021,Baden-Wuerttemberg,Direct migration background,"Yes, less frequently",0.22234,61,9348,0.22160,0.22308
2021,Baden-Wuerttemberg,Indirect migration background,"No, never",1.00000,59,9348,1.00000,1.00000
2021,Bavaria,No migration background,"No, never",0.45638,454,9348,0.45588,0.45688
2021,Bavaria,No migration background,"Yes, every week",0.09846,143,9348,0.09816,0.09876
2021,Bavaria,No migration background,"Yes, every 2 weeks",0.13491,154,9348,0.13457,0.13526
2021,Bavaria,No migration background,"Yes, every 3-4 weeks",0.10357,103,9348,0.10326,0.10387
2021,Bavaria,No migration background,"Yes, less frequently",0.20668,229,9348,0.20627,0.20708
2021,Bavaria,Direct migration background,"No, never",0.48460,182,9348,0.48365,0.48556
2021,Bavaria,Direct migration background,"Yes, every week",0.10245,54,9348,0.10187,0.10303
2021,Bavaria,Direct migration background,"Yes, every 2 weeks",0.14745,66,9348,0.14678,0.14813
2021,Bavaria,Direct migration background,"Yes, every 3-4 weeks",0.06873,39,9348,0.06824,0.06921
2021,Bavaria,Direct migration background,"Yes, less frequently",0.19677,71,9348,0.19601,0.19752
2021,Bavaria,Indirect migration background,"No, never",1.00000,48,9348,1.00000,1.00000
2021,Berlin,No migration background,"No, never",0.42192,127,9348,0.42098,0.42285
2021,Berlin,No migration background,"Yes, every week",0.10486,35,9348,0.10428,0.10544
2021,Berlin,No migration background,"Yes, every 2 weeks",0.09248,35,9348,0.09193,0.09303
2021,Berlin,No migration background,"Yes, every 3-4 weeks",0.12245,38,9348,0.12183,0.12308
2021,Berlin,No migration background,"Yes, less frequently",0.25829,78,9348,0.25746,0.25912
2021,Berlin,Direct migration background,"No, never",0.48629,76,9348,0.48416,0.48841
2021,Berlin,Direct migration background,"Yes, less frequently",0.51371,37,9348,0.51159,0.51584
2021,Brandenburg,No migration background,"No, never",0.58453,137,9348,0.58346,0.58561
2021,Brandenburg,No migration background,"Yes, every 2 weeks",0.17259,42,9348,0.17176,0.17341
2021,Brandenburg,No migration background,"Yes, less frequently",0.24288,65,9348,0.24194,0.24382
2021,Mecklenburg-Western Pomerania,No migration background,"No, never",0.63233,63,9348,0.63091,0.63376
2021,Mecklenburg-Western Pomerania,No migration background,"Yes, every 2 weeks",0.36767,39,9348,0.36624,0.36909
2021,Saxony,No migration background,"No, never",0.43861,247,9348,0.43785,0.43936
2021,Saxony,No migration background,"Yes, every week",0.11769,58,9348,0.11720,0.11818
2021,Saxony,No migration background,"Yes, every 2 weeks",0.16833,91,9348,0.16776,0.16890
2021,Saxony,No migration background,"Yes, every 3-4 weeks",0.08298,50,9348,0.08255,0.08340
2021,Saxony,No migration background,"Yes, less frequently",0.19240,109,9348,0.19180,0.19300
2021,Saxony-Anhalt,No migration background,"No, never",0.55763,100,9348,0.55635,0.55891
2021,Saxony-Anhalt,No migration background,"Yes, every 2 weeks",0.22187,38,9348,0.22079,0.22294
2021,Saxony-Anhalt,No migration background,"Yes, less frequently",0.22051,58,9348,0.21944,0.22158
2021,Thuringa,No migration background,"No, never",0.55974,142,9348,0.55864,0.56084
2021,Thuringa,No migration background,"Yes, every week",0.13576,38,9348,0.13500,0.13651
2021,Thuringa,No migration background,"Yes, every 2 weeks",0.08225,32,9348,0.08165,0.08286
2021,Thuringa,No migration background,"Yes, less frequently",0.22225,54,9348,0.22133,0.22317
