,Unnamed: 0,year,bula_h,sex,plb0218_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
583,583,2015,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.07872,104,14661,0.06352,0.09737
584,584,2015,North Rhine-Westphalia,female,"Yes, less frequently",0.15442,261,14661,0.13244,0.18421
585,585,2015,Hesse,male,"No, never",0.25475,156,14661,0.20849,0.30006
586,586,2015,Hesse,male,"Yes, every week",0.17872,88,14661,0.14899,0.21697
587,587,2015,Hesse,male,"Yes, every 2 weeks",0.17778,89,14661,0.13647,0.22155
588,588,2015,Hesse,male,"Yes, every 3-4 weeks",0.11584,64,14661,0.08746,0.13993
589,589,2015,Hesse,male,"Yes, less frequently",0.2729,147,14661,0.22287,0.32617
590,590,2015,Hesse,female,"No, never",0.38355,224,14661,0.32798,0.43865
591,591,2015,Hesse,female,"Yes, every week",0.16001,85,14661,0.12382,0.20976
592,592,2015,Hesse,female,"Yes, every 2 weeks",0.17831,86,14661,0.12988,0.22853
593,593,2015,Hesse,female,"Yes, every 3-4 weeks",0.06127,31,14661,0.04265,0.08952
594,594,2015,Hesse,female,"Yes, less frequently",0.21685,125,14661,0.16769,0.26883
595,595,2015,"Rhineland-Palatinate, Saarland",male,"No, never",0.30815,161,14661,0.2631,0.35133
596,596,2015,"Rhineland-Palatinate, Saarland",male,"Yes, every week",0.16137,71,14661,0.11578,0.21413
597,597,2015,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.15644,58,14661,0.09981,0.21965
598,598,2015,"Rhineland-Palatinate, Saarland",male,"Yes, every 3-4 weeks",0.13927,53,14661,0.10354,0.18287
599,599,2015,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.23476,120,14661,0.18257,0.28565
600,600,2015,"Rhineland-Palatinate, Saarland",female,"No, never",0.41611,182,14661,0.33813,0.49486
601,601,2015,"Rhineland-Palatinate, Saarland",female,"Yes, every week",0.14568,60,14661,0.09664,0.19524
602,602,2015,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.21342,82,14661,0.16469,0.27753
603,603,2015,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.22479,70,14661,0.17208,0.28915
604,604,2015,Baden-Wuerttemberg,male,"No, never",0.36117,356,14661,0.3199,0.40074
605,605,2015,Baden-Wuerttemberg,male,"Yes, every week",0.11845,107,14661,0.09556,0.15231
606,606,2015,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.12311,113,14661,0.09955,0.14729
607,607,2015,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.10153,106,14661,0.08099,0.12261
608,608,2015,Baden-Wuerttemberg,male,"Yes, less frequently",0.29574,307,14661,0.24742,0.34249
609,609,2015,Baden-Wuerttemberg,female,"No, never",0.42318,446,14661,0.38503,0.46805
610,610,2015,Baden-Wuerttemberg,female,"Yes, every week",0.13139,124,14661,0.10636,0.16245
611,611,2015,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.17479,136,14661,0.14232,0.2093
612,612,2015,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.0959,87,14661,0.06966,0.12239
613,613,2015,Baden-Wuerttemberg,female,"Yes, less frequently",0.17474,165,14661,0.14551,0.20649
614,614,2015,Bavaria,male,"No, never",0.37163,450,14661,0.33069,0.42198
615,615,2015,Bavaria,male,"Yes, every week",0.13575,189,14661,0.11039,0.15968
616,616,2015,Bavaria,male,"Yes, every 2 weeks",0.11283,151,14661,0.09409,0.1344
617,617,2015,Bavaria,male,"Yes, every 3-4 weeks",0.0948,124,14661,0.06806,0.12062
618,618,2015,Bavaria,male,"Yes, less frequently",0.28499,353,14661,0.25027,0.32839
619,619,2015,Bavaria,female,"No, never",0.44618,636,14661,0.40763,0.48344
620,620,2015,Bavaria,female,"Yes, every week",0.13998,197,14661,0.11777,0.16571
621,621,2015,Bavaria,female,"Yes, every 2 weeks",0.16835,199,14661,0.14171,0.2059
622,622,2015,Bavaria,female,"Yes, every 3-4 weeks",0.06767,96,14661,0.05063,0.09081
623,623,2015,Bavaria,female,"Yes, less frequently",0.17782,239,14661,0.14964,0.21073
624,624,2015,Berlin,male,"No, never",0.37735,77,14661,0.30057,0.46434
625,625,2015,Berlin,male,"Yes, every week",0.15939,39,14661,0.11425,0.2092
626,626,2015,Berlin,male,"Yes, every 2 weeks",0.18771,43,14661,0.13865,0.25011
627,627,2015,Berlin,male,"Yes, less frequently",0.27555,67,14661,0.21298,0.33958
628,628,2015,Berlin,female,"No, never",0.40999,113,14661,0.33461,0.50376
629,629,2015,Berlin,female,"Yes, every week",0.15175,39,14661,0.10279,0.22158
630,630,2015,Berlin,female,"Yes, every 2 weeks",0.16453,40,14661,0.11089,0.23086
631,631,2015,Berlin,female,"Yes, less frequently",0.27374,66,14661,0.20753,0.34925
632,632,2015,Brandenburg,male,"No, never",0.3351,73,14661,0.25768,0.42876
633,633,2015,Brandenburg,male,"Yes, every 2 weeks",0.23304,44,14661,0.17337,0.29746
634,634,2015,Brandenburg,male,"Yes, less frequently",0.43187,77,14661,0.32553,0.54933
635,635,2015,Brandenburg,female,"No, never",0.37996,107,14661,0.31115,0.44404
636,636,2015,Brandenburg,female,"Yes, every week",0.19696,41,14661,0.14601,0.25979
637,637,2015,Brandenburg,female,"Yes, every 2 weeks",0.24384,63,14661,0.1809,0.33734
638,638,2015,Brandenburg,female,"Yes, less frequently",0.17924,44,14661,0.13126,0.24164
639,639,2015,Mecklenburg-Western Pomerania,male,"No, never",0.65418,45,14661,0.44041,0.85583
640,640,2015,Mecklenburg-Western Pomerania,male,"Yes, less frequently",0.34582,37,14661,0.22889,0.49951
641,641,2015,Mecklenburg-Western Pomerania,female,"No, never",0.70502,69,14661,0.4996,0.89387
642,642,2015,Mecklenburg-Western Pomerania,female,"Yes, less frequently",0.29498,35,14661,0.19162,0.41615
643,643,2015,Saxony,male,"No, never",0.30311,141,14661,0.24502,0.3539
644,644,2015,Saxony,male,"Yes, every week",0.09548,53,14661,0.06764,0.13516
645,645,2015,Saxony,male,"Yes, every 2 weeks",0.21819,77,14661,0.16259,0.26644
646,646,2015,Saxony,male,"Yes, every 3-4 weeks",0.09933,44,14661,0.06858,0.14588
647,647,2015,Saxony,male,"Yes, less frequently",0.28389,142,14661,0.22617,0.36537
648,648,2015,Saxony,female,"No, never",0.4481,206,14661,0.37399,0.52015
649,649,2015,Saxony,female,"Yes, every week",0.10631,50,14661,0.07945,0.13811
650,650,2015,Saxony,female,"Yes, every 2 weeks",0.20034,86,14661,0.14339,0.25311
651,651,2015,Saxony,female,"Yes, every 3-4 weeks",0.09092,42,14661,0.06264,0.12465
652,652,2015,Saxony,female,"Yes, less frequently",0.15432,66,14661,0.10504,0.21069
653,653,2015,Saxony-Anhalt,male,"No, never",0.35097,70,14661,0.24163,0.4897
654,654,2015,Saxony-Anhalt,male,"Yes, every 2 weeks",0.17942,31,14661,0.12471,0.24823
655,655,2015,Saxony-Anhalt,male,"Yes, less frequently",0.46961,77,14661,0.35178,0.60455
656,656,2015,Saxony-Anhalt,female,"No, never",0.4918,105,14661,0.38422,0.59917
657,657,2015,Saxony-Anhalt,female,"Yes, every 2 weeks",0.27646,47,14661,0.20094,0.36453
658,658,2015,Saxony-Anhalt,female,"Yes, less frequently",0.23173,52,14661,0.16934,0.28614
659,659,2015,Thuringa,male,"No, never",0.24196,74,14661,0.20229,0.28642
660,660,2015,Thuringa,male,"Yes, every week",0.14773,35,14661,0.10395,0.19877
661,661,2015,Thuringa,male,"Yes, every 2 weeks",0.15867,39,14661,0.10993,0.21687
662,662,2015,Thuringa,male,"Yes, less frequently",0.45164,81,14661,0.32389,0.5811
663,663,2015,Thuringa,female,"No, never",0.44474,112,14661,0.34023,0.56922
664,664,2015,Thuringa,female,"Yes, every week",0.10033,31,14661,0.07931,0.1305
665,665,2015,Thuringa,female,"Yes, every 2 weeks",0.22993,57,14661,0.16888,0.30626
666,666,2015,Thuringa,female,"Yes, less frequently",0.22499,53,14661,0.15102,0.29323
667,667,2017,Schleswig-Holstein,male,"No, never",0.44595,109,16205,0.36688,0.53557
668,668,2017,Schleswig-Holstein,male,"Yes, every week",0.13563,38,16205,0.09142,0.18518
669,669,2017,Schleswig-Holstein,male,"Yes, every 2 weeks",0.13391,45,16205,0.10277,0.17256
670,670,2017,Schleswig-Holstein,male,"Yes, less frequently",0.28452,70,16205,0.2216,0.36562
671,671,2017,Schleswig-Holstein,female,"No, never",0.5398,154,16205,0.45416,0.62999
672,672,2017,Schleswig-Holstein,female,"Yes, every week",0.13791,57,16205,0.09626,0.18565
673,673,2017,Schleswig-Holstein,female,"Yes, every 2 weeks",0.15518,45,16205,0.11329,0.21094
674,674,2017,Schleswig-Holstein,female,"Yes, less frequently",0.16711,38,16205,0.11992,0.21686
675,675,2017,Hamburg,male,"No, never",0.57613,61,16205,0.41379,0.73861
676,676,2017,Hamburg,male,"Yes, less frequently",0.42387,36,16205,0.26413,0.66525
677,677,2017,Hamburg,female,"No, never",1.0,80,16205,0.78272,1.20917
678,678,2017,Lower Saxony,male,"No, never",0.35221,303,16205,0.30632,0.40311
679,679,2017,Lower Saxony,male,"Yes, every week",0.13204,115,16205,0.10442,0.16883
680,680,2017,Lower Saxony,male,"Yes, every 2 weeks",0.14204,112,16205,0.11227,0.17256
681,681,2017,Lower Saxony,male,"Yes, every 3-4 weeks",0.12188,100,16205,0.09751,0.1481
682,682,2017,Lower Saxony,male,"Yes, less frequently",0.25183,215,16205,0.21599,0.28906
683,683,2017,Lower Saxony,female,"No, never",0.42764,390,16205,0.3734,0.4803
684,684,2017,Lower Saxony,female,"Yes, every week",0.1197,103,16205,0.09167,0.14612
685,685,2017,Lower Saxony,female,"Yes, every 2 weeks",0.16464,139,16205,0.13581,0.19964
686,686,2017,Lower Saxony,female,"Yes, every 3-4 weeks",0.0865,77,16205,0.06441,0.11371
687,687,2017,Lower Saxony,female,"Yes, less frequently",0.20153,152,16205,0.15942,0.24909
688,688,2017,Bremen,female,"No, never",1.0,37,16205,0.73056,1.37722
689,689,2017,North Rhine-Westphalia,male,"No, never",0.36642,624,16205,0.33508,0.40129
690,690,2017,North Rhine-Westphalia,male,"Yes, every week",0.14976,250,16205,0.12558,0.17428
691,691,2017,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.13692,234,16205,0.11896,0.1551
692,692,2017,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.10295,145,16205,0.08315,0.12588
693,693,2017,North Rhine-Westphalia,male,"Yes, less frequently",0.24395,402,16205,0.21896,0.27989
694,694,2017,North Rhine-Westphalia,female,"No, never",0.47709,869,16205,0.44568,0.52382
695,695,2017,North Rhine-Westphalia,female,"Yes, every week",0.14118,241,16205,0.12133,0.16315
696,696,2017,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.16374,290,16205,0.14583,0.18293
697,697,2017,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.07131,125,16205,0.05507,0.09133
698,698,2017,North Rhine-Westphalia,female,"Yes, less frequently",0.14668,237,16205,0.12722,0.1694
699,699,2017,Hesse,male,"No, never",0.34287,208,16205,0.29537,0.4127
700,700,2017,Hesse,male,"Yes, every week",0.15146,90,16205,0.11994,0.187
701,701,2017,Hesse,male,"Yes, every 2 weeks",0.13488,77,16205,0.10065,0.17519
702,702,2017,Hesse,male,"Yes, every 3-4 weeks",0.12667,66,16205,0.09688,0.16323
703,703,2017,Hesse,male,"Yes, less frequently",0.24412,132,16205,0.20554,0.28569
704,704,2017,Hesse,female,"No, never",0.47,273,16205,0.39866,0.53126
705,705,2017,Hesse,female,"Yes, every week",0.11869,77,16205,0.09357,0.14769
706,706,2017,Hesse,female,"Yes, every 2 weeks",0.1901,94,16205,0.14713,0.23902
707,707,2017,Hesse,female,"Yes, every 3-4 weeks",0.04725,45,16205,0.03401,0.06174
708,708,2017,Hesse,female,"Yes, less frequently",0.17395,108,16205,0.14341,0.20468
709,709,2017,"Rhineland-Palatinate, Saarland",male,"No, never",0.32279,151,16205,0.26381,0.38491
710,710,2017,"Rhineland-Palatinate, Saarland",male,"Yes, every week",0.14002,72,16205,0.10046,0.17472
711,711,2017,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.20678,93,16205,0.16345,0.25963
712,712,2017,"Rhineland-Palatinate, Saarland",male,"Yes, every 3-4 weeks",0.07601,49,16205,0.06171,0.09096
713,713,2017,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.2544,113,16205,0.20766,0.3039
714,714,2017,"Rhineland-Palatinate, Saarland",female,"No, never",0.44675,211,16205,0.38338,0.51751
715,715,2017,"Rhineland-Palatinate, Saarland",female,"Yes, every week",0.15083,71,16205,0.11554,0.19946
716,716,2017,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.14592,77,16205,0.10316,0.18366
717,717,2017,"Rhineland-Palatinate, Saarland",female,"Yes, every 3-4 weeks",0.07586,46,16205,0.05604,0.09524
718,718,2017,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.18065,63,16205,0.13399,0.24237
719,719,2017,Baden-Wuerttemberg,male,"No, never",0.39501,408,16205,0.35384,0.43996
720,720,2017,Baden-Wuerttemberg,male,"Yes, every week",0.13163,120,16205,0.10266,0.15809
721,721,2017,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.10911,100,16205,0.08797,0.13156
722,722,2017,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.10868,133,16205,0.08462,0.13015
723,723,2017,Baden-Wuerttemberg,male,"Yes, less frequently",0.25557,237,16205,0.21664,0.29531
724,724,2017,Baden-Wuerttemberg,female,"No, never",0.51257,523,16205,0.45982,0.56283
725,725,2017,Baden-Wuerttemberg,female,"Yes, every week",0.13012,131,16205,0.10589,0.16527
726,726,2017,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.15739,140,16205,0.12736,0.1883
727,727,2017,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.07747,94,16205,0.059,0.10321
728,728,2017,Baden-Wuerttemberg,female,"Yes, less frequently",0.12244,149,16205,0.10142,0.14006
729,729,2017,Bavaria,male,"No, never",0.36297,496,16205,0.33556,0.39797
730,730,2017,Bavaria,male,"Yes, every week",0.13113,188,16205,0.11102,0.15066
731,731,2017,Bavaria,male,"Yes, every 2 weeks",0.12422,179,16205,0.10652,0.14769
732,732,2017,Bavaria,male,"Yes, every 3-4 weeks",0.09794,142,16205,0.07988,0.11481
733,733,2017,Bavaria,male,"Yes, less frequently",0.28374,337,16205,0.2379,0.31633
734,734,2017,Bavaria,female,"No, never",0.5024,726,16205,0.45605,0.54228
735,735,2017,Bavaria,female,"Yes, every week",0.12117,197,16205,0.09987,0.14425
736,736,2017,Bavaria,female,"Yes, every 2 weeks",0.15321,217,16205,0.13299,0.17717
737,737,2017,Bavaria,female,"Yes, every 3-4 weeks",0.06733,125,16205,0.05298,0.08464
738,738,2017,Bavaria,female,"Yes, less frequently",0.15589,211,16205,0.12693,0.18638
739,739,2017,Berlin,male,"No, never",0.52581,111,16205,0.43978,0.61903
740,740,2017,Berlin,male,"Yes, every week",0.09656,38,16205,0.06923,0.12505
741,741,2017,Berlin,male,"Yes, every 2 weeks",0.12808,41,16205,0.09626,0.16554
742,742,2017,Berlin,male,"Yes, less frequently",0.24955,79,16205,0.19628,0.30763
743,743,2017,Berlin,female,"No, never",0.49214,147,16205,0.38868,0.58372
744,744,2017,Berlin,female,"Yes, every week",0.17131,39,16205,0.10791,0.24468
745,745,2017,Berlin,female,"Yes, every 2 weeks",0.12357,38,16205,0.0936,0.1576
746,746,2017,Berlin,female,"Yes, less frequently",0.21299,62,16205,0.16533,0.2684
747,747,2017,Brandenburg,male,"No, never",0.3867,94,16205,0.2932,0.48991
748,748,2017,Brandenburg,male,"Yes, every 2 weeks",0.17646,48,16205,0.14064,0.21447
749,749,2017,Brandenburg,male,"Yes, every 3-4 weeks",0.10238,36,16205,0.0784,0.12826
750,750,2017,Brandenburg,male,"Yes, less frequently",0.33447,77,16205,0.25713,0.41407
751,751,2017,Brandenburg,female,"No, never",0.4556,137,16205,0.39205,0.5302
752,752,2017,Brandenburg,female,"Yes, every week",0.20553,37,16205,0.1204,0.2956
753,753,2017,Brandenburg,female,"Yes, every 2 weeks",0.22301,57,16205,0.16885,0.27106
754,754,2017,Brandenburg,female,"Yes, less frequently",0.11587,36,16205,0.08641,0.14714
755,755,2017,Mecklenburg-Western Pomerania,male,"No, never",0.6408,52,16205,0.47286,0.82725
756,756,2017,Mecklenburg-Western Pomerania,male,"Yes, less frequently",0.3592,36,16205,0.22565,0.4705
757,757,2017,Mecklenburg-Western Pomerania,female,"No, never",0.69153,79,16205,0.51733,0.89892
758,758,2017,Mecklenburg-Western Pomerania,female,"Yes, every 2 weeks",0.30847,36,16205,0.23318,0.38561
759,759,2017,Saxony,male,"No, never",0.32545,174,16205,0.2727,0.38224
760,760,2017,Saxony,male,"Yes, every week",0.14874,73,16205,0.10673,0.18443
761,761,2017,Saxony,male,"Yes, every 2 weeks",0.16543,69,16205,0.12251,0.22331
762,762,2017,Saxony,male,"Yes, every 3-4 weeks",0.11126,60,16205,0.08597,0.14602
763,763,2017,Saxony,male,"Yes, less frequently",0.24911,129,16205,0.1937,0.2972
764,764,2017,Saxony,female,"No, never",0.41727,210,16205,0.35637,0.47962
765,765,2017,Saxony,female,"Yes, every week",0.12073,60,16205,0.09912,0.14925
766,766,2017,Saxony,female,"Yes, every 2 weeks",0.22608,111,16205,0.17936,0.28691
767,767,2017,Saxony,female,"Yes, every 3-4 weeks",0.08332,52,16205,0.06186,0.11149
768,768,2017,Saxony,female,"Yes, less frequently",0.15259,71,16205,0.11972,0.18649
769,769,2017,Saxony-Anhalt,male,"No, never",0.51408,100,16205,0.40923,0.63846
770,770,2017,Saxony-Anhalt,male,"Yes, every 2 weeks",0.14386,36,16205,0.10843,0.17602
771,771,2017,Saxony-Anhalt,male,"Yes, less frequently",0.34205,63,16205,0.25058,0.45882
772,772,2017,Saxony-Anhalt,female,"No, never",0.58426,144,16205,0.49396,0.68403
773,773,2017,Saxony-Anhalt,female,"Yes, every week",0.13473,39,16205,0.10393,0.17596
774,774,2017,Saxony-Anhalt,female,"Yes, every 2 weeks",0.14804,42,16205,0.10849,0.19072
775,775,2017,Saxony-Anhalt,female,"Yes, less frequently",0.13298,31,16205,0.0821,0.20548
776,776,2017,Thuringa,male,"No, never",0.34679,101,16205,0.27952,0.4321
777,777,2017,Thuringa,male,"Yes, every week",0.13172,36,16205,0.09924,0.17729
778,778,2017,Thuringa,male,"Yes, every 2 weeks",0.14426,39,16205,0.08845,0.22141
779,779,2017,Thuringa,male,"Yes, every 3-4 weeks",0.11551,36,16205,0.08233,0.1482
780,780,2017,Thuringa,male,"Yes, less frequently",0.26172,71,16205,0.19913,0.35022
781,781,2017,Thuringa,female,"No, never",0.48949,147,16205,0.39709,0.5998
782,782,2017,Thuringa,female,"Yes, every week",0.08594,34,16205,0.06239,0.11338
783,783,2017,Thuringa,female,"Yes, every 2 weeks",0.19,57,16205,0.13936,0.24279
784,784,2017,Thuringa,female,"Yes, every 3-4 weeks",0.10028,37,16205,0.07378,0.13026
785,785,2017,Thuringa,female,"Yes, less frequently",0.13429,41,16205,0.08999,0.20939
786,786,2019,Schleswig-Holstein,male,"No, never",0.48347,118,16388,0.38658,0.59409
787,787,2019,Schleswig-Holstein,male,"Yes, every week",0.12687,57,16388,0.08516,0.18726
788,788,2019,Schleswig-Holstein,male,"Yes, every 2 weeks",0.1258,51,16388,0.08628,0.17428
789,789,2019,Schleswig-Holstein,male,"Yes, less frequently",0.26387,74,16388,0.1757,0.36487
790,790,2019,Schleswig-Holstein,female,"No, never",0.48954,143,16388,0.40728,0.57195
791,791,2019,Schleswig-Holstein,female,"Yes, every week",0.13722,45,16388,0.09527,0.18751
792,792,2019,Schleswig-Holstein,female,"Yes, every 2 weeks",0.20145,52,16388,0.13676,0.2773
793,793,2019,Schleswig-Holstein,female,"Yes, less frequently",0.17179,40,16388,0.11544,0.22341
794,794,2019,Hamburg,male,"No, never",0.53333,60,16388,0.35014,0.75602
795,795,2019,Hamburg,male,"Yes, every week",0.17535,33,16388,0.10005,0.27808
796,796,2019,Hamburg,male,"Yes, less frequently",0.29132,48,16388,0.18163,0.40383
797,797,2019,Hamburg,female,"No, never",1.0,93,16388,0.77225,1.2778
798,798,2019,Lower Saxony,male,"No, never",0.35424,291,16388,0.30716,0.40125
799,799,2019,Lower Saxony,male,"Yes, every week",0.1547,120,16388,0.11029,0.1955
800,800,2019,Lower Saxony,male,"Yes, every 2 weeks",0.14808,122,16388,0.12448,0.18818
801,801,2019,Lower Saxony,male,"Yes, every 3-4 weeks",0.10344,84,16388,0.07584,0.13625
802,802,2019,Lower Saxony,male,"Yes, less frequently",0.23954,192,16388,0.20464,0.28009
803,803,2019,Lower Saxony,female,"No, never",0.46928,397,16388,0.41396,0.53297
804,804,2019,Lower Saxony,female,"Yes, every week",0.12008,122,16388,0.09952,0.14577
805,805,2019,Lower Saxony,female,"Yes, every 2 weeks",0.16322,130,16388,0.13205,0.19734
806,806,2019,Lower Saxony,female,"Yes, every 3-4 weeks",0.07323,61,16388,0.05337,0.10617
807,807,2019,Lower Saxony,female,"Yes, less frequently",0.1742,132,16388,0.14378,0.21759
808,808,2019,Bremen,female,"No, never",1.0,39,16388,0.66525,1.41174
809,809,2019,North Rhine-Westphalia,male,"No, never",0.37477,619,16388,0.34128,0.40973
810,810,2019,North Rhine-Westphalia,male,"Yes, every week",0.14716,289,16388,0.12143,0.17074
811,811,2019,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.1317,245,16388,0.10755,0.16136
812,812,2019,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.07533,143,16388,0.06172,0.09085
813,813,2019,North Rhine-Westphalia,male,"Yes, less frequently",0.27104,447,16388,0.23808,0.30324
814,814,2019,North Rhine-Westphalia,female,"No, never",0.48711,846,16388,0.44413,0.53189
815,815,2019,North Rhine-Westphalia,female,"Yes, every week",0.1445,236,16388,0.11338,0.17187
816,816,2019,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.15649,275,16388,0.13342,0.18418
817,817,2019,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.06944,127,16388,0.05772,0.08483
818,818,2019,North Rhine-Westphalia,female,"Yes, less frequently",0.14246,267,16388,0.11999,0.16871
819,819,2019,Hesse,male,"No, never",0.33866,203,16388,0.29111,0.39883
820,820,2019,Hesse,male,"Yes, every week",0.1505,127,16388,0.1181,0.18935
821,821,2019,Hesse,male,"Yes, every 2 weeks",0.14353,87,16388,0.10569,0.19511
822,822,2019,Hesse,male,"Yes, every 3-4 weeks",0.08598,71,16388,0.06514,0.11375
823,823,2019,Hesse,male,"Yes, less frequently",0.28133,147,16388,0.23667,0.33537
824,824,2019,Hesse,female,"No, never",0.45062,249,16388,0.38671,0.53921
825,825,2019,Hesse,female,"Yes, every week",0.11431,71,16388,0.07859,0.15168
826,826,2019,Hesse,female,"Yes, every 2 weeks",0.18384,85,16388,0.12381,0.25803
827,827,2019,Hesse,female,"Yes, every 3-4 weeks",0.07099,56,16388,0.04543,0.09819
828,828,2019,Hesse,female,"Yes, less frequently",0.18024,102,16388,0.15227,0.20922
829,829,2019,"Rhineland-Palatinate, Saarland",male,"No, never",0.35966,165,16388,0.29684,0.4395
830,830,2019,"Rhineland-Palatinate, Saarland",male,"Yes, every week",0.09179,83,16388,0.06985,0.11999
831,831,2019,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.18628,69,16388,0.13555,0.24753
832,832,2019,"Rhineland-Palatinate, Saarland",male,"Yes, every 3-4 weeks",0.07284,40,16388,0.05393,0.09468
833,833,2019,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.28943,118,16388,0.22421,0.35291
834,834,2019,"Rhineland-Palatinate, Saarland",female,"No, never",0.48888,210,16388,0.41,0.57148
835,835,2019,"Rhineland-Palatinate, Saarland",female,"Yes, every week",0.09441,67,16388,0.06478,0.15804
836,836,2019,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.18975,80,16388,0.13195,0.23903
837,837,2019,"Rhineland-Palatinate, Saarland",female,"Yes, every 3-4 weeks",0.06592,39,16388,0.04331,0.09095
838,838,2019,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.16105,87,16388,0.11863,0.2156
839,839,2019,Baden-Wuerttemberg,male,"No, never",0.41903,366,16388,0.36764,0.47076
840,840,2019,Baden-Wuerttemberg,male,"Yes, every week",0.10391,153,16388,0.07863,0.12813
841,841,2019,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.09677,103,16388,0.07387,0.11619
842,842,2019,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.13421,122,16388,0.1084,0.1675
843,843,2019,Baden-Wuerttemberg,male,"Yes, less frequently",0.24607,240,16388,0.2145,0.28631
844,844,2019,Baden-Wuerttemberg,female,"No, never",0.49529,471,16388,0.44035,0.54739
845,845,2019,Baden-Wuerttemberg,female,"Yes, every week",0.12324,104,16388,0.09984,0.15565
846,846,2019,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.14968,132,16388,0.12053,0.18222
847,847,2019,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.08955,82,16388,0.05925,0.12487
848,848,2019,Baden-Wuerttemberg,female,"Yes, less frequently",0.14224,154,16388,0.11501,0.17602
849,849,2019,Bavaria,male,"No, never",0.37303,472,16388,0.32494,0.41731
850,850,2019,Bavaria,male,"Yes, every week",0.1359,223,16388,0.11399,0.16249
851,851,2019,Bavaria,male,"Yes, every 2 weeks",0.10506,165,16388,0.08502,0.12071
852,852,2019,Bavaria,male,"Yes, every 3-4 weeks",0.11303,147,16388,0.08282,0.14997
853,853,2019,Bavaria,male,"Yes, less frequently",0.27297,321,16388,0.23653,0.32605
854,854,2019,Bavaria,female,"No, never",0.52439,675,16388,0.4805,0.5819
855,855,2019,Bavaria,female,"Yes, every week",0.10979,166,16388,0.08766,0.13867
856,856,2019,Bavaria,female,"Yes, every 2 weeks",0.13028,182,16388,0.11157,0.1541
857,857,2019,Bavaria,female,"Yes, every 3-4 weeks",0.06529,108,16388,0.05106,0.08433
858,858,2019,Bavaria,female,"Yes, less frequently",0.17026,221,16388,0.14346,0.20028
859,859,2019,Berlin,male,"No, never",0.42134,109,16388,0.33759,0.5082
860,860,2019,Berlin,male,"Yes, every week",0.10456,44,16388,0.07054,0.1474
861,861,2019,Berlin,male,"Yes, every 2 weeks",0.13876,58,16388,0.08757,0.18327
862,862,2019,Berlin,male,"Yes, every 3-4 weeks",0.08985,39,16388,0.05619,0.13054
863,863,2019,Berlin,male,"Yes, less frequently",0.24548,97,16388,0.19886,0.29812
864,864,2019,Berlin,female,"No, never",0.43076,147,16388,0.35999,0.52311
865,865,2019,Berlin,female,"Yes, every week",0.1087,35,16388,0.0658,0.16511
866,866,2019,Berlin,female,"Yes, every 2 weeks",0.152,50,16388,0.11083,0.2006
867,867,2019,Berlin,female,"Yes, every 3-4 weeks",0.07584,36,16388,0.05399,0.10624
868,868,2019,Berlin,female,"Yes, less frequently",0.2327,68,16388,0.16273,0.31903
869,869,2019,Brandenburg,male,"No, never",0.46555,112,16388,0.3688,0.57332
870,870,2019,Brandenburg,male,"Yes, every week",0.0789,36,16388,0.05078,0.11122
871,871,2019,Brandenburg,male,"Yes, every 2 weeks",0.15041,61,16388,0.11191,0.19398
872,872,2019,Brandenburg,male,"Yes, less frequently",0.30513,95,16388,0.22637,0.40043
873,873,2019,Brandenburg,female,"No, never",0.4176,142,16388,0.34689,0.48032
