year,bula_h,pgisced97,plb0218_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Brandenburg,Upper Secondary Level,"No, never",0.13445,81,252,0.09224,0.17665
2013,Brandenburg,Upper Secondary Level,"Yes, every week",0.09462,39,252,0.05841,0.13083
2013,Brandenburg,Upper Secondary Level,"Yes, every 2 weeks",0.11167,64,252,0.07271,0.15064
2013,Brandenburg,Upper Secondary Level,"Yes, less frequently",0.15551,68,252,0.11068,0.20034
2013,Brandenburg,Second Stage of Tertiary Education,"No, never",0.14436,53,102,0.07582,0.21290
2013,Brandenburg,Second Stage of Tertiary Education,"Yes, less frequently",0.18014,49,102,0.10519,0.25509
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,"No, never",0.23748,70,144,0.16774,0.30723
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, every 2 weeks",0.10048,40,144,0.05121,0.14976
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, less frequently",0.10210,34,144,0.05248,0.15173
2013,Saxony,Upper Secondary Level,"No, never",0.16940,169,543,0.13782,0.20098
2013,Saxony,Upper Secondary Level,"Yes, every week",0.06474,59,543,0.04402,0.08546
2013,Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.14170,117,543,0.11234,0.17106
2013,Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.06818,60,543,0.04696,0.08940
2013,Saxony,Upper Secondary Level,"Yes, less frequently",0.12672,138,543,0.09871,0.15472
2013,Saxony,Second Stage of Tertiary Education,"No, never",0.20438,116,276,0.15672,0.25204
2013,Saxony,Second Stage of Tertiary Education,"Yes, every week",0.06685,35,276,0.03733,0.09637
2013,Saxony,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.09631,40,276,0.06145,0.13118
2013,Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.17727,85,276,0.13213,0.22241
2013,Saxony-Anhalt,Upper Secondary Level,"No, never",0.16773,97,290,0.12465,0.21080
2013,Saxony-Anhalt,Upper Secondary Level,"Yes, every week",0.06168,37,290,0.03394,0.08941
2013,Saxony-Anhalt,Upper Secondary Level,"Yes, every 2 weeks",0.09204,57,290,0.05871,0.12537
2013,Saxony-Anhalt,Upper Secondary Level,"Yes, every 3-4 weeks",0.05236,32,290,0.02668,0.07805
2013,Saxony-Anhalt,Upper Secondary Level,"Yes, less frequently",0.11676,67,290,0.07974,0.15379
2013,Saxony-Anhalt,Second Stage of Tertiary Education,"No, never",0.18219,51,88,0.10108,0.26330
2013,Saxony-Anhalt,Second Stage of Tertiary Education,"Yes, less frequently",0.15604,37,88,0.07978,0.23229
2013,Thuringa,Upper Secondary Level,"No, never",0.15953,111,336,0.12032,0.19875
2013,Thuringa,Upper Secondary Level,"Yes, every week",0.05191,41,336,0.02816,0.07567
2013,Thuringa,Upper Secondary Level,"Yes, every 2 weeks",0.14995,76,336,0.11172,0.18818
2013,Thuringa,Upper Secondary Level,"Yes, every 3-4 weeks",0.07416,44,336,0.04610,0.10222
2013,Thuringa,Upper Secondary Level,"Yes, less frequently",0.09968,64,336,0.06760,0.13177
2013,Thuringa,Second Stage of Tertiary Education,"No, never",0.23720,51,99,0.15299,0.32142
2013,Thuringa,Second Stage of Tertiary Education,"Yes, less frequently",0.24437,48,99,0.15929,0.32945
2015,Schleswig-Holstein,Upper Secondary Level,"No, never",0.24627,106,210,0.18786,0.30468
2015,Schleswig-Holstein,Upper Secondary Level,"Yes, every 2 weeks",0.11694,49,210,0.07337,0.16050
2015,Schleswig-Holstein,Upper Secondary Level,"Yes, less frequently",0.12951,55,210,0.08399,0.17503
2015,Schleswig-Holstein,Second Stage of Tertiary Education,"No, never",0.27829,46,46,0.14734,0.40923
2015,Hamburg,Upper Secondary Level,"No, never",0.15350,40,40,0.04037,0.26664
2015,Hamburg,Second Stage of Tertiary Education,"No, never",0.26667,50,50,0.14285,0.39049
2015,Lower Saxony,Lower Secondary Level,"No, never",0.14917,50,50,0.04942,0.24893
2015,Lower Saxony,Upper Secondary Level,"No, never",0.21469,249,674,0.18367,0.24571
2015,Lower Saxony,Upper Secondary Level,"Yes, every week",0.07147,94,674,0.05200,0.09093
2015,Lower Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.10365,128,674,0.08062,0.12668
2015,Lower Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.03910,54,674,0.02446,0.05375
2015,Lower Saxony,Upper Secondary Level,"Yes, less frequently",0.13801,149,674,0.11195,0.16407
2015,Lower Saxony,Post-secondary Non-tertiary Level,"No, never",0.33075,68,99,0.23760,0.42390
2015,Lower Saxony,Post-secondary Non-tertiary Level,"Yes, less frequently",0.19968,31,99,0.12053,0.27883
2015,Lower Saxony,Second Stage of Tertiary Education,"No, never",0.21013,122,327,0.16590,0.25435
2015,Lower Saxony,Second Stage of Tertiary Education,"Yes, every week",0.12943,58,327,0.09299,0.16587
2015,Lower Saxony,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07435,38,327,0.04587,0.10282
2015,Lower Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.20615,109,327,0.16224,0.25007
2015,North Rhine-Westphalia,Lower Secondary Level,"No, never",0.20690,139,287,0.15995,0.25385
2015,North Rhine-Westphalia,Lower Secondary Level,"Yes, every week",0.06788,56,287,0.03873,0.09703
2015,North Rhine-Westphalia,Lower Secondary Level,"Yes, every 2 weeks",0.08316,56,287,0.05116,0.11517
2015,North Rhine-Westphalia,Lower Secondary Level,"Yes, less frequently",0.03175,36,287,0.01143,0.05207
2015,North Rhine-Westphalia,Upper Secondary Level,"No, never",0.21658,541,1270,0.19392,0.23925
2015,North Rhine-Westphalia,Upper Secondary Level,"Yes, every week",0.06688,177,1270,0.05313,0.08062
2015,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 2 weeks",0.08410,228,1270,0.06883,0.09937
2015,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 3-4 weeks",0.03905,84,1270,0.02839,0.04971
2015,North Rhine-Westphalia,Upper Secondary Level,"Yes, less frequently",0.10323,240,1270,0.08649,0.11997
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"No, never",0.29128,197,439,0.24873,0.33383
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every week",0.09493,35,439,0.06747,0.12238
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.09784,71,439,0.07001,0.12566
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.07486,35,439,0.05021,0.09950
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, less frequently",0.18790,101,439,0.15131,0.22448
2015,North Rhine-Westphalia,First Stage of Tertiary Education,"No, never",0.16080,55,126,0.09640,0.22520
2015,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, less frequently",0.25727,71,126,0.18064,0.33390
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,"No, never",0.26472,331,776,0.23366,0.29579
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every week",0.09870,108,776,0.07770,0.11970
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10069,92,776,0.07950,0.12187
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05240,51,776,0.03671,0.06809
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, less frequently",0.17149,194,776,0.14495,0.19803
2015,Hesse,Lower Secondary Level,"No, never",0.11887,31,31,0.00306,0.23468
2015,Hesse,Upper Secondary Level,"No, never",0.18472,147,397,0.14650,0.22294
2015,Hesse,Upper Secondary Level,"Yes, every week",0.09454,74,397,0.06572,0.12336
2015,Hesse,Upper Secondary Level,"Yes, every 2 weeks",0.09811,79,397,0.06881,0.12740
2015,Hesse,Upper Secondary Level,"Yes, less frequently",0.11615,97,397,0.08460,0.14771
2015,Hesse,Post-secondary Non-tertiary Level,"No, never",0.22147,48,48,0.10275,0.34018
2015,Hesse,Second Stage of Tertiary Education,"No, never",0.22071,116,355,0.17751,0.26392
2015,Hesse,Second Stage of Tertiary Education,"Yes, every week",0.11818,50,355,0.08455,0.15181
2015,Hesse,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.10123,43,355,0.06980,0.13265
2015,Hesse,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08482,40,355,0.05580,0.11385
2015,Hesse,Second Stage of Tertiary Education,"Yes, less frequently",0.21075,106,355,0.16826,0.25324
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"No, never",0.14745,48,48,0.04608,0.24881
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"No, never",0.21350,161,408,0.17369,0.25331
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every week",0.06872,58,408,0.04414,0.09330
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 2 weeks",0.08337,68,408,0.05651,0.11022
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 3-4 weeks",0.06280,48,408,0.03923,0.08637
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, less frequently",0.12014,73,408,0.08855,0.15173
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,"No, never",0.18625,33,33,0.05136,0.32114
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"No, never",0.21517,66,112,0.13872,0.29162
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"Yes, less frequently",0.14744,46,112,0.08148,0.21339
2015,Baden-Wuerttemberg,Lower Secondary Level,"No, never",0.14972,74,107,0.08179,0.21764
2015,Baden-Wuerttemberg,Lower Secondary Level,"Yes, every week",0.08524,33,107,0.03208,0.13840
2015,Baden-Wuerttemberg,Upper Secondary Level,"No, never",0.23435,349,829,0.20550,0.26321
2015,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every week",0.06413,103,829,0.04745,0.08082
2015,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 2 weeks",0.10273,122,829,0.08205,0.12341
2015,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 3-4 weeks",0.05156,72,829,0.03650,0.06662
2015,Baden-Wuerttemberg,Upper Secondary Level,"Yes, less frequently",0.11611,183,829,0.09429,0.13793
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"No, never",0.22918,64,108,0.14954,0.30883
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"Yes, less frequently",0.22200,44,108,0.14325,0.30074
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,"No, never",0.22156,60,112,0.14430,0.29882
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,"Yes, less frequently",0.24184,52,112,0.16218,0.32150
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,"No, never",0.25454,224,562,0.21850,0.29059
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every week",0.09028,61,562,0.06657,0.11400
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07066,53,562,0.04946,0.09187
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.06056,61,562,0.04082,0.08030
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, less frequently",0.19166,163,562,0.15909,0.22423
2015,Bavaria,Lower Secondary Level,"No, never",0.19773,96,133,0.12978,0.26567
2015,Bavaria,Lower Secondary Level,"Yes, every 2 weeks",0.06781,37,133,0.02492,0.11070
2015,Bavaria,Upper Secondary Level,"No, never",0.24662,533,1310,0.22327,0.26997
2015,Bavaria,Upper Secondary Level,"Yes, every week",0.09178,205,1310,0.07614,0.10742
2015,Bavaria,Upper Secondary Level,"Yes, every 2 weeks",0.08721,194,1310,0.07193,0.10250
2015,Bavaria,Upper Secondary Level,"Yes, every 3-4 weeks",0.04074,110,1310,0.03003,0.05145
2015,Bavaria,Upper Secondary Level,"Yes, less frequently",0.13704,268,1310,0.11841,0.15567
2015,Bavaria,Post-secondary Non-tertiary Level,"No, never",0.34864,107,146,0.27108,0.42621
2015,Bavaria,Post-secondary Non-tertiary Level,"Yes, less frequently",0.13844,39,146,0.08222,0.19465
2015,Bavaria,First Stage of Tertiary Education,"No, never",0.23298,62,127,0.15917,0.30679
2015,Bavaria,First Stage of Tertiary Education,"Yes, less frequently",0.23133,65,127,0.15770,0.30496
2015,Bavaria,Second Stage of Tertiary Education,"No, never",0.23950,252,656,0.20681,0.27218
2015,Bavaria,Second Stage of Tertiary Education,"Yes, every week",0.08983,93,656,0.06793,0.11172
2015,Bavaria,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08017,67,656,0.05938,0.10097
2015,Bavaria,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08863,63,656,0.06686,0.11039
2015,Bavaria,Second Stage of Tertiary Education,"Yes, less frequently",0.17397,181,656,0.14494,0.20300
2015,Berlin,Upper Secondary Level,"No, never",0.22756,70,149,0.16001,0.29510
2015,Berlin,Upper Secondary Level,"Yes, every 2 weeks",0.09045,35,149,0.04424,0.13666
2015,Berlin,Upper Secondary Level,"Yes, less frequently",0.11958,44,149,0.06731,0.17186
2015,Berlin,Second Stage of Tertiary Education,"No, never",0.18681,79,180,0.12971,0.24391
2015,Berlin,Second Stage of Tertiary Education,"Yes, every week",0.08891,35,180,0.04722,0.13061
2015,Berlin,Second Stage of Tertiary Education,"Yes, less frequently",0.18142,66,180,0.12497,0.23788
2015,Brandenburg,Upper Secondary Level,"No, never",0.14915,85,230,0.10301,0.19529
2015,Brandenburg,Upper Secondary Level,"Yes, every week",0.07813,32,230,0.04337,0.11289
2015,Brandenburg,Upper Secondary Level,"Yes, every 2 weeks",0.09647,57,230,0.05823,0.13471
2015,Brandenburg,Upper Secondary Level,"Yes, less frequently",0.14024,56,230,0.09527,0.18522
2015,Brandenburg,Second Stage of Tertiary Education,"No, never",0.14987,47,88,0.07487,0.22488
2015,Brandenburg,Second Stage of Tertiary Education,"Yes, less frequently",0.15512,41,88,0.07905,0.23119
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,"No, never",0.29001,64,135,0.21318,0.36684
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, every 2 weeks",0.10367,34,135,0.05206,0.15528
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, less frequently",0.11242,37,135,0.05894,0.16591
2015,Saxony,Upper Secondary Level,"No, never",0.21033,165,463,0.17316,0.24749
2015,Saxony,Upper Secondary Level,"Yes, every week",0.06063,51,463,0.03887,0.08239
2015,Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.16247,103,463,0.12883,0.19611
2015,Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.04633,40,463,0.02716,0.06550
2015,Saxony,Upper Secondary Level,"Yes, less frequently",0.12335,104,463,0.09336,0.15333
2015,Saxony,Second Stage of Tertiary Education,"No, never",0.26310,106,173,0.19730,0.32891
2015,Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.17055,67,173,0.11434,0.22676
2015,Saxony-Anhalt,Upper Secondary Level,"No, never",0.14979,72,197,0.09983,0.19975
2015,Saxony-Anhalt,Upper Secondary Level,"Yes, every 2 weeks",0.11889,52,197,0.07358,0.16420
2015,Saxony-Anhalt,Upper Secondary Level,"Yes, less frequently",0.14845,73,197,0.09868,0.19823
2015,Saxony-Anhalt,Second Stage of Tertiary Education,"No, never",0.23658,54,54,0.12216,0.35100
2015,Thuringa,Upper Secondary Level,"No, never",0.13163,89,261,0.09053,0.17272
2015,Thuringa,Upper Secondary Level,"Yes, every week",0.06237,37,261,0.03298,0.09177
2015,Thuringa,Upper Secondary Level,"Yes, every 2 weeks",0.12176,69,261,0.08201,0.16150
2015,Thuringa,Upper Secondary Level,"Yes, less frequently",0.12652,66,261,0.08611,0.16692
2015,Thuringa,Second Stage of Tertiary Education,"No, never",0.27023,59,108,0.18609,0.35438
2015,Thuringa,Second Stage of Tertiary Education,"Yes, less frequently",0.22419,49,108,0.14517,0.30322
2017,Schleswig-Holstein,Upper Secondary Level,"No, never",0.23500,117,248,0.18212,0.28787
2017,Schleswig-Holstein,Upper Secondary Level,"Yes, every week",0.06056,39,248,0.03082,0.09031
2017,Schleswig-Holstein,Upper Secondary Level,"Yes, every 2 weeks",0.07988,43,248,0.04607,0.11369
2017,Schleswig-Holstein,Upper Secondary Level,"Yes, less frequently",0.12103,49,248,0.08035,0.16170
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,"No, never",0.35635,34,34,0.19295,0.51975
2017,Schleswig-Holstein,Second Stage of Tertiary Education,"No, never",0.27472,61,61,0.16177,0.38767
2017,Hamburg,Upper Secondary Level,"No, never",0.16004,41,41,0.04642,0.27367
2017,Hamburg,Second Stage of Tertiary Education,"No, never",0.37748,64,64,0.25777,0.49718
2017,Lower Saxony,Lower Secondary Level,"No, never",0.14456,60,60,0.05482,0.23429
2017,Lower Saxony,Upper Secondary Level,"No, never",0.24662,323,786,0.21646,0.27677
2017,Lower Saxony,Upper Secondary Level,"Yes, every week",0.06824,97,786,0.05060,0.08588
2017,Lower Saxony,Upper Secondary Level,"Yes, every 2 weeks",0.10265,132,786,0.08142,0.12388
2017,Lower Saxony,Upper Secondary Level,"Yes, every 3-4 weeks",0.05522,70,786,0.03924,0.07120
2017,Lower Saxony,Upper Secondary Level,"Yes, less frequently",0.12136,164,786,0.09852,0.14421
2017,Lower Saxony,Post-secondary Non-tertiary Level,"No, never",0.35156,87,120,0.26578,0.43735
2017,Lower Saxony,Post-secondary Non-tertiary Level,"Yes, less frequently",0.11081,33,120,0.05441,0.16721
2017,Lower Saxony,First Stage of Tertiary Education,"No, never",0.19619,31,31,0.05409,0.33830
2017,Lower Saxony,Second Stage of Tertiary Education,"No, never",0.21642,158,407,0.17637,0.25648
2017,Lower Saxony,Second Stage of Tertiary Education,"Yes, every week",0.10815,56,407,0.07794,0.13835
2017,Lower Saxony,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.05290,37,407,0.03113,0.07467
2017,Lower Saxony,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.05820,45,407,0.03542,0.08097
2017,Lower Saxony,Second Stage of Tertiary Education,"Yes, less frequently",0.23100,111,407,0.19001,0.27200
2017,North Rhine-Westphalia,Lower Secondary Level,"No, never",0.21242,154,292,0.16543,0.25942
2017,North Rhine-Westphalia,Lower Secondary Level,"Yes, every week",0.05572,52,292,0.02937,0.08208
2017,North Rhine-Westphalia,Lower Secondary Level,"Yes, every 2 weeks",0.04637,42,292,0.02221,0.07053
2017,North Rhine-Westphalia,Lower Secondary Level,"Yes, less frequently",0.04329,44,292,0.01991,0.06667
2017,North Rhine-Westphalia,Upper Secondary Level,"No, never",0.22204,607,1408,0.20033,0.24376
2017,North Rhine-Westphalia,Upper Secondary Level,"Yes, every week",0.08846,219,1408,0.07362,0.10330
2017,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 2 weeks",0.08678,247,1408,0.07207,0.10149
2017,North Rhine-Westphalia,Upper Secondary Level,"Yes, every 3-4 weeks",0.03720,100,1408,0.02731,0.04709
2017,North Rhine-Westphalia,Upper Secondary Level,"Yes, less frequently",0.10177,235,1408,0.08597,0.11757
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"No, never",0.32079,226,499,0.27980,0.36179
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every week",0.10136,48,499,0.07486,0.12787
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.12739,84,499,0.09810,0.15667
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.06840,51,499,0.04623,0.09057
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, less frequently",0.14478,90,499,0.11388,0.17569
2017,North Rhine-Westphalia,First Stage of Tertiary Education,"No, never",0.25222,70,127,0.17639,0.32806
2017,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, less frequently",0.19216,57,127,0.12337,0.26096
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,"No, never",0.28813,380,862,0.25788,0.31838
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every week",0.09499,125,862,0.07540,0.11457
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.09140,96,862,0.07215,0.11065
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07200,73,862,0.05474,0.08927
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, less frequently",0.16548,188,862,0.14066,0.19030
2017,Hesse,Lower Secondary Level,"No, never",0.16803,33,33,0.03848,0.29758
2017,Hesse,Upper Secondary Level,"No, never",0.23082,190,459,0.19223,0.26941
2017,Hesse,Upper Secondary Level,"Yes, every week",0.07495,66,459,0.05084,0.09907
2017,Hesse,Upper Secondary Level,"Yes, every 2 weeks",0.10239,77,459,0.07462,0.13015
2017,Hesse,Upper Secondary Level,"Yes, every 3-4 weeks",0.04903,38,459,0.02926,0.06881
2017,Hesse,Upper Secondary Level,"Yes, less frequently",0.10153,88,459,0.07387,0.12919
2017,Hesse,Post-secondary Non-tertiary Level,"No, never",0.33673,55,55,0.21068,0.46278
2017,Hesse,Second Stage of Tertiary Education,"No, never",0.25210,156,387,0.20879,0.29542
2017,Hesse,Second Stage of Tertiary Education,"Yes, every week",0.08506,52,387,0.05723,0.11289
2017,Hesse,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.08560,40,387,0.05769,0.11351
2017,Hesse,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.09158,44,387,0.06281,0.12036
2017,Hesse,Second Stage of Tertiary Education,"Yes, less frequently",0.21743,95,387,0.17628,0.25858
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"No, never",0.21599,170,457,0.17822,0.25376
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every week",0.09001,66,457,0.06374,0.11628
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 2 weeks",0.11429,94,457,0.08509,0.14349
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, every 3-4 weeks",0.04620,45,457,0.02693,0.06547
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, less frequently",0.11733,82,457,0.08780,0.14687
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,"No, never",0.38428,52,52,0.25078,0.51778
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"No, never",0.27499,81,120,0.19476,0.35521
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"Yes, less frequently",0.17162,39,120,0.10387,0.23936
2017,Baden-Wuerttemberg,Lower Secondary Level,"No, never",0.21054,79,79,0.12006,0.30102
2017,Baden-Wuerttemberg,Upper Secondary Level,"No, never",0.26954,376,825,0.23924,0.29983
2017,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every week",0.09060,117,825,0.07100,0.11019
2017,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 2 weeks",0.08728,106,825,0.06800,0.10655
2017,Baden-Wuerttemberg,Upper Secondary Level,"Yes, every 3-4 weeks",0.04744,85,825,0.03293,0.06196
2017,Baden-Wuerttemberg,Upper Secondary Level,"Yes, less frequently",0.09697,141,825,0.07676,0.11717
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"No, never",0.30656,84,125,0.22541,0.38772
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"Yes, less frequently",0.12870,41,125,0.06976,0.18764
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,"No, never",0.28145,62,94,0.19005,0.37285
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,"Yes, less frequently",0.15814,32,94,0.08398,0.23230
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,"No, never",0.32837,308,659,0.29248,0.36425
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every week",0.05799,61,659,0.04013,0.07585
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.06998,58,659,0.05049,0.08948
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.08546,85,659,0.06410,0.10682
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, less frequently",0.18162,147,659,0.15216,0.21108
2017,Bavaria,Lower Secondary Level,"No, never",0.23875,120,188,0.17765,0.29986
2017,Bavaria,Lower Secondary Level,"Yes, every 2 weeks",0.04345,34,188,0.01423,0.07267
2017,Bavaria,Lower Secondary Level,"Yes, less frequently",0.10550,34,188,0.06147,0.14953
2017,Bavaria,Upper Secondary Level,"No, never",0.25475,562,1313,0.23117,0.27832
2017,Bavaria,Upper Secondary Level,"Yes, every week",0.09249,193,1313,0.07682,0.10817
2017,Bavaria,Upper Secondary Level,"Yes, every 2 weeks",0.09585,209,1313,0.07992,0.11178
2017,Bavaria,Upper Secondary Level,"Yes, every 3-4 weeks",0.04757,129,1313,0.03605,0.05909
2017,Bavaria,Upper Secondary Level,"Yes, less frequently",0.12407,220,1313,0.10623,0.14190
2017,Bavaria,Post-secondary Non-tertiary Level,"No, never",0.35579,95,172,0.28404,0.42755
2017,Bavaria,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.10481,32,172,0.05890,0.15072
2017,Bavaria,Post-secondary Non-tertiary Level,"Yes, less frequently",0.16732,45,172,0.11138,0.22327
2017,Bavaria,First Stage of Tertiary Education,"No, never",0.22702,74,122,0.15238,0.30166
2017,Bavaria,First Stage of Tertiary Education,"Yes, less frequently",0.22768,48,122,0.15296,0.30240
2017,Bavaria,Second Stage of Tertiary Education,"No, never",0.32799,323,762,0.29464,0.36135
2017,Bavaria,Second Stage of Tertiary Education,"Yes, every week",0.07723,95,762,0.05827,0.09620
2017,Bavaria,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.07454,81,762,0.05588,0.09320
2017,Bavaria,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.07431,72,762,0.05568,0.09295
2017,Bavaria,Second Stage of Tertiary Education,"Yes, less frequently",0.17601,191,762,0.14895,0.20306
2017,Berlin,Upper Secondary Level,"No, never",0.27720,84,154,0.20627,0.34813
2017,Berlin,Upper Secondary Level,"Yes, every 2 weeks",0.06520,31,154,0.02608,0.10431
2017,Berlin,Upper Secondary Level,"Yes, less frequently",0.08881,39,154,0.04373,0.13388
2017,Berlin,Second Stage of Tertiary Education,"No, never",0.28116,110,221,0.22176,0.34057
2017,Berlin,Second Stage of Tertiary Education,"Yes, every week",0.09616,33,221,0.05721,0.13512
2017,Berlin,Second Stage of Tertiary Education,"Yes, less frequently",0.17890,78,221,0.12825,0.22955
2017,Brandenburg,Upper Secondary Level,"No, never",0.20357,113,290,0.15714,0.24999
2017,Brandenburg,Upper Secondary Level,"Yes, every week",0.06552,32,290,0.03699,0.09404
2017,Brandenburg,Upper Secondary Level,"Yes, every 2 weeks",0.10234,53,290,0.06740,0.13729
2017,Brandenburg,Upper Secondary Level,"Yes, every 3-4 weeks",0.06121,34,290,0.03357,0.08885
2017,Brandenburg,Upper Secondary Level,"Yes, less frequently",0.12682,58,290,0.08846,0.16519
2017,Brandenburg,Second Stage of Tertiary Education,"No, never",0.25740,64,96,0.16948,0.34532
2017,Brandenburg,Second Stage of Tertiary Education,"Yes, less frequently",0.08844,32,96,0.03134,0.14553
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,"No, never",0.24000,64,105,0.15791,0.32208
