year,hhtyp,quintil_oecd_hh,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Multi-generational household,1st Quintile,No,0.72584,34,34,0.57364,0.87804
2015,Multi-generational household,2nd Quintile,No,0.84780,32,32,0.72135,0.97425
2015,Other Combinations,1st Quintile,No,0.79546,69,69,0.69959,0.89134
2015,Other Combinations,2nd Quintile,No,0.76809,52,52,0.65225,0.88392
2015,Other Combinations,3rd Quintile,No,0.79139,35,35,0.65481,0.92797
2016,Single-person household,1st Quintile,No,0.98309,1384,1384,0.97629,0.98988
2016,Single-person household,2nd Quintile,Yes,0.04771,32,728,0.03222,0.06321
2016,Single-person household,2nd Quintile,No,0.95229,696,728,0.93679,0.96778
2016,Single-person household,3rd Quintile,No,0.94273,603,603,0.92417,0.96129
2016,Single-person household,4th Quintile,No,0.95272,535,535,0.93472,0.97072
2016,Single-person household,5th Quintile,No,0.98323,471,471,0.97162,0.99484
2016,Couple without children,1st Quintile,Yes,0.08525,35,496,0.06065,0.10985
2016,Couple without children,1st Quintile,No,0.91475,461,496,0.89015,0.93935
2016,Couple without children,2nd Quintile,Yes,0.09291,58,710,0.07154,0.11428
2016,Couple without children,2nd Quintile,No,0.90709,652,710,0.88572,0.92846
2016,Couple without children,3rd Quintile,Yes,0.07372,46,760,0.05513,0.09231
2016,Couple without children,3rd Quintile,No,0.92628,714,760,0.90769,0.94487
2016,Couple without children,4th Quintile,Yes,0.03589,35,928,0.02392,0.04787
2016,Couple without children,4th Quintile,No,0.96411,893,928,0.95213,0.97608
2016,Couple without children,5th Quintile,Yes,0.02321,31,1264,0.01491,0.03151
2016,Couple without children,5th Quintile,No,0.97679,1233,1264,0.96849,0.98509
2016,Single parent,1st Quintile,Yes,0.04075,48,836,0.02734,0.05417
2016,Single parent,1st Quintile,No,0.95925,788,836,0.94583,0.97266
2016,Single parent,2nd Quintile,No,0.92745,388,388,0.90161,0.95329
2016,Single parent,3rd Quintile,No,0.93888,220,220,0.90715,0.97060
2016,Single parent,4th Quintile,No,0.86946,146,146,0.81463,0.92430
2016,Single parent,5th Quintile,No,0.91720,79,79,0.85604,0.97836
2016,Couple with children,1st Quintile,Yes,0.05524,142,2138,0.04556,0.06493
2016,Couple with children,1st Quintile,No,0.94476,1996,2138,0.93507,0.95444
2016,Couple with children,2nd Quintile,Yes,0.03754,35,1112,0.02636,0.04872
2016,Couple with children,2nd Quintile,No,0.96246,1077,1112,0.95128,0.97364
2016,Couple with children,3rd Quintile,No,0.98123,1028,1028,0.97292,0.98953
2016,Couple with children,4th Quintile,No,0.97227,965,965,0.96190,0.98263
2016,Couple with children,5th Quintile,No,0.97439,884,884,0.96397,0.98481
2016,Multi-generational household,1st Quintile,No,0.65953,47,47,0.52259,0.79648
2016,Other Combinations,1st Quintile,Yes,0.18805,32,248,0.13932,0.23678
2016,Other Combinations,1st Quintile,No,0.81195,216,248,0.76322,0.86068
2016,Other Combinations,2nd Quintile,No,0.81027,43,43,0.69168,0.92885
2017,Single-person household,1st Quintile,No,0.97834,1536,1536,0.97106,0.98562
2017,Single-person household,2nd Quintile,Yes,0.06094,40,839,0.04475,0.07714
2017,Single-person household,2nd Quintile,No,0.93906,799,839,0.92286,0.95525
2017,Single-person household,3rd Quintile,No,0.95709,687,687,0.94192,0.97225
2017,Single-person household,4th Quintile,No,0.96506,589,589,0.95021,0.97990
2017,Single-person household,5th Quintile,No,0.97132,547,547,0.95732,0.98532
2017,Couple without children,1st Quintile,Yes,0.10595,38,549,0.08018,0.13172
2017,Couple without children,1st Quintile,No,0.89405,511,549,0.86828,0.91982
2017,Couple without children,2nd Quintile,Yes,0.09576,58,763,0.07486,0.11665
2017,Couple without children,2nd Quintile,No,0.90424,705,763,0.88335,0.92514
2017,Couple without children,3rd Quintile,Yes,0.05255,51,891,0.03789,0.06721
2017,Couple without children,3rd Quintile,No,0.94745,840,891,0.93279,0.96211
2017,Couple without children,4th Quintile,Yes,0.05502,41,1075,0.04138,0.06866
2017,Couple without children,4th Quintile,No,0.94498,1034,1075,0.93134,0.95862
2017,Couple without children,5th Quintile,Yes,0.02482,35,1428,0.01675,0.03289
2017,Couple without children,5th Quintile,No,0.97518,1393,1428,0.96711,0.98325
2017,Single parent,1st Quintile,Yes,0.04833,41,852,0.03392,0.06274
2017,Single parent,1st Quintile,No,0.95167,811,852,0.93726,0.96608
2017,Single parent,2nd Quintile,No,0.94717,386,386,0.92483,0.96952
2017,Single parent,3rd Quintile,No,0.93136,222,222,0.89803,0.96470
2017,Single parent,4th Quintile,No,0.88263,158,158,0.83228,0.93298
2017,Single parent,5th Quintile,No,0.96759,97,97,0.93217,1.00301
2017,Couple with children,1st Quintile,Yes,0.04562,132,2279,0.03705,0.05419
2017,Couple with children,1st Quintile,No,0.95438,2147,2279,0.94581,0.96295
2017,Couple with children,2nd Quintile,Yes,0.04968,47,1241,0.03758,0.06177
2017,Couple with children,2nd Quintile,No,0.95032,1194,1241,0.93823,0.96242
2017,Couple with children,3rd Quintile,No,0.97802,1175,1175,0.96964,0.98641
2017,Couple with children,4th Quintile,No,0.97481,1094,1094,0.96551,0.98410
2017,Couple with children,5th Quintile,No,0.98980,949,949,0.98341,0.99620
2017,Multi-generational household,1st Quintile,No,0.62112,63,63,0.50037,0.74187
2017,Other Combinations,1st Quintile,Yes,0.16393,33,320,0.12330,0.20455
2017,Other Combinations,1st Quintile,No,0.83607,287,320,0.79545,0.87670
2017,Other Combinations,2nd Quintile,No,0.92256,54,54,0.85060,0.99452
2017,Other Combinations,3rd Quintile,No,0.72888,34,34,0.57721,0.88056
2017,Other Combinations,4th Quintile,No,0.82039,45,45,0.70696,0.93381
2018,Single-person household,1st Quintile,No,0.97739,1566,1566,0.97002,0.98475
2018,Single-person household,2nd Quintile,Yes,0.04992,39,918,0.03583,0.06402
2018,Single-person household,2nd Quintile,No,0.95008,879,918,0.93598,0.96417
2018,Single-person household,3rd Quintile,Yes,0.05368,32,701,0.03699,0.07038
2018,Single-person household,3rd Quintile,No,0.94632,669,701,0.92962,0.96301
2018,Single-person household,4th Quintile,No,0.94998,619,619,0.93280,0.96717
2018,Single-person household,5th Quintile,No,0.97087,550,550,0.95681,0.98494
2018,Couple without children,1st Quintile,Yes,0.09204,48,581,0.06851,0.11556
2018,Couple without children,1st Quintile,No,0.90796,533,581,0.88444,0.93149
2018,Couple without children,2nd Quintile,Yes,0.09146,63,797,0.07143,0.11148
2018,Couple without children,2nd Quintile,No,0.90854,734,797,0.88852,0.92857
2018,Couple without children,3rd Quintile,Yes,0.07068,54,869,0.05363,0.08773
2018,Couple without children,3rd Quintile,No,0.92932,815,869,0.91227,0.94637
2018,Couple without children,4th Quintile,Yes,0.06691,49,978,0.05124,0.08258
2018,Couple without children,4th Quintile,No,0.93309,929,978,0.91742,0.94876
2018,Couple without children,5th Quintile,No,0.97530,1376,1376,0.96710,0.98350
2018,Single parent,1st Quintile,Yes,0.04774,42,819,0.03313,0.06235
2018,Single parent,1st Quintile,No,0.95226,777,819,0.93765,0.96687
2018,Single parent,2nd Quintile,No,0.95711,387,387,0.93689,0.97732
2018,Single parent,3rd Quintile,No,0.94361,236,236,0.91412,0.97310
2018,Single parent,4th Quintile,No,0.92498,151,151,0.88282,0.96713
2018,Single parent,5th Quintile,No,0.97114,83,83,0.93490,1.00737
2018,Couple with children,Not included in this version of the questionnaire,No,0.97389,63,63,0.93420,1.01358
2018,Couple with children,1st Quintile,Yes,0.04233,137,2061,0.03364,0.05103
2018,Couple with children,1st Quintile,No,0.95767,1924,2061,0.94897,0.96636
2018,Couple with children,2nd Quintile,Yes,0.03300,54,1238,0.02305,0.04296
2018,Couple with children,2nd Quintile,No,0.96700,1184,1238,0.95704,0.97695
2018,Couple with children,3rd Quintile,Yes,0.03370,33,1128,0.02316,0.04423
2018,Couple with children,3rd Quintile,No,0.96630,1095,1128,0.95577,0.97684
2018,Couple with children,4th Quintile,No,0.98047,1033,1033,0.97202,0.98891
2018,Couple with children,5th Quintile,No,0.98521,896,896,0.97730,0.99312
2018,Multi-generational household,1st Quintile,Yes,0.39991,34,80,0.29188,0.50794
2018,Multi-generational household,1st Quintile,No,0.60009,46,80,0.49206,0.70812
2018,Other Combinations,1st Quintile,Yes,0.19366,32,231,0.14259,0.24473
2018,Other Combinations,1st Quintile,No,0.80634,199,231,0.75527,0.85741
2018,Other Combinations,2nd Quintile,No,0.80460,45,45,0.68744,0.92176
2018,Other Combinations,3rd Quintile,No,0.87525,33,33,0.76076,0.98974
2019,Single-person household,1st Quintile,Yes,0.02550,31,1599,0.01777,0.03323
2019,Single-person household,1st Quintile,No,0.97450,1568,1599,0.96677,0.98223
2019,Single-person household,2nd Quintile,Yes,0.05193,34,846,0.03697,0.06689
2019,Single-person household,2nd Quintile,No,0.94807,812,846,0.93311,0.96303
2019,Single-person household,3rd Quintile,No,0.94474,683,683,0.92759,0.96189
2019,Single-person household,4th Quintile,No,0.96262,635,635,0.94786,0.97739
2019,Single-person household,5th Quintile,No,0.98476,739,739,0.97592,0.99360
2019,Couple without children,1st Quintile,Yes,0.10645,41,528,0.08012,0.13279
2019,Couple without children,1st Quintile,No,0.89355,487,528,0.86721,0.91988
2019,Couple without children,2nd Quintile,Yes,0.09842,73,807,0.07785,0.11898
2019,Couple without children,2nd Quintile,No,0.90158,734,807,0.88102,0.92215
2019,Couple without children,3rd Quintile,Yes,0.08413,60,830,0.06523,0.10303
2019,Couple without children,3rd Quintile,No,0.91587,770,830,0.89697,0.93477
2019,Couple without children,4th Quintile,Yes,0.05596,48,1001,0.04172,0.07021
2019,Couple without children,4th Quintile,No,0.94404,953,1001,0.92979,0.95828
2019,Couple without children,5th Quintile,Yes,0.03093,52,2004,0.02335,0.03851
2019,Couple without children,5th Quintile,No,0.96907,1952,2004,0.96149,0.97665
2019,Single parent,1st Quintile,Yes,0.03469,31,711,0.02123,0.04815
2019,Single parent,1st Quintile,No,0.96531,680,711,0.95185,0.97877
2019,Single parent,2nd Quintile,No,0.92409,356,356,0.89654,0.95164
2019,Single parent,3rd Quintile,No,0.93285,226,226,0.90014,0.96555
2019,Single parent,4th Quintile,No,0.88813,149,149,0.83735,0.93891
2019,Single parent,5th Quintile,No,0.97243,122,122,0.94325,1.00160
2019,Couple with children,1st Quintile,Yes,0.06705,130,1963,0.05598,0.07811
2019,Couple with children,1st Quintile,No,0.93295,1833,1963,0.92189,0.94402
2019,Couple with children,2nd Quintile,Yes,0.03168,37,1045,0.02105,0.04230
2019,Couple with children,2nd Quintile,No,0.96832,1008,1045,0.95770,0.97895
2019,Couple with children,3rd Quintile,No,0.98241,1017,1017,0.97432,0.99049
2019,Couple with children,4th Quintile,Yes,0.02973,33,1040,0.01940,0.04006
2019,Couple with children,4th Quintile,No,0.97027,1007,1040,0.95994,0.98060
2019,Couple with children,5th Quintile,No,0.98388,1413,1413,0.97731,0.99045
2019,Multi-generational household,1st Quintile,No,0.59634,51,51,0.46035,0.73234
2019,Other Combinations,1st Quintile,No,0.96049,159,159,0.93011,0.99086
2019,Other Combinations,2nd Quintile,No,0.80984,46,46,0.69518,0.92450
2019,Other Combinations,3rd Quintile,No,0.87197,42,42,0.76969,0.97425
2019,Other Combinations,4th Quintile,No,0.85648,43,43,0.75045,0.96252
2020,Single-person household,1st Quintile,Yes,0.03225,42,2022,0.02455,0.03995
2020,Single-person household,1st Quintile,No,0.96775,1980,2022,0.96005,0.97545
2020,Single-person household,2nd Quintile,Yes,0.05449,38,1060,0.04082,0.06816
2020,Single-person household,2nd Quintile,No,0.94551,1022,1060,0.93184,0.95918
2020,Single-person household,3rd Quintile,No,0.95344,702,702,0.93785,0.96904
2020,Single-person household,4th Quintile,No,0.95458,647,647,0.93853,0.97064
2020,Single-person household,5th Quintile,No,0.96827,688,688,0.95517,0.98138
2020,Couple without children,1st Quintile,Yes,0.10830,51,647,0.08433,0.13226
2020,Couple without children,1st Quintile,No,0.89170,596,647,0.86774,0.91567
2020,Couple without children,2nd Quintile,Yes,0.08320,54,873,0.06487,0.10153
2020,Couple without children,2nd Quintile,No,0.91680,819,873,0.89847,0.93513
2020,Couple without children,3rd Quintile,Yes,0.07792,61,885,0.06025,0.09559
2020,Couple without children,3rd Quintile,No,0.92208,824,885,0.90441,0.93975
2020,Couple without children,4th Quintile,Yes,0.07340,51,1018,0.05737,0.08943
2020,Couple without children,4th Quintile,No,0.92660,967,1018,0.91057,0.94263
2020,Couple without children,5th Quintile,Yes,0.02884,37,1740,0.02098,0.03671
2020,Couple without children,5th Quintile,No,0.97116,1703,1740,0.96329,0.97902
2020,Single parent,1st Quintile,Yes,0.06754,35,711,0.04908,0.08600
2020,Single parent,1st Quintile,No,0.93246,676,711,0.91400,0.95092
2020,Single parent,2nd Quintile,No,0.93534,361,361,0.90993,0.96074
2020,Single parent,3rd Quintile,No,0.87658,220,220,0.83301,0.92014
2020,Single parent,4th Quintile,No,0.98185,140,140,0.95966,1.00404
2020,Single parent,5th Quintile,No,0.96723,112,112,0.93411,1.00035
2020,Couple with children,1st Quintile,Yes,0.03741,123,2375,0.02977,0.04504
2020,Couple with children,1st Quintile,No,0.96259,2252,2375,0.95496,0.97023
2020,Couple with children,2nd Quintile,Yes,0.05064,49,1078,0.03755,0.06374
2020,Couple with children,2nd Quintile,No,0.94936,1029,1078,0.93626,0.96245
2020,Couple with children,3rd Quintile,No,0.97596,948,948,0.96620,0.98571
2020,Couple with children,4th Quintile,No,0.98086,943,943,0.97211,0.98961
2020,Couple with children,5th Quintile,No,0.98999,1119,1119,0.98416,0.99583
2020,Multi-generational household,1st Quintile,No,0.59070,53,53,0.45705,0.72435
2020,Other Combinations,1st Quintile,No,0.89295,227,227,0.85264,0.93326
2020,Other Combinations,2nd Quintile,No,0.83297,67,67,0.74298,0.92296
2020,Other Combinations,3rd Quintile,No,0.76974,48,48,0.64938,0.89010
2020,Other Combinations,4th Quintile,No,0.88445,42,42,0.78659,0.98230
2021,Single-person household,Not included in this version of the questionnaire,No,0.98767,39,39,0.95259,1.02276
2021,Single-person household,1st Quintile,Yes,0.04217,36,1173,0.03067,0.05368
2021,Single-person household,1st Quintile,No,0.95783,1137,1173,0.94632,0.96933
2021,Single-person household,2nd Quintile,No,0.94725,648,648,0.93003,0.96448
2021,Single-person household,3rd Quintile,No,0.95309,552,552,0.93543,0.97074
2021,Single-person household,4th Quintile,No,0.97514,508,508,0.96159,0.98869
2021,Single-person household,5th Quintile,No,0.95399,539,539,0.93628,0.97169
2021,Couple without children,1st Quintile,Yes,0.10934,44,387,0.07821,0.14048
2021,Couple without children,1st Quintile,No,0.89066,343,387,0.85952,0.92179
2021,Couple without children,2nd Quintile,Yes,0.08122,48,570,0.05877,0.10366
2021,Couple without children,2nd Quintile,No,0.91878,522,570,0.89634,0.94123
2021,Couple without children,3rd Quintile,Yes,0.09299,45,571,0.06915,0.11683
2021,Couple without children,3rd Quintile,No,0.90701,526,571,0.88317,0.93085
2021,Couple without children,4th Quintile,Yes,0.06403,33,703,0.04592,0.08215
2021,Couple without children,4th Quintile,No,0.93597,670,703,0.91785,0.95408
2021,Couple without children,5th Quintile,Yes,0.05319,36,1251,0.04075,0.06563
2021,Couple without children,5th Quintile,No,0.94681,1215,1251,0.93437,0.95925
2021,Single parent,1st Quintile,No,0.95672,352,352,0.93543,0.97801
2021,Single parent,2nd Quintile,No,0.89839,275,275,0.86262,0.93417
2021,Single parent,3rd Quintile,No,0.96261,141,141,0.93119,0.99404
2021,Single parent,4th Quintile,No,0.76115,114,114,0.68254,0.83977
2021,Single parent,5th Quintile,No,0.99711,77,77,0.98504,1.00918
2021,Couple with children,1st Quintile,Yes,0.06091,114,1115,0.04686,0.07495
2021,Couple with children,1st Quintile,No,0.93909,1001,1115,0.92505,0.95314
2021,Couple with children,2nd Quintile,Yes,0.05022,48,731,0.03438,0.06607
2021,Couple with children,2nd Quintile,No,0.94978,683,731,0.93393,0.96562
2021,Couple with children,3rd Quintile,Yes,0.04377,33,707,0.02868,0.05887
2021,Couple with children,3rd Quintile,No,0.95623,674,707,0.94113,0.97132
2021,Couple with children,4th Quintile,No,0.97090,658,658,0.95805,0.98375
2021,Couple with children,5th Quintile,No,0.98273,761,761,0.97347,0.99199
2021,Other Combinations,1st Quintile,No,0.77205,112,112,0.69401,0.85009
2021,Other Combinations,2nd Quintile,No,0.83240,51,51,0.72887,0.93593
2021,Other Combinations,3rd Quintile,No,0.88304,46,46,0.78915,0.97694
2021,Other Combinations,4th Quintile,No,0.74118,43,43,0.60872,0.87365
2021,Other Combinations,5th Quintile,No,0.77350,47,47,0.65254,0.89446
2022,No answer / don't know,1st Quintile,No,0.97867,185,185,0.95780,0.99955
2022,No answer / don't know,2nd Quintile,No,0.83549,98,98,0.76171,0.90927
2022,No answer / don't know,3rd Quintile,No,0.92117,51,51,0.84648,0.99587
2022,Single-person household,Not included in this version of the questionnaire,No,0.97847,106,106,0.95070,1.00623
2022,Single-person household,1st Quintile,Yes,0.03503,43,1490,0.02569,0.04437
2022,Single-person household,1st Quintile,No,0.96497,1447,1490,0.95563,0.97431
2022,Single-person household,2nd Quintile,Yes,0.04610,35,1183,0.03415,0.05806
2022,Single-person household,2nd Quintile,No,0.95390,1148,1183,0.94194,0.96585
2022,Single-person household,3rd Quintile,Yes,0.06018,40,1051,0.04579,0.07456
2022,Single-person household,3rd Quintile,No,0.93982,1011,1051,0.92544,0.95421
2022,Single-person household,4th Quintile,No,0.94838,973,973,0.93447,0.96229
2022,Single-person household,5th Quintile,No,0.95259,967,967,0.93918,0.96599
2022,Couple without children,1st Quintile,Yes,0.06541,45,930,0.04951,0.08131
2022,Couple without children,1st Quintile,No,0.93459,885,930,0.91869,0.95049
2022,Couple without children,2nd Quintile,Yes,0.08062,62,1067,0.06427,0.09696
2022,Couple without children,2nd Quintile,No,0.91938,1005,1067,0.90304,0.93573
2022,Couple without children,3rd Quintile,Yes,0.08112,68,1034,0.06447,0.09777
2022,Couple without children,3rd Quintile,No,0.91888,966,1034,0.90223,0.93553
2022,Couple without children,4th Quintile,Yes,0.08598,59,1098,0.06939,0.10257
2022,Couple without children,4th Quintile,No,0.91402,1039,1098,0.89743,0.93061
2022,Couple without children,5th Quintile,Yes,0.04652,42,1606,0.03622,0.05683
2022,Couple without children,5th Quintile,No,0.95348,1564,1606,0.94317,0.96378
2022,Single parent,1st Quintile,No,0.93081,363,363,0.90467,0.95696
2022,Single parent,2nd Quintile,No,0.93847,326,326,0.91235,0.96460
2022,Single parent,3rd Quintile,No,0.96090,210,210,0.93462,0.98718
2022,Single parent,4th Quintile,No,0.93449,153,153,0.89515,0.97382
2022,Single parent,5th Quintile,No,0.96302,103,103,0.92639,0.99964
2022,Couple with children,1st Quintile,Yes,0.06069,113,1555,0.04882,0.07256
2022,Couple with children,1st Quintile,No,0.93931,1442,1555,0.92744,0.95118
2022,Couple with children,2nd Quintile,Yes,0.04137,64,1234,0.03026,0.05249
2022,Couple with children,2nd Quintile,No,0.95863,1170,1234,0.94751,0.96974
2022,Couple with children,3rd Quintile,Yes,0.05014,52,988,0.03652,0.06375
2022,Couple with children,3rd Quintile,No,0.94986,936,988,0.93625,0.96348
2022,Couple with children,4th Quintile,No,0.97866,1014,1014,0.96976,0.98756
2022,Couple with children,5th Quintile,No,0.98867,984,984,0.98206,0.99529
2022,Other Combinations,1st Quintile,Yes,0.05741,31,649,0.03950,0.07532
2022,Other Combinations,1st Quintile,No,0.94259,618,649,0.92468,0.96050
2022,Other Combinations,2nd Quintile,No,0.89825,197,197,0.85593,0.94058
2022,Other Combinations,3rd Quintile,No,0.90516,105,105,0.84884,0.96147
2022,Other Combinations,4th Quintile,No,0.73077,75,75,0.62970,0.83183
2022,Other Combinations,5th Quintile,No,0.89572,72,72,0.82463,0.96681
