"pli0089","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2006","AkademikerIn","2","","","",""
"Seltener","2006","AkademikerIn","3","","","",""
"Seltener","2006","AkademikerIn","4","","","",""
"Seltener","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","(noch) kein Abschluss","2","","","",""
"Nie","2006","(noch) kein Abschluss","3","","","",""
"Nie","2006","(noch) kein Abschluss","4","","","",""
"Nie","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","Hauptschule","2","","","",""
"Nie","2006","Hauptschule","3","","","",""
"Nie","2006","Hauptschule","4","","","",""
"Nie","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","Realschule","2","","","",""
"Nie","2006","Realschule","3","","","",""
"Nie","2006","Realschule","4","","","",""
"Nie","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","(Fach-)Abitur","2","","","",""
"Nie","2006","(Fach-)Abitur","3","","","",""
"Nie","2006","(Fach-)Abitur","4","","","",""
"Nie","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","AkademikerIn","2","","","",""
"Nie","2006","AkademikerIn","3","","","",""
"Nie","2006","AkademikerIn","4","","","",""
"Nie","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","(noch) kein Abschluss","2","","","",""
"Täglich","2007","(noch) kein Abschluss","3","","","",""
"Täglich","2007","(noch) kein Abschluss","4","","","",""
"Täglich","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","Hauptschule","2","","","",""
"Täglich","2007","Hauptschule","3","","","",""
"Täglich","2007","Hauptschule","4","","","",""
"Täglich","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","Realschule","2","","","",""
"Täglich","2007","Realschule","3","","","",""
"Täglich","2007","Realschule","4","","","",""
"Täglich","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","(Fach-)Abitur","2","","","",""
"Täglich","2007","(Fach-)Abitur","3","","","",""
"Täglich","2007","(Fach-)Abitur","4","","","",""
"Täglich","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2007","AkademikerIn","2","","","",""
"Täglich","2007","AkademikerIn","3","","","",""
"Täglich","2007","AkademikerIn","4","","","",""
"Täglich","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2007","Hauptschule","2","","","",""
"Min 1x pro Woche","2007","Hauptschule","3","","","",""
"Min 1x pro Woche","2007","Hauptschule","4","","","",""
"Min 1x pro Woche","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2007","Realschule","2","","","",""
"Min 1x pro Woche","2007","Realschule","3","","","",""
"Min 1x pro Woche","2007","Realschule","4","","","",""
"Min 1x pro Woche","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2007","AkademikerIn","2","","","",""
"Min 1x pro Woche","2007","AkademikerIn","3","","","",""
"Min 1x pro Woche","2007","AkademikerIn","4","","","",""
"Min 1x pro Woche","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2007","Hauptschule","2","","","",""
"Min 1x pro Monat","2007","Hauptschule","3","","","",""
"Min 1x pro Monat","2007","Hauptschule","4","","","",""
"Min 1x pro Monat","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2007","Realschule","2","","","",""
"Min 1x pro Monat","2007","Realschule","3","","","",""
"Min 1x pro Monat","2007","Realschule","4","","","",""
"Min 1x pro Monat","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2007","AkademikerIn","2","","","",""
"Min 1x pro Monat","2007","AkademikerIn","3","","","",""
"Min 1x pro Monat","2007","AkademikerIn","4","","","",""
"Min 1x pro Monat","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","(noch) kein Abschluss","2","","","",""
"Seltener","2007","(noch) kein Abschluss","3","","","",""
"Seltener","2007","(noch) kein Abschluss","4","","","",""
"Seltener","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","Hauptschule","2","","","",""
"Seltener","2007","Hauptschule","3","","","",""
"Seltener","2007","Hauptschule","4","","","",""
"Seltener","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","Realschule","2","","","",""
"Seltener","2007","Realschule","3","","","",""
"Seltener","2007","Realschule","4","","","",""
"Seltener","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","(Fach-)Abitur","2","","","",""
"Seltener","2007","(Fach-)Abitur","3","","","",""
"Seltener","2007","(Fach-)Abitur","4","","","",""
"Seltener","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","AkademikerIn","2","","","",""
"Seltener","2007","AkademikerIn","3","","","",""
"Seltener","2007","AkademikerIn","4","","","",""
"Seltener","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","(noch) kein Abschluss","2","","","",""
"Nie","2007","(noch) kein Abschluss","3","","","",""
"Nie","2007","(noch) kein Abschluss","4","","","",""
"Nie","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","Hauptschule","2","","","",""
"Nie","2007","Hauptschule","3","","","",""
"Nie","2007","Hauptschule","4","","","",""
"Nie","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","Realschule","2","","","",""
"Nie","2007","Realschule","3","","","",""
"Nie","2007","Realschule","4","","","",""
"Nie","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","(Fach-)Abitur","2","","","",""
"Nie","2007","(Fach-)Abitur","3","","","",""
"Nie","2007","(Fach-)Abitur","4","","","",""
"Nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","AkademikerIn","2","","","",""
"Nie","2007","AkademikerIn","3","","","",""
"Nie","2007","AkademikerIn","4","","","",""
"Nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Täglich","2008","(noch) kein Abschluss","2","","","",""
"Täglich","2008","(noch) kein Abschluss","3","","","",""
"Täglich","2008","(noch) kein Abschluss","4","","","",""
"Täglich","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","Hauptschule","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2008","Hauptschule","2","2","","",""
"Täglich","2008","Hauptschule","3","1","","",""
"Täglich","2008","Hauptschule","4","1","","",""
"Täglich","2008","Hauptschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2008","Realschule","2","3","","",""
"Täglich","2008","Realschule","3","","","",""
"Täglich","2008","Realschule","4","","","",""
"Täglich","2008","Realschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","(Fach-)Abitur","2","2","","",""
"Täglich","2008","(Fach-)Abitur","3","1","","",""
"Täglich","2008","(Fach-)Abitur","4","1","","",""
"Täglich","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","AkademikerIn","2","","","",""
"Täglich","2008","AkademikerIn","3","2","","",""
"Täglich","2008","AkademikerIn","4","2","","",""
"Täglich","2008","AkademikerIn","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","2","18","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","3","13","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","4","8","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","10","","",""
"Min 1x pro Woche","2008","Hauptschule","1 Einkommensschwächstes Quintil","45","0.031517582040486","0.0228114499791605","0.0402237141018115"
"Min 1x pro Woche","2008","Hauptschule","2","86","0.0478173572131462","0.0382253400386802","0.0574093743876122"
"Min 1x pro Woche","2008","Hauptschule","3","64","0.0431827406339095","0.0328443136366484","0.0535211676311706"
"Min 1x pro Woche","2008","Hauptschule","4","58","0.0491722856573013","0.0373360066927154","0.0610085646218872"
"Min 1x pro Woche","2008","Hauptschule","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Woche","2008","Realschule","1 Einkommensschwächstes Quintil","44","0.0483964775867326","0.0338405545494947","0.0629524006239706"
"Min 1x pro Woche","2008","Realschule","2","73","0.065897444303911","0.0511347785137684","0.0806601100940535"
"Min 1x pro Woche","2008","Realschule","3","58","0.0502570410131712","0.0370424130650343","0.063471668961308"
"Min 1x pro Woche","2008","Realschule","4","72","0.0645609992231098","0.0507597847489485","0.0783622136972711"
"Min 1x pro Woche","2008","Realschule","5 Einkommensstärkstes Quintil","36","0.0395769859704294","0.0268396244948544","0.0523143474460045"
"Min 1x pro Woche","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","22","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","2","24","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","3","24","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","4","28","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","24","","",""
"Min 1x pro Woche","2008","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Min 1x pro Woche","2008","AkademikerIn","2","10","","",""
"Min 1x pro Woche","2008","AkademikerIn","3","19","","",""
"Min 1x pro Woche","2008","AkademikerIn","4","38","0.0418081746023327","0.0288536864853457","0.0547626627193198"
"Min 1x pro Woche","2008","AkademikerIn","5 Einkommensstärkstes Quintil","54","0.0204982202667823","0.0142757315683893","0.0267207089651753"
"Min 1x pro Monat","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","2","20","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","3","14","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","4","13","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","24","","",""
"Min 1x pro Monat","2008","Hauptschule","1 Einkommensschwächstes Quintil","77","0.0611828442722356","0.0492399861212914","0.0731257024231799"
"Min 1x pro Monat","2008","Hauptschule","2","108","0.0597216706747399","0.0490691785880621","0.0703741627614177"
"Min 1x pro Monat","2008","Hauptschule","3","107","0.0779849135590463","0.0643466469712242","0.0916231801468683"
"Min 1x pro Monat","2008","Hauptschule","4","107","0.0993656918453961","0.0829901170834966","0.115741266607296"
"Min 1x pro Monat","2008","Hauptschule","5 Einkommensstärkstes Quintil","47","0.0574166492004276","0.0382002196684446","0.0766330787324107"
"Min 1x pro Monat","2008","Realschule","1 Einkommensschwächstes Quintil","52","0.0676743388716455","0.050637042310693","0.0847116354325981"
"Min 1x pro Monat","2008","Realschule","2","76","0.0868028672102619","0.0700502553335019","0.103555479087022"
"Min 1x pro Monat","2008","Realschule","3","92","0.0843561286042682","0.0675458443173073","0.101166412891229"
"Min 1x pro Monat","2008","Realschule","4","124","0.114752135118645","0.0968527843730962","0.132651485864194"
"Min 1x pro Monat","2008","Realschule","5 Einkommensstärkstes Quintil","93","0.107589773443433","0.0873458539271727","0.127833692959693"
"Min 1x pro Monat","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","34","0.08853846558586","0.0594351333896561","0.117641797782064"
"Min 1x pro Monat","2008","(Fach-)Abitur","2","28","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","3","40","0.0941894774686805","0.0663210964215195","0.122057858515841"
"Min 1x pro Monat","2008","(Fach-)Abitur","4","54","0.102490000612703","0.0761934952874641","0.128786505937941"
"Min 1x pro Monat","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","57","0.109580292424551","0.0820627844569776","0.137097800392123"
"Min 1x pro Monat","2008","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Monat","2008","AkademikerIn","2","41","0.0924909586113131","0.0651392427294114","0.119842674493215"
"Min 1x pro Monat","2008","AkademikerIn","3","51","0.0677722407223364","0.0475757206271364","0.0879687608175364"
"Min 1x pro Monat","2008","AkademikerIn","4","86","0.0887874202636688","0.0703776234452919","0.107197217082046"
"Min 1x pro Monat","2008","AkademikerIn","5 Einkommensstärkstes Quintil","184","0.0893391113219652","0.0768133947491461","0.101864827894784"
"Seltener","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","28","","",""
"Seltener","2008","(noch) kein Abschluss","2","24","","",""
"Seltener","2008","(noch) kein Abschluss","3","30","0.305198521422422","0.210585922027336","0.399811120817509"
"Seltener","2008","(noch) kein Abschluss","4","35","0.441299593562031","0.328166805902318","0.554432381221744"
"Seltener","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"Seltener","2008","Hauptschule","1 Einkommensschwächstes Quintil","250","0.154703110425651","0.136683014752206","0.172723206099096"
"Seltener","2008","Hauptschule","2","398","0.206358882303039","0.188166871883301","0.224550892722777"
"Seltener","2008","Hauptschule","3","368","0.243332918717789","0.221508749663524","0.265157087772053"
"Seltener","2008","Hauptschule","4","359","0.282029514893444","0.25739723253193","0.306661797254958"
"Seltener","2008","Hauptschule","5 Einkommensstärkstes Quintil","160","0.296426937060223","0.258703841072124","0.334150033048322"
"Seltener","2008","Realschule","1 Einkommensschwächstes Quintil","230","0.267288036227534","0.237271453028319","0.29730461942675"
"Seltener","2008","Realschule","2","342","0.334871623949981","0.306789811518498","0.362953436381463"
"Seltener","2008","Realschule","3","342","0.335496407030794","0.306937206559572","0.364055607502016"
"Seltener","2008","Realschule","4","437","0.369956170129363","0.342842708665074","0.397069631593651"
"Seltener","2008","Realschule","5 Einkommensstärkstes Quintil","331","0.380041942758494","0.348329933807647","0.411753951709341"
"Seltener","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","102","0.278064755153059","0.232162962878948","0.323966547427169"
"Seltener","2008","(Fach-)Abitur","2","118","0.314236903934028","0.266936714764879","0.361537093103177"
"Seltener","2008","(Fach-)Abitur","3","145","0.368834318616238","0.322800265363375","0.414868371869101"
"Seltener","2008","(Fach-)Abitur","4","206","0.394788901575717","0.352407672206594","0.437170130944841"
"Seltener","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","194","0.387916998648711","0.344991034720272","0.43084296257715"
"Seltener","2008","AkademikerIn","1 Einkommensschwächstes Quintil","74","0.284451642477164","0.227610326308607","0.34129295864572"
"Seltener","2008","AkademikerIn","2","141","0.308123221080564","0.264533303485174","0.351713138675955"
"Seltener","2008","AkademikerIn","3","200","0.350603690184198","0.312263632868352","0.388943747500044"
"Seltener","2008","AkademikerIn","4","332","0.367360537583183","0.336158150986974","0.398562924179393"
"Seltener","2008","AkademikerIn","5 Einkommensstärkstes Quintil","729","0.376621456002706","0.355343403404541","0.397899508600871"
"Nie","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","103","0.675196096541033","0.602405528211705","0.74798666487036"
"Nie","2008","(noch) kein Abschluss","2","79","0.632860323659263","0.553297877050977","0.712422770267548"
"Nie","2008","(noch) kein Abschluss","3","34","0.387417528766625","0.2873255417543","0.487509515778951"
"Nie","2008","(noch) kein Abschluss","4","18","","",""
"Nie","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Nie","2008","Hauptschule","1 Einkommensschwächstes Quintil","1174","0.752536159780391","0.731031999188259","0.774040320372523"
"Nie","2008","Hauptschule","2","1307","0.68597399008115","0.665110177752105","0.706837802410195"
"Nie","2008","Hauptschule","3","945","0.634825965474951","0.6103374673934","0.659314463556501"
"Nie","2008","Hauptschule","4","757","0.568885497274988","0.541776539194874","0.595994455355101"
"Nie","2008","Hauptschule","5 Einkommensstärkstes Quintil","335","0.623499162417532","0.583477529510546","0.663520795324519"
"Nie","2008","Realschule","1 Einkommensschwächstes Quintil","508","0.615959529232031","0.582970507336691","0.64894855112737"
"Nie","2008","Realschule","2","591","0.510259123072591","0.480514272716359","0.540003973428822"
"Nie","2008","Realschule","3","558","0.529890423351767","0.499701611135803","0.560079235567731"
"Nie","2008","Realschule","4","585","0.450730695528882","0.422787525121773","0.478673865935992"
"Nie","2008","Realschule","5 Einkommensstärkstes Quintil","439","0.472605328865406","0.43998832898242","0.505222328748392"
"Nie","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","208","0.589452967700922","0.539054934747499","0.639851000654345"
"Nie","2008","(Fach-)Abitur","2","198","0.55774190277026","0.507135931743674","0.608347873796845"
"Nie","2008","(Fach-)Abitur","3","212","0.472086002399491","0.424455625726045","0.519716379072938"
"Nie","2008","(Fach-)Abitur","4","222","0.433589615703672","0.39062185896306","0.476557372444285"
"Nie","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","219","0.455576386868232","0.41170366577405","0.499449107962414"
"Nie","2008","AkademikerIn","1 Einkommensschwächstes Quintil","150","0.617270210452979","0.55603175894081","0.678508661965149"
"Nie","2008","AkademikerIn","2","239","0.577475106999641","0.53084115298003","0.624109061019252"
"Nie","2008","AkademikerIn","3","323","0.543904525920097","0.50388436543893","0.583924686401263"
"Nie","2008","AkademikerIn","4","459","0.498901752852328","0.466539974438848","0.531263531265808"
"Nie","2008","AkademikerIn","5 Einkommensstärkstes Quintil","1022","0.512599354685418","0.490649305312136","0.534549404058699"
"Täglich","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(noch) kein Abschluss","2","","","",""
"Täglich","2009","(noch) kein Abschluss","3","","","",""
"Täglich","2009","(noch) kein Abschluss","4","","","",""
"Täglich","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Hauptschule","2","","","",""
"Täglich","2009","Hauptschule","3","","","",""
"Täglich","2009","Hauptschule","4","","","",""
"Täglich","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Realschule","2","","","",""
"Täglich","2009","Realschule","3","","","",""
"Täglich","2009","Realschule","4","","","",""
"Täglich","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","2","","","",""
"Täglich","2009","(Fach-)Abitur","3","","","",""
"Täglich","2009","(Fach-)Abitur","4","","","",""
"Täglich","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","AkademikerIn","2","","","",""
"Täglich","2009","AkademikerIn","3","","","",""
"Täglich","2009","AkademikerIn","4","","","",""
"Täglich","2009","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","Hauptschule","2","","","",""
"Min 1x pro Woche","2009","Hauptschule","3","","","",""
"Min 1x pro Woche","2009","Hauptschule","4","","","",""
"Min 1x pro Woche","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","Realschule","2","","","",""
"Min 1x pro Woche","2009","Realschule","3","","","",""
"Min 1x pro Woche","2009","Realschule","4","","","",""
"Min 1x pro Woche","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","AkademikerIn","2","","","",""
"Min 1x pro Woche","2009","AkademikerIn","3","","","",""
"Min 1x pro Woche","2009","AkademikerIn","4","","","",""
"Min 1x pro Woche","2009","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","Hauptschule","2","","","",""
"Min 1x pro Monat","2009","Hauptschule","3","","","",""
"Min 1x pro Monat","2009","Hauptschule","4","","","",""
"Min 1x pro Monat","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","Realschule","2","","","",""
"Min 1x pro Monat","2009","Realschule","3","","","",""
"Min 1x pro Monat","2009","Realschule","4","","","",""
"Min 1x pro Monat","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","AkademikerIn","2","","","",""
"Min 1x pro Monat","2009","AkademikerIn","3","","","",""
"Min 1x pro Monat","2009","AkademikerIn","4","","","",""
"Min 1x pro Monat","2009","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","(noch) kein Abschluss","2","","","",""
"Seltener","2009","(noch) kein Abschluss","3","","","",""
"Seltener","2009","(noch) kein Abschluss","4","","","",""
"Seltener","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","Hauptschule","2","","","",""
"Seltener","2009","Hauptschule","3","","","",""
"Seltener","2009","Hauptschule","4","","","",""
"Seltener","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","Realschule","2","","","",""
"Seltener","2009","Realschule","3","","","",""
"Seltener","2009","Realschule","4","","","",""
"Seltener","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","(Fach-)Abitur","2","","","",""
