year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,3rd Quintile,Rural regions,1061,2549.53771,2474.90992,2628.68192,1800.00000,2500.00000,3000.00000,420.00000,4800.00000,2500.00000,2500.00000,2701.25000
2018,4th Quintile,Urban regions,1857,3279.64925,3192.30419,3374.73031,2300.00000,3080.12906,4000.00000,525.00000,6550.00000,3080.00000,2960.00000,3160.00000
2018,4th Quintile,Rural regions,915,3115.83407,3037.64578,3211.06013,2300.00000,3000.00000,3800.00000,300.00000,6050.00000,3000.00000,2882.40000,3000.00000
2018,5th Quintile,Urban regions,2139,4888.58325,4720.56799,5026.09885,3300.00000,4500.00000,6000.00000,490.00000,10050.00000,4500.00000,4500.00000,4700.00000
2018,5th Quintile,Rural regions,738,4584.85526,4370.87893,4773.04012,3300.00000,4200.00000,5468.06235,950.00000,8720.15588,4200.00000,3900.00000,4400.00000
2019,1st Quintile,Urban regions,3069,1426.25237,1367.70644,1477.32527,900.00000,1200.00000,1700.00000,100.00000,2900.00000,1200.00000,1180.00000,1250.00000
2019,1st Quintile,Rural regions,1467,1364.21236,1291.14417,1434.50238,811.71565,1150.00000,1600.00000,35.00000,2782.42652,1150.00000,1100.00000,1200.00000
2019,2nd Quintile,Urban regions,1765,2110.58803,2042.97523,2164.53894,1450.00000,1900.00000,2500.00000,395.00000,4075.00000,1900.00000,1800.00000,2000.45000
2019,2nd Quintile,Rural regions,1133,2042.79166,1959.51744,2112.36626,1432.95513,1800.00000,2500.00000,300.00000,4100.56731,1800.00000,1700.00000,1900.00000
2019,3rd Quintile,Urban regions,1695,2701.10286,2628.25693,2773.61925,1900.00000,2500.00000,3400.00000,375.00000,5650.00000,2500.00000,2439.00000,2600.00000
2019,3rd Quintile,Rural regions,1050,2609.29390,2519.31907,2705.03920,1800.00000,2500.00000,3125.26188,250.00000,5113.15470,2500.00000,2451.00000,2620.75000
2019,4th Quintile,Urban regions,1791,3397.65629,3300.07939,3488.41800,2400.00000,3137.33414,4100.00000,520.00000,6650.00000,3145.00000,2990.00000,3290.00000
2019,4th Quintile,Rural regions,965,3335.82269,3216.26130,3456.76250,2400.00000,3200.00000,4000.00000,650.00000,6400.00000,3200.00000,3000.00000,3400.00000
2019,5th Quintile,Urban regions,2853,5492.25496,4925.49451,5863.44029,3400.00000,4500.00000,6000.00000,200.00000,9900.00000,4500.00000,4200.00000,4500.00000
2019,5th Quintile,Rural regions,1040,4672.53318,4419.32627,4948.86641,3230.36743,4100.00000,5000.00000,900.00000,7654.44886,4100.00000,3780.00000,4200.00000
2020,1st Quintile,Urban regions,3959,1453.89681,1401.27052,1498.05067,908.99202,1200.00000,1800.00000,10.00000,3136.51197,1200.00000,1159.87500,1200.00000
2020,1st Quintile,Rural regions,1564,1394.03813,1326.68020,1443.23209,900.00000,1200.00000,1650.00000,1.00000,2775.00000,1200.00000,1120.00000,1240.25000
2020,2nd Quintile,Urban regions,2053,2174.96803,2102.06517,2230.32011,1500.00000,1996.07299,2600.00000,200.00000,4250.00000,1995.00000,1990.00000,2130.00000
2020,2nd Quintile,Rural regions,1229,2153.18703,2074.13100,2222.73574,1500.00000,2000.00000,2600.00000,400.00000,4250.00000,2000.00000,1900.00000,2151.25000
2020,3rd Quintile,Urban regions,1820,2838.70879,2768.13089,2915.75311,1990.00000,2600.00000,3550.00000,0.00000,5890.00000,2600.00000,2499.50000,2700.00000
2020,3rd Quintile,Rural regions,996,2782.08505,2674.60642,2873.18039,2000.00000,2600.00000,3400.00000,300.00000,5500.00000,2600.00000,2400.00000,2700.00000
2020,4th Quintile,Urban regions,1822,3512.00247,3434.36710,3625.29312,2500.00000,3300.00000,4305.70705,1.00000,7014.26762,3300.00000,3100.00000,3400.00000
2020,4th Quintile,Rural regions,896,3442.18704,3326.21828,3553.05091,2500.00000,3400.00000,4200.00000,300.00000,6750.00000,3400.00000,3300.00000,3600.00000
2020,5th Quintile,Urban regions,2597,5270.74516,5092.85851,5435.94112,3500.00000,4800.00000,6005.65962,0.00000,9764.14905,4800.00000,4600.00000,5100.00000
2020,5th Quintile,Rural regions,913,4869.73551,4580.67597,5052.29060,3300.00000,4291.00627,5550.18956,440.00000,8925.47389,4300.00000,4100.00000,4600.00000
2021,1st Quintile,Urban regions,2158,1526.04279,1440.51191,1614.25784,924.00000,1252.08651,1900.00000,0.00000,3364.00000,1252.00000,1204.00000,1304.00000
2021,1st Quintile,Rural regions,910,1503.84182,1429.12859,1586.25100,981.77968,1300.00000,1850.00000,0.00000,3152.33048,1300.00000,1200.00000,1400.00000
2021,2nd Quintile,Urban regions,1434,2313.69352,2243.25326,2400.69189,1597.99810,2069.74277,2800.00000,1.00000,4603.00285,2050.00000,1900.00000,2100.00000
2021,2nd Quintile,Rural regions,859,2264.74213,2139.64621,2374.61970,1500.00000,1950.00000,2900.00000,0.00000,5000.00000,1950.00000,1800.00000,2100.00000
2021,3rd Quintile,Urban regions,1285,2986.98371,2885.13449,3100.79009,2000.00000,2700.00000,3692.74638,200.00000,6231.86595,2700.00000,2430.00000,2900.00000
2021,3rd Quintile,Rural regions,688,2875.27276,2722.97729,2993.02368,2000.00000,2500.00000,3500.00000,50.00000,5750.00000,2500.00000,2200.00000,2550.00000
2021,4th Quintile,Urban regions,1364,3647.59780,3525.65300,3751.96042,2600.00000,3500.00000,4500.00000,349.00000,7350.00000,3500.00000,3400.00000,3700.00000
2021,4th Quintile,Rural regions,656,3673.99149,3471.16905,3840.52415,2687.69800,3500.00000,4500.00000,500.00000,7218.45299,3500.00000,3400.00000,3640.00000
2021,5th Quintile,Urban regions,1889,5698.34811,5378.20607,5984.91760,3552.29546,5000.00000,6298.49349,0.00000,10417.79055,5000.00000,5000.00000,5000.00000
2021,5th Quintile,Rural regions,677,5109.45901,4675.62756,5450.72606,3400.00000,4500.00000,6000.00000,900.00000,9900.00000,4500.00000,4200.00000,5000.00000
