"hgeqpgar","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2008","Paar mit Kind(ern)","4","379","0.178100980042441","0.163772686812003","0.192429273272878"
"Nein","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Sonstige","2","23","","",""
"Nein","2008","Sonstige","3","20","","",""
"Nein","2008","Sonstige","4","12","","",""
"Nein","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","1-Pers.- Haushalt","2","212","","",""
"Ja","2009","1-Pers.- Haushalt","3","229","","",""
"Ja","2009","1-Pers.- Haushalt","4","350","0.463460885813628","0.42678115377488","0.500140617852376"
"Ja","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","2","672","0.606565628020677","0.577457819560395","0.635673436480959"
"Ja","2009","(Ehe-)Paar ohne Kind(er)","3","882","0.649137467683574","0.6236798334721","0.674595101895048"
"Ja","2009","(Ehe-)Paar ohne Kind(er)","4","1144","","",""
"Ja","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Alleinerziehende","2","212","","",""
"Ja","2009","Alleinerziehende","3","142","","",""
"Ja","2009","Alleinerziehende","4","137","","",""
"Ja","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Paar mit Kind(ern)","2","1627","","",""
"Ja","2009","Paar mit Kind(ern)","3","2131","","",""
"Ja","2009","Paar mit Kind(ern)","4","2314","","",""
"Ja","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Sonstige","2","85","0.77694869816089","0.695761798510924","0.858135597810857"
"Ja","2009","Sonstige","3","84","0.946245008489659","0.900407836377228","0.99208218060209"
"Ja","2009","Sonstige","4","71","0.858258726994883","0.78411133045664","0.932406123533126"
"Ja","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","1-Pers.- Haushalt","2","295","","",""
"Nein","2009","1-Pers.- Haushalt","3","297","","",""
"Nein","2009","1-Pers.- Haushalt","4","360","0.536539114186372","0.499859382147624","0.57321884622512"
"Nein","2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","(Ehe-)Paar ohne Kind(er)","2","410","0.393434371979323","0.364326563519042","0.422542180439605"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","3","468","0.350862532316426","0.325404898104951","0.3763201665279"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","4","578","0.340649415824186","0.318265114707924","0.363033716940449"
"Nein","2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Alleinerziehende","2","168","","",""
"Nein","2009","Alleinerziehende","3","116","","",""
"Nein","2009","Alleinerziehende","4","56","0.349189745374432","0.281934312717989","0.416445178030875"
"Nein","2009","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Paar mit Kind(ern)","2","609","0.301602035655528","0.282578956804626","0.32062511450643"
"Nein","2009","Paar mit Kind(ern)","3","516","0.187117158168149","0.172259789321752","0.201974527014545"
"Nein","2009","Paar mit Kind(ern)","4","321","0.119795110924039","0.107396608921695","0.132193612926382"
"Nein","2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Sonstige","2","16","","",""
"Nein","2009","Sonstige","3","9","0.0537549915103408","0.00791781939790972","0.099592163622772"
"Nein","2009","Sonstige","4","14","","",""
"Nein","2009","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","1-Pers.- Haushalt","2","196","","",""
"Ja","2010","1-Pers.- Haushalt","3","219","","",""
"Ja","2010","1-Pers.- Haushalt","4","332","0.482913858129182","0.445132310996477","0.520695405261887"
"Ja","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","2","600","0.59233021039014","0.561245367205897","0.623415053574382"
"Ja","2010","(Ehe-)Paar ohne Kind(er)","3","836","0.643669897198647","0.617834271653446","0.669505522743849"
"Ja","2010","(Ehe-)Paar ohne Kind(er)","4","1152","","",""
"Ja","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Alleinerziehende","2","664","0.484211436483416","0.457433727964615","0.510989145002218"
"Ja","2010","Alleinerziehende","3","388","0.610136120960509","0.573123056619382","0.647149185301636"
"Ja","2010","Alleinerziehende","4","373","0.660796546114999","0.620182444174429","0.701410648055569"
"Ja","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Paar mit Kind(ern)","2","3824","0.73588344508265","0.724171439999938","0.747595450165361"
"Ja","2010","Paar mit Kind(ern)","3","3760","0.801225654948512","0.789724278685404","0.81272703121162"
"Ja","2010","Paar mit Kind(ern)","4","3552","0.834699029407622","0.82361852010345","0.845779538711794"
"Ja","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Sonstige","2","84","0.662531457693965","0.58124909584195","0.743813819545979"
"Ja","2010","Sonstige","3","97","0.846841979401628","0.782135812727945","0.911548146075311"
"Ja","2010","Sonstige","4","102","","",""
"Ja","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","1-Pers.- Haushalt","2","287","","",""
"Nein","2010","1-Pers.- Haushalt","3","268","","",""
"Nein","2010","1-Pers.- Haushalt","4","340","0.517086141870817","0.479304594738112","0.554867689003522"
"Nein","2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","(Ehe-)Paar ohne Kind(er)","2","360","0.40766978960986","0.376584946425618","0.438754632794103"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","3","484","0.356330102801353","0.330494477256151","0.382165728346554"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","4","524","0.301082711573846","0.279120964537639","0.323044458610052"
"Nein","2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Alleinerziehende","2","674","0.515788563516584","0.489010854997782","0.542566272035385"
"Nein","2010","Alleinerziehende","3","279","","",""
"Nein","2010","Alleinerziehende","4","149","","",""
"Nein","2010","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Paar mit Kind(ern)","2","1619","","",""
"Nein","2010","Paar mit Kind(ern)","3","865","0.198774345051488","0.18727296878838","0.210275721314596"
"Nein","2010","Paar mit Kind(ern)","4","765","0.165300970592378","0.154220461288206","0.17638147989655"
"Nein","2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Sonstige","2","46","0.337468542306035","0.256186180454021","0.41875090415805"
"Nein","2010","Sonstige","3","22","","",""
"Nein","2010","Sonstige","4","10","","",""
"Nein","2010","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","1-Pers.- Haushalt","2","274","","",""
"Ja","2011","1-Pers.- Haushalt","3","290","","",""
"Ja","2011","1-Pers.- Haushalt","4","413","0.490127994736481","0.456139422825269","0.524116566647693"
"Ja","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","2","790","0.650834664392937","0.623930138969669","0.677739189816204"
"Ja","2011","(Ehe-)Paar ohne Kind(er)","3","1128","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","4","1470","","",""
"Ja","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Alleinerziehende","2","814","0.462440122992108","0.438176042218546","0.486704203765671"
"Ja","2011","Alleinerziehende","3","586","0.663290536277826","0.633111719970468","0.693469352585184"
"Ja","2011","Alleinerziehende","4","456","0.638411099959351","0.602767780792279","0.674054419126423"
"Ja","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Paar mit Kind(ern)","2","3982","0.702101274812302","0.690115671920485","0.71408687770412"
"Ja","2011","Paar mit Kind(ern)","3","4341","0.793680218519547","0.782779645330538","0.804580791708556"
"Ja","2011","Paar mit Kind(ern)","4","4659","0.854108368921373","0.844763994026545","0.8634527438162"
"Ja","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Sonstige","2","146","","",""
"Ja","2011","Sonstige","3","127","","",""
"Ja","2011","Sonstige","4","106","","",""
"Ja","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","1-Pers.- Haushalt","2","381","0.583666517402375","0.545915340027327","0.621417694777423"
"Nein","2011","1-Pers.- Haushalt","3","362","0.546689983615886","0.508478622373335","0.584901344858437"
"Nein","2011","1-Pers.- Haushalt","4","418","0.509872005263519","0.475883433352307","0.543860577174731"
"Nein","2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","(Ehe-)Paar ohne Kind(er)","2","416","0.349165335607064","0.322260810183796","0.376069861030331"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","3","578","0.356869573830318","0.334136253743406","0.379602893917229"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","4","692","0.327094042123243","0.307318256303528","0.346869827942958"
"Nein","2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Alleinerziehende","2","808","0.537559877007892","0.513295796234329","0.561823957781454"
"Nein","2011","Alleinerziehende","3","356","0.336709463722174","0.306530647414816","0.366888280029532"
"Nein","2011","Alleinerziehende","4","242","","",""
"Nein","2011","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Paar mit Kind(ern)","2","1611","","",""
"Nein","2011","Paar mit Kind(ern)","3","953","0.206319781480453","0.195419208291444","0.217220354669462"
"Nein","2011","Paar mit Kind(ern)","4","823","0.145891631078627","0.1365472561838","0.155236005973455"
"Nein","2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Sonstige","2","39","0.267264537312275","0.203495993346303","0.331033081278248"
"Nein","2011","Sonstige","3","23","","",""
"Nein","2011","Sonstige","4","17","","",""
"Nein","2011","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","1-Pers.- Haushalt","2","250","","",""
"Ja","2012","1-Pers.- Haushalt","3","294","","",""
"Ja","2012","1-Pers.- Haushalt","4","415","0.445600722882552","0.413128568183399","0.478072877581706"
"Ja","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","2","772","0.684000490708125","0.656941413957269","0.711059567458981"
"Ja","2012","(Ehe-)Paar ohne Kind(er)","3","1172","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","4","1522","","",""
"Ja","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Alleinerziehende","2","796","0.471055900261888","0.447383337843789","0.494728462679988"
"Ja","2012","Alleinerziehende","3","542","0.60693833467778","0.574630826543273","0.639245842812287"
"Ja","2012","Alleinerziehende","4","483","0.638214971186403","0.60340518626856","0.673024756104246"
"Ja","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Paar mit Kind(ern)","2","3561","0.699206628222857","0.686428414583498","0.711984841862216"
"Ja","2012","Paar mit Kind(ern)","3","4367","0.78942189815068","0.778524087424913","0.800319708876447"
"Ja","2012","Paar mit Kind(ern)","4","4581","0.856916729847536","0.847487052255814","0.866346407439257"
"Ja","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Sonstige","2","113","","",""
"Ja","2012","Sonstige","3","128","","",""
"Ja","2012","Sonstige","4","129","","",""
"Ja","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","1-Pers.- Haushalt","2","374","0.610584216787177","0.572325063188361","0.648843370385993"
"Nein","2012","1-Pers.- Haushalt","3","388","0.547758038952185","0.510404159616763","0.585111918287607"
"Nein","2012","1-Pers.- Haushalt","4","485","0.554399277117448","0.521927122418294","0.586871431816601"
"Nein","2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","(Ehe-)Paar ohne Kind(er)","2","362","0.315999509291875","0.288940432541019","0.343058586042731"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","3","576","0.323351496326514","0.30142362988885","0.345279362764179"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","4","726","0.330030075962382","0.310591951850641","0.349468200074123"
"Nein","2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Alleinerziehende","2","912","0.528944099738112","0.505271537320012","0.552616662156211"
"Nein","2012","Alleinerziehende","3","336","0.39306166532222","0.360754157187713","0.425369173456727"
"Nein","2012","Alleinerziehende","4","249","","",""
"Nein","2012","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Paar mit Kind(ern)","2","1387","","",""
"Nein","2012","Paar mit Kind(ern)","3","1010","","",""
"Nein","2012","Paar mit Kind(ern)","4","716","0.143083270152464","0.133653592560743","0.152512947744186"
"Nein","2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Sonstige","2","43","0.392425075707002","0.315801204814905","0.469048946599099"
"Nein","2012","Sonstige","3","29","","",""
"Nein","2012","Sonstige","4","13","","",""
"Nein","2012","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","1-Pers.- Haushalt","2","248","","",""
"Ja","2013","1-Pers.- Haushalt","3","289","","",""
"Ja","2013","1-Pers.- Haushalt","4","410","0.4872517675446","0.454650610529692","0.519852924559507"
"Ja","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","2","682","0.621891407680958","0.593390332160111","0.650392483201804"
"Ja","2013","(Ehe-)Paar ohne Kind(er)","3","1152","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","4","1676","","",""
"Ja","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Alleinerziehende","2","822","0.442087869599882","0.41895784941539","0.465217889784374"
"Ja","2013","Alleinerziehende","3","555","0.616078342988487","0.585598133998555","0.646558551978418"
"Ja","2013","Alleinerziehende","4","474","0.720496062585322","0.687417383775698","0.753574741394946"
"Ja","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Paar mit Kind(ern)","2","3662","0.65679085992918","0.644455643582135","0.669126076276225"
"Ja","2013","Paar mit Kind(ern)","3","4172","0.801311097738955","0.790859558841573","0.811762636636336"
"Ja","2013","Paar mit Kind(ern)","4","5047","0.816981508251801","0.807339272662763","0.82662374384084"
"Ja","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Sonstige","2","211","","",""
"Ja","2013","Sonstige","3","197","","",""
"Ja","2013","Sonstige","4","220","","",""
"Ja","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","1-Pers.- Haushalt","2","376","0.594813234480487","0.556294347146758","0.633332121814217"
"Nein","2013","1-Pers.- Haushalt","3","397","0.5718815381349","0.534854322978465","0.608908753291335"
"Nein","2013","1-Pers.- Haushalt","4","493","0.5127482324554","0.480147075440493","0.545349389470308"
"Nein","2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","(Ehe-)Paar ohne Kind(er)","2","430","0.378108592319043","0.349607516798196","0.406609667839889"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","3","608","0.316019822163825","0.294299279212086","0.337740365115565"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","4","744","0.289513291267259","0.271443520620792","0.307583061913726"
"Nein","2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Alleinerziehende","2","949","0.557912130400118","0.534782110215626","0.58104215058461"
"Nein","2013","Alleinerziehende","3","423","0.383921657011513","0.353441448021582","0.414401866001445"
"Nein","2013","Alleinerziehende","4","233","","",""
"Nein","2013","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Paar mit Kind(ern)","2","2029","","",""
"Nein","2013","Paar mit Kind(ern)","3","1427","","",""
"Nein","2013","Paar mit Kind(ern)","4","1131","","",""
"Nein","2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Sonstige","2","206","","",""
"Nein","2013","Sonstige","3","120","","",""
"Nein","2013","Sonstige","4","130","","",""
"Nein","2013","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","1-Pers.- Haushalt","2","244","","",""
"Ja","2014","1-Pers.- Haushalt","3","295","","",""
"Ja","2014","1-Pers.- Haushalt","4","394","0.476573105347996","0.44309523558556","0.510050975110432"
"Ja","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","2","602","0.606283560507415","0.575631981436508","0.636935139578322"
"Ja","2014","(Ehe-)Paar ohne Kind(er)","3","1010","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","4","1666","","",""
"Ja","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Alleinerziehende","2","630","0.421789988833933","0.396113124336041","0.447466853331825"
"Ja","2014","Alleinerziehende","3","487","0.616961149694685","0.584376327551261","0.64954597183811"
"Ja","2014","Alleinerziehende","4","399","0.655166277827824","0.617842576922964","0.692489978732684"
"Ja","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Paar mit Kind(ern)","2","2948","","",""
"Ja","2014","Paar mit Kind(ern)","3","3811","0.789912449251322","0.778542193641307","0.801282704861337"
"Ja","2014","Paar mit Kind(ern)","4","4541","0.827869189813942","0.817918017641985","0.837820361985898"
"Ja","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Sonstige","2","132","","",""
"Ja","2014","Sonstige","3","189","","",""
"Ja","2014","Sonstige","4","195","","",""
"Ja","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","1-Pers.- Haushalt","2","332","0.563940354986075","0.523443025598119","0.60443768437403"
"Nein","2014","1-Pers.- Haushalt","3","331","0.526522709781656","0.487409896476138","0.565635523087175"
"Nein","2014","1-Pers.- Haushalt","4","461","0.523426894652004","0.489949024889568","0.556904764414439"
"Nein","2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","(Ehe-)Paar ohne Kind(er)","2","374","0.393716439492585","0.363064860421678","0.424368018563492"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","3","540","0.328404035325074","0.305024249769244","0.351783820880904"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","4","674","0.254917261513","0.237259240245642","0.272575282780358"
"Nein","2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Alleinerziehende","2","791","0.578210011166067","0.552533146668175","0.603886875663959"
"Nein","2014","Alleinerziehende","3","368","0.383038850305315","0.35045402816189","0.415623672448739"
"Nein","2014","Alleinerziehende","4","224","","",""
"Nein","2014","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Paar mit Kind(ern)","2","1659","","",""
"Nein","2014","Paar mit Kind(ern)","3","1120","","",""
"Nein","2014","Paar mit Kind(ern)","4","987","0.172130810186058","0.162179638014102","0.182081982358015"
"Nein","2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Sonstige","2","132","","",""
"Nein","2014","Sonstige","3","87","0.3227453443539","0.267588483307547","0.377902205400253"
"Nein","2014","Sonstige","4","96","0.309897688587837","0.256764300970003","0.363031076205671"
"Nein","2014","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","1-Pers.- Haushalt","2","204","","",""
"Ja","2015","1-Pers.- Haushalt","3","256","","",""
"Ja","2015","1-Pers.- Haushalt","4","388","0.448467119070686","0.415956948131051","0.480977290010321"
"Ja","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","2","526","0.629470722422327","0.59770632357228","0.661235121272373"
"Ja","2015","(Ehe-)Paar ohne Kind(er)","3","976","0.648177802719914","0.624660950079319","0.671694655360508"
"Ja","2015","(Ehe-)Paar ohne Kind(er)","4","1522","","",""
"Ja","2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Alleinerziehende","2","563","0.371921688122889","0.346366012006549","0.397477364239228"
"Ja","2015","Alleinerziehende","3","466","0.60031024878729","0.565801676178584","0.634818821395996"
"Ja","2015","Alleinerziehende","4","373","0.631763446184386","0.594070206675875","0.669456685692896"
"Ja","2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Paar mit Kind(ern)","2","2382","","",""
"Ja","2015","Paar mit Kind(ern)","3","3405","0.761075595322339","0.748876694437813","0.773274496206865"
"Ja","2015","Paar mit Kind(ern)","4","4407","0.821005538131597","0.810875289399648","0.831135786863546"
"Ja","2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2015","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2015","Sonstige","2","128","","",""
"Ja","2015","Sonstige","3","160","","",""
"Ja","2015","Sonstige","4","208","","",""
"Ja","2015","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2015","1-Pers.- Haushalt","2","339","0.58334767696413","0.541881039825446","0.624814314102814"
"Nein","2015","1-Pers.- Haushalt","3","389","0.576895193049449","0.538767487283207","0.615022898815692"
"Nein","2015","1-Pers.- Haushalt","4","511","0.551532880929314","0.519022709989679","0.584043051868949"
"Nein","2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
