year,hhtyp,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Couple without children,2nd Quintile,Yes,0.54512,331,605,0.50540,0.58483
2004,Couple without children,2nd Quintile,No,0.45488,274,605,0.41517,0.49460
2004,Couple without children,3rd Quintile,Yes,0.61885,414,682,0.58237,0.65533
2004,Couple without children,3rd Quintile,No,0.38115,268,682,0.34467,0.41763
2004,Couple without children,4th Quintile,Yes,0.66337,513,778,0.63014,0.69660
2004,Couple without children,4th Quintile,No,0.33663,265,778,0.30340,0.36986
2004,Couple without children,5th Quintile,Yes,0.72067,1001,1324,0.69649,0.74484
2004,Couple without children,5th Quintile,No,0.27933,323,1324,0.25516,0.30351
2004,Single parent,1st Quintile,Yes,0.34550,99,274,0.28909,0.40191
2004,Single parent,1st Quintile,No,0.65450,175,274,0.59809,0.71091
2004,Single parent,2nd Quintile,Yes,0.51718,88,162,0.43999,0.59436
2004,Single parent,2nd Quintile,No,0.48282,74,162,0.40564,0.56001
2004,Single parent,3rd Quintile,Yes,0.57783,58,98,0.47954,0.67612
2004,Single parent,3rd Quintile,No,0.42217,40,98,0.32388,0.52046
2004,Single parent,4th Quintile,Yes,0.69888,53,53,0.57419,0.82357
2004,Single parent,5th Quintile,Yes,0.81468,38,38,0.68948,0.93988
2004,Couple with children,1st Quintile,Yes,0.47439,215,471,0.42924,0.51953
2004,Couple with children,1st Quintile,No,0.52561,256,471,0.48047,0.57076
2004,Couple with children,2nd Quintile,Yes,0.64787,491,767,0.61404,0.68169
2004,Couple with children,2nd Quintile,No,0.35213,276,767,0.31831,0.38596
2004,Couple with children,3rd Quintile,Yes,0.77252,617,813,0.74368,0.80135
2004,Couple with children,3rd Quintile,No,0.22748,196,813,0.19865,0.25632
2004,Couple with children,4th Quintile,Yes,0.80592,707,874,0.77968,0.83215
2004,Couple with children,4th Quintile,No,0.19408,167,874,0.16785,0.22032
2004,Couple with children,5th Quintile,Yes,0.90168,872,963,0.88286,0.92049
2004,Couple with children,5th Quintile,No,0.09832,91,963,0.07951,0.11714
2004,Other Combinations,5th Quintile,Yes,0.82818,31,31,0.69319,0.96317
2005,Single-person household,1st Quintile,Yes,0.32790,243,788,0.29510,0.36070
2005,Single-person household,1st Quintile,No,0.67210,545,788,0.63930,0.70490
2005,Single-person household,2nd Quintile,Yes,0.37235,212,560,0.33228,0.41243
2005,Single-person household,2nd Quintile,No,0.62765,348,560,0.58757,0.66772
2005,Single-person household,3rd Quintile,Yes,0.43130,220,517,0.38857,0.47403
2005,Single-person household,3rd Quintile,No,0.56870,297,517,0.52597,0.61143
2005,Single-person household,4th Quintile,Yes,0.43654,226,492,0.39267,0.48040
2005,Single-person household,4th Quintile,No,0.56346,266,492,0.51960,0.60733
2005,Single-person household,5th Quintile,Yes,0.50184,288,529,0.45920,0.54449
2005,Single-person household,5th Quintile,No,0.49816,241,529,0.45551,0.54080
2005,Couple without children,1st Quintile,Yes,0.43159,161,367,0.38085,0.48233
2005,Couple without children,1st Quintile,No,0.56841,206,367,0.51767,0.61915
2005,Couple without children,2nd Quintile,Yes,0.56673,363,632,0.52806,0.60539
2005,Couple without children,2nd Quintile,No,0.43327,269,632,0.39461,0.47194
2005,Couple without children,3rd Quintile,Yes,0.61762,389,635,0.57979,0.65545
2005,Couple without children,3rd Quintile,No,0.38238,246,635,0.34455,0.42021
2005,Couple without children,4th Quintile,Yes,0.66719,512,761,0.63369,0.70069
2005,Couple without children,4th Quintile,No,0.33281,249,761,0.29931,0.36631
2005,Couple without children,5th Quintile,Yes,0.73233,989,1290,0.70816,0.75650
2005,Couple without children,5th Quintile,No,0.26767,301,1290,0.24350,0.29184
2005,Single parent,1st Quintile,Yes,0.36113,118,313,0.30783,0.41443
2005,Single parent,1st Quintile,No,0.63887,195,313,0.58557,0.69217
2005,Single parent,2nd Quintile,Yes,0.44526,62,132,0.36015,0.53037
2005,Single parent,2nd Quintile,No,0.55474,70,132,0.46963,0.63985
2005,Single parent,3rd Quintile,Yes,0.46768,63,108,0.37314,0.56222
2005,Single parent,3rd Quintile,No,0.53232,45,108,0.43778,0.62686
2005,Single parent,4th Quintile,Yes,0.67953,60,60,0.56045,0.79860
2005,Single parent,5th Quintile,Yes,0.70851,38,38,0.56208,0.85494
2005,Couple with children,1st Quintile,Yes,0.46089,212,454,0.41498,0.50679
2005,Couple with children,1st Quintile,No,0.53911,242,454,0.49321,0.58502
2005,Couple with children,2nd Quintile,Yes,0.67955,452,704,0.64506,0.71405
2005,Couple with children,2nd Quintile,No,0.32045,252,704,0.28595,0.35494
2005,Couple with children,3rd Quintile,Yes,0.77978,617,796,0.75098,0.80859
2005,Couple with children,3rd Quintile,No,0.22022,179,796,0.19141,0.24902
2005,Couple with children,4th Quintile,Yes,0.83440,680,823,0.80899,0.85981
2005,Couple with children,4th Quintile,No,0.16560,143,823,0.14019,0.19101
2005,Couple with children,5th Quintile,Yes,0.85666,810,924,0.83405,0.87927
2005,Couple with children,5th Quintile,No,0.14334,114,924,0.12073,0.16595
2006,Single-person household,1st Quintile,Yes,0.28639,237,840,0.25580,0.31698
2006,Single-person household,1st Quintile,No,0.71361,603,840,0.68302,0.74420
2006,Single-person household,2nd Quintile,Yes,0.39145,259,645,0.35376,0.42915
2006,Single-person household,2nd Quintile,No,0.60855,386,645,0.57085,0.64624
2006,Single-person household,3rd Quintile,Yes,0.43960,269,599,0.39982,0.47938
2006,Single-person household,3rd Quintile,No,0.56040,330,599,0.52062,0.60018
2006,Single-person household,4th Quintile,Yes,0.45636,284,591,0.41617,0.49655
2006,Single-person household,4th Quintile,No,0.54364,307,591,0.50345,0.58383
2006,Single-person household,5th Quintile,Yes,0.50287,320,595,0.46266,0.54308
2006,Single-person household,5th Quintile,No,0.49713,275,595,0.45692,0.53734
2006,Couple without children,1st Quintile,Yes,0.40072,180,424,0.35402,0.44742
2006,Couple without children,1st Quintile,No,0.59928,244,424,0.55258,0.64598
2006,Couple without children,2nd Quintile,Yes,0.52615,373,664,0.48814,0.56416
2006,Couple without children,2nd Quintile,No,0.47385,291,664,0.43584,0.51186
2006,Couple without children,3rd Quintile,Yes,0.62339,487,768,0.58910,0.65768
2006,Couple without children,3rd Quintile,No,0.37661,281,768,0.34232,0.41090
2006,Couple without children,4th Quintile,Yes,0.66449,557,832,0.63239,0.69659
2006,Couple without children,4th Quintile,No,0.33551,275,832,0.30341,0.36761
2006,Couple without children,5th Quintile,Yes,0.73434,1145,1460,0.71168,0.75701
2006,Couple without children,5th Quintile,No,0.26566,315,1460,0.24299,0.28832
2006,Single parent,1st Quintile,Yes,0.36844,124,332,0.31647,0.42041
2006,Single parent,1st Quintile,No,0.63156,208,332,0.57959,0.68353
2006,Single parent,2nd Quintile,Yes,0.44521,75,154,0.36646,0.52396
2006,Single parent,2nd Quintile,No,0.55479,79,154,0.47604,0.63354
2006,Single parent,3rd Quintile,Yes,0.47645,67,121,0.38709,0.56581
2006,Single parent,3rd Quintile,No,0.52355,54,121,0.43419,0.61291
2006,Single parent,4th Quintile,Yes,0.61607,63,95,0.51775,0.71439
2006,Single parent,4th Quintile,No,0.38393,32,95,0.28561,0.48225
2006,Single parent,5th Quintile,Yes,0.69285,50,50,0.56369,0.82202
2006,Couple with children,1st Quintile,Yes,0.45446,213,459,0.40886,0.50007
2006,Couple with children,1st Quintile,No,0.54554,246,459,0.49993,0.59114
2006,Couple with children,2nd Quintile,Yes,0.60998,445,709,0.57405,0.64591
2006,Couple with children,2nd Quintile,No,0.39002,264,709,0.35409,0.42595
2006,Couple with children,3rd Quintile,Yes,0.78997,684,856,0.76267,0.81727
2006,Couple with children,3rd Quintile,No,0.21003,172,856,0.18273,0.23733
2006,Couple with children,4th Quintile,Yes,0.82811,776,920,0.80372,0.85250
2006,Couple with children,4th Quintile,No,0.17189,144,920,0.14750,0.19628
2006,Couple with children,5th Quintile,Yes,0.87127,788,892,0.84928,0.89326
2006,Couple with children,5th Quintile,No,0.12873,104,892,0.10674,0.15072
2007,Single-person household,1st Quintile,Yes,0.30898,250,830,0.27753,0.34044
2007,Single-person household,1st Quintile,No,0.69102,580,830,0.65956,0.72247
2007,Single-person household,2nd Quintile,Yes,0.40881,239,591,0.36915,0.44848
2007,Single-person household,2nd Quintile,No,0.59119,352,591,0.55152,0.63085
2007,Single-person household,3rd Quintile,Yes,0.47284,268,554,0.43122,0.51445
2007,Single-person household,3rd Quintile,No,0.52716,286,554,0.48555,0.56878
2007,Single-person household,4th Quintile,Yes,0.47974,285,560,0.43832,0.52115
2007,Single-person household,4th Quintile,No,0.52026,275,560,0.47885,0.56168
2007,Single-person household,5th Quintile,Yes,0.49620,307,554,0.45453,0.53787
2007,Single-person household,5th Quintile,No,0.50380,247,554,0.46213,0.54547
2007,Couple without children,1st Quintile,Yes,0.42867,175,380,0.37885,0.47850
2007,Couple without children,1st Quintile,No,0.57133,205,380,0.52150,0.62115
2007,Couple without children,2nd Quintile,Yes,0.54159,362,634,0.50277,0.58041
2007,Couple without children,2nd Quintile,No,0.45841,272,634,0.41959,0.49723
2007,Couple without children,3rd Quintile,Yes,0.64280,470,721,0.60779,0.67780
2007,Couple without children,3rd Quintile,No,0.35720,251,721,0.32220,0.39221
2007,Couple without children,4th Quintile,Yes,0.67623,558,816,0.64410,0.70835
2007,Couple without children,4th Quintile,No,0.32377,258,816,0.29165,0.35590
2007,Couple without children,5th Quintile,Yes,0.75500,1039,1317,0.73176,0.77824
2007,Couple without children,5th Quintile,No,0.24500,278,1317,0.22176,0.26824
2007,Single parent,1st Quintile,Yes,0.34559,112,294,0.29113,0.40004
2007,Single parent,1st Quintile,No,0.65441,182,294,0.59996,0.70887
2007,Single parent,2nd Quintile,Yes,0.37234,57,139,0.29168,0.45300
2007,Single parent,2nd Quintile,No,0.62766,82,139,0.54700,0.70832
2007,Single parent,3rd Quintile,Yes,0.59709,76,128,0.51179,0.68240
2007,Single parent,3rd Quintile,No,0.40291,52,128,0.31760,0.48821
2007,Single parent,4th Quintile,Yes,0.68432,59,59,0.56471,0.80394
2007,Single parent,5th Quintile,Yes,0.68039,50,50,0.54982,0.81096
2007,Couple with children,1st Quintile,Yes,0.46057,192,412,0.41238,0.50876
2007,Couple with children,1st Quintile,No,0.53943,220,412,0.49124,0.58762
2007,Couple with children,2nd Quintile,Yes,0.66560,475,702,0.63068,0.70053
2007,Couple with children,2nd Quintile,No,0.33440,227,702,0.29947,0.36932
2007,Couple with children,3rd Quintile,Yes,0.76614,614,782,0.73645,0.79582
2007,Couple with children,3rd Quintile,No,0.23386,168,782,0.20418,0.26355
2007,Couple with children,4th Quintile,Yes,0.83515,696,828,0.80986,0.86044
2007,Couple with children,4th Quintile,No,0.16485,132,828,0.13956,0.19014
2007,Couple with children,5th Quintile,Yes,0.88028,749,852,0.85847,0.90209
2007,Couple with children,5th Quintile,No,0.11972,103,852,0.09791,0.14153
2008,Single-person household,1st Quintile,Yes,0.31949,239,774,0.28662,0.35236
2008,Single-person household,1st Quintile,No,0.68051,535,774,0.64764,0.71338
2008,Single-person household,2nd Quintile,Yes,0.41784,242,578,0.37760,0.45808
2008,Single-person household,2nd Quintile,No,0.58216,336,578,0.54192,0.62240
2008,Single-person household,3rd Quintile,Yes,0.42535,254,554,0.38414,0.46656
2008,Single-person household,3rd Quintile,No,0.57465,300,554,0.53344,0.61586
2008,Single-person household,4th Quintile,Yes,0.47673,261,524,0.43393,0.51954
2008,Single-person household,4th Quintile,No,0.52327,263,524,0.48046,0.56607
2008,Single-person household,5th Quintile,Yes,0.55006,318,537,0.50794,0.59218
2008,Single-person household,5th Quintile,No,0.44994,219,537,0.40782,0.49206
2008,Couple without children,1st Quintile,Yes,0.43324,180,402,0.38474,0.48174
2008,Couple without children,1st Quintile,No,0.56676,222,402,0.51826,0.61526
2008,Couple without children,2nd Quintile,Yes,0.57189,351,593,0.53203,0.61175
2008,Couple without children,2nd Quintile,No,0.42811,242,593,0.38825,0.46797
2008,Couple without children,3rd Quintile,Yes,0.65485,470,720,0.62010,0.68960
2008,Couple without children,3rd Quintile,No,0.34515,250,720,0.31040,0.37990
2008,Couple without children,4th Quintile,Yes,0.68688,512,726,0.65312,0.72064
2008,Couple without children,4th Quintile,No,0.31312,214,726,0.27936,0.34688
2008,Couple without children,5th Quintile,Yes,0.76164,1017,1288,0.73837,0.78492
2008,Couple without children,5th Quintile,No,0.23836,271,1288,0.21508,0.26163
2008,Single parent,1st Quintile,Yes,0.35119,100,281,0.29528,0.40710
2008,Single parent,1st Quintile,No,0.64881,181,281,0.59290,0.70472
2008,Single parent,2nd Quintile,Yes,0.46791,75,153,0.38859,0.54724
2008,Single parent,2nd Quintile,No,0.53209,78,153,0.45276,0.61141
2008,Single parent,3rd Quintile,Yes,0.59838,70,111,0.50677,0.68999
2008,Single parent,3rd Quintile,No,0.40162,41,111,0.31001,0.49323
2008,Single parent,4th Quintile,Yes,0.61853,54,54,0.48776,0.74931
2008,Single parent,5th Quintile,Yes,0.80048,45,45,0.68240,0.91857
2008,Couple with children,1st Quintile,Yes,0.44332,173,383,0.39350,0.49314
2008,Couple with children,1st Quintile,No,0.55668,210,383,0.50686,0.60650
2008,Couple with children,2nd Quintile,Yes,0.70495,437,625,0.66917,0.74074
2008,Couple with children,2nd Quintile,No,0.29505,188,625,0.25926,0.33083
2008,Couple with children,3rd Quintile,Yes,0.75815,574,743,0.72734,0.78896
2008,Couple with children,3rd Quintile,No,0.24185,169,743,0.21104,0.27266
2008,Couple with children,4th Quintile,Yes,0.84455,630,742,0.81846,0.87064
2008,Couple with children,4th Quintile,No,0.15545,112,742,0.12936,0.18154
2008,Couple with children,5th Quintile,Yes,0.88912,688,772,0.86696,0.91128
2008,Couple with children,5th Quintile,No,0.11088,84,772,0.08872,0.13304
2009,Single-person household,1st Quintile,Yes,0.34005,242,771,0.30659,0.37351
2009,Single-person household,1st Quintile,No,0.65995,529,771,0.62649,0.69341
2009,Single-person household,2nd Quintile,Yes,0.42476,238,557,0.38367,0.46585
2009,Single-person household,2nd Quintile,No,0.57524,319,557,0.53415,0.61633
2009,Single-person household,3rd Quintile,Yes,0.45165,270,543,0.40975,0.49355
2009,Single-person household,3rd Quintile,No,0.54835,273,543,0.50645,0.59025
2009,Single-person household,4th Quintile,Yes,0.45559,234,476,0.41080,0.50037
2009,Single-person household,4th Quintile,No,0.54441,242,476,0.49963,0.58920
2009,Single-person household,5th Quintile,Yes,0.55549,290,490,0.51145,0.59954
2009,Single-person household,5th Quintile,No,0.44451,200,490,0.40046,0.48855
2009,Couple without children,1st Quintile,Yes,0.43285,169,377,0.38276,0.48293
2009,Couple without children,1st Quintile,No,0.56715,208,377,0.51707,0.61724
2009,Couple without children,2nd Quintile,Yes,0.56613,360,607,0.52667,0.60559
2009,Couple without children,2nd Quintile,No,0.43387,247,607,0.39441,0.47333
2009,Couple without children,3rd Quintile,Yes,0.65624,412,615,0.61867,0.69381
2009,Couple without children,3rd Quintile,No,0.34376,203,615,0.30619,0.38133
2009,Couple without children,4th Quintile,Yes,0.69281,515,750,0.65977,0.72584
2009,Couple without children,4th Quintile,No,0.30719,235,750,0.27416,0.34023
2009,Couple without children,5th Quintile,Yes,0.76629,943,1200,0.74233,0.79024
2009,Couple without children,5th Quintile,No,0.23371,257,1200,0.20976,0.25767
2009,Single parent,1st Quintile,Yes,0.38688,102,254,0.32687,0.44690
2009,Single parent,1st Quintile,No,0.61312,152,254,0.55310,0.67313
2009,Single parent,2nd Quintile,Yes,0.43103,65,145,0.35015,0.51192
2009,Single parent,2nd Quintile,No,0.56897,80,145,0.48808,0.64985
2009,Single parent,3rd Quintile,Yes,0.65044,71,106,0.55924,0.74165
2009,Single parent,3rd Quintile,No,0.34956,35,106,0.25835,0.44076
2009,Single parent,4th Quintile,Yes,0.65314,56,56,0.52734,0.77893
2009,Single parent,5th Quintile,Yes,0.72868,38,38,0.58541,0.87195
2009,Couple with children,1st Quintile,Yes,0.46883,173,366,0.41764,0.52003
2009,Couple with children,1st Quintile,No,0.53117,193,366,0.47997,0.58236
2009,Couple with children,2nd Quintile,Yes,0.69051,378,552,0.65191,0.72911
2009,Couple with children,2nd Quintile,No,0.30949,174,552,0.27089,0.34809
2009,Couple with children,3rd Quintile,Yes,0.81830,531,657,0.78879,0.84781
2009,Couple with children,3rd Quintile,No,0.18170,126,657,0.15219,0.21121
2009,Couple with children,4th Quintile,Yes,0.86649,632,720,0.84163,0.89136
2009,Couple with children,4th Quintile,No,0.13351,88,720,0.10864,0.15837
2009,Couple with children,5th Quintile,Yes,0.88380,631,712,0.86024,0.90736
2009,Couple with children,5th Quintile,No,0.11620,81,712,0.09264,0.13976
2010,Single-person household,1st Quintile,Yes,0.32599,235,718,0.29168,0.36031
2010,Single-person household,1st Quintile,No,0.67401,483,718,0.63969,0.70832
2010,Single-person household,2nd Quintile,Yes,0.39923,219,550,0.35826,0.44019
2010,Single-person household,2nd Quintile,No,0.60077,331,550,0.55981,0.64174
2010,Single-person household,3rd Quintile,Yes,0.47691,250,500,0.43309,0.52074
2010,Single-person household,3rd Quintile,No,0.52309,250,500,0.47926,0.56691
2010,Single-person household,4th Quintile,Yes,0.52131,253,461,0.47566,0.56696
2010,Single-person household,4th Quintile,No,0.47869,208,461,0.43304,0.52434
2010,Single-person household,5th Quintile,Yes,0.54145,269,454,0.49556,0.58734
2010,Single-person household,5th Quintile,No,0.45855,185,454,0.41266,0.50444
2010,Couple without children,1st Quintile,Yes,0.40945,142,334,0.35664,0.46227
2010,Couple without children,1st Quintile,No,0.59055,192,334,0.53773,0.64336
2010,Couple without children,2nd Quintile,Yes,0.62057,356,577,0.58094,0.66020
2010,Couple without children,2nd Quintile,No,0.37943,221,577,0.33980,0.41906
2010,Couple without children,3rd Quintile,Yes,0.64625,395,602,0.60803,0.68448
2010,Couple without children,3rd Quintile,No,0.35375,207,602,0.31552,0.39197
2010,Couple without children,4th Quintile,Yes,0.71712,531,726,0.68433,0.74990
2010,Couple without children,4th Quintile,No,0.28288,195,726,0.25010,0.31567
2010,Couple without children,5th Quintile,Yes,0.76777,881,1131,0.74315,0.79239
2010,Couple without children,5th Quintile,No,0.23223,250,1131,0.20761,0.25685
2010,Single parent,1st Quintile,Yes,0.34389,337,888,0.31263,0.37515
2010,Single parent,1st Quintile,No,0.65611,551,888,0.62485,0.68737
2010,Single parent,2nd Quintile,Yes,0.54346,226,423,0.49594,0.59099
2010,Single parent,2nd Quintile,No,0.45654,197,423,0.40901,0.50406
2010,Single parent,3rd Quintile,Yes,0.61892,174,275,0.56141,0.67642
2010,Single parent,3rd Quintile,No,0.38108,101,275,0.32358,0.43859
2010,Single parent,4th Quintile,Yes,0.66418,117,162,0.59123,0.73713
2010,Single parent,4th Quintile,No,0.33582,45,162,0.26287,0.40877
2010,Single parent,5th Quintile,Yes,0.76462,74,74,0.66730,0.86194
2010,Couple with children,1st Quintile,Yes,0.49930,587,1159,0.47050,0.52810
2010,Couple with children,1st Quintile,No,0.50070,572,1159,0.47190,0.52950
2010,Couple with children,2nd Quintile,Yes,0.67820,914,1333,0.65311,0.70329
2010,Couple with children,2nd Quintile,No,0.32180,419,1333,0.29671,0.34689
2010,Couple with children,3rd Quintile,Yes,0.81623,906,1138,0.79372,0.83874
2010,Couple with children,3rd Quintile,No,0.18377,232,1138,0.16126,0.20628
2010,Couple with children,4th Quintile,Yes,0.84940,895,1074,0.82800,0.87080
2010,Couple with children,4th Quintile,No,0.15060,179,1074,0.12920,0.17200
2010,Couple with children,5th Quintile,Yes,0.88498,869,1006,0.86526,0.90471
2010,Couple with children,5th Quintile,No,0.11502,137,1006,0.09529,0.13474
2011,Single-person household,1st Quintile,Yes,0.30747,317,1025,0.27921,0.33573
2011,Single-person household,1st Quintile,No,0.69253,708,1025,0.66427,0.72079
2011,Single-person household,2nd Quintile,Yes,0.43471,306,730,0.39873,0.47070
2011,Single-person household,2nd Quintile,No,0.56529,424,730,0.52930,0.60127
2011,Single-person household,3rd Quintile,Yes,0.49833,337,662,0.46022,0.53645
2011,Single-person household,3rd Quintile,No,0.50167,325,662,0.46355,0.53978
2011,Single-person household,4th Quintile,Yes,0.49945,279,549,0.45759,0.54132
2011,Single-person household,4th Quintile,No,0.50055,270,549,0.45868,0.54241
2011,Single-person household,5th Quintile,Yes,0.59692,350,560,0.55626,0.63759
2011,Single-person household,5th Quintile,No,0.40308,210,560,0.36241,0.44374
2011,Couple without children,1st Quintile,Yes,0.49748,228,476,0.45251,0.54244
2011,Couple without children,1st Quintile,No,0.50252,248,476,0.45756,0.54749
2011,Couple without children,2nd Quintile,Yes,0.60400,443,721,0.56828,0.63973
2011,Couple without children,2nd Quintile,No,0.39600,278,721,0.36027,0.43172
2011,Couple without children,3rd Quintile,Yes,0.65074,540,804,0.61776,0.68371
2011,Couple without children,3rd Quintile,No,0.34926,264,804,0.31629,0.38224
2011,Couple without children,4th Quintile,Yes,0.69870,683,957,0.66962,0.72779
2011,Couple without children,4th Quintile,No,0.30130,274,957,0.27221,0.33038
2011,Couple without children,5th Quintile,Yes,0.75185,1111,1413,0.72932,0.77438
2011,Couple without children,5th Quintile,No,0.24815,302,1413,0.22562,0.27068
2011,Single parent,1st Quintile,Yes,0.37634,416,1035,0.34681,0.40587
2011,Single parent,1st Quintile,No,0.62366,619,1035,0.59413,0.65319
2011,Single parent,2nd Quintile,Yes,0.49571,295,552,0.45396,0.53745
2011,Single parent,2nd Quintile,No,0.50429,257,552,0.46255,0.54604
2011,Single parent,3rd Quintile,Yes,0.63597,226,373,0.58707,0.68486
2011,Single parent,3rd Quintile,No,0.36403,147,373,0.31514,0.41293
2011,Single parent,4th Quintile,Yes,0.69899,163,225,0.63892,0.75906
2011,Single parent,4th Quintile,No,0.30101,62,225,0.24094,0.36108
2011,Single parent,5th Quintile,Yes,0.78442,92,92,0.69993,0.86891
2011,Couple with children,1st Quintile,Yes,0.44488,564,1112,0.41566,0.47411
2011,Couple with children,1st Quintile,No,0.55512,548,1112,0.52589,0.58434
2011,Couple with children,2nd Quintile,Yes,0.70141,980,1362,0.67709,0.72572
2011,Couple with children,2nd Quintile,No,0.29859,382,1362,0.27428,0.32291
2011,Couple with children,3rd Quintile,Yes,0.78931,1088,1339,0.76746,0.81116
2011,Couple with children,3rd Quintile,No,0.21069,251,1339,0.18884,0.23254
2011,Couple with children,4th Quintile,Yes,0.85132,1101,1281,0.83183,0.87082
2011,Couple with children,4th Quintile,No,0.14868,180,1281,0.12918,0.16817
2011,Couple with children,5th Quintile,Yes,0.86405,924,1072,0.84353,0.88458
2011,Couple with children,5th Quintile,No,0.13595,148,1072,0.11542,0.15647
2012,Single-person household,1st Quintile,Yes,0.29733,324,1088,0.27016,0.32450
2012,Single-person household,1st Quintile,No,0.70267,764,1088,0.67550,0.72984
2012,Single-person household,2nd Quintile,Yes,0.39633,288,736,0.36097,0.43169
2012,Single-person household,2nd Quintile,No,0.60367,448,736,0.56831,0.63903
2012,Single-person household,3rd Quintile,Yes,0.44656,306,665,0.40875,0.48437
2012,Single-person household,3rd Quintile,No,0.55344,359,665,0.51563,0.59125
2012,Single-person household,4th Quintile,Yes,0.54847,345,616,0.50914,0.58780
2012,Single-person household,4th Quintile,No,0.45153,271,616,0.41220,0.49086
2012,Single-person household,5th Quintile,Yes,0.59665,348,570,0.55634,0.63696
2012,Single-person household,5th Quintile,No,0.40335,222,570,0.36304,0.44366
2012,Couple without children,1st Quintile,Yes,0.48512,210,463,0.43955,0.53069
2012,Couple without children,1st Quintile,No,0.51488,253,463,0.46931,0.56045
2012,Couple without children,2nd Quintile,Yes,0.59533,451,741,0.55996,0.63069
2012,Couple without children,2nd Quintile,No,0.40467,290,741,0.36931,0.44004
2012,Couple without children,3rd Quintile,Yes,0.68005,578,847,0.64862,0.71148
2012,Couple without children,3rd Quintile,No,0.31995,269,847,0.28852,0.35138
2012,Couple without children,4th Quintile,Yes,0.70381,694,960,0.67491,0.73271
2012,Couple without children,4th Quintile,No,0.29619,266,960,0.26729,0.32509
2012,Couple without children,5th Quintile,Yes,0.78303,1147,1436,0.76170,0.80435
2012,Couple without children,5th Quintile,No,0.21697,289,1436,0.19565,0.23830
2012,Single parent,1st Quintile,Yes,0.40824,406,973,0.37734,0.43914
2012,Single parent,1st Quintile,No,0.59176,567,973,0.56086,0.62266
2012,Single parent,2nd Quintile,Yes,0.47914,278,545,0.43716,0.52112
2012,Single parent,2nd Quintile,No,0.52086,267,545,0.47888,0.56284
2012,Single parent,3rd Quintile,Yes,0.54399,190,346,0.49143,0.59655
2012,Single parent,3rd Quintile,No,0.45601,156,346,0.40345,0.50857
2012,Single parent,4th Quintile,Yes,0.68474,135,197,0.61969,0.74979
2012,Single parent,4th Quintile,No,0.31526,62,197,0.25021,0.38031
2012,Single parent,5th Quintile,Yes,0.83377,100,100,0.76044,0.90711
2012,Couple with children,1st Quintile,Yes,0.46582,539,1016,0.43513,0.49650
2012,Couple with children,1st Quintile,No,0.53418,477,1016,0.50350,0.56487
2012,Couple with children,2nd Quintile,Yes,0.68601,905,1236,0.66013,0.71190
2012,Couple with children,2nd Quintile,No,0.31399,331,1236,0.28810,0.33987
2012,Couple with children,3rd Quintile,Yes,0.82209,1082,1297,0.80126,0.84291
2012,Couple with children,3rd Quintile,No,0.17791,215,1297,0.15709,0.19874
2012,Couple with children,4th Quintile,Yes,0.83811,1032,1213,0.81738,0.85885
2012,Couple with children,4th Quintile,No,0.16189,181,1213,0.14115,0.18262
2012,Couple with children,5th Quintile,Yes,0.87036,901,1012,0.84965,0.89107
2012,Couple with children,5th Quintile,No,0.12964,111,1012,0.10893,0.15035
2013,Single-person household,1st Quintile,Yes,0.30639,318,1111,0.27927,0.33351
2013,Single-person household,1st Quintile,No,0.69361,793,1111,0.66649,0.72073
2013,Single-person household,2nd Quintile,Yes,0.39969,321,835,0.36644,0.43293
2013,Single-person household,2nd Quintile,No,0.60031,514,835,0.56707,0.63356
2013,Single-person household,3rd Quintile,Yes,0.49120,321,680,0.45359,0.52880
2013,Single-person household,3rd Quintile,No,0.50880,359,680,0.47120,0.54641
2013,Single-person household,4th Quintile,Yes,0.55167,326,610,0.51217,0.59117
2013,Single-person household,4th Quintile,No,0.44833,284,610,0.40883,0.48783
2013,Single-person household,5th Quintile,Yes,0.62028,364,602,0.58148,0.65908
2013,Single-person household,5th Quintile,No,0.37972,238,602,0.34092,0.41852
2013,Couple without children,1st Quintile,Yes,0.49010,254,580,0.44938,0.53082
2013,Couple without children,1st Quintile,No,0.50990,326,580,0.46918,0.55062
2013,Couple without children,2nd Quintile,Yes,0.60287,443,767,0.56822,0.63752
2013,Couple without children,2nd Quintile,No,0.39713,324,767,0.36248,0.43178
2013,Couple without children,3rd Quintile,Yes,0.70298,596,884,0.67285,0.73312
2013,Couple without children,3rd Quintile,No,0.29702,288,884,0.26688,0.32715
2013,Couple without children,4th Quintile,Yes,0.74337,719,969,0.71586,0.77089
2013,Couple without children,4th Quintile,No,0.25663,250,969,0.22911,0.28414
2013,Couple without children,5th Quintile,Yes,0.78344,1135,1437,0.76213,0.80474
2013,Couple without children,5th Quintile,No,0.21656,302,1437,0.19526,0.23787
2013,Single parent,1st Quintile,Yes,0.37427,404,1016,0.34450,0.40404
2013,Single parent,1st Quintile,No,0.62573,612,1016,0.59596,0.65550
2013,Single parent,2nd Quintile,Yes,0.49446,298,587,0.45398,0.53494
2013,Single parent,2nd Quintile,No,0.50554,289,587,0.46506,0.54602
2013,Single parent,3rd Quintile,Yes,0.62657,198,334,0.57461,0.67852
2013,Single parent,3rd Quintile,No,0.37343,136,334,0.32148,0.42539
2013,Single parent,4th Quintile,Yes,0.67752,119,187,0.61035,0.74470
