year,bula_h,hhtyp,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Saxony,Couple with children,No,0.29431,59,227,0.23489,0.35372
2007,Saxony-Anhalt,Single-person household,Yes,0.24817,35,123,0.17152,0.32482
2007,Saxony-Anhalt,Single-person household,No,0.75183,88,123,0.67518,0.82848
2007,Saxony-Anhalt,Couple without children,Yes,0.64022,116,170,0.56786,0.71258
2007,Saxony-Anhalt,Couple without children,No,0.35978,54,170,0.28742,0.43214
2007,Saxony-Anhalt,Couple with children,Yes,0.77675,104,142,0.70802,0.84549
2007,Saxony-Anhalt,Couple with children,No,0.22325,38,142,0.15451,0.29198
2007,Thuringa,Single-person household,Yes,0.49946,61,131,0.41351,0.58541
2007,Thuringa,Single-person household,No,0.50054,70,131,0.41459,0.58649
2007,Thuringa,Couple without children,Yes,0.61478,115,166,0.54052,0.68903
2007,Thuringa,Couple without children,No,0.38522,51,166,0.31097,0.45948
2007,Thuringa,Couple with children,Yes,0.74248,112,148,0.67179,0.81316
2007,Thuringa,Couple with children,No,0.25752,36,148,0.18684,0.32821
2008,Schleswig-Holstein,Single-person household,Yes,0.48481,48,94,0.38323,0.58638
2008,Schleswig-Holstein,Single-person household,No,0.51519,46,94,0.41362,0.61677
2008,Schleswig-Holstein,Couple without children,Yes,0.78349,86,120,0.70949,0.85749
2008,Schleswig-Holstein,Couple without children,No,0.21651,34,120,0.14251,0.29051
2008,Schleswig-Holstein,Couple with children,Yes,0.79821,76,76,0.70738,0.88904
2008,Hamburg,Single-person household,No,0.79033,60,60,0.68646,0.89420
2008,Hamburg,Couple without children,No,0.59894,34,34,0.43172,0.76616
2008,Lower Saxony,Single-person household,Yes,0.56462,142,248,0.50279,0.62645
2008,Lower Saxony,Single-person household,No,0.43538,106,248,0.37355,0.49721
2008,Lower Saxony,Couple without children,Yes,0.81461,281,338,0.77312,0.85610
2008,Lower Saxony,Couple without children,No,0.18539,57,338,0.14390,0.22688
2008,Lower Saxony,Single parent,Yes,0.73901,40,40,0.60117,0.87684
2008,Lower Saxony,Couple with children,Yes,0.83568,263,306,0.79409,0.87727
2008,Lower Saxony,Couple with children,No,0.16432,43,306,0.12273,0.20591
2008,North Rhine-Westphalia,Single-person household,Yes,0.42100,259,555,0.37988,0.46211
2008,North Rhine-Westphalia,Single-person household,No,0.57900,296,555,0.53789,0.62012
2008,North Rhine-Westphalia,Couple without children,Yes,0.61831,515,765,0.58386,0.65276
2008,North Rhine-Westphalia,Couple without children,No,0.38169,250,765,0.34724,0.41614
2008,North Rhine-Westphalia,Single parent,Yes,0.42972,65,131,0.34462,0.51482
2008,North Rhine-Westphalia,Single parent,No,0.57028,66,131,0.48518,0.65538
2008,North Rhine-Westphalia,Couple with children,Yes,0.74041,527,685,0.70755,0.77326
2008,North Rhine-Westphalia,Couple with children,No,0.25959,158,685,0.22674,0.29245
2008,Hesse,Single-person household,Yes,0.38461,79,175,0.31232,0.45689
2008,Hesse,Single-person household,No,0.61539,96,175,0.54311,0.68768
2008,Hesse,Couple without children,Yes,0.64136,192,267,0.58373,0.69900
2008,Hesse,Couple without children,No,0.35864,75,267,0.30100,0.41627
2008,Hesse,Couple with children,Yes,0.79709,200,240,0.74610,0.84808
2008,Hesse,Couple with children,No,0.20291,40,240,0.15192,0.25390
2008,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.60711,112,194,0.53821,0.67602
2008,"Rhineland-Palatinate, Saarland",Single-person household,No,0.39289,82,194,0.32398,0.46179
2008,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.81041,141,179,0.75282,0.86799
2008,"Rhineland-Palatinate, Saarland",Couple without children,No,0.18959,38,179,0.13201,0.24718
2008,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.76417,151,189,0.70349,0.82485
2008,"Rhineland-Palatinate, Saarland",Couple with children,No,0.23583,38,189,0.17515,0.29651
2008,Baden-Wuerttemberg,Single-person household,Yes,0.43548,149,342,0.38285,0.48810
2008,Baden-Wuerttemberg,Single-person household,No,0.56452,193,342,0.51190,0.61715
2008,Baden-Wuerttemberg,Couple without children,Yes,0.70378,298,417,0.65991,0.74766
2008,Baden-Wuerttemberg,Couple without children,No,0.29622,119,417,0.25234,0.34009
2008,Baden-Wuerttemberg,Single parent,Yes,0.47009,42,81,0.36072,0.57947
2008,Baden-Wuerttemberg,Single parent,No,0.52991,39,81,0.42053,0.63928
2008,Baden-Wuerttemberg,Couple with children,Yes,0.72370,306,422,0.68098,0.76641
2008,Baden-Wuerttemberg,Couple with children,No,0.27630,116,422,0.23359,0.31902
2008,Bavaria,Single-person household,Yes,0.52970,215,401,0.48079,0.57862
2008,Bavaria,Single-person household,No,0.47030,186,401,0.42138,0.51921
2008,Bavaria,Couple without children,Yes,0.68156,366,503,0.64081,0.72231
2008,Bavaria,Couple without children,No,0.31844,137,503,0.27769,0.35919
2008,Bavaria,Single parent,Yes,0.69197,62,62,0.57612,0.80783
2008,Bavaria,Couple with children,Yes,0.82525,435,514,0.79238,0.85811
2008,Bavaria,Couple with children,No,0.17475,79,514,0.14189,0.20762
2008,Berlin,Single-person household,No,0.91723,150,150,0.87299,0.96148
2008,Berlin,Couple without children,Yes,0.24128,40,141,0.17040,0.31215
2008,Berlin,Couple without children,No,0.75872,101,141,0.68785,0.82960
2008,Berlin,Single parent,No,0.93661,34,34,0.85347,1.01974
2008,Berlin,Couple with children,Yes,0.30696,34,94,0.21322,0.40071
2008,Berlin,Couple with children,No,0.69304,60,94,0.59929,0.78678
2008,Brandenburg,Single-person household,Yes,0.38695,52,135,0.30448,0.46942
2008,Brandenburg,Single-person household,No,0.61305,83,135,0.53058,0.69552
2008,Brandenburg,Couple without children,Yes,0.57869,108,169,0.50402,0.65336
2008,Brandenburg,Couple without children,No,0.42131,61,169,0.34664,0.49598
2008,Brandenburg,Couple with children,Yes,0.67787,84,125,0.59562,0.76012
2008,Brandenburg,Couple with children,No,0.32213,41,125,0.23988,0.40438
2008,Mecklenburg-Western Pomerania,Single-person household,No,0.67875,54,54,0.55304,0.80447
2008,Mecklenburg-Western Pomerania,Couple without children,Yes,0.75918,78,78,0.66368,0.85469
2008,Mecklenburg-Western Pomerania,Couple with children,Yes,0.72821,48,48,0.60102,0.85540
2008,Saxony,Single-person household,Yes,0.37908,87,228,0.31597,0.44220
2008,Saxony,Single-person household,No,0.62092,141,228,0.55780,0.68403
2008,Saxony,Couple without children,Yes,0.46502,154,299,0.40839,0.52166
2008,Saxony,Couple without children,No,0.53498,145,299,0.47834,0.59161
2008,Saxony,Couple with children,Yes,0.74591,160,217,0.68785,0.80397
2008,Saxony,Couple with children,No,0.25409,57,217,0.19603,0.31215
2008,Saxony-Anhalt,Single-person household,Yes,0.24961,37,117,0.17085,0.32837
2008,Saxony-Anhalt,Single-person household,No,0.75039,80,117,0.67163,0.82915
2008,Saxony-Anhalt,Couple without children,Yes,0.61497,110,163,0.54004,0.68990
2008,Saxony-Anhalt,Couple without children,No,0.38503,53,163,0.31010,0.45996
2008,Saxony-Anhalt,Couple with children,Yes,0.73984,89,124,0.66231,0.81738
2008,Saxony-Anhalt,Couple with children,No,0.26016,35,124,0.18262,0.33769
2008,Thuringa,Single-person household,Yes,0.52881,61,125,0.44095,0.61667
2008,Thuringa,Single-person household,No,0.47119,64,125,0.38333,0.55905
2008,Thuringa,Couple without children,Yes,0.65493,120,172,0.58368,0.72619
2008,Thuringa,Couple without children,No,0.34507,52,172,0.27381,0.41632
2008,Thuringa,Couple with children,Yes,0.70405,98,135,0.62676,0.78134
2008,Thuringa,Couple with children,No,0.29595,37,135,0.21866,0.37324
2009,Schleswig-Holstein,Single-person household,Yes,0.43513,38,89,0.33154,0.53871
2009,Schleswig-Holstein,Single-person household,No,0.56487,51,89,0.46129,0.66846
2009,Schleswig-Holstein,Couple without children,Yes,0.76268,86,118,0.68558,0.83977
2009,Schleswig-Holstein,Couple without children,No,0.23732,32,118,0.16023,0.31442
2009,Schleswig-Holstein,Couple with children,Yes,0.80138,62,62,0.70126,0.90150
2009,Hamburg,Single-person household,No,0.77842,57,57,0.66964,0.88720
2009,Hamburg,Couple without children,No,0.61416,32,32,0.44279,0.78552
2009,Lower Saxony,Single-person household,Yes,0.57045,140,240,0.50769,0.63321
2009,Lower Saxony,Single-person household,No,0.42955,100,240,0.36679,0.49231
2009,Lower Saxony,Couple without children,Yes,0.83739,274,331,0.79757,0.87720
2009,Lower Saxony,Couple without children,No,0.16261,57,331,0.12280,0.20243
2009,Lower Saxony,Single parent,Yes,0.81372,33,33,0.67882,0.94862
2009,Lower Saxony,Couple with children,Yes,0.83414,245,287,0.79103,0.87725
2009,Lower Saxony,Couple with children,No,0.16586,42,287,0.12275,0.20897
2009,North Rhine-Westphalia,Single-person household,Yes,0.43831,257,540,0.39642,0.48020
2009,North Rhine-Westphalia,Single-person household,No,0.56169,283,540,0.51980,0.60358
2009,North Rhine-Westphalia,Couple without children,Yes,0.63423,485,706,0.59868,0.66979
2009,North Rhine-Westphalia,Couple without children,No,0.36577,221,706,0.33021,0.40132
2009,North Rhine-Westphalia,Single parent,Yes,0.49067,59,113,0.39809,0.58326
2009,North Rhine-Westphalia,Single parent,No,0.50933,54,113,0.41674,0.60191
2009,North Rhine-Westphalia,Couple with children,Yes,0.76901,495,639,0.73630,0.80171
2009,North Rhine-Westphalia,Couple with children,No,0.23099,144,639,0.19829,0.26370
2009,Hesse,Single-person household,Yes,0.40021,84,180,0.32843,0.47198
2009,Hesse,Single-person household,No,0.59979,96,180,0.52802,0.67157
2009,Hesse,Couple without children,Yes,0.61832,169,252,0.55822,0.67842
2009,Hesse,Couple without children,No,0.38168,83,252,0.32158,0.44178
2009,Hesse,Couple with children,Yes,0.81205,177,210,0.75908,0.86501
2009,Hesse,Couple with children,No,0.18795,33,210,0.13499,0.24092
2009,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.63467,115,182,0.56452,0.70482
2009,"Rhineland-Palatinate, Saarland",Single-person household,No,0.36533,67,182,0.29518,0.43548
2009,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.81816,133,168,0.75966,0.87666
2009,"Rhineland-Palatinate, Saarland",Couple without children,No,0.18184,35,168,0.12334,0.24034
2009,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.80806,145,176,0.74971,0.86641
2009,"Rhineland-Palatinate, Saarland",Couple with children,No,0.19194,31,176,0.13359,0.25029
2009,Baden-Wuerttemberg,Single-person household,Yes,0.46644,146,312,0.41099,0.52189
2009,Baden-Wuerttemberg,Single-person household,No,0.53356,166,312,0.47811,0.58901
2009,Baden-Wuerttemberg,Couple without children,Yes,0.68182,262,376,0.63467,0.72896
2009,Baden-Wuerttemberg,Couple without children,No,0.31818,114,376,0.27104,0.36533
2009,Baden-Wuerttemberg,Single parent,Yes,0.49340,40,71,0.37628,0.61052
2009,Baden-Wuerttemberg,Single parent,No,0.50660,31,71,0.38948,0.62372
2009,Baden-Wuerttemberg,Couple with children,Yes,0.74523,288,378,0.70125,0.78922
2009,Baden-Wuerttemberg,Couple with children,No,0.25477,90,378,0.21078,0.29875
2009,Bavaria,Single-person household,Yes,0.46531,181,382,0.41523,0.51540
2009,Bavaria,Single-person household,No,0.53469,201,382,0.48460,0.58477
2009,Bavaria,Couple without children,Yes,0.67003,347,483,0.62806,0.71201
2009,Bavaria,Couple without children,No,0.32997,136,483,0.28799,0.37194
2009,Bavaria,Single parent,Yes,0.71614,65,65,0.60568,0.82661
2009,Bavaria,Couple with children,Yes,0.83190,408,481,0.79844,0.86535
2009,Bavaria,Couple with children,No,0.16810,73,481,0.13465,0.20156
2009,Berlin,Single-person household,No,0.90673,146,146,0.85939,0.95406
2009,Berlin,Couple without children,Yes,0.25453,44,149,0.18435,0.32471
2009,Berlin,Couple without children,No,0.74547,105,149,0.67529,0.81565
2009,Berlin,Single parent,No,0.90045,33,33,0.79672,1.00419
2009,Berlin,Couple with children,No,0.64390,49,49,0.50843,0.77937
2009,Brandenburg,Single-person household,Yes,0.39340,48,127,0.30810,0.47869
2009,Brandenburg,Single-person household,No,0.60660,79,127,0.52131,0.69190
2009,Brandenburg,Couple without children,Yes,0.66708,115,167,0.59539,0.73877
2009,Brandenburg,Couple without children,No,0.33292,52,167,0.26123,0.40461
2009,Brandenburg,Couple with children,Yes,0.73053,82,117,0.64979,0.81128
2009,Brandenburg,Couple with children,No,0.26947,35,117,0.18872,0.35021
2009,Mecklenburg-Western Pomerania,Single-person household,No,0.64522,48,48,0.50843,0.78200
2009,Mecklenburg-Western Pomerania,Couple without children,Yes,0.72321,80,113,0.64035,0.80607
2009,Mecklenburg-Western Pomerania,Couple without children,No,0.27679,33,113,0.19393,0.35965
2009,Mecklenburg-Western Pomerania,Couple with children,Yes,0.71641,46,46,0.58472,0.84811
2009,Saxony,Single-person household,Yes,0.38369,82,213,0.31823,0.44915
2009,Saxony,Single-person household,No,0.61631,131,213,0.55085,0.68177
2009,Saxony,Couple without children,Yes,0.47449,143,280,0.41589,0.53308
2009,Saxony,Couple without children,No,0.52551,137,280,0.46692,0.58411
2009,Saxony,Couple with children,Yes,0.76674,160,213,0.70981,0.82367
2009,Saxony,Couple with children,No,0.23326,53,213,0.17633,0.29019
2009,Saxony-Anhalt,Single-person household,Yes,0.29636,40,117,0.21326,0.37946
2009,Saxony-Anhalt,Single-person household,No,0.70364,77,117,0.62054,0.78674
2009,Saxony-Anhalt,Couple without children,Yes,0.63001,103,155,0.55375,0.70626
2009,Saxony-Anhalt,Couple without children,No,0.36999,52,155,0.29374,0.44625
2009,Saxony-Anhalt,Couple with children,Yes,0.76558,86,86,0.67552,0.85565
2009,Thuringa,Single-person household,Yes,0.53954,62,116,0.44844,0.63064
2009,Thuringa,Single-person household,No,0.46046,54,116,0.36936,0.55156
2009,Thuringa,Couple without children,Yes,0.69587,116,164,0.62524,0.76649
2009,Thuringa,Couple without children,No,0.30413,48,164,0.23351,0.37476
2009,Thuringa,Couple with children,Yes,0.75546,98,131,0.68158,0.82935
2009,Thuringa,Couple with children,No,0.24454,33,131,0.17065,0.31842
2010,Schleswig-Holstein,Single-person household,Yes,0.38966,36,83,0.28410,0.49521
2010,Schleswig-Holstein,Single-person household,No,0.61034,47,83,0.50479,0.71590
2010,Schleswig-Holstein,Couple without children,Yes,0.70697,76,108,0.62072,0.79321
2010,Schleswig-Holstein,Couple without children,No,0.29303,32,108,0.20679,0.37928
2010,Schleswig-Holstein,Single parent,Yes,0.68701,52,52,0.55974,0.81428
2010,Schleswig-Holstein,Couple with children,Yes,0.83752,145,178,0.78317,0.89186
2010,Schleswig-Holstein,Couple with children,No,0.16248,33,178,0.10814,0.21683
2010,Hamburg,Single-person household,No,0.77218,50,50,0.65474,0.88962
2010,Hamburg,Couple without children,No,0.62368,37,37,0.46542,0.78194
2010,Hamburg,Couple with children,Yes,0.50037,36,75,0.38644,0.61429
2010,Hamburg,Couple with children,No,0.49963,39,75,0.38571,0.61356
2010,Lower Saxony,Single-person household,Yes,0.58526,140,234,0.52200,0.64852
2010,Lower Saxony,Single-person household,No,0.41474,94,234,0.35148,0.47800
2010,Lower Saxony,Couple without children,Yes,0.83564,256,310,0.79431,0.87696
2010,Lower Saxony,Couple without children,No,0.16436,54,310,0.12304,0.20569
2010,Lower Saxony,Single parent,Yes,0.68627,126,183,0.61886,0.75369
2010,Lower Saxony,Single parent,No,0.31373,57,183,0.24631,0.38114
2010,Lower Saxony,Couple with children,Yes,0.85501,445,517,0.82463,0.88539
2010,Lower Saxony,Couple with children,No,0.14499,72,517,0.11461,0.17537
2010,North Rhine-Westphalia,Single-person household,Yes,0.43430,219,481,0.38996,0.47864
2010,North Rhine-Westphalia,Single-person household,No,0.56570,262,481,0.52136,0.61004
2010,North Rhine-Westphalia,Couple without children,Yes,0.67618,465,670,0.64072,0.71164
2010,North Rhine-Westphalia,Couple without children,No,0.32382,205,670,0.28836,0.35928
2010,North Rhine-Westphalia,Single parent,Yes,0.41029,160,359,0.35933,0.46124
2010,North Rhine-Westphalia,Single parent,No,0.58971,199,359,0.53876,0.64067
2010,North Rhine-Westphalia,Couple with children,Yes,0.74486,887,1257,0.72075,0.76897
2010,North Rhine-Westphalia,Couple with children,No,0.25514,370,1257,0.23103,0.27925
2010,Hesse,Single-person household,Yes,0.47878,90,168,0.40301,0.55454
2010,Hesse,Single-person household,No,0.52122,78,168,0.44546,0.59699
2010,Hesse,Couple without children,Yes,0.64508,170,239,0.58429,0.70588
2010,Hesse,Couple without children,No,0.35492,69,239,0.29412,0.41571
2010,Hesse,Single parent,Yes,0.52795,70,124,0.43972,0.61617
2010,Hesse,Single parent,No,0.47205,54,124,0.38383,0.56028
2010,Hesse,Couple with children,Yes,0.79495,291,421,0.75633,0.83356
2010,Hesse,Couple with children,No,0.20505,130,421,0.16644,0.24367
2010,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.59264,110,184,0.52145,0.66382
2010,"Rhineland-Palatinate, Saarland",Single-person household,No,0.40736,74,184,0.33618,0.47855
2010,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.82921,130,162,0.77107,0.88734
2010,"Rhineland-Palatinate, Saarland",Couple without children,No,0.17079,32,162,0.11266,0.22893
2010,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.56755,57,93,0.46632,0.66879
2010,"Rhineland-Palatinate, Saarland",Single parent,No,0.43245,36,93,0.33121,0.53368
2010,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.79403,259,327,0.75012,0.83793
2010,"Rhineland-Palatinate, Saarland",Couple with children,No,0.20597,68,327,0.16207,0.24988
2010,Baden-Wuerttemberg,Single-person household,Yes,0.46587,145,307,0.40998,0.52176
2010,Baden-Wuerttemberg,Single-person household,No,0.53413,162,307,0.47824,0.59002
2010,Baden-Wuerttemberg,Couple without children,Yes,0.73004,260,351,0.68353,0.77655
2010,Baden-Wuerttemberg,Couple without children,No,0.26996,91,351,0.22345,0.31647
2010,Baden-Wuerttemberg,Single parent,Yes,0.53082,106,204,0.46217,0.59947
2010,Baden-Wuerttemberg,Single parent,No,0.46918,98,204,0.40053,0.53783
2010,Baden-Wuerttemberg,Couple with children,Yes,0.75005,548,745,0.71894,0.78116
2010,Baden-Wuerttemberg,Couple with children,No,0.24995,197,745,0.21884,0.28106
2010,Bavaria,Single-person household,Yes,0.51097,184,356,0.45897,0.56297
2010,Bavaria,Single-person household,No,0.48903,172,356,0.43703,0.54103
2010,Bavaria,Couple without children,Yes,0.65563,332,464,0.61235,0.69892
2010,Bavaria,Couple without children,No,0.34437,132,464,0.30108,0.38765
2010,Bavaria,Single parent,Yes,0.66317,166,270,0.60669,0.71965
2010,Bavaria,Single parent,No,0.33683,104,270,0.28035,0.39331
2010,Bavaria,Couple with children,Yes,0.84383,735,913,0.82027,0.86739
2010,Bavaria,Couple with children,No,0.15617,178,913,0.13261,0.17973
2010,Berlin,Single-person household,No,0.89760,146,146,0.84825,0.94694
2010,Berlin,Couple without children,Yes,0.21457,40,142,0.14681,0.28233
2010,Berlin,Couple without children,No,0.78543,102,142,0.71767,0.85319
2010,Berlin,Single parent,No,0.84757,80,80,0.76831,0.92683
2010,Berlin,Couple with children,Yes,0.34889,65,177,0.27847,0.41930
2010,Berlin,Couple with children,No,0.65111,112,177,0.58070,0.72153
2010,Brandenburg,Single-person household,Yes,0.39761,47,115,0.30777,0.48745
2010,Brandenburg,Single-person household,No,0.60239,68,115,0.51255,0.69223
2010,Brandenburg,Couple without children,Yes,0.65283,113,167,0.58041,0.72525
2010,Brandenburg,Couple without children,No,0.34717,54,167,0.27475,0.41959
2010,Brandenburg,Single parent,No,0.71517,59,59,0.59902,0.83133
2010,Brandenburg,Couple with children,Yes,0.62870,125,190,0.55982,0.69759
2010,Brandenburg,Couple with children,No,0.37130,65,190,0.30241,0.44018
2010,Mecklenburg-Western Pomerania,Single-person household,No,0.65387,46,46,0.51487,0.79287
2010,Mecklenburg-Western Pomerania,Couple without children,Yes,0.70272,73,107,0.61571,0.78973
2010,Mecklenburg-Western Pomerania,Couple without children,No,0.29728,34,107,0.21027,0.38429
2010,Mecklenburg-Western Pomerania,Single parent,No,0.75711,44,44,0.62894,0.88529
2010,Mecklenburg-Western Pomerania,Couple with children,Yes,0.72900,73,113,0.64668,0.81132
2010,Mecklenburg-Western Pomerania,Couple with children,No,0.27100,40,113,0.18868,0.35332
2010,Saxony,Single-person household,Yes,0.38647,78,191,0.31723,0.45571
2010,Saxony,Single-person household,No,0.61353,113,191,0.54429,0.68277
2010,Saxony,Couple without children,Yes,0.52555,139,258,0.46450,0.58660
2010,Saxony,Couple without children,No,0.47445,119,258,0.41340,0.53550
2010,Saxony,Single parent,Yes,0.48161,40,91,0.37838,0.58484
2010,Saxony,Single parent,No,0.51839,51,91,0.41516,0.62162
2010,Saxony,Couple with children,Yes,0.74491,265,386,0.70137,0.78846
2010,Saxony,Couple with children,No,0.25509,121,386,0.21154,0.29863
2010,Saxony-Anhalt,Single-person household,Yes,0.25518,37,117,0.17584,0.33452
2010,Saxony-Anhalt,Single-person household,No,0.74482,80,117,0.66548,0.82416
2010,Saxony-Anhalt,Couple without children,Yes,0.66938,103,150,0.59384,0.74492
2010,Saxony-Anhalt,Couple without children,No,0.33062,47,150,0.25508,0.40616
2010,Saxony-Anhalt,Single parent,Yes,0.41789,35,75,0.30551,0.53027
2010,Saxony-Anhalt,Single parent,No,0.58211,40,75,0.46973,0.69449
2010,Saxony-Anhalt,Couple with children,Yes,0.75801,133,184,0.69596,0.82006
2010,Saxony-Anhalt,Couple with children,No,0.24199,51,184,0.17994,0.30404
2010,Thuringa,Single-person household,Yes,0.55737,62,116,0.46659,0.64815
2010,Thuringa,Single-person household,No,0.44263,54,116,0.35185,0.53341
2010,Thuringa,Couple without children,Yes,0.73638,109,152,0.66610,0.80665
2010,Thuringa,Couple without children,No,0.26362,43,152,0.19335,0.33390
2010,Thuringa,Single parent,Yes,0.37081,31,67,0.25428,0.48735
2010,Thuringa,Single parent,No,0.62919,36,67,0.51265,0.74572
2010,Thuringa,Couple with children,Yes,0.73907,144,194,0.67711,0.80102
2010,Thuringa,Couple with children,No,0.26093,50,194,0.19898,0.32289
2011,Schleswig-Holstein,Single-person household,Yes,0.39284,51,121,0.30546,0.48022
2011,Schleswig-Holstein,Single-person household,No,0.60716,70,121,0.51978,0.69454
2011,Schleswig-Holstein,Couple without children,Yes,0.75458,117,167,0.68911,0.82004
2011,Schleswig-Holstein,Couple without children,No,0.24542,50,167,0.17996,0.31089
2011,Schleswig-Holstein,Single parent,Yes,0.66527,65,98,0.57136,0.75918
2011,Schleswig-Holstein,Single parent,No,0.33473,33,98,0.24082,0.42864
2011,Schleswig-Holstein,Couple with children,Yes,0.77714,169,214,0.72125,0.83303
2011,Schleswig-Holstein,Couple with children,No,0.22286,45,214,0.16697,0.27875
2011,Hamburg,Single-person household,No,0.74993,55,55,0.63442,0.86543
2011,Hamburg,Couple without children,Yes,0.43028,33,68,0.31172,0.54883
2011,Hamburg,Couple without children,No,0.56972,35,68,0.45117,0.68828
2011,Hamburg,Couple with children,Yes,0.36203,39,82,0.25737,0.46670
2011,Hamburg,Couple with children,No,0.63797,43,82,0.53330,0.74263
2011,Lower Saxony,Single-person household,Yes,0.63206,177,276,0.57506,0.68906
2011,Lower Saxony,Single-person household,No,0.36794,99,276,0.31094,0.42494
2011,Lower Saxony,Couple without children,Yes,0.85194,368,428,0.81825,0.88562
2011,Lower Saxony,Couple without children,No,0.14806,60,428,0.11438,0.18175
2011,Lower Saxony,Single parent,Yes,0.72210,157,213,0.66180,0.78240
2011,Lower Saxony,Single parent,No,0.27790,56,213,0.21760,0.33820
2011,Lower Saxony,Couple with children,Yes,0.88607,506,576,0.86010,0.91204
2011,Lower Saxony,Couple with children,No,0.11393,70,576,0.08796,0.13990
2011,North Rhine-Westphalia,Single-person household,Yes,0.44806,288,638,0.40944,0.48668
2011,North Rhine-Westphalia,Single-person household,No,0.55194,350,638,0.51332,0.59056
2011,North Rhine-Westphalia,Couple without children,Yes,0.64542,569,847,0.61318,0.67765
2011,North Rhine-Westphalia,Couple without children,No,0.35458,278,847,0.32235,0.38682
2011,North Rhine-Westphalia,Single parent,Yes,0.47412,233,456,0.42824,0.52000
2011,North Rhine-Westphalia,Single parent,No,0.52588,223,456,0.48000,0.57176
2011,North Rhine-Westphalia,Couple with children,Yes,0.73054,964,1304,0.70645,0.75463
2011,North Rhine-Westphalia,Couple with children,No,0.26946,340,1304,0.24537,0.29355
2011,Hesse,Single-person household,Yes,0.50950,123,234,0.44531,0.57369
2011,Hesse,Single-person household,No,0.49050,111,234,0.42631,0.55469
2011,Hesse,Couple without children,Yes,0.61250,190,282,0.55554,0.66946
2011,Hesse,Couple without children,No,0.38750,92,282,0.33054,0.44446
2011,Hesse,Single parent,Yes,0.51493,90,160,0.43724,0.59261
2011,Hesse,Single parent,No,0.48507,70,160,0.40739,0.56276
2011,Hesse,Couple with children,Yes,0.74583,334,472,0.70651,0.78516
2011,Hesse,Couple with children,No,0.25417,138,472,0.21484,0.29349
2011,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.60547,134,225,0.54147,0.66948
2011,"Rhineland-Palatinate, Saarland",Single-person household,No,0.39453,91,225,0.33052,0.45853
2011,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.78444,184,234,0.73164,0.83724
2011,"Rhineland-Palatinate, Saarland",Couple without children,No,0.21556,50,234,0.16276,0.26836
2011,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.66032,74,115,0.57338,0.74726
2011,"Rhineland-Palatinate, Saarland",Single parent,No,0.33968,41,115,0.25274,0.42662
2011,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.78455,281,354,0.74166,0.82744
2011,"Rhineland-Palatinate, Saarland",Couple with children,No,0.21545,73,354,0.17256,0.25834
2011,Baden-Wuerttemberg,Single-person household,Yes,0.45527,192,398,0.40628,0.50426
2011,Baden-Wuerttemberg,Single-person household,No,0.54473,206,398,0.49574,0.59372
2011,Baden-Wuerttemberg,Couple without children,Yes,0.70571,352,487,0.66519,0.74623
2011,Baden-Wuerttemberg,Couple without children,No,0.29429,135,487,0.25377,0.33481
2011,Baden-Wuerttemberg,Single parent,Yes,0.53467,123,251,0.47284,0.59650
2011,Baden-Wuerttemberg,Single parent,No,0.46533,128,251,0.40350,0.52716
2011,Baden-Wuerttemberg,Couple with children,Yes,0.76302,645,836,0.73418,0.79186
2011,Baden-Wuerttemberg,Couple with children,No,0.23698,191,836,0.20814,0.26582
2011,Bavaria,Single-person household,Yes,0.50845,262,512,0.46511,0.55180
2011,Bavaria,Single-person household,No,0.49155,250,512,0.44820,0.53489
2011,Bavaria,Couple without children,Yes,0.64066,466,655,0.60388,0.67743
2011,Bavaria,Couple without children,No,0.35934,189,655,0.32257,0.39612
2011,Bavaria,Single parent,Yes,0.67119,225,351,0.62198,0.72041
2011,Bavaria,Single parent,No,0.32881,126,351,0.27959,0.37802
2011,Bavaria,Couple with children,Yes,0.82611,836,1017,0.80280,0.84941
2011,Bavaria,Couple with children,No,0.17389,181,1017,0.15059,0.19720
2011,Berlin,Single-person household,No,0.90066,184,184,0.85732,0.94399
2011,Berlin,Couple without children,Yes,0.28707,53,166,0.21804,0.35610
2011,Berlin,Couple without children,No,0.71293,113,166,0.64390,0.78196
2011,Berlin,Single parent,No,0.85226,92,92,0.77935,0.92516
2011,Berlin,Couple with children,Yes,0.42195,73,173,0.34814,0.49576
2011,Berlin,Couple with children,No,0.57805,100,173,0.50424,0.65186
2011,Brandenburg,Single-person household,Yes,0.39051,63,157,0.31395,0.46707
2011,Brandenburg,Single-person household,No,0.60949,94,157,0.53293,0.68605
