"pgstib","year","migback","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig (NE): keine weitere Angaben","2006","kein Migrationshintergrund","1463","0.0715434169288178","0.0678867078926812","0.0752001259649545"
"nicht erwerbstätig (NE): keine weitere Angaben","2006","direkter Migrationshintergrund","335","0.145751622877274","0.131622881845816","0.159880363908731"
"nicht erwerbstätig (NE): keine weitere Angaben","2006","indirekter Migrationshintergrund","129","0.146785212869615","0.123105589670857","0.170464836068373"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2006","kein Migrationshintergrund","823","0.0361904638528563","0.0335406372850929","0.0388402904206196"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2006","direkter Migrationshintergrund","75","0.0333839356533483","0.0261910947276674","0.0405767765790293"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2006","indirekter Migrationshintergrund","131","0.148700914589253","0.124894041854134","0.172507787324372"
"NE: arbeitslos gemeldet","2006","kein Migrationshintergrund","1113","0.0630437731919539","0.0595954694317609","0.0664920769521469"
"NE: arbeitslos gemeldet","2006","direkter Migrationshintergrund","233","0.11250313395371","0.0998508069313011","0.125155460976118"
"NE: arbeitslos gemeldet","2006","indirekter Migrationshintergrund","91","0.107267959569497","0.0865617780016706","0.127974141137324"
"NE: Rentner/Rentnerin","2006","kein Migrationshintergrund","5161","0.299084770869745","0.292588641521179","0.305580900218311"
"NE: Rentner/Rentnerin","2006","direkter Migrationshintergrund","508","0.20684828137449","0.190629852618431","0.223066710130548"
"NE: Rentner/Rentnerin","2006","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2006","kein Migrationshintergrund","59","0.00275336964833637","0.00200990843699076","0.00349683085968197"
"NE: Wehr- und Zivildienst","2006","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2006","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2006","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2006","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2006","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2006","kein Migrationshintergrund","227","0.0111284923042939","0.00964011560436129","0.0126168690042264"
"Auszubildende, gewerblich-technisch (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2006","indirekter Migrationshintergrund","43","0.0497777174706239","0.0352253202236605","0.0643301147175873"
"Auszubildende, kaufmännisch (ab 2000)","2006","kein Migrationshintergrund","156","0.00937164981743616","0.00800458795314924","0.0107387116817231"
"Auszubildende, kaufmännisch (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2006","indirekter Migrationshintergrund","31","0.0413644958415523","0.0280401753715032","0.0546888163116014"
"Volontäre, Praktikanten","2006","kein Migrationshintergrund","45","0.00252243306798677","0.0018107507756457","0.00323411536032783"
"Volontäre, Praktikanten","2006","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2006","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2006","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2006","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2006","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","2006","kein Migrationshintergrund","313","0.0181208705976223","0.0162283382564234","0.0200134029388212"
"ungelernter Arbeiter","2006","direkter Migrationshintergrund","156","0.0684124935444525","0.0583040515798132","0.0785209355090918"
"ungelernter Arbeiter","2006","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","2006","kein Migrationshintergrund","708","0.041652641600027","0.0388179389112248","0.0444873442888292"
"angelernter Arbeiter","2006","direkter Migrationshintergrund","311","0.129319719955347","0.115883830684555","0.14275560922614"
"angelernter Arbeiter","2006","indirekter Migrationshintergrund","44","0.0364318286485898","0.0238950443011258","0.0489686129960539"
"gelernte und Facharbeiter","2006","kein Migrationshintergrund","1138","0.0655979422125443","0.0620852769418695","0.0691106074832192"
"gelernte und Facharbeiter","2006","direkter Migrationshintergrund","182","0.0661608813665848","0.0562081712145242","0.0761135915186454"
"gelernte und Facharbeiter","2006","indirekter Migrationshintergrund","58","0.082972568547846","0.0645154935067243","0.101429643588968"
"Vorarbeiter, Kolonnenführer","2006","kein Migrationshintergrund","150","0.00873843645505965","0.00741794448256428","0.010058928427555"
"Vorarbeiter, Kolonnenführer","2006","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","2006","indirekter Migrationshintergrund","","","",""
"Meister, Polier","2006","kein Migrationshintergrund","73","0.00482897489327179","0.00384541434357021","0.00581253544297338"
"Meister, Polier","2006","direkter Migrationshintergrund","","","",""
"Meister, Polier","2006","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2006","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2006","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2006","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2006","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2006","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2006","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2006","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2006","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2006","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2006","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2006","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2006","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","2006","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","2006","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","2006","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2006","kein Migrationshintergrund","30","0.001366489148928","0.000842368913667451","0.00189060938418855"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2006","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2006","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2006","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2006","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2006","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2006","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2006","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2006","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2006","kein Migrationshintergrund","209","0.00990028981649102","0.00849557492438624","0.0113050047085958"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2006","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2006","kein Migrationshintergrund","166","0.00587185582510541","0.00478784494256343","0.00695586670764739"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2006","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2006","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2006","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2006","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","2006","kein Migrationshintergrund","","","",""
"sonstige selbständiger","2006","direkter Migrationshintergrund","","","",""
"sonstige selbständiger","2006","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2006","kein Migrationshintergrund","456","0.0258041539704364","0.0235546191763765","0.0280536887644963"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2006","direkter Migrationshintergrund","33","0.0118951774475711","0.00755415875279552","0.0162361961423466"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2006","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2006","kein Migrationshintergrund","282","0.0119661036122909","0.010423383762763","0.0135088234618188"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2006","direkter Migrationshintergrund","36","0.01619692283889","0.0111424597533201","0.0212513859244599"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2006","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2006","kein Migrationshintergrund","58","0.00219726346626384","0.00153292686761449","0.00286160006491319"
"sonstige selbständiger, 10+ Mitarbeiter","2006","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2006","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2006","kein Migrationshintergrund","62","0.00251716709472524","0.00180622618788885","0.00322810800156163"
"mithelfende Familienangehörige","2006","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2006","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2006","kein Migrationshintergrund","58","0.0030899434002223","0.00230248428127576","0.00387740251916884"
"Angestellte, Industrie- und Werkmeister","2006","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2006","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2006","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2006","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2006","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2006","kein Migrationshintergrund","371","0.0173824507361493","0.015528182633439","0.0192367188388597"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2006","direkter Migrationshintergrund","76","0.0355643396626713","0.0281486987989725","0.0429799805263701"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2006","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2006","kein Migrationshintergrund","803","0.0465224541886256","0.0435342428501554","0.0495106655270958"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2006","direkter Migrationshintergrund","69","0.0276228595851796","0.0210605551772104","0.0341851639931488"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2006","indirekter Migrationshintergrund","45","0.0743390228635349","0.0567865282240192","0.0918915175030506"
"Angestellte, qualifizierte Tätigkeit","2006","kein Migrationshintergrund","2484","0.123867120306482","0.119193130338589","0.128541110274375"
"Angestellte, qualifizierte Tätigkeit","2006","direkter Migrationshintergrund","153","0.0563089395824963","0.047078799780175","0.0655390793848176"
"Angestellte, qualifizierte Tätigkeit","2006","indirekter Migrationshintergrund","103","0.110460683784259","0.0894862191354087","0.131435148433108"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2006","kein Migrationshintergrund","1503","0.0682226178635234","0.0646454029050134","0.0717998328220333"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2006","direkter Migrationshintergrund","81","0.0322906019259833","0.0252125257236595","0.0393686781283071"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2006","indirekter Migrationshintergrund","35","0.0341509998848638","0.0219986356972729","0.0463033640724547"
"Angestellte, umfassende Führungsaufgaben","2006","kein Migrationshintergrund","219","0.00853142032224764","0.00722652728659097","0.00983631335790432"
"Angestellte, umfassende Führungsaufgaben","2006","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2006","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2006","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2006","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2006","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2006","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2006","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2006","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2006","kein Migrationshintergrund","212","0.0103441003053437","0.00890856712036414","0.0117796334903234"
"Beamte, mittlerer Dienst","2006","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2006","indirekter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2006","kein Migrationshintergrund","396","0.0151590642454451","0.0134254837634923","0.0168926447273979"
"Beamte, gehobener Dienst","2006","direkter Migrationshintergrund","","","",""
"Beamte, gehobener Dienst","2006","indirekter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2006","kein Migrationshintergrund","275","0.00940626264092135","0.00803670250842493","0.0107758227734178"
"Beamte, höherer Dienst","2006","direkter Migrationshintergrund","","","",""
"Beamte, höherer Dienst","2006","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2007","kein Migrationshintergrund","1253","0.063897585232987","0.0603188573777502","0.0674763130882238"
"nicht erwerbstätig (NE): keine weitere Angaben","2007","direkter Migrationshintergrund","305","0.138026202859785","0.123436049021205","0.152616356698364"
"nicht erwerbstätig (NE): keine weitere Angaben","2007","indirekter Migrationshintergrund","131","0.137970693825346","0.114676564367845","0.161264823282848"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","kein Migrationshintergrund","783","0.0357225734479761","0.0330067774942297","0.0384383694017226"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","direkter Migrationshintergrund","67","0.0380749781668843","0.0299798727019354","0.0461700836318333"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","indirekter Migrationshintergrund","121","0.120831952815138","0.0988169426554777","0.142846962974797"
"NE: arbeitslos gemeldet","2007","kein Migrationshintergrund","920","0.0554451052983923","0.0520964536167607","0.0587937569800238"
"NE: arbeitslos gemeldet","2007","direkter Migrationshintergrund","188","0.102764419573789","0.0899202302235525","0.115608608924026"
"NE: arbeitslos gemeldet","2007","indirekter Migrationshintergrund","58","0.0981219411390944","0.0780287450934157","0.118215137184773"
"NE: Rentner/Rentnerin","2007","kein Migrationshintergrund","4926","0.300243640754715","0.293536535778744","0.306950745730686"
"NE: Rentner/Rentnerin","2007","direkter Migrationshintergrund","490","0.22901300160036","0.211238981562094","0.246787021638625"
"NE: Rentner/Rentnerin","2007","indirekter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2007","kein Migrationshintergrund","48","0.00254878151270177","0.00181098447920265","0.0032865785462009"
"NE: Wehr- und Zivildienst","2007","direkter Migrationshintergrund","","","",""
"NE: Wehr- und Zivildienst","2007","indirekter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","kein Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","direkter Migrationshintergrund","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","indirekter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","kein Migrationshintergrund","217","0.0124730022513844","0.0108490069923877","0.0140969975103812"
"Auszubildende, gewerblich-technisch (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","indirekter Migrationshintergrund","39","0.0384293915044341","0.0254452156369155","0.0514135673719526"
"Auszubildende, kaufmännisch (ab 2000)","2007","kein Migrationshintergrund","143","0.00787716020353474","0.00658358306744711","0.00917073733962236"
"Auszubildende, kaufmännisch (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2007","kein Migrationshintergrund","44","0.00206990478531729","0.00140486134786683","0.00273494822276774"
"Volontäre, Praktikanten","2007","direkter Migrationshintergrund","","","",""
"Volontäre, Praktikanten","2007","indirekter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2007","kein Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2007","direkter Migrationshintergrund","","","",""
"Aspiranten (1990 Ost)","2007","indirekter Migrationshintergrund","","","",""
"ungelernter Arbeiter","2007","kein Migrationshintergrund","349","0.0233857695298086","0.0211743959087902","0.0255971431508271"
"ungelernter Arbeiter","2007","direkter Migrationshintergrund","121","0.0616486951746754","0.0514750463057925","0.0718223440435583"
"ungelernter Arbeiter","2007","indirekter Migrationshintergrund","","","",""
"angelernter Arbeiter","2007","kein Migrationshintergrund","698","0.0429910735409623","0.0400230187946975","0.0459591282872271"
"angelernter Arbeiter","2007","direkter Migrationshintergrund","278","0.126585355049935","0.112520539675186","0.140650170424684"
"angelernter Arbeiter","2007","indirekter Migrationshintergrund","56","0.0498937363879419","0.0351875132943814","0.0645999594815024"
"gelernte und Facharbeiter","2007","kein Migrationshintergrund","1062","0.0666914531170587","0.0630407839361947","0.0703421222979227"
"gelernte und Facharbeiter","2007","direkter Migrationshintergrund","159","0.0682120021270117","0.0575479803489885","0.078876023905035"
"gelernte und Facharbeiter","2007","indirekter Migrationshintergrund","63","0.0869074554202621","0.0678801205835663","0.105934790256958"
"Vorarbeiter, Kolonnenführer","2007","kein Migrationshintergrund","174","0.0106911458576322","0.00918626248683501","0.0121960292284294"
"Vorarbeiter, Kolonnenführer","2007","direkter Migrationshintergrund","","","",""
"Vorarbeiter, Kolonnenführer","2007","indirekter Migrationshintergrund","","","",""
"Meister, Polier","2007","kein Migrationshintergrund","86","0.00603316631285268","0.00490002685348464","0.00716630577222071"
"Meister, Polier","2007","direkter Migrationshintergrund","","","",""
"Meister, Polier","2007","indirekter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","kein Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","direkter Migrationshintergrund","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","indirekter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","kein Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","direkter Migrationshintergrund","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","indirekter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","kein Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","direkter Migrationshintergrund","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","indirekter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","kein Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","direkter Migrationshintergrund","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt","2007","kein Migrationshintergrund","","","",""
"selbständiger Landwirt","2007","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt","2007","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","kein Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","kein Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2007","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2007","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker","2007","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","kein Migrationshintergrund","209","0.0109986459994921","0.00947251145416584","0.0125247805448184"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","kein Migrationshintergrund","149","0.00539476592004654","0.00432290992650848","0.00646662191358461"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","kein Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","direkter Migrationshintergrund","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger","2007","kein Migrationshintergrund","","","",""
"sonstige selbständiger","2007","direkter Migrationshintergrund","","","",""
"sonstige selbständiger","2007","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","kein Migrationshintergrund","385","0.0209580568432282","0.0188620102914898","0.0230541033949665"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","kein Migrationshintergrund","261","0.0121106592804129","0.0105101329962797","0.0137111855645462"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","indirekter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","kein Migrationshintergrund","68","0.00307382712523996","0.00226380666978885","0.00388384758069106"
"sonstige selbständiger, 10+ Mitarbeiter","2007","direkter Migrationshintergrund","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","indirekter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2007","kein Migrationshintergrund","48","0.00213796795792566","0.00146210193663609","0.00281383397921524"
"mithelfende Familienangehörige","2007","direkter Migrationshintergrund","","","",""
"mithelfende Familienangehörige","2007","indirekter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2007","kein Migrationshintergrund","57","0.00365278477773443","0.00277002575395349","0.00453554380151537"
"Angestellte, Industrie- und Werkmeister","2007","direkter Migrationshintergrund","","","",""
"Angestellte, Industrie- und Werkmeister","2007","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","kein Migrationshintergrund","404","0.0224969272418878","0.0203269986843249","0.0246668557994508"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","direkter Migrationshintergrund","72","0.0375665781746749","0.0295235750766263","0.0456095812727235"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","indirekter Migrationshintergrund","35","0.0425771144160872","0.0289396993207115","0.056214529511463"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","kein Migrationshintergrund","833","0.0467965187213862","0.0437060500105233","0.0498869874322491"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","direkter Migrationshintergrund","66","0.0369782491607898","0.0289960365897261","0.0449604617318535"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","indirekter Migrationshintergrund","46","0.0650202038163087","0.0483662513130687","0.0816741563195487"
"Angestellte, qualifizierte Tätigkeit","2007","kein Migrationshintergrund","2245","0.119728185226691","0.114977772256167","0.124478598197214"
"Angestellte, qualifizierte Tätigkeit","2007","direkter Migrationshintergrund","132","0.0539350665196965","0.0443801224147977","0.0634900106245953"
"Angestellte, qualifizierte Tätigkeit","2007","indirekter Migrationshintergrund","102","0.11135630739326","0.0901085407889807","0.132604073997539"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","kein Migrationshintergrund","1430","0.0717410296038795","0.0679649325512091","0.0755171266565498"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","direkter Migrationshintergrund","80","0.0335156166030625","0.0259026645220238","0.0411285686841012"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","indirekter Migrationshintergrund","47","0.0483202026582931","0.0338357581649058","0.0628046471516803"
"Angestellte, umfassende Führungsaufgaben","2007","kein Migrationshintergrund","201","0.00683042679162086","0.00562522327171615","0.00803563031152557"
"Angestellte, umfassende Führungsaufgaben","2007","direkter Migrationshintergrund","","","",""
"Angestellte, umfassende Führungsaufgaben","2007","indirekter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","kein Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","direkter Migrationshintergrund","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","indirekter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2007","kein Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2007","direkter Migrationshintergrund","","","",""
"Beamte, einfacher Dienst","2007","indirekter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2007","kein Migrationshintergrund","200","0.0119837977733931","0.0103915742457117","0.0135760213010745"
"Beamte, mittlerer Dienst","2007","direkter Migrationshintergrund","","","",""
"Beamte, mittlerer Dienst","2007","indirekter Migrationshintergrund","","","",""
