"pgstib","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig (NE): keine weitere Angaben","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","44","0.0182813464729478","0.0126679974863","0.0238946954595955"
"nicht erwerbstätig (NE): keine weitere Angaben","1998","66 und älter","Westdeutschland, alte Bundeslaender","48","0.025946387907965","0.0176366884895996","0.0342560873263303"
"nicht erwerbstätig (NE): keine weitere Angaben","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","543","0.165214768143676","0.153201319114894","0.177228217172459"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","190","0.137150339334698","0.117767320605017","0.15653335806438"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","208","0.052389509365411","0.0451818708992903","0.0595971478315318"
"NE: arbeitslos gemeldet","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","151","0.133547881221474","0.114381232162951","0.152714530279996"
"NE: arbeitslos gemeldet","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","362","0.0670710179322916","0.0603706191830372","0.073771416681546"
"NE: arbeitslos gemeldet","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","369","0.174905780231649","0.158988154624808","0.190823405838491"
"NE: arbeitslos gemeldet","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos gemeldet","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","653","0.135549530872279","0.126380404166274","0.144718657578284"
"NE: Rentner/Rentnerin","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","379","0.224224706161277","0.20674902404725","0.241700388275304"
"NE: Rentner/Rentnerin","1998","66 und älter","Westdeutschland, alte Bundeslaender","1311","0.944593168264406","0.932635142374759","0.956551194154053"
"NE: Rentner/Rentnerin","1998","66 und älter","Ostdeutschland, neue Bundeslaender","480","0.991950671533371","0.983998200707517","0.999903142359225"
"NE: Wehr- und Zivildienst","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","290","0.0808368554089164","0.0720191231996747","0.0896545876181581"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","169","0.114166085723603","0.0962476491769601","0.132084522270245"
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","99","0.0230154671969113","0.0181647088410598","0.0278662255527628"
"ungelernter Arbeiter","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","199","0.0283962558346521","0.0239470342281223","0.0328454774411819"
"ungelernter Arbeiter","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","40","0.0187782280377707","0.0130905458059868","0.0244659102695547"
"ungelernter Arbeiter","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","278","0.0660348514531254","0.0580012952445478","0.074068407661703"
"angelernter Arbeiter","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","56","0.0495325140742965","0.0373069410488334","0.0617580870997596"
"angelernter Arbeiter","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","609","0.0859331305325894","0.0784259266907747","0.0934403343744041"
"angelernter Arbeiter","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","130","0.0527167470123412","0.0433532373354779","0.0620802566892046"
"angelernter Arbeiter","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"angelernter Arbeiter","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","362","0.0967126664766148","0.0871515075388974","0.106273825414332"
"gelernte und Facharbeiter","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","162","0.142709921350775","0.123001747342618","0.162418095358931"
"gelernte und Facharbeiter","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","373","0.0641425147174655","0.0575797511571669","0.0707052782777641"
"gelernte und Facharbeiter","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","291","0.126399454002659","0.112475791764662","0.140323116240656"
"gelernte und Facharbeiter","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"gelernte und Facharbeiter","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","34","0.00819481238444749","0.0052784694332575","0.0111111553356375"
"Vorarbeiter, Kolonnenführer","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","68","0.0132504248652283","0.0101875638961037","0.0163132858343529"
"Vorarbeiter, Kolonnenführer","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","40","0.0153872081775627","0.010229733743807","0.0205446826113185"
"Vorarbeiter, Kolonnenführer","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","82","0.020752952812395","0.0169344334929718","0.0245714721318182"
"Freiberufler, Akademiker","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","32","0.00784475100692598","0.00499087370243609","0.0106986283114159"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","134","0.0237314485694164","0.0196543080327454","0.0278085891060873"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","52","0.0219955093076589","0.0158499435791329","0.0281410750361849"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","53","0.0124150691242306","0.00883313415364096","0.0159970040948202"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","128","0.0233061497162675","0.0192648282268111","0.0273474712057239"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","47","0.017418403672447","0.0119367332514525","0.0229000740934415"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"mithelfende Familienangehörige","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"mithelfende Familienangehörige","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","43","0.00890766976701414","0.00639087374242696","0.0114244657916013"
"Angestellte, Industrie- und Werkmeister","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, Industrie- und Werkmeister","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","80","0.0181108452949019","0.0137970802126767","0.0224246103771271"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","151","0.0266432363380914","0.0223296507281895","0.0309568219479933"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","42","0.0173649849444122","0.0118915777894965","0.0228383920993279"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","188","0.0507658506385928","0.0436647051670821","0.0578669961101036"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","79","0.0714183913424107","0.0569082889650292","0.0859284937197922"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","195","0.0404184984660776","0.0351432863293229","0.0456937106028323"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","110","0.0432263436719742","0.0347050940508442","0.0517475932931043"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1998","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","511","0.146137048754234","0.134710103411505","0.157563994096962"
"Angestellte, qualifizierte Tätigkeit","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","122","0.102076609819039","0.0850182147991326","0.119135004838945"
"Angestellte, qualifizierte Tätigkeit","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","712","0.144154821781308","0.134746306416825","0.15356333714579"
