"pgstib","year","sex","n","percent","lower_confidence","upper_confidence"
"NE: Wehr- und Zivildienst","2003","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2003","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2003","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2003","maennlich","226","0.0172686958502448","0.0147989797447379","0.0197384119557517"
"Auszubildende, gewerblich-technisch (ab 2000)","2003","weiblich","96","0.00751666750949038","0.00593813122020965","0.00909520379877111"
"Auszubildende, kaufmännisch (ab 2000)","2003","maennlich","77","0.00611629812190137","0.00463817035362117","0.00759442589018157"
"Auszubildende, kaufmännisch (ab 2000)","2003","weiblich","156","0.0117780586493942","0.00980634250839851","0.01374977479039"
"Volontäre, Praktikanten","2003","maennlich","35","0.00334361349590585","0.00224920204052978","0.00443802495128192"
"Volontäre, Praktikanten","2003","weiblich","44","0.00374036487654375","0.00262472625172106","0.00485600350136644"
"Aspiranten (1990 Ost)","2003","maennlich","","","",""
"Aspiranten (1990 Ost)","2003","weiblich","","","",""
"ungelernter Arbeiter","2003","maennlich","160","0.0178657658413218","0.0153544802088282","0.0203770514738153"
"ungelernter Arbeiter","2003","weiblich","314","0.0297382644297769","0.0266338295743216","0.0328426992852323"
"angelernter Arbeiter","2003","maennlich","642","0.0679571367064724","0.0631858518334981","0.0727284215794466"
"angelernter Arbeiter","2003","weiblich","542","0.0514284736953342","0.0473918603743521","0.0554650870163163"
"gelernte und Facharbeiter","2003","maennlich","1240","0.118218842800897","0.112097825211812","0.124339860389983"
"gelernte und Facharbeiter","2003","weiblich","210","0.0170390869454999","0.0146738667796564","0.0194043071113434"
"Vorarbeiter, Kolonnenführer","2003","maennlich","192","0.0198465707625937","0.0172023991476278","0.0224907423775596"
"Vorarbeiter, Kolonnenführer","2003","weiblich","","","",""
"Meister, Polier","2003","maennlich","85","0.00795033097415096","0.00626665241600088","0.00963400953230105"
"Meister, Polier","2003","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2003","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2003","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2003","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2003","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2003","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2003","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2003","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2003","weiblich","","","",""
"selbständiger Landwirt","2003","maennlich","","","",""
"selbständiger Landwirt","2003","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2003","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2003","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2003","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2003","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2003","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2003","weiblich","","","",""
"Freiberufler, Akademiker","2003","maennlich","","","",""
"Freiberufler, Akademiker","2003","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2003","maennlich","122","0.0115245173184167","0.00950105933016123","0.0135479753066722"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2003","weiblich","89","0.00572007618480804","0.00434180228819746","0.00709835008141862"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2003","maennlich","132","0.0100020224273873","0.00811550451063436","0.0118885403441402"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2003","weiblich","56","0.00357490388925857","0.00248412982483541","0.00466567795368174"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2003","maennlich","32","0.00204500317912704","0.00118855253422615","0.00290145382402792"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2003","weiblich","","","",""
"sonstige selbständiger","2003","maennlich","","","",""
"sonstige selbständiger","2003","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2003","maennlich","225","0.0224992264578265","0.0196876997279604","0.0253107531876925"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2003","weiblich","154","0.0111942636416288","0.00927146616552324","0.0131170611177343"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2003","maennlich","278","0.0207605808752907","0.0180574687374808","0.0234636930131006"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2003","weiblich","70","0.00513590863519393","0.00382952475828827","0.0064422925120996"
"sonstige selbständiger, 10+ Mitarbeiter","2003","maennlich","60","0.00394354631212603","0.00275535788507142","0.00513173473918064"
"sonstige selbständiger, 10+ Mitarbeiter","2003","weiblich","","","",""
"mithelfende Familienangehörige","2003","maennlich","","","",""
"mithelfende Familienangehörige","2003","weiblich","43","0.0029684106016125","0.0019741580012061","0.00396266320201891"
"Angestellte, Industrie- und Werkmeister","2003","maennlich","70","0.00758201631316285","0.00593749487834134","0.00922653774798436"
"Angestellte, Industrie- und Werkmeister","2003","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2003","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2003","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2003","maennlich","134","0.0137811405200609","0.011570953110386","0.0159913279297357"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2003","weiblich","390","0.0293816738091645","0.0262953406899503","0.0324680069283787"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2003","maennlich","203","0.0214137377360231","0.0186693487641205","0.0241581267079258"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2003","weiblich","726","0.061942794632646","0.0575373439001228","0.0663482453651693"
"Angestellte, qualifizierte Tätigkeit","2003","maennlich","866","0.083527297306008","0.0782819548198688","0.0887726397921472"
"Angestellte, qualifizierte Tätigkeit","2003","weiblich","1901","0.148501269127322","0.142002406238788","0.155000132015855"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2003","maennlich","1119","0.0885818008314798","0.0831949993716585","0.0939686022913011"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2003","weiblich","501","0.0332375802045503","0.0299614974130781","0.0365136629960224"
"Angestellte, umfassende Führungsaufgaben","2003","maennlich","214","0.0125736113156444","0.0104611816944928","0.0146860409367959"
"Angestellte, umfassende Führungsaufgaben","2003","weiblich","42","0.00357910182068578","0.00248768980716716","0.00467051383420441"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2003","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2003","weiblich","","","",""
"Beamte, einfacher Dienst","2003","maennlich","","","",""
"Beamte, einfacher Dienst","2003","weiblich","","","",""
"Beamte, mittlerer Dienst","2003","maennlich","153","0.0150321184598624","0.0127252597394718","0.017338977180253"
"Beamte, mittlerer Dienst","2003","weiblich","88","0.00573556714704391","0.00435543896083169","0.00711569533325612"
"Beamte, gehobener Dienst","2003","maennlich","226","0.0160161194720767","0.0136361438408128","0.0183960951033407"
"Beamte, gehobener Dienst","2003","weiblich","220","0.0109221597019973","0.00902261382704192","0.0128217055769526"
"Beamte, höherer Dienst","2003","maennlich","195","0.00914665843595737","0.00734183056726795","0.0109514863046468"
"Beamte, höherer Dienst","2003","weiblich","95","0.003717561783666","0.00260531636837068","0.00482980719896132"
"nicht erwerbstätig (NE): keine weitere Angaben","2004","maennlich","110","0.0124434348092059","0.0103115970317664","0.0145752725866454"
"nicht erwerbstätig (NE): keine weitere Angaben","2004","weiblich","1555","0.13120747413624","0.124966615990283","0.137448332282197"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2004","maennlich","601","0.0514139652973259","0.0471669684505871","0.0556609621440648"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2004","weiblich","667","0.0450893178638431","0.0412537895411878","0.0489248461864983"
"NE: arbeitslos gemeldet","2004","maennlich","730","0.0809901900984448","0.075743573752086","0.0862368064448037"
"NE: arbeitslos gemeldet","2004","weiblich","666","0.0613123635705639","0.0568778951779263","0.0657468319632015"
"NE: Rentner/Rentnerin","2004","maennlich","2363","0.254910081275761","0.246528984130559","0.263291178420962"
"NE: Rentner/Rentnerin","2004","weiblich","2689","0.309010190871742","0.300468787973981","0.317551593769502"
"NE: Wehr- und Zivildienst","2004","maennlich","57","0.00436863075413123","0.00310032202846296","0.00563693947979949"
"NE: Wehr- und Zivildienst","2004","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2004","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2004","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2004","maennlich","230","0.0196354065369772","0.0169672163478326","0.0223035967261217"
"Auszubildende, gewerblich-technisch (ab 2000)","2004","weiblich","105","0.00953748919581659","0.0077409237757538","0.0113340546158794"
"Auszubildende, kaufmännisch (ab 2000)","2004","maennlich","69","0.00679871878741615","0.00521843458084233","0.00837900299398997"
"Auszubildende, kaufmännisch (ab 2000)","2004","weiblich","143","0.0110016729809953","0.00907355266811392","0.0129297932938767"
"Volontäre, Praktikanten","2004","maennlich","36","0.00199496469236243","0.00113686647780641","0.00285306290691846"
"Volontäre, Praktikanten","2004","weiblich","46","0.0048984315697132","0.00360789827411767","0.00618896486530873"
"Aspiranten (1990 Ost)","2004","maennlich","","","",""
"Aspiranten (1990 Ost)","2004","weiblich","","","",""
"ungelernter Arbeiter","2004","maennlich","176","0.0204688157556148","0.0177457475651718","0.0231918839460577"
"ungelernter Arbeiter","2004","weiblich","324","0.0327161372724415","0.0294278862198909","0.0360043883249922"
"angelernter Arbeiter","2004","maennlich","634","0.0657237979547463","0.0609583690527512","0.0704892268567415"
"angelernter Arbeiter","2004","weiblich","509","0.0479186071879361","0.0439704347027635","0.0518667796731088"
"gelernte und Facharbeiter","2004","maennlich","1145","0.111615094310234","0.105559384215857","0.117670804404611"
"gelernte und Facharbeiter","2004","weiblich","196","0.0172077236114066","0.0148039167859373","0.0196115304368758"
"Vorarbeiter, Kolonnenführer","2004","maennlich","160","0.0174333550538331","0.0149164054412617","0.0199503046664046"
"Vorarbeiter, Kolonnenführer","2004","weiblich","","","",""
"Meister, Polier","2004","maennlich","96","0.0088838933134857","0.00707935145944996","0.0106884351675214"
"Meister, Polier","2004","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2004","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2004","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2004","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2004","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2004","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2004","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2004","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2004","weiblich","","","",""
"selbständiger Landwirt","2004","maennlich","","","",""
"selbständiger Landwirt","2004","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2004","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2004","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2004","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2004","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2004","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2004","weiblich","","","",""
"Freiberufler, Akademiker","2004","maennlich","","","",""
"Freiberufler, Akademiker","2004","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2004","maennlich","131","0.0116593646468387","0.00959496491699074","0.0137237643766867"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2004","weiblich","101","0.0057339159384212","0.00433824203144824","0.00712958984539417"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2004","maennlich","125","0.00939343004115366","0.00753833685670674","0.0112485232256006"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2004","weiblich","50","0.00279660537784164","0.0018204601082298","0.00377275064745349"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2004","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2004","weiblich","","","",""
"sonstige selbständiger","2004","maennlich","","","",""
"sonstige selbständiger","2004","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2004","maennlich","260","0.0294364051423534","0.0261858509593374","0.0326869593253694"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2004","weiblich","149","0.0134273283316188","0.0112998441944248","0.0155548124688129"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2004","maennlich","264","0.0197185076393457","0.0170447905718064","0.022392224706885"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2004","weiblich","84","0.0061784351916526","0.00472999541908538","0.00762687496421983"
"sonstige selbständiger, 10+ Mitarbeiter","2004","maennlich","65","0.00434032941204814","0.00307611764231678","0.0056045411817795"
"sonstige selbständiger, 10+ Mitarbeiter","2004","weiblich","","","",""
"mithelfende Familienangehörige","2004","maennlich","","","",""
"mithelfende Familienangehörige","2004","weiblich","37","0.00254902306690579","0.00161697212756964","0.00348107400624195"
"Angestellte, Industrie- und Werkmeister","2004","maennlich","50","0.00612439103469197","0.00462401369092169","0.00762476837846226"
"Angestellte, Industrie- und Werkmeister","2004","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2004","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2004","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2004","maennlich","140","0.0135523068418859","0.0113287580228608","0.0157758556609109"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2004","weiblich","399","0.029961612049974","0.0268103535183444","0.0331128705816036"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2004","maennlich","196","0.0194335183868493","0.0167788072918012","0.0220882294818974"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2004","weiblich","723","0.0662262298247525","0.061629565006306","0.070822894643199"
"Angestellte, qualifizierte Tätigkeit","2004","maennlich","799","0.0824558804593961","0.0771662257947752","0.0877455351240169"
"Angestellte, qualifizierte Tätigkeit","2004","weiblich","1833","0.145080168032229","0.138570277188177","0.151590058876281"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2004","maennlich","1086","0.0849132098740211","0.0795525062468888","0.0902739135011533"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2004","weiblich","482","0.0314510915759212","0.028224933633415","0.0346772495184274"
"Angestellte, umfassende Führungsaufgaben","2004","maennlich","221","0.0148179206820167","0.0124943552342341","0.0171414861297993"
"Angestellte, umfassende Führungsaufgaben","2004","weiblich","44","0.00362145867191162","0.00251110601721509","0.00473181132660815"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2004","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2004","weiblich","","","",""
"Beamte, einfacher Dienst","2004","maennlich","","","",""
"Beamte, einfacher Dienst","2004","weiblich","","","",""
"Beamte, mittlerer Dienst","2004","maennlich","137","0.0141779283328019","0.0119043564889449","0.0164515001766589"
"Beamte, mittlerer Dienst","2004","weiblich","90","0.00593887440147194","0.00451862177467015","0.00735912702827372"
"Beamte, gehobener Dienst","2004","maennlich","217","0.0153856468830006","0.0130186701617981","0.0177526236042031"
"Beamte, gehobener Dienst","2004","weiblich","188","0.00910467223611416","0.00734896122033208","0.0108603832518962"
"Beamte, höherer Dienst","2004","maennlich","199","0.0107691164967665","0.00878420157790353","0.0127540314156294"
"Beamte, höherer Dienst","2004","weiblich","103","0.00403707912247608","0.00286498577395175","0.0052091724710004"
"nicht erwerbstätig (NE): keine weitere Angaben","2005","maennlich","117","0.0118763589356244","0.00974222501528249","0.0140104928559664"
"nicht erwerbstätig (NE): keine weitere Angaben","2005","weiblich","1436","0.130582520568051","0.124230204039673","0.136934837096428"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2005","maennlich","580","0.0514719777774179","0.0471190157649165","0.0558249397899194"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2005","weiblich","662","0.0504499902008163","0.046323651364356","0.0545763290372766"
"NE: arbeitslos gemeldet","2005","maennlich","714","0.0837330000061647","0.0782762543079864","0.0891897457043429"
"NE: arbeitslos gemeldet","2005","weiblich","624","0.0609128571621866","0.0564038299556612","0.065421884368712"
"NE: Rentner/Rentnerin","2005","maennlich","2332","0.247399331781873","0.238898607558654","0.255900056005092"
"NE: Rentner/Rentnerin","2005","weiblich","2669","0.298470765825734","0.289843976151878","0.30709755549959"
"NE: Wehr- und Zivildienst","2005","maennlich","42","0.00331219215702953","0.00218028266629427","0.00444410164776478"
"NE: Wehr- und Zivildienst","2005","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2005","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2005","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2005","maennlich","201","0.0184555417515145","0.0158040349037195","0.0211070485993095"
"Auszubildende, gewerblich-technisch (ab 2000)","2005","weiblich","88","0.00781146570570748","0.00615173056090867","0.00947120085050628"
"Auszubildende, kaufmännisch (ab 2000)","2005","maennlich","73","0.0102460467807477","0.00826216332359329","0.0122299302379021"
"Auszubildende, kaufmännisch (ab 2000)","2005","weiblich","122","0.0111983433410295","0.00921450214214928","0.0131821845399096"
"Volontäre, Praktikanten","2005","maennlich","","","",""
"Volontäre, Praktikanten","2005","weiblich","42","0.00366563802143825","0.00252629954104258","0.00480497650183392"
"Aspiranten (1990 Ost)","2005","maennlich","","","",""
"Aspiranten (1990 Ost)","2005","weiblich","","","",""
"ungelernter Arbeiter","2005","maennlich","185","0.0240147105466279","0.0209986873295019","0.0270307337637539"
"ungelernter Arbeiter","2005","weiblich","317","0.0339690684587695","0.0305538950692686","0.0373842418482703"
"angelernter Arbeiter","2005","maennlich","523","0.0597529756643393","0.0550834247079027","0.0644225266207759"
"angelernter Arbeiter","2005","weiblich","469","0.048363324605922","0.0443187850951222","0.0524078641167217"
"gelernte und Facharbeiter","2005","maennlich","1120","0.118252561740328","0.111891175744736","0.124613947735919"
"gelernte und Facharbeiter","2005","weiblich","211","0.0198177917745107","0.0171902086675557","0.0224453748814657"
"Vorarbeiter, Kolonnenführer","2005","maennlich","170","0.0161882662702974","0.0137020979117745","0.0186744346288204"
"Vorarbeiter, Kolonnenführer","2005","weiblich","","","",""
"Meister, Polier","2005","maennlich","97","0.010076780882057","0.0081091844368562","0.0120443773272579"
"Meister, Polier","2005","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2005","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2005","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2005","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2005","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2005","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2005","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2005","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2005","weiblich","","","",""
"selbständiger Landwirt","2005","maennlich","","","",""
"selbständiger Landwirt","2005","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2005","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2005","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2005","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2005","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2005","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2005","weiblich","","","",""
"Freiberufler, Akademiker","2005","maennlich","","","",""
"Freiberufler, Akademiker","2005","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2005","maennlich","108","0.0113480076945111","0.00926132747112649","0.0134346879178957"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2005","weiblich","82","0.00620930017165981","0.00472833715012509","0.00769026319319454"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2005","maennlich","122","0.00886596786397438","0.00701923687472948","0.0107126988532193"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2005","weiblich","56","0.0033596963814905","0.0022687719656845","0.0044506207972965"
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2005","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2005","weiblich","","","",""
"sonstige selbständiger","2005","maennlich","","","",""
"sonstige selbständiger","2005","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2005","maennlich","246","0.0246688842307279","0.0216130825914497","0.0277246858700062"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2005","weiblich","167","0.013613050168469","0.0114284256454243","0.0157976746915137"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2005","maennlich","241","0.0219977498081249","0.0191081784595152","0.0248873211567346"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2005","weiblich","79","0.00448663053436141","0.00322666366582824","0.00574659740289457"
"sonstige selbständiger, 10+ Mitarbeiter","2005","maennlich","50","0.00351653680111056","0.00235035301866242","0.0046827205835587"
"sonstige selbständiger, 10+ Mitarbeiter","2005","weiblich","","","",""
"mithelfende Familienangehörige","2005","maennlich","","","",""
"mithelfende Familienangehörige","2005","weiblich","46","0.00313086726063846","0.00207762852043425","0.00418410600084268"
"Angestellte, Industrie- und Werkmeister","2005","maennlich","66","0.00669191567834193","0.00508574541417763","0.00829808594250624"
"Angestellte, Industrie- und Werkmeister","2005","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2005","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2005","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2005","maennlich","103","0.0132480365848691","0.0109955919476382","0.0155004812220999"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2005","weiblich","361","0.0284041271569172","0.0252722192893853","0.0315360350244491"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2005","maennlich","204","0.0256332213133266","0.022519805019428","0.0287466376072251"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2005","weiblich","702","0.0681255406402345","0.063375371123354","0.0728757101571149"
"Angestellte, qualifizierte Tätigkeit","2005","maennlich","774","0.0844694091455309","0.0789909235451046","0.0899478947459572"
"Angestellte, qualifizierte Tätigkeit","2005","weiblich","1725","0.142181354306967","0.135597283582795","0.148765425031138"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2005","maennlich","1029","0.0812361910607458","0.0758540994941201","0.0866182826273714"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2005","weiblich","473","0.0351682050178219","0.0316954325668564","0.0386409774687874"
"Angestellte, umfassende Führungsaufgaben","2005","maennlich","170","0.012531792045748","0.0103402867869249","0.0147232973045712"
"Angestellte, umfassende Führungsaufgaben","2005","weiblich","36","0.00249603312538227","0.00155531846755098","0.00343674778321356"
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2005","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2005","weiblich","","","",""
"Beamte, einfacher Dienst","2005","maennlich","","","",""
"Beamte, einfacher Dienst","2005","weiblich","","","",""
"Beamte, mittlerer Dienst","2005","maennlich","140","0.0155530013562106","0.0131153160425354","0.0179906866698859"
"Beamte, mittlerer Dienst","2005","weiblich","81","0.00601821421638933","0.00456007678997925","0.0074763516427994"
"Beamte, gehobener Dienst","2005","maennlich","203","0.0164344299712069","0.0139297436283371","0.0189391163140768"
"Beamte, gehobener Dienst","2005","weiblich","191","0.0105295612298706","0.00860522049977464","0.0124539019599665"
"Beamte, höherer Dienst","2005","maennlich","181","0.00973706666852321","0.00780258909327334","0.0116715442437731"
"Beamte, höherer Dienst","2005","weiblich","97","0.00465940335436864","0.00337551743483801","0.00594328927389927"
"nicht erwerbstätig (NE): keine weitere Angaben","2006","maennlich","284","0.0287946741118578","0.0256192381687301","0.0319701100549854"
"nicht erwerbstätig (NE): keine weitere Angaben","2006","weiblich","1643","0.13703950436707","0.130803746405592","0.143275262328549"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2006","maennlich","479","0.0416130563614224","0.0378209806790417","0.0454051320438031"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2006","weiblich","550","0.0395986551041711","0.0360624495615258","0.0431348606468165"
"NE: arbeitslos gemeldet","2006","maennlich","734","0.0774711670444449","0.0723948145848211","0.0825475195040687"
"NE: arbeitslos gemeldet","2006","weiblich","703","0.0656085880701655","0.0611189051796536","0.0700982709606775"
"NE: Rentner/Rentnerin","2006","maennlich","2683","0.248119312395039","0.239917751869535","0.256320872920543"
"NE: Rentner/Rentnerin","2006","weiblich","3006","0.301840996536924","0.293516898485591","0.310165094588256"
"NE: Wehr- und Zivildienst","2006","maennlich","59","0.00485902092789161","0.0035386120526018","0.00617942980318142"
"NE: Wehr- und Zivildienst","2006","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2006","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2006","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2006","maennlich","199","0.0178652590447476","0.0153500045109959","0.0203805135784994"
"Auszubildende, gewerblich-technisch (ab 2000)","2006","weiblich","93","0.00847166214610715","0.00680975107148319","0.0101335732207311"
"Auszubildende, kaufmännisch (ab 2000)","2006","maennlich","66","0.00835878377806213","0.00663000041260956","0.0100875671435147"
"Auszubildende, kaufmännisch (ab 2000)","2006","weiblich","134","0.0125995857244428","0.0105770523904852","0.0146221190584004"
"Volontäre, Praktikanten","2006","maennlich","","","",""
"Volontäre, Praktikanten","2006","weiblich","35","0.00346708479878079","0.00240122775758098","0.00453294183998059"
"Aspiranten (1990 Ost)","2006","maennlich","","","",""
"Aspiranten (1990 Ost)","2006","weiblich","","","",""
"ungelernter Arbeiter","2006","maennlich","175","0.0207160267415177","0.0180114500569681","0.0234206034260673"
"ungelernter Arbeiter","2006","weiblich","314","0.0280393895179931","0.0250458877971174","0.0310328912388687"
