"pgstib","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","16-34 Jahre alt","weiblich","505","0.159300834889373","0.145311981067351","0.173289688711396"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","35-65 Jahre alt","maennlich","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","35-65 Jahre alt","weiblich","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","66 und älter","maennlich","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2007","66 und älter","weiblich","","","",""
"NE: arbeitslos gemeldet","2007","16-34 Jahre alt","maennlich","166","0.0835484199402531","0.0725283359567536","0.0945685039237526"
"NE: arbeitslos gemeldet","2007","16-34 Jahre alt","weiblich","192","0.0906873598076745","0.0797103818717146","0.101664337743634"
"NE: arbeitslos gemeldet","2007","35-65 Jahre alt","maennlich","383","0.0789259541708107","0.0718080738838848","0.0860438344577367"
"NE: arbeitslos gemeldet","2007","35-65 Jahre alt","weiblich","424","0.0815283711883914","0.0745852087182348","0.0884715336585479"
"NE: arbeitslos gemeldet","2007","66 und älter","maennlich","","","",""
"NE: arbeitslos gemeldet","2007","66 und älter","weiblich","","","",""
"NE: Rentner/Rentnerin","2007","16-34 Jahre alt","maennlich","","","",""
"NE: Rentner/Rentnerin","2007","16-34 Jahre alt","weiblich","","","",""
"NE: Rentner/Rentnerin","2007","35-65 Jahre alt","maennlich","619","0.113179602209756","0.104815960783745","0.121543243635767"
"NE: Rentner/Rentnerin","2007","35-65 Jahre alt","weiblich","662","0.115153552681812","0.107054341958663","0.12325276340496"
"NE: Rentner/Rentnerin","2007","66 und älter","maennlich","1926","0.943492188973675","0.933496918352946","0.953487459594404"
"NE: Rentner/Rentnerin","2007","66 und älter","weiblich","2221","0.950119795068358","0.941318076913677","0.958921513223038"
"NE: Wehr- und Zivildienst","2007","16-34 Jahre alt","maennlich","52","0.0177391562705903","0.01248212067833","0.0229961918628506"
"NE: Wehr- und Zivildienst","2007","16-34 Jahre alt","weiblich","","","",""
"NE: Wehr- und Zivildienst","2007","35-65 Jahre alt","maennlich","","","",""
"NE: Wehr- und Zivildienst","2007","35-65 Jahre alt","weiblich","","","",""
"NE: Wehr- und Zivildienst","2007","66 und älter","maennlich","","","",""
"NE: Wehr- und Zivildienst","2007","66 und älter","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","16-34 Jahre alt","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","16-34 Jahre alt","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","35-65 Jahre alt","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","35-65 Jahre alt","weiblich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","66 und älter","maennlich","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2007","66 und älter","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","16-34 Jahre alt","maennlich","180","0.0690521627605312","0.0589546981893605","0.079149627331702"
"Auszubildende, gewerblich-technisch (ab 2000)","2007","16-34 Jahre alt","weiblich","88","0.0351398693878861","0.0281012894065485","0.0421784493692238"
"Auszubildende, gewerblich-technisch (ab 2000)","2007","35-65 Jahre alt","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","35-65 Jahre alt","weiblich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","66 und älter","maennlich","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2007","66 und älter","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2007","16-34 Jahre alt","maennlich","74","0.0286652198369132","0.0220197891925506","0.0353106504812758"
"Auszubildende, kaufmännisch (ab 2000)","2007","16-34 Jahre alt","weiblich","101","0.0435261399764197","0.0357266819019879","0.0513255980508516"
"Auszubildende, kaufmännisch (ab 2000)","2007","35-65 Jahre alt","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2007","35-65 Jahre alt","weiblich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2007","66 und älter","maennlich","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2007","66 und älter","weiblich","","","",""
"Volontäre, Praktikanten","2007","16-34 Jahre alt","maennlich","","","",""
"Volontäre, Praktikanten","2007","16-34 Jahre alt","weiblich","41","0.0153057740139015","0.0106129837779445","0.0199985642498585"
"Volontäre, Praktikanten","2007","35-65 Jahre alt","maennlich","","","",""
"Volontäre, Praktikanten","2007","35-65 Jahre alt","weiblich","","","",""
"Volontäre, Praktikanten","2007","66 und älter","maennlich","","","",""
"Volontäre, Praktikanten","2007","66 und älter","weiblich","","","",""
"Aspiranten (1990 Ost)","2007","16-34 Jahre alt","maennlich","","","",""
"Aspiranten (1990 Ost)","2007","16-34 Jahre alt","weiblich","","","",""
"Aspiranten (1990 Ost)","2007","35-65 Jahre alt","maennlich","","","",""
"Aspiranten (1990 Ost)","2007","35-65 Jahre alt","weiblich","","","",""
"Aspiranten (1990 Ost)","2007","66 und älter","maennlich","","","",""
"Aspiranten (1990 Ost)","2007","66 und älter","weiblich","","","",""
"ungelernter Arbeiter","2007","16-34 Jahre alt","maennlich","72","0.0389299504789082","0.0312265856060197","0.0466333153517968"
"ungelernter Arbeiter","2007","16-34 Jahre alt","weiblich","73","0.0311466617204237","0.0245063637028031","0.0377869597380442"
"ungelernter Arbeiter","2007","35-65 Jahre alt","maennlich","90","0.0240821613633344","0.0200350249237789","0.0281292978028899"
"ungelernter Arbeiter","2007","35-65 Jahre alt","weiblich","241","0.0510329402682659","0.0454492549273461","0.0566166256091857"
"ungelernter Arbeiter","2007","66 und älter","maennlich","","","",""
"ungelernter Arbeiter","2007","66 und älter","weiblich","","","",""
"angelernter Arbeiter","2007","16-34 Jahre alt","maennlich","160","0.0632068448544816","0.0535159265607467","0.0728977631482165"
"angelernter Arbeiter","2007","16-34 Jahre alt","weiblich","74","0.0302080218545398","0.0236653786817659","0.0367506650273136"
"angelernter Arbeiter","2007","35-65 Jahre alt","maennlich","416","0.088563248813012","0.0810628643666305","0.0960636332593935"
"angelernter Arbeiter","2007","35-65 Jahre alt","weiblich","364","0.0696927541685142","0.0632320911738696","0.0761534171631587"
"angelernter Arbeiter","2007","66 und älter","maennlich","","","",""
"angelernter Arbeiter","2007","66 und älter","weiblich","","","",""
"gelernte und Facharbeiter","2007","16-34 Jahre alt","maennlich","334","0.152237368268463","0.137930031814629","0.166544704722297"
"gelernte und Facharbeiter","2007","16-34 Jahre alt","weiblich","54","0.0226168385999587","0.0169335308495058","0.0283001463504115"
"gelernte und Facharbeiter","2007","35-65 Jahre alt","maennlich","743","0.147280348757979","0.137924805217469","0.156635892298488"
"gelernte und Facharbeiter","2007","35-65 Jahre alt","weiblich","146","0.0263972912528942","0.0223296687529357","0.0304649137528527"
"gelernte und Facharbeiter","2007","66 und älter","maennlich","","","",""
"gelernte und Facharbeiter","2007","66 und älter","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","2007","16-34 Jahre alt","maennlich","33","0.0135661987459422","0.00895913647978793","0.0181732610120964"
"Vorarbeiter, Kolonnenführer","2007","16-34 Jahre alt","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","2007","35-65 Jahre alt","maennlich","151","0.0277473409701692","0.0234112963581966","0.0320833855821418"
"Vorarbeiter, Kolonnenführer","2007","35-65 Jahre alt","weiblich","","","",""
"Vorarbeiter, Kolonnenführer","2007","66 und älter","maennlich","","","",""
"Vorarbeiter, Kolonnenführer","2007","66 und älter","weiblich","","","",""
"Meister, Polier","2007","16-34 Jahre alt","maennlich","","","",""
"Meister, Polier","2007","16-34 Jahre alt","weiblich","","","",""
"Meister, Polier","2007","35-65 Jahre alt","maennlich","75","0.0159796733848266","0.0126692810284215","0.0192900657412317"
"Meister, Polier","2007","35-65 Jahre alt","weiblich","","","",""
"Meister, Polier","2007","66 und älter","maennlich","","","",""
"Meister, Polier","2007","66 und älter","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","weiblich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","66 und älter","maennlich","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2007","66 und älter","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","weiblich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","66 und älter","maennlich","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2007","66 und älter","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","weiblich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","66 und älter","maennlich","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2007","66 und älter","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","16-34 Jahre alt","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","35-65 Jahre alt","weiblich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","66 und älter","maennlich","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2007","66 und älter","weiblich","","","",""
"selbständiger Landwirt","2007","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt","2007","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt","2007","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt","2007","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt","2007","66 und älter","maennlich","","","",""
"selbständiger Landwirt","2007","66 und älter","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","66 und älter","maennlich","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2007","66 und älter","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","66 und älter","maennlich","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2007","66 und älter","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","weiblich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","66 und älter","maennlich","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2007","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker","2007","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker","2007","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker","2007","35-65 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker","2007","35-65 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker","2007","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker","2007","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","maennlich","80","0.0153239446780795","0.0120811051146425","0.0185667842415165"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","weiblich","90","0.0139290254431397","0.0109554119031035","0.0169026389831758"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2007","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","maennlich","100","0.0131834063194579","0.0101723039046961","0.0161945087342198"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","weiblich","49","0.00462259061206329","0.00290148833745054","0.00634369288667604"
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker, 1-9 Mitarbeiter (ab 2000)","2007","66 und älter","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","16-34 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","35-65 Jahre alt","weiblich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","66 und älter","maennlich","","","",""
"Freiberufler, Akademiker, 10+ Mitarbeiter (ab 2000)","2007","66 und älter","weiblich","","","",""
"sonstige selbständiger","2007","16-34 Jahre alt","maennlich","","","",""
"sonstige selbständiger","2007","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger","2007","35-65 Jahre alt","maennlich","","","",""
"sonstige selbständiger","2007","35-65 Jahre alt","weiblich","","","",""
"sonstige selbständiger","2007","66 und älter","maennlich","","","",""
"sonstige selbständiger","2007","66 und älter","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","16-34 Jahre alt","maennlich","38","0.0169229414062027","0.0117861405690774","0.0220597422433281"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","35-65 Jahre alt","maennlich","200","0.0387470669737166","0.0336522129850345","0.0438419209623988"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","35-65 Jahre alt","weiblich","135","0.0190966844317827","0.015624025275506","0.0225693435880593"
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","66 und älter","maennlich","","","",""
"sonstige selbständiger, ohne Mitarbeiter (ab 1997)","2007","66 und älter","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","16-34 Jahre alt","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","35-65 Jahre alt","maennlich","193","0.028540454056963","0.0241446706459584","0.0329362374679676"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","35-65 Jahre alt","weiblich","54","0.00831897781904485","0.00601440170458656","0.0106235539335031"
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","66 und älter","maennlich","","","",""
"sonstige selbständiger, 1-9 Mitarbeiter (ab 1997)","2007","66 und älter","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","16-34 Jahre alt","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","16-34 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","35-65 Jahre alt","maennlich","50","0.0071032754934651","0.00488622872357637","0.00932032226335384"
"sonstige selbständiger, 10+ Mitarbeiter","2007","35-65 Jahre alt","weiblich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","66 und älter","maennlich","","","",""
"sonstige selbständiger, 10+ Mitarbeiter","2007","66 und älter","weiblich","","","",""
"mithelfende Familienangehörige","2007","16-34 Jahre alt","maennlich","","","",""
"mithelfende Familienangehörige","2007","16-34 Jahre alt","weiblich","","","",""
"mithelfende Familienangehörige","2007","35-65 Jahre alt","maennlich","","","",""
"mithelfende Familienangehörige","2007","35-65 Jahre alt","weiblich","32","0.00355130010201687","0.00204194568005681","0.00506065452397694"
"mithelfende Familienangehörige","2007","66 und älter","maennlich","","","",""
"mithelfende Familienangehörige","2007","66 und älter","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","2007","16-34 Jahre alt","maennlich","","","",""
"Angestellte, Industrie- und Werkmeister","2007","16-34 Jahre alt","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","2007","35-65 Jahre alt","maennlich","51","0.00990959575868854","0.00729467289928843","0.0125245186180886"
"Angestellte, Industrie- und Werkmeister","2007","35-65 Jahre alt","weiblich","","","",""
"Angestellte, Industrie- und Werkmeister","2007","66 und älter","maennlich","","","",""
"Angestellte, Industrie- und Werkmeister","2007","66 und älter","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","16-34 Jahre alt","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","16-34 Jahre alt","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","35-65 Jahre alt","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","35-65 Jahre alt","weiblich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","66 und älter","maennlich","","","",""
"Angestellte, einfache Tätigkeit (bis 1990)","2007","66 und älter","weiblich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","16-34 Jahre alt","maennlich","62","0.0281233896010899","0.0215392289579546","0.0347075502442252"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","16-34 Jahre alt","weiblich","126","0.0567176660077168","0.047876026091945","0.0655593059234886"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","35-65 Jahre alt","maennlich","64","0.0132328796583582","0.0102162082778215","0.0162495510388948"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","35-65 Jahre alt","weiblich","252","0.0432087305058696","0.0380497435788421","0.0483677174328971"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","66 und älter","maennlich","","","",""
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2007","66 und älter","weiblich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","16-34 Jahre alt","maennlich","71","0.0265552809839478","0.020152153937855","0.0329584080300405"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","16-34 Jahre alt","weiblich","221","0.0873541155274656","0.0765610296354943","0.0981472014194369"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","35-65 Jahre alt","maennlich","134","0.0291200857175997","0.024681214254452","0.0335589571807475"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","35-65 Jahre alt","weiblich","513","0.0936999761691655","0.0863060381106792","0.101093914227652"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","66 und älter","maennlich","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2007","66 und älter","weiblich","","","",""
"Angestellte, qualifizierte Tätigkeit","2007","16-34 Jahre alt","maennlich","199","0.0960714788848675","0.0843353382649409","0.107807619504794"
"Angestellte, qualifizierte Tätigkeit","2007","16-34 Jahre alt","weiblich","412","0.143681694986641","0.130273474801459","0.157089915171823"
"Angestellte, qualifizierte Tätigkeit","2007","35-65 Jahre alt","maennlich","547","0.104178528357928","0.0961137334127284","0.112243323303127"
"Angestellte, qualifizierte Tätigkeit","2007","35-65 Jahre alt","weiblich","1309","0.205181679571935","0.19493523259904","0.21542812654483"
"Angestellte, qualifizierte Tätigkeit","2007","66 und älter","maennlich","","","",""
"Angestellte, qualifizierte Tätigkeit","2007","66 und älter","weiblich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","16-34 Jahre alt","maennlich","169","0.0690584543694269","0.058960563921635","0.0791563448172189"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","16-34 Jahre alt","weiblich","123","0.0547543027897592","0.0460580074797407","0.0634505980997776"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","35-65 Jahre alt","maennlich","854","0.134611463732884","0.125601146560983","0.143621780904785"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","35-65 Jahre alt","weiblich","403","0.057388229883349","0.0514869268554365","0.0632895329112616"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","66 und älter","maennlich","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2007","66 und älter","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","2007","16-34 Jahre alt","maennlich","","","",""
"Angestellte, umfassende Führungsaufgaben","2007","16-34 Jahre alt","weiblich","","","",""
"Angestellte, umfassende Führungsaufgaben","2007","35-65 Jahre alt","maennlich","169","0.0180494817946777","0.0145349242601911","0.0215640393291642"
"Angestellte, umfassende Führungsaufgaben","2007","35-65 Jahre alt","weiblich","36","0.00369775761167113","0.00215770752382241","0.00523780769951986"
"Angestellte, umfassende Führungsaufgaben","2007","66 und älter","maennlich","","","",""
"Angestellte, umfassende Führungsaufgaben","2007","66 und älter","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","16-34 Jahre alt","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","16-34 Jahre alt","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","35-65 Jahre alt","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","35-65 Jahre alt","weiblich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","66 und älter","maennlich","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2007","66 und älter","weiblich","","","",""
"Beamte, einfacher Dienst","2007","16-34 Jahre alt","maennlich","","","",""
"Beamte, einfacher Dienst","2007","16-34 Jahre alt","weiblich","","","",""
"Beamte, einfacher Dienst","2007","35-65 Jahre alt","maennlich","","","",""
"Beamte, einfacher Dienst","2007","35-65 Jahre alt","weiblich","","","",""
"Beamte, einfacher Dienst","2007","66 und älter","maennlich","","","",""
"Beamte, einfacher Dienst","2007","66 und älter","weiblich","","","",""
"Beamte, mittlerer Dienst","2007","16-34 Jahre alt","maennlich","35","0.01335967648306","0.00878733747651067","0.0179320154896093"
"Beamte, mittlerer Dienst","2007","16-34 Jahre alt","weiblich","","","",""
"Beamte, mittlerer Dienst","2007","35-65 Jahre alt","maennlich","99","0.0202410254555172","0.0165233680359719","0.0239586828750626"
"Beamte, mittlerer Dienst","2007","35-65 Jahre alt","weiblich","64","0.00903580284631086","0.00663485665327805","0.0114367490393437"
"Beamte, mittlerer Dienst","2007","66 und älter","maennlich","","","",""
"Beamte, mittlerer Dienst","2007","66 und älter","weiblich","","","",""
"Beamte, gehobener Dienst","2007","16-34 Jahre alt","maennlich","","","",""
"Beamte, gehobener Dienst","2007","16-34 Jahre alt","weiblich","30","0.0103388155810517","0.00647219586725959","0.0142054352948438"
"Beamte, gehobener Dienst","2007","35-65 Jahre alt","maennlich","174","0.0240652707114006","0.0200195187927648","0.0281110226300364"
"Beamte, gehobener Dienst","2007","35-65 Jahre alt","weiblich","162","0.0183591264364317","0.0149529087855931","0.0217653440872703"
"Beamte, gehobener Dienst","2007","66 und älter","maennlich","","","",""
"Beamte, gehobener Dienst","2007","66 und älter","weiblich","","","",""
"Beamte, höherer Dienst","2007","16-34 Jahre alt","maennlich","","","",""
"Beamte, höherer Dienst","2007","16-34 Jahre alt","weiblich","","","",""
"Beamte, höherer Dienst","2007","35-65 Jahre alt","maennlich","164","0.0185172003720106","0.0149582453772607","0.0220761553667606"
"Beamte, höherer Dienst","2007","35-65 Jahre alt","weiblich","87","0.00916239584522884","0.00674484377011281","0.0115799479203449"
"Beamte, höherer Dienst","2007","66 und älter","maennlich","","","",""
"Beamte, höherer Dienst","2007","66 und älter","weiblich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2008","16-34 Jahre alt","maennlich","156","0.0721384251109992","0.0613422415426186","0.0829346086793798"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","16-34 Jahre alt","weiblich","364","0.155088306719018","0.140618056305564","0.169558557132472"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","35-65 Jahre alt","maennlich","73","0.0129414207205027","0.00984318033717296","0.0160396611038325"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","35-65 Jahre alt","weiblich","787","0.145318535608981","0.136056738822847","0.154580332395114"
"nicht erwerbstätig (NE): keine weitere Angaben","2008","66 und älter","maennlich","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2008","66 und älter","weiblich","66","0.0211866803161616","0.0153116301290769","0.0270617305032463"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2008","16-34 Jahre alt","maennlich","422","0.153586303242822","0.138540585096359","0.168632021389284"
