"pgstib","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, einfache Tätigkeit ohne Ausbildungsabschluss (ab 1991)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","590","0.039812343062917","0.036610814440441","0.043013871685393"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","235","0.0389106021713912","0.0338784059373845","0.043942798405398"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","69","0.0215774825329062","0.016532161428887","0.0266228036369254"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","30","0.0345791988950433","0.0218784211424075","0.0472799766476792"
"Angestellte, einfache Tätigkeit mit Ausbildungsabschluss (ab 1991)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2043","0.136804845008979","0.131177860794781","0.142431829223178"
"Angestellte, qualifizierte Tätigkeit","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","667","0.10195465627738","0.0940806752434492","0.10982863731131"
"Angestellte, qualifizierte Tätigkeit","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","193","0.072240082205401","0.0632506528484882","0.0812295115623139"
"Angestellte, qualifizierte Tätigkeit","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, qualifizierte Tätigkeit","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","82","0.11986783070908","0.0972896056849859","0.142446055733175"
"Angestellte, qualifizierte Tätigkeit","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1040","0.0713993372144306","0.0671830319623867","0.0756156424664745"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","365","0.0548546373856804","0.0489295101962569","0.060779764575104"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","92","0.0391585620382753","0.0324231458672643","0.0458939782092864"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","36","0.0481466149609448","0.033265604041514","0.0630276258803756"
"Angestellte, hochqualifizierte Tätigkeit oder Leitungsfunktion","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","150","0.0100033645134662","0.00837384199234012","0.0116328870345922"
"Angestellte, umfassende Führungsaufgaben","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.00655439665319275","0.00445458614227374","0.00865420716411176"
"Angestellte, umfassende Führungsaufgaben","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Angestellte, umfassende Führungsaufgaben","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Geschäftsführender Gesellschafter und vergl. Angestellte im eigenen Betrieb (ab 2019)","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, einfacher Dienst","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, einfacher Dienst","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","218","0.0123522903326133","0.01054367904687","0.0141609016183567"
"Beamte, mittlerer Dienst","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.00576484511945203","0.00379478228180087","0.00773490795710319"
"Beamte, mittlerer Dienst","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, mittlerer Dienst","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","301","0.0193936347947117","0.0171355126951128","0.0216517568943107"
"Beamte, gehobener Dienst","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","47","0.00628063264716441","0.00422485910437279","0.00833640618995603"
"Beamte, gehobener Dienst","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, gehobener Dienst","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, gehobener Dienst","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","2000","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","173","0.00972391578720188","0.0081170884921912","0.0113307430822126"
"Beamte, höherer Dienst","2000","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","2000","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","2000","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte, höherer Dienst","2000","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Beamte, höherer Dienst","2000","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1295","0.087197778842617","0.082329854747611","0.092065702937623"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","134","0.0209896495342733","0.0171256268165863","0.0248536722519604"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","445","0.14759047198321","0.134455025324547","0.160725918641873"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"nicht erwerbstätig (NE): keine weitere Angaben","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","80","0.0967778489134588","0.0753599027371533","0.118195795089764"
"nicht erwerbstätig (NE): keine weitere Angaben","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","571","0.0375709579124943","0.0342899049842779","0.0408520108407107"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","300","0.0466363357488309","0.0409525860562935","0.0523200854413683"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","107","0.0465457373083873","0.0387441777908855","0.0543472968258891"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","139","0.178791382571744","0.151033100100573","0.206549665042915"
"NE: in Ausbildung, inkl. Weiterbildung, Berufsausbildung, Lehre","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","425","0.0341489773233782","0.0310153549056235","0.0372825997411329"
"NE: arbeitslos gemeldet","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","602","0.109173652078095","0.100767468270893","0.117579835885296"
"NE: arbeitslos gemeldet","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","221","0.0826698645379454","0.0724715599183468","0.092868169157544"
"NE: arbeitslos gemeldet","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos gemeldet","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","48","0.0526239095455825","0.036448871334808","0.0687989477563571"
"NE: arbeitslos gemeldet","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","3090","0.282219867564191","0.27445395939314","0.289985775735241"
"NE: Rentner/Rentnerin","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1340","0.315817621296423","0.303287722673634","0.328347519919213"
"NE: Rentner/Rentnerin","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","461","0.180616069156563","0.166369396324372","0.194862741988754"
"NE: Rentner/Rentnerin","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","67","0.57020840272805","0.48272185044011","0.65769495501599"
"NE: Rentner/Rentnerin","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Rentner/Rentnerin","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","52","0.00428379274094772","0.00315689435782031","0.00541069112407512"
"NE: Wehr- und Zivildienst","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Wehr- und Zivildienst","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende (1984-1999), Lehrlinge (1990 Ost)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","119","0.00688734119026199","0.0054603286152221","0.00831435376530188"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","115","0.0166060282032954","0.0131614179317929","0.020050638474798"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","32","0.0143282727759521","0.00992723996061094","0.0187293055912932"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, gewerblich-technisch (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","51","0.070621950765873","0.0520627781643046","0.0891811233674415"
"Auszubildende, gewerblich-technisch (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","105","0.00876889495499378","0.00716024097762279","0.0103775489323648"
"Auszubildende, kaufmännisch (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","65","0.00917960353701058","0.00660889483776405","0.0117503122362571"
"Auszubildende, kaufmännisch (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Auszubildende, kaufmännisch (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","39","0.00278565532541804","0.00187624330445164","0.00369506734638443"
"Volontäre, Praktikanten","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Volontäre, Praktikanten","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Volontäre, Praktikanten","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Aspiranten (1990 Ost)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","216","0.0151018519198783","0.0129975235678603","0.0172061802718963"
"ungelernter Arbeiter","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","83","0.015640087786684","0.0122955201084168","0.0189846554649511"
"ungelernter Arbeiter","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","189","0.0652431997662502","0.0560976781749191","0.0743887213575813"
"ungelernter Arbeiter","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"ungelernter Arbeiter","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"ungelernter Arbeiter","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","635","0.0505461724315695","0.0467662420207027","0.0543261028424363"
"angelernter Arbeiter","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","238","0.044188102312988","0.0386484523017269","0.049727752324249"
"angelernter Arbeiter","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","483","0.152786623065218","0.139462746371499","0.166110499758936"
"angelernter Arbeiter","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"angelernter Arbeiter","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","61","0.0885528983080598","0.0679722204592359","0.109133576156884"
"angelernter Arbeiter","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","836","0.0629731865255278","0.0587818108702887","0.0671645621807668"
"gelernte und Facharbeiter","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","567","0.100694863027454","0.0925833731482217","0.108806352906687"
"gelernte und Facharbeiter","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","262","0.0794594493055269","0.0694436462972458","0.0894752523138079"
"gelernte und Facharbeiter","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"gelernte und Facharbeiter","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","61","0.0812068892282055","0.0614190737110533","0.100994704745358"
"gelernte und Facharbeiter","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","119","0.00930651215976448","0.00764972823889956","0.0109632960806294"
"Vorarbeiter, Kolonnenführer","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","61","0.0121329350138483","0.00918189142207195","0.0150839786056246"
"Vorarbeiter, Kolonnenführer","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Vorarbeiter, Kolonnenführer","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","65","0.00482116627661162","0.0036259971591512","0.00601633539407203"
"Meister, Polier","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","33","0.0060010364240051","0.00391918595341578","0.00808288689459442"
"Meister, Polier","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Meister, Polier","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Meister, Polier","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Arbeiter in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Facharbeiter in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Brigadier, Meister in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"höhere Leitungsfunktion in der Landwirtschaft (1990 Ost)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","35","0.00212319326170784","0.00132898212921421","0.00291740439420146"
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt ohne Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 1-9 Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"selbständiger Landwirt 10+ Mitarbeiter (ab 2000)","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2001","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2001","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker","2001","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Freiberufler, Akademiker","2001","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","118","0.0108323395707932","0.00904626811479718","0.0126184110267892"
"Freiberufler, Akademiker ohne Mitarbeiter (ab 2000)","2001","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","32","0.00611388382768259","0.00401266957063554","0.00821509808472964"
