"ple0044_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2006","(noch) kein Abschluss","3","88","0.929718591687894","0.878849004954395","0.980588178421392"
"Ja","2006","(noch) kein Abschluss","4","83","0.855496317861469","0.784793810205613","0.926198825517326"
"Ja","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","85","0.968949260986788","0.932708839223739","1.00518968274984"
"Ja","2006","AkademikerIn","1 Einkommensschwächstes Quintil","175","0.61573272505317","0.561931014296531","0.669534435809809"
"Ja","2006","AkademikerIn","2","300","0.651155984586666","0.608385215649336","0.693926753523997"
"Ja","2006","AkademikerIn","3","432","0.662563718670639","0.627077018496211","0.698050418845066"
"Ja","2006","AkademikerIn","4","689","0.641997817116994","0.613232080851272","0.670763553382717"
"Ja","2006","AkademikerIn","5 Einkommensstärkstes Quintil","1157","0.618276976264307","0.596529806264814","0.6400241462638"
"Ja","2006","Hauptschule","1 Einkommensschwächstes Quintil","1597","0.791656042344145","0.773888264107593","0.809423820580696"
"Ja","2006","Hauptschule","2","1829","0.789495980038707","0.772932367689299","0.806059592388114"
"Ja","2006","Hauptschule","3","1264","0.778156886534303","0.757886926878083","0.798426846190523"
"Ja","2006","Hauptschule","4","1013","0.750398772009011","0.7274650545103","0.773332489507723"
"Ja","2006","Hauptschule","5 Einkommensstärkstes Quintil","406","0.662613576983783","0.625245177314551","0.699981976653016"
"Ja","2006","Realschule","1 Einkommensschwächstes Quintil","691","0.703431905650882","0.675578957229564","0.7312848540722"
"Ja","2006","Realschule","2","804","0.654868683656694","0.628524258206549","0.68121310910684"
"Ja","2006","Realschule","3","740","0.651585859448358","0.624388615280406","0.678783103616309"
"Ja","2006","Realschule","4","778","0.658090361145492","0.631329943134942","0.684850779156042"
"Ja","2006","Realschule","5 Einkommensstärkstes Quintil","562","0.644949830860828","0.613943857289048","0.675955804432608"
"Nein","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","120","0.270469154529558","0.228336884903484","0.312601424155632"
"Nein","2006","(Fach-)Abitur","2","160","0.347583023077541","0.304439354677624","0.390726691477459"
"Nein","2006","(Fach-)Abitur","3","148","0.360203440412899","0.316476159350232","0.403930721475567"
"Nein","2006","(Fach-)Abitur","4","179","0.324229343099965","0.284112839938687","0.364345846261242"
"Nein","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","178","0.367100606295696","0.325551402085541","0.408649810505852"
"Nein","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","25","","",""
"Nein","2006","(noch) kein Abschluss","2","20","","",""
"Nein","2006","(noch) kein Abschluss","3","9","","",""
"Nein","2006","(noch) kein Abschluss","4","12","","",""
"Nein","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Nein","2006","AkademikerIn","1 Einkommensschwächstes Quintil","139","0.38426727494683","0.330465564190191","0.438068985703469"
"Nein","2006","AkademikerIn","2","177","0.348844015413334","0.306073246476003","0.391614784350664"
"Nein","2006","AkademikerIn","3","250","0.337436281329361","0.301949581154934","0.372922981503789"
"Nein","2006","AkademikerIn","4","378","0.358002182883006","0.329236446617283","0.386767919148728"
"Nein","2006","AkademikerIn","5 Einkommensstärkstes Quintil","760","0.381723023735693","0.3599758537362","0.403470193735186"
"Nein","2006","Hauptschule","1 Einkommensschwächstes Quintil","410","0.208343957655855","0.190576179419304","0.226111735892407"
"Nein","2006","Hauptschule","2","498","0.210504019961293","0.193940407611886","0.227067632310701"
"Nein","2006","Hauptschule","3","350","0.221843113465697","0.201573153809477","0.242113073121917"
"Nein","2006","Hauptschule","4","355","0.249601227990989","0.226667510492277","0.2725349454897"
"Nein","2006","Hauptschule","5 Einkommensstärkstes Quintil","209","0.337386423016217","0.300018023346984","0.374754822685449"
"Nein","2006","Realschule","1 Einkommensschwächstes Quintil","342","0.296568094349118","0.2687151459278","0.324421042770436"
"Nein","2006","Realschule","2","447","0.345131316343306","0.31878689089316","0.371475741793451"
"Nein","2006","Realschule","3","439","0.348414140551642","0.321216896383691","0.375611384719593"
"Nein","2006","Realschule","4","429","0.341909638854508","0.315149220843958","0.368670056865058"
"Nein","2006","Realschule","5 Einkommensstärkstes Quintil","353","0.355050169139172","0.324044195567392","0.386056142710952"
"Ja","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","257","0.672045639295684","0.624466303106806","0.719624975484562"
"Ja","2007","(Fach-)Abitur","2","298","0.641788870090819","0.59738971430174","0.686188025879898"
"Ja","2007","(Fach-)Abitur","3","285","0.619087343878366","0.573712993848853","0.664461693907879"
"Ja","2007","(Fach-)Abitur","4","363","0.718657771110032","0.680009956238808","0.757305585981255"
"Ja","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","334","0.686074007494588","0.645232066478811","0.726915948510365"
"Ja","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","163","0.856905190574594","0.806170983963256","0.907639397185931"
"Ja","2007","(noch) kein Abschluss","2","118","0.87772276593941","0.823063973529244","0.932381558349577"
"Ja","2007","(noch) kein Abschluss","3","74","0.818927044653911","0.737541313922297","0.900312775385526"
"Ja","2007","(noch) kein Abschluss","4","67","0.834273051298911","0.750675805441934","0.917870297155888"
"Ja","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","65","0.977787508361781","0.942499140614235","1.01307587610933"
"Ja","2007","AkademikerIn","1 Einkommensschwächstes Quintil","162","0.632547557789452","0.57493474065289","0.690160374926013"
"Ja","2007","AkademikerIn","2","273","0.667487027270474","0.623566993242451","0.711407061298498"
"Ja","2007","AkademikerIn","3","421","0.704213657472263","0.6681138250553","0.740313489889227"
"Ja","2007","AkademikerIn","4","658","0.66802782364948","0.639113761010799","0.69694188628816"
"Ja","2007","AkademikerIn","5 Einkommensstärkstes Quintil","1180","0.615104883231516","0.593374582452721","0.636835184010312"
"Ja","2007","Hauptschule","1 Einkommensschwächstes Quintil","1415","0.782246326147268","0.762948129752581","0.801544522541955"
"Ja","2007","Hauptschule","2","1683","0.812325666506574","0.795586166694117","0.829065166319031"
"Ja","2007","Hauptschule","3","1125","0.776409069057124","0.755095437442882","0.797722700671366"
"Ja","2007","Hauptschule","4","947","0.751143799209799","0.727504624864207","0.774782973555391"
"Ja","2007","Hauptschule","5 Einkommensstärkstes Quintil","416","0.686824227944547","0.649273689856214","0.72437476603288"
"Ja","2007","Realschule","1 Einkommensschwächstes Quintil","621","0.705313647034762","0.675708988375732","0.734918305693792"
"Ja","2007","Realschule","2","743","0.663655320079051","0.636777978978353","0.690532661179748"
"Ja","2007","Realschule","3","711","0.646956707215608","0.618904809304434","0.675008605126782"
"Ja","2007","Realschule","4","717","0.644847162086605","0.617236219829648","0.672458104343562"
"Ja","2007","Realschule","5 Einkommensstärkstes Quintil","561","0.646411048583557","0.614514299524869","0.678307797642246"
"Nein","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","117","0.327954360704316","0.280375024515438","0.375533696893194"
"Nein","2007","(Fach-)Abitur","2","150","0.358211129909181","0.313811974120102","0.40261028569826"
"Nein","2007","(Fach-)Abitur","3","155","0.380912656121634","0.335538306092121","0.426287006151146"
"Nein","2007","(Fach-)Abitur","4","157","0.281342228889968","0.242694414018745","0.319990043761192"
"Nein","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","162","0.313925992505412","0.273084051489635","0.354767933521188"
"Nein","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Nein","2007","(noch) kein Abschluss","2","20","","",""
"Nein","2007","(noch) kein Abschluss","3","12","","",""
"Nein","2007","(noch) kein Abschluss","4","9","","",""
"Nein","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Nein","2007","AkademikerIn","1 Einkommensschwächstes Quintil","107","0.367452442210548","0.309839625073986","0.42506525934711"
"Nein","2007","AkademikerIn","2","169","0.332512972729526","0.288592938701502","0.376433006757549"
"Nein","2007","AkademikerIn","3","193","0.295786342527737","0.259686510110773","0.3318861749447"
"Nein","2007","AkademikerIn","4","361","0.33197217635052","0.30305811371184","0.360886238989201"
"Nein","2007","AkademikerIn","5 Einkommensstärkstes Quintil","746","0.384895116768484","0.363164815989688","0.406625417547279"
"Nein","2007","Hauptschule","1 Einkommensschwächstes Quintil","342","0.217753673852732","0.198455477458045","0.237051870247419"
"Nein","2007","Hauptschule","2","407","0.187674333493426","0.170934833680969","0.204413833305883"
"Nein","2007","Hauptschule","3","343","0.223590930942876","0.202277299328634","0.244904562557118"
"Nein","2007","Hauptschule","4","338","0.248856200790201","0.225217026444609","0.272495375135793"
"Nein","2007","Hauptschule","5 Einkommensstärkstes Quintil","170","0.313175772055453","0.27562523396712","0.350726310143786"
"Nein","2007","Realschule","1 Einkommensschwächstes Quintil","290","0.294686352965238","0.265081694306208","0.324291011624268"
"Nein","2007","Realschule","2","444","0.336344679920949","0.309467338820252","0.363222021021647"
"Nein","2007","Realschule","3","404","0.353043292784392","0.324991394873218","0.381095190695565"
"Nein","2007","Realschule","4","437","0.355152837913395","0.327541895656438","0.382763780170352"
"Nein","2007","Realschule","5 Einkommensstärkstes Quintil","302","0.353588951416443","0.321692202357754","0.385485700475131"
"Ja","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","248","0.706028948765202","0.658770711335316","0.753287186195087"
"Ja","2008","(Fach-)Abitur","2","231","0.651096810776216","0.601446529445341","0.700747092107091"
"Ja","2008","(Fach-)Abitur","3","278","0.66664766769269","0.621455842568992","0.711839492816389"
"Ja","2008","(Fach-)Abitur","4","347","0.702996924968549","0.663222739280257","0.742771110656842"
"Ja","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","319","0.661932219724266","0.619961459904168","0.703902979544364"
"Ja","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","140","0.866962334482108","0.813668960701191","0.920255708263026"
"Ja","2008","(noch) kein Abschluss","2","122","0.8756434268442","0.821176038275791","0.93011081541261"
"Ja","2008","(noch) kein Abschluss","3","82","0.887554049564328","0.822646276422477","0.952461822706178"
"Ja","2008","(noch) kein Abschluss","4","68","0.888974876504031","0.81739555006811","0.960554202939952"
"Ja","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","71","0.780051005603103","0.686307767658892","0.873794243547314"
"Ja","2008","AkademikerIn","1 Einkommensschwächstes Quintil","146","0.659058043400302","0.598322598205591","0.719793488595013"
"Ja","2008","AkademikerIn","2","275","0.652516269563765","0.607031085859689","0.69800145326784"
"Ja","2008","AkademikerIn","3","422","0.718543576861905","0.682163703893949","0.754923449829862"
"Ja","2008","AkademikerIn","4","601","0.66080860568648","0.629963656504071","0.69165355486889"
"Ja","2008","AkademikerIn","5 Einkommensstärkstes Quintil","1250","0.648836221685363","0.627757834495513","0.669914608875213"
"Ja","2008","Hauptschule","1 Einkommensschwächstes Quintil","1245","0.822583455782813","0.803391121123272","0.841775790442354"
"Ja","2008","Hauptschule","2","1526","0.785610943395338","0.767094089076678","0.804127797713999"
"Ja","2008","Hauptschule","3","1119","0.76348042485184","0.741712849775236","0.785247999928443"
"Ja","2008","Hauptschule","4","963","0.751998997341886","0.728182287547104","0.775815707136668"
"Ja","2008","Hauptschule","5 Einkommensstärkstes Quintil","387","0.688529033760675","0.650139565094691","0.726918502426659"
"Ja","2008","Realschule","1 Einkommensschwächstes Quintil","547","0.698979993238967","0.667312723358681","0.730647263119254"
"Ja","2008","Realschule","2","702","0.668817011652275","0.640604165265495","0.697029858039055"
"Ja","2008","Realschule","3","665","0.659853570013361","0.631074320121757","0.688632819904964"
"Ja","2008","Realschule","4","777","0.673601096672299","0.646971293988476","0.700230899356122"
"Ja","2008","Realschule","5 Einkommensstärkstes Quintil","597","0.679279646421334","0.648545667293337","0.710013625549331"
"Nein","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","109","0.293971051234798","0.246712813804913","0.341229288664684"
"Nein","2008","(Fach-)Abitur","2","123","0.348903189223784","0.299252907892909","0.398553470554659"
"Nein","2008","(Fach-)Abitur","3","140","0.33335233230731","0.288160507183611","0.378544157431008"
"Nein","2008","(Fach-)Abitur","4","160","0.297003075031451","0.257228889343159","0.336777260719743"
"Nein","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","169","0.338067780275734","0.296097020455635","0.380038540095832"
"Nein","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Nein","2008","(noch) kein Abschluss","2","19","","",""
"Nein","2008","(noch) kein Abschluss","3","9","","",""
"Nein","2008","(noch) kein Abschluss","4","6","","",""
"Nein","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Nein","2008","AkademikerIn","1 Einkommensschwächstes Quintil","88","0.340941956599698","0.280206511404987","0.401677401794409"
"Nein","2008","AkademikerIn","2","146","0.347483730436235","0.301998546732159","0.392968914140311"
"Nein","2008","AkademikerIn","3","165","0.281456423138095","0.245076550170138","0.317836296106052"
"Nein","2008","AkademikerIn","4","304","0.33919139431352","0.30834644513111","0.370036343495929"
"Nein","2008","AkademikerIn","5 Einkommensstärkstes Quintil","720","0.351163778314637","0.330085391124788","0.372242165504487"
"Nein","2008","Hauptschule","1 Einkommensschwächstes Quintil","277","0.177416544217187","0.158224209557646","0.196608878876728"
"Nein","2008","Hauptschule","2","361","0.214389056604662","0.195872202286001","0.232905910923322"
"Nein","2008","Hauptschule","3","345","0.23651957514816","0.214752000071557","0.258287150224764"
"Nein","2008","Hauptschule","4","300","0.248001002658114","0.224184292863332","0.271817712452896"
"Nein","2008","Hauptschule","5 Einkommensstärkstes Quintil","172","0.311470966239325","0.273081497573341","0.349860434905309"
"Nein","2008","Realschule","1 Einkommensschwächstes Quintil","259","0.301020006761033","0.269352736880746","0.332687276641319"
"Nein","2008","Realschule","2","367","0.331182988347725","0.302970141960945","0.359395834734505"
"Nein","2008","Realschule","3","376","0.340146429986639","0.311367180095036","0.368925679878243"
"Nein","2008","Realschule","4","414","0.326398903327701","0.299769100643878","0.353028706011524"
"Nein","2008","Realschule","5 Einkommensstärkstes Quintil","289","0.320720353578666","0.289986374450669","0.351454332706663"
"Ja","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","222","0.749120192762176","0.700387556617181","0.79785282890717"
"Ja","2009","(Fach-)Abitur","2","220","0.692863857290323","0.643016796141778","0.742710918438868"
"Ja","2009","(Fach-)Abitur","3","245","0.67104016572719","0.622573830130301","0.719506501324079"
"Ja","2009","(Fach-)Abitur","4","354","0.721423612359316","0.681811056257763","0.761036168460869"
"Ja","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","331","0.680878227619043","0.639177809119841","0.722578646118245"
"Ja","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","141","0.857765156439811","0.803811317267426","0.911718995612196"
"Ja","2009","(noch) kein Abschluss","2","87","0.895529986395226","0.83527869141411","0.955781281376341"
"Ja","2009","(noch) kein Abschluss","3","54","0.842886328662054","0.753025729558962","0.932746927765147"
"Ja","2009","(noch) kein Abschluss","4","69","0.74288939674097","0.649979772917292","0.835799020564648"
"Ja","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","65","0.836366804011243","0.74970391334536","0.923029694677126"
"Ja","2009","AkademikerIn","1 Einkommensschwächstes Quintil","129","0.576873227002964","0.509731598886026","0.644014855119902"
"Ja","2009","AkademikerIn","2","260","0.653275182010788","0.606459281462298","0.700091082559277"
"Ja","2009","AkademikerIn","3","393","0.765346531793801","0.72933556153663","0.801357502050971"
"Ja","2009","AkademikerIn","4","624","0.663312036237642","0.632774998072701","0.693849074402584"
"Ja","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1243","0.663860194311689","0.642529453999304","0.685190934624074"
"Ja","2009","Hauptschule","1 Einkommensschwächstes Quintil","1099","0.814182497807244","0.793563477620861","0.834801517993626"
"Ja","2009","Hauptschule","2","1371","0.789126086031091","0.769619643182808","0.808632528879373"
"Ja","2009","Hauptschule","3","1028","0.798721961064171","0.776816377533427","0.820627544594916"
"Ja","2009","Hauptschule","4","883","0.750854580444804","0.726270071697543","0.775439089192066"
"Ja","2009","Hauptschule","5 Einkommensstärkstes Quintil","402","0.698319823087491","0.660606697261418","0.736032948913564"
"Ja","2009","Realschule","1 Einkommensschwächstes Quintil","486","0.718400059907824","0.685316032218079","0.751484087597569"
"Ja","2009","Realschule","2","656","0.663242171597579","0.633862305286116","0.692622037909041"
"Ja","2009","Realschule","3","664","0.698707559210703","0.670054446078421","0.727360672342985"
"Ja","2009","Realschule","4","747","0.692574740406348","0.665417513802657","0.71973196701004"
"Ja","2009","Realschule","5 Einkommensstärkstes Quintil","607","0.664201120816218","0.633363907948143","0.695038333684293"
"Nein","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","82","0.250879807237824","0.20214717109283","0.299612443382819"
"Nein","2009","(Fach-)Abitur","2","109","0.307136142709677","0.257289081561132","0.356983203858222"
"Nein","2009","(Fach-)Abitur","3","116","0.32895983427281","0.280493498675921","0.377426169869699"
"Nein","2009","(Fach-)Abitur","4","138","0.278576387640684","0.238963831539131","0.318188943742237"
"Nein","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","149","0.319121772380957","0.277421353881755","0.360822190880159"
"Nein","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Nein","2009","(noch) kein Abschluss","2","12","","",""
"Nein","2009","(noch) kein Abschluss","3","9","","",""
"Nein","2009","(noch) kein Abschluss","4","16","","",""
"Nein","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Nein","2009","AkademikerIn","1 Einkommensschwächstes Quintil","79","0.423126772997036","0.355985144880098","0.490268401113974"
"Nein","2009","AkademikerIn","2","137","0.346724817989212","0.299908917440723","0.393540718537702"
"Nein","2009","AkademikerIn","3","139","0.2346534682062","0.198642497949029","0.27066443846337"
"Nein","2009","AkademikerIn","4","296","0.336687963762358","0.306150925597416","0.367225001927299"
"Nein","2009","AkademikerIn","5 Einkommensstärkstes Quintil","641","0.336139805688311","0.314809065375926","0.357470546000696"
"Nein","2009","Hauptschule","1 Einkommensschwächstes Quintil","268","0.185817502192756","0.165198482006374","0.206436522379139"
"Nein","2009","Hauptschule","2","309","0.210873913968909","0.191367471120627","0.230380356817192"
"Nein","2009","Hauptschule","3","259","0.201278038935829","0.179372455405084","0.223183622466573"
"Nein","2009","Hauptschule","4","306","0.249145419555196","0.224560910807934","0.273729928302457"
"Nein","2009","Hauptschule","5 Einkommensstärkstes Quintil","167","0.301680176912509","0.263967051086436","0.339393302738582"
"Nein","2009","Realschule","1 Einkommensschwächstes Quintil","224","0.281599940092176","0.248515912402431","0.314683967781921"
"Nein","2009","Realschule","2","338","0.336757828402422","0.307377962090959","0.366137694713884"
"Nein","2009","Realschule","3","321","0.301292440789297","0.272639327657014","0.329945553921579"
"Nein","2009","Realschule","4","362","0.307425259593652","0.28026803298996","0.334582486197343"
"Nein","2009","Realschule","5 Einkommensstärkstes Quintil","294","0.335798879183782","0.304961666315706","0.366636092051857"
"Ja","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","395","0.769512442562765","0.734600521005192","0.804424364120337"
"Ja","2010","(Fach-)Abitur","2","452","0.65196887038288","0.615899948172034","0.688037792593726"
"Ja","2010","(Fach-)Abitur","3","348","0.650692662026764","0.609275435917637","0.692109888135891"
"Ja","2010","(Fach-)Abitur","4","476","0.716565047525436","0.68228680365687","0.750843291394001"
"Ja","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","427","0.650498920459138","0.613177181456528","0.687820659461747"
"Ja","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","292","0.896910018701891","0.863952319726911","0.929867717676871"
"Ja","2010","(noch) kein Abschluss","2","152","0.887773983338268","0.841662422870084","0.933885543806451"
"Ja","2010","(noch) kein Abschluss","3","82","0.871664704511573","0.806111205323671","0.937218203699474"
"Ja","2010","(noch) kein Abschluss","4","68","0.855195890994324","0.778560597108792","0.931831184879855"
"Ja","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","77","0.890266865212436","0.821343965100834","0.959189765324037"
"Ja","2010","AkademikerIn","1 Einkommensschwächstes Quintil","215","0.654270193799912","0.603566836117724","0.704973551482101"
"Ja","2010","AkademikerIn","2","396","0.672996692509297","0.635769034885356","0.710224350133237"
"Ja","2010","AkademikerIn","3","535","0.755373175052744","0.724211397658643","0.786534952446845"
"Ja","2010","AkademikerIn","4","821","0.668750313185417","0.642762331272343","0.694738295098491"
"Ja","2010","AkademikerIn","5 Einkommensstärkstes Quintil","1599","0.683355770986923","0.664671437286815","0.702040104687032"
"Ja","2010","Hauptschule","1 Einkommensschwächstes Quintil","1530","0.822648789894416","0.805764583828701","0.839532995960131"
"Ja","2010","Hauptschule","2","1702","0.811107888468712","0.79478132504461","0.827434451892814"
"Ja","2010","Hauptschule","3","1109","0.783614877534461","0.762324432374411","0.804905322694511"
"Ja","2010","Hauptschule","4","879","0.732921900828899","0.707847504323369","0.757996297334428"
"Ja","2010","Hauptschule","5 Einkommensstärkstes Quintil","413","0.691637229609889","0.654277889971156","0.728996569248622"
"Ja","2010","Realschule","1 Einkommensschwächstes Quintil","874","0.70066461109215","0.675575964738699","0.725753257445601"
"Ja","2010","Realschule","2","1057","0.655133790823139","0.632424877389365","0.677842704256912"
"Ja","2010","Realschule","3","875","0.665091597468148","0.639746163537599","0.690437031398698"
"Ja","2010","Realschule","4","936","0.672238860232216","0.647703300594219","0.696774419870213"
"Ja","2010","Realschule","5 Einkommensstärkstes Quintil","691","0.700051358940124","0.671846916788009","0.728255801092239"
"Nein","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","164","0.230487557437235","0.195575635879662","0.265399478994808"
"Nein","2010","(Fach-)Abitur","2","218","0.34803112961712","0.311962207406274","0.384100051827966"
"Nein","2010","(Fach-)Abitur","3","161","0.349307337973236","0.307890111864109","0.390724564082362"
"Nein","2010","(Fach-)Abitur","4","188","0.283434952474564","0.249156708605999","0.31771319634313"
"Nein","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","200","0.349501079540862","0.312179340538253","0.386822818543472"
"Nein","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","35","0.103089981298109","0.0701322823231286","0.136047680273089"
"Nein","2010","(noch) kein Abschluss","2","28","","",""
"Nein","2010","(noch) kein Abschluss","3","18","","",""
"Nein","2010","(noch) kein Abschluss","4","13","","",""
"Nein","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Nein","2010","AkademikerIn","1 Einkommensschwächstes Quintil","123","0.345729806200088","0.295026448517899","0.396433163882276"
"Nein","2010","AkademikerIn","2","214","0.327003307490703","0.289775649866763","0.364230965114644"
"Nein","2010","AkademikerIn","3","196","0.244626824947256","0.213465047553154","0.275788602341357"
"Nein","2010","AkademikerIn","4","439","0.331249686814583","0.305261704901509","0.357237668727657"
"Nein","2010","AkademikerIn","5 Einkommensstärkstes Quintil","782","0.316644229013077","0.297959895312968","0.335328562713185"
"Nein","2010","Hauptschule","1 Einkommensschwächstes Quintil","436","0.177351210105584","0.160467004039869","0.194235416171299"
"Nein","2010","Hauptschule","2","506","0.188892111531288","0.172565548107186","0.20521867495539"
"Nein","2010","Hauptschule","3","328","0.216385122465539","0.195094677305489","0.237675567625589"
"Nein","2010","Hauptschule","4","317","0.267078099171101","0.242003702665572","0.292152495676631"
"Nein","2010","Hauptschule","5 Einkommensstärkstes Quintil","174","0.308362770390111","0.271003430751378","0.345722110028844"
"Nein","2010","Realschule","1 Einkommensschwächstes Quintil","406","0.29933538890785","0.274246742554399","0.324424035261301"
"Nein","2010","Realschule","2","626","0.344866209176861","0.322157295743088","0.367575122610635"
"Nein","2010","Realschule","3","457","0.334908402531852","0.309562968601302","0.360253836462401"
"Nein","2010","Realschule","4","470","0.327761139767784","0.303225580129787","0.352296699405781"
"Nein","2010","Realschule","5 Einkommensstärkstes Quintil","323","0.299948641059876","0.271744198907761","0.328153083211991"
"Ja","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","434","0.787027693509586","0.753593302000129","0.820462085019044"
"Ja","2011","(Fach-)Abitur","2","411","0.770815414340014","0.736096847344985","0.805533981335043"
"Ja","2011","(Fach-)Abitur","3","367","0.78718803015301","0.751490376743593","0.822885683562427"
"Ja","2011","(Fach-)Abitur","4","390","0.728276112788567","0.690510509332176","0.766041716244958"
"Ja","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","356","0.771213403274716","0.733358678403303","0.809068128146129"
"Ja","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","303","0.888116399318506","0.855139281580164","0.921093517056847"
"Ja","2011","(noch) kein Abschluss","2","158","0.876025158452918","0.828536784720902","0.923513532184934"
"Ja","2011","(noch) kein Abschluss","3","88","0.826980942434586","0.75321054454188","0.900751340327291"
"Ja","2011","(noch) kein Abschluss","4","102","0.896386306724032","0.839434444097572","0.953338169350491"
"Ja","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","98","0.928911571083309","0.879042112914685","0.978781029251932"
"Ja","2011","AkademikerIn","1 Einkommensschwächstes Quintil","203","0.766726895380506","0.717883647988645","0.815570142772366"
"Ja","2011","AkademikerIn","2","305","0.765979120031305","0.725293850694575","0.806664389368036"
"Ja","2011","AkademikerIn","3","476","0.803371788726267","0.772336269254498","0.834407308198035"
"Ja","2011","AkademikerIn","4","792","0.773814906607276","0.74872419375221","0.798905619462341"
"Ja","2011","AkademikerIn","5 Einkommensstärkstes Quintil","1250","0.744425901641965","0.723794340089446","0.765057463194484"
"Ja","2011","Hauptschule","1 Einkommensschwächstes Quintil","1641","0.892529358351156","0.878711981179341","0.906346735522971"
"Ja","2011","Hauptschule","2","1824","0.864424330774076","0.850269622455316","0.878579039092836"
"Ja","2011","Hauptschule","3","1200","0.864189128424119","0.846525259436306","0.881852997411932"
"Ja","2011","Hauptschule","4","915","0.838621215271397","0.817066653849535","0.860175776693258"
"Ja","2011","Hauptschule","5 Einkommensstärkstes Quintil","417","0.773410278591796","0.737804055961245","0.809016501222348"
"Ja","2011","Realschule","1 Einkommensschwächstes Quintil","798","0.761072673759134","0.736054133320071","0.786091214198197"
"Ja","2011","Realschule","2","992","0.737287320952978","0.714356015969516","0.760218625936439"
"Ja","2011","Realschule","3","766","0.762863912555721","0.737808783671114","0.787919041440328"
"Ja","2011","Realschule","4","776","0.749223769533662","0.723491161744502","0.774956377322822"
"Ja","2011","Realschule","5 Einkommensstärkstes Quintil","563","0.725354135290826","0.693990971194283","0.756717299387369"
"Nein","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","142","0.212972306490414","0.179537914980956","0.246406697999871"
"Nein","2011","(Fach-)Abitur","2","152","0.229184585659986","0.194466018664957","0.263903152655015"
"Nein","2011","(Fach-)Abitur","3","138","0.21281196984699","0.177114316437573","0.248509623256407"
"Nein","2011","(Fach-)Abitur","4","143","0.271723887211433","0.233958283755042","0.309489490667824"
"Nein","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","117","0.228786596725284","0.190931871853871","0.266641321596697"
"Nein","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","48","0.111883600681494","0.0789064829431527","0.144860718419836"
"Nein","2011","(noch) kein Abschluss","2","27","","",""
"Nein","2011","(noch) kein Abschluss","3","13","","",""
"Nein","2011","(noch) kein Abschluss","4","8","","",""
"Nein","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Nein","2011","AkademikerIn","1 Einkommensschwächstes Quintil","85","0.233273104619494","0.184429857227634","0.282116352011355"
"Nein","2011","AkademikerIn","2","111","0.234020879968695","0.193335610631964","0.274706149305425"
"Nein","2011","AkademikerIn","3","154","0.196628211273733","0.165592691801965","0.227663730745502"
