"ple0044_h","year","migback","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2018","direkter Migrationshintergrund","Städtischer Raum","939","0.260918318219908","0.245806867029704","0.276029769410112"
"Nein","2018","direkter Migrationshintergrund","Ländlicher Raum","345","0.308458312298386","0.281397522392303","0.33551910220447"
"Nein","2018","indirekter Migrationshintergrund","Städtischer Raum","357","0.276209234343094","0.252532956739667","0.29988551194652"
"Nein","2018","indirekter Migrationshintergrund","Ländlicher Raum","82","0.272262997823809","0.223185084477135","0.321340911170483"
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nein","2018","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ja","2018","kein Migrationshintergrund","Städtischer Raum","9143","0.784963136039272","0.777560892011865","0.792365380066679"
"Ja","2018","kein Migrationshintergrund","Ländlicher Raum","5627","0.763878098029602","0.754247818609144","0.77350837745006"
"Ja","2018","direkter Migrationshintergrund","Städtischer Raum","2305","0.739081681780092","0.723970230589888","0.754193132970296"
"Ja","2018","direkter Migrationshintergrund","Ländlicher Raum","774","0.691541687701614","0.66448089779553","0.718602477607697"
"Ja","2018","indirekter Migrationshintergrund","Städtischer Raum","1013","0.723790765656906","0.70011448805348","0.747467043260333"
"Ja","2018","indirekter Migrationshintergrund","Ländlicher Raum","234","0.727737002176191","0.678659088829517","0.776814915522865"
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ja","2018","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nein","2019","kein Migrationshintergrund","Städtischer Raum","3048","0.219320633173963","0.211921508020271","0.226719758327655"
"Nein","2019","kein Migrationshintergrund","Ländlicher Raum","1909","0.223596391168226","0.214103283670763","0.23308949866569"
"Nein","2019","direkter Migrationshintergrund","Städtischer Raum","808","0.256256590703327","0.240092059548317","0.272421121858337"
"Nein","2019","direkter Migrationshintergrund","Ländlicher Raum","286","0.279609274414638","0.251466905495255","0.30775164333402"
"Nein","2019","indirekter Migrationshintergrund","Städtischer Raum","410","0.290347734407171","0.266459069524707","0.314236399289636"
"Nein","2019","indirekter Migrationshintergrund","Ländlicher Raum","112","0.229802025387812","0.186343503321426","0.273260547454199"
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nein","2019","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ja","2019","kein Migrationshintergrund","Städtischer Raum","8966","0.780679366826037","0.773280241672345","0.78807849197973"
"Ja","2019","kein Migrationshintergrund","Ländlicher Raum","5491","0.776403608831774","0.76691050133431","0.785896716329237"
"Ja","2019","direkter Migrationshintergrund","Städtischer Raum","1994","0.743743409296673","0.727578878141663","0.759907940451683"
"Ja","2019","direkter Migrationshintergrund","Ländlicher Raum","691","0.720390725585362","0.69224835666598","0.748533094504745"
"Ja","2019","indirekter Migrationshintergrund","Städtischer Raum","977","0.709652265592829","0.685763600710364","0.733540930475293"
"Ja","2019","indirekter Migrationshintergrund","Ländlicher Raum","248","0.770197974612188","0.726739452545801","0.813656496678574"
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ja","2019","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Nein","2020","kein Migrationshintergrund","Städtischer Raum","2789","0.211485851913945","0.204003097310094","0.218968606517797"
"Nein","2020","kein Migrationshintergrund","Ländlicher Raum","1824","0.245724440619638","0.235535276772661","0.255913604466616"
"Nein","2020","direkter Migrationshintergrund","Städtischer Raum","2339","0.279531198781952","0.268058752490501","0.291003645073403"
"Nein","2020","direkter Migrationshintergrund","Ländlicher Raum","839","0.300310003764303","0.280315176178438","0.320304831350168"
"Nein","2020","indirekter Migrationshintergrund","Städtischer Raum","388","0.277508549606346","0.25312102353242","0.301896075680271"
"Nein","2020","indirekter Migrationshintergrund","Ländlicher Raum","103","0.308315974876043","0.258716410658677","0.35791553909341"
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Nein","2020","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
"Ja","2020","kein Migrationshintergrund","Städtischer Raum","8652","0.788514148086054","0.781031393482203","0.795996902689906"
"Ja","2020","kein Migrationshintergrund","Ländlicher Raum","5034","0.754275559380362","0.744086395533385","0.764464723227339"
"Ja","2020","direkter Migrationshintergrund","Städtischer Raum","3539","0.720468801218048","0.708996354926597","0.731941247509499"
"Ja","2020","direkter Migrationshintergrund","Ländlicher Raum","1180","0.699689996235697","0.679695168649832","0.719684823821562"
"Ja","2020","indirekter Migrationshintergrund","Städtischer Raum","907","0.722491450393654","0.698103924319729","0.74687897646758"
"Ja","2020","indirekter Migrationshintergrund","Ländlicher Raum","230","0.691684025123957","0.64208446090659","0.741283589341323"
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","Städtischer Raum","","","",""
"Ja","2020","Migrationshintergrund - n. w. differenzierbar","Ländlicher Raum","","","",""
