"ple0044_h","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1886","0.772855683222416","0.756438275711373","0.789273090733459"
"Ja","2008","kein Migrationshintergrund","2","2456","0.753001622771886","0.738253884888944","0.767749360654827"
"Ja","2008","kein Migrationshintergrund","3","2285","0.724169713421783","0.70864574625265","0.739693680590917"
"Ja","2008","kein Migrationshintergrund","4","2563","0.718109450426811","0.703471165839542","0.73274773501408"
"Ja","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2460","0.665532300173778","0.650393302328018","0.680671298019539"
"Ja","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","406","0.755078099486879","0.718535282552191","0.791620916421568"
"Ja","2008","direkter Migrationshintergrund","2","365","0.681196954094383","0.640831421202334","0.721562486986432"
"Ja","2008","direkter Migrationshintergrund","3","231","0.68199595044738","0.633414781384684","0.730577119510076"
"Ja","2008","direkter Migrationshintergrund","4","171","0.61312979115763","0.554491135222098","0.671768447093162"
"Ja","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","125","0.678205489882171","0.611248294597167","0.745162685167175"
"Ja","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","148","0.742416580449071","0.681505222836852","0.803327938061289"
"Ja","2008","indirekter Migrationshintergrund","2","107","0.61937181305643","0.547227905973879","0.691515720138982"
"Ja","2008","indirekter Migrationshintergrund","3","100","0.715475483310128","0.639082597301564","0.791868369318691"
"Ja","2008","indirekter Migrationshintergrund","4","90","0.634695606003616","0.552552462381516","0.716838749625715"
"Ja","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","75","0.673934556213487","0.585931836878404","0.76193727554857"
"Ja","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","540","0.222091689772593","0.204801412273871","0.239381967271315"
"Nein","2009","kein Migrationshintergrund","2","755","0.248348683566624","0.232931694008191","0.263765673125058"
"Nein","2009","kein Migrationshintergrund","3","754","0.238531635382406","0.223076200204206","0.253987070560607"
"Nein","2009","kein Migrationshintergrund","4","1003","0.282745694083647","0.2677728166839","0.297718571483394"
"Nein","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1181","0.325446600644722","0.310333092574418","0.340560108715026"
"Nein","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","121","0.244704585394243","0.207282878819005","0.282126291969481"
"Nein","2009","direkter Migrationshintergrund","2","125","0.337035895098495","0.292095518053351","0.381976272143639"
"Nein","2009","direkter Migrationshintergrund","3","84","0.318780024770574","0.263297951354115","0.374262098187033"
"Nein","2009","direkter Migrationshintergrund","4","90","0.363216381759411","0.303481628720639","0.422951134798182"
"Nein","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","56","0.329406685360892","0.257909349194315","0.400904021527469"
"Nein","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","53","0.305427453700948","0.238327588756531","0.372527318645364"
"Nein","2009","indirekter Migrationshintergrund","2","46","0.291107000766976","0.217166777344591","0.365047224189361"
"Nein","2009","indirekter Migrationshintergrund","3","35","0.328482329632989","0.244450814020319","0.412513845245659"
"Nein","2009","indirekter Migrationshintergrund","4","43","0.2449638132566","0.172417381367089","0.317510245146111"
"Nein","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","34","0.31997327362394","0.231172857379974","0.408773689867907"
"Nein","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1680","0.777908310227407","0.760618032728685","0.795198587726129"
"Ja","2009","kein Migrationshintergrund","2","2262","0.751651316433376","0.736234326874942","0.767068305991809"
"Ja","2009","kein Migrationshintergrund","3","2167","0.761468364617594","0.746012929439393","0.776923799795794"
"Ja","2009","kein Migrationshintergrund","4","2472","0.717254305916353","0.702281428516606","0.7322271833161"
"Ja","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2511","0.674553399355278","0.659439891284974","0.689666907425582"
"Ja","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","386","0.755295414605757","0.717873708030519","0.792717121180995"
"Ja","2009","direkter Migrationshintergrund","2","300","0.662964104901505","0.618023727856361","0.707904481946649"
"Ja","2009","direkter Migrationshintergrund","3","187","0.681219975229426","0.625737901812967","0.736702048645885"
"Ja","2009","direkter Migrationshintergrund","4","159","0.636783618240589","0.577048865201818","0.696518371279361"
"Ja","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","110","0.670593314639108","0.59909597847253","0.742090650805685"
"Ja","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","128","0.694572546299052","0.627472681354636","0.761672411243469"
"Ja","2009","indirekter Migrationshintergrund","2","99","0.708892999233024","0.634952775810639","0.782833222655409"
"Ja","2009","indirekter Migrationshintergrund","3","85","0.671517670367011","0.587486154754341","0.755549185979681"
"Ja","2009","indirekter Migrationshintergrund","4","92","0.7550361867434","0.682489754853889","0.827582618632911"
"Ja","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","72","0.68002672637606","0.591226310132093","0.768827142620026"
"Ja","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","877","0.231666449930824","0.217256625274436","0.246076274587212"
"Nein","2010","kein Migrationshintergrund","2","1247","0.242230451844994","0.229430895878265","0.255030007811723"
"Nein","2010","kein Migrationshintergrund","3","983","0.253024880719903","0.238809641749019","0.267240119690788"
"Nein","2010","kein Migrationshintergrund","4","1274","0.287267200707162","0.273559807445277","0.300974593969046"
"Nein","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1365","0.311847513333937","0.298025504205771","0.325669522462103"
"Nein","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","254","0.207504888252917","0.182751695687332","0.232258080818501"
"Nein","2010","direkter Migrationshintergrund","2","268","0.30066011367458","0.269779320703342","0.331540906645818"
"Nein","2010","direkter Migrationshintergrund","3","139","0.33361555024918","0.287975960443238","0.379255140055122"
"Nein","2010","direkter Migrationshintergrund","4","113","0.380724919553812","0.327272679038547","0.434177160069076"
"Nein","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","74","0.309959308183019","0.252972081428621","0.366946534937417"
"Nein","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","64","0.16837801613771","0.12610429112401","0.21065174115141"
"Nein","2010","indirekter Migrationshintergrund","2","100","0.351950167448123","0.298176263608891","0.405724071287355"
"Nein","2010","indirekter Migrationshintergrund","3","55","0.367241354647876","0.296225340727339","0.438257368568413"
"Nein","2010","indirekter Migrationshintergrund","4","62","0.372954577014648","0.304010865316459","0.441898288712836"
"Nein","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","51","0.320269439969842","0.248198314997527","0.392340564942156"
"Nein","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2416","0.768333550069176","0.753923725412788","0.782743374725564"
"Ja","2010","kein Migrationshintergrund","2","3057","0.757769548155006","0.744969992188277","0.770569104121736"
"Ja","2010","kein Migrationshintergrund","3","2610","0.746975119280097","0.732759880309212","0.761190358250981"
"Ja","2010","kein Migrationshintergrund","4","2912","0.712732799292838","0.699025406030954","0.726440192554723"
"Ja","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2950","0.688152486666063","0.674330477537897","0.701974495794229"
"Ja","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","777","0.792495111747083","0.767741919181499","0.817248304312668"
"Ja","2010","direkter Migrationshintergrund","2","579","0.69933988632542","0.668459093354182","0.730220679296658"
"Ja","2010","direkter Migrationshintergrund","3","271","0.66638444975082","0.620744859944879","0.712024039556762"
"Ja","2010","direkter Migrationshintergrund","4","204","0.619275080446189","0.565822839930924","0.672727320961453"
"Ja","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","179","0.690040691816981","0.633053465062583","0.747027918571379"
"Ja","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","237","0.83162198386229","0.78934825884859","0.87389570887599"
"Ja","2010","indirekter Migrationshintergrund","2","203","0.648049832551877","0.594275928712645","0.701823736391109"
"Ja","2010","indirekter Migrationshintergrund","3","122","0.632758645352124","0.561742631431587","0.703774659272661"
"Ja","2010","indirekter Migrationshintergrund","4","127","0.627045422985352","0.558101711287164","0.695989134683541"
"Ja","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","110","0.679730560030158","0.607659435057844","0.751801685002473"
"Ja","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","662","0.155573373277441","0.143073793183939","0.168072953370944"
"Nein","2011","kein Migrationshintergrund","2","873","0.161425620819463","0.149938745665788","0.172912495973139"
"Nein","2011","kein Migrationshintergrund","3","745","0.168960441336364","0.156173687644916","0.181747195027811"
"Nein","2011","kein Migrationshintergrund","4","834","0.203163161260551","0.189863798240575","0.216462524280528"
"Nein","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","825","0.243246170112581","0.228576693104056","0.257915647121107"
"Nein","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","214","0.175690068831704","0.151704295426249","0.19967584223716"
"Nein","2011","direkter Migrationshintergrund","2","224","0.248825764625249","0.218524362149383","0.279127167101115"
"Nein","2011","direkter Migrationshintergrund","3","128","0.248953007681391","0.207500367703317","0.290405647659464"
"Nein","2011","direkter Migrationshintergrund","4","82","0.274088638772832","0.224594005832167","0.323583271713498"
"Nein","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","73","0.275115167252412","0.219082028417366","0.331148306087459"
"Nein","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","44","0.150219600665103","0.107523461298408","0.192915740031798"
"Nein","2011","indirekter Migrationshintergrund","2","69","0.272320948137662","0.216693261551677","0.327948634723648"
"Nein","2011","indirekter Migrationshintergrund","3","43","0.208760216402482","0.14477786910119","0.272742563703774"
"Nein","2011","indirekter Migrationshintergrund","4","49","0.271220389793765","0.201454190141991","0.340986589445538"
"Nein","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","31","0.29337453797265","0.213235689263501","0.3735133866818"
"Nein","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2568","0.844426626722559","0.831927046629056","0.856926206816061"
"Ja","2011","kein Migrationshintergrund","2","3068","0.838574379180537","0.827087504026861","0.850061254334212"
"Ja","2011","kein Migrationshintergrund","3","2554","0.831039558663636","0.818252804972189","0.843826312355084"
"Ja","2011","kein Migrationshintergrund","4","2682","0.796836838739449","0.783537475719472","0.810136201759425"
"Ja","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2461","0.756753829887419","0.742084352878893","0.771423306895944"
"Ja","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","753","0.824309931168296","0.80032415776284","0.848295704573751"
"Ja","2011","direkter Migrationshintergrund","2","558","0.751174235374751","0.720872832898885","0.781475637850617"
"Ja","2011","direkter Migrationshintergrund","3","290","0.751046992318609","0.709594352340536","0.792499632296683"
"Ja","2011","direkter Migrationshintergrund","4","230","0.725911361227168","0.676416728286502","0.775405994167833"
"Ja","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","171","0.724884832747588","0.668851693912541","0.780917971582634"
"Ja","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","225","0.849780399334897","0.807084259968202","0.892476538701592"
"Ja","2011","indirekter Migrationshintergrund","2","177","0.727679051862338","0.672051365276352","0.783306738448323"
"Ja","2011","indirekter Migrationshintergrund","3","112","0.791239783597518","0.727257436296226","0.85522213089881"
"Ja","2011","indirekter Migrationshintergrund","4","107","0.728779610206235","0.659013410554462","0.798545809858009"
"Ja","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","93","0.70662546202735","0.626486613318201","0.786764310736499"
"Ja","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","792","0.206832549068924","0.193081927871051","0.220583170266797"
"Nein","2012","kein Migrationshintergrund","2","1174","0.239075868744477","0.226607151029956","0.251544586458998"
"Nein","2012","kein Migrationshintergrund","3","1127","0.233856129891552","0.221404245977745","0.246308013805359"
"Nein","2012","kein Migrationshintergrund","4","1494","0.273363770265132","0.261283746968543","0.285443793561722"
"Nein","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1679","0.295361430907511","0.283338610523649","0.307384251291373"
"Nein","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","187","0.190211916888846","0.16381222867927","0.216611605098422"
"Nein","2012","direkter Migrationshintergrund","2","263","0.270654616717996","0.240355329900114","0.300953903535878"
"Nein","2012","direkter Migrationshintergrund","3","191","0.374401310547094","0.333391496950884","0.415411124143303"
"Nein","2012","direkter Migrationshintergrund","4","130","0.278702140306257","0.236808391295008","0.320595889317506"
"Nein","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","118","0.37559372542039","0.325637768367057","0.425549682473723"
"Nein","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","64","0.172658224431918","0.12806902630847","0.217247422555365"
"Nein","2012","indirekter Migrationshintergrund","2","81","0.21244434048939","0.16741644273192","0.25747223824686"
"Nein","2012","indirekter Migrationshintergrund","3","68","0.30896091555533","0.247764059527779","0.370157771582881"
"Nein","2012","indirekter Migrationshintergrund","4","67","0.300909787323162","0.239744364351569","0.362075210294754"
"Nein","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","76","0.373502362670188","0.310986451061118","0.436018274279258"
"Nein","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2541","0.793167450931076","0.779416829733203","0.806918072128949"
"Ja","2012","kein Migrationshintergrund","2","3321","0.760924131255523","0.748455413541002","0.773392848970044"
"Ja","2012","kein Migrationshintergrund","3","3312","0.766143870108448","0.753691986194641","0.778595754022255"
"Ja","2012","kein Migrationshintergrund","4","3735","0.726636229734868","0.714556206438278","0.738716253031457"
"Ja","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3852","0.704638569092489","0.692615748708627","0.716661389476351"
"Ja","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","662","0.809788083111154","0.783388394901578","0.83618777132073"
"Ja","2012","direkter Migrationshintergrund","2","563","0.729345383282004","0.699046096464122","0.759644670099886"
"Ja","2012","direkter Migrationshintergrund","3","344","0.625598689452906","0.584588875856697","0.666608503049116"
"Ja","2012","direkter Migrationshintergrund","4","310","0.721297859693743","0.679404110682494","0.763191608704992"
"Ja","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","243","0.62440627457961","0.574450317526277","0.674362231632943"
"Ja","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","212","0.827341775568082","0.782752577444635","0.87193097369153"
"Ja","2012","indirekter Migrationshintergrund","2","236","0.78755565951061","0.74252776175314","0.83258355726808"
"Ja","2012","indirekter Migrationshintergrund","3","151","0.69103908444467","0.629842228417119","0.752235940472221"
"Ja","2012","indirekter Migrationshintergrund","4","149","0.699090212676838","0.637924789705246","0.760255635648431"
"Ja","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","154","0.626497637329812","0.563981725720742","0.689013548938882"
"Ja","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","676","0.210269803803295","0.195358670812124","0.225180936794466"
"Nein","2013","kein Migrationshintergrund","2","1035","0.214629087951689","0.202064971323974","0.227193204579404"
"Nein","2013","kein Migrationshintergrund","3","986","0.226507938372015","0.213731462837311","0.239284413906719"
"Nein","2013","kein Migrationshintergrund","4","1362","0.245877368298863","0.234045459730727","0.257709276866998"
"Nein","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1673","0.280515628906042","0.268846765036849","0.292184492775235"
"Nein","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","501","0.217169007643078","0.199166065128182","0.235171950157974"
"Nein","2013","direkter Migrationshintergrund","2","506","0.284761091289514","0.262750702298671","0.306771480280357"
"Nein","2013","direkter Migrationshintergrund","3","371","0.308081507049577","0.280352547689144","0.33581046641001"
"Nein","2013","direkter Migrationshintergrund","4","358","0.314956075880094","0.285739946379552","0.344172205380635"
"Nein","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","226","0.333807249624285","0.297042011324914","0.370572487923655"
"Nein","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","116","0.181575096626387","0.149269929828761","0.213880263424013"
"Nein","2013","indirekter Migrationshintergrund","2","109","0.245170454736375","0.205772483053197","0.284568426419553"
"Nein","2013","indirekter Migrationshintergrund","3","104","0.311432169800591","0.263925262484799","0.358939077116382"
"Nein","2013","indirekter Migrationshintergrund","4","105","0.225729494104459","0.183640456228283","0.267818531980635"
"Nein","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","123","0.378688294924481","0.327798454854257","0.429578134994704"
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2193","0.789730196196705","0.774819063205534","0.804641329187876"
"Ja","2013","kein Migrationshintergrund","2","3067","0.785370912048311","0.772806795420596","0.797935028676026"
"Ja","2013","kein Migrationshintergrund","3","3137","0.773492061627985","0.760715586093281","0.786268537162689"
"Ja","2013","kein Migrationshintergrund","4","3726","0.754122631701137","0.742290723133002","0.765954540269273"
"Ja","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4021","0.719484371093958","0.707815507224765","0.731153234963151"
"Ja","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","1514","0.782830992356922","0.764828049842026","0.800833934871818"
"Ja","2013","direkter Migrationshintergrund","2","1109","0.715238908710486","0.693228519719643","0.737249297701329"
"Ja","2013","direkter Migrationshintergrund","3","694","0.691918492950423","0.66418953358999","0.719647452310856"
"Ja","2013","direkter Migrationshintergrund","4","613","0.685043924119906","0.655827794619365","0.714260053620448"
"Ja","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","406","0.666192750375715","0.629427512076345","0.702957988675086"
"Ja","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","431","0.818424903373613","0.786119736575987","0.850730070171239"
"Ja","2013","indirekter Migrationshintergrund","2","349","0.754829545263625","0.715431573580447","0.794227516946803"
"Ja","2013","indirekter Migrationshintergrund","3","261","0.688567830199409","0.641060922883617","0.736074737515201"
"Ja","2013","indirekter Migrationshintergrund","4","274","0.774270505895541","0.732181468019364","0.816359543771717"
"Ja","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","226","0.621311705075519","0.570421865005296","0.672201545145743"
"Ja","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","540","0.206720354215981","0.190259916180061","0.2231807922519"
"Nein","2014","kein Migrationshintergrund","2","807","0.201474370321501","0.188074611195888","0.214874129447113"
"Nein","2014","kein Migrationshintergrund","3","951","0.247929908272062","0.233786973141774","0.26207284340235"
"Nein","2014","kein Migrationshintergrund","4","1291","0.256620397178518","0.244418476623892","0.268822317733143"
"Nein","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1677","0.292239720696313","0.280377884783825","0.304101556608802"
"Nein","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","673","0.390578256831855","0.364648906185934","0.416507607477777"
"Nein","2014","direkter Migrationshintergrund","2","603","0.429241430072323","0.402293672768133","0.456189187376514"
"Nein","2014","direkter Migrationshintergrund","3","358","0.335403345345134","0.304878525760334","0.365928164929933"
"Nein","2014","direkter Migrationshintergrund","4","335","0.379577827502183","0.346818997926086","0.41233665707828"
"Nein","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","230","0.319903401467557","0.282858011144841","0.356948791790274"
"Nein","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","160","0.389498541505253","0.341470290812268","0.437526792198239"
"Nein","2014","indirekter Migrationshintergrund","2","167","0.379578283139746","0.332198862905926","0.426957703373565"
"Nein","2014","indirekter Migrationshintergrund","3","118","0.408306030551667","0.352311745459686","0.464300315643647"
"Nein","2014","indirekter Migrationshintergrund","4","112","0.320585348748983","0.270307882470465","0.370862815027501"
"Nein","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","113","0.389256550164868","0.336570272582151","0.441942827747584"
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1785","0.793279645784019","0.7768192077481","0.809740083819939"
"Ja","2014","kein Migrationshintergrund","2","2635","0.798525629678499","0.785125870552887","0.811925388804112"
"Ja","2014","kein Migrationshintergrund","3","2630","0.752070091727938","0.73792715659765","0.766213026858226"
"Ja","2014","kein Migrationshintergrund","4","3631","0.743379602821482","0.731177682266857","0.755581523376108"
"Ja","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3970","0.707760279303687","0.695898443391198","0.719622115216175"
"Ja","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","687","0.609421743168145","0.583492392522223","0.635351093814066"
"Ja","2014","direkter Migrationshintergrund","2","693","0.570758569927677","0.543810812623486","0.597706327231867"
"Ja","2014","direkter Migrationshintergrund","3","561","0.664596654654867","0.634071835070067","0.695121474239666"
"Ja","2014","direkter Migrationshintergrund","4","508","0.620422172497817","0.58766334292172","0.653181002073914"
"Ja","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","379","0.680096598532443","0.643051208209726","0.717141988855159"
"Ja","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","236","0.610501458494747","0.562473207801761","0.658529709187732"
"Ja","2014","indirekter Migrationshintergrund","2","236","0.620421716860254","0.573042296626435","0.667801137094074"
"Ja","2014","indirekter Migrationshintergrund","3","178","0.591693969448334","0.535699684356354","0.647688254540314"
"Ja","2014","indirekter Migrationshintergrund","4","219","0.679414651251017","0.629137184972499","0.729692117529535"
"Ja","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","216","0.610743449835132","0.558057172252416","0.663429727417849"
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","465","0.196099827741815","0.179254070015676","0.212945585467953"
"Nein","2015","kein Migrationshintergrund","2","722","0.226927715595337","0.211686203712009","0.242169227478664"
"Nein","2015","kein Migrationshintergrund","3","821","0.230700676512916","0.216593941092178","0.244807411933654"
