"ple0044_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2007","Sachsen","2","293","0.75225363500892","0.710917785006979","0.793589485010861"
"Ja","2007","Sachsen","3","237","0.73976240283836","0.691838596668169","0.787686209008552"
"Ja","2007","Sachsen","4","142","0.606954480344231","0.545161099643613","0.668747861044848"
"Ja","2007","Sachsen","5 Einkommensstärkstes Quintil","49","0.428738733355702","0.336672505164537","0.520804961546867"
"Ja","2007","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","146","0.720650838631403","0.657836876339268","0.783464800923538"
"Ja","2007","Sachsen-Anhalt","2","177","0.676399207064358","0.618976411176068","0.733822002952647"
"Ja","2007","Sachsen-Anhalt","3","145","0.748877565568671","0.689074895754808","0.808680235382534"
"Ja","2007","Sachsen-Anhalt","4","81","0.622813969870057","0.540442039656025","0.705185900084088"
"Ja","2007","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","37","0.562562138965385","0.443779184148453","0.681345093782317"
"Ja","2007","Thüringen","1 Einkommensschwächstes Quintil","189","0.740933338047974","0.687678784306776","0.794187891789172"
"Ja","2007","Thüringen","2","176","0.721477285373083","0.665459984577517","0.777494586168649"
"Ja","2007","Thüringen","3","147","0.708566569685425","0.645270679927459","0.77186245944339"
"Ja","2007","Thüringen","4","89","0.684300297151684","0.603463949797678","0.76513664450569"
"Ja","2007","Thüringen","5 Einkommensstärkstes Quintil","36","0.560022413241429","0.427628142389106","0.692416684093751"
"Nein","2008","Schleswig-Holstein","1 Einkommensschwächstes Quintil","22","","",""
"Nein","2008","Schleswig-Holstein","2","23","","",""
"Nein","2008","Schleswig-Holstein","3","28","","",""
"Nein","2008","Schleswig-Holstein","4","45","0.365311405852157","0.278797369788306","0.451825441916008"
"Nein","2008","Schleswig-Holstein","5 Einkommensstärkstes Quintil","42","0.276699688477937","0.199198784646942","0.354200592308932"
"Nein","2008","Hamburg","1 Einkommensschwächstes Quintil","8","","",""
"Nein","2008","Hamburg","2","9","","",""
"Nein","2008","Hamburg","3","13","","",""
"Nein","2008","Hamburg","4","17","","",""
"Nein","2008","Hamburg","5 Einkommensstärkstes Quintil","28","","",""
"Nein","2008","Niedersachsen","1 Einkommensschwächstes Quintil","58","0.231256796887896","0.179607310658822","0.28290628311697"
"Nein","2008","Niedersachsen","2","98","0.264280828978322","0.217547802788207","0.311013855168437"
"Nein","2008","Niedersachsen","3","95","0.258352485300787","0.212229741376057","0.304475229225517"
"Nein","2008","Niedersachsen","4","123","0.254625758795275","0.212039114260632","0.297212403329918"
"Nein","2008","Niedersachsen","5 Einkommensstärkstes Quintil","125","0.361551375563115","0.312463733791461","0.41063901733477"
"Nein","2008","Bremen","1 Einkommensschwächstes Quintil","5","","",""
"Nein","2008","Bremen","2","5","","",""
"Nein","2008","Bremen","3","3","","",""
"Nein","2008","Bremen","4","6","","",""
"Nein","2008","Bremen","5 Einkommensstärkstes Quintil","9","","",""
"Nein","2008","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","158","0.225544060041726","0.192804338680364","0.258283781403088"
"Nein","2008","Nordrhein-Westfalen","2","203","0.269394522889587","0.23740839167234","0.301380654106834"
"Nein","2008","Nordrhein-Westfalen","3","211","0.290377105202731","0.256653152903996","0.324101057501466"
"Nein","2008","Nordrhein-Westfalen","4","227","0.284996489924782","0.253774242510064","0.3162187373395"
"Nein","2008","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","310","0.315489378433381","0.28651246751341","0.344466289353351"
"Nein","2008","Hessen","1 Einkommensschwächstes Quintil","31","0.190620922080099","0.131748581035834","0.249493263124364"
"Nein","2008","Hessen","2","53","0.232721617829689","0.179700604619829","0.285742631039548"
"Nein","2008","Hessen","3","49","0.229089643516998","0.171701899942429","0.286477387091568"
"Nein","2008","Hessen","4","81","0.296651841348158","0.24276257742321","0.350541105273105"
"Nein","2008","Hessen","5 Einkommensstärkstes Quintil","125","0.346297692117035","0.299257766799669","0.393337617434401"
"Nein","2008","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","42","0.23532887935383","0.171183052487468","0.299474706220191"
"Nein","2008","Rheinland-Pfalz,Saarland","2","72","0.327266440847974","0.267275393647975","0.387257488047972"
"Nein","2008","Rheinland-Pfalz,Saarland","3","71","0.318250903486355","0.255696858591875","0.380804948380836"
"Nein","2008","Rheinland-Pfalz,Saarland","4","62","0.227384337471206","0.174245607821071","0.280523067121342"
"Nein","2008","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","69","0.311133634443742","0.250908728038448","0.371358540849036"
"Nein","2008","Baden-Württemberg","1 Einkommensschwächstes Quintil","54","0.204198159190649","0.156114823324818","0.25228149505648"
"Nein","2008","Baden-Württemberg","2","101","0.234589596447623","0.19425602149444","0.274923171400805"
"Nein","2008","Baden-Württemberg","3","113","0.300308191610486","0.256931499577541","0.343684883643431"
"Nein","2008","Baden-Württemberg","4","167","0.272267763861307","0.236768974641916","0.307766553080698"
"Nein","2008","Baden-Württemberg","5 Einkommensstärkstes Quintil","189","0.308183545109515","0.270862001731026","0.345505088488003"
"Nein","2008","Bayern","1 Einkommensschwächstes Quintil","96","0.238420421713651","0.196398209262303","0.280442634164999"
"Nein","2008","Bayern","2","154","0.313847269367901","0.273846126959963","0.353848411775839"
"Nein","2008","Bayern","3","165","0.302845601171181","0.263763675769728","0.341927526572634"
"Nein","2008","Bayern","4","186","0.33022534141025","0.293056408939916","0.367394273880584"
"Nein","2008","Bayern","5 Einkommensstärkstes Quintil","219","0.332655464556004","0.296209205119641","0.369101723992366"
"Nein","2008","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Saarland","2","","","",""
"Nein","2008","Saarland","3","","","",""
"Nein","2008","Saarland","4","","","",""
"Nein","2008","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Berlin","1 Einkommensschwächstes Quintil","39","0.28480632185319","0.210574423872957","0.359038219833424"
"Nein","2008","Berlin","2","32","0.313651461902762","0.228104442263728","0.399198481541797"
"Nein","2008","Berlin","3","36","0.344719441362212","0.262383465649874","0.427055417074549"
"Nein","2008","Berlin","4","35","0.236266583322336","0.170030965033227","0.302502201611445"
"Nein","2008","Berlin","5 Einkommensstärkstes Quintil","55","0.316926700844766","0.244377502636405","0.389475899053127"
"Nein","2008","Brandenburg","1 Einkommensschwächstes Quintil","57","0.322626432098307","0.258942918904456","0.386309945292158"
"Nein","2008","Brandenburg","2","38","0.231243827546604","0.170974194273367","0.291513460819841"
"Nein","2008","Brandenburg","3","41","0.290921836831229","0.221829598411751","0.360014075250708"
"Nein","2008","Brandenburg","4","43","0.382877277453888","0.302068924278866","0.46368563062891"
"Nein","2008","Brandenburg","5 Einkommensstärkstes Quintil","41","0.41060702652125","0.313208874098292","0.508005178944208"
"Nein","2008","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","30","0.194898390252931","0.127065250925378","0.262731529580483"
"Nein","2008","Mecklenburg-Vorpommern","2","27","","",""
"Nein","2008","Mecklenburg-Vorpommern","3","25","","",""
"Nein","2008","Mecklenburg-Vorpommern","4","21","","",""
"Nein","2008","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","29","","",""
"Nein","2008","Sachsen","1 Einkommensschwächstes Quintil","82","0.242470244276689","0.194293175535124","0.290647313018254"
"Nein","2008","Sachsen","2","110","0.306812926536542","0.260505818699292","0.353120034373792"
"Nein","2008","Sachsen","3","102","0.27004221117475","0.222067226657919","0.318017195691581"
"Nein","2008","Sachsen","4","89","0.338336433483953","0.278600925122083","0.398071941845823"
"Nein","2008","Sachsen","5 Einkommensstärkstes Quintil","66","0.544816947335347","0.458207637704291","0.631426256966403"
"Nein","2008","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","47","0.254832567700766","0.190453281811972","0.31921185358956"
"Nein","2008","Sachsen-Anhalt","2","55","0.207521527943846","0.155338483444368","0.259704572443324"
"Nein","2008","Sachsen-Anhalt","3","59","0.26229308229432","0.198032125908128","0.326554038680512"
"Nein","2008","Sachsen-Anhalt","4","54","0.380814821056206","0.301777668201451","0.459851973910962"
"Nein","2008","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","39","0.471532398532706","0.355418590210503","0.587646206854908"
"Nein","2008","Thüringen","1 Einkommensschwächstes Quintil","63","0.2181960715716","0.1658334323176","0.2705587108256"
"Nein","2008","Thüringen","2","63","0.241621981018283","0.189184816805665","0.294059145230902"
"Nein","2008","Thüringen","3","44","0.30272708136117","0.234264688333457","0.371189474388884"
"Nein","2008","Thüringen","4","46","0.332332085130082","0.253454392684708","0.411209777575456"
"Nein","2008","Thüringen","5 Einkommensstärkstes Quintil","21","","",""
"Ja","2008","Schleswig-Holstein","1 Einkommensschwächstes Quintil","72","0.751471258453412","0.664108032569019","0.838834484337805"
"Ja","2008","Schleswig-Holstein","2","88","0.766006355620547","0.687246516767206","0.844766194473888"
"Ja","2008","Schleswig-Holstein","3","61","0.762690596761411","0.674304336789289","0.851076856733533"
"Ja","2008","Schleswig-Holstein","4","74","0.634688594147843","0.548174558083992","0.721202630211694"
"Ja","2008","Schleswig-Holstein","5 Einkommensstärkstes Quintil","86","0.723300311522063","0.645799407691068","0.800801215353058"
"Ja","2008","Hamburg","1 Einkommensschwächstes Quintil","22","","",""
"Ja","2008","Hamburg","2","39","0.85009908662852","0.749112338747894","0.951085834509146"
"Ja","2008","Hamburg","3","44","0.85342430533454","0.761607083614438","0.945241527054642"
"Ja","2008","Hamburg","4","46","0.765640948175671","0.661041050753125","0.870240845598216"
"Ja","2008","Hamburg","5 Einkommensstärkstes Quintil","50","0.519856426748885","0.408982849881802","0.630730003615968"
"Ja","2008","Niedersachsen","1 Einkommensschwächstes Quintil","198","0.768743203112104","0.71709371688303","0.820392689341178"
"Ja","2008","Niedersachsen","2","244","0.735719171021678","0.688986144831564","0.782452197211793"
"Ja","2008","Niedersachsen","3","251","0.741647514699213","0.695524770774483","0.787770258623943"
"Ja","2008","Niedersachsen","4","279","0.745374241204725","0.702787596670082","0.787960885739368"
"Ja","2008","Niedersachsen","5 Einkommensstärkstes Quintil","243","0.638448624436885","0.58936098266523","0.687536266208539"
"Ja","2008","Bremen","1 Einkommensschwächstes Quintil","18","","",""
"Ja","2008","Bremen","2","22","","",""
"Ja","2008","Bremen","3","21","","",""
"Ja","2008","Bremen","4","17","","",""
"Ja","2008","Bremen","5 Einkommensstärkstes Quintil","28","","",""
"Ja","2008","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","468","0.774455939958274","0.741716218596912","0.807195661319635"
"Ja","2008","Nordrhein-Westfalen","2","536","0.730605477110413","0.698619345893166","0.76259160832766"
"Ja","2008","Nordrhein-Westfalen","3","485","0.709622894797269","0.675898942498534","0.743346847096004"
"Ja","2008","Nordrhein-Westfalen","4","576","0.715003510075218","0.6837812626605","0.746225757489936"
"Ja","2008","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","678","0.684510621566619","0.655533710646649","0.71348753248659"
"Ja","2008","Hessen","1 Einkommensschwächstes Quintil","140","0.809379077919901","0.750506736875636","0.868251418964166"
"Ja","2008","Hessen","2","191","0.767278382170311","0.714257368960452","0.820299395380171"
"Ja","2008","Hessen","3","157","0.770910356483002","0.713522612908432","0.828298100057571"
"Ja","2008","Hessen","4","195","0.703348158651842","0.649458894726895","0.75723742257679"
"Ja","2008","Hessen","5 Einkommensstärkstes Quintil","268","0.653702307882965","0.606662382565599","0.700742233200331"
"Ja","2008","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","126","0.76467112064617","0.700525293779809","0.828816947512532"
"Ja","2008","Rheinland-Pfalz,Saarland","2","163","0.672733559152026","0.612742511952028","0.732724606352025"
"Ja","2008","Rheinland-Pfalz,Saarland","3","142","0.681749096513645","0.619195051619164","0.744303141408125"
"Ja","2008","Rheinland-Pfalz,Saarland","4","177","0.772615662528794","0.719476932878658","0.82575439217893"
"Ja","2008","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","158","0.688866365556258","0.628641459150964","0.749091271961552"
"Ja","2008","Baden-Württemberg","1 Einkommensschwächstes Quintil","216","0.795801840809351","0.74771850494352","0.843885176675182"
"Ja","2008","Baden-Württemberg","2","323","0.765410403552377","0.725076828599194","0.80574397850556"
"Ja","2008","Baden-Württemberg","3","316","0.699691808389514","0.656315116356569","0.743068500422459"
"Ja","2008","Baden-Württemberg","4","437","0.727732236138693","0.692233446919303","0.763231025358084"
"Ja","2008","Baden-Württemberg","5 Einkommensstärkstes Quintil","399","0.691816454890486","0.654494911511997","0.729137998268974"
"Ja","2008","Bayern","1 Einkommensschwächstes Quintil","299","0.761579578286349","0.719557365835001","0.803601790737697"
"Ja","2008","Bayern","2","363","0.686152730632099","0.646151588224161","0.726153873040037"
"Ja","2008","Bayern","3","366","0.697154398828819","0.658072473427366","0.736236324230272"
"Ja","2008","Bayern","4","429","0.66977465858975","0.632605726119416","0.706943591060085"
"Ja","2008","Bayern","5 Einkommensstärkstes Quintil","423","0.667344535443997","0.630898276007634","0.703790794880359"
"Ja","2008","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Saarland","2","","","",""
"Ja","2008","Saarland","3","","","",""
"Ja","2008","Saarland","4","","","",""
"Ja","2008","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","Berlin","1 Einkommensschwächstes Quintil","103","0.715193678146809","0.640961780166576","0.789425576127043"
"Ja","2008","Berlin","2","81","0.686348538097238","0.600801518458203","0.771895557736272"
"Ja","2008","Berlin","3","92","0.655280558637788","0.572944582925451","0.737616534350126"
"Ja","2008","Berlin","4","123","0.763733416677664","0.697497798388555","0.829969034966773"
"Ja","2008","Berlin","5 Einkommensstärkstes Quintil","103","0.683073299155234","0.610524100946873","0.755622497363595"
"Ja","2008","Brandenburg","1 Einkommensschwächstes Quintil","150","0.677373567901693","0.613690054707842","0.741057081095544"
"Ja","2008","Brandenburg","2","150","0.768756172453396","0.708486539180159","0.829025805726633"
"Ja","2008","Brandenburg","3","125","0.70907816316877","0.639985924749292","0.778170401588249"
"Ja","2008","Brandenburg","4","96","0.617122722546112","0.536314369371089","0.697931075721134"
"Ja","2008","Brandenburg","5 Einkommensstärkstes Quintil","57","0.58939297347875","0.491994821055793","0.686791125901708"
"Ja","2008","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","101","0.805101609747069","0.737268470419517","0.872934749074622"
"Ja","2008","Mecklenburg-Vorpommern","2","87","0.778949825540388","0.702777741386111","0.855121909694665"
"Ja","2008","Mecklenburg-Vorpommern","3","79","0.742674233594267","0.658656253326449","0.826692213862085"
"Ja","2008","Mecklenburg-Vorpommern","4","41","0.656226948530895","0.538000350924083","0.774453546137708"
"Ja","2008","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","39","0.506907509716826","0.38807857836416","0.625736441069493"
"Ja","2008","Sachsen","1 Einkommensschwächstes Quintil","222","0.757529755723311","0.709352686981746","0.805706824464876"
"Ja","2008","Sachsen","2","271","0.693187073463458","0.646879965626208","0.739494181300708"
"Ja","2008","Sachsen","3","227","0.72995778882525","0.681982804308419","0.777932773342081"
"Ja","2008","Sachsen","4","152","0.661663566516047","0.601928058154177","0.721399074877917"
"Ja","2008","Sachsen","5 Einkommensstärkstes Quintil","61","0.455183052664653","0.368573743033597","0.541792362295709"
"Ja","2008","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","129","0.745167432299235","0.68078814641044","0.809546718188029"
"Ja","2008","Sachsen-Anhalt","2","177","0.792478472056154","0.740295427556676","0.844661516555632"
"Ja","2008","Sachsen-Anhalt","3","121","0.73770691770568","0.673445961319488","0.801967874091873"
"Ja","2008","Sachsen-Anhalt","4","91","0.619185178943794","0.540148026089038","0.698222331798549"
"Ja","2008","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","32","0.528467601467294","0.412353793145092","0.644581409789497"
"Ja","2008","Thüringen","1 Einkommensschwächstes Quintil","176","0.7818039284284","0.7294412891744","0.8341665676824"
"Ja","2008","Thüringen","2","193","0.758378018981717","0.705940854769099","0.810815183194335"
"Ja","2008","Thüringen","3","129","0.69727291863883","0.628810525611116","0.765735311666544"
"Ja","2008","Thüringen","4","91","0.667667914869918","0.588790222424544","0.746545607315292"
"Ja","2008","Thüringen","5 Einkommensstärkstes Quintil","35","0.651873656907715","0.527105362860905","0.776641950954524"
"Nein","2009","Schleswig-Holstein","1 Einkommensschwächstes Quintil","19","","",""
"Nein","2009","Schleswig-Holstein","2","37","0.293493532915506","0.21026801438741","0.376719051443603"
"Nein","2009","Schleswig-Holstein","3","20","","",""
"Nein","2009","Schleswig-Holstein","4","27","","",""
"Nein","2009","Schleswig-Holstein","5 Einkommensstärkstes Quintil","37","0.263446266515951","0.184958196954613","0.341934336077289"
"Nein","2009","Hamburg","1 Einkommensschwächstes Quintil","3","","",""
"Nein","2009","Hamburg","2","13","","",""
"Nein","2009","Hamburg","3","13","","",""
"Nein","2009","Hamburg","4","14","","",""
"Nein","2009","Hamburg","5 Einkommensstärkstes Quintil","27","","",""
"Nein","2009","Niedersachsen","1 Einkommensschwächstes Quintil","49","0.186439387881381","0.136432028557998","0.236446747204764"
"Nein","2009","Niedersachsen","2","66","0.198457010889137","0.152944193993321","0.243969827784952"
"Nein","2009","Niedersachsen","3","80","0.24976048482252","0.201100369824266","0.298420599820774"
"Nein","2009","Niedersachsen","4","127","0.28501889625218","0.239926653616988","0.330111138887373"
"Nein","2009","Niedersachsen","5 Einkommensstärkstes Quintil","128","0.383162703186048","0.334913214606307","0.431412191765789"
"Nein","2009","Bremen","1 Einkommensschwächstes Quintil","5","","",""
"Nein","2009","Bremen","2","3","","",""
"Nein","2009","Bremen","3","4","","",""
"Nein","2009","Bremen","4","6","","",""
"Nein","2009","Bremen","5 Einkommensstärkstes Quintil","8","","",""
"Nein","2009","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","112","0.210178030092651","0.175685586732047","0.244670473453255"
"Nein","2009","Nordrhein-Westfalen","2","188","0.283871164486062","0.249781739570063","0.317960589402061"
"Nein","2009","Nordrhein-Westfalen","3","168","0.277992890980065","0.242025201264736","0.313960580695393"
"Nein","2009","Nordrhein-Westfalen","4","222","0.287937397937021","0.256402340485581","0.31947245538846"
"Nein","2009","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","323","0.342983378324333","0.312923303882575","0.373043452766091"
"Nein","2009","Hessen","1 Einkommensschwächstes Quintil","44","0.249602122775738","0.186378151132297","0.31282609441918"
"Nein","2009","Hessen","2","51","0.261373679176285","0.197006438660281","0.325740919692288"
"Nein","2009","Hessen","3","48","0.211145098882683","0.153862877433821","0.268427320331545"
"Nein","2009","Hessen","4","65","0.223724904378134","0.172873467350647","0.274576341405621"
"Nein","2009","Hessen","5 Einkommensstärkstes Quintil","104","0.286818333554708","0.241404397673317","0.332232269436099"
"Nein","2009","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","48","0.243257204740156","0.179689567390623","0.30682484208969"
"Nein","2009","Rheinland-Pfalz,Saarland","2","48","0.235208512503166","0.179290723044058","0.291126301962275"
"Nein","2009","Rheinland-Pfalz,Saarland","3","54","0.277144418727293","0.211575138951284","0.342713698503301"
"Nein","2009","Rheinland-Pfalz,Saarland","4","63","0.277547925758727","0.219424101407028","0.335671750110425"
"Nein","2009","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","59","0.311855474517719","0.248595211010712","0.375115738024726"
"Nein","2009","Baden-Württemberg","1 Einkommensschwächstes Quintil","68","0.219128276629247","0.169135267672424","0.269121285586069"
"Nein","2009","Baden-Württemberg","2","92","0.263318271875991","0.215062024179367","0.311574519572614"
"Nein","2009","Baden-Württemberg","3","106","0.261157255570979","0.215969389495585","0.306345121646373"
"Nein","2009","Baden-Württemberg","4","151","0.283069144049999","0.245556462466617","0.320581825633382"
"Nein","2009","Baden-Württemberg","5 Einkommensstärkstes Quintil","154","0.291523369853612","0.253849378009702","0.329197361697522"
"Nein","2009","Bayern","1 Einkommensschwächstes Quintil","101","0.273275505456156","0.227620037272256","0.318930973640055"
"Nein","2009","Bayern","2","130","0.310786614456555","0.269122042475298","0.352451186437812"
"Nein","2009","Bayern","3","132","0.250598877105823","0.211462162299226","0.289735591912421"
"Nein","2009","Bayern","4","174","0.323822429140597","0.285204197551239","0.362440660729954"
"Nein","2009","Bayern","5 Einkommensstärkstes Quintil","217","0.306019975030764","0.271280510833174","0.340759439228353"
"Nein","2009","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2009","Saarland","2","","","",""
"Nein","2009","Saarland","3","","","",""
"Nein","2009","Saarland","4","","","",""
"Nein","2009","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2009","Berlin","1 Einkommensschwächstes Quintil","31","0.206612357248343","0.13417237582565","0.279052338671036"
"Nein","2009","Berlin","2","33","0.317717859220365","0.231491133453367","0.403944584987363"
"Nein","2009","Berlin","3","25","","",""
"Nein","2009","Berlin","4","42","0.229261661678323","0.164330323695091","0.294192999661556"
"Nein","2009","Berlin","5 Einkommensstärkstes Quintil","46","0.335760547283494","0.259932107115422","0.411588987451566"
"Nein","2009","Brandenburg","1 Einkommensschwächstes Quintil","46","0.307298545645001","0.239328938463028","0.375268152826975"
"Nein","2009","Brandenburg","2","36","0.266780858490181","0.198035440199376","0.335526276780986"
"Nein","2009","Brandenburg","3","37","0.301499377127064","0.233701145618708","0.36929760863542"
"Nein","2009","Brandenburg","4","38","0.275205533194879","0.203970171673901","0.346440894715858"
"Nein","2009","Brandenburg","5 Einkommensstärkstes Quintil","37","0.446061345226312","0.348635042435257","0.543487648017367"
"Nein","2009","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","21","","",""
"Nein","2009","Mecklenburg-Vorpommern","2","29","","",""
"Nein","2009","Mecklenburg-Vorpommern","3","20","","",""
"Nein","2009","Mecklenburg-Vorpommern","4","22","","",""
"Nein","2009","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","20","","",""
"Nein","2009","Sachsen","1 Einkommensschwächstes Quintil","78","0.291561494802464","0.238327968167624","0.344795021437304"
"Nein","2009","Sachsen","2","92","0.229823991304081","0.188438748072735","0.271209234535428"
"Nein","2009","Sachsen","3","89","0.246681825159548","0.199597326077638","0.293766324241458"
"Nein","2009","Sachsen","4","97","0.357467845190202","0.294424749875903","0.420510940504502"
"Nein","2009","Sachsen","5 Einkommensstärkstes Quintil","52","0.492340985882825","0.398914331943688","0.585767639821962"
"Nein","2009","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","40","0.219574410782089","0.155432083536957","0.283716738027222"
"Nein","2009","Sachsen-Anhalt","2","50","0.203929568962577","0.149041397195349","0.258817740729805"
"Nein","2009","Sachsen-Anhalt","3","35","0.174463346495251","0.117747535418481","0.231179157572022"
"Nein","2009","Sachsen-Anhalt","4","50","0.424443944461561","0.340444530667119","0.508443358256003"
"Nein","2009","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","39","0.490610454274921","0.377471835554107","0.603749072995735"
"Nein","2009","Thüringen","1 Einkommensschwächstes Quintil","49","0.231057783548317","0.173357451209493","0.28875811588714"
"Nein","2009","Thüringen","2","58","0.27093694391425","0.215622454192276","0.326251433636224"
"Nein","2009","Thüringen","3","42","0.289792867889929","0.221596696840343","0.357989038939515"
"Nein","2009","Thüringen","4","38","0.37184788094375","0.287123548710986","0.456572213176514"
"Nein","2009","Thüringen","5 Einkommensstärkstes Quintil","20","","",""
"Ja","2009","Schleswig-Holstein","1 Einkommensschwächstes Quintil","60","0.786200815547229","0.695793346265012","0.876608284829445"
"Ja","2009","Schleswig-Holstein","2","78","0.706506467084494","0.623280948556397","0.78973198561259"
"Ja","2009","Schleswig-Holstein","3","60","0.780252552024278","0.689515928049969","0.870989175998587"
"Ja","2009","Schleswig-Holstein","4","81","0.768004875747158","0.688396707575937","0.847613043918379"
"Ja","2009","Schleswig-Holstein","5 Einkommensstärkstes Quintil","84","0.736553733484049","0.658065663922711","0.815041803045387"
"Ja","2009","Hamburg","1 Einkommensschwächstes Quintil","15","","",""
"Ja","2009","Hamburg","2","30","0.725648081207107","0.592286452790728","0.859009709623487"
"Ja","2009","Hamburg","3","40","0.738703166640222","0.620422923153573","0.856983410126872"
"Ja","2009","Hamburg","4","47","0.799288173196138","0.698775378409378","0.899800967982899"
"Ja","2009","Hamburg","5 Einkommensstärkstes Quintil","60","0.734059985888439","0.641217644590961","0.826902327185917"
"Ja","2009","Niedersachsen","1 Einkommensschwächstes Quintil","184","0.813560612118619","0.763553252795236","0.863567971442002"
"Ja","2009","Niedersachsen","2","229","0.801542989110863","0.756030172215048","0.847055806006679"
"Ja","2009","Niedersachsen","3","224","0.75023951517748","0.701579400179226","0.798899630175735"
"Ja","2009","Niedersachsen","4","258","0.71498110374782","0.669888861112627","0.760073346383012"
"Ja","2009","Niedersachsen","5 Einkommensstärkstes Quintil","262","0.616837296813952","0.568587808234211","0.665086785393693"
"Ja","2009","Bremen","1 Einkommensschwächstes Quintil","11","","",""
"Ja","2009","Bremen","2","20","","",""
"Ja","2009","Bremen","3","15","","",""
"Ja","2009","Bremen","4","29","","",""
"Ja","2009","Bremen","5 Einkommensstärkstes Quintil","17","","",""
"Ja","2009","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","424","0.78982196990735","0.755329526546746","0.824314413267954"
"Ja","2009","Nordrhein-Westfalen","2","484","0.716128835513938","0.682039410597939","0.750218260429937"
"Ja","2009","Nordrhein-Westfalen","3","428","0.722007109019935","0.686039419304607","0.757974798735264"
"Ja","2009","Nordrhein-Westfalen","4","570","0.71206260206298","0.68052754461154","0.743597659514419"
"Ja","2009","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","635","0.657016621675667","0.626956547233909","0.687076696117425"
"Ja","2009","Hessen","1 Einkommensschwächstes Quintil","136","0.750397877224262","0.68717390558082","0.813621848867703"
"Ja","2009","Hessen","2","128","0.738626320823715","0.674259080307712","0.802993561339719"
"Ja","2009","Hessen","3","147","0.788854901117317","0.731572679668455","0.846137122566178"
"Ja","2009","Hessen","4","193","0.776275095621866","0.725423658594379","0.827126532649353"
"Ja","2009","Hessen","5 Einkommensstärkstes Quintil","277","0.713181666445292","0.667767730563901","0.758595602326683"
"Ja","2009","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","127","0.756742795259844","0.69317515791031","0.820310432609377"
"Ja","2009","Rheinland-Pfalz,Saarland","2","173","0.764791487496834","0.708873698037725","0.820709276955942"
"Ja","2009","Rheinland-Pfalz,Saarland","3","125","0.722855581272707","0.657286301496699","0.788424861048716"
"Ja","2009","Rheinland-Pfalz,Saarland","4","165","0.722452074241273","0.664328249889575","0.780575898592972"
"Ja","2009","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","147","0.688144525482281","0.624884261975274","0.751404788989288"
"Ja","2009","Baden-Württemberg","1 Einkommensschwächstes Quintil","195","0.780871723370753","0.730878714413931","0.830864732327576"
"Ja","2009","Baden-Württemberg","2","228","0.736681728124009","0.688425480427386","0.784937975820633"
"Ja","2009","Baden-Württemberg","3","257","0.738842744429021","0.693654878353627","0.784030610504415"
"Ja","2009","Baden-Württemberg","4","403","0.716930855950001","0.679418174366618","0.754443537533383"
"Ja","2009","Baden-Württemberg","5 Einkommensstärkstes Quintil","405","0.708476630146388","0.670802638302478","0.746150621990298"
"Ja","2009","Bayern","1 Einkommensschwächstes Quintil","265","0.726724494543844","0.681069026359945","0.772379962727744"
"Ja","2009","Bayern","2","344","0.689213385543445","0.647548813562188","0.730877957524702"
"Ja","2009","Bayern","3","339","0.749401122894177","0.710264408087579","0.788537837700774"
