year,quintil_oecd_hh,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,1st Quintile,Rural regions,Very Inexpensive,0.03815,32,509,0.02149,0.05481
2007,1st Quintile,Rural regions,Inexpensive,0.17329,128,509,0.14037,0.20620
2007,1st Quintile,Rural regions,Reasonable,0.31923,236,509,0.27869,0.35977
2007,1st Quintile,Rural regions,Slightly Expensive,0.15824,113,509,0.12650,0.18998
2007,2nd Quintile,Urban regions,Very Inexpensive,0.04507,50,891,0.03144,0.05870
2007,2nd Quintile,Urban regions,Inexpensive,0.17812,226,891,0.15298,0.20325
2007,2nd Quintile,Urban regions,Reasonable,0.32159,418,891,0.29091,0.35228
2007,2nd Quintile,Urban regions,Slightly Expensive,0.12491,165,891,0.10319,0.14664
2007,2nd Quintile,Urban regions,Too Expensive,0.02475,32,891,0.01454,0.03496
2007,2nd Quintile,Rural regions,Very Inexpensive,0.03972,32,372,0.01984,0.05959
2007,2nd Quintile,Rural regions,Inexpensive,0.13054,97,372,0.09625,0.16482
2007,2nd Quintile,Rural regions,Reasonable,0.23262,177,372,0.18962,0.27561
2007,2nd Quintile,Rural regions,Slightly Expensive,0.07270,66,372,0.04628,0.09912
2007,3rd Quintile,Urban regions,Very Inexpensive,0.03851,45,703,0.02427,0.05274
2007,3rd Quintile,Urban regions,Inexpensive,0.12824,180,703,0.10350,0.15297
2007,3rd Quintile,Urban regions,Reasonable,0.27275,344,703,0.23981,0.30570
2007,3rd Quintile,Urban regions,Slightly Expensive,0.10341,134,703,0.08088,0.12593
2007,3rd Quintile,Rural regions,Inexpensive,0.07434,68,241,0.04115,0.10752
2007,3rd Quintile,Rural regions,Reasonable,0.17415,126,241,0.12617,0.22213
2007,3rd Quintile,Rural regions,Slightly Expensive,0.05950,47,241,0.02957,0.08943
2007,4th Quintile,Urban regions,Very Inexpensive,0.03435,47,634,0.02016,0.04854
2007,4th Quintile,Urban regions,Inexpensive,0.09773,139,634,0.07460,0.12086
2007,4th Quintile,Urban regions,Reasonable,0.22760,328,634,0.19493,0.26026
2007,4th Quintile,Urban regions,Slightly Expensive,0.08677,120,634,0.06484,0.10869
2007,4th Quintile,Rural regions,Inexpensive,0.08961,54,175,0.04717,0.13205
2007,4th Quintile,Rural regions,Reasonable,0.13874,87,175,0.08738,0.19011
2007,4th Quintile,Rural regions,Slightly Expensive,0.05620,34,175,0.02198,0.09042
2007,5th Quintile,Urban regions,Very Inexpensive,0.02238,40,600,0.01053,0.03422
2007,5th Quintile,Urban regions,Inexpensive,0.09283,147,600,0.06959,0.11607
2007,5th Quintile,Urban regions,Reasonable,0.17994,303,600,0.14917,0.21070
2007,5th Quintile,Urban regions,Slightly Expensive,0.05983,110,600,0.04084,0.07883
2007,5th Quintile,Rural regions,Reasonable,0.09718,58,58,0.02029,0.17408
2008,1st Quintile,Urban regions,Very Inexpensive,0.05768,64,977,0.04305,0.07231
2008,1st Quintile,Urban regions,Inexpensive,0.17292,216,977,0.14920,0.19665
2008,1st Quintile,Urban regions,Reasonable,0.38895,460,977,0.35837,0.41954
2008,1st Quintile,Urban regions,Slightly Expensive,0.17932,205,977,0.15526,0.20339
2008,1st Quintile,Urban regions,Too Expensive,0.03508,32,977,0.02353,0.04662
2008,1st Quintile,Rural regions,Very Inexpensive,0.05934,33,471,0.03798,0.08069
2008,1st Quintile,Rural regions,Inexpensive,0.17456,120,471,0.14024,0.20888
2008,1st Quintile,Rural regions,Reasonable,0.31403,232,471,0.27207,0.35599
2008,1st Quintile,Rural regions,Slightly Expensive,0.13402,86,471,0.10322,0.16482
2008,2nd Quintile,Urban regions,Very Inexpensive,0.04131,43,776,0.02730,0.05532
2008,2nd Quintile,Urban regions,Inexpensive,0.17538,214,776,0.14861,0.20216
2008,2nd Quintile,Urban regions,Reasonable,0.31473,373,776,0.28203,0.34743
2008,2nd Quintile,Urban regions,Slightly Expensive,0.12478,146,776,0.10151,0.14804
2008,2nd Quintile,Rural regions,Inexpensive,0.14412,104,323,0.10576,0.18248
2008,2nd Quintile,Rural regions,Reasonable,0.22252,159,323,0.17709,0.26796
2008,2nd Quintile,Rural regions,Slightly Expensive,0.09265,60,323,0.06098,0.12432
2008,3rd Quintile,Urban regions,Very Inexpensive,0.04629,55,700,0.03072,0.06187
2008,3rd Quintile,Urban regions,Inexpensive,0.12782,170,700,0.10307,0.15258
2008,3rd Quintile,Urban regions,Reasonable,0.25577,327,700,0.22342,0.28811
2008,3rd Quintile,Urban regions,Slightly Expensive,0.11713,148,700,0.09329,0.14097
2008,3rd Quintile,Rural regions,Inexpensive,0.07961,64,227,0.04432,0.11490
2008,3rd Quintile,Rural regions,Reasonable,0.15964,113,227,0.11189,0.20739
2008,3rd Quintile,Rural regions,Slightly Expensive,0.07777,50,227,0.04285,0.11268
2008,4th Quintile,Urban regions,Very Inexpensive,0.02877,36,575,0.01510,0.04245
2008,4th Quintile,Urban regions,Inexpensive,0.11435,145,575,0.08831,0.14038
2008,4th Quintile,Urban regions,Reasonable,0.22764,304,575,0.19333,0.26194
2008,4th Quintile,Urban regions,Slightly Expensive,0.07515,90,575,0.05358,0.09671
2008,4th Quintile,Rural regions,Inexpensive,0.08868,48,159,0.04435,0.13301
2008,4th Quintile,Rural regions,Reasonable,0.11935,77,159,0.06880,0.16990
2008,4th Quintile,Rural regions,Slightly Expensive,0.04746,34,159,0.01431,0.08061
2008,5th Quintile,Urban regions,Very Inexpensive,0.02181,41,559,0.00969,0.03393
2008,5th Quintile,Urban regions,Inexpensive,0.09502,138,559,0.07069,0.11935
2008,5th Quintile,Urban regions,Reasonable,0.16971,282,559,0.13856,0.20085
2008,5th Quintile,Urban regions,Slightly Expensive,0.05260,98,559,0.03408,0.07112
2008,5th Quintile,Rural regions,Reasonable,0.05674,44,44,-0.01241,0.12588
2009,1st Quintile,Urban regions,Very Inexpensive,0.04981,59,940,0.03590,0.06373
2009,1st Quintile,Urban regions,Inexpensive,0.19707,238,940,0.17163,0.22252
2009,1st Quintile,Urban regions,Reasonable,0.35665,419,940,0.32601,0.38728
2009,1st Quintile,Urban regions,Slightly Expensive,0.16569,189,940,0.14190,0.18947
2009,1st Quintile,Urban regions,Too Expensive,0.03929,35,940,0.02686,0.05172
2009,1st Quintile,Rural regions,Very Inexpensive,0.03991,31,460,0.02200,0.05782
2009,1st Quintile,Rural regions,Inexpensive,0.16982,114,460,0.13547,0.20417
2009,1st Quintile,Rural regions,Reasonable,0.35060,218,460,0.30695,0.39425
2009,1st Quintile,Rural regions,Slightly Expensive,0.14157,97,460,0.10968,0.17346
2009,2nd Quintile,Urban regions,Very Inexpensive,0.05227,57,743,0.03625,0.06828
2009,2nd Quintile,Urban regions,Inexpensive,0.14628,178,743,0.12085,0.17171
2009,2nd Quintile,Urban regions,Reasonable,0.32327,359,743,0.28962,0.35692
2009,2nd Quintile,Urban regions,Slightly Expensive,0.13212,149,743,0.10775,0.15649
2009,2nd Quintile,Rural regions,Inexpensive,0.13280,99,307,0.09478,0.17083
2009,2nd Quintile,Rural regions,Reasonable,0.21776,152,307,0.17152,0.26400
2009,2nd Quintile,Rural regions,Slightly Expensive,0.08629,56,307,0.05483,0.11775
2009,3rd Quintile,Urban regions,Very Inexpensive,0.03427,37,618,0.01991,0.04862
2009,3rd Quintile,Urban regions,Inexpensive,0.15054,170,618,0.12232,0.17875
2009,3rd Quintile,Urban regions,Reasonable,0.26274,304,618,0.22801,0.29746
2009,3rd Quintile,Urban regions,Slightly Expensive,0.09125,107,618,0.06853,0.11397
2009,3rd Quintile,Rural regions,Inexpensive,0.05816,55,207,0.02620,0.09012
2009,3rd Quintile,Rural regions,Reasonable,0.15913,108,207,0.10917,0.20908
2009,3rd Quintile,Rural regions,Slightly Expensive,0.07205,44,207,0.03674,0.10735
2009,4th Quintile,Urban regions,Very Inexpensive,0.02770,38,536,0.01379,0.04161
2009,4th Quintile,Urban regions,Inexpensive,0.09402,115,536,0.06929,0.11876
2009,4th Quintile,Urban regions,Reasonable,0.23985,292,536,0.20367,0.27603
2009,4th Quintile,Urban regions,Slightly Expensive,0.07965,91,536,0.05671,0.10260
2009,4th Quintile,Rural regions,Inexpensive,0.07759,43,137,0.03263,0.12256
2009,4th Quintile,Rural regions,Reasonable,0.14736,94,137,0.08778,0.20693
2009,5th Quintile,Urban regions,Very Inexpensive,0.02266,36,510,0.00973,0.03559
2009,5th Quintile,Urban regions,Inexpensive,0.08628,128,510,0.06189,0.11067
2009,5th Quintile,Urban regions,Reasonable,0.15031,247,510,0.11926,0.18136
2009,5th Quintile,Urban regions,Slightly Expensive,0.06192,99,510,0.04098,0.08286
2009,5th Quintile,Rural regions,Reasonable,0.06601,44,44,-0.00821,0.14023
2010,1st Quintile,Urban regions,Very Inexpensive,0.05795,112,1740,0.04697,0.06893
2010,1st Quintile,Urban regions,Inexpensive,0.17424,418,1740,0.15641,0.19207
2010,1st Quintile,Urban regions,Reasonable,0.38468,755,1740,0.36182,0.40755
2010,1st Quintile,Urban regions,Slightly Expensive,0.18820,384,1740,0.16983,0.20657
2010,1st Quintile,Urban regions,Too Expensive,0.02522,71,1740,0.01785,0.03259
2010,1st Quintile,Rural regions,Very Inexpensive,0.05961,64,873,0.04390,0.07533
2010,1st Quintile,Rural regions,Inexpensive,0.17900,218,873,0.15355,0.20444
2010,1st Quintile,Rural regions,Reasonable,0.31470,371,873,0.28388,0.34552
2010,1st Quintile,Rural regions,Slightly Expensive,0.14036,172,873,0.11730,0.16342
2010,1st Quintile,Rural regions,Too Expensive,0.02305,48,873,0.01309,0.03300
2010,2nd Quintile,Urban regions,Very Inexpensive,0.04212,87,1153,0.03052,0.05372
2010,2nd Quintile,Urban regions,Inexpensive,0.15688,301,1153,0.13587,0.17788
2010,2nd Quintile,Urban regions,Reasonable,0.31099,520,1153,0.28426,0.33773
2010,2nd Quintile,Urban regions,Slightly Expensive,0.12477,213,1153,0.10569,0.14385
2010,2nd Quintile,Urban regions,Too Expensive,0.01326,32,1153,0.00666,0.01987
2010,2nd Quintile,Rural regions,Very Inexpensive,0.03704,45,517,0.02075,0.05334
2010,2nd Quintile,Rural regions,Inexpensive,0.11482,144,517,0.08731,0.14233
2010,2nd Quintile,Rural regions,Reasonable,0.22004,246,517,0.18429,0.25578
2010,2nd Quintile,Rural regions,Slightly Expensive,0.08470,82,517,0.06068,0.10873
2010,3rd Quintile,Urban regions,Very Inexpensive,0.04824,80,796,0.03334,0.06313
2010,3rd Quintile,Urban regions,Inexpensive,0.12369,207,796,0.10081,0.14658
2010,3rd Quintile,Urban regions,Reasonable,0.25969,362,796,0.22921,0.29017
2010,3rd Quintile,Urban regions,Slightly Expensive,0.09563,147,796,0.07519,0.11608
2010,3rd Quintile,Rural regions,Inexpensive,0.08782,89,276,0.05437,0.12128
2010,3rd Quintile,Rural regions,Reasonable,0.13776,139,276,0.09702,0.17849
2010,3rd Quintile,Rural regions,Slightly Expensive,0.07288,48,276,0.04215,0.10360
2010,4th Quintile,Urban regions,Very Inexpensive,0.03091,56,682,0.01791,0.04391
2010,4th Quintile,Urban regions,Inexpensive,0.10549,160,682,0.08242,0.12856
2010,4th Quintile,Urban regions,Reasonable,0.19608,334,682,0.16626,0.22590
2010,4th Quintile,Urban regions,Slightly Expensive,0.08755,132,682,0.06632,0.10878
2010,4th Quintile,Rural regions,Inexpensive,0.06753,47,169,0.02958,0.10548
2010,4th Quintile,Rural regions,Reasonable,0.12588,89,169,0.07572,0.17604
2010,4th Quintile,Rural regions,Slightly Expensive,0.04774,33,169,0.01550,0.07999
2010,5th Quintile,Urban regions,Very Inexpensive,0.02652,50,607,0.01373,0.03931
2010,5th Quintile,Urban regions,Inexpensive,0.07423,151,607,0.05336,0.09510
2010,5th Quintile,Urban regions,Reasonable,0.16246,299,607,0.13309,0.19183
2010,5th Quintile,Urban regions,Slightly Expensive,0.06166,107,607,0.04251,0.08081
2010,5th Quintile,Rural regions,Reasonable,0.06266,45,45,-0.00895,0.13427
2011,1st Quintile,Urban regions,Very Inexpensive,0.05343,130,1952,0.04345,0.06341
2011,1st Quintile,Urban regions,Inexpensive,0.20405,480,1952,0.18617,0.22193
2011,1st Quintile,Urban regions,Reasonable,0.38123,832,1952,0.35968,0.40278
2011,1st Quintile,Urban regions,Slightly Expensive,0.16530,417,1952,0.14881,0.18178
2011,1st Quintile,Urban regions,Too Expensive,0.03194,93,1952,0.02414,0.03974
2011,1st Quintile,Rural regions,Very Inexpensive,0.04885,69,1074,0.03595,0.06175
2011,1st Quintile,Rural regions,Inexpensive,0.21314,282,1074,0.18864,0.23765
2011,1st Quintile,Rural regions,Reasonable,0.30038,457,1074,0.27295,0.32781
2011,1st Quintile,Rural regions,Slightly Expensive,0.14059,216,1074,0.11979,0.16138
2011,1st Quintile,Rural regions,Too Expensive,0.02645,50,1074,0.01685,0.03605
2011,2nd Quintile,Urban regions,Very Inexpensive,0.03789,102,1331,0.02763,0.04816
2011,2nd Quintile,Urban regions,Inexpensive,0.16366,358,1331,0.14377,0.18354
2011,2nd Quintile,Urban regions,Reasonable,0.30965,604,1331,0.28480,0.33450
2011,2nd Quintile,Urban regions,Slightly Expensive,0.10754,229,1331,0.09089,0.12419
2011,2nd Quintile,Urban regions,Too Expensive,0.01291,38,1331,0.00685,0.01898
2011,2nd Quintile,Rural regions,Very Inexpensive,0.03881,54,618,0.02357,0.05405
2011,2nd Quintile,Rural regions,Inexpensive,0.11034,157,618,0.08562,0.13506
2011,2nd Quintile,Rural regions,Reasonable,0.21486,289,618,0.18245,0.24727
2011,2nd Quintile,Rural regions,Slightly Expensive,0.07937,118,618,0.05804,0.10069
2011,3rd Quintile,Urban regions,Very Inexpensive,0.04813,97,1005,0.03489,0.06137
2011,3rd Quintile,Urban regions,Inexpensive,0.11246,241,1005,0.09292,0.13200
2011,3rd Quintile,Urban regions,Reasonable,0.26116,484,1005,0.23399,0.28833
2011,3rd Quintile,Urban regions,Slightly Expensive,0.09782,183,1005,0.07945,0.11620
2011,3rd Quintile,Rural regions,Very Inexpensive,0.03532,48,404,0.01730,0.05334
2011,3rd Quintile,Rural regions,Inexpensive,0.08502,92,404,0.05779,0.11225
2011,3rd Quintile,Rural regions,Reasonable,0.14932,201,404,0.11452,0.18412
2011,3rd Quintile,Rural regions,Slightly Expensive,0.06974,63,404,0.04487,0.09461
2011,4th Quintile,Urban regions,Very Inexpensive,0.03691,74,834,0.02411,0.04972
2011,4th Quintile,Urban regions,Inexpensive,0.09788,195,834,0.07770,0.11806
2011,4th Quintile,Urban regions,Reasonable,0.22526,433,834,0.19689,0.25363
2011,4th Quintile,Urban regions,Slightly Expensive,0.07238,132,834,0.05478,0.08998
2011,4th Quintile,Rural regions,Very Inexpensive,0.03102,31,248,0.00940,0.05264
2011,4th Quintile,Rural regions,Inexpensive,0.07442,67,248,0.04169,0.10715
2011,4th Quintile,Rural regions,Reasonable,0.12329,111,248,0.08229,0.16430
2011,4th Quintile,Rural regions,Slightly Expensive,0.05077,39,248,0.02339,0.07814
2011,5th Quintile,Urban regions,Very Inexpensive,0.02559,58,681,0.01372,0.03746
2011,5th Quintile,Urban regions,Inexpensive,0.07593,164,681,0.05602,0.09584
2011,5th Quintile,Urban regions,Reasonable,0.16067,345,681,0.13307,0.18827
2011,5th Quintile,Urban regions,Slightly Expensive,0.05531,114,681,0.03812,0.07249
2011,5th Quintile,Rural regions,Inexpensive,0.05911,35,91,0.01039,0.10784
2011,5th Quintile,Rural regions,Reasonable,0.06949,56,91,0.01695,0.12202
2012,1st Quintile,Urban regions,Very Inexpensive,0.04820,126,1864,0.03847,0.05792
2012,1st Quintile,Urban regions,Inexpensive,0.19867,451,1864,0.18055,0.21678
2012,1st Quintile,Urban regions,Reasonable,0.39940,819,1864,0.37716,0.42164
2012,1st Quintile,Urban regions,Slightly Expensive,0.15348,367,1864,0.13711,0.16985
2012,1st Quintile,Urban regions,Too Expensive,0.03610,101,1864,0.02763,0.04457
2012,1st Quintile,Rural regions,Very Inexpensive,0.05270,69,1118,0.03960,0.06580
2012,1st Quintile,Rural regions,Inexpensive,0.20425,299,1118,0.18061,0.22789
2012,1st Quintile,Rural regions,Reasonable,0.34237,503,1118,0.31455,0.37020
2012,1st Quintile,Rural regions,Slightly Expensive,0.13212,199,1118,0.11226,0.15198
2012,1st Quintile,Rural regions,Too Expensive,0.02561,48,1118,0.01635,0.03487
2012,2nd Quintile,Urban regions,Very Inexpensive,0.03900,92,1329,0.02859,0.04941
2012,2nd Quintile,Urban regions,Inexpensive,0.15946,369,1329,0.13976,0.17915
2012,2nd Quintile,Urban regions,Reasonable,0.30431,602,1329,0.27957,0.32906
2012,2nd Quintile,Urban regions,Slightly Expensive,0.11948,224,1329,0.10203,0.13692
2012,2nd Quintile,Urban regions,Too Expensive,0.01811,42,1329,0.01094,0.02528
2012,2nd Quintile,Rural regions,Very Inexpensive,0.04196,50,621,0.02618,0.05774
2012,2nd Quintile,Rural regions,Inexpensive,0.13450,175,621,0.10765,0.16136
2012,2nd Quintile,Rural regions,Reasonable,0.25304,292,621,0.21881,0.28726
2012,2nd Quintile,Rural regions,Slightly Expensive,0.09741,104,621,0.07407,0.12075
2012,3rd Quintile,Urban regions,Very Inexpensive,0.04713,98,1020,0.03412,0.06014
2012,3rd Quintile,Urban regions,Inexpensive,0.14460,312,1020,0.12300,0.16619
2012,3rd Quintile,Urban regions,Reasonable,0.23560,449,1020,0.20954,0.26166
2012,3rd Quintile,Urban regions,Slightly Expensive,0.09417,161,1020,0.07624,0.11211
2012,3rd Quintile,Rural regions,Very Inexpensive,0.03271,34,387,0.01497,0.05046
2012,3rd Quintile,Rural regions,Inexpensive,0.10283,110,387,0.07253,0.13313
2012,3rd Quintile,Rural regions,Reasonable,0.15729,189,387,0.12097,0.19362
2012,3rd Quintile,Rural regions,Slightly Expensive,0.06733,54,387,0.04233,0.09232
2012,4th Quintile,Urban regions,Very Inexpensive,0.03982,74,766,0.02597,0.05368
2012,4th Quintile,Urban regions,Inexpensive,0.09792,201,766,0.07686,0.11898
2012,4th Quintile,Urban regions,Reasonable,0.21117,378,766,0.18224,0.24009
2012,4th Quintile,Urban regions,Slightly Expensive,0.06663,113,766,0.04896,0.08430
2012,4th Quintile,Rural regions,Inexpensive,0.06157,67,221,0.02981,0.09333
2012,4th Quintile,Rural regions,Reasonable,0.11049,117,221,0.06906,0.15192
2012,4th Quintile,Rural regions,Slightly Expensive,0.03382,37,221,0.00993,0.05770
2012,5th Quintile,Urban regions,Very Inexpensive,0.02610,48,648,0.01382,0.03839
2012,5th Quintile,Urban regions,Inexpensive,0.07928,172,648,0.05846,0.10009
2012,5th Quintile,Urban regions,Reasonable,0.16032,335,648,0.13205,0.18859
2012,5th Quintile,Urban regions,Slightly Expensive,0.05025,93,648,0.03341,0.06708
2012,5th Quintile,Rural regions,Inexpensive,0.05662,32,95,0.00990,0.10334
2012,5th Quintile,Rural regions,Reasonable,0.06991,63,95,0.01836,0.12146
2013,1st Quintile,Urban regions,Very Inexpensive,0.04991,149,2436,0.04126,0.05856
2013,1st Quintile,Urban regions,Inexpensive,0.20173,543,2436,0.18579,0.21767
2013,1st Quintile,Urban regions,Reasonable,0.40842,1114,2436,0.38890,0.42794
2013,1st Quintile,Urban regions,Slightly Expensive,0.16084,503,2436,0.14625,0.17543
2013,1st Quintile,Urban regions,Too Expensive,0.03359,127,2436,0.02644,0.04075
2013,1st Quintile,Rural regions,Very Inexpensive,0.04628,54,1134,0.03405,0.05852
2013,1st Quintile,Rural regions,Inexpensive,0.20931,282,1134,0.18562,0.23300
2013,1st Quintile,Rural regions,Reasonable,0.32971,533,1134,0.30234,0.35708
2013,1st Quintile,Rural regions,Slightly Expensive,0.12986,215,1134,0.11029,0.14944
2013,1st Quintile,Rural regions,Too Expensive,0.01768,50,1134,0.01000,0.02535
2013,2nd Quintile,Urban regions,Very Inexpensive,0.05382,127,1681,0.04303,0.06461
2013,2nd Quintile,Urban regions,Inexpensive,0.17282,457,1681,0.15474,0.19090
2013,2nd Quintile,Urban regions,Reasonable,0.29417,731,1681,0.27238,0.31596
2013,2nd Quintile,Urban regions,Slightly Expensive,0.12107,306,1681,0.10547,0.13667
2013,2nd Quintile,Urban regions,Too Expensive,0.02248,60,1681,0.01539,0.02957
2013,2nd Quintile,Rural regions,Very Inexpensive,0.02892,53,763,0.01702,0.04082
2013,2nd Quintile,Rural regions,Inexpensive,0.14002,220,763,0.11538,0.16465
2013,2nd Quintile,Rural regions,Reasonable,0.27638,372,763,0.24462,0.30813
2013,2nd Quintile,Rural regions,Slightly Expensive,0.07117,118,763,0.05291,0.08943
2013,3rd Quintile,Urban regions,Very Inexpensive,0.03361,82,1152,0.02320,0.04402
2013,3rd Quintile,Urban regions,Inexpensive,0.14101,331,1152,0.12090,0.16112
2013,3rd Quintile,Urban regions,Reasonable,0.23847,515,1152,0.21385,0.26308
2013,3rd Quintile,Urban regions,Slightly Expensive,0.07986,191,1152,0.06420,0.09552
2013,3rd Quintile,Urban regions,Too Expensive,0.01145,33,1152,0.00530,0.01760
2013,3rd Quintile,Rural regions,Very Inexpensive,0.03639,43,413,0.01831,0.05447
2013,3rd Quintile,Rural regions,Inexpensive,0.09066,105,413,0.06294,0.11839
2013,3rd Quintile,Rural regions,Reasonable,0.16905,203,413,0.13286,0.20524
2013,3rd Quintile,Rural regions,Slightly Expensive,0.04856,62,413,0.02780,0.06932
2013,4th Quintile,Urban regions,Very Inexpensive,0.04044,83,874,0.02737,0.05351
2013,4th Quintile,Urban regions,Inexpensive,0.10548,224,874,0.08510,0.12585
2013,4th Quintile,Urban regions,Reasonable,0.21251,450,874,0.18537,0.23964
2013,4th Quintile,Urban regions,Slightly Expensive,0.06106,117,874,0.04517,0.07694
2013,4th Quintile,Rural regions,Very Inexpensive,0.04044,44,290,0.01773,0.06316
2013,4th Quintile,Rural regions,Inexpensive,0.08268,78,290,0.05093,0.11443
2013,4th Quintile,Rural regions,Reasonable,0.12679,133,290,0.08843,0.16515
2013,4th Quintile,Rural regions,Slightly Expensive,0.02960,35,290,0.01006,0.04914
2013,5th Quintile,Urban regions,Very Inexpensive,0.02977,74,711,0.01727,0.04228
2013,5th Quintile,Urban regions,Inexpensive,0.08782,196,711,0.06700,0.10864
2013,5th Quintile,Urban regions,Reasonable,0.13380,327,711,0.10876,0.15884
2013,5th Quintile,Urban regions,Slightly Expensive,0.05056,114,711,0.03444,0.06667
2013,5th Quintile,Rural regions,Inexpensive,0.08392,41,111,0.03210,0.13573
2013,5th Quintile,Rural regions,Reasonable,0.06829,70,111,0.02115,0.11542
2014,1st Quintile,Urban regions,Very Inexpensive,0.05517,137,1915,0.04494,0.06540
2014,1st Quintile,Urban regions,Inexpensive,0.20206,437,1915,0.18407,0.22005
2014,1st Quintile,Urban regions,Reasonable,0.35228,814,1915,0.33088,0.37368
2014,1st Quintile,Urban regions,Slightly Expensive,0.18050,428,1915,0.16327,0.19773
2014,1st Quintile,Urban regions,Too Expensive,0.03143,99,1915,0.02361,0.03925
2014,1st Quintile,Rural regions,Very Inexpensive,0.04724,58,959,0.03380,0.06067
2014,1st Quintile,Rural regions,Inexpensive,0.21043,246,959,0.18462,0.23624
2014,1st Quintile,Rural regions,Reasonable,0.32681,432,959,0.29711,0.35651
2014,1st Quintile,Rural regions,Slightly Expensive,0.14234,186,959,0.12021,0.16447
2014,1st Quintile,Rural regions,Too Expensive,0.02690,37,959,0.01665,0.03714
2014,2nd Quintile,Urban regions,Very Inexpensive,0.05689,120,1444,0.04494,0.06884
2014,2nd Quintile,Urban regions,Inexpensive,0.18760,393,1444,0.16746,0.20774
2014,2nd Quintile,Urban regions,Reasonable,0.30905,638,1444,0.28520,0.33289
2014,2nd Quintile,Urban regions,Slightly Expensive,0.10927,252,1444,0.09317,0.12537
2014,2nd Quintile,Urban regions,Too Expensive,0.01241,41,1444,0.00670,0.01812
2014,2nd Quintile,Rural regions,Very Inexpensive,0.04952,61,674,0.03313,0.06591
2014,2nd Quintile,Rural regions,Inexpensive,0.12812,171,674,0.10287,0.15338
2014,2nd Quintile,Rural regions,Reasonable,0.24269,321,674,0.21030,0.27508
2014,2nd Quintile,Rural regions,Slightly Expensive,0.09247,121,674,0.07059,0.11436
2014,3rd Quintile,Urban regions,Very Inexpensive,0.04765,96,1025,0.03460,0.06069
2014,3rd Quintile,Urban regions,Inexpensive,0.14168,298,1025,0.12032,0.16304
2014,3rd Quintile,Urban regions,Reasonable,0.22788,468,1025,0.20219,0.25357
2014,3rd Quintile,Urban regions,Slightly Expensive,0.08157,163,1025,0.06481,0.09834
2014,3rd Quintile,Rural regions,Very Inexpensive,0.05674,63,431,0.03487,0.07860
2014,3rd Quintile,Rural regions,Inexpensive,0.11994,143,431,0.08923,0.15065
2014,3rd Quintile,Rural regions,Reasonable,0.16230,174,431,0.12745,0.19715
2014,3rd Quintile,Rural regions,Slightly Expensive,0.05543,51,431,0.03380,0.07706
2014,4th Quintile,Urban regions,Very Inexpensive,0.03767,84,851,0.02487,0.05047
2014,4th Quintile,Urban regions,Inexpensive,0.12869,243,851,0.10618,0.15120
2014,4th Quintile,Urban regions,Reasonable,0.21571,395,851,0.18806,0.24336
2014,4th Quintile,Urban regions,Slightly Expensive,0.06363,129,851,0.04722,0.08004
2014,4th Quintile,Rural regions,Very Inexpensive,0.03380,35,294,0.01311,0.05449
2014,4th Quintile,Rural regions,Inexpensive,0.12221,96,294,0.08471,0.15972
2014,4th Quintile,Rural regions,Reasonable,0.14582,129,294,0.10541,0.18623
2014,4th Quintile,Rural regions,Slightly Expensive,0.02974,34,294,0.01029,0.04920
2014,5th Quintile,Urban regions,Very Inexpensive,0.02964,67,675,0.01684,0.04245
2014,5th Quintile,Urban regions,Inexpensive,0.08756,172,675,0.06622,0.10890
2014,5th Quintile,Urban regions,Reasonable,0.15484,325,675,0.12752,0.18215
2014,5th Quintile,Urban regions,Slightly Expensive,0.05283,111,675,0.03594,0.06972
2014,5th Quintile,Rural regions,Inexpensive,0.07812,50,118,0.02949,0.12675
2014,5th Quintile,Rural regions,Reasonable,0.09417,68,118,0.04125,0.14710
