year,hhtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Couple with children,East,Inexpensive,0.11568,139,530,0.08842,0.14293
2013,Couple with children,East,Reasonable,0.18958,255,530,0.15617,0.22298
2013,Couple with children,East,Slightly Expensive,0.06797,90,530,0.04652,0.08942
2013,Other Combinations,West,Inexpensive,0.11730,52,191,0.07155,0.16306
2013,Other Combinations,West,Reasonable,0.27541,91,191,0.21189,0.33893
2013,Other Combinations,West,Slightly Expensive,0.11089,48,191,0.06624,0.15554
2014,Single-person household,West,Very Inexpensive,0.05807,180,1766,0.04716,0.06898
2014,Single-person household,West,Inexpensive,0.17410,506,1766,0.15640,0.19179
2014,Single-person household,West,Reasonable,0.29003,809,1766,0.26886,0.31121
2014,Single-person household,West,Slightly Expensive,0.08931,239,1766,0.07601,0.10262
2014,Single-person household,West,Too Expensive,0.01338,32,1766,0.00802,0.01874
2014,Single-person household,East,Very Inexpensive,0.05335,57,658,0.03616,0.07053
2014,Single-person household,East,Inexpensive,0.21630,177,658,0.18482,0.24779
2014,Single-person household,East,Reasonable,0.32656,302,658,0.29070,0.36241
2014,Single-person household,East,Slightly Expensive,0.14290,122,658,0.11614,0.16966
2014,Couple without children,West,Very Inexpensive,0.02790,110,1317,0.01900,0.03679
2014,Couple without children,West,Inexpensive,0.11464,405,1317,0.09743,0.13185
2014,Couple without children,West,Reasonable,0.17650,596,1317,0.15591,0.19710
2014,Couple without children,West,Slightly Expensive,0.06338,206,1317,0.05022,0.07654
2014,Couple without children,East,Very Inexpensive,0.04986,60,549,0.03164,0.06808
2014,Couple without children,East,Inexpensive,0.15091,156,549,0.12094,0.18088
2014,Couple without children,East,Reasonable,0.19581,242,549,0.16259,0.22904
2014,Couple without children,East,Slightly Expensive,0.09460,91,549,0.07009,0.11910
2014,Single parent,West,Very Inexpensive,0.05530,89,1032,0.04135,0.06926
2014,Single parent,West,Inexpensive,0.16882,256,1032,0.14595,0.19169
2014,Single parent,West,Reasonable,0.28551,414,1032,0.25794,0.31308
2014,Single parent,West,Slightly Expensive,0.15883,230,1032,0.13651,0.18114
2014,Single parent,West,Too Expensive,0.02867,43,1032,0.01849,0.03886
2014,Single parent,East,Inexpensive,0.17743,73,287,0.13316,0.22171
2014,Single parent,East,Reasonable,0.32861,131,287,0.27417,0.38305
2014,Single parent,East,Slightly Expensive,0.17494,83,287,0.13091,0.21898
2014,Couple with children,West,Very Inexpensive,0.03174,158,2084,0.02421,0.03927
2014,Couple with children,West,Inexpensive,0.08877,502,2084,0.07656,0.10099
2014,Couple with children,West,Reasonable,0.17101,959,2084,0.15484,0.18718
2014,Couple with children,West,Slightly Expensive,0.07269,390,2084,0.06154,0.08384
2014,Couple with children,West,Too Expensive,0.01036,75,2084,0.00601,0.01470
2014,Couple with children,East,Very Inexpensive,0.06478,54,469,0.04248,0.08708
2014,Couple with children,East,Inexpensive,0.12654,129,469,0.09642,0.15666
2014,Couple with children,East,Reasonable,0.16229,204,469,0.12888,0.19569
2014,Couple with children,East,Slightly Expensive,0.06795,82,469,0.04515,0.09075
2014,Other Combinations,West,Inexpensive,0.12914,33,137,0.07278,0.18550
2014,Other Combinations,West,Reasonable,0.28772,71,137,0.21163,0.36380
2014,Other Combinations,West,Slightly Expensive,0.08775,33,137,0.04020,0.13531
