"religion","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"andere","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","2005","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","2005","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","2005","66 und älter","(noch) kein Abschluss","","","",""
"andere","2005","66 und älter","Hauptschulabschluss","","","",""
"andere","2005","66 und älter","Realschulabschluss","","","",""
"andere","2005","66 und älter","(Fach-)Abitur","","","",""
"andere","2005","66 und älter","AkademikerInnen","","","",""
"katholisch","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2006","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2006","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2006","66 und älter","Realschulabschluss","","","",""
"katholisch","2006","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2006","66 und älter","AkademikerInnen","","","",""
"evangelisch","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2006","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2006","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2006","66 und älter","Realschulabschluss","","","",""
"evangelisch","2006","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2006","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2006","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","2006","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","2006","66 und älter","Realschulabschluss","","","",""
"konfessionslos","2006","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","2006","66 und älter","AkademikerInnen","","","",""
"andere","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","2006","66 und älter","(noch) kein Abschluss","","","",""
"andere","2006","66 und älter","Hauptschulabschluss","","","",""
"andere","2006","66 und älter","Realschulabschluss","","","",""
"andere","2006","66 und älter","(Fach-)Abitur","","","",""
"andere","2006","66 und älter","AkademikerInnen","","","",""
"katholisch","2007","16-34 Jahre alt","(noch) kein Abschluss","101","0.23828215702677","0.195277029307484","0.281287284746057"
"katholisch","2007","16-34 Jahre alt","Hauptschulabschluss","296","0.359309217997537","0.326978055018379","0.391640380976696"
"katholisch","2007","16-34 Jahre alt","Realschulabschluss","338","0.247412132516587","0.224711264659684","0.27011300037349"
"katholisch","2007","16-34 Jahre alt","(Fach-)Abitur","329","0.316149969345587","0.289229489942597","0.343070448748577"
"katholisch","2007","16-34 Jahre alt","AkademikerInnen","171","0.316169944845729","0.277555048135847","0.354784841555611"
"katholisch","2007","35-65 Jahre alt","(noch) kein Abschluss","33","0.24506670367582","0.166109436176356","0.324023971175285"
"katholisch","2007","35-65 Jahre alt","Hauptschulabschluss","1394","0.371238219757177","0.355872956024895","0.386603483489459"
"katholisch","2007","35-65 Jahre alt","Realschulabschluss","813","0.234715987841154","0.22060633044762","0.248825645234688"
"katholisch","2007","35-65 Jahre alt","(Fach-)Abitur","323","0.345742403820168","0.316710904271648","0.374773903368688"
"katholisch","2007","35-65 Jahre alt","AkademikerInnen","757","0.268711804038045","0.252875548638877","0.284548059437212"
"katholisch","2007","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2007","66 und älter","Hauptschulabschluss","899","0.342380869472804","0.324613841989177","0.360147896956431"
"katholisch","2007","66 und älter","Realschulabschluss","160","0.281768077751444","0.244341523403823","0.319194632099064"
"katholisch","2007","66 und älter","(Fach-)Abitur","59","0.283149228983779","0.22007642691349","0.346222031054069"
"katholisch","2007","66 und älter","AkademikerInnen","176","0.23735107531521","0.208283680716044","0.266418469914377"
"evangelisch","2007","16-34 Jahre alt","(noch) kein Abschluss","147","0.37391234223633","0.325071866280529","0.422752818192131"
"evangelisch","2007","16-34 Jahre alt","Hauptschulabschluss","254","0.315480797171173","0.284166534354639","0.346795059987707"
"evangelisch","2007","16-34 Jahre alt","Realschulabschluss","444","0.327657558729936","0.302965419513029","0.352349697946842"
"evangelisch","2007","16-34 Jahre alt","(Fach-)Abitur","402","0.332074989187019","0.304807966538719","0.359342011835319"
"evangelisch","2007","16-34 Jahre alt","AkademikerInnen","179","0.345653101565481","0.306157862529568","0.385148340601395"
"evangelisch","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2007","35-65 Jahre alt","Hauptschulabschluss","1212","0.314217652175357","0.299454501526004","0.328980802824709"
"evangelisch","2007","35-65 Jahre alt","Realschulabschluss","1100","0.30277198525381","0.287475943145989","0.318068027361632"
"evangelisch","2007","35-65 Jahre alt","(Fach-)Abitur","324","0.295283339909334","0.267438450333001","0.323128229485668"
"evangelisch","2007","35-65 Jahre alt","AkademikerInnen","938","0.307688492869685","0.291200368844094","0.324176616895276"
"evangelisch","2007","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2007","66 und älter","Hauptschulabschluss","1254","0.471674648237086","0.452983120387317","0.490366176086855"
"evangelisch","2007","66 und älter","Realschulabschluss","282","0.514947814668952","0.473368488974014","0.556527140363891"
"evangelisch","2007","66 und älter","(Fach-)Abitur","99","0.484538586322218","0.414573347721798","0.554503824922638"
"evangelisch","2007","66 und älter","AkademikerInnen","313","0.378797308603515","0.345656104753372","0.411938512453657"
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","Hauptschulabschluss","84","0.0976555963090311","0.077652480826627","0.117658711791435"
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","Realschulabschluss","35","0.0329060617859373","0.0235212483632955","0.0422908752085791"
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","(Fach-)Abitur","41","0.0550087815794768","0.0418084244383418","0.0682091387206117"
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","(noch) kein Abschluss","40","0.336761654992078","0.250007197885595","0.423516112098561"
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","Hauptschulabschluss","210","0.0532197113786141","0.0460808085251042","0.0603586142321241"
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","(Fach-)Abitur","37","0.0356128612584224","0.0243006398381706","0.0469250826786742"
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2007","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2007","66 und älter","Hauptschulabschluss","38","0.0118568217554642","0.00780391237342438","0.015909731137504"
"islamische Religionsgemeinschaft","2007","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2007","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2007","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2007","16-34 Jahre alt","(noch) kein Abschluss","92","0.210177158760609","0.169049402326848","0.25130491519437"
"konfessionslos","2007","16-34 Jahre alt","Hauptschulabschluss","190","0.210172838280365","0.182718104522045","0.237627572038685"
"konfessionslos","2007","16-34 Jahre alt","Realschulabschluss","538","0.36828938309824","0.342914324979491","0.393664441216989"
"konfessionslos","2007","16-34 Jahre alt","(Fach-)Abitur","328","0.250144395969812","0.225069450811961","0.275219341127663"
"konfessionslos","2007","16-34 Jahre alt","AkademikerInnen","175","0.284405071353566","0.246940325694982","0.32186981701215"
"konfessionslos","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2007","35-65 Jahre alt","Hauptschulabschluss","829","0.223014302834929","0.209775659511937","0.236252946157922"
"konfessionslos","2007","35-65 Jahre alt","Realschulabschluss","1493","0.441118924893773","0.424588981785587","0.45764886800196"
"konfessionslos","2007","35-65 Jahre alt","(Fach-)Abitur","301","0.275420449497637","0.248152035044198","0.302688863951076"
"konfessionslos","2007","35-65 Jahre alt","AkademikerInnen","1213","0.369449273577989","0.352206692893748","0.386691854262231"
"konfessionslos","2007","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","2007","66 und älter","Hauptschulabschluss","500","0.155239063904979","0.141679671520166","0.168798456289792"
"konfessionslos","2007","66 und älter","Realschulabschluss","110","0.19023587243117","0.157582572797795","0.222889172064545"
"konfessionslos","2007","66 und älter","(Fach-)Abitur","32","0.197415235825833","0.141689495821019","0.253140975830648"
"konfessionslos","2007","66 und älter","AkademikerInnen","319","0.353161946649699","0.320508208551201","0.385815684748197"
"andere","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","2007","16-34 Jahre alt","Realschulabschluss","33","0.0237348638693001","0.0157267429775226","0.0317429847610776"
"andere","2007","16-34 Jahre alt","(Fach-)Abitur","46","0.0466218639181052","0.0344155877299289","0.0588281401062814"
"andere","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2007","35-65 Jahre alt","Hauptschulabschluss","153","0.0383101138539227","0.0322056875296244","0.044414540178221"
"andere","2007","35-65 Jahre alt","Realschulabschluss","45","0.0163003043947057","0.0120846700153204","0.020515938774091"
"andere","2007","35-65 Jahre alt","(Fach-)Abitur","46","0.047940945514438","0.0349001525589855","0.0609817384698905"
"andere","2007","35-65 Jahre alt","AkademikerInnen","77","0.0405294154660816","0.0334846612498082","0.0475741696823549"
"andere","2007","66 und älter","(noch) kein Abschluss","","","",""
"andere","2007","66 und älter","Hauptschulabschluss","49","0.0188485966296669","0.0137566911361067","0.0239405021232272"
"andere","2007","66 und älter","Realschulabschluss","","","",""
"andere","2007","66 und älter","(Fach-)Abitur","","","",""
"andere","2007","66 und älter","AkademikerInnen","","","",""
"katholisch","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2008","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2008","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2008","66 und älter","Realschulabschluss","","","",""
"katholisch","2008","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2008","66 und älter","AkademikerInnen","","","",""
"evangelisch","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2008","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2008","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2008","66 und älter","Realschulabschluss","","","",""
"evangelisch","2008","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2008","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2008","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","2008","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","2008","66 und älter","Realschulabschluss","","","",""
"konfessionslos","2008","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","2008","66 und älter","AkademikerInnen","","","",""
"andere","2008","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2008","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","2008","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","2008","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","2008","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","2008","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2008","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","2008","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","2008","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","2008","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","2008","66 und älter","(noch) kein Abschluss","","","",""
"andere","2008","66 und älter","Hauptschulabschluss","","","",""
"andere","2008","66 und älter","Realschulabschluss","","","",""
"andere","2008","66 und älter","(Fach-)Abitur","","","",""
"andere","2008","66 und älter","AkademikerInnen","","","",""
"katholisch","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2009","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2009","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2009","66 und älter","Realschulabschluss","","","",""
"katholisch","2009","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2009","66 und älter","AkademikerInnen","","","",""
"evangelisch","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2009","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2009","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2009","66 und älter","Realschulabschluss","","","",""
"evangelisch","2009","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2009","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","AkademikerInnen","","","",""
"konfessionslos","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"konfessionslos","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"konfessionslos","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"konfessionslos","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"konfessionslos","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"konfessionslos","2009","66 und älter","(noch) kein Abschluss","","","",""
"konfessionslos","2009","66 und älter","Hauptschulabschluss","","","",""
"konfessionslos","2009","66 und älter","Realschulabschluss","","","",""
"konfessionslos","2009","66 und älter","(Fach-)Abitur","","","",""
"konfessionslos","2009","66 und älter","AkademikerInnen","","","",""
"andere","2009","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2009","16-34 Jahre alt","Hauptschulabschluss","","","",""
"andere","2009","16-34 Jahre alt","Realschulabschluss","","","",""
"andere","2009","16-34 Jahre alt","(Fach-)Abitur","","","",""
"andere","2009","16-34 Jahre alt","AkademikerInnen","","","",""
"andere","2009","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"andere","2009","35-65 Jahre alt","Hauptschulabschluss","","","",""
"andere","2009","35-65 Jahre alt","Realschulabschluss","","","",""
"andere","2009","35-65 Jahre alt","(Fach-)Abitur","","","",""
"andere","2009","35-65 Jahre alt","AkademikerInnen","","","",""
"andere","2009","66 und älter","(noch) kein Abschluss","","","",""
"andere","2009","66 und älter","Hauptschulabschluss","","","",""
"andere","2009","66 und älter","Realschulabschluss","","","",""
"andere","2009","66 und älter","(Fach-)Abitur","","","",""
"andere","2009","66 und älter","AkademikerInnen","","","",""
"katholisch","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"katholisch","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"katholisch","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"katholisch","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"katholisch","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"katholisch","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"katholisch","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"katholisch","2010","66 und älter","(noch) kein Abschluss","","","",""
"katholisch","2010","66 und älter","Hauptschulabschluss","","","",""
"katholisch","2010","66 und älter","Realschulabschluss","","","",""
"katholisch","2010","66 und älter","(Fach-)Abitur","","","",""
"katholisch","2010","66 und älter","AkademikerInnen","","","",""
"evangelisch","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"evangelisch","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"evangelisch","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"evangelisch","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"evangelisch","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"evangelisch","2010","66 und älter","(noch) kein Abschluss","","","",""
"evangelisch","2010","66 und älter","Hauptschulabschluss","","","",""
"evangelisch","2010","66 und älter","Realschulabschluss","","","",""
"evangelisch","2010","66 und älter","(Fach-)Abitur","","","",""
"evangelisch","2010","66 und älter","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","(Fach-)Abitur","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","AkademikerInnen","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","(noch) kein Abschluss","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","Hauptschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","Realschulabschluss","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","(Fach-)Abitur","","","",""
