"religion","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"andere","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2004","66 und älter","kein Migrationshintergrund","","","",""
"andere","2004","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2005","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2005","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2005","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2005","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2005","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2005","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2005","66 und älter","kein Migrationshintergrund","","","",""
"andere","2005","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2006","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2006","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2006","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2006","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2006","66 und älter","kein Migrationshintergrund","","","",""
"andere","2006","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2007","16-34 Jahre alt","kein Migrationshintergrund","1002","0.282581273869927","0.268049766103009","0.297112781636845"
"katholisch","2007","16-34 Jahre alt","direkter Migrationshintergrund","136","0.303036514590747","0.260289174154477","0.345783855027018"
"katholisch","2007","16-34 Jahre alt","indirekter Migrationshintergrund","195","0.345729576812614","0.307221999648505","0.384237153976723"
"katholisch","2007","35-65 Jahre alt","kein Migrationshintergrund","2830","0.299188481273187","0.290200714728196","0.308176247818178"
"katholisch","2007","35-65 Jahre alt","direkter Migrationshintergrund","430","0.331604500901731","0.306032214156049","0.357176787647412"
"katholisch","2007","35-65 Jahre alt","indirekter Migrationshintergrund","71","0.356281622439985","0.287825257995075","0.424737986884895"
"katholisch","2007","66 und älter","kein Migrationshintergrund","1160","0.305501336653288","0.291232204491389","0.319770468815186"
"katholisch","2007","66 und älter","direkter Migrationshintergrund","148","0.387526435448124","0.338671240496044","0.436381630400204"
"katholisch","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2007","16-34 Jahre alt","kein Migrationshintergrund","1327","0.367451640104023","0.351891998229222","0.383011281978823"
"evangelisch","2007","16-34 Jahre alt","direkter Migrationshintergrund","128","0.255757705142694","0.215176200745023","0.296339209540366"
"evangelisch","2007","16-34 Jahre alt","indirekter Migrationshintergrund","108","0.203267104464182","0.170684244063544","0.235849964864819"
"evangelisch","2007","35-65 Jahre alt","kein Migrationshintergrund","3377","0.33726993489863","0.327990193285498","0.346549676511762"
"evangelisch","2007","35-65 Jahre alt","direkter Migrationshintergrund","193","0.133023476717588","0.114577127984281","0.151469825450895"
"evangelisch","2007","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.220106776505374","0.160881997814675","0.279331555196073"
"evangelisch","2007","66 und älter","kein Migrationshintergrund","1880","0.484471818597789","0.468990221489405","0.499953415706174"
"evangelisch","2007","66 und älter","direkter Migrationshintergrund","96","0.283760270874026","0.238551634440217","0.328968907307835"
"evangelisch","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","92","0.259706480585573","0.218921526924814","0.300491434246331"
"islamische Religionsgemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","141","0.230807850281993","0.196693116022091","0.264922584541896"
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","312","0.224524616685073","0.20185946714566","0.247189766224485"
"islamische Religionsgemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","66 und älter","direkter Migrationshintergrund","55","0.109791008291233","0.078440413509644","0.141141603072822"
"islamische Religionsgemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2007","16-34 Jahre alt","kein Migrationshintergrund","1313","0.338191399639809","0.322922768001944","0.353460031277675"
"konfessionslos","2007","16-34 Jahre alt","direkter Migrationshintergrund","43","0.0889556310229719","0.0624759290752329","0.115435332970711"
"konfessionslos","2007","16-34 Jahre alt","indirekter Migrationshintergrund","81","0.13520235325219","0.107517089968121","0.162887616536258"
"konfessionslos","2007","35-65 Jahre alt","kein Migrationshintergrund","3645","0.350910318890286","0.341542701265381","0.36027793651519"
"konfessionslos","2007","35-65 Jahre alt","direkter Migrationshintergrund","189","0.169625981661046","0.149240280103861","0.19001168321823"
"konfessionslos","2007","35-65 Jahre alt","indirekter Migrationshintergrund","35","0.211799159607395","0.153394199792635","0.270204119422155"
"konfessionslos","2007","66 und älter","kein Migrationshintergrund","926","0.198185460680096","0.185836564064243","0.210534357295948"
"konfessionslos","2007","66 und älter","direkter Migrationshintergrund","39","0.10943272280534","0.0781270257089268","0.140738419901753"
"konfessionslos","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2007","16-34 Jahre alt","kein Migrationshintergrund","43","0.0114682461322563","0.00803190358299643","0.0149045886815162"
"andere","2007","16-34 Jahre alt","direkter Migrationshintergrund","45","0.0925436686580136","0.065588451839159","0.119498885476868"
"andere","2007","16-34 Jahre alt","indirekter Migrationshintergrund","61","0.084993115189021","0.0624141862038962","0.107572044174146"
"andere","2007","35-65 Jahre alt","kein Migrationshintergrund","117","0.0124212723603714","0.0102473319347933","0.0145952127859495"
"andere","2007","35-65 Jahre alt","direkter Migrationshintergrund","178","0.141221424034563","0.122305241641809","0.160137606427317"
"andere","2007","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.135054696672029","0.0861986485559644","0.183910744788095"
"andere","2007","66 und älter","kein Migrationshintergrund","35","0.01080757529863","0.00760455403410432","0.0140105965631558"
"andere","2007","66 und älter","direkter Migrationshintergrund","44","0.109489562581277","0.0781767356971869","0.140802389465367"
"andere","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2008","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2008","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2008","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2008","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2008","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2008","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2008","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2008","66 und älter","kein Migrationshintergrund","","","",""
"andere","2008","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2008","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2009","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2009","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2009","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2009","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2009","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2009","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2009","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2009","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2009","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2009","66 und älter","kein Migrationshintergrund","","","",""
"andere","2009","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2009","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2010","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2010","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2010","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"katholisch","2010","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"katholisch","2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"katholisch","2010","66 und älter","kein Migrationshintergrund","","","",""
"katholisch","2010","66 und älter","direkter Migrationshintergrund","","","",""
"katholisch","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2010","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"evangelisch","2010","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"evangelisch","2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","66 und älter","kein Migrationshintergrund","","","",""
"evangelisch","2010","66 und älter","direkter Migrationshintergrund","","","",""
"evangelisch","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2010","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"konfessionslos","2010","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"konfessionslos","2010","66 und älter","kein Migrationshintergrund","","","",""
"konfessionslos","2010","66 und älter","direkter Migrationshintergrund","","","",""
"konfessionslos","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2010","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2010","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2010","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2010","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"andere","2010","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"andere","2010","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"andere","2010","66 und älter","kein Migrationshintergrund","","","",""
"andere","2010","66 und älter","direkter Migrationshintergrund","","","",""
"andere","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"katholisch","2011","16-34 Jahre alt","kein Migrationshintergrund","975","0.267249372747097","0.252833854755436","0.281664890738757"
"katholisch","2011","16-34 Jahre alt","direkter Migrationshintergrund","104","0.246494805187046","0.204047755568273","0.288941854805819"
"katholisch","2011","16-34 Jahre alt","indirekter Migrationshintergrund","207","0.429683816525075","0.388046711842163","0.471320921207986"
"katholisch","2011","35-65 Jahre alt","kein Migrationshintergrund","3046","0.280796648120163","0.272333428242786","0.289259867997541"
"katholisch","2011","35-65 Jahre alt","direkter Migrationshintergrund","449","0.380871237284011","0.354575096162947","0.407167378405075"
"katholisch","2011","35-65 Jahre alt","indirekter Migrationshintergrund","103","0.301269161954163","0.250841732997822","0.351696590910504"
"katholisch","2011","66 und älter","kein Migrationshintergrund","1363","0.301703584239915","0.288654671554564","0.314752496925266"
"katholisch","2011","66 und älter","direkter Migrationshintergrund","161","0.401732339472353","0.354846725603578","0.448617953341128"
"katholisch","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"evangelisch","2011","16-34 Jahre alt","kein Migrationshintergrund","1330","0.391139070682235","0.37524195045842","0.40703619090605"
"evangelisch","2011","16-34 Jahre alt","direkter Migrationshintergrund","118","0.293723617044191","0.248863823141617","0.338583410946766"
"evangelisch","2011","16-34 Jahre alt","indirekter Migrationshintergrund","95","0.189462444712611","0.156501753111287","0.222423136313936"
"evangelisch","2011","35-65 Jahre alt","kein Migrationshintergrund","3591","0.314692518925738","0.305946714551482","0.323438323299995"
"evangelisch","2011","35-65 Jahre alt","direkter Migrationshintergrund","249","0.170003559185584","0.149662218897489","0.19034489947368"
"evangelisch","2011","35-65 Jahre alt","indirekter Migrationshintergrund","51","0.177400454037388","0.135414296857322","0.219386611217455"
"evangelisch","2011","66 und älter","kein Migrationshintergrund","2053","0.451556714978734","0.43740900338177","0.465704426575698"
"evangelisch","2011","66 und älter","direkter Migrationshintergrund","109","0.225276449128074","0.185322959184371","0.265229939071777"
"evangelisch","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","16-34 Jahre alt","direkter Migrationshintergrund","58","0.127599309832635","0.0947381671603778","0.160460452504893"
"islamische Religionsgemeinschaft","2011","16-34 Jahre alt","indirekter Migrationshintergrund","103","0.147256084517036","0.117450742127464","0.177061426906609"
"islamische Religionsgemeinschaft","2011","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","35-65 Jahre alt","direkter Migrationshintergrund","242","0.161869888874967","0.14192410084733","0.181815676902604"
"islamische Religionsgemeinschaft","2011","35-65 Jahre alt","indirekter Migrationshintergrund","50","0.152833137933095","0.113284841950655","0.192381433915534"
"islamische Religionsgemeinschaft","2011","66 und älter","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2011","66 und älter","direkter Migrationshintergrund","42","0.106098041314046","0.0766455474978845","0.135550535130208"
"islamische Religionsgemeinschaft","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"konfessionslos","2011","16-34 Jahre alt","kein Migrationshintergrund","1265","0.331835011412017","0.316496021343356","0.347174001480677"
"konfessionslos","2011","16-34 Jahre alt","direkter Migrationshintergrund","77","0.235047210888591","0.193283857280151","0.27681056449703"
"konfessionslos","2011","16-34 Jahre alt","indirekter Migrationshintergrund","94","0.157296956673884","0.12667410594076","0.187919807407008"
"konfessionslos","2011","35-65 Jahre alt","kein Migrationshintergrund","4033","0.390456360166723","0.381268751984095","0.399643968349351"
"konfessionslos","2011","35-65 Jahre alt","direkter Migrationshintergrund","215","0.166720051149722","0.146536302631443","0.186903799668002"
"konfessionslos","2011","35-65 Jahre alt","indirekter Migrationshintergrund","77","0.286597591603213","0.236899686225868","0.336295496980559"
"konfessionslos","2011","66 und älter","kein Migrationshintergrund","1284","0.233739229360702","0.221707770682609","0.245770688038795"
"konfessionslos","2011","66 und älter","direkter Migrationshintergrund","70","0.153675755477752","0.119185650571202","0.188165860384301"
"konfessionslos","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"andere","2011","16-34 Jahre alt","kein Migrationshintergrund","47","0.00951949011131195","0.00635631222117366","0.0126826680014502"
"andere","2011","16-34 Jahre alt","direkter Migrationshintergrund","39","0.0971350570475368","0.067967510945669","0.126302603149405"
"andere","2011","16-34 Jahre alt","indirekter Migrationshintergrund","44","0.0763006975713935","0.053971262366137","0.09863013277665"
"andere","2011","35-65 Jahre alt","kein Migrationshintergrund","156","0.0133581301649468","0.0111960767494628","0.0155201835804308"
"andere","2011","35-65 Jahre alt","direkter Migrationshintergrund","155","0.120535263505715","0.102904191494989","0.138166335516441"
"andere","2011","35-65 Jahre alt","indirekter Migrationshintergrund","37","0.0818996544721404","0.0517612233395857","0.112038085604695"
"andere","2011","66 und älter","kein Migrationshintergrund","51","0.0122273036532616","0.00910296543467418","0.0153516418718491"
"andere","2011","66 und älter","direkter Migrationshintergrund","38","0.113217414607775","0.0829142042653503","0.1435206249502"
