"religion","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"evangelisch","2008","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2008","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2008","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2008","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2008","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2008","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2008","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2008","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2008","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2008","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2008","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2008","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2008","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2008","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2008","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2008","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5167","0.349970788518015","0.342129773776772","0.357811803259258"
"katholisch","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","217","0.0385543576046252","0.0332124432410818","0.0438962719681686"
"katholisch","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","700","0.363221193424503","0.342274500401593","0.384167886447413"
"katholisch","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","306","0.408552026819698","0.374824463192736","0.44227959044666"
"katholisch","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5846","0.406116449048511","0.39804287423758","0.414190023859442"
"evangelisch","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1128","0.230726403160148","0.219037146904085","0.242415659416211"
"evangelisch","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","450","0.204832408988534","0.18725461990346","0.222410198073608"
"evangelisch","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","144","0.192433568007287","0.165385729980463","0.21948140603411"
"evangelisch","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","340","0.147659610842401","0.132208028121945","0.163111193562858"
"islamische Religionsgemeinschaft","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","153","0.153219363260367","0.128505234928682","0.177933491592051"
"islamische Religionsgemeinschaft","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2976","0.229701908972782","0.222786758280927","0.236617059664638"
"konfessionslos","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3606","0.722741595895405","0.710321306847986","0.735161884942824"
"konfessionslos","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","308","0.168343814604297","0.152046874472016","0.184640754736578"
"konfessionslos","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","54","0.483726205040145","0.38626601529813","0.58118639478216"
"konfessionslos","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","133","0.166234175672963","0.140690392825099","0.191777958520827"
"konfessionslos","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.831308189901727","0.727509680332725","0.93510669947073"
"andere","2011","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","215","0.0134124586605969","0.0115213697535378","0.015303547567656"
"andere","2011","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","39","0.007977643339822","0.00550935520145895","0.010445931478185"
"andere","2011","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","227","0.115942972140264","0.101998633142488","0.12988731113804"
"andere","2011","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2011","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","80","0.0795608662396861","0.0609935001399903","0.0981282323393819"
"andere","2011","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2012","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2012","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2012","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2012","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2012","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2012","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2012","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2012","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2012","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2012","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2012","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2012","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2012","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2012","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2012","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2012","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2012","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2012","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2012","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2012","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2012","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2012","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2012","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2012","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2012","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2013","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","91","0.331460471321769","0.275924679648701","0.386996262994837"
"katholisch","2013","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","795","0.226352634915745","0.212267905804966","0.240437364026524"
"katholisch","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","34","0.151004141029365","0.110487383887464","0.191520898171267"
"katholisch","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","204","0.194622624837515","0.168756985856446","0.220488263818585"
"katholisch","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2013","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","72","0.250865112225738","0.199721229498544","0.302008994952932"
"evangelisch","2013","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","484","0.135250637081544","0.123740010072794","0.146761264090295"
"evangelisch","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","41","0.136707717770726","0.0978333884512987","0.175582047090154"
"evangelisch","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","50","0.0717688550695087","0.05490631815587","0.0886313919831474"
"evangelisch","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","696","0.249434625224068","0.23487142472051","0.263997825727626"
"islamische Religionsgemeinschaft","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.0824579240092616","0.0513324010900704","0.113583446928453"
"islamische Religionsgemeinschaft","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","333","0.432594615341017","0.400226745619826","0.464962485062207"
"islamische Religionsgemeinschaft","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2013","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","99","0.339421041833776","0.283557907530674","0.395284176136878"
"konfessionslos","2013","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","30","0.639841642817435","0.501117460238376","0.778565825396494"
"konfessionslos","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","744","0.233465073035238","0.219226675006023","0.247703471064453"
"konfessionslos","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","128","0.46098323221685","0.404576470771293","0.517389993662408"
"konfessionslos","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","187","0.220342774457613","0.193264056604715","0.247421492310511"
"konfessionslos","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2013","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2013","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2013","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","672","0.155497029743404","0.143300231618198","0.167693827868611"
"andere","2013","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","59","0.168846984973796","0.126455892310099","0.211238077637494"
"andere","2013","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","126","0.080671130294346","0.0628792701319051","0.0984629904567869"
"andere","2013","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2014","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2014","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2014","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2014","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2014","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2014","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5202","0.353588940814464","0.345760792773388","0.361417088855539"
"katholisch","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","222","0.0334745482069805","0.0284335879997818","0.0385155084141791"
"katholisch","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1520","0.316248381483941","0.303932097029172","0.32856466593871"
"katholisch","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","67","0.161035162809918","0.126090096907306","0.19598022871253"
"katholisch","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","458","0.296666861496509","0.274093367361392","0.319240355631627"
"katholisch","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","5616","0.386542060867004","0.37856861446639","0.394515507267619"
"evangelisch","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","1041","0.210863509311121","0.199431408705487","0.222295609916754"
"evangelisch","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","789","0.159065076774802","0.14937817300738","0.168751980542224"
"evangelisch","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","49","0.105173197095516","0.0760072787194901","0.134339115471541"
"evangelisch","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","247","0.183584684956672","0.164452810362489","0.202716559550854"
"evangelisch","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1001","0.190469848014958","0.180069544741509","0.200870151288408"
"islamische Religionsgemeinschaft","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","35","0.0577234264479573","0.0355507114666685","0.079896141429246"
"islamische Religionsgemeinschaft","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","376","0.229155380989456","0.208385587323823","0.24992517465509"
"islamische Religionsgemeinschaft","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","3260","0.242668439888418","0.235648959235607","0.24968792054123"
"konfessionslos","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3575","0.746343330563891","0.734149455791619","0.758537205336162"
"konfessionslos","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1150","0.212355123805586","0.201523016102439","0.223187231508733"
"konfessionslos","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","214","0.555819649414879","0.508580698387774","0.603058600441984"
"konfessionslos","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","313","0.22412112506638","0.203513777769253","0.244728472363506"
"konfessionslos","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","66","0.650153688140549","0.558931579553946","0.741375796727153"
"andere","2015","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","234","0.0159562746808611","0.0139045066684312","0.018008042693291"
"andere","2015","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","51","0.00929069923965013","0.00660197303238913","0.0119794254469111"
"andere","2015","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1016","0.121861569920712","0.11319731448472","0.130525825356705"
"andere","2015","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","60","0.12024856423173","0.0893261375876681","0.151170990875793"
"andere","2015","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","179","0.0664719474909832","0.0541617047226421","0.0787821902593242"
"andere","2015","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","150","0.122353045242206","0.111759833426286","0.132946257058125"
"katholisch","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","96","0.0436530039085422","0.0370479684129972","0.0502580394040873"
"evangelisch","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","2560","0.550885847560134","0.534806459459485","0.566965235660783"
"islamische Religionsgemeinschaft","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","540","0.610601855917026","0.576249730764881","0.644953981069171"
"islamische Religionsgemeinschaft","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","219","0.108010793688317","0.0979768024393335","0.1180447849373"
"konfessionslos","2016","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","83","0.140777506706045","0.11627575897053","0.16527925444156"
"konfessionslos","2016","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","651","0.175097309600801","0.16281156631833","0.187383052883271"
