"religion","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"katholisch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2007","(noch) kein Abschluss","kein Migrationshintergrund","93","0.224856908356552","0.181610441169709","0.268103375543395"
"katholisch","2007","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.236953936110024","0.168215956093644","0.305691916126403"
"katholisch","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2007","Hauptschulabschluss","kein Migrationshintergrund","2132","0.354250484630715","0.342265689193178","0.366235280068251"
"katholisch","2007","Hauptschulabschluss","direkter Migrationshintergrund","367","0.37196743697205","0.342407302088148","0.401527571855952"
"katholisch","2007","Hauptschulabschluss","indirekter Migrationshintergrund","90","0.412121837711792","0.349718816209903","0.474524859213681"
"katholisch","2007","Realschulabschluss","kein Migrationshintergrund","1187","0.237670552052055","0.225915592170355","0.249425511933755"
"katholisch","2007","Realschulabschluss","direkter Migrationshintergrund","60","0.343540305841427","0.273971514600613","0.41310909708224"
"katholisch","2007","Realschulabschluss","indirekter Migrationshintergrund","64","0.27539470763701","0.212371865827979","0.33841754944604"
"katholisch","2007","(Fach-)Abitur","kein Migrationshintergrund","528","0.318982714668019","0.297795637978339","0.340169791357698"
"katholisch","2007","(Fach-)Abitur","direkter Migrationshintergrund","135","0.331684614355096","0.284032096784653","0.37933713192554"
"katholisch","2007","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.389224942537497","0.308169595582332","0.470280289492661"
"katholisch","2007","AkademikerInnen","kein Migrationshintergrund","972","0.266541767387725","0.252765378421838","0.280318156353613"
"katholisch","2007","AkademikerInnen","direkter Migrationshintergrund","97","0.27680499750231","0.229729163241738","0.323880831762882"
"katholisch","2007","AkademikerInnen","indirekter Migrationshintergrund","35","0.382795297717576","0.280065418951712","0.485525176483439"
"evangelisch","2007","(noch) kein Abschluss","kein Migrationshintergrund","159","0.492263580302486","0.440476122926359","0.544051037678613"
"evangelisch","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2007","Hauptschulabschluss","kein Migrationshintergrund","2521","0.421950493154426","0.409575167914126","0.434325818394725"
"evangelisch","2007","Hauptschulabschluss","direkter Migrationshintergrund","165","0.16100940261004","0.13853091771366","0.183487887506419"
"evangelisch","2007","Hauptschulabschluss","indirekter Migrationshintergrund","34","0.165753322372398","0.118609205521685","0.21289743922311"
"evangelisch","2007","Realschulabschluss","kein Migrationshintergrund","1730","0.339972263153398","0.326890540058217","0.353053986248579"
"evangelisch","2007","Realschulabschluss","direkter Migrationshintergrund","56","0.248104560133952","0.184831669710055","0.311377450557849"
"evangelisch","2007","Realschulabschluss","indirekter Migrationshintergrund","40","0.304758697668205","0.2398182507294","0.36969914460701"
"evangelisch","2007","(Fach-)Abitur","kein Migrationshintergrund","713","0.377514155799695","0.355477800980124","0.399550510619265"
"evangelisch","2007","(Fach-)Abitur","direkter Migrationshintergrund","84","0.194468349906039","0.154409523086875","0.234527176725202"
"evangelisch","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2007","AkademikerInnen","kein Migrationshintergrund","1335","0.345787325167679","0.330967977804228","0.36060667253113"
"evangelisch","2007","AkademikerInnen","direkter Migrationshintergrund","79","0.215775792043859","0.172494039721313","0.259057544366405"
"evangelisch","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.437967297126493","0.357764214940548","0.518170379312437"
"islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","274","0.23891904394727","0.212839278519138","0.264998809375401"
"islamische Religionsgemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","55","0.190358564567535","0.140586951720606","0.240130177414463"
"islamische Religionsgemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","33","0.149509416902292","0.0992012532465234","0.19981758055806"
"islamische Religionsgemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","59","0.179956521828156","0.141075766618603","0.218837277037708"
"islamische Religionsgemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2007","(noch) kein Abschluss","kein Migrationshintergrund","102","0.275625689654414","0.2293398715457","0.321911507763129"
"konfessionslos","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2007","Hauptschulabschluss","kein Migrationshintergrund","1400","0.212906615433886","0.202648890151214","0.223164340716557"
"konfessionslos","2007","Hauptschulabschluss","direkter Migrationshintergrund","90","0.115725424297189","0.0961608307737456","0.135290017820632"
"konfessionslos","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2007","Realschulabschluss","kein Migrationshintergrund","2075","0.412431465267699","0.398836838887104","0.426026091648293"
"konfessionslos","2007","Realschulabschluss","direkter Migrationshintergrund","31","0.177434406208142","0.121468213412439","0.233400599003846"
"konfessionslos","2007","Realschulabschluss","indirekter Migrationshintergrund","35","0.16608004695597","0.113576293899355","0.218583800012586"
"konfessionslos","2007","(Fach-)Abitur","kein Migrationshintergrund","589","0.283302970588142","0.262819583958235","0.303786357218049"
"konfessionslos","2007","(Fach-)Abitur","direkter Migrationshintergrund","51","0.172122700660308","0.133916441247579","0.210328960073037"
"konfessionslos","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2007","AkademikerInnen","kein Migrationshintergrund","1600","0.374458455202747","0.359378676589543","0.389538233815952"
"konfessionslos","2007","AkademikerInnen","direkter Migrationshintergrund","88","0.223836747090231","0.179981093756487","0.267692400423975"
"konfessionslos","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2007","Hauptschulabschluss","kein Migrationshintergrund","62","0.0104157939008888","0.00787180084654895","0.0129597869552287"
"andere","2007","Hauptschulabschluss","direkter Migrationshintergrund","131","0.112378692173452","0.0930626246186289","0.131694759728275"
"andere","2007","Hauptschulabschluss","indirekter Migrationshintergrund","31","0.0835565309679346","0.0484738978850312","0.118639164050838"
"andere","2007","Realschulabschluss","kein Migrationshintergrund","44","0.00926381653858006","0.00661814393181602","0.0119094891453441"
"andere","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2007","(Fach-)Abitur","direkter Migrationshintergrund","46","0.121767813250401","0.0886696887335932","0.154865937767209"
"andere","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2007","AkademikerInnen","kein Migrationshintergrund","50","0.0132124522418483","0.00965475807768934","0.0167701464060073"
"andere","2007","AkademikerInnen","direkter Migrationshintergrund","56","0.200399701714883","0.158281641346145","0.242517762083621"
"andere","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2008","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2008","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2008","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2008","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2008","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2008","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2008","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2008","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2008","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2009","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2009","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2009","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2009","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2009","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2009","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2009","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2009","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2009","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2009","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2009","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2009","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2009","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2009","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2009","AkademikerInnen","direkter Migrationshintergrund","","","",""
"evangelisch","2009","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","Realschulabschluss","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","Realschulabschluss","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","AkademikerInnen","kein Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","AkademikerInnen","direkter Migrationshintergrund","","","",""
"islamische Religionsgemeinschaft","2009","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2009","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","Realschulabschluss","kein Migrationshintergrund","","","",""
"konfessionslos","2009","Realschulabschluss","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"konfessionslos","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"konfessionslos","2009","AkademikerInnen","kein Migrationshintergrund","","","",""
"konfessionslos","2009","AkademikerInnen","direkter Migrationshintergrund","","","",""
"konfessionslos","2009","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"andere","2009","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"andere","2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"andere","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"andere","2009","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"andere","2009","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2009","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2009","Realschulabschluss","kein Migrationshintergrund","","","",""
"andere","2009","Realschulabschluss","direkter Migrationshintergrund","","","",""
"andere","2009","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"andere","2009","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"andere","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"andere","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"andere","2009","AkademikerInnen","kein Migrationshintergrund","","","",""
"andere","2009","AkademikerInnen","direkter Migrationshintergrund","","","",""
"andere","2009","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"katholisch","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"katholisch","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"katholisch","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2010","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2010","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2010","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2010","Realschulabschluss","kein Migrationshintergrund","","","",""
"katholisch","2010","Realschulabschluss","direkter Migrationshintergrund","","","",""
"katholisch","2010","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"katholisch","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"katholisch","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"katholisch","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"katholisch","2010","AkademikerInnen","kein Migrationshintergrund","","","",""
"katholisch","2010","AkademikerInnen","direkter Migrationshintergrund","","","",""
"katholisch","2010","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"evangelisch","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2010","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2010","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","Realschulabschluss","kein Migrationshintergrund","","","",""
"evangelisch","2010","Realschulabschluss","direkter Migrationshintergrund","","","",""
"evangelisch","2010","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"evangelisch","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"evangelisch","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"evangelisch","2010","AkademikerInnen","kein Migrationshintergrund","","","",""
"evangelisch","2010","AkademikerInnen","direkter Migrationshintergrund","","","",""
