year,age_gr,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,Upper Secondary Level,No,0.91588,1553,1695,0.90266,0.92909
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.93696,258,258,0.90724,0.96667
2004,17-29 y.,First Stage of Tertiary Education,No,0.83758,79,79,0.75572,0.91943
2004,17-29 y.,Second Stage of Tertiary Education,No,0.95581,190,190,0.92651,0.98511
2004,30-45 y.,Primary Level,No,0.85145,64,64,0.76363,0.93927
2004,30-45 y.,Lower Secondary Level,Yes,0.08597,43,420,0.05913,0.11281
2004,30-45 y.,Lower Secondary Level,No,0.90596,377,420,0.87801,0.93391
2004,30-45 y.,Upper Secondary Level,Yes,0.10195,334,3341,0.09169,0.11221
2004,30-45 y.,Upper Secondary Level,No,0.89715,3007,3341,0.88685,0.90745
2004,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06331,39,523,0.04242,0.08420
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.93038,484,523,0.90855,0.95221
2004,30-45 y.,First Stage of Tertiary Education,Yes,0.10189,59,659,0.07877,0.12500
2004,30-45 y.,First Stage of Tertiary Education,No,0.88296,600,659,0.85840,0.90752
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.07903,134,1478,0.06527,0.09279
2004,30-45 y.,Second Stage of Tertiary Education,No,0.91899,1344,1478,0.90508,0.93291
2004,46-65 y.,Primary Level,No,0.92406,79,79,0.86527,0.98285
2004,46-65 y.,Lower Secondary Level,Yes,0.14535,92,615,0.11747,0.17322
2004,46-65 y.,Lower Secondary Level,No,0.85168,523,615,0.82357,0.87979
2004,46-65 y.,Upper Secondary Level,Yes,0.12920,463,3763,0.11848,0.13992
2004,46-65 y.,Upper Secondary Level,No,0.86642,3300,3763,0.85555,0.87729
2004,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11315,35,256,0.07427,0.15203
2004,46-65 y.,Post-secondary Non-tertiary Level,No,0.88685,221,256,0.84797,0.92573
2004,46-65 y.,First Stage of Tertiary Education,Yes,0.12649,86,628,0.10047,0.15251
2004,46-65 y.,First Stage of Tertiary Education,No,0.86719,542,628,0.84063,0.89375
2004,46-65 y.,Second Stage of Tertiary Education,Yes,0.09972,199,1988,0.08654,0.11289
2004,46-65 y.,Second Stage of Tertiary Education,No,0.89767,1789,1988,0.88435,0.91100
2004,66 and older,Primary Level,No,0.75774,43,43,0.62816,0.88732
2004,66 and older,Lower Secondary Level,Yes,0.22295,159,765,0.19344,0.25247
2004,66 and older,Lower Secondary Level,No,0.77678,606,765,0.74725,0.80631
2004,66 and older,Upper Secondary Level,Yes,0.20495,391,1953,0.18704,0.22285
2004,66 and older,Upper Secondary Level,No,0.79073,1562,1953,0.77269,0.80878
2004,66 and older,Post-secondary Non-tertiary Level,No,0.76441,78,78,0.66962,0.85920
2004,66 and older,First Stage of Tertiary Education,Yes,0.27041,60,254,0.21568,0.32515
2004,66 and older,First Stage of Tertiary Education,No,0.72959,194,254,0.67485,0.78432
2004,66 and older,Second Stage of Tertiary Education,Yes,0.24394,129,621,0.21014,0.27775
2004,66 and older,Second Stage of Tertiary Education,No,0.75319,492,621,0.71925,0.78712
2005,17-29 y.,Pre-primary Level,No,0.94191,623,623,0.92353,0.96030
2005,17-29 y.,Primary Level,No,0.97496,42,42,0.92714,1.02279
2005,17-29 y.,Lower Secondary Level,Yes,0.09112,53,699,0.06977,0.11247
2005,17-29 y.,Lower Secondary Level,No,0.90681,646,699,0.88524,0.92838
2005,17-29 y.,Upper Secondary Level,Yes,0.07695,121,1591,0.06385,0.09005
2005,17-29 y.,Upper Secondary Level,No,0.91644,1470,1591,0.90284,0.93005
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.91925,254,254,0.88568,0.95283
2005,17-29 y.,First Stage of Tertiary Education,No,0.83549,61,61,0.74169,0.92930
2005,17-29 y.,Second Stage of Tertiary Education,No,0.96623,194,194,0.94075,0.99172
2005,30-45 y.,Primary Level,No,0.93319,64,64,0.87154,0.99485
2005,30-45 y.,Lower Secondary Level,Yes,0.12201,44,408,0.09021,0.15381
2005,30-45 y.,Lower Secondary Level,No,0.87799,364,408,0.84619,0.90979
2005,30-45 y.,Upper Secondary Level,Yes,0.09439,281,3080,0.08407,0.10472
2005,30-45 y.,Upper Secondary Level,No,0.89835,2799,3080,0.88767,0.90902
2005,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08240,36,499,0.05825,0.10655
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.91760,463,499,0.89345,0.94175
2005,30-45 y.,First Stage of Tertiary Education,Yes,0.09731,56,620,0.07396,0.12066
2005,30-45 y.,First Stage of Tertiary Education,No,0.90069,564,620,0.87713,0.92425
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.08101,114,1379,0.06660,0.09542
2005,30-45 y.,Second Stage of Tertiary Education,No,0.91740,1265,1379,0.90286,0.93193
2005,46-65 y.,Primary Level,No,0.87737,70,70,0.79997,0.95476
2005,46-65 y.,Lower Secondary Level,Yes,0.11329,60,545,0.08666,0.13992
2005,46-65 y.,Lower Secondary Level,No,0.86838,485,545,0.83997,0.89679
2005,46-65 y.,Upper Secondary Level,Yes,0.11542,398,3580,0.10495,0.12588
2005,46-65 y.,Upper Secondary Level,No,0.87909,3182,3580,0.86841,0.88977
2005,46-65 y.,Post-secondary Non-tertiary Level,No,0.89430,224,224,0.85395,0.93465
2005,46-65 y.,First Stage of Tertiary Education,Yes,0.11901,73,615,0.09340,0.14463
2005,46-65 y.,First Stage of Tertiary Education,No,0.87742,542,615,0.85148,0.90337
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.10452,204,1908,0.09079,0.11825
2005,46-65 y.,Second Stage of Tertiary Education,No,0.88719,1704,1908,0.87300,0.90139
2005,66 and older,Primary Level,No,0.74651,38,38,0.60634,0.88668
2005,66 and older,Lower Secondary Level,Yes,0.20721,142,731,0.17781,0.23661
2005,66 and older,Lower Secondary Level,No,0.78864,589,731,0.75902,0.81826
2005,66 and older,Upper Secondary Level,Yes,0.18801,373,1957,0.17070,0.20533
2005,66 and older,Upper Secondary Level,No,0.81168,1584,1957,0.79435,0.82901
2005,66 and older,Post-secondary Non-tertiary Level,No,0.79157,80,80,0.70200,0.88114
2005,66 and older,First Stage of Tertiary Education,Yes,0.18312,48,250,0.13508,0.23116
2005,66 and older,First Stage of Tertiary Education,No,0.80501,202,250,0.75580,0.85422
2005,66 and older,Second Stage of Tertiary Education,Yes,0.18493,115,661,0.15531,0.21455
2005,66 and older,Second Stage of Tertiary Education,No,0.80714,546,661,0.77703,0.83724
2006,17-29 y.,Pre-primary Level,No,0.59750,370,370,0.54746,0.64754
2006,17-29 y.,Primary Level,No,0.79933,42,42,0.67673,0.92192
2006,17-29 y.,Lower Secondary Level,Yes,0.07331,53,679,0.05369,0.09293
2006,17-29 y.,Lower Secondary Level,No,0.86189,626,679,0.83592,0.88786
2006,17-29 y.,Upper Secondary Level,Yes,0.08700,140,1668,0.07347,0.10053
2006,17-29 y.,Upper Secondary Level,No,0.90977,1528,1668,0.89602,0.92353
2006,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.10404,33,288,0.06872,0.13937
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.89596,255,288,0.86063,0.93128
2006,17-29 y.,First Stage of Tertiary Education,No,0.82674,58,58,0.72849,0.92500
2006,17-29 y.,Second Stage of Tertiary Education,No,0.95956,233,233,0.93421,0.98491
2006,30-45 y.,Primary Level,No,0.92773,55,55,0.85867,0.99679
2006,30-45 y.,Lower Secondary Level,Yes,0.11235,42,393,0.08109,0.14361
2006,30-45 y.,Lower Secondary Level,No,0.88765,351,393,0.85639,0.91891
2006,30-45 y.,Upper Secondary Level,Yes,0.08250,262,3181,0.07294,0.09207
2006,30-45 y.,Upper Secondary Level,No,0.91477,2919,3181,0.90506,0.92447
2006,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07858,54,558,0.05623,0.10093
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.92142,504,558,0.89907,0.94377
2006,30-45 y.,First Stage of Tertiary Education,Yes,0.11340,52,627,0.08856,0.13824
2006,30-45 y.,First Stage of Tertiary Education,No,0.88097,575,627,0.85560,0.90634
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.05866,103,1443,0.04653,0.07079
2006,30-45 y.,Second Stage of Tertiary Education,No,0.94020,1340,1443,0.92797,0.95244
2006,46-65 y.,Primary Level,No,0.86376,66,66,0.78036,0.94715
2006,46-65 y.,Lower Secondary Level,Yes,0.12066,71,575,0.09401,0.14731
2006,46-65 y.,Lower Secondary Level,No,0.87712,504,575,0.85026,0.90397
2006,46-65 y.,Upper Secondary Level,Yes,0.12535,456,3909,0.11497,0.13573
2006,46-65 y.,Upper Secondary Level,No,0.87213,3453,3909,0.86166,0.88260
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.90758,234,234,0.87040,0.94477
2006,46-65 y.,First Stage of Tertiary Education,Yes,0.10355,68,644,0.08000,0.12710
2006,46-65 y.,First Stage of Tertiary Education,No,0.89505,576,644,0.87136,0.91874
2006,46-65 y.,Second Stage of Tertiary Education,Yes,0.09897,204,2084,0.08615,0.11180
2006,46-65 y.,Second Stage of Tertiary Education,No,0.89966,1880,2084,0.88676,0.91256
2006,66 and older,Primary Level,No,0.75388,46,46,0.62803,0.87974
2006,66 and older,Lower Secondary Level,Yes,0.23854,186,828,0.20949,0.26758
2006,66 and older,Lower Secondary Level,No,0.75918,642,828,0.73004,0.78832
2006,66 and older,Upper Secondary Level,Yes,0.20668,454,2302,0.19013,0.22322
2006,66 and older,Upper Secondary Level,No,0.78880,1848,2302,0.77212,0.80547
2006,66 and older,Post-secondary Non-tertiary Level,No,0.71894,80,80,0.61981,0.81806
2006,66 and older,First Stage of Tertiary Education,Yes,0.19656,62,307,0.15203,0.24109
2006,66 and older,First Stage of Tertiary Education,No,0.79895,245,307,0.75404,0.84385
2006,66 and older,Second Stage of Tertiary Education,Yes,0.21649,157,798,0.18790,0.24508
2006,66 and older,Second Stage of Tertiary Education,No,0.78351,641,798,0.75492,0.81210
2007,17-29 y.,Pre-primary Level,No,0.48436,317,317,0.42926,0.53946
2007,17-29 y.,Primary Level,No,0.76507,31,31,0.61336,0.91678
2007,17-29 y.,Lower Secondary Level,Yes,0.06664,50,600,0.04666,0.08661
2007,17-29 y.,Lower Secondary Level,No,0.85733,550,600,0.82932,0.88534
2007,17-29 y.,Upper Secondary Level,Yes,0.09117,128,1563,0.07689,0.10544
2007,17-29 y.,Upper Secondary Level,No,0.90254,1435,1563,0.88784,0.91725
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.89259,233,233,0.85275,0.93244
2007,17-29 y.,First Stage of Tertiary Education,No,0.87531,48,48,0.78086,0.96976
2007,17-29 y.,Second Stage of Tertiary Education,No,0.91995,206,206,0.88280,0.95710
2007,30-45 y.,Primary Level,No,0.92829,46,46,0.85291,1.00368
2007,30-45 y.,Lower Secondary Level,Yes,0.10917,39,335,0.07572,0.14261
2007,30-45 y.,Lower Secondary Level,No,0.88699,296,335,0.85304,0.92095
2007,30-45 y.,Upper Secondary Level,Yes,0.08543,234,2844,0.07516,0.09571
2007,30-45 y.,Upper Secondary Level,No,0.91065,2610,2844,0.90016,0.92113
2007,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08182,46,528,0.05842,0.10522
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.91818,482,528,0.89478,0.94158
2007,30-45 y.,First Stage of Tertiary Education,Yes,0.07983,45,552,0.05720,0.10246
2007,30-45 y.,First Stage of Tertiary Education,No,0.91258,507,552,0.88900,0.93616
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.08313,108,1375,0.06854,0.09773
2007,30-45 y.,Second Stage of Tertiary Education,No,0.91601,1267,1375,0.90134,0.93067
2007,46-65 y.,Primary Level,No,0.83805,59,59,0.74323,0.93286
2007,46-65 y.,Lower Secondary Level,Yes,0.13758,70,498,0.10729,0.16786
2007,46-65 y.,Lower Secondary Level,No,0.85779,428,498,0.82708,0.88849
2007,46-65 y.,Upper Secondary Level,Yes,0.10211,393,3620,0.09224,0.11197
2007,46-65 y.,Upper Secondary Level,No,0.89370,3227,3620,0.88366,0.90375
2007,46-65 y.,Post-secondary Non-tertiary Level,No,0.90620,235,235,0.86885,0.94356
2007,46-65 y.,First Stage of Tertiary Education,Yes,0.12326,69,610,0.09715,0.14937
2007,46-65 y.,First Stage of Tertiary Education,No,0.86985,541,610,0.84313,0.89657
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.09956,201,1973,0.08635,0.11278
2007,46-65 y.,Second Stage of Tertiary Education,No,0.89859,1772,1973,0.88527,0.91191
2007,66 and older,Primary Level,No,0.92815,48,48,0.85432,1.00198
2007,66 and older,Lower Secondary Level,Yes,0.22145,168,763,0.19196,0.25093
2007,66 and older,Lower Secondary Level,No,0.77215,595,763,0.74237,0.80193
2007,66 and older,Upper Secondary Level,Yes,0.21520,460,2260,0.19825,0.23215
2007,66 and older,Upper Secondary Level,No,0.77816,1800,2260,0.76102,0.79529
2007,66 and older,Post-secondary Non-tertiary Level,No,0.77848,91,91,0.69268,0.86427
2007,66 and older,First Stage of Tertiary Education,Yes,0.19227,61,310,0.14833,0.23621
2007,66 and older,First Stage of Tertiary Education,No,0.80773,249,310,0.76379,0.85167
2007,66 and older,Second Stage of Tertiary Education,Yes,0.22640,182,815,0.19765,0.25515
2007,66 and older,Second Stage of Tertiary Education,No,0.77360,633,815,0.74485,0.80235
2008,17-29 y.,Pre-primary Level,No,0.56154,334,334,0.50824,0.61483
2008,17-29 y.,Lower Secondary Level,Yes,0.08111,52,532,0.05789,0.10434
2008,17-29 y.,Lower Secondary Level,No,0.82238,480,532,0.78988,0.85489
2008,17-29 y.,Upper Secondary Level,Yes,0.05374,96,1408,0.04196,0.06553
2008,17-29 y.,Upper Secondary Level,No,0.94018,1312,1408,0.92779,0.95257
2008,17-29 y.,Post-secondary Non-tertiary Level,No,0.89170,201,201,0.84863,0.93477
2008,17-29 y.,First Stage of Tertiary Education,No,0.95532,40,40,0.89047,1.02016
2008,17-29 y.,Second Stage of Tertiary Education,No,0.88744,218,218,0.84539,0.92949
2008,30-45 y.,Primary Level,No,0.85466,43,43,0.74807,0.96125
2008,30-45 y.,Lower Secondary Level,No,0.91241,285,285,0.87953,0.94529
2008,30-45 y.,Upper Secondary Level,Yes,0.07836,216,2607,0.06805,0.08868
2008,30-45 y.,Upper Secondary Level,No,0.92042,2391,2607,0.91003,0.93081
2008,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07256,39,477,0.04925,0.09586
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.92744,438,477,0.90414,0.95075
2008,30-45 y.,First Stage of Tertiary Education,No,0.94041,448,448,0.91847,0.96236
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.08465,102,1231,0.06909,0.10020
2008,30-45 y.,Second Stage of Tertiary Education,No,0.91192,1129,1231,0.89609,0.92776
2008,46-65 y.,Primary Level,No,0.94247,56,56,0.88093,1.00401
2008,46-65 y.,Lower Secondary Level,Yes,0.10987,54,441,0.08065,0.13909
2008,46-65 y.,Lower Secondary Level,No,0.88417,387,441,0.85427,0.91408
2008,46-65 y.,Upper Secondary Level,Yes,0.11133,398,3458,0.10084,0.12181
2008,46-65 y.,Upper Secondary Level,No,0.88330,3060,3458,0.87259,0.89400
2008,46-65 y.,Post-secondary Non-tertiary Level,No,0.90312,253,253,0.86660,0.93964
2008,46-65 y.,First Stage of Tertiary Education,Yes,0.12340,63,579,0.09659,0.15022
2008,46-65 y.,First Stage of Tertiary Education,No,0.86846,516,579,0.84091,0.89602
2008,46-65 y.,Second Stage of Tertiary Education,Yes,0.10506,187,1846,0.09107,0.11905
2008,46-65 y.,Second Stage of Tertiary Education,No,0.89117,1659,1846,0.87696,0.90538
2008,66 and older,Primary Level,No,0.81117,37,37,0.68332,0.93902
2008,66 and older,Lower Secondary Level,Yes,0.20991,145,716,0.18006,0.23977
2008,66 and older,Lower Secondary Level,No,0.78264,571,716,0.75240,0.81287
2008,66 and older,Upper Secondary Level,Yes,0.19751,449,2229,0.18098,0.21404
2008,66 and older,Upper Secondary Level,No,0.79536,1780,2229,0.77861,0.81212
2008,66 and older,Post-secondary Non-tertiary Level,No,0.79326,83,83,0.70561,0.88092
2008,66 and older,First Stage of Tertiary Education,Yes,0.22760,70,310,0.18085,0.27435
2008,66 and older,First Stage of Tertiary Education,No,0.75519,240,310,0.70725,0.80313
2008,66 and older,Second Stage of Tertiary Education,Yes,0.19232,160,866,0.16606,0.21859
2008,66 and older,Second Stage of Tertiary Education,No,0.80539,706,866,0.77901,0.83178
2009,17-29 y.,Pre-primary Level,No,0.59574,294,294,0.53955,0.65193
2009,17-29 y.,Lower Secondary Level,Yes,0.07528,42,474,0.05151,0.09906
2009,17-29 y.,Lower Secondary Level,No,0.83845,432,474,0.80528,0.87162
2009,17-29 y.,Upper Secondary Level,Yes,0.06982,103,1261,0.05574,0.08389
2009,17-29 y.,Upper Secondary Level,No,0.92899,1158,1261,0.91481,0.94317
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.88784,174,174,0.84081,0.93486
2009,17-29 y.,First Stage of Tertiary Education,No,0.96717,33,33,0.90542,1.02891
2009,17-29 y.,Second Stage of Tertiary Education,No,0.92246,233,233,0.88805,0.95688
2009,30-45 y.,Primary Level,No,0.92904,42,42,0.85045,1.00763
2009,30-45 y.,Lower Secondary Level,No,0.87370,240,240,0.83158,0.91581
2009,30-45 y.,Upper Secondary Level,Yes,0.09390,223,2327,0.08205,0.10575
2009,30-45 y.,Upper Secondary Level,No,0.90331,2104,2327,0.89130,0.91532
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09697,41,437,0.06920,0.12475
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.90303,396,437,0.87525,0.93080
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.08001,41,433,0.05443,0.10560
2009,30-45 y.,First Stage of Tertiary Education,No,0.91979,392,433,0.89418,0.94541
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.09599,100,1148,0.07894,0.11304
2009,30-45 y.,Second Stage of Tertiary Education,No,0.90307,1048,1148,0.88595,0.92020
2009,46-65 y.,Primary Level,No,0.84357,46,46,0.73744,0.94971
2009,46-65 y.,Lower Secondary Level,Yes,0.07710,44,388,0.05052,0.10368
2009,46-65 y.,Lower Secondary Level,No,0.92121,344,388,0.89437,0.94805
2009,46-65 y.,Upper Secondary Level,Yes,0.13164,428,3287,0.12008,0.14320
2009,46-65 y.,Upper Secondary Level,No,0.86544,2859,3287,0.85377,0.87710
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.87994,248,248,0.83940,0.92047
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.11211,63,543,0.08555,0.13867
2009,46-65 y.,First Stage of Tertiary Education,No,0.87848,480,543,0.85097,0.90599
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.09263,184,1755,0.07907,0.10620
2009,46-65 y.,Second Stage of Tertiary Education,No,0.90478,1571,1755,0.89105,0.91852
2009,66 and older,Primary Level,No,0.84732,36,36,0.72816,0.96648
2009,66 and older,Lower Secondary Level,Yes,0.21304,136,651,0.18156,0.24451
2009,66 and older,Lower Secondary Level,No,0.78630,515,651,0.75479,0.81782
2009,66 and older,Upper Secondary Level,Yes,0.22710,473,2166,0.20945,0.24474
2009,66 and older,Upper Secondary Level,No,0.76873,1693,2166,0.75097,0.78649
2009,66 and older,Post-secondary Non-tertiary Level,No,0.81230,78,78,0.72509,0.89952
2009,66 and older,First Stage of Tertiary Education,Yes,0.22670,74,315,0.18039,0.27301
2009,66 and older,First Stage of Tertiary Education,No,0.76377,241,315,0.71679,0.81075
2009,66 and older,Second Stage of Tertiary Education,Yes,0.19580,169,879,0.16955,0.22205
2009,66 and older,Second Stage of Tertiary Education,No,0.80268,710,879,0.77636,0.82901
2010,17-29 y.,Pre-primary Level,No,0.63965,390,390,0.59194,0.68736
2010,17-29 y.,Primary Level,No,0.80385,70,70,0.71015,0.89754
2010,17-29 y.,Lower Secondary Level,Yes,0.07871,108,749,0.05941,0.09801
2010,17-29 y.,Lower Secondary Level,No,0.84463,641,749,0.81867,0.87060
2010,17-29 y.,Upper Secondary Level,Yes,0.07276,227,1715,0.06046,0.08505
2010,17-29 y.,Upper Secondary Level,No,0.92537,1488,1715,0.91293,0.93782
2010,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.08232,43,270,0.04947,0.11516
2010,17-29 y.,Post-secondary Non-tertiary Level,No,0.91606,227,270,0.88292,0.94920
2010,17-29 y.,First Stage of Tertiary Education,No,0.91650,51,51,0.83982,0.99318
2010,17-29 y.,Second Stage of Tertiary Education,Yes,0.04494,32,321,0.02224,0.06764
2010,17-29 y.,Second Stage of Tertiary Education,No,0.95432,289,321,0.93144,0.97719
2010,30-45 y.,Primary Level,No,0.89482,127,127,0.84125,0.94838
2010,30-45 y.,Lower Secondary Level,Yes,0.14318,90,654,0.11632,0.17005
2010,30-45 y.,Lower Secondary Level,No,0.85682,564,654,0.82995,0.88368
2010,30-45 y.,Upper Secondary Level,Yes,0.08509,525,4374,0.07682,0.09336
2010,30-45 y.,Upper Secondary Level,No,0.91356,3849,4374,0.90523,0.92189
2010,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10286,126,960,0.08364,0.12209
2010,30-45 y.,Post-secondary Non-tertiary Level,No,0.89714,834,960,0.87791,0.91636
2010,30-45 y.,First Stage of Tertiary Education,Yes,0.06050,55,631,0.04188,0.07912
2010,30-45 y.,First Stage of Tertiary Education,No,0.93950,576,631,0.92088,0.95812
2010,30-45 y.,Second Stage of Tertiary Education,Yes,0.07760,292,2272,0.06660,0.08860
2010,30-45 y.,Second Stage of Tertiary Education,No,0.92097,1980,2272,0.90988,0.93207
2010,46-65 y.,Primary Level,No,0.96772,48,48,0.91720,1.01825
2010,46-65 y.,Lower Secondary Level,Yes,0.13254,58,432,0.10052,0.16455
2010,46-65 y.,Lower Secondary Level,No,0.86311,374,432,0.83066,0.89556
2010,46-65 y.,Upper Secondary Level,Yes,0.12920,443,3572,0.11820,0.14020
2010,46-65 y.,Upper Secondary Level,No,0.86914,3129,3572,0.85808,0.88020
2010,46-65 y.,Post-secondary Non-tertiary Level,No,0.90113,355,355,0.87003,0.93222
2010,46-65 y.,First Stage of Tertiary Education,Yes,0.11444,84,603,0.08901,0.13987
2010,46-65 y.,First Stage of Tertiary Education,No,0.88440,519,603,0.85886,0.90994
2010,46-65 y.,Second Stage of Tertiary Education,Yes,0.10139,183,1877,0.08773,0.11505
2010,46-65 y.,Second Stage of Tertiary Education,No,0.89572,1694,1877,0.88189,0.90955
2010,66 and older,Lower Secondary Level,Yes,0.19260,128,603,0.16110,0.22411
2010,66 and older,Lower Secondary Level,No,0.80582,475,603,0.77422,0.83742
2010,66 and older,Upper Secondary Level,Yes,0.22313,447,2064,0.20516,0.24109
2010,66 and older,Upper Secondary Level,No,0.77498,1617,2064,0.75696,0.79300
2010,66 and older,Post-secondary Non-tertiary Level,No,0.85023,79,79,0.77104,0.92943
2010,66 and older,First Stage of Tertiary Education,Yes,0.23753,74,317,0.19060,0.28445
2010,66 and older,First Stage of Tertiary Education,No,0.76247,243,317,0.71555,0.80940
2010,66 and older,Second Stage of Tertiary Education,Yes,0.20458,172,897,0.17817,0.23100
2010,66 and older,Second Stage of Tertiary Education,No,0.79542,725,897,0.76900,0.82183
2011,17-29 y.,Pre-primary Level,Yes,0.04323,36,473,0.02488,0.06158
2011,17-29 y.,Pre-primary Level,No,0.53255,437,473,0.48754,0.57756
2011,17-29 y.,Primary Level,No,0.89339,81,81,0.82576,0.96102
2011,17-29 y.,Lower Secondary Level,Yes,0.09052,109,766,0.07019,0.11085
2011,17-29 y.,Lower Secondary Level,No,0.83022,657,766,0.80362,0.85683
2011,17-29 y.,Upper Secondary Level,Yes,0.08882,200,1778,0.07559,0.10205
2011,17-29 y.,Upper Secondary Level,No,0.90686,1578,1778,0.89334,0.92037
2011,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.10397,42,272,0.06763,0.14031
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.89603,230,272,0.85969,0.93237
2011,17-29 y.,First Stage of Tertiary Education,No,0.88667,56,56,0.80289,0.97045
2011,17-29 y.,Second Stage of Tertiary Education,Yes,0.05131,32,331,0.02751,0.07511
2011,17-29 y.,Second Stage of Tertiary Education,No,0.94869,299,331,0.92489,0.97249
2011,30-45 y.,Primary Level,No,0.88613,139,139,0.83313,0.93913
2011,30-45 y.,Lower Secondary Level,Yes,0.08684,84,728,0.06637,0.10731
2011,30-45 y.,Lower Secondary Level,No,0.91316,644,728,0.89269,0.93363
2011,30-45 y.,Upper Secondary Level,Yes,0.11367,600,4746,0.10463,0.12270
2011,30-45 y.,Upper Secondary Level,No,0.88633,4146,4746,0.87730,0.89537
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10571,141,1065,0.08723,0.12418
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.89429,924,1065,0.87582,0.91277
2011,30-45 y.,First Stage of Tertiary Education,Yes,0.10626,68,654,0.08263,0.12990
2011,30-45 y.,First Stage of Tertiary Education,No,0.89374,586,654,0.87010,0.91737
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.08372,273,2446,0.07274,0.09470
2011,30-45 y.,Second Stage of Tertiary Education,No,0.91566,2173,2446,0.90465,0.92668
2011,46-65 y.,Primary Level,No,0.78588,68,68,0.68765,0.88411
2011,46-65 y.,Lower Secondary Level,Yes,0.15497,100,630,0.12669,0.18325
2011,46-65 y.,Lower Secondary Level,No,0.84503,530,630,0.81675,0.87331
2011,46-65 y.,Upper Secondary Level,Yes,0.13010,615,4720,0.12050,0.13970
2011,46-65 y.,Upper Secondary Level,No,0.86891,4105,4720,0.85928,0.87854
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.11723,56,541,0.09010,0.14437
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.88277,485,541,0.85563,0.90990
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.11543,104,754,0.09261,0.13826
2011,46-65 y.,First Stage of Tertiary Education,No,0.88006,650,754,0.85685,0.90326
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.09862,237,2342,0.08654,0.11070
2011,46-65 y.,Second Stage of Tertiary Education,No,0.90138,2105,2342,0.88930,0.91346
2011,66 and older,Primary Level,No,0.82818,44,44,0.71543,0.94093
2011,66 and older,Lower Secondary Level,Yes,0.21004,184,823,0.18219,0.23788
2011,66 and older,Lower Secondary Level,No,0.78520,639,823,0.75713,0.81328
2011,66 and older,Upper Secondary Level,Yes,0.21557,548,2643,0.19989,0.23125
2011,66 and older,Upper Secondary Level,No,0.78305,2095,2643,0.76733,0.79877
2011,66 and older,Post-secondary Non-tertiary Level,No,0.82522,101,101,0.75079,0.89966
2011,66 and older,First Stage of Tertiary Education,Yes,0.22805,89,380,0.18581,0.27030
2011,66 and older,First Stage of Tertiary Education,No,0.76586,291,380,0.72323,0.80849
2011,66 and older,Second Stage of Tertiary Education,Yes,0.22804,223,1089,0.20311,0.25297
2011,66 and older,Second Stage of Tertiary Education,No,0.77146,866,1089,0.74651,0.79641
2012,17-29 y.,Pre-primary Level,Yes,0.03782,34,470,0.02056,0.05509
2012,17-29 y.,Pre-primary Level,No,0.52662,436,470,0.48144,0.57181
2012,17-29 y.,Primary Level,No,0.84819,71,71,0.76412,0.93225
2012,17-29 y.,Lower Secondary Level,Yes,0.10825,99,764,0.08621,0.13030
