"pld0045","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Manchmal","2018","Realschule","Ostdeutschland","213","0.0928722001425163","0.0806458664157872","0.105098533869245"
"Manchmal","2018","(Fach-)Abitur","Westdeutschland","383","0.115848614032142","0.105128733379705","0.126568494684579"
"Manchmal","2018","(Fach-)Abitur","Ostdeutschland","76","0.14674583649655","0.118096050310148","0.175395622682952"
"Manchmal","2018","AkademikerIn","Westdeutschland","622","0.120410617891141","0.111347318871869","0.129473916910412"
"Manchmal","2018","AkademikerIn","Ostdeutschland","165","0.103016951995401","0.0870365699939003","0.118997333996901"
"Selten","2018","(noch) kein Abschluss","Westdeutschland","94","0.110929423817229","0.0885581018285325","0.133300745805926"
"Selten","2018","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Selten","2018","Hauptschule","Westdeutschland","858","0.158689216347078","0.149206159788697","0.168172272905459"
"Selten","2018","Hauptschule","Ostdeutschland","120","0.126961704815066","0.106881453141499","0.147041956488634"
"Selten","2018","Realschule","Westdeutschland","764","0.186149589804625","0.174745650260115","0.197553529349134"
"Selten","2018","Realschule","Ostdeutschland","327","0.150696592206855","0.135626972602771","0.16576621181094"
"Selten","2018","(Fach-)Abitur","Westdeutschland","602","0.187333543609102","0.174264459460774","0.200402627757431"
"Selten","2018","(Fach-)Abitur","Ostdeutschland","105","0.178320352676644","0.147328252645704","0.209312452707584"
"Selten","2018","AkademikerIn","Westdeutschland","999","0.208918210227242","0.197596480867924","0.22023993958656"
"Selten","2018","AkademikerIn","Ostdeutschland","253","0.157407088231147","0.138261807706252","0.176552368756042"
"Nie","2018","(noch) kein Abschluss","Westdeutschland","469","0.635956319417273","0.601680287138097","0.670232351696449"
"Nie","2018","(noch) kein Abschluss","Ostdeutschland","77","0.570233162295312","0.484135984438068","0.656330340152556"
"Nie","2018","Hauptschule","Westdeutschland","3417","0.595278569256508","0.582539590014731","0.608017548498285"
"Nie","2018","Hauptschule","Ostdeutschland","742","0.710811359100746","0.683465981374241","0.738156736827252"
"Nie","2018","Realschule","Westdeutschland","2292","0.51747227092288","0.502831759410158","0.532112782435602"
"Nie","2018","Realschule","Ostdeutschland","1320","0.608832939804569","0.588276431439728","0.62938944816941"
"Nie","2018","(Fach-)Abitur","Westdeutschland","1793","0.518066760605652","0.501330149771833","0.534803371439471"
"Nie","2018","(Fach-)Abitur","Ostdeutschland","297","0.502587400643579","0.462105259719994","0.543069541567165"
"Nie","2018","AkademikerIn","Westdeutschland","2394","0.494118187054698","0.480194511984394","0.508041862125002"
"Nie","2018","AkademikerIn","Ostdeutschland","746","0.585100252684062","0.559198603382803","0.61100190198532"
