year,pgisced97,sampreg,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Post-secondary Non-tertiary Level,East,No,0.87940,279,326,0.84399,0.91481
2017,First Stage of Tertiary Education,West,Yes,0.12324,141,1129,0.10406,0.14242
2017,First Stage of Tertiary Education,West,No,0.87676,988,1129,0.85758,0.89594
2017,First Stage of Tertiary Education,East,Yes,0.17875,68,395,0.14091,0.21658
2017,First Stage of Tertiary Education,East,No,0.82125,327,395,0.78342,0.85909
2017,Second Stage of Tertiary Education,West,Yes,0.11850,595,5062,0.10959,0.12740
2017,Second Stage of Tertiary Education,West,No,0.88150,4467,5062,0.87260,0.89041
2017,Second Stage of Tertiary Education,East,Yes,0.15558,190,1431,0.13680,0.17437
2017,Second Stage of Tertiary Education,East,No,0.84442,1241,1431,0.82563,0.86320
2018,No answer / don't know,West,Yes,0.10132,65,537,0.07578,0.12687
2018,No answer / don't know,West,No,0.89868,472,537,0.87313,0.92422
2018,No answer / don't know,East,No,0.79117,80,80,0.70154,0.88081
2018,Pre-primary Level,West,No,0.89273,257,257,0.85482,0.93064
2018,Pre-primary Level,East,No,0.86746,49,49,0.77154,0.96339
2018,Primary Level,West,Yes,0.17749,74,419,0.14086,0.21411
2018,Primary Level,West,No,0.82251,345,419,0.78589,0.85914
2018,Primary Level,East,No,0.90174,48,48,0.81664,0.98684
2018,Lower Secondary Level,West,Yes,0.15390,366,2285,0.13910,0.16870
2018,Lower Secondary Level,West,No,0.84610,1919,2285,0.83130,0.86090
2018,Lower Secondary Level,East,Yes,0.20109,78,399,0.16171,0.24047
2018,Lower Secondary Level,East,No,0.79891,321,399,0.75953,0.83829
2018,Upper Secondary Level,West,Yes,0.14799,1217,8734,0.14054,0.15544
2018,Upper Secondary Level,West,No,0.85201,7517,8734,0.84456,0.85946
2018,Upper Secondary Level,East,Yes,0.15230,402,2769,0.13892,0.16569
2018,Upper Secondary Level,East,No,0.84770,2367,2769,0.83431,0.86108
2018,Post-secondary Non-tertiary Level,West,Yes,0.13681,204,1800,0.12093,0.15269
2018,Post-secondary Non-tertiary Level,West,No,0.86319,1596,1800,0.84731,0.87907
2018,Post-secondary Non-tertiary Level,East,Yes,0.11575,38,322,0.08075,0.15075
2018,Post-secondary Non-tertiary Level,East,No,0.88425,284,322,0.84925,0.91925
2018,First Stage of Tertiary Education,West,Yes,0.12942,132,1054,0.10915,0.14970
2018,First Stage of Tertiary Education,West,No,0.87058,922,1054,0.85030,0.89085
2018,First Stage of Tertiary Education,East,Yes,0.15526,54,386,0.11908,0.19143
2018,First Stage of Tertiary Education,East,No,0.84474,332,386,0.80857,0.88092
2018,Second Stage of Tertiary Education,West,Yes,0.11289,534,4940,0.10406,0.12171
2018,Second Stage of Tertiary Education,West,No,0.88711,4406,4940,0.87829,0.89594
2018,Second Stage of Tertiary Education,East,Yes,0.15890,202,1387,0.13965,0.17814
2018,Second Stage of Tertiary Education,East,No,0.84110,1185,1387,0.82186,0.86035
2019,No answer / don't know,West,Yes,0.15857,58,457,0.12505,0.19210
2019,No answer / don't know,West,No,0.84143,399,457,0.80790,0.87495
2019,No answer / don't know,East,No,0.93810,106,106,0.89201,0.98419
2019,Pre-primary Level,West,No,0.88963,251,251,0.85078,0.92847
2019,Pre-primary Level,East,No,0.97079,49,49,0.92315,1.01843
2019,Primary Level,West,Yes,0.22298,65,342,0.17880,0.26716
2019,Primary Level,West,No,0.77702,277,342,0.73284,0.82120
2019,Primary Level,East,No,0.81786,42,42,0.69972,0.93601
2019,Lower Secondary Level,West,Yes,0.15342,315,2038,0.13777,0.16907
2019,Lower Secondary Level,West,No,0.84658,1723,2038,0.83093,0.86223
2019,Lower Secondary Level,East,Yes,0.19454,62,374,0.15437,0.23472
2019,Lower Secondary Level,East,No,0.80546,312,374,0.76528,0.84563
2019,Upper Secondary Level,West,Yes,0.14951,1208,8494,0.14193,0.15710
2019,Upper Secondary Level,West,No,0.85049,7286,8494,0.84290,0.85807
2019,Upper Secondary Level,East,Yes,0.15115,364,2607,0.13740,0.16490
2019,Upper Secondary Level,East,No,0.84885,2243,2607,0.83510,0.86260
2019,Post-secondary Non-tertiary Level,West,Yes,0.12965,221,1845,0.11431,0.14498
2019,Post-secondary Non-tertiary Level,West,No,0.87035,1624,1845,0.85502,0.88569
2019,Post-secondary Non-tertiary Level,East,Yes,0.16459,33,321,0.12396,0.20522
2019,Post-secondary Non-tertiary Level,East,No,0.83541,288,321,0.79478,0.87604
2019,First Stage of Tertiary Education,West,Yes,0.11574,177,1216,0.09775,0.13373
2019,First Stage of Tertiary Education,West,No,0.88426,1039,1216,0.86627,0.90225
2019,First Stage of Tertiary Education,East,Yes,0.10970,60,438,0.08040,0.13900
2019,First Stage of Tertiary Education,East,No,0.89030,378,438,0.86100,0.91960
2019,Second Stage of Tertiary Education,West,Yes,0.11864,608,5395,0.11001,0.12727
2019,Second Stage of Tertiary Education,West,No,0.88136,4787,5395,0.87273,0.88999
2019,Second Stage of Tertiary Education,East,Yes,0.12803,223,1584,0.11157,0.14449
2019,Second Stage of Tertiary Education,East,No,0.87197,1361,1584,0.85551,0.88843
2020,No answer / don't know,West,Yes,0.11952,84,740,0.09613,0.14291
2020,No answer / don't know,West,No,0.88048,656,740,0.85709,0.90387
2020,No answer / don't know,East,No,0.85725,113,113,0.79246,0.92204
2020,Pre-primary Level,West,No,0.90694,263,263,0.87176,0.94212
2020,Pre-primary Level,East,No,0.97959,59,59,0.94320,1.01598
2020,Primary Level,West,Yes,0.19232,190,1283,0.17074,0.21389
2020,Primary Level,West,No,0.80768,1093,1283,0.78611,0.82926
2020,Primary Level,East,No,0.74980,169,169,0.68430,0.81529
2020,Lower Secondary Level,West,Yes,0.15340,388,2580,0.13949,0.16730
2020,Lower Secondary Level,West,No,0.84660,2192,2580,0.83270,0.86051
2020,Lower Secondary Level,East,Yes,0.14279,55,448,0.11036,0.17522
2020,Lower Secondary Level,East,No,0.85721,393,448,0.82478,0.88964
2020,Upper Secondary Level,West,Yes,0.15709,1256,8653,0.14942,0.16476
2020,Upper Secondary Level,West,No,0.84291,7397,8653,0.83524,0.85058
2020,Upper Secondary Level,East,Yes,0.14508,351,2524,0.13134,0.15882
2020,Upper Secondary Level,East,No,0.85492,2173,2524,0.84118,0.86866
2020,Post-secondary Non-tertiary Level,West,Yes,0.12788,227,2018,0.11330,0.14245
2020,Post-secondary Non-tertiary Level,West,No,0.87212,1791,2018,0.85755,0.88670
2020,Post-secondary Non-tertiary Level,East,Yes,0.09584,33,325,0.06379,0.12789
2020,Post-secondary Non-tertiary Level,East,No,0.90416,292,325,0.87211,0.93621
2020,First Stage of Tertiary Education,West,Yes,0.13340,139,1066,0.11298,0.15382
2020,First Stage of Tertiary Education,West,No,0.86660,927,1066,0.84618,0.88702
2020,First Stage of Tertiary Education,East,Yes,0.15508,54,391,0.11916,0.19101
2020,First Stage of Tertiary Education,East,No,0.84492,337,391,0.80899,0.88084
2020,Second Stage of Tertiary Education,West,Yes,0.11657,627,6026,0.10847,0.12467
2020,Second Stage of Tertiary Education,West,No,0.88343,5399,6026,0.87533,0.89153
2020,Second Stage of Tertiary Education,East,Yes,0.13503,203,1636,0.11846,0.15160
2020,Second Stage of Tertiary Education,East,No,0.86497,1433,1636,0.84840,0.88154
2021,No answer / don't know,West,Yes,0.14415,59,514,0.11376,0.17455
2021,No answer / don't know,West,No,0.85585,455,514,0.82545,0.88624
2021,No answer / don't know,East,No,0.77891,86,86,0.69069,0.86713
2021,Pre-primary Level,West,No,0.95642,140,140,0.92247,0.99036
2021,Pre-primary Level,East,No,0.95245,31,31,0.87630,1.02860
2021,Primary Level,West,No,0.82288,156,156,0.76277,0.88298
2021,Lower Secondary Level,West,Yes,0.14841,178,1155,0.12790,0.16893
2021,Lower Secondary Level,West,No,0.85159,977,1155,0.83107,0.87210
2021,Lower Secondary Level,East,No,0.86881,190,190,0.82068,0.91694
2021,Upper Secondary Level,West,Yes,0.13802,700,5325,0.12876,0.14729
2021,Upper Secondary Level,West,No,0.86198,4625,5325,0.85271,0.87124
2021,Upper Secondary Level,East,Yes,0.12967,206,1619,0.11330,0.14604
2021,Upper Secondary Level,East,No,0.87033,1413,1619,0.85396,0.88670
2021,Post-secondary Non-tertiary Level,West,Yes,0.12533,159,1315,0.10743,0.14324
2021,Post-secondary Non-tertiary Level,West,No,0.87467,1156,1315,0.85676,0.89257
2021,Post-secondary Non-tertiary Level,East,No,0.90921,201,201,0.86939,0.94903
2021,First Stage of Tertiary Education,West,Yes,0.12271,96,733,0.09894,0.14648
2021,First Stage of Tertiary Education,West,No,0.87729,637,733,0.85352,0.90106
2021,First Stage of Tertiary Education,East,Yes,0.15852,43,264,0.11438,0.20266
2021,First Stage of Tertiary Education,East,No,0.84148,221,264,0.79734,0.88562
2021,Second Stage of Tertiary Education,West,Yes,0.09940,403,4174,0.09032,0.10847
2021,Second Stage of Tertiary Education,West,No,0.90060,3771,4174,0.89153,0.90968
2021,Second Stage of Tertiary Education,East,Yes,0.09760,126,1133,0.08031,0.11489
2021,Second Stage of Tertiary Education,East,No,0.90240,1007,1133,0.88511,0.91969
2022,No answer / don't know,West,Yes,0.11058,271,2694,0.09874,0.12243
2022,No answer / don't know,West,No,0.88942,2423,2694,0.87757,0.90126
2022,No answer / don't know,East,Yes,0.08992,68,681,0.06841,0.11142
2022,No answer / don't know,East,No,0.91008,613,681,0.88858,0.93159
2022,Pre-primary Level,West,No,0.93202,238,238,0.89998,0.96407
2022,Pre-primary Level,East,No,0.98050,56,56,0.94396,1.01704
2022,Primary Level,West,Yes,0.16506,108,719,0.13791,0.19222
2022,Primary Level,West,No,0.83494,611,719,0.80778,0.86209
2022,Primary Level,East,No,0.88867,93,93,0.82439,0.95294
2022,Lower Secondary Level,West,Yes,0.15453,220,1520,0.13635,0.17271
2022,Lower Secondary Level,West,No,0.84547,1300,1520,0.82729,0.86365
2022,Lower Secondary Level,East,Yes,0.12324,49,346,0.08855,0.15792
2022,Lower Secondary Level,East,No,0.87676,297,346,0.84208,0.91145
2022,Upper Secondary Level,West,Yes,0.14056,858,7084,0.13246,0.14865
2022,Upper Secondary Level,West,No,0.85944,6226,7084,0.85135,0.86754
2022,Upper Secondary Level,East,Yes,0.12440,251,2129,0.11038,0.13842
2022,Upper Secondary Level,East,No,0.87560,1878,2129,0.86158,0.88962
2022,Post-secondary Non-tertiary Level,West,Yes,0.13053,205,1816,0.11503,0.14603
2022,Post-secondary Non-tertiary Level,West,No,0.86947,1611,1816,0.85397,0.88497
2022,Post-secondary Non-tertiary Level,East,No,0.93519,364,364,0.90986,0.96051
2022,First Stage of Tertiary Education,West,Yes,0.11581,110,1025,0.09621,0.13541
2022,First Stage of Tertiary Education,West,No,0.88419,915,1025,0.86459,0.90379
2022,First Stage of Tertiary Education,East,Yes,0.15521,42,341,0.11672,0.19370
2022,First Stage of Tertiary Education,East,No,0.84479,299,341,0.80630,0.88328
2022,Second Stage of Tertiary Education,West,Yes,0.09780,575,6896,0.09079,0.10481
2022,Second Stage of Tertiary Education,West,No,0.90220,6321,6896,0.89519,0.90921
2022,Second Stage of Tertiary Education,East,Yes,0.12381,186,1757,0.10840,0.13921
2022,Second Stage of Tertiary Education,East,No,0.87619,1571,1757,0.86079,0.89160
