year,pgisced97,sex,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Second Stage of Tertiary Education,female,No,0.84031,2547,2921,0.82703,0.85360
2016,Pre-primary Level,male,No,0.41527,139,139,0.33306,0.49749
2016,Pre-primary Level,female,No,0.47988,175,175,0.40565,0.55412
2016,Primary Level,male,No,0.78145,145,145,0.71395,0.84895
2016,Primary Level,female,Yes,0.13273,48,229,0.08869,0.17677
2016,Primary Level,female,No,0.79203,181,229,0.73935,0.84471
2016,Lower Secondary Level,male,Yes,0.12440,130,990,0.10383,0.14497
2016,Lower Secondary Level,male,No,0.82597,860,990,0.80235,0.84960
2016,Lower Secondary Level,female,Yes,0.19540,294,1567,0.17576,0.21504
2016,Lower Secondary Level,female,No,0.76838,1273,1567,0.74749,0.78928
2016,Upper Secondary Level,male,Yes,0.13259,624,4925,0.12312,0.14206
2016,Upper Secondary Level,male,No,0.86145,4301,4925,0.85180,0.87110
2016,Upper Secondary Level,female,Yes,0.14700,876,6033,0.13806,0.15594
2016,Upper Secondary Level,female,No,0.84657,5157,6033,0.83747,0.85566
2016,Post-secondary Non-tertiary Level,male,Yes,0.08256,69,744,0.06277,0.10235
2016,Post-secondary Non-tertiary Level,male,No,0.90894,675,744,0.88825,0.92962
2016,Post-secondary Non-tertiary Level,female,Yes,0.12000,150,1266,0.10209,0.13791
2016,Post-secondary Non-tertiary Level,female,No,0.87233,1116,1266,0.85394,0.89072
2016,First Stage of Tertiary Education,male,Yes,0.14123,121,856,0.11788,0.16457
2016,First Stage of Tertiary Education,male,No,0.85759,735,856,0.83417,0.88102
2016,First Stage of Tertiary Education,female,Yes,0.14499,70,541,0.11529,0.17469
2016,First Stage of Tertiary Education,female,No,0.85427,471,541,0.82452,0.88403
2016,Second Stage of Tertiary Education,male,Yes,0.10982,306,2912,0.09846,0.12117
2016,Second Stage of Tertiary Education,male,No,0.87989,2606,2912,0.86808,0.89170
2016,Second Stage of Tertiary Education,female,Yes,0.11940,370,2961,0.10772,0.13108
2016,Second Stage of Tertiary Education,female,No,0.87135,2591,2961,0.85929,0.88341
2017,Pre-primary Level,male,No,0.46577,174,174,0.39144,0.54011
2017,Pre-primary Level,female,No,0.52964,194,194,0.45922,0.60006
2017,Primary Level,male,No,0.74397,166,166,0.67738,0.81057
2017,Primary Level,female,Yes,0.12139,45,254,0.08114,0.16163
2017,Primary Level,female,No,0.73946,209,254,0.68538,0.79355
2017,Lower Secondary Level,male,Yes,0.12527,143,1049,0.10523,0.14531
2017,Lower Secondary Level,male,No,0.81441,906,1049,0.79087,0.83794
2017,Lower Secondary Level,female,Yes,0.17943,310,1669,0.16102,0.19785
2017,Lower Secondary Level,female,No,0.79391,1359,1669,0.77450,0.81332
2017,Upper Secondary Level,male,Yes,0.13858,721,5453,0.12941,0.14775
2017,Upper Secondary Level,male,No,0.85149,4732,5453,0.84205,0.86093
2017,Upper Secondary Level,female,Yes,0.15916,964,6552,0.15030,0.16802
2017,Upper Secondary Level,female,No,0.83372,5588,6552,0.82471,0.84274
2017,Post-secondary Non-tertiary Level,male,Yes,0.11982,83,810,0.09744,0.14219
2017,Post-secondary Non-tertiary Level,male,No,0.87056,727,810,0.84743,0.89369
2017,Post-secondary Non-tertiary Level,female,Yes,0.13462,175,1385,0.11663,0.15260
2017,Post-secondary Non-tertiary Level,female,No,0.86040,1210,1385,0.84214,0.87866
2017,First Stage of Tertiary Education,male,Yes,0.12957,133,939,0.10808,0.15106
2017,First Stage of Tertiary Education,male,No,0.86655,806,939,0.84479,0.88832
2017,First Stage of Tertiary Education,female,Yes,0.14541,76,585,0.11682,0.17400
2017,First Stage of Tertiary Education,female,No,0.84705,509,585,0.81786,0.87624
2017,Second Stage of Tertiary Education,male,Yes,0.12770,401,3242,0.11621,0.13919
2017,Second Stage of Tertiary Education,male,No,0.86050,2841,3242,0.84857,0.87243
2017,Second Stage of Tertiary Education,female,Yes,0.11969,384,3251,0.10853,0.13085
2017,Second Stage of Tertiary Education,female,No,0.87292,2867,3251,0.86146,0.88437
2018,Pre-primary Level,male,No,0.45726,140,140,0.37444,0.54008
2018,Pre-primary Level,female,No,0.48979,166,166,0.41352,0.56607
2018,Primary Level,male,Yes,0.13912,34,201,0.09116,0.18708
2018,Primary Level,male,No,0.67300,167,201,0.60799,0.73802
2018,Primary Level,female,Yes,0.15035,51,277,0.10818,0.19252
2018,Primary Level,female,No,0.73173,226,277,0.67946,0.78400
2018,Lower Secondary Level,male,Yes,0.12837,159,1067,0.10829,0.14845
2018,Lower Secondary Level,male,No,0.81335,908,1067,0.78996,0.83674
2018,Lower Secondary Level,female,Yes,0.16821,285,1617,0.14997,0.18645
2018,Lower Secondary Level,female,No,0.80055,1332,1617,0.78107,0.82003
2018,Upper Secondary Level,male,Yes,0.14184,716,5177,0.13233,0.15134
2018,Upper Secondary Level,male,No,0.85073,4461,5177,0.84102,0.86043
2018,Upper Secondary Level,female,Yes,0.15335,903,6326,0.14447,0.16223
2018,Upper Secondary Level,female,No,0.84094,5423,6326,0.83193,0.84995
2018,Post-secondary Non-tertiary Level,male,Yes,0.11695,73,791,0.09454,0.13936
2018,Post-secondary Non-tertiary Level,male,No,0.87693,718,791,0.85402,0.89984
2018,Post-secondary Non-tertiary Level,female,Yes,0.14643,169,1331,0.12742,0.16543
2018,Post-secondary Non-tertiary Level,female,No,0.84742,1162,1331,0.82809,0.86674
2018,First Stage of Tertiary Education,male,Yes,0.12027,104,869,0.09863,0.14191
2018,First Stage of Tertiary Education,male,No,0.86842,765,869,0.84593,0.89091
2018,First Stage of Tertiary Education,female,Yes,0.16023,82,571,0.13012,0.19035
2018,First Stage of Tertiary Education,female,No,0.83977,489,571,0.80965,0.86988
2018,Second Stage of Tertiary Education,male,Yes,0.10688,349,3141,0.09608,0.11769
2018,Second Stage of Tertiary Education,male,No,0.87673,2792,3141,0.86523,0.88823
2018,Second Stage of Tertiary Education,female,Yes,0.13369,387,3186,0.12187,0.14551
2018,Second Stage of Tertiary Education,female,No,0.85750,2799,3186,0.84536,0.86964
2019,Pre-primary Level,male,No,0.55955,155,155,0.48114,0.63795
2019,Pre-primary Level,female,No,0.52354,145,145,0.44196,0.60511
2019,Primary Level,male,No,0.62733,142,142,0.54752,0.70714
2019,Primary Level,female,Yes,0.18721,40,218,0.13531,0.23911
2019,Primary Level,female,No,0.68291,178,218,0.62099,0.74482
2019,Lower Secondary Level,male,Yes,0.12609,136,988,0.10538,0.14680
2019,Lower Secondary Level,male,No,0.79839,852,988,0.77336,0.82342
2019,Lower Secondary Level,female,Yes,0.16624,241,1427,0.14692,0.18557
2019,Lower Secondary Level,female,No,0.79804,1186,1427,0.77720,0.81888
2019,Upper Secondary Level,male,Yes,0.14289,693,5060,0.13324,0.15253
2019,Upper Secondary Level,male,No,0.85060,4367,5060,0.84078,0.86043
2019,Upper Secondary Level,female,Yes,0.15441,879,6066,0.14532,0.16351
2019,Upper Secondary Level,female,No,0.84215,5187,6066,0.83297,0.85132
2019,Post-secondary Non-tertiary Level,male,Yes,0.10754,92,831,0.08646,0.12861
2019,Post-secondary Non-tertiary Level,male,No,0.88734,739,831,0.86583,0.90885
2019,Post-secondary Non-tertiary Level,female,Yes,0.15172,163,1343,0.13252,0.17091
2019,Post-secondary Non-tertiary Level,female,No,0.84663,1180,1343,0.82735,0.86591
2019,First Stage of Tertiary Education,male,Yes,0.11352,160,1076,0.09456,0.13249
2019,First Stage of Tertiary Education,male,No,0.88642,916,1076,0.86745,0.90539
2019,First Stage of Tertiary Education,female,Yes,0.11558,77,580,0.08954,0.14163
2019,First Stage of Tertiary Education,female,No,0.88442,503,580,0.85837,0.91046
2019,Second Stage of Tertiary Education,male,Yes,0.10396,412,3665,0.09408,0.11385
2019,Second Stage of Tertiary Education,male,No,0.88311,3253,3665,0.87271,0.89351
2019,Second Stage of Tertiary Education,female,Yes,0.13635,422,3346,0.12473,0.14798
2019,Second Stage of Tertiary Education,female,No,0.85769,2924,3346,0.84585,0.86953
2020,Pre-primary Level,male,No,0.47900,175,175,0.40477,0.55323
2020,Pre-primary Level,female,No,0.38910,147,147,0.31002,0.46819
2020,Primary Level,male,Yes,0.21681,98,799,0.18821,0.24540
2020,Primary Level,male,No,0.71051,701,799,0.67904,0.74198
2020,Primary Level,female,Yes,0.16472,113,674,0.13670,0.19275
2020,Primary Level,female,No,0.80229,561,674,0.77220,0.83238
2020,Lower Secondary Level,male,Yes,0.11566,166,1397,0.09888,0.13244
2020,Lower Secondary Level,male,No,0.84607,1231,1397,0.82714,0.86500
2020,Lower Secondary Level,female,Yes,0.17085,276,1630,0.15257,0.18913
2020,Lower Secondary Level,female,No,0.79950,1354,1630,0.78005,0.81894
2020,Upper Secondary Level,male,Yes,0.15322,717,5161,0.14340,0.16305
2020,Upper Secondary Level,male,No,0.84349,4444,5161,0.83358,0.85341
2020,Upper Secondary Level,female,Yes,0.15519,890,6013,0.14603,0.16434
2020,Upper Secondary Level,female,No,0.84115,5123,6013,0.83191,0.85039
2020,Post-secondary Non-tertiary Level,male,Yes,0.11970,86,939,0.09893,0.14048
2020,Post-secondary Non-tertiary Level,male,No,0.87972,853,939,0.85891,0.90054
2020,Post-secondary Non-tertiary Level,female,Yes,0.12718,174,1403,0.10974,0.14462
2020,Post-secondary Non-tertiary Level,female,No,0.87217,1229,1403,0.85469,0.88965
2020,First Stage of Tertiary Education,male,Yes,0.13710,122,920,0.11486,0.15934
2020,First Stage of Tertiary Education,male,No,0.86275,798,920,0.84050,0.88499
2020,First Stage of Tertiary Education,female,Yes,0.14002,71,537,0.11064,0.16939
2020,First Stage of Tertiary Education,female,No,0.85407,466,537,0.82418,0.88396
2020,Second Stage of Tertiary Education,male,Yes,0.11114,413,4029,0.10143,0.12085
2020,Second Stage of Tertiary Education,male,No,0.88616,3616,4029,0.87635,0.89597
2020,Second Stage of Tertiary Education,female,Yes,0.12911,417,3632,0.11820,0.14002
2020,Second Stage of Tertiary Education,female,No,0.86900,3215,3632,0.85803,0.87998
2021,Pre-primary Level,male,No,0.52017,83,83,0.41204,0.62831
2021,Pre-primary Level,female,No,0.45202,88,88,0.34744,0.55661
2021,Primary Level,male,No,0.66321,93,93,0.56663,0.75978
2021,Primary Level,female,No,0.60321,88,88,0.50041,0.70602
2021,Lower Secondary Level,male,Yes,0.10777,78,562,0.08211,0.13343
2021,Lower Secondary Level,male,No,0.82187,484,562,0.79020,0.85353
2021,Lower Secondary Level,female,Yes,0.16142,127,809,0.13605,0.18678
2021,Lower Secondary Level,female,No,0.79935,682,809,0.77173,0.82696
2021,Upper Secondary Level,male,Yes,0.13709,409,3111,0.12501,0.14918
2021,Upper Secondary Level,male,No,0.84988,2702,3111,0.83732,0.86243
2021,Upper Secondary Level,female,Yes,0.13309,497,3831,0.12234,0.14385
2021,Upper Secondary Level,female,No,0.85776,3334,3831,0.84670,0.86883
2021,Post-secondary Non-tertiary Level,male,Yes,0.14458,67,579,0.11591,0.17325
2021,Post-secondary Non-tertiary Level,male,No,0.84845,512,579,0.81921,0.87768
2021,Post-secondary Non-tertiary Level,female,Yes,0.10482,109,953,0.08536,0.12428
2021,Post-secondary Non-tertiary Level,female,No,0.89347,844,953,0.87387,0.91307
2021,First Stage of Tertiary Education,male,Yes,0.12808,84,606,0.10146,0.15471
2021,First Stage of Tertiary Education,male,No,0.85685,522,606,0.82895,0.88476
2021,First Stage of Tertiary Education,female,Yes,0.13329,55,391,0.09956,0.16702
2021,First Stage of Tertiary Education,female,No,0.86671,336,391,0.83298,0.90044
2021,Second Stage of Tertiary Education,male,Yes,0.08488,265,2693,0.07435,0.09541
2021,Second Stage of Tertiary Education,male,No,0.90549,2428,2693,0.89444,0.91655
2021,Second Stage of Tertiary Education,female,Yes,0.11352,264,2612,0.10135,0.12569
2021,Second Stage of Tertiary Education,female,No,0.88098,2348,2612,0.86855,0.89340
2022,Pre-primary Level,male,No,0.56588,139,139,0.48318,0.64857
2022,Pre-primary Level,female,No,0.55670,154,154,0.47798,0.63541
2022,Primary Level,male,Yes,0.10247,63,448,0.07435,0.13058
2022,Primary Level,male,No,0.87513,385,448,0.84449,0.90578
2022,Primary Level,female,Yes,0.19987,72,391,0.16018,0.23955
2022,Primary Level,female,No,0.71155,319,391,0.66658,0.75651
2022,Lower Secondary Level,male,Yes,0.16212,125,837,0.13713,0.18710
2022,Lower Secondary Level,male,No,0.81440,712,837,0.78804,0.84075
2022,Lower Secondary Level,female,Yes,0.13739,142,1027,0.11632,0.15845
2022,Lower Secondary Level,female,No,0.84520,885,1027,0.82307,0.86733
2022,Upper Secondary Level,male,Yes,0.13040,473,4212,0.12023,0.14057
2022,Upper Secondary Level,male,No,0.86469,3739,4212,0.85435,0.87502
2022,Upper Secondary Level,female,Yes,0.14281,636,4996,0.13311,0.15251
2022,Upper Secondary Level,female,No,0.85186,4360,4996,0.84201,0.86171
2022,Post-secondary Non-tertiary Level,male,Yes,0.13128,80,873,0.10886,0.15369
2022,Post-secondary Non-tertiary Level,male,No,0.86806,793,873,0.84560,0.89053
2022,Post-secondary Non-tertiary Level,female,Yes,0.11629,144,1324,0.09901,0.13356
2022,Post-secondary Non-tertiary Level,female,No,0.88343,1180,1324,0.86613,0.90072
2022,First Stage of Tertiary Education,male,Yes,0.11466,92,871,0.09349,0.13583
2022,First Stage of Tertiary Education,male,No,0.88534,779,871,0.86417,0.90651
2022,First Stage of Tertiary Education,female,Yes,0.14389,60,495,0.11294,0.17484
2022,First Stage of Tertiary Education,female,No,0.85441,435,495,0.82331,0.88552
2022,Second Stage of Tertiary Education,male,Yes,0.10142,358,4474,0.09257,0.11027
2022,Second Stage of Tertiary Education,male,No,0.89591,4116,4474,0.88696,0.90486
2022,Second Stage of Tertiary Education,female,Yes,0.10265,403,4171,0.09344,0.11186
2022,Second Stage of Tertiary Education,female,No,0.89585,3768,4171,0.88658,0.90512
