year,age_gr,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,2nd Quintile,No,0.92458,667,733,0.90545,0.94371
2004,17-29 y.,3rd Quintile,Yes,0.05913,47,752,0.04226,0.07600
2004,17-29 y.,3rd Quintile,No,0.94087,705,752,0.92400,0.95774
2004,17-29 y.,4th Quintile,Yes,0.06321,47,727,0.04551,0.08091
2004,17-29 y.,4th Quintile,No,0.93679,680,727,0.91909,0.95449
2004,17-29 y.,5th Quintile,Yes,0.04865,47,837,0.03406,0.06323
2004,17-29 y.,5th Quintile,No,0.95135,790,837,0.93677,0.96594
2004,30-45 y.,1st Quintile,Yes,0.12688,123,930,0.10547,0.14828
2004,30-45 y.,1st Quintile,No,0.87312,807,930,0.85172,0.89453
2004,30-45 y.,2nd Quintile,Yes,0.09307,107,1177,0.07647,0.10968
2004,30-45 y.,2nd Quintile,No,0.90693,1070,1177,0.89032,0.92353
2004,30-45 y.,3rd Quintile,Yes,0.08562,106,1244,0.07006,0.10117
2004,30-45 y.,3rd Quintile,No,0.91438,1138,1244,0.89883,0.92994
2004,30-45 y.,4th Quintile,Yes,0.09540,140,1445,0.08024,0.11055
2004,30-45 y.,4th Quintile,No,0.90460,1305,1445,0.88945,0.91976
2004,30-45 y.,5th Quintile,Yes,0.07345,143,1716,0.06110,0.08579
2004,30-45 y.,5th Quintile,No,0.92655,1573,1716,0.91421,0.93890
2004,46-65 y.,1st Quintile,Yes,0.15863,130,835,0.13384,0.18343
2004,46-65 y.,1st Quintile,No,0.84137,705,835,0.81657,0.86616
2004,46-65 y.,2nd Quintile,Yes,0.11167,111,976,0.09190,0.13144
2004,46-65 y.,2nd Quintile,No,0.88833,865,976,0.86856,0.90810
2004,46-65 y.,3rd Quintile,Yes,0.12438,152,1183,0.10556,0.14319
2004,46-65 y.,3rd Quintile,No,0.87562,1031,1183,0.85681,0.89444
2004,46-65 y.,4th Quintile,Yes,0.12616,170,1473,0.10920,0.14312
2004,46-65 y.,4th Quintile,No,0.87384,1303,1473,0.85688,0.89080
2004,46-65 y.,5th Quintile,Yes,0.11189,321,2878,0.10037,0.12341
2004,46-65 y.,5th Quintile,No,0.88811,2557,2878,0.87659,0.89963
2004,66 and older,1st Quintile,Yes,0.22663,130,596,0.19299,0.26027
2004,66 and older,1st Quintile,No,0.77337,466,596,0.73973,0.80701
2004,66 and older,2nd Quintile,Yes,0.19343,173,888,0.16743,0.21942
2004,66 and older,2nd Quintile,No,0.80657,715,888,0.78058,0.83257
2004,66 and older,3rd Quintile,Yes,0.21502,171,823,0.18694,0.24311
2004,66 and older,3rd Quintile,No,0.78498,652,823,0.75689,0.81306
2004,66 and older,4th Quintile,Yes,0.24107,148,693,0.20920,0.27294
2004,66 and older,4th Quintile,No,0.75893,545,693,0.72706,0.79080
2004,66 and older,5th Quintile,Yes,0.23539,148,750,0.20501,0.26578
2004,66 and older,5th Quintile,No,0.76461,602,750,0.73422,0.79499
2005,17-29 y.,1st Quintile,Yes,0.09135,84,903,0.07255,0.11016
2005,17-29 y.,1st Quintile,No,0.90865,819,903,0.88984,0.92745
2005,17-29 y.,2nd Quintile,Yes,0.07627,54,720,0.05687,0.09567
2005,17-29 y.,2nd Quintile,No,0.92373,666,720,0.90433,0.94313
2005,17-29 y.,3rd Quintile,Yes,0.05669,38,690,0.03942,0.07396
2005,17-29 y.,3rd Quintile,No,0.94331,652,690,0.92604,0.96058
2005,17-29 y.,4th Quintile,Yes,0.06799,45,741,0.04985,0.08613
2005,17-29 y.,4th Quintile,No,0.93201,696,741,0.91387,0.95015
2005,17-29 y.,5th Quintile,Yes,0.04805,39,756,0.03279,0.06330
2005,17-29 y.,5th Quintile,No,0.95195,717,756,0.93670,0.96721
2005,30-45 y.,1st Quintile,Yes,0.11086,97,892,0.09024,0.13147
2005,30-45 y.,1st Quintile,No,0.88914,795,892,0.86853,0.90976
2005,30-45 y.,2nd Quintile,Yes,0.11213,102,1032,0.09287,0.13139
2005,30-45 y.,2nd Quintile,No,0.88787,930,1032,0.86861,0.90713
2005,30-45 y.,3rd Quintile,Yes,0.09475,110,1187,0.07808,0.11142
2005,30-45 y.,3rd Quintile,No,0.90525,1077,1187,0.88858,0.92192
2005,30-45 y.,4th Quintile,Yes,0.07534,96,1336,0.06118,0.08949
2005,30-45 y.,4th Quintile,No,0.92466,1240,1336,0.91051,0.93882
2005,30-45 y.,5th Quintile,Yes,0.07962,132,1620,0.06643,0.09280
2005,30-45 y.,5th Quintile,No,0.92038,1488,1620,0.90720,0.93357
2005,46-65 y.,1st Quintile,Yes,0.15143,115,770,0.12609,0.17677
2005,46-65 y.,1st Quintile,No,0.84857,655,770,0.82323,0.87391
2005,46-65 y.,2nd Quintile,Yes,0.10668,116,957,0.08711,0.12625
2005,46-65 y.,2nd Quintile,No,0.89332,841,957,0.87375,0.91289
2005,46-65 y.,3rd Quintile,Yes,0.11847,131,1103,0.09939,0.13755
2005,46-65 y.,3rd Quintile,No,0.88153,972,1103,0.86245,0.90061
2005,46-65 y.,4th Quintile,Yes,0.11168,157,1470,0.09557,0.12778
2005,46-65 y.,4th Quintile,No,0.88832,1313,1470,0.87222,0.90443
2005,46-65 y.,5th Quintile,Yes,0.09749,254,2689,0.08627,0.10870
2005,46-65 y.,5th Quintile,No,0.90251,2435,2689,0.89130,0.91373
2005,66 and older,1st Quintile,Yes,0.22219,126,576,0.18821,0.25617
2005,66 and older,1st Quintile,No,0.77781,450,576,0.74383,0.81179
2005,66 and older,2nd Quintile,Yes,0.16539,147,908,0.14121,0.18957
2005,66 and older,2nd Quintile,No,0.83461,761,908,0.81043,0.85879
2005,66 and older,3rd Quintile,Yes,0.20496,148,763,0.17630,0.23362
2005,66 and older,3rd Quintile,No,0.79504,615,763,0.76638,0.82370
2005,66 and older,4th Quintile,Yes,0.18131,136,745,0.15363,0.20899
2005,66 and older,4th Quintile,No,0.81869,609,745,0.79101,0.84637
2005,66 and older,5th Quintile,Yes,0.19935,153,764,0.17100,0.22770
2005,66 and older,5th Quintile,No,0.80065,611,764,0.77230,0.82900
2006,17-29 y.,1st Quintile,Yes,0.08250,75,786,0.06326,0.10175
2006,17-29 y.,1st Quintile,No,0.91750,711,786,0.89825,0.93674
2006,17-29 y.,2nd Quintile,Yes,0.09037,54,586,0.06714,0.11360
2006,17-29 y.,2nd Quintile,No,0.90963,532,586,0.88640,0.93286
2006,17-29 y.,3rd Quintile,Yes,0.07969,48,616,0.05828,0.10109
2006,17-29 y.,3rd Quintile,No,0.92031,568,616,0.89891,0.94172
2006,17-29 y.,4th Quintile,Yes,0.07537,44,670,0.05537,0.09538
2006,17-29 y.,4th Quintile,No,0.92463,626,670,0.90462,0.94463
2006,17-29 y.,5th Quintile,Yes,0.06151,40,633,0.04277,0.08024
2006,17-29 y.,5th Quintile,No,0.93849,593,633,0.91976,0.95723
2006,30-45 y.,1st Quintile,Yes,0.11457,96,811,0.09264,0.13651
2006,30-45 y.,1st Quintile,No,0.88543,715,811,0.86349,0.90736
2006,30-45 y.,2nd Quintile,Yes,0.07931,73,976,0.06235,0.09627
2006,30-45 y.,2nd Quintile,No,0.92069,903,976,0.90373,0.93765
2006,30-45 y.,3rd Quintile,Yes,0.08395,90,1084,0.06743,0.10047
2006,30-45 y.,3rd Quintile,No,0.91605,994,1084,0.89953,0.93257
2006,30-45 y.,4th Quintile,Yes,0.07353,92,1236,0.05897,0.08809
2006,30-45 y.,4th Quintile,No,0.92647,1144,1236,0.91191,0.94103
2006,30-45 y.,5th Quintile,Yes,0.06225,108,1451,0.04981,0.07469
2006,30-45 y.,5th Quintile,No,0.93775,1343,1451,0.92531,0.95019
2006,46-65 y.,1st Quintile,Yes,0.13143,105,779,0.10768,0.15517
2006,46-65 y.,1st Quintile,No,0.86857,674,779,0.84483,0.89232
2006,46-65 y.,2nd Quintile,Yes,0.13528,99,829,0.11198,0.15858
2006,46-65 y.,2nd Quintile,No,0.86472,730,829,0.84142,0.88802
2006,46-65 y.,3rd Quintile,Yes,0.10832,114,1038,0.08940,0.12723
2006,46-65 y.,3rd Quintile,No,0.89168,924,1038,0.87277,0.91060
2006,46-65 y.,4th Quintile,Yes,0.10960,147,1380,0.09311,0.12609
2006,46-65 y.,4th Quintile,No,0.89040,1233,1380,0.87391,0.90689
2006,46-65 y.,5th Quintile,Yes,0.10588,253,2620,0.09410,0.11767
2006,46-65 y.,5th Quintile,No,0.89412,2367,2620,0.88233,0.90590
2006,66 and older,1st Quintile,Yes,0.23338,121,564,0.19844,0.26832
2006,66 and older,1st Quintile,No,0.76662,443,564,0.73168,0.80156
2006,66 and older,2nd Quintile,Yes,0.21642,190,925,0.18987,0.24297
2006,66 and older,2nd Quintile,No,0.78358,735,925,0.75703,0.81013
2006,66 and older,3rd Quintile,Yes,0.20534,166,838,0.17797,0.23270
2006,66 and older,3rd Quintile,No,0.79466,672,838,0.76730,0.82203
2006,66 and older,4th Quintile,Yes,0.22930,149,680,0.19768,0.26092
2006,66 and older,4th Quintile,No,0.77070,531,680,0.73908,0.80232
2006,66 and older,5th Quintile,Yes,0.20097,153,810,0.17336,0.22859
2006,66 and older,5th Quintile,No,0.79903,657,810,0.77141,0.82664
2007,17-29 y.,1st Quintile,Yes,0.10679,93,844,0.08595,0.12764
2007,17-29 y.,1st Quintile,No,0.89321,751,844,0.87236,0.91405
2007,17-29 y.,2nd Quintile,Yes,0.08483,52,650,0.06339,0.10627
2007,17-29 y.,2nd Quintile,No,0.91517,598,650,0.89373,0.93661
2007,17-29 y.,3rd Quintile,Yes,0.09002,59,641,0.06784,0.11219
2007,17-29 y.,3rd Quintile,No,0.90998,582,641,0.88781,0.93216
2007,17-29 y.,4th Quintile,Yes,0.06475,40,654,0.04587,0.08362
2007,17-29 y.,4th Quintile,No,0.93525,614,654,0.91638,0.95413
2007,17-29 y.,5th Quintile,Yes,0.07896,37,591,0.05720,0.10072
2007,17-29 y.,5th Quintile,No,0.92104,554,591,0.89928,0.94280
2007,30-45 y.,1st Quintile,Yes,0.10359,92,798,0.08243,0.12474
2007,30-45 y.,1st Quintile,No,0.89641,706,798,0.87526,0.91757
2007,30-45 y.,2nd Quintile,Yes,0.08914,88,1011,0.07156,0.10671
2007,30-45 y.,2nd Quintile,No,0.91086,923,1011,0.89329,0.92844
2007,30-45 y.,3rd Quintile,Yes,0.07460,85,1124,0.05923,0.08996
2007,30-45 y.,3rd Quintile,No,0.92540,1039,1124,0.91004,0.94077
2007,30-45 y.,4th Quintile,Yes,0.08807,102,1293,0.07262,0.10352
2007,30-45 y.,4th Quintile,No,0.91193,1191,1293,0.89648,0.92738
2007,30-45 y.,5th Quintile,Yes,0.07797,111,1471,0.06426,0.09168
2007,30-45 y.,5th Quintile,No,0.92203,1360,1471,0.90832,0.93574
2007,46-65 y.,1st Quintile,Yes,0.12909,106,839,0.10639,0.15179
2007,46-65 y.,1st Quintile,No,0.87091,733,839,0.84821,0.89361
2007,46-65 y.,2nd Quintile,Yes,0.10765,102,873,0.08708,0.12823
2007,46-65 y.,2nd Quintile,No,0.89235,771,873,0.87177,0.91292
2007,46-65 y.,3rd Quintile,Yes,0.10503,123,1115,0.08703,0.12304
2007,46-65 y.,3rd Quintile,No,0.89497,992,1115,0.87696,0.91297
2007,46-65 y.,4th Quintile,Yes,0.11094,169,1559,0.09534,0.12653
2007,46-65 y.,4th Quintile,No,0.88906,1390,1559,0.87347,0.90466
2007,46-65 y.,5th Quintile,Yes,0.09460,274,2658,0.08348,0.10573
2007,46-65 y.,5th Quintile,No,0.90540,2384,2658,0.89427,0.91652
2007,66 and older,1st Quintile,Yes,0.21199,145,706,0.18182,0.24216
2007,66 and older,1st Quintile,No,0.78801,561,706,0.75784,0.81818
2007,66 and older,2nd Quintile,Yes,0.22073,200,971,0.19463,0.24683
2007,66 and older,2nd Quintile,No,0.77927,771,971,0.75317,0.80537
2007,66 and older,3rd Quintile,Yes,0.20780,204,985,0.18245,0.23315
2007,66 and older,3rd Quintile,No,0.79220,781,985,0.76685,0.81755
2007,66 and older,4th Quintile,Yes,0.20575,161,797,0.17766,0.23383
2007,66 and older,4th Quintile,No,0.79425,636,797,0.76617,0.82234
2007,66 and older,5th Quintile,Yes,0.23000,192,869,0.20200,0.25800
2007,66 and older,5th Quintile,No,0.77000,677,869,0.74200,0.79800
2008,17-29 y.,1st Quintile,Yes,0.08460,71,763,0.06484,0.10436
2008,17-29 y.,1st Quintile,No,0.91540,692,763,0.89564,0.93516
2008,17-29 y.,2nd Quintile,Yes,0.07207,42,588,0.05115,0.09299
2008,17-29 y.,2nd Quintile,No,0.92793,546,588,0.90701,0.94885
2008,17-29 y.,3rd Quintile,Yes,0.07194,46,636,0.05184,0.09204
2008,17-29 y.,3rd Quintile,No,0.92806,590,636,0.90796,0.94816
2008,17-29 y.,4th Quintile,Yes,0.03778,39,586,0.02233,0.05324
2008,17-29 y.,4th Quintile,No,0.96222,547,586,0.94676,0.97767
2008,17-29 y.,5th Quintile,Yes,0.07147,36,565,0.05021,0.09274
2008,17-29 y.,5th Quintile,No,0.92853,529,565,0.90726,0.94979
2008,30-45 y.,1st Quintile,Yes,0.09079,73,731,0.06995,0.11163
2008,30-45 y.,1st Quintile,No,0.90921,658,731,0.88837,0.93005
2008,30-45 y.,2nd Quintile,Yes,0.06456,70,915,0.04863,0.08049
2008,30-45 y.,2nd Quintile,No,0.93544,845,915,0.91951,0.95137
2008,30-45 y.,3rd Quintile,Yes,0.07150,80,1085,0.05616,0.08684
2008,30-45 y.,3rd Quintile,No,0.92850,1005,1085,0.91316,0.94384
2008,30-45 y.,4th Quintile,Yes,0.07929,84,1131,0.06354,0.09505
2008,30-45 y.,4th Quintile,No,0.92071,1047,1131,0.90495,0.93646
2008,30-45 y.,5th Quintile,Yes,0.08558,113,1298,0.07035,0.10080
2008,30-45 y.,5th Quintile,No,0.91442,1185,1298,0.89920,0.92965
2008,46-65 y.,1st Quintile,Yes,0.13503,117,787,0.11114,0.15893
2008,46-65 y.,1st Quintile,No,0.86497,670,787,0.84107,0.88886
2008,46-65 y.,2nd Quintile,Yes,0.12237,109,818,0.09990,0.14485
2008,46-65 y.,2nd Quintile,No,0.87763,709,818,0.85515,0.90010
2008,46-65 y.,3rd Quintile,Yes,0.11079,118,1144,0.09259,0.12899
2008,46-65 y.,3rd Quintile,No,0.88921,1026,1144,0.87101,0.90741
2008,46-65 y.,4th Quintile,Yes,0.10348,152,1442,0.08776,0.11921
2008,46-65 y.,4th Quintile,No,0.89652,1290,1442,0.88079,0.91224
2008,46-65 y.,5th Quintile,Yes,0.09388,240,2482,0.08240,0.10536
2008,46-65 y.,5th Quintile,No,0.90612,2242,2482,0.89464,0.91760
2008,66 and older,1st Quintile,Yes,0.20979,134,677,0.17910,0.24048
2008,66 and older,1st Quintile,No,0.79021,543,677,0.75952,0.82090
2008,66 and older,2nd Quintile,Yes,0.19729,208,1043,0.17313,0.22146
2008,66 and older,2nd Quintile,No,0.80271,835,1043,0.77854,0.82687
2008,66 and older,3rd Quintile,Yes,0.19479,190,939,0.16944,0.22013
2008,66 and older,3rd Quintile,No,0.80521,749,939,0.77987,0.83056
2008,66 and older,4th Quintile,Yes,0.23127,157,711,0.20026,0.26229
2008,66 and older,4th Quintile,No,0.76873,554,711,0.73771,0.79974
2008,66 and older,5th Quintile,Yes,0.18226,165,907,0.15712,0.20740
2008,66 and older,5th Quintile,No,0.81774,742,907,0.79260,0.84288
2009,17-29 y.,1st Quintile,Yes,0.11857,81,708,0.09474,0.14240
2009,17-29 y.,1st Quintile,No,0.88143,627,708,0.85760,0.90526
2009,17-29 y.,2nd Quintile,Yes,0.07817,42,488,0.05432,0.10201
2009,17-29 y.,2nd Quintile,No,0.92183,446,488,0.89799,0.94568
2009,17-29 y.,3rd Quintile,Yes,0.03683,31,559,0.02120,0.05245
2009,17-29 y.,3rd Quintile,No,0.96317,528,559,0.94755,0.97880
2009,17-29 y.,4th Quintile,Yes,0.07618,47,587,0.05470,0.09765
2009,17-29 y.,4th Quintile,No,0.92382,540,587,0.90235,0.94530
2009,17-29 y.,5th Quintile,No,0.93861,483,483,0.91718,0.96004
2009,30-45 y.,1st Quintile,Yes,0.09075,71,664,0.06889,0.11262
2009,30-45 y.,1st Quintile,No,0.90925,593,664,0.88738,0.93111
2009,30-45 y.,2nd Quintile,Yes,0.11152,90,847,0.09031,0.13274
2009,30-45 y.,2nd Quintile,No,0.88848,757,847,0.86726,0.90969
2009,30-45 y.,3rd Quintile,Yes,0.10462,93,938,0.08502,0.12422
2009,30-45 y.,3rd Quintile,No,0.89538,845,938,0.87578,0.91498
2009,30-45 y.,4th Quintile,Yes,0.07886,87,1052,0.06256,0.09515
2009,30-45 y.,4th Quintile,No,0.92114,965,1052,0.90485,0.93744
2009,30-45 y.,5th Quintile,Yes,0.09300,101,1164,0.07631,0.10970
2009,30-45 y.,5th Quintile,No,0.90700,1063,1164,0.89030,0.92369
2009,46-65 y.,1st Quintile,Yes,0.14400,105,776,0.11928,0.16872
2009,46-65 y.,1st Quintile,No,0.85600,671,776,0.83128,0.88072
2009,46-65 y.,2nd Quintile,Yes,0.11830,96,773,0.09552,0.14108
2009,46-65 y.,2nd Quintile,No,0.88170,677,773,0.85892,0.90448
2009,46-65 y.,3rd Quintile,Yes,0.13827,154,1071,0.11759,0.15895
2009,46-65 y.,3rd Quintile,No,0.86173,917,1071,0.84105,0.88241
2009,46-65 y.,4th Quintile,Yes,0.09660,151,1399,0.08112,0.11209
2009,46-65 y.,4th Quintile,No,0.90340,1248,1399,0.88791,0.91888
2009,46-65 y.,5th Quintile,Yes,0.10370,248,2288,0.09120,0.11619
2009,46-65 y.,5th Quintile,No,0.89630,2040,2288,0.88381,0.90880
2009,66 and older,1st Quintile,Yes,0.23257,153,713,0.20153,0.26360
2009,66 and older,1st Quintile,No,0.76743,560,713,0.73640,0.79847
2009,66 and older,2nd Quintile,Yes,0.20391,216,1045,0.17947,0.22835
2009,66 and older,2nd Quintile,No,0.79609,829,1045,0.77165,0.82053
2009,66 and older,3rd Quintile,Yes,0.21927,177,833,0.19116,0.24739
2009,66 and older,3rd Quintile,No,0.78073,656,833,0.75261,0.80884
2009,66 and older,4th Quintile,Yes,0.24968,177,720,0.21805,0.28132
2009,66 and older,4th Quintile,No,0.75032,543,720,0.71868,0.78195
2009,66 and older,5th Quintile,Yes,0.18088,151,841,0.15485,0.20691
2009,66 and older,5th Quintile,No,0.81912,690,841,0.79309,0.84515
2010,17-29 y.,1st Quintile,Yes,0.06815,62,603,0.04802,0.08828
2010,17-29 y.,1st Quintile,No,0.93185,541,603,0.91172,0.95198
2010,17-29 y.,2nd Quintile,Yes,0.06138,42,453,0.03925,0.08351
2010,17-29 y.,2nd Quintile,No,0.93862,411,453,0.91649,0.96075
2010,17-29 y.,3rd Quintile,Yes,0.05623,38,508,0.03617,0.07628
2010,17-29 y.,3rd Quintile,No,0.94377,470,508,0.92372,0.96383
2010,17-29 y.,4th Quintile,Yes,0.05927,35,495,0.03845,0.08010
2010,17-29 y.,4th Quintile,No,0.94073,460,495,0.91990,0.96155
2010,17-29 y.,5th Quintile,No,0.96313,421,421,0.94511,0.98115
2010,30-45 y.,1st Quintile,Yes,0.08092,65,585,0.05880,0.10304
2010,30-45 y.,1st Quintile,No,0.91908,520,585,0.89696,0.94120
2010,30-45 y.,2nd Quintile,Yes,0.08841,65,744,0.06800,0.10883
2010,30-45 y.,2nd Quintile,No,0.91159,679,744,0.89117,0.93200
2010,30-45 y.,3rd Quintile,Yes,0.06131,58,866,0.04532,0.07729
2010,30-45 y.,3rd Quintile,No,0.93869,808,866,0.92271,0.95468
2010,30-45 y.,4th Quintile,Yes,0.06626,84,927,0.05024,0.08228
2010,30-45 y.,4th Quintile,No,0.93374,843,927,0.91772,0.94976
2010,30-45 y.,5th Quintile,Yes,0.05803,75,976,0.04336,0.07271
2010,30-45 y.,5th Quintile,No,0.94197,901,976,0.92729,0.95664
2010,46-65 y.,1st Quintile,Yes,0.13144,88,719,0.10673,0.15616
2010,46-65 y.,1st Quintile,No,0.86856,631,719,0.84384,0.89327
2010,46-65 y.,2nd Quintile,Yes,0.15316,120,804,0.12825,0.17807
2010,46-65 y.,2nd Quintile,No,0.84684,684,804,0.82193,0.87175
2010,46-65 y.,3rd Quintile,Yes,0.12559,129,988,0.10492,0.14627
2010,46-65 y.,3rd Quintile,No,0.87441,859,988,0.85373,0.89508
2010,46-65 y.,4th Quintile,Yes,0.12692,168,1344,0.10911,0.14472
2010,46-65 y.,4th Quintile,No,0.87308,1176,1344,0.85528,0.89089
2010,46-65 y.,5th Quintile,Yes,0.08781,204,2135,0.07580,0.09982
2010,46-65 y.,5th Quintile,No,0.91219,1931,2135,0.90018,0.92420
2010,66 and older,1st Quintile,Yes,0.20811,141,662,0.17716,0.23906
2010,66 and older,1st Quintile,No,0.79189,521,662,0.76094,0.82284
2010,66 and older,2nd Quintile,Yes,0.22560,232,1003,0.19972,0.25148
2010,66 and older,2nd Quintile,No,0.77440,771,1003,0.74852,0.80028
2010,66 and older,3rd Quintile,Yes,0.23031,199,833,0.20170,0.25892
2010,66 and older,3rd Quintile,No,0.76969,634,833,0.74108,0.79830
2010,66 and older,4th Quintile,Yes,0.19758,136,703,0.16813,0.22704
2010,66 and older,4th Quintile,No,0.80242,567,703,0.77296,0.83187
2010,66 and older,5th Quintile,Yes,0.19388,132,802,0.16650,0.22126
2010,66 and older,5th Quintile,No,0.80612,670,802,0.77874,0.83350
2011,17-29 y.,1st Quintile,Yes,0.12368,171,1073,0.10398,0.14339
2011,17-29 y.,1st Quintile,No,0.87632,902,1073,0.85661,0.89602
2011,17-29 y.,2nd Quintile,Yes,0.06693,98,716,0.04861,0.08525
2011,17-29 y.,2nd Quintile,No,0.93307,618,716,0.91475,0.95139
2011,17-29 y.,3rd Quintile,Yes,0.07488,58,624,0.05421,0.09555
2011,17-29 y.,3rd Quintile,No,0.92512,566,624,0.90445,0.94579
2011,17-29 y.,4th Quintile,No,0.96900,503,503,0.95384,0.98416
2011,17-29 y.,5th Quintile,No,0.92531,381,381,0.89888,0.95174
2011,30-45 y.,1st Quintile,Yes,0.13075,255,1709,0.11476,0.14674
2011,30-45 y.,1st Quintile,No,0.86925,1454,1709,0.85326,0.88524
2011,30-45 y.,2nd Quintile,Yes,0.10924,212,1693,0.09438,0.12411
2011,30-45 y.,2nd Quintile,No,0.89076,1481,1693,0.87589,0.90562
2011,30-45 y.,3rd Quintile,Yes,0.08647,178,1490,0.07219,0.10074
2011,30-45 y.,3rd Quintile,No,0.91353,1312,1490,0.89926,0.92781
2011,30-45 y.,4th Quintile,Yes,0.09003,180,1534,0.07570,0.10436
2011,30-45 y.,4th Quintile,No,0.90997,1354,1534,0.89564,0.92430
2011,30-45 y.,5th Quintile,Yes,0.09576,146,1398,0.08033,0.11120
2011,30-45 y.,5th Quintile,No,0.90424,1252,1398,0.88880,0.91967
2011,46-65 y.,1st Quintile,Yes,0.15245,152,1088,0.13108,0.17382
2011,46-65 y.,1st Quintile,No,0.84755,936,1088,0.82618,0.86892
2011,46-65 y.,2nd Quintile,Yes,0.14175,140,1008,0.12021,0.16329
2011,46-65 y.,2nd Quintile,No,0.85825,868,1008,0.83671,0.87979
2011,46-65 y.,3rd Quintile,Yes,0.10752,154,1205,0.09003,0.12502
2011,46-65 y.,3rd Quintile,No,0.89248,1051,1205,0.87498,0.90997
2011,46-65 y.,4th Quintile,Yes,0.11193,166,1462,0.09577,0.12810
2011,46-65 y.,4th Quintile,No,0.88807,1296,1462,0.87190,0.90423
2011,46-65 y.,5th Quintile,Yes,0.10730,223,2126,0.09414,0.12046
2011,46-65 y.,5th Quintile,No,0.89270,1903,2126,0.87954,0.90586
2011,66 and older,1st Quintile,Yes,0.20890,159,713,0.17904,0.23876
2011,66 and older,1st Quintile,No,0.79110,554,713,0.76124,0.82096
2011,66 and older,2nd Quintile,Yes,0.22531,199,904,0.19806,0.25256
2011,66 and older,2nd Quintile,No,0.77469,705,904,0.74744,0.80194
2011,66 and older,3rd Quintile,Yes,0.20676,161,806,0.17878,0.23474
2011,66 and older,3rd Quintile,No,0.79324,645,806,0.76526,0.82122
2011,66 and older,4th Quintile,Yes,0.23120,131,601,0.19746,0.26493
2011,66 and older,4th Quintile,No,0.76880,470,601,0.73507,0.80254
2011,66 and older,5th Quintile,Yes,0.19576,147,786,0.16800,0.22351
2011,66 and older,5th Quintile,No,0.80424,639,786,0.77649,0.83200
2012,17-29 y.,1st Quintile,Yes,0.12576,168,1208,0.10706,0.14447
2012,17-29 y.,1st Quintile,No,0.87424,1040,1208,0.85553,0.89294
2012,17-29 y.,2nd Quintile,Yes,0.09710,79,738,0.07572,0.11847
2012,17-29 y.,2nd Quintile,No,0.90290,659,738,0.88153,0.92428
2012,17-29 y.,3rd Quintile,Yes,0.10597,68,672,0.08268,0.12926
2012,17-29 y.,3rd Quintile,No,0.89403,604,672,0.87074,0.91732
2012,17-29 y.,4th Quintile,Yes,0.05279,37,580,0.03458,0.07101
2012,17-29 y.,4th Quintile,No,0.94721,543,580,0.92899,0.96542
2012,17-29 y.,5th Quintile,No,0.93303,390,390,0.90819,0.95787
2012,30-45 y.,1st Quintile,Yes,0.13298,255,1952,0.11792,0.14805
2012,30-45 y.,1st Quintile,No,0.86702,1697,1952,0.85195,0.88208
2012,30-45 y.,2nd Quintile,Yes,0.09567,191,1809,0.08211,0.10923
2012,30-45 y.,2nd Quintile,No,0.90433,1618,1809,0.89077,0.91789
2012,30-45 y.,3rd Quintile,Yes,0.10480,172,1693,0.09020,0.11939
2012,30-45 y.,3rd Quintile,No,0.89520,1521,1693,0.88061,0.90980
2012,30-45 y.,4th Quintile,Yes,0.08868,161,1600,0.07475,0.10262
2012,30-45 y.,4th Quintile,No,0.91132,1439,1600,0.89738,0.92525
2012,30-45 y.,5th Quintile,Yes,0.08268,124,1454,0.06852,0.09684
2012,30-45 y.,5th Quintile,No,0.91732,1330,1454,0.90316,0.93148
2012,46-65 y.,1st Quintile,Yes,0.17958,218,1381,0.15933,0.19983
2012,46-65 y.,1st Quintile,No,0.82042,1163,1381,0.80017,0.84067
2012,46-65 y.,2nd Quintile,Yes,0.13675,163,1260,0.11777,0.15573
2012,46-65 y.,2nd Quintile,No,0.86325,1097,1260,0.84427,0.88223
2012,46-65 y.,3rd Quintile,Yes,0.13547,201,1515,0.11823,0.15271
2012,46-65 y.,3rd Quintile,No,0.86453,1314,1515,0.84729,0.88177
2012,46-65 y.,4th Quintile,Yes,0.13137,216,1772,0.11564,0.14710
2012,46-65 y.,4th Quintile,No,0.86863,1556,1772,0.85290,0.88436
2012,46-65 y.,5th Quintile,Yes,0.09856,251,2498,0.08687,0.11025
2012,46-65 y.,5th Quintile,No,0.90144,2247,2498,0.88975,0.91313
2012,66 and older,1st Quintile,Yes,0.25378,201,778,0.22319,0.28438
2012,66 and older,1st Quintile,No,0.74622,577,778,0.71562,0.77681
2012,66 and older,2nd Quintile,Yes,0.21128,233,1131,0.18748,0.23508
2012,66 and older,2nd Quintile,No,0.78872,898,1131,0.76492,0.81252
2012,66 and older,3rd Quintile,Yes,0.21097,202,945,0.18494,0.23699
2012,66 and older,3rd Quintile,No,0.78903,743,945,0.76301,0.81506
2012,66 and older,4th Quintile,Yes,0.19202,169,846,0.16546,0.21857
2012,66 and older,4th Quintile,No,0.80798,677,846,0.78143,0.83454
2012,66 and older,5th Quintile,Yes,0.23052,191,884,0.20274,0.25830
2012,66 and older,5th Quintile,No,0.76948,693,884,0.74170,0.79726
2013,17-29 y.,1st Quintile,Yes,0.12291,170,1115,0.10363,0.14219
