year,migback,pgisced97,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,Lower Secondary Level,Yes,0.15060,261,1615,0.13316,0.16805
2010,No migration background,Lower Secondary Level,No,0.84940,1354,1615,0.83195,0.86684
2010,No migration background,Upper Secondary Level,Yes,0.13762,1415,10183,0.13092,0.14431
2010,No migration background,Upper Secondary Level,No,0.86238,8768,10183,0.85569,0.86908
2010,No migration background,Post-secondary Non-tertiary Level,Yes,0.10181,166,1299,0.08535,0.11826
2010,No migration background,Post-secondary Non-tertiary Level,No,0.89819,1133,1299,0.88174,0.91465
2010,No migration background,First Stage of Tertiary Education,Yes,0.12997,196,1441,0.11260,0.14733
2010,No migration background,First Stage of Tertiary Education,No,0.87003,1245,1441,0.85267,0.88740
2010,No migration background,Second Stage of Tertiary Education,Yes,0.11667,587,4660,0.10745,0.12589
2010,No migration background,Second Stage of Tertiary Education,No,0.88333,4073,4660,0.87411,0.89255
2010,Direct migration background,No answer / don't know,No,0.84746,35,35,0.72660,0.96831
2010,Direct migration background,Primary Level,Yes,0.15686,37,177,0.10314,0.21059
2010,Direct migration background,Primary Level,No,0.84314,140,177,0.78941,0.89686
2010,Direct migration background,Lower Secondary Level,Yes,0.12526,97,634,0.09947,0.15104
2010,Direct migration background,Lower Secondary Level,No,0.87474,537,634,0.84896,0.90053
2010,Direct migration background,Upper Secondary Level,Yes,0.11701,160,1086,0.09788,0.13614
2010,Direct migration background,Upper Secondary Level,No,0.88299,926,1086,0.86386,0.90212
2010,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09942,43,334,0.06729,0.13156
2010,Direct migration background,Post-secondary Non-tertiary Level,No,0.90058,291,334,0.86844,0.93271
2010,Direct migration background,First Stage of Tertiary Education,No,0.87713,97,97,0.81146,0.94280
2010,Direct migration background,Second Stage of Tertiary Education,Yes,0.07916,69,557,0.05671,0.10160
2010,Direct migration background,Second Stage of Tertiary Education,No,0.92084,488,557,0.89840,0.94329
2010,Indirect migration background,No answer / don't know,No,0.97620,56,56,0.93592,1.01648
2010,Indirect migration background,Pre-primary Level,No,0.88647,76,76,0.81467,0.95827
2010,Indirect migration background,Lower Secondary Level,No,0.85639,163,163,0.80239,0.91040
2010,Indirect migration background,Upper Secondary Level,Yes,0.08778,68,460,0.06189,0.11367
2010,Indirect migration background,Upper Secondary Level,No,0.91222,392,460,0.88633,0.93811
2010,Indirect migration background,Post-secondary Non-tertiary Level,No,0.89262,69,69,0.81903,0.96621
2010,Indirect migration background,First Stage of Tertiary Education,No,0.89329,46,46,0.80309,0.98350
2010,Indirect migration background,Second Stage of Tertiary Education,No,0.92038,127,127,0.87312,0.96765
2011,No migration background,No answer / don't know,Yes,0.10562,34,382,0.07475,0.13648
2011,No migration background,No answer / don't know,No,0.89438,348,382,0.86352,0.92525
2011,No migration background,Pre-primary Level,No,0.93282,341,341,0.90620,0.95943
2011,No migration background,Primary Level,Yes,0.14182,34,199,0.09323,0.19042
2011,No migration background,Primary Level,No,0.85818,165,199,0.80958,0.90677
2011,No migration background,Lower Secondary Level,Yes,0.16878,366,2083,0.15269,0.18487
2011,No migration background,Lower Secondary Level,No,0.83122,1717,2083,0.81513,0.84731
2011,No migration background,Upper Secondary Level,Yes,0.14430,1710,12143,0.13805,0.15055
2011,No migration background,Upper Secondary Level,No,0.85570,10433,12143,0.84945,0.86195
2011,No migration background,Post-secondary Non-tertiary Level,Yes,0.12231,205,1545,0.10596,0.13865
2011,No migration background,Post-secondary Non-tertiary Level,No,0.87769,1340,1545,0.86135,0.89404
2011,No migration background,First Stage of Tertiary Education,Yes,0.14046,239,1666,0.12377,0.15715
2011,No migration background,First Stage of Tertiary Education,No,0.85954,1427,1666,0.84285,0.87623
2011,No migration background,Second Stage of Tertiary Education,Yes,0.12168,660,5390,0.11295,0.13041
2011,No migration background,Second Stage of Tertiary Education,No,0.87832,4730,5390,0.86959,0.88705
2011,Direct migration background,No answer / don't know,No,0.89122,92,92,0.82724,0.95519
2011,Direct migration background,Primary Level,Yes,0.18484,37,181,0.12813,0.24155
2011,Direct migration background,Primary Level,No,0.81516,144,181,0.75845,0.87187
2011,Direct migration background,Lower Secondary Level,Yes,0.12237,91,663,0.09741,0.14734
2011,Direct migration background,Lower Secondary Level,No,0.87763,572,663,0.85266,0.90259
2011,Direct migration background,Upper Secondary Level,Yes,0.13044,189,1233,0.11163,0.14925
2011,Direct migration background,Upper Secondary Level,No,0.86956,1044,1233,0.85075,0.88837
2011,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09124,49,370,0.06186,0.12062
2011,Direct migration background,Post-secondary Non-tertiary Level,No,0.90876,321,370,0.87938,0.93814
2011,Direct migration background,First Stage of Tertiary Education,No,0.80977,98,98,0.73166,0.88788
2011,Direct migration background,Second Stage of Tertiary Education,Yes,0.09837,87,643,0.07534,0.12141
2011,Direct migration background,Second Stage of Tertiary Education,No,0.90163,556,643,0.87859,0.92466
2011,Indirect migration background,No answer / don't know,No,0.90322,83,83,0.83923,0.96722
2011,Indirect migration background,Pre-primary Level,No,0.91177,77,77,0.84800,0.97554
2011,Indirect migration background,Lower Secondary Level,No,0.94446,184,184,0.91127,0.97764
2011,Indirect migration background,Upper Secondary Level,Yes,0.10639,64,513,0.07968,0.13310
2011,Indirect migration background,Upper Secondary Level,No,0.89361,449,513,0.86690,0.92032
2011,Indirect migration background,Post-secondary Non-tertiary Level,No,0.91014,79,79,0.84668,0.97361
2011,Indirect migration background,First Stage of Tertiary Education,No,0.92896,53,53,0.85914,0.99879
2011,Indirect migration background,Second Stage of Tertiary Education,No,0.93440,157,157,0.89555,0.97325
2012,No migration background,No answer / don't know,Yes,0.12053,37,295,0.08332,0.15775
2012,No migration background,No answer / don't know,No,0.87947,258,295,0.84225,0.91668
2012,No migration background,Pre-primary Level,No,0.94757,334,334,0.92362,0.97151
2012,No migration background,Primary Level,Yes,0.21174,47,204,0.15554,0.26794
2012,No migration background,Primary Level,No,0.78826,157,204,0.73206,0.84446
2012,No migration background,Lower Secondary Level,Yes,0.17147,327,2047,0.15514,0.18780
2012,No migration background,Lower Secondary Level,No,0.82853,1720,2047,0.81220,0.84486
2012,No migration background,Upper Secondary Level,Yes,0.15683,1761,11838,0.15028,0.16338
2012,No migration background,Upper Secondary Level,No,0.84317,10077,11838,0.83662,0.84972
2012,No migration background,Post-secondary Non-tertiary Level,Yes,0.09757,156,1501,0.08255,0.11259
2012,No migration background,Post-secondary Non-tertiary Level,No,0.90243,1345,1501,0.88741,0.91745
2012,No migration background,First Stage of Tertiary Education,Yes,0.13924,205,1630,0.12243,0.15605
2012,No migration background,First Stage of Tertiary Education,No,0.86076,1425,1630,0.84395,0.87757
2012,No migration background,Second Stage of Tertiary Education,Yes,0.10817,600,5326,0.09983,0.11652
2012,No migration background,Second Stage of Tertiary Education,No,0.89183,4726,5326,0.88348,0.90017
2012,Direct migration background,No answer / don't know,No,0.80086,44,44,0.68149,0.92022
2012,Direct migration background,Primary Level,No,0.82608,128,128,0.76016,0.89200
2012,Direct migration background,Lower Secondary Level,Yes,0.13523,93,641,0.10874,0.16172
2012,Direct migration background,Lower Secondary Level,No,0.86477,548,641,0.83828,0.89126
2012,Direct migration background,Upper Secondary Level,Yes,0.11898,146,1183,0.10052,0.13744
2012,Direct migration background,Upper Secondary Level,No,0.88102,1037,1183,0.86256,0.89948
2012,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09172,46,374,0.06243,0.12101
2012,Direct migration background,Post-secondary Non-tertiary Level,No,0.90828,328,374,0.87899,0.93757
2012,Direct migration background,First Stage of Tertiary Education,No,0.85582,100,100,0.78662,0.92501
2012,Direct migration background,Second Stage of Tertiary Education,Yes,0.12480,81,646,0.09930,0.15031
2012,Direct migration background,Second Stage of Tertiary Education,No,0.87520,565,646,0.84969,0.90070
2012,Indirect migration background,No answer / don't know,No,0.85109,59,59,0.75946,0.94271
2012,Indirect migration background,Pre-primary Level,No,0.88656,84,84,0.81834,0.95479
2012,Indirect migration background,Lower Secondary Level,No,0.85886,179,179,0.80771,0.91000
2012,Indirect migration background,Upper Secondary Level,Yes,0.13773,54,488,0.10712,0.16833
2012,Indirect migration background,Upper Secondary Level,No,0.86227,434,488,0.83167,0.89288
2012,Indirect migration background,Post-secondary Non-tertiary Level,No,0.87788,77,77,0.80426,0.95149
2012,Indirect migration background,First Stage of Tertiary Education,No,0.86440,45,45,0.76324,0.96556
2012,Indirect migration background,Second Stage of Tertiary Education,No,0.87595,146,146,0.82230,0.92961
2013,No migration background,No answer / don't know,Yes,0.07965,36,331,0.05044,0.10886
2013,No migration background,No answer / don't know,No,0.92035,295,331,0.89114,0.94956
2013,No migration background,Pre-primary Level,Yes,0.12280,33,337,0.08770,0.15789
2013,No migration background,Pre-primary Level,No,0.87720,304,337,0.84211,0.91230
2013,No migration background,Primary Level,Yes,0.17389,33,177,0.11789,0.22988
2013,No migration background,Primary Level,No,0.82611,144,177,0.77012,0.88211
2013,No migration background,Lower Secondary Level,Yes,0.19711,346,1874,0.17910,0.21513
2013,No migration background,Lower Secondary Level,No,0.80289,1528,1874,0.78487,0.82090
2013,No migration background,Upper Secondary Level,Yes,0.15415,1569,10960,0.14739,0.16091
2013,No migration background,Upper Secondary Level,No,0.84585,9391,10960,0.83909,0.85261
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.14148,172,1389,0.12315,0.15982
2013,No migration background,Post-secondary Non-tertiary Level,No,0.85852,1217,1389,0.84018,0.87685
2013,No migration background,First Stage of Tertiary Education,Yes,0.12761,186,1520,0.11083,0.14439
2013,No migration background,First Stage of Tertiary Education,No,0.87239,1334,1520,0.85561,0.88917
2013,No migration background,Second Stage of Tertiary Education,Yes,0.11746,584,5083,0.10861,0.12632
2013,No migration background,Second Stage of Tertiary Education,No,0.88254,4499,5083,0.87368,0.89139
2013,Direct migration background,No answer / don't know,No,0.70354,45,45,0.56860,0.83849
2013,Direct migration background,Primary Level,No,0.87060,110,110,0.80759,0.93361
2013,Direct migration background,Lower Secondary Level,Yes,0.14802,78,539,0.11801,0.17803
2013,Direct migration background,Lower Secondary Level,No,0.85198,461,539,0.82197,0.88199
2013,Direct migration background,Upper Secondary Level,Yes,0.14428,140,1065,0.12316,0.16539
2013,Direct migration background,Upper Secondary Level,No,0.85572,925,1065,0.83461,0.87684
2013,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11147,36,325,0.07720,0.14574
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.88853,289,325,0.85426,0.92280
2013,Direct migration background,First Stage of Tertiary Education,No,0.86330,97,97,0.79458,0.93202
2013,Direct migration background,Second Stage of Tertiary Education,Yes,0.10857,64,609,0.08384,0.13330
2013,Direct migration background,Second Stage of Tertiary Education,No,0.89143,545,609,0.86670,0.91616
2013,Indirect migration background,No answer / don't know,No,0.94654,66,66,0.89186,1.00123
2013,Indirect migration background,Pre-primary Level,No,0.91040,87,87,0.85003,0.97076
2013,Indirect migration background,Lower Secondary Level,No,0.90142,180,180,0.85775,0.94509
2013,Indirect migration background,Upper Secondary Level,Yes,0.13871,54,455,0.10691,0.17050
2013,Indirect migration background,Upper Secondary Level,No,0.86129,401,455,0.82950,0.89309
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.91616,58,58,0.84420,0.98811
2013,Indirect migration background,First Stage of Tertiary Education,No,0.91624,41,41,0.83038,1.00209
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.92057,148,148,0.87686,0.96429
2014,No migration background,No answer / don't know,Yes,0.10164,41,371,0.07085,0.13243
2014,No migration background,No answer / don't know,No,0.89836,330,371,0.86757,0.92915
2014,No migration background,Pre-primary Level,No,0.89782,257,257,0.86071,0.93492
2014,No migration background,Primary Level,No,0.86956,147,147,0.81493,0.92419
2014,No migration background,Lower Secondary Level,Yes,0.18446,302,1704,0.16604,0.20289
2014,No migration background,Lower Secondary Level,No,0.81554,1402,1704,0.79711,0.83396
2014,No migration background,Upper Secondary Level,Yes,0.14416,1358,9986,0.13727,0.15105
2014,No migration background,Upper Secondary Level,No,0.85584,8628,9986,0.84895,0.86273
2014,No migration background,Post-secondary Non-tertiary Level,Yes,0.10643,135,1298,0.08964,0.12321
2014,No migration background,Post-secondary Non-tertiary Level,No,0.89357,1163,1298,0.87679,0.91036
2014,No migration background,First Stage of Tertiary Education,Yes,0.13854,183,1418,0.12055,0.15653
2014,No migration background,First Stage of Tertiary Education,No,0.86146,1235,1418,0.84347,0.87945
2014,No migration background,Second Stage of Tertiary Education,Yes,0.12264,529,4825,0.11338,0.13189
2014,No migration background,Second Stage of Tertiary Education,No,0.87736,4296,4825,0.86811,0.88662
2014,Direct migration background,No answer / don't know,No,0.83664,125,125,0.77156,0.90171
2014,Direct migration background,Pre-primary Level,No,0.88714,53,53,0.80113,0.97314
2014,Direct migration background,Primary Level,Yes,0.19424,64,284,0.14815,0.24034
2014,Direct migration background,Primary Level,No,0.80576,220,284,0.75966,0.85185
2014,Direct migration background,Lower Secondary Level,Yes,0.13072,157,1050,0.11032,0.15112
2014,Direct migration background,Lower Secondary Level,No,0.86928,893,1050,0.84888,0.88968
2014,Direct migration background,Upper Secondary Level,Yes,0.13295,243,1844,0.11745,0.14845
2014,Direct migration background,Upper Secondary Level,No,0.86705,1601,1844,0.85155,0.88255
2014,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.18199,99,631,0.15186,0.21212
2014,Direct migration background,Post-secondary Non-tertiary Level,No,0.81801,532,631,0.78788,0.84814
2014,Direct migration background,First Stage of Tertiary Education,No,0.84031,95,95,0.76625,0.91436
2014,Direct migration background,Second Stage of Tertiary Education,Yes,0.10242,133,1151,0.08490,0.11994
2014,Direct migration background,Second Stage of Tertiary Education,No,0.89758,1018,1151,0.88006,0.91510
2014,Indirect migration background,No answer / don't know,No,0.74452,79,79,0.64773,0.84131
2014,Indirect migration background,Pre-primary Level,No,0.89327,93,93,0.83018,0.95637
2014,Indirect migration background,Primary Level,No,0.82655,36,36,0.70111,0.95199
2014,Indirect migration background,Lower Secondary Level,Yes,0.14964,53,353,0.11238,0.18691
2014,Indirect migration background,Lower Secondary Level,No,0.85036,300,353,0.81309,0.88762
2014,Indirect migration background,Upper Secondary Level,Yes,0.09914,75,681,0.07668,0.12160
2014,Indirect migration background,Upper Secondary Level,No,0.90086,606,681,0.87840,0.92332
2014,Indirect migration background,Post-secondary Non-tertiary Level,No,0.85913,101,101,0.79095,0.92732
2014,Indirect migration background,First Stage of Tertiary Education,No,0.89797,47,47,0.81049,0.98544
2014,Indirect migration background,Second Stage of Tertiary Education,No,0.91969,221,221,0.88378,0.95560
2015,No migration background,No answer / don't know,Yes,0.08918,38,394,0.06100,0.11736
2015,No migration background,No answer / don't know,No,0.91082,356,394,0.88264,0.93900
2015,No migration background,Pre-primary Level,No,0.95789,200,200,0.92998,0.98579
2015,No migration background,Primary Level,No,0.88239,128,128,0.82636,0.93842
2015,No migration background,Lower Secondary Level,Yes,0.16998,239,1582,0.15146,0.18849
2015,No migration background,Lower Secondary Level,No,0.83002,1343,1582,0.81151,0.84854
2015,No migration background,Upper Secondary Level,Yes,0.14989,1331,9443,0.14269,0.15709
2015,No migration background,Upper Secondary Level,No,0.85011,8112,9443,0.84291,0.85731
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.14124,143,1221,0.12170,0.16078
2015,No migration background,Post-secondary Non-tertiary Level,No,0.85876,1078,1221,0.83922,0.87830
2015,No migration background,First Stage of Tertiary Education,Yes,0.14666,183,1352,0.12779,0.16552
2015,No migration background,First Stage of Tertiary Education,No,0.85334,1169,1352,0.83448,0.87221
2015,No migration background,Second Stage of Tertiary Education,Yes,0.12443,557,4627,0.11492,0.13394
2015,No migration background,Second Stage of Tertiary Education,No,0.87557,4070,4627,0.86606,0.88508
2015,Direct migration background,No answer / don't know,No,0.89404,98,98,0.83279,0.95529
2015,Direct migration background,Pre-primary Level,No,0.86424,32,32,0.74366,0.98482
2015,Direct migration background,Primary Level,Yes,0.17316,37,219,0.12293,0.22339
2015,Direct migration background,Primary Level,No,0.82684,182,219,0.77661,0.87707
2015,Direct migration background,Lower Secondary Level,Yes,0.12930,116,785,0.10581,0.15279
2015,Direct migration background,Lower Secondary Level,No,0.87070,669,785,0.84721,0.89419
2015,Direct migration background,Upper Secondary Level,Yes,0.14639,204,1565,0.12887,0.16391
2015,Direct migration background,Upper Secondary Level,No,0.85361,1361,1565,0.83609,0.87113
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11178,83,626,0.08708,0.13648
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.88822,543,626,0.86352,0.91292
2015,Direct migration background,First Stage of Tertiary Education,No,0.85979,89,89,0.78724,0.93233
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.10135,121,1011,0.08274,0.11997
2015,Direct migration background,Second Stage of Tertiary Education,No,0.89865,890,1011,0.88003,0.91726
2015,Indirect migration background,No answer / don't know,No,0.91146,87,87,0.85143,0.97150
2015,Indirect migration background,Pre-primary Level,No,0.89028,88,88,0.82461,0.95596
2015,Indirect migration background,Lower Secondary Level,Yes,0.13939,49,301,0.10019,0.17858
2015,Indirect migration background,Lower Secondary Level,No,0.86061,252,301,0.82142,0.89981
2015,Indirect migration background,Upper Secondary Level,Yes,0.12198,74,623,0.09626,0.14770
2015,Indirect migration background,Upper Secondary Level,No,0.87802,549,623,0.85230,0.90374
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.92938,92,92,0.87675,0.98202
2015,Indirect migration background,First Stage of Tertiary Education,No,0.99039,51,51,0.96334,1.01743
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.92314,206,206,0.88668,0.95960
2016,No migration background,No answer / don't know,Yes,0.09528,39,358,0.06482,0.12574
2016,No migration background,No answer / don't know,No,0.90472,319,358,0.87426,0.93518
2016,No migration background,Pre-primary Level,No,0.95809,200,200,0.93025,0.98593
2016,No migration background,Primary Level,No,0.86742,105,105,0.80225,0.93260
2016,No migration background,Lower Secondary Level,Yes,0.19111,266,1475,0.17104,0.21119
2016,No migration background,Lower Secondary Level,No,0.80889,1209,1475,0.78881,0.82896
2016,No migration background,Upper Secondary Level,Yes,0.14561,1211,8720,0.13821,0.15302
2016,No migration background,Upper Secondary Level,No,0.85439,7509,8720,0.84698,0.86179
2016,No migration background,Post-secondary Non-tertiary Level,Yes,0.10704,115,1176,0.08937,0.12472
2016,No migration background,Post-secondary Non-tertiary Level,No,0.89296,1061,1176,0.87528,0.91063
2016,No migration background,First Stage of Tertiary Education,Yes,0.14210,169,1243,0.12268,0.16152
2016,No migration background,First Stage of Tertiary Education,No,0.85790,1074,1243,0.83848,0.87732
2016,No migration background,Second Stage of Tertiary Education,Yes,0.11845,501,4411,0.10891,0.12798
2016,No migration background,Second Stage of Tertiary Education,No,0.88155,3910,4411,0.87202,0.89109
2016,Direct migration background,No answer / don't know,No,0.87247,109,109,0.80956,0.93538
2016,Direct migration background,Primary Level,Yes,0.10997,41,241,0.07039,0.14956
2016,Direct migration background,Primary Level,No,0.89003,200,241,0.85044,0.92961
2016,Direct migration background,Lower Secondary Level,Yes,0.14409,118,792,0.11962,0.16857
2016,Direct migration background,Lower Secondary Level,No,0.85591,674,792,0.83143,0.88038
2016,Direct migration background,Upper Secondary Level,Yes,0.13236,224,1644,0.11597,0.14875
2016,Direct migration background,Upper Secondary Level,No,0.86764,1420,1644,0.85125,0.88403
2016,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09830,91,734,0.07675,0.11986
2016,Direct migration background,Post-secondary Non-tertiary Level,No,0.90170,643,734,0.88014,0.92325
2016,Direct migration background,First Stage of Tertiary Education,No,0.84903,86,86,0.77292,0.92514
2016,Direct migration background,Second Stage of Tertiary Education,Yes,0.10874,158,1250,0.09148,0.12601
2016,Direct migration background,Second Stage of Tertiary Education,No,0.89126,1092,1250,0.87399,0.90852
2016,Indirect migration background,No answer / don't know,No,0.80545,83,83,0.71977,0.89113
2016,Indirect migration background,Pre-primary Level,No,0.85562,69,69,0.77208,0.93916
2016,Indirect migration background,Lower Secondary Level,Yes,0.13579,40,290,0.09629,0.17528
2016,Indirect migration background,Lower Secondary Level,No,0.86421,250,290,0.82472,0.90371
2016,Indirect migration background,Upper Secondary Level,Yes,0.07519,65,594,0.05397,0.09642
2016,Indirect migration background,Upper Secondary Level,No,0.92481,529,594,0.90358,0.94603
2016,Indirect migration background,Post-secondary Non-tertiary Level,No,0.90246,87,87,0.83975,0.96517
2016,Indirect migration background,First Stage of Tertiary Education,No,0.85777,46,46,0.75572,0.95983
2016,Indirect migration background,Second Stage of Tertiary Education,No,0.91421,195,195,0.87480,0.95362
2017,No migration background,No answer / don't know,Yes,0.11122,43,372,0.07923,0.14321
2017,No migration background,No answer / don't know,No,0.88878,329,372,0.85679,0.92077
2017,No migration background,Pre-primary Level,No,0.94260,261,261,0.91432,0.97087
2017,No migration background,Primary Level,No,0.87099,135,135,0.81423,0.92775
2017,No migration background,Lower Secondary Level,Yes,0.16090,298,1681,0.14333,0.17847
2017,No migration background,Lower Secondary Level,No,0.83910,1383,1681,0.82153,0.85667
2017,No migration background,Upper Secondary Level,Yes,0.15648,1398,9727,0.14926,0.16370
2017,No migration background,Upper Secondary Level,No,0.84352,8329,9727,0.83630,0.85074
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.11393,151,1429,0.09745,0.13040
2017,No migration background,Post-secondary Non-tertiary Level,No,0.88607,1278,1429,0.86960,0.90255
2017,No migration background,First Stage of Tertiary Education,Yes,0.11940,187,1370,0.10222,0.13657
2017,No migration background,First Stage of Tertiary Education,No,0.88060,1183,1370,0.86343,0.89778
2017,No migration background,Second Stage of Tertiary Education,Yes,0.12694,606,5028,0.11774,0.13614
2017,No migration background,Second Stage of Tertiary Education,No,0.87306,4422,5028,0.86386,0.88226
2017,Direct migration background,No answer / don't know,No,0.83753,116,116,0.77011,0.90495
2017,Direct migration background,Pre-primary Level,No,0.99835,31,31,0.98384,1.01287
2017,Direct migration background,Primary Level,Yes,0.15274,37,245,0.10760,0.19788
2017,Direct migration background,Primary Level,No,0.84726,208,245,0.80212,0.89240
2017,Direct migration background,Lower Secondary Level,Yes,0.18246,112,766,0.15509,0.20983
2017,Direct migration background,Lower Secondary Level,No,0.81754,654,766,0.79017,0.84491
2017,Direct migration background,Upper Secondary Level,Yes,0.13310,217,1598,0.11644,0.14976
2017,Direct migration background,Upper Secondary Level,No,0.86690,1381,1598,0.85024,0.88356
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.16749,92,652,0.13881,0.19618
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.83251,560,652,0.80382,0.86119
2017,Direct migration background,First Stage of Tertiary Education,No,0.71936,85,85,0.62327,0.81545
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.11413,149,1212,0.09622,0.13204
2017,Direct migration background,Second Stage of Tertiary Education,No,0.88587,1063,1212,0.86796,0.90378
2017,Indirect migration background,No answer / don't know,No,0.84792,92,92,0.77414,0.92170
2017,Indirect migration background,Pre-primary Level,No,0.90588,76,76,0.83980,0.97197
2017,Indirect migration background,Primary Level,No,0.97932,32,32,0.92922,1.02942
2017,Indirect migration background,Lower Secondary Level,Yes,0.13798,43,271,0.09684,0.17912
2017,Indirect migration background,Lower Secondary Level,No,0.86202,228,271,0.82088,0.90316
2017,Indirect migration background,Upper Secondary Level,Yes,0.08519,70,680,0.06420,0.10619
2017,Indirect migration background,Upper Secondary Level,No,0.91481,610,680,0.89381,0.93580
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.85155,99,99,0.78115,0.92194
2017,Indirect migration background,First Stage of Tertiary Education,No,0.73722,47,47,0.61002,0.86441
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.87037,223,223,0.82619,0.91456
2018,No migration background,No answer / don't know,Yes,0.10850,50,388,0.07751,0.13949
2018,No migration background,No answer / don't know,No,0.89150,338,388,0.86051,0.92249
2018,No migration background,Pre-primary Level,No,0.88918,200,200,0.84556,0.93279
2018,No migration background,Primary Level,Yes,0.16684,32,168,0.11029,0.22339
2018,No migration background,Primary Level,No,0.83316,136,168,0.77661,0.88971
2018,No migration background,Lower Secondary Level,Yes,0.17382,279,1659,0.15558,0.19206
2018,No migration background,Lower Secondary Level,No,0.82618,1380,1659,0.80794,0.84442
2018,No migration background,Upper Secondary Level,Yes,0.15560,1350,9316,0.14824,0.16296
2018,No migration background,Upper Secondary Level,No,0.84440,7966,9316,0.83704,0.85176
2018,No migration background,Post-secondary Non-tertiary Level,Yes,0.13162,149,1401,0.11391,0.14932
2018,No migration background,Post-secondary Non-tertiary Level,No,0.86838,1252,1401,0.85068,0.88609
2018,No migration background,First Stage of Tertiary Education,Yes,0.12863,169,1306,0.11047,0.14679
2018,No migration background,First Stage of Tertiary Education,No,0.87137,1137,1306,0.85321,0.88953
2018,No migration background,Second Stage of Tertiary Education,Yes,0.12089,580,4903,0.11176,0.13001
2018,No migration background,Second Stage of Tertiary Education,No,0.87911,4323,4903,0.86999,0.88824
2018,Direct migration background,No answer / don't know,No,0.86297,113,113,0.79928,0.92666
2018,Direct migration background,Pre-primary Level,No,0.84143,31,31,0.71071,0.97214
2018,Direct migration background,Primary Level,Yes,0.18893,50,269,0.14206,0.23580
2018,Direct migration background,Primary Level,No,0.81107,219,269,0.76420,0.85794
2018,Direct migration background,Lower Secondary Level,Yes,0.12709,122,741,0.10309,0.15109
2018,Direct migration background,Lower Secondary Level,No,0.87291,619,741,0.84891,0.89691
2018,Direct migration background,Upper Secondary Level,Yes,0.11041,182,1516,0.09463,0.12619
2018,Direct migration background,Upper Secondary Level,No,0.88959,1334,1516,0.87381,0.90537
2018,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.14726,82,603,0.11895,0.17556
2018,Direct migration background,Post-secondary Non-tertiary Level,No,0.85274,521,603,0.82444,0.88105
2018,Direct migration background,First Stage of Tertiary Education,No,0.79603,77,77,0.70544,0.88663
2018,Direct migration background,Second Stage of Tertiary Education,Yes,0.12349,137,1181,0.10472,0.14226
2018,Direct migration background,Second Stage of Tertiary Education,No,0.87651,1044,1181,0.85774,0.89528
2018,Indirect migration background,No answer / don't know,No,0.89306,101,101,0.83249,0.95363
2018,Indirect migration background,Pre-primary Level,No,0.90008,75,75,0.83175,0.96841
2018,Indirect migration background,Primary Level,No,0.93397,38,38,0.85394,1.01399
2018,Indirect migration background,Lower Secondary Level,Yes,0.13377,43,284,0.09411,0.17343
2018,Indirect migration background,Lower Secondary Level,No,0.86623,241,284,0.82657,0.90589
2018,Indirect migration background,Upper Secondary Level,Yes,0.12169,87,671,0.09694,0.14645
2018,Indirect migration background,Upper Secondary Level,No,0.87831,584,671,0.85355,0.90306
2018,Indirect migration background,Post-secondary Non-tertiary Level,No,0.88684,107,107,0.82653,0.94715
2018,Indirect migration background,First Stage of Tertiary Education,No,0.82583,40,40,0.70680,0.94486
2018,Indirect migration background,Second Stage of Tertiary Education,No,0.88549,224,224,0.84370,0.92728
2019,No migration background,No answer / don't know,Yes,0.15449,39,347,0.11641,0.19257
2019,No migration background,No answer / don't know,No,0.84551,308,347,0.80743,0.88359
2019,No migration background,Pre-primary Level,No,0.90679,187,187,0.86501,0.94857
2019,No migration background,Primary Level,No,0.82885,131,131,0.76411,0.89360
2019,No migration background,Lower Secondary Level,Yes,0.17004,260,1573,0.15147,0.18861
2019,No migration background,Lower Secondary Level,No,0.82996,1313,1573,0.81139,0.84853
2019,No migration background,Upper Secondary Level,Yes,0.15843,1332,9189,0.15097,0.16590
2019,No migration background,Upper Secondary Level,No,0.84157,7857,9189,0.83410,0.84903
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.12626,163,1509,0.10950,0.14303
