"hlf0094","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Angemessen","2005","Sonstige","3","59","0.773683539442987","0.694024528812652","0.853342550073323"
"Angemessen","2005","Sonstige","4","30","0.154559376789882","0.0758376129362068","0.233281140643557"
"Angemessen","2005","Sonstige","5","","","",""
"Etwas zu hoch","2005","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2005","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2005","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2005","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2005","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2005","(Ehe-)Paar ohne Kind(er)","2","32","0.0531861548689255","0.0343288232694652","0.0720434864683858"
"Etwas zu hoch","2005","(Ehe-)Paar ohne Kind(er)","3","42","0.0720125376417426","0.0522905248923348","0.0917345503911504"
"Etwas zu hoch","2005","(Ehe-)Paar ohne Kind(er)","4","64","0.0686734152385959","0.052384659126029","0.0849621713511628"
"Etwas zu hoch","2005","(Ehe-)Paar ohne Kind(er)","5","110","0.0826208443080585","0.0682609914089165","0.0969806972072006"
"Etwas zu hoch","2005","Alleinerziehende","1","","","",""
"Etwas zu hoch","2005","Alleinerziehende","2","","","",""
"Etwas zu hoch","2005","Alleinerziehende","3","","","",""
"Etwas zu hoch","2005","Alleinerziehende","4","","","",""
"Etwas zu hoch","2005","Alleinerziehende","5","","","",""
"Etwas zu hoch","2005","Paar mit Kind(ern)","1","121","0.0969168191093962","0.0797206656718387","0.114112972546954"
"Etwas zu hoch","2005","Paar mit Kind(ern)","2","160","0.0920965801482656","0.0785409736071773","0.105652186689354"
"Etwas zu hoch","2005","Paar mit Kind(ern)","3","215","0.113115639273115","0.0988962328238453","0.127335045722385"
"Etwas zu hoch","2005","Paar mit Kind(ern)","4","162","0.0830634281100847","0.0713045786021079","0.0948222776180614"
"Etwas zu hoch","2005","Paar mit Kind(ern)","5","165","0.0839966437252706","0.0707445184685764","0.0972487689819649"
"Etwas zu hoch","2005","Sonstige","1","","","",""
"Etwas zu hoch","2005","Sonstige","2","","","",""
"Etwas zu hoch","2005","Sonstige","3","","","",""
"Etwas zu hoch","2005","Sonstige","4","","","",""
"Etwas zu hoch","2005","Sonstige","5","","","",""
"Viel zu hoch","2005","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2005","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2005","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2005","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2005","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2005","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2005","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2005","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2005","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2005","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2005","Alleinerziehende","1","","","",""
"Viel zu hoch","2005","Alleinerziehende","2","","","",""
"Viel zu hoch","2005","Alleinerziehende","3","","","",""
"Viel zu hoch","2005","Alleinerziehende","4","","","",""
"Viel zu hoch","2005","Alleinerziehende","5","","","",""
"Viel zu hoch","2005","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2005","Paar mit Kind(ern)","2","","","",""
"Viel zu hoch","2005","Paar mit Kind(ern)","3","","","",""
"Viel zu hoch","2005","Paar mit Kind(ern)","4","40","0.0207056609347521","0.0146384173613841","0.0267729045081201"
"Viel zu hoch","2005","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2005","Sonstige","1","","","",""
"Viel zu hoch","2005","Sonstige","2","","","",""
"Viel zu hoch","2005","Sonstige","3","","","",""
"Viel zu hoch","2005","Sonstige","4","","","",""
"Viel zu hoch","2005","Sonstige","5","","","",""
"Sehr guenstig","2006","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2006","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2006","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2006","1-Pers.- Haushalt","4","34","0.143150540355992","0.0988416137155284","0.187459466996455"
"Sehr guenstig","2006","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2006","(Ehe-)Paar ohne Kind(er)","1","44","0.151141484543553","0.114243444110785","0.188039524976321"
"Sehr guenstig","2006","(Ehe-)Paar ohne Kind(er)","2","58","0.0891112501944903","0.067760212974986","0.110462287413995"
"Sehr guenstig","2006","(Ehe-)Paar ohne Kind(er)","3","104","0.138236598666938","0.114812083631461","0.161661113702415"
"Sehr guenstig","2006","(Ehe-)Paar ohne Kind(er)","4","160","0.156660868754769","0.134717203126851","0.178604534382688"
"Sehr guenstig","2006","(Ehe-)Paar ohne Kind(er)","5","202","0.114484028060946","0.0988828012790668","0.130085254842826"
"Sehr guenstig","2006","Alleinerziehende","1","","","",""
"Sehr guenstig","2006","Alleinerziehende","2","","","",""
"Sehr guenstig","2006","Alleinerziehende","3","","","",""
"Sehr guenstig","2006","Alleinerziehende","4","","","",""
"Sehr guenstig","2006","Alleinerziehende","5","","","",""
"Sehr guenstig","2006","Paar mit Kind(ern)","1","79","0.0753676430348022","0.0595280911133932","0.0912071949562112"
"Sehr guenstig","2006","Paar mit Kind(ern)","2","172","0.0949916044061539","0.0815726912925343","0.108410517519773"
"Sehr guenstig","2006","Paar mit Kind(ern)","3","166","0.0786158914922522","0.0670552147148623","0.0901765682696422"
"Sehr guenstig","2006","Paar mit Kind(ern)","4","231","0.100864290703671","0.0882602406952432","0.1134683407121"
"Sehr guenstig","2006","Paar mit Kind(ern)","5","192","0.100648822361054","0.0864386115700644","0.114859033152044"
"Sehr guenstig","2006","Sonstige","1","","","",""
"Sehr guenstig","2006","Sonstige","2","","","",""
"Sehr guenstig","2006","Sonstige","3","","","",""
"Sehr guenstig","2006","Sonstige","4","","","",""
"Sehr guenstig","2006","Sonstige","5","","","",""
"Guenstig","2006","1-Pers.- Haushalt","1","55","0.430026555506848","0.345247730738734","0.514805380274962"
"Guenstig","2006","1-Pers.- Haushalt","2","39","0.25808262662981","0.188056578644727","0.328108674614893"
"Guenstig","2006","1-Pers.- Haushalt","3","68","0.384213529845097","0.314310980094357","0.454116079595838"
"Guenstig","2006","1-Pers.- Haushalt","4","72","0.287774780492503","0.230498143589437","0.345051417395569"
"Guenstig","2006","1-Pers.- Haushalt","5","69","0.329238479958561","0.267140694195624","0.391336265721498"
"Guenstig","2006","(Ehe-)Paar ohne Kind(er)","1","138","0.361182076733374","0.311700281533559","0.41066387193319"
"Guenstig","2006","(Ehe-)Paar ohne Kind(er)","2","234","0.323638929777282","0.288576684810655","0.358701174743908"
"Guenstig","2006","(Ehe-)Paar ohne Kind(er)","3","274","0.32345313908721","0.29170489632244","0.35520138185198"
"Guenstig","2006","(Ehe-)Paar ohne Kind(er)","4","356","0.3315962609543","0.303174431224402","0.360018090684198"
"Guenstig","2006","(Ehe-)Paar ohne Kind(er)","5","476","0.289960815360567","0.267727772042576","0.312193858678559"
"Guenstig","2006","Alleinerziehende","1","56","0.413385389590889","0.334579901941833","0.492190877239946"
"Guenstig","2006","Alleinerziehende","2","","","",""
"Guenstig","2006","Alleinerziehende","3","34","0.277078476219956","0.191062644247324","0.363094308192589"
"Guenstig","2006","Alleinerziehende","4","38","0.338653778828287","0.258525079532041","0.418782478124532"
"Guenstig","2006","Alleinerziehende","5","","","",""
"Guenstig","2006","Paar mit Kind(ern)","1","256","0.247928876162394","0.222019384386698","0.273838367938091"
"Guenstig","2006","Paar mit Kind(ern)","2","408","0.215306739271984","0.196495075899318","0.234118402644649"
"Guenstig","2006","Paar mit Kind(ern)","3","523","0.233817930505002","0.21563714568589","0.251998715324114"
"Guenstig","2006","Paar mit Kind(ern)","4","594","0.303226473656339","0.283988551920693","0.322464395391986"
"Guenstig","2006","Paar mit Kind(ern)","5","418","0.289547673776287","0.26812572246745","0.310969625085124"
"Guenstig","2006","Sonstige","1","","","",""
"Guenstig","2006","Sonstige","2","51","0.376474686942464","0.299196922075653","0.453752451809276"
"Guenstig","2006","Sonstige","3","53","0.651590829657394","0.552602189519655","0.750579469795134"
"Guenstig","2006","Sonstige","4","43","0.351915471631859","0.256877484170251","0.446953459093467"
"Guenstig","2006","Sonstige","5","","","",""
"Angemessen","2006","1-Pers.- Haushalt","1","49","0.364378261563434","0.281966718890326","0.446789804236542"
"Angemessen","2006","1-Pers.- Haushalt","2","71","0.467574560884885","0.387727800967101","0.547421320802669"
"Angemessen","2006","1-Pers.- Haushalt","3","88","0.461796027285581","0.390150321593653","0.533441732977509"
"Angemessen","2006","1-Pers.- Haushalt","4","108","0.459213365816348","0.396166615696384","0.522260115936312"
"Angemessen","2006","1-Pers.- Haushalt","5","99","0.444470339820706","0.378808693304646","0.510131986336765"
"Angemessen","2006","(Ehe-)Paar ohne Kind(er)","1","134","0.382450044542298","0.332387005336606","0.432513083747991"
"Angemessen","2006","(Ehe-)Paar ohne Kind(er)","2","332","0.498587082732966","0.461116684351385","0.536057481114546"
"Angemessen","2006","(Ehe-)Paar ohne Kind(er)","3","384","0.455894654059698","0.422092933120988","0.489696374998409"
"Angemessen","2006","(Ehe-)Paar ohne Kind(er)","4","444","0.414893378280881","0.385148407688463","0.4446383488733"
"Angemessen","2006","(Ehe-)Paar ohne Kind(er)","5","782","0.500776500609841","0.476276980347272","0.52527602087241"
"Angemessen","2006","Alleinerziehende","1","67","0.438632090388846","0.359221860436706","0.518042320340987"
"Angemessen","2006","Alleinerziehende","2","45","0.462035637680268","0.35903466475016","0.565036610610376"
"Angemessen","2006","Alleinerziehende","3","48","0.451038833558103","0.355405520638974","0.546672146477232"
"Angemessen","2006","Alleinerziehende","4","65","0.496000033144891","0.411345192108903","0.580654874180878"
"Angemessen","2006","Alleinerziehende","5","35","0.59324416293095","0.474732864298161","0.711755461563739"
"Angemessen","2006","Paar mit Kind(ern)","1","564","0.518243526931611","0.488262493146455","0.548224560716767"
"Angemessen","2006","Paar mit Kind(ern)","2","1073","0.603391698440641","0.581002992567793","0.62578040431349"
"Angemessen","2006","Paar mit Kind(ern)","3","1097","0.512565007195993","0.491094586353553","0.534035428038433"
"Angemessen","2006","Paar mit Kind(ern)","4","1119","0.482683148731016","0.4617690980309","0.503597199431132"
"Angemessen","2006","Paar mit Kind(ern)","5","914","0.493748907972415","0.470135015678672","0.517362800266157"
"Angemessen","2006","Sonstige","1","60","0.449961484620871","0.361319468162481","0.538603501079262"
"Angemessen","2006","Sonstige","2","75","0.517478826457196","0.437777766467205","0.597179886447186"
"Angemessen","2006","Sonstige","3","","","",""
"Angemessen","2006","Sonstige","4","33","0.466396855787606","0.367119724144864","0.565673987430347"
"Angemessen","2006","Sonstige","5","","","",""
"Etwas zu hoch","2006","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2006","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2006","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2006","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2006","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2006","(Ehe-)Paar ohne Kind(er)","1","38","0.0832173307287743","0.0547639487736748","0.111670712683874"
"Etwas zu hoch","2006","(Ehe-)Paar ohne Kind(er)","2","50","0.0698937479751238","0.0507861767640181","0.0890013191862295"
"Etwas zu hoch","2006","(Ehe-)Paar ohne Kind(er)","3","62","0.0701256236714866","0.0527949448318227","0.0874563025111504"
"Etwas zu hoch","2006","(Ehe-)Paar ohne Kind(er)","4","84","0.0885331726716468","0.071383681731462","0.105682663611832"
"Etwas zu hoch","2006","(Ehe-)Paar ohne Kind(er)","5","130","0.0885457453527637","0.0746257404897119","0.102465750215815"
"Etwas zu hoch","2006","Alleinerziehende","1","","","",""
"Etwas zu hoch","2006","Alleinerziehende","2","","","",""
"Etwas zu hoch","2006","Alleinerziehende","3","","","",""
"Etwas zu hoch","2006","Alleinerziehende","4","","","",""
"Etwas zu hoch","2006","Alleinerziehende","5","","","",""
"Etwas zu hoch","2006","Paar mit Kind(ern)","1","151","0.136728286556948","0.116113975624401","0.157342597489494"
"Etwas zu hoch","2006","Paar mit Kind(ern)","2","147","0.070713611882707","0.0589815397766418","0.0824456839887722"
"Etwas zu hoch","2006","Paar mit Kind(ern)","3","258","0.164625200950129","0.148695905322072","0.180554496578187"
"Etwas zu hoch","2006","Paar mit Kind(ern)","4","229","0.10689451672596","0.09396274984238","0.11982628360954"
"Etwas zu hoch","2006","Paar mit Kind(ern)","5","173","0.0931092493642181","0.0793844685817942","0.106834030146642"
"Etwas zu hoch","2006","Sonstige","1","31","0.220664803465742","0.14677507256051","0.294554534370974"
"Etwas zu hoch","2006","Sonstige","2","","","",""
"Etwas zu hoch","2006","Sonstige","3","","","",""
"Etwas zu hoch","2006","Sonstige","4","","","",""
"Etwas zu hoch","2006","Sonstige","5","","","",""
"Viel zu hoch","2006","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2006","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2006","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2006","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2006","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2006","Alleinerziehende","1","","","",""
"Viel zu hoch","2006","Alleinerziehende","2","","","",""
"Viel zu hoch","2006","Alleinerziehende","3","","","",""
"Viel zu hoch","2006","Alleinerziehende","4","","","",""
"Viel zu hoch","2006","Alleinerziehende","5","","","",""
"Viel zu hoch","2006","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2006","Paar mit Kind(ern)","2","34","0.0155963459985141","0.00992551813579012","0.0212671738612381"
"Viel zu hoch","2006","Paar mit Kind(ern)","3","38","0.0103759698566229","0.0060232852924479","0.0147286544207979"
"Viel zu hoch","2006","Paar mit Kind(ern)","4","","","",""
"Viel zu hoch","2006","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2006","Sonstige","1","","","",""
"Viel zu hoch","2006","Sonstige","2","","","",""
"Viel zu hoch","2006","Sonstige","3","","","",""
"Viel zu hoch","2006","Sonstige","4","","","",""
"Viel zu hoch","2006","Sonstige","5","","","",""
"Sehr guenstig","2007","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2007","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2007","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2007","1-Pers.- Haushalt","4","32","0.13636108524034","0.0933020292965973","0.179420141184083"
"Sehr guenstig","2007","1-Pers.- Haushalt","5","31","0.124257030203489","0.0798523266395435","0.168661733767434"
"Sehr guenstig","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2007","(Ehe-)Paar ohne Kind(er)","2","42","0.0806553354888685","0.0589030158493354","0.102407655128402"
"Sehr guenstig","2007","(Ehe-)Paar ohne Kind(er)","3","82","0.106947441472425","0.0850904093681473","0.128804473576702"
"Sehr guenstig","2007","(Ehe-)Paar ohne Kind(er)","4","114","0.12031167885166","0.100539718630857","0.140083639072463"
"Sehr guenstig","2007","(Ehe-)Paar ohne Kind(er)","5","222","0.124163099110934","0.107628475796828","0.140697722425041"
"Sehr guenstig","2007","Alleinerziehende","1","","","",""
"Sehr guenstig","2007","Alleinerziehende","2","","","",""
"Sehr guenstig","2007","Alleinerziehende","3","","","",""
"Sehr guenstig","2007","Alleinerziehende","4","","","",""
"Sehr guenstig","2007","Alleinerziehende","5","","","",""
"Sehr guenstig","2007","Paar mit Kind(ern)","1","68","0.104770656277211","0.0844084332735444","0.125132879280877"
"Sehr guenstig","2007","Paar mit Kind(ern)","2","105","0.0530247205008364","0.0419895507697989","0.0640598902318739"
"Sehr guenstig","2007","Paar mit Kind(ern)","3","229","0.0959852102375558","0.0831298257614011","0.108840594713711"
"Sehr guenstig","2007","Paar mit Kind(ern)","4","164","0.0706310353933501","0.0595644972098681","0.0816975735768322"
"Sehr guenstig","2007","Paar mit Kind(ern)","5","140","0.0786126820575032","0.0658752039453558","0.0913501601696507"
"Sehr guenstig","2007","Sonstige","1","","","",""
"Sehr guenstig","2007","Sonstige","2","","","",""
"Sehr guenstig","2007","Sonstige","3","","","",""
"Sehr guenstig","2007","Sonstige","4","","","",""
"Sehr guenstig","2007","Sonstige","5","","","",""
"Guenstig","2007","1-Pers.- Haushalt","1","51","0.416180184146741","0.329768354791113","0.502592013502369"
"Guenstig","2007","1-Pers.- Haushalt","2","41","0.300211683059643","0.22317886686145","0.377244499257836"
"Guenstig","2007","1-Pers.- Haushalt","3","52","0.32927076886983","0.256903732149751","0.401637805589909"
"Guenstig","2007","1-Pers.- Haushalt","4","81","0.333409557003813","0.274257242609748","0.392561871397877"
"Guenstig","2007","1-Pers.- Haushalt","5","62","0.317964863571394","0.255278496621117","0.380651230521671"
"Guenstig","2007","(Ehe-)Paar ohne Kind(er)","1","96","0.271850388042139","0.223103332111663","0.320597443972615"
"Guenstig","2007","(Ehe-)Paar ohne Kind(er)","2","232","0.389781826556943","0.350823238618439","0.428740414495448"
"Guenstig","2007","(Ehe-)Paar ohne Kind(er)","3","264","0.341855894993822","0.308309217349399","0.375402572638245"
"Guenstig","2007","(Ehe-)Paar ohne Kind(er)","4","366","0.330555687428622","0.301965897357146","0.359145477500098"
"Guenstig","2007","(Ehe-)Paar ohne Kind(er)","5","442","0.304421840341604","0.281349200544744","0.327494480138465"
"Guenstig","2007","Alleinerziehende","1","34","0.334827737002882","0.254622994292188","0.415032479713576"
"Guenstig","2007","Alleinerziehende","2","39","0.356641340754886","0.274299829771787","0.438982851737985"
"Guenstig","2007","Alleinerziehende","3","","","",""
"Guenstig","2007","Alleinerziehende","4","","","",""
"Guenstig","2007","Alleinerziehende","5","","","",""
"Guenstig","2007","Paar mit Kind(ern)","1","225","0.255886700231269","0.226874438069293","0.284898962393244"
"Guenstig","2007","Paar mit Kind(ern)","2","403","0.272666356571785","0.250735625049562","0.294597088094008"
"Guenstig","2007","Paar mit Kind(ern)","3","558","0.262111352315987","0.242918767351434","0.28130393728054"
"Guenstig","2007","Paar mit Kind(ern)","4","570","0.281139725203391","0.261721780142977","0.300557670263805"
"Guenstig","2007","Paar mit Kind(ern)","5","424","0.233183842562256","0.213170903003297","0.253196782121215"
"Guenstig","2007","Sonstige","1","","","",""
"Guenstig","2007","Sonstige","2","33","0.450159892099455","0.353610484763584","0.546709299435327"
"Guenstig","2007","Sonstige","3","32","0.374040611592259","0.275698602905009","0.472382620279509"
"Guenstig","2007","Sonstige","4","","","",""
"Guenstig","2007","Sonstige","5","","","",""
"Angemessen","2007","1-Pers.- Haushalt","1","56","0.450855922347784","0.363628080787761","0.538083763907808"
"Angemessen","2007","1-Pers.- Haushalt","2","66","0.469361082449814","0.385486238645111","0.553235926254518"
"Angemessen","2007","1-Pers.- Haushalt","3","72","0.427405346664544","0.351226533311366","0.503584160017723"
"Angemessen","2007","1-Pers.- Haushalt","4","107","0.453918274124116","0.391448370893086","0.516388177355146"
"Angemessen","2007","1-Pers.- Haushalt","5","102","0.460419527907423","0.393325303017319","0.527513752797528"
"Angemessen","2007","(Ehe-)Paar ohne Kind(er)","1","168","0.555420329164223","0.500975230697518","0.609865427630927"
"Angemessen","2007","(Ehe-)Paar ohne Kind(er)","2","272","0.444089662563054","0.404399072781608","0.483780252344499"
"Angemessen","2007","(Ehe-)Paar ohne Kind(er)","3","350","0.464621355105301","0.429347933716937","0.499894776493665"
"Angemessen","2007","(Ehe-)Paar ohne Kind(er)","4","482","0.462297260541083","0.431995824857526","0.49259869622464"
"Angemessen","2007","(Ehe-)Paar ohne Kind(er)","5","744","0.498165294489055","0.473095342951982","0.523235246026128"
"Angemessen","2007","Alleinerziehende","1","50","0.286185452464752","0.209371741892977","0.362999163036528"
"Angemessen","2007","Alleinerziehende","2","65","0.441845443840691","0.356478675207775","0.527212212473608"
"Angemessen","2007","Alleinerziehende","3","42","0.393564715089628","0.296343166915396","0.490786263263861"
"Angemessen","2007","Alleinerziehende","4","30","0.322743816463645","0.215495096976184","0.429992535951107"
"Angemessen","2007","Alleinerziehende","5","44","0.647371518032588","0.542673469879957","0.752069566185219"
"Angemessen","2007","Paar mit Kind(ern)","1","453","0.516779339990156","0.483554452316492","0.55000422766382"
"Angemessen","2007","Paar mit Kind(ern)","2","884","0.559194518116379","0.534744710375418","0.583644325857341"
"Angemessen","2007","Paar mit Kind(ern)","3","1002","0.517661678796251","0.495854773683098","0.539468583909403"
"Angemessen","2007","Paar mit Kind(ern)","4","1111","0.55354701476329","0.532074394696461","0.575019634830118"
"Angemessen","2007","Paar mit Kind(ern)","5","957","0.571332969585169","0.547911145585049","0.594754793585289"
"Angemessen","2007","Sonstige","1","54","0.575319358552768","0.475395340232263","0.675243376873273"
"Angemessen","2007","Sonstige","2","47","0.461087405935298","0.364349027866001","0.557825784004595"
"Angemessen","2007","Sonstige","3","44","0.470446879390145","0.369005142035112","0.571888616745179"
"Angemessen","2007","Sonstige","4","","","",""
"Angemessen","2007","Sonstige","5","","","",""
"Etwas zu hoch","2007","1-Pers.- Haushalt","1","","","",""
"Etwas zu hoch","2007","1-Pers.- Haushalt","2","","","",""
"Etwas zu hoch","2007","1-Pers.- Haushalt","3","","","",""
"Etwas zu hoch","2007","1-Pers.- Haushalt","4","","","",""
"Etwas zu hoch","2007","1-Pers.- Haushalt","5","","","",""
"Etwas zu hoch","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Etwas zu hoch","2007","(Ehe-)Paar ohne Kind(er)","2","46","0.0680673728362662","0.0479481315953248","0.0881866140772077"
"Etwas zu hoch","2007","(Ehe-)Paar ohne Kind(er)","3","60","0.0687303873652392","0.0508375344102858","0.0866232403201927"
"Etwas zu hoch","2007","(Ehe-)Paar ohne Kind(er)","4","68","0.0666674793214595","0.0515072197229233","0.0818277389199956"
"Etwas zu hoch","2007","(Ehe-)Paar ohne Kind(er)","5","110","0.0667616054031319","0.0542461660919165","0.0792770447143473"
"Etwas zu hoch","2007","Alleinerziehende","1","","","",""
"Etwas zu hoch","2007","Alleinerziehende","2","","","",""
"Etwas zu hoch","2007","Alleinerziehende","3","","","",""
"Etwas zu hoch","2007","Alleinerziehende","4","","","",""
"Etwas zu hoch","2007","Alleinerziehende","5","","","",""
"Etwas zu hoch","2007","Paar mit Kind(ern)","1","98","0.106800831078869","0.0862655962265025","0.127336065931236"
"Etwas zu hoch","2007","Paar mit Kind(ern)","2","156","0.100215341934698","0.085427428465804","0.115003255403592"
"Etwas zu hoch","2007","Paar mit Kind(ern)","3","206","0.117229754345688","0.103190698143","0.131268810548376"
"Etwas zu hoch","2007","Paar mit Kind(ern)","4","178","0.078775109635597","0.0671392825809631","0.0904109366902309"
"Etwas zu hoch","2007","Paar mit Kind(ern)","5","175","0.0993167904371458","0.0851616754926402","0.113471905381651"
"Etwas zu hoch","2007","Sonstige","1","","","",""
"Etwas zu hoch","2007","Sonstige","2","","","",""
"Etwas zu hoch","2007","Sonstige","3","","","",""
"Etwas zu hoch","2007","Sonstige","4","","","",""
"Etwas zu hoch","2007","Sonstige","5","","","",""
"Viel zu hoch","2007","1-Pers.- Haushalt","1","","","",""
"Viel zu hoch","2007","1-Pers.- Haushalt","2","","","",""
"Viel zu hoch","2007","1-Pers.- Haushalt","3","","","",""
"Viel zu hoch","2007","1-Pers.- Haushalt","4","","","",""
"Viel zu hoch","2007","1-Pers.- Haushalt","5","","","",""
"Viel zu hoch","2007","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Viel zu hoch","2007","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Viel zu hoch","2007","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Viel zu hoch","2007","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Viel zu hoch","2007","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Viel zu hoch","2007","Alleinerziehende","1","","","",""
"Viel zu hoch","2007","Alleinerziehende","2","","","",""
"Viel zu hoch","2007","Alleinerziehende","3","","","",""
"Viel zu hoch","2007","Alleinerziehende","4","","","",""
"Viel zu hoch","2007","Alleinerziehende","5","","","",""
"Viel zu hoch","2007","Paar mit Kind(ern)","1","","","",""
"Viel zu hoch","2007","Paar mit Kind(ern)","2","36","0.0148990628763008","0.00893296539690193","0.0208651603556997"
"Viel zu hoch","2007","Paar mit Kind(ern)","3","","","",""
"Viel zu hoch","2007","Paar mit Kind(ern)","4","36","0.0159071150043723","0.0105028868695382","0.0213113431392065"
"Viel zu hoch","2007","Paar mit Kind(ern)","5","","","",""
"Viel zu hoch","2007","Sonstige","1","","","",""
"Viel zu hoch","2007","Sonstige","2","","","",""
"Viel zu hoch","2007","Sonstige","3","","","",""
"Viel zu hoch","2007","Sonstige","4","","","",""
"Viel zu hoch","2007","Sonstige","5","","","",""
"Sehr guenstig","2008","1-Pers.- Haushalt","1","","","",""
"Sehr guenstig","2008","1-Pers.- Haushalt","2","","","",""
"Sehr guenstig","2008","1-Pers.- Haushalt","3","","","",""
"Sehr guenstig","2008","1-Pers.- Haushalt","4","36","0.134914940380367","0.093228225996291","0.176601654764443"
"Sehr guenstig","2008","1-Pers.- Haushalt","5","","","",""
"Sehr guenstig","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Sehr guenstig","2008","(Ehe-)Paar ohne Kind(er)","2","62","0.120438172842695","0.0929866477770958","0.147889697908295"
"Sehr guenstig","2008","(Ehe-)Paar ohne Kind(er)","3","90","0.128174154113696","0.105124866320059","0.151223441907334"
"Sehr guenstig","2008","(Ehe-)Paar ohne Kind(er)","4","128","0.119819565444951","0.0991032832077497","0.140535847682153"
"Sehr guenstig","2008","(Ehe-)Paar ohne Kind(er)","5","218","0.131090117900648","0.114363733941331","0.147816501859965"
"Sehr guenstig","2008","Alleinerziehende","1","","","",""
"Sehr guenstig","2008","Alleinerziehende","2","","","",""
"Sehr guenstig","2008","Alleinerziehende","3","","","",""
"Sehr guenstig","2008","Alleinerziehende","4","","","",""
"Sehr guenstig","2008","Alleinerziehende","5","","","",""
"Sehr guenstig","2008","Paar mit Kind(ern)","1","82","0.133634748608776","0.109817023820722","0.157452473396831"
"Sehr guenstig","2008","Paar mit Kind(ern)","2","117","0.0648680435714085","0.0516908270466724","0.0780452600961445"
"Sehr guenstig","2008","Paar mit Kind(ern)","3","162","0.0744945044021552","0.0626126755464686","0.0863763332578418"
"Sehr guenstig","2008","Paar mit Kind(ern)","4","195","0.103213472503223","0.0897616990031349","0.116665246003311"
"Sehr guenstig","2008","Paar mit Kind(ern)","5","177","0.113847201395502","0.0987706717624816","0.128923731028522"
"Sehr guenstig","2008","Sonstige","1","","","",""
"Sehr guenstig","2008","Sonstige","2","","","",""
"Sehr guenstig","2008","Sonstige","3","","","",""
"Sehr guenstig","2008","Sonstige","4","","","",""
"Sehr guenstig","2008","Sonstige","5","","","",""
"Guenstig","2008","1-Pers.- Haushalt","1","47","0.391733549977872","0.306501068256142","0.476966031699601"
"Guenstig","2008","1-Pers.- Haushalt","2","35","0.276975442932771","0.198837859564219","0.355113026301324"
