year,migback,quintil_oecd,pli0098_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,No migration background,4th Quintile,At least once per month,0.09643,364,21606,0.09624,0.09662
2011,No migration background,4th Quintile,Seldom,0.29984,1132,21606,0.29954,0.30014
2011,No migration background,4th Quintile,Never,0.52504,1777,21606,0.52471,0.52536
2011,No migration background,5th Quintile,At least once per week,0.06878,332,21606,0.06862,0.06894
2011,No migration background,5th Quintile,At least once per month,0.09401,462,21606,0.09383,0.09420
2011,No migration background,5th Quintile,Seldom,0.33824,1434,21606,0.33795,0.33854
2011,No migration background,5th Quintile,Never,0.49896,2129,21606,0.49865,0.49928
2011,Direct migration background,1st Quintile,At least once per week,0.14284,144,21606,0.14237,0.14330
2011,Direct migration background,1st Quintile,At least once per month,0.10688,92,21606,0.10647,0.10729
2011,Direct migration background,1st Quintile,Seldom,0.24777,204,21606,0.24720,0.24835
2011,Direct migration background,1st Quintile,Never,0.50251,533,21606,0.50185,0.50317
2011,Direct migration background,2nd Quintile,At least once per week,0.10532,76,21606,0.10484,0.10579
2011,Direct migration background,2nd Quintile,At least once per month,0.10953,74,21606,0.10905,0.11001
2011,Direct migration background,2nd Quintile,Seldom,0.33192,178,21606,0.33120,0.33265
2011,Direct migration background,2nd Quintile,Never,0.45323,284,21606,0.45246,0.45400
2011,Direct migration background,3rd Quintile,At least once per week,0.09007,35,21606,0.08954,0.09059
2011,Direct migration background,3rd Quintile,At least once per month,0.10328,37,21606,0.10272,0.10384
2011,Direct migration background,3rd Quintile,Seldom,0.26232,107,21606,0.26151,0.26313
2011,Direct migration background,3rd Quintile,Never,0.54434,176,21606,0.54342,0.54525
2011,Direct migration background,4th Quintile,At least once per month,0.16805,42,21606,0.16721,0.16889
2011,Direct migration background,4th Quintile,Seldom,0.31565,74,21606,0.31461,0.31670
2011,Direct migration background,4th Quintile,Never,0.51630,137,21606,0.51518,0.51742
2011,Direct migration background,5th Quintile,Seldom,0.35530,75,21606,0.35403,0.35657
2011,Direct migration background,5th Quintile,Never,0.64470,123,21606,0.64343,0.64597
2011,Indirect migration background,1st Quintile,At least once per week,0.09787,38,21606,0.09702,0.09871
2011,Indirect migration background,1st Quintile,Seldom,0.20960,60,21606,0.20845,0.21076
2011,Indirect migration background,1st Quintile,Never,0.69253,175,21606,0.69122,0.69384
2011,Indirect migration background,2nd Quintile,Seldom,0.36494,62,21606,0.36339,0.36649
2011,Indirect migration background,2nd Quintile,Never,0.63506,113,21606,0.63351,0.63661
2011,Indirect migration background,3rd Quintile,Seldom,0.25438,61,21606,0.25302,0.25573
2011,Indirect migration background,3rd Quintile,Never,0.74562,91,21606,0.74427,0.74698
2011,Indirect migration background,4th Quintile,Seldom,0.37399,50,21606,0.37237,0.37561
2011,Indirect migration background,4th Quintile,Never,0.62601,89,21606,0.62439,0.62763
2011,Indirect migration background,5th Quintile,Seldom,0.28702,49,21606,0.28547,0.28857
2011,Indirect migration background,5th Quintile,Never,0.71298,94,21606,0.71143,0.71453
2013,No migration background,1st Quintile,At least once per week,0.06559,224,25229,0.06542,0.06575
2013,No migration background,1st Quintile,At least once per month,0.05007,205,25229,0.04992,0.05021
2013,No migration background,1st Quintile,Seldom,0.19219,729,25229,0.19192,0.19245
2013,No migration background,1st Quintile,Never,0.69216,2669,25229,0.69185,0.69247
2013,No migration background,2nd Quintile,At least once per week,0.07834,321,25229,0.07817,0.07851
2013,No migration background,2nd Quintile,At least once per month,0.08519,356,25229,0.08501,0.08536
2013,No migration background,2nd Quintile,Seldom,0.23294,994,25229,0.23268,0.23321
2013,No migration background,2nd Quintile,Never,0.60353,2522,25229,0.60322,0.60384
2013,No migration background,3rd Quintile,At least once per week,0.08977,370,25229,0.08960,0.08994
2013,No migration background,3rd Quintile,At least once per month,0.08161,446,25229,0.08145,0.08178
2013,No migration background,3rd Quintile,Seldom,0.27983,1231,25229,0.27956,0.28010
2013,No migration background,3rd Quintile,Never,0.54879,2165,25229,0.54849,0.54909
2013,No migration background,4th Quintile,At least once per week,0.08146,362,25229,0.08130,0.08161
2013,No migration background,4th Quintile,At least once per month,0.08785,442,25229,0.08769,0.08801
2013,No migration background,4th Quintile,Seldom,0.29402,1352,25229,0.29376,0.29428
2013,No migration background,4th Quintile,Never,0.53667,2198,25229,0.53639,0.53696
2013,No migration background,5th Quintile,At least once per week,0.07714,399,25229,0.07699,0.07729
2013,No migration background,5th Quintile,At least once per month,0.09030,511,25229,0.09014,0.09046
2013,No migration background,5th Quintile,Seldom,0.31989,1588,25229,0.31963,0.32015
2013,No migration background,5th Quintile,Never,0.51267,2414,25229,0.51239,0.51295
2013,Direct migration background,1st Quintile,At least once per week,0.15761,144,25229,0.15704,0.15817
2013,Direct migration background,1st Quintile,At least once per month,0.12298,95,25229,0.12247,0.12349
2013,Direct migration background,1st Quintile,Seldom,0.19953,200,25229,0.19891,0.20015
2013,Direct migration background,1st Quintile,Never,0.51988,528,25229,0.51911,0.52065
2013,Direct migration background,2nd Quintile,At least once per week,0.09054,77,25229,0.09005,0.09102
2013,Direct migration background,2nd Quintile,At least once per month,0.12257,76,25229,0.12201,0.12313
2013,Direct migration background,2nd Quintile,Seldom,0.30111,194,25229,0.30033,0.30189
2013,Direct migration background,2nd Quintile,Never,0.48578,339,25229,0.48493,0.48664
2013,Direct migration background,3rd Quintile,At least once per week,0.14739,57,25229,0.14667,0.14811
2013,Direct migration background,3rd Quintile,At least once per month,0.10144,49,25229,0.10082,0.10205
2013,Direct migration background,3rd Quintile,Seldom,0.23822,134,25229,0.23735,0.23908
2013,Direct migration background,3rd Quintile,Never,0.51295,220,25229,0.51194,0.51397
2013,Direct migration background,4th Quintile,At least once per week,0.10220,44,25229,0.10151,0.10288
2013,Direct migration background,4th Quintile,At least once per month,0.08616,35,25229,0.08552,0.08679
2013,Direct migration background,4th Quintile,Seldom,0.28763,89,25229,0.28660,0.28865
2013,Direct migration background,4th Quintile,Never,0.52402,151,25229,0.52289,0.52515
2013,Direct migration background,5th Quintile,At least once per week,0.09301,32,25229,0.09235,0.09366
2013,Direct migration background,5th Quintile,At least once per month,0.13135,37,25229,0.13059,0.13211
2013,Direct migration background,5th Quintile,Seldom,0.31553,97,25229,0.31449,0.31657
2013,Direct migration background,5th Quintile,Never,0.46011,157,25229,0.45900,0.46123
2013,Indirect migration background,1st Quintile,At least once per week,0.06484,34,25229,0.06403,0.06564
2013,Indirect migration background,1st Quintile,Seldom,0.15958,68,25229,0.15839,0.16078
2013,Indirect migration background,1st Quintile,Never,0.77558,190,25229,0.77421,0.77694
2013,Indirect migration background,2nd Quintile,At least once per week,0.13126,36,25229,0.13003,0.13248
2013,Indirect migration background,2nd Quintile,Seldom,0.26004,58,25229,0.25844,0.26163
2013,Indirect migration background,2nd Quintile,Never,0.60871,134,25229,0.60694,0.61048
2013,Indirect migration background,3rd Quintile,Seldom,0.31538,59,25229,0.31386,0.31689
2013,Indirect migration background,3rd Quintile,Never,0.68462,109,25229,0.68311,0.68614
2013,Indirect migration background,4th Quintile,Seldom,0.29478,52,25229,0.29304,0.29653
2013,Indirect migration background,4th Quintile,Never,0.70522,85,25229,0.70347,0.70696
2013,Indirect migration background,5th Quintile,Seldom,0.30749,42,25229,0.30588,0.30910
2013,Indirect migration background,5th Quintile,Never,0.69251,109,25229,0.69090,0.69412
2015,No migration background,1st Quintile,At least once per week,0.05974,159,24913,0.05958,0.05990
2015,No migration background,1st Quintile,At least once per month,0.05165,158,24913,0.05150,0.05180
2015,No migration background,1st Quintile,Seldom,0.17450,523,24913,0.17425,0.17476
2015,No migration background,1st Quintile,Never,0.71410,2149,24913,0.71380,0.71441
2015,No migration background,2nd Quintile,At least once per week,0.08246,281,24913,0.08229,0.08263
2015,No migration background,2nd Quintile,At least once per month,0.06619,288,24913,0.06604,0.06635
2015,No migration background,2nd Quintile,Seldom,0.24476,874,24913,0.24449,0.24503
2015,No migration background,2nd Quintile,Never,0.60658,2358,24913,0.60628,0.60689
2015,No migration background,3rd Quintile,At least once per week,0.07060,279,24913,0.07045,0.07075
2015,No migration background,3rd Quintile,At least once per month,0.07178,355,24913,0.07163,0.07193
2015,No migration background,3rd Quintile,Seldom,0.24711,984,24913,0.24685,0.24736
2015,No migration background,3rd Quintile,Never,0.61051,2154,24913,0.61022,0.61080
2015,No migration background,4th Quintile,At least once per week,0.06687,297,24913,0.06672,0.06701
2015,No migration background,4th Quintile,At least once per month,0.09083,429,24913,0.09067,0.09099
2015,No migration background,4th Quintile,Seldom,0.28697,1202,24913,0.28672,0.28723
2015,No migration background,4th Quintile,Never,0.55533,2088,24913,0.55505,0.55561
2015,No migration background,5th Quintile,At least once per week,0.06916,321,24913,0.06902,0.06930
2015,No migration background,5th Quintile,At least once per month,0.07623,455,24913,0.07608,0.07638
2015,No migration background,5th Quintile,Seldom,0.32576,1459,24913,0.32550,0.32601
2015,No migration background,5th Quintile,Never,0.52885,2201,24913,0.52857,0.52912
2015,Direct migration background,1st Quintile,At least once per week,0.14928,204,24913,0.14888,0.14969
2015,Direct migration background,1st Quintile,At least once per month,0.09941,142,24913,0.09907,0.09976
2015,Direct migration background,1st Quintile,Seldom,0.19714,319,24913,0.19669,0.19760
2015,Direct migration background,1st Quintile,Never,0.55416,905,24913,0.55359,0.55473
2015,Direct migration background,2nd Quintile,At least once per week,0.13156,118,24913,0.13111,0.13200
2015,Direct migration background,2nd Quintile,At least once per month,0.10076,115,24913,0.10037,0.10116
2015,Direct migration background,2nd Quintile,Seldom,0.22011,279,24913,0.21957,0.22066
2015,Direct migration background,2nd Quintile,Never,0.54757,624,24913,0.54691,0.54823
2015,Direct migration background,3rd Quintile,At least once per week,0.11961,89,24913,0.11909,0.12012
2015,Direct migration background,3rd Quintile,At least once per month,0.11435,97,24913,0.11385,0.11486
2015,Direct migration background,3rd Quintile,Seldom,0.27071,219,24913,0.27001,0.27142
2015,Direct migration background,3rd Quintile,Never,0.49532,403,24913,0.49453,0.49611
2015,Direct migration background,4th Quintile,At least once per week,0.09224,36,24913,0.09169,0.09278
2015,Direct migration background,4th Quintile,At least once per month,0.06879,52,24913,0.06831,0.06926
2015,Direct migration background,4th Quintile,Seldom,0.31812,138,24913,0.31724,0.31900
2015,Direct migration background,4th Quintile,Never,0.52085,272,24913,0.51991,0.52180
2015,Direct migration background,5th Quintile,At least once per week,0.11652,41,24913,0.11593,0.11710
2015,Direct migration background,5th Quintile,At least once per month,0.11163,48,24913,0.11106,0.11221
2015,Direct migration background,5th Quintile,Seldom,0.20845,108,24913,0.20770,0.20919
2015,Direct migration background,5th Quintile,Never,0.56340,254,24913,0.56249,0.56431
2015,Indirect migration background,1st Quintile,At least once per week,0.08892,44,24913,0.08834,0.08951
2015,Indirect migration background,1st Quintile,At least once per month,0.06101,35,24913,0.06052,0.06150
2015,Indirect migration background,1st Quintile,Seldom,0.15820,91,24913,0.15745,0.15895
2015,Indirect migration background,1st Quintile,Never,0.69187,303,24913,0.69092,0.69281
2015,Indirect migration background,2nd Quintile,At least once per week,0.06651,31,24913,0.06587,0.06714
2015,Indirect migration background,2nd Quintile,Seldom,0.28090,88,24913,0.27976,0.28204
2015,Indirect migration background,2nd Quintile,Never,0.65260,197,24913,0.65139,0.65381
2015,Indirect migration background,3rd Quintile,Seldom,0.28081,79,24913,0.27960,0.28202
2015,Indirect migration background,3rd Quintile,Never,0.71919,169,24913,0.71798,0.72040
2015,Indirect migration background,4th Quintile,At least once per month,0.10429,32,24913,0.10348,0.10510
2015,Indirect migration background,4th Quintile,Seldom,0.30128,74,24913,0.30007,0.30250
2015,Indirect migration background,4th Quintile,Never,0.59443,125,24913,0.59313,0.59573
2015,Indirect migration background,5th Quintile,Seldom,0.29426,60,24913,0.29296,0.29556
2015,Indirect migration background,5th Quintile,Never,0.70574,108,24913,0.70444,0.70704
2017,No migration background,1st Quintile,At least once per week,0.05930,143,24230,0.05912,0.05947
2017,No migration background,1st Quintile,At least once per month,0.05952,132,24230,0.05935,0.05970
2017,No migration background,1st Quintile,Seldom,0.16755,429,24230,0.16728,0.16783
2017,No migration background,1st Quintile,Never,0.71363,1921,24230,0.71329,0.71396
2017,No migration background,2nd Quintile,At least once per week,0.07320,224,24230,0.07302,0.07337
2017,No migration background,2nd Quintile,At least once per month,0.07509,252,24230,0.07491,0.07526
2017,No migration background,2nd Quintile,Seldom,0.22895,746,24230,0.22867,0.22923
2017,No migration background,2nd Quintile,Never,0.62277,2138,24230,0.62245,0.62309
2017,No migration background,3rd Quintile,At least once per week,0.07179,253,24230,0.07163,0.07196
2017,No migration background,3rd Quintile,At least once per month,0.09793,336,24230,0.09774,0.09811
2017,No migration background,3rd Quintile,Seldom,0.25328,880,24230,0.25301,0.25356
2017,No migration background,3rd Quintile,Never,0.57700,1964,24230,0.57669,0.57731
2017,No migration background,4th Quintile,At least once per week,0.07829,271,24230,0.07813,0.07846
2017,No migration background,4th Quintile,At least once per month,0.09280,359,24230,0.09262,0.09298
2017,No migration background,4th Quintile,Seldom,0.28231,1047,24230,0.28204,0.28259
2017,No migration background,4th Quintile,Never,0.54659,1910,24230,0.54629,0.54689
2017,No migration background,5th Quintile,At least once per week,0.06363,268,24230,0.06349,0.06378
2017,No migration background,5th Quintile,At least once per month,0.07975,414,24230,0.07959,0.07991
2017,No migration background,5th Quintile,Seldom,0.28790,1166,24230,0.28763,0.28817
2017,No migration background,5th Quintile,Never,0.56871,2077,24230,0.56842,0.56901
2017,Direct migration background,1st Quintile,At least once per week,0.16179,519,24230,0.16137,0.16221
2017,Direct migration background,1st Quintile,At least once per month,0.10107,291,24230,0.10073,0.10141
2017,Direct migration background,1st Quintile,Seldom,0.19821,575,24230,0.19776,0.19867
2017,Direct migration background,1st Quintile,Never,0.53893,1710,24230,0.53836,0.53949
2017,Direct migration background,2nd Quintile,At least once per week,0.11649,153,24230,0.11608,0.11691
2017,Direct migration background,2nd Quintile,At least once per month,0.07984,126,24230,0.07949,0.08019
2017,Direct migration background,2nd Quintile,Seldom,0.19922,293,24230,0.19870,0.19974
2017,Direct migration background,2nd Quintile,Never,0.60445,703,24230,0.60381,0.60508
2017,Direct migration background,3rd Quintile,At least once per week,0.11033,66,24230,0.10984,0.11082
2017,Direct migration background,3rd Quintile,At least once per month,0.10591,75,24230,0.10543,0.10640
2017,Direct migration background,3rd Quintile,Seldom,0.26514,194,24230,0.26445,0.26583
2017,Direct migration background,3rd Quintile,Never,0.51862,401,24230,0.51783,0.51940
2017,Direct migration background,4th Quintile,At least once per week,0.08141,44,24230,0.08092,0.08189
2017,Direct migration background,4th Quintile,At least once per month,0.10693,47,24230,0.10639,0.10748
2017,Direct migration background,4th Quintile,Seldom,0.32380,131,24230,0.32298,0.32463
2017,Direct migration background,4th Quintile,Never,0.48786,281,24230,0.48697,0.48874
2017,Direct migration background,5th Quintile,At least once per week,0.13770,42,24230,0.13703,0.13837
2017,Direct migration background,5th Quintile,At least once per month,0.08407,42,24230,0.08354,0.08461
2017,Direct migration background,5th Quintile,Seldom,0.25013,100,24230,0.24929,0.25097
2017,Direct migration background,5th Quintile,Never,0.52810,240,24230,0.52713,0.52907
2017,Indirect migration background,1st Quintile,At least once per week,0.05460,34,24230,0.05411,0.05509
2017,Indirect migration background,1st Quintile,Seldom,0.22585,72,24230,0.22494,0.22676
2017,Indirect migration background,1st Quintile,Never,0.71955,303,24230,0.71858,0.72053
2017,Indirect migration background,2nd Quintile,At least once per week,0.07561,31,24230,0.07492,0.07630
2017,Indirect migration background,2nd Quintile,Seldom,0.20491,65,24230,0.20386,0.20597
2017,Indirect migration background,2nd Quintile,Never,0.71948,174,24230,0.71830,0.72065
2017,Indirect migration background,3rd Quintile,Seldom,0.34144,65,24230,0.34012,0.34277
2017,Indirect migration background,3rd Quintile,Never,0.65856,144,24230,0.65723,0.65988
2017,Indirect migration background,4th Quintile,At least once per month,0.15733,37,24230,0.15633,0.15833
2017,Indirect migration background,4th Quintile,Seldom,0.20080,54,24230,0.19970,0.20190
2017,Indirect migration background,4th Quintile,Never,0.64187,129,24230,0.64056,0.64319
2017,Indirect migration background,5th Quintile,Seldom,0.28506,44,24230,0.28374,0.28637
2017,Indirect migration background,5th Quintile,Never,0.71494,115,24230,0.71363,0.71626
2018,Direct migration background,1st Quintile,At least once per week,0.18614,411,2564,0.18484,0.18744
2018,Direct migration background,1st Quintile,At least once per month,0.10331,211,2564,0.10230,0.10433
2018,Direct migration background,1st Quintile,Seldom,0.16933,442,2564,0.16808,0.17058
2018,Direct migration background,1st Quintile,Never,0.54122,1339,2564,0.53955,0.54288
2018,Direct migration background,2nd Quintile,Never,1.00000,121,2564,1.00000,1.00000
2018,Direct migration background,3rd Quintile,Never,1.00000,40,2564,1.00000,1.00000
2019,No migration background,1st Quintile,At least once per week,0.04929,120,25279,0.04914,0.04944
2019,No migration background,1st Quintile,At least once per month,0.05043,125,25279,0.05028,0.05058
2019,No migration background,1st Quintile,Seldom,0.16550,415,25279,0.16524,0.16576
2019,No migration background,1st Quintile,Never,0.73478,2023,25279,0.73447,0.73509
2019,No migration background,2nd Quintile,At least once per week,0.07504,226,25279,0.07488,0.07521
2019,No migration background,2nd Quintile,At least once per month,0.07591,229,25279,0.07574,0.07607
2019,No migration background,2nd Quintile,Seldom,0.25759,865,25279,0.25732,0.25786
2019,No migration background,2nd Quintile,Never,0.59146,2155,25279,0.59115,0.59177
2019,No migration background,3rd Quintile,At least once per week,0.06275,237,25279,0.06260,0.06290
2019,No migration background,3rd Quintile,At least once per month,0.07522,290,25279,0.07506,0.07538
2019,No migration background,3rd Quintile,Seldom,0.26065,941,25279,0.26038,0.26091
2019,No migration background,3rd Quintile,Never,0.60138,2064,25279,0.60109,0.60168
2019,No migration background,4th Quintile,At least once per week,0.06718,263,25279,0.06704,0.06732
2019,No migration background,4th Quintile,At least once per month,0.07493,346,25279,0.07477,0.07508
2019,No migration background,4th Quintile,Seldom,0.28879,1067,25279,0.28853,0.28905
2019,No migration background,4th Quintile,Never,0.56910,1963,25279,0.56882,0.56938
2019,No migration background,5th Quintile,At least once per week,0.05733,278,25279,0.05720,0.05747
2019,No migration background,5th Quintile,At least once per month,0.08457,400,25279,0.08441,0.08473
2019,No migration background,5th Quintile,Seldom,0.30487,1303,25279,0.30461,0.30513
2019,No migration background,5th Quintile,Never,0.55322,2156,25279,0.55294,0.55351
2019,Direct migration background,1st Quintile,At least once per week,0.16933,597,25279,0.16894,0.16973
2019,Direct migration background,1st Quintile,At least once per month,0.10935,309,25279,0.10903,0.10968
2019,Direct migration background,1st Quintile,Seldom,0.18540,841,25279,0.18499,0.18581
2019,Direct migration background,1st Quintile,Never,0.53591,2155,25279,0.53539,0.53643
2019,Direct migration background,2nd Quintile,At least once per week,0.11935,128,25279,0.11894,0.11975
2019,Direct migration background,2nd Quintile,At least once per month,0.05952,97,25279,0.05923,0.05982
2019,Direct migration background,2nd Quintile,Seldom,0.23848,266,25279,0.23794,0.23901
2019,Direct migration background,2nd Quintile,Never,0.58266,630,25279,0.58204,0.58327
2019,Direct migration background,3rd Quintile,At least once per week,0.10928,68,25279,0.10885,0.10971
2019,Direct migration background,3rd Quintile,At least once per month,0.06004,60,25279,0.05971,0.06036
2019,Direct migration background,3rd Quintile,Seldom,0.26423,182,25279,0.26363,0.26484
2019,Direct migration background,3rd Quintile,Never,0.56645,368,25279,0.56577,0.56713
2019,Direct migration background,4th Quintile,At least once per week,0.07942,32,25279,0.07896,0.07987
2019,Direct migration background,4th Quintile,At least once per month,0.08042,38,25279,0.07995,0.08088
2019,Direct migration background,4th Quintile,Seldom,0.28199,118,25279,0.28122,0.28275
2019,Direct migration background,4th Quintile,Never,0.55818,249,25279,0.55734,0.55902
2019,Direct migration background,5th Quintile,At least once per week,0.14319,37,25279,0.14260,0.14378
2019,Direct migration background,5th Quintile,At least once per month,0.05603,31,25279,0.05565,0.05642
2019,Direct migration background,5th Quintile,Seldom,0.19628,108,25279,0.19562,0.19695
2019,Direct migration background,5th Quintile,Never,0.60449,250,25279,0.60367,0.60531
2019,Indirect migration background,1st Quintile,At least once per week,0.06986,32,25279,0.06936,0.07036
2019,Indirect migration background,1st Quintile,Seldom,0.27320,75,25279,0.27233,0.27408
2019,Indirect migration background,1st Quintile,Never,0.65693,288,25279,0.65601,0.65786
2019,Indirect migration background,2nd Quintile,Seldom,0.27363,73,25279,0.27258,0.27467
2019,Indirect migration background,2nd Quintile,Never,0.72637,192,25279,0.72533,0.72742
2019,Indirect migration background,3rd Quintile,Seldom,0.29641,76,25279,0.29535,0.29746
2019,Indirect migration background,3rd Quintile,Never,0.70359,173,25279,0.70254,0.70465
2019,Indirect migration background,4th Quintile,Seldom,0.29282,48,25279,0.29154,0.29410
2019,Indirect migration background,4th Quintile,Never,0.70718,109,25279,0.70590,0.70846
2019,Indirect migration background,5th Quintile,Seldom,0.31098,67,25279,0.30983,0.31213
2019,Indirect migration background,5th Quintile,Never,0.68902,116,25279,0.68787,0.69017
