"pli0098_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2007","Realschule","4","88","0.062531769149492","0.0487522398034377","0.0763112984955462"
"Min 1x pro Monat","2007","Realschule","5 Einkommensstärkstes Quintil","91","0.100817126086268","0.0810028846297553","0.120631367542781"
"Min 1x pro Monat","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","29","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","2","24","","",""
"Min 1x pro Monat","2007","(Fach-)Abitur","3","47","0.100798844867587","0.0729826295265751","0.128615060208599"
"Min 1x pro Monat","2007","(Fach-)Abitur","4","52","0.0852599023625952","0.0615735199619257","0.108946284763265"
"Min 1x pro Monat","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","39","0.0581360594170929","0.0378671682322193","0.0784049506019665"
"Min 1x pro Monat","2007","AkademikerIn","1 Einkommensschwächstes Quintil","18","","",""
"Min 1x pro Monat","2007","AkademikerIn","2","51","0.122359444359994","0.0922818734305664","0.152437015289421"
"Min 1x pro Monat","2007","AkademikerIn","3","56","0.0973706248628775","0.0741655469644792","0.120575702761276"
"Min 1x pro Monat","2007","AkademikerIn","4","105","0.105340271417964","0.0867450689624024","0.123935473873525"
"Min 1x pro Monat","2007","AkademikerIn","5 Einkommensstärkstes Quintil","200","0.104910243717329","0.0913680771117379","0.118452410322919"
"Seltener","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","39","0.196194976749021","0.13881524952043","0.253574703977612"
"Seltener","2007","(noch) kein Abschluss","2","40","0.294996944003928","0.218909533124895","0.371084354882961"
"Seltener","2007","(noch) kein Abschluss","3","22","","",""
"Seltener","2007","(noch) kein Abschluss","4","19","","",""
"Seltener","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","30","0.484022275352185","0.36435956354237","0.603684987162"
"Seltener","2007","Hauptschule","1 Einkommensschwächstes Quintil","454","0.254910008827663","0.234664164245918","0.275155853409407"
"Seltener","2007","Hauptschule","2","646","0.290917171585257","0.271560705649253","0.310273637521261"
"Seltener","2007","Hauptschule","3","503","0.336199556558691","0.312260907859376","0.360138205258007"
"Seltener","2007","Hauptschule","4","439","0.331462016594207","0.305970693894716","0.356953339293699"
"Seltener","2007","Hauptschule","5 Einkommensstärkstes Quintil","205","0.363227395451154","0.324681425128281","0.401773365774026"
"Seltener","2007","Realschule","1 Einkommensschwächstes Quintil","195","0.20619800412769","0.180389643669073","0.232006364586308"
"Seltener","2007","Realschule","2","338","0.282310035479763","0.257041630237862","0.307578440721663"
"Seltener","2007","Realschule","3","302","0.267083615408243","0.241378012256594","0.292789218559893"
"Seltener","2007","Realschule","4","342","0.280240694970978","0.254680451211121","0.305800938730836"
"Seltener","2007","Realschule","5 Einkommensstärkstes Quintil","288","0.291428828994684","0.261523796680428","0.32133386130894"
"Seltener","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","106","0.268967272689516","0.225238461285082","0.31269608409395"
"Seltener","2007","(Fach-)Abitur","2","144","0.298498950367069","0.256727149875396","0.340270750858742"
"Seltener","2007","(Fach-)Abitur","3","147","0.336031924422201","0.292389818109327","0.379674030735076"
"Seltener","2007","(Fach-)Abitur","4","186","0.350202900175476","0.309742868726257","0.390662931624695"
"Seltener","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","173","0.347339969182882","0.306098512188775","0.388581426176989"
"Seltener","2007","AkademikerIn","1 Einkommensschwächstes Quintil","66","0.201500069243235","0.154005073741736","0.248995064744734"
"Seltener","2007","AkademikerIn","2","115","0.253100143722574","0.213193697582169","0.293006589862979"
"Seltener","2007","AkademikerIn","3","156","0.243103282149837","0.20952735276938","0.276679211530293"
"Seltener","2007","AkademikerIn","4","305","0.283600852852948","0.256298124599876","0.31090358110602"
"Seltener","2007","AkademikerIn","5 Einkommensstärkstes Quintil","650","0.320913455022418","0.30028330258388","0.341543607460957"
"Nie","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","108","0.606982697898108","0.536410576849073","0.677554818947142"
"Nie","2007","(noch) kein Abschluss","2","71","0.544697172698046","0.461609559795692","0.627784785600399"
"Nie","2007","(noch) kein Abschluss","3","50","0.55326605748993","0.448193245623645","0.658338869356214"
"Nie","2007","(noch) kein Abschluss","4","42","0.670388709020915","0.566069286244571","0.774708131797259"
"Nie","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","26","","",""
"Nie","2007","Hauptschule","1 Einkommensschwächstes Quintil","953","0.548266104117979","0.525146780300273","0.571385427935684"
"Nie","2007","Hauptschule","2","1035","0.492942546600309","0.471635677252809","0.514249415947809"
"Nie","2007","Hauptschule","3","691","0.469436944839884","0.444147492192042","0.494726397487726"
"Nie","2007","Hauptschule","4","620","0.484839477402919","0.457776054878747","0.511902899927092"
"Nie","2007","Hauptschule","5 Einkommensstärkstes Quintil","271","0.459084303296099","0.419144261672208","0.49902434491999"
"Nie","2007","Realschule","1 Einkommensschwächstes Quintil","643","0.688638195007334","0.659099567279445","0.718176822735224"
"Nie","2007","Realschule","2","730","0.592463474462706","0.564879280494769","0.620047668430644"
"Nie","2007","Realschule","3","667","0.582618756902694","0.55396802932673","0.611269484478658"
"Nie","2007","Realschule","4","650","0.572474389463376","0.544318785632898","0.600629993293855"
"Nie","2007","Realschule","5 Einkommensstärkstes Quintil","441","0.532585810907137","0.499751188752659","0.565420433061615"
"Nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","227","0.608186092237594","0.560045912291419","0.656326272183769"
"Nie","2007","(Fach-)Abitur","2","261","0.584725132558263","0.539742866189967","0.629707398926559"
"Nie","2007","(Fach-)Abitur","3","231","0.506055885938437","0.459862480337497","0.552249291539377"
"Nie","2007","(Fach-)Abitur","4","257","0.480032383238794","0.437658245006157","0.522406521471432"
"Nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","261","0.529543569810273","0.486309744406823","0.572777395213723"
"Nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","165","0.616839829383513","0.559276064219167","0.674403594547859"
"Nie","2007","AkademikerIn","2","247","0.554750843126607","0.509134947312718","0.600366738940497"
"Nie","2007","AkademikerIn","3","363","0.595432702326052","0.557015472162973","0.633849932489131"
"Nie","2007","AkademikerIn","4","551","0.534016423346147","0.503800396180792","0.564232450511501"
"Nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","943","0.489822648505295","0.46773111165624","0.51191418535435"
"Täglich","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Täglich","2008","(noch) kein Abschluss","2","3","","",""
"Täglich","2008","(noch) kein Abschluss","3","","","",""
"Täglich","2008","(noch) kein Abschluss","4","","","",""
"Täglich","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2008","Hauptschule","1 Einkommensschwächstes Quintil","11","","",""
"Täglich","2008","Hauptschule","2","11","","",""
"Täglich","2008","Hauptschule","3","5","","",""
"Täglich","2008","Hauptschule","4","4","","",""
"Täglich","2008","Hauptschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2008","Realschule","2","5","","",""
"Täglich","2008","Realschule","3","1","","",""
"Täglich","2008","Realschule","4","4","","",""
"Täglich","2008","Realschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2008","(Fach-)Abitur","2","1","","",""
"Täglich","2008","(Fach-)Abitur","3","2","","",""
"Täglich","2008","(Fach-)Abitur","4","4","","",""
"Täglich","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2008","AkademikerIn","1 Einkommensschwächstes Quintil","1","","",""
"Täglich","2008","AkademikerIn","2","3","","",""
"Täglich","2008","AkademikerIn","3","","","",""
"Täglich","2008","AkademikerIn","4","5","","",""
"Täglich","2008","AkademikerIn","5 Einkommensstärkstes Quintil","9","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","19","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","2","16","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","3","11","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","4","6","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Woche","2008","Hauptschule","1 Einkommensschwächstes Quintil","164","0.105182093148098","0.0899092293160372","0.120454956980158"
"Min 1x pro Woche","2008","Hauptschule","2","192","0.111222886554476","0.0970856409518175","0.125360132157135"
"Min 1x pro Woche","2008","Hauptschule","3","142","0.0890200975388726","0.0745313924912794","0.103508802586466"
"Min 1x pro Woche","2008","Hauptschule","4","117","0.0858209413826849","0.0704883221813551","0.101153560584015"
"Min 1x pro Woche","2008","Hauptschule","5 Einkommensstärkstes Quintil","40","0.0642440497895403","0.0439729324805159","0.0845151670985646"
"Min 1x pro Woche","2008","Realschule","1 Einkommensschwächstes Quintil","33","0.0343573467586892","0.0220103031597993","0.0467043903575791"
"Min 1x pro Woche","2008","Realschule","2","66","0.0546321767843492","0.0411158762681255","0.0681484773005729"
"Min 1x pro Woche","2008","Realschule","3","51","0.0457657094719726","0.0331675179464094","0.0583639009975359"
"Min 1x pro Woche","2008","Realschule","4","91","0.0733277083516013","0.0586943710530814","0.0879610456501212"
"Min 1x pro Woche","2008","Realschule","5 Einkommensstärkstes Quintil","60","0.0727368510588206","0.0557698305683075","0.0897038715493337"
"Min 1x pro Woche","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","23","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","2","31","0.105836037623994","0.0744482810956828","0.137223794152304"
"Min 1x pro Woche","2008","(Fach-)Abitur","3","30","0.054694013040517","0.032999596990754","0.07638842909028"
"Min 1x pro Woche","2008","(Fach-)Abitur","4","25","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","25","","",""
"Min 1x pro Woche","2008","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Min 1x pro Woche","2008","AkademikerIn","2","34","0.0658519320282713","0.0423820143925354","0.0893218496640071"
"Min 1x pro Woche","2008","AkademikerIn","3","37","0.0599530415118519","0.0409257100605781","0.0789803729631257"
"Min 1x pro Woche","2008","AkademikerIn","4","89","0.0792700028544276","0.061812795897203","0.0967272098116522"
"Min 1x pro Woche","2008","AkademikerIn","5 Einkommensstärkstes Quintil","136","0.0666637149277468","0.0557071026910291","0.0776203271644645"
"Min 1x pro Monat","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","2","8","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","3","7","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","4","8","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Monat","2008","Hauptschule","1 Einkommensschwächstes Quintil","149","0.0938473756386285","0.079329803777313","0.108364947499944"
"Min 1x pro Monat","2008","Hauptschule","2","191","0.0918030934847897","0.0788196480342877","0.104786538935292"
"Min 1x pro Monat","2008","Hauptschule","3","137","0.0963298848748423","0.0813186430520796","0.111341126697605"
"Min 1x pro Monat","2008","Hauptschule","4","125","0.0893130180134679","0.073701467982271","0.104924568044665"
"Min 1x pro Monat","2008","Hauptschule","5 Einkommensstärkstes Quintil","63","0.100438640804415","0.075587533608767","0.125289748000063"
"Min 1x pro Monat","2008","Realschule","1 Einkommensschwächstes Quintil","41","0.0399383001210114","0.0266646821909067","0.053211918051116"
"Min 1x pro Monat","2008","Realschule","2","88","0.0888589854465001","0.0719360128231022","0.105781958069898"
"Min 1x pro Monat","2008","Realschule","3","105","0.0987489763435266","0.0807644177123524","0.116733534974701"
"Min 1x pro Monat","2008","Realschule","4","110","0.0845730549676103","0.0689533044397099","0.100192805495511"
"Min 1x pro Monat","2008","Realschule","5 Einkommensstärkstes Quintil","85","0.0815930758699224","0.0637088122191748","0.09947733952067"
"Min 1x pro Monat","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","2","23","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","3","38","0.0891309024357274","0.0619456104742928","0.116316194397162"
"Min 1x pro Monat","2008","(Fach-)Abitur","4","52","0.0991955235613215","0.0732268058966121","0.125164241226031"
"Min 1x pro Monat","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","45","0.0790561559714076","0.0552861159550383","0.102826195987777"
"Min 1x pro Monat","2008","AkademikerIn","1 Einkommensschwächstes Quintil","12","","",""
"Min 1x pro Monat","2008","AkademikerIn","2","40","0.105321585293881","0.0762738941344503","0.134369276453312"
"Min 1x pro Monat","2008","AkademikerIn","3","56","0.0795520467366951","0.0578638823628806","0.101240211110509"
"Min 1x pro Monat","2008","AkademikerIn","4","95","0.113666551643215","0.0931563897110605","0.13417671357537"
"Min 1x pro Monat","2008","AkademikerIn","5 Einkommensstärkstes Quintil","208","0.0993038008724761","0.0861671529098652","0.112440448835087"
"Seltener","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","37","0.225947170124109","0.16134845088834","0.290545889359879"
"Seltener","2008","(noch) kein Abschluss","2","48","0.287331863508853","0.212903326145917","0.361760400871789"
"Seltener","2008","(noch) kein Abschluss","3","33","0.356193855494905","0.258340674611879","0.454047036377932"
"Seltener","2008","(noch) kein Abschluss","4","25","","",""
"Seltener","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.554821081471624","0.441587301941966","0.668054861001281"
"Seltener","2008","Hauptschule","1 Einkommensschwächstes Quintil","398","0.257189612044654","0.235430160836351","0.278949063252957"
"Seltener","2008","Hauptschule","2","573","0.30322037563185","0.282552387551862","0.323888363711838"
"Seltener","2008","Hauptschule","3","505","0.331197303232727","0.307251823388842","0.355142783076612"
"Seltener","2008","Hauptschule","4","458","0.365210726702823","0.33885405114695","0.391567402258696"
"Seltener","2008","Hauptschule","5 Einkommensstärkstes Quintil","195","0.362295233492357","0.32255585460524","0.402034612379474"
"Seltener","2008","Realschule","1 Einkommensschwächstes Quintil","178","0.217567086015505","0.189598848092397","0.245535323938613"
"Seltener","2008","Realschule","2","279","0.262876067976956","0.23669550632624","0.289056629627671"
"Seltener","2008","Realschule","3","307","0.29189051515027","0.264482928571579","0.319298101728962"
"Seltener","2008","Realschule","4","374","0.281528240828949","0.256281107558154","0.306775374099744"
"Seltener","2008","Realschule","5 Einkommensstärkstes Quintil","287","0.287468071818528","0.25789994521425","0.317036198422806"
"Seltener","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","99","0.253037692453668","0.208497765416803","0.297577619490533"
"Seltener","2008","(Fach-)Abitur","2","121","0.306008404277763","0.25898883021892","0.353027978336606"
"Seltener","2008","(Fach-)Abitur","3","136","0.355629969772675","0.309957057098809","0.401302882446541"
"Seltener","2008","(Fach-)Abitur","4","168","0.318532578941856","0.278057409276586","0.359007748607127"
"Seltener","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","171","0.347669277050174","0.3057163211702","0.389622232930148"
"Seltener","2008","AkademikerIn","1 Einkommensschwächstes Quintil","70","0.314121680487047","0.255761389604469","0.372481971369625"
"Seltener","2008","AkademikerIn","2","118","0.274246545062305","0.232029815790399","0.316463274334211"
"Seltener","2008","AkademikerIn","3","148","0.280961451142475","0.244937034667796","0.316985867617154"
"Seltener","2008","AkademikerIn","4","268","0.313225215599047","0.283255011095638","0.343195420102456"
"Seltener","2008","AkademikerIn","5 Einkommensstärkstes Quintil","655","0.316761215100296","0.296326682103432","0.33719574809716"
"Nie","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","93","0.567432451409326","0.490904655485337","0.643960247333314"
"Nie","2008","(noch) kein Abschluss","2","67","0.510115899865745","0.427894470768409","0.592337328963081"
"Nie","2008","(noch) kein Abschluss","3","41","0.516932950237532","0.414821371046633","0.619044529428432"
"Nie","2008","(noch) kein Abschluss","4","36","0.538060940302981","0.425230694192827","0.650891186413135"
"Nie","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","29","","",""
"Nie","2008","Hauptschule","1 Einkommensschwächstes Quintil","828","0.537965473578033","0.513145766084811","0.562785181071255"
"Nie","2008","Hauptschule","2","933","0.486350239226582","0.463876289628151","0.508824188825012"
"Nie","2008","Hauptschule","3","695","0.481004958534759","0.455584257589084","0.506425659480435"
"Nie","2008","Hauptschule","4","578","0.456631729739915","0.429364924347157","0.483898535132673"
"Nie","2008","Hauptschule","5 Einkommensstärkstes Quintil","263","0.468400248337075","0.427144841307764","0.509655655366387"
"Nie","2008","Realschule","1 Einkommensschwächstes Quintil","583","0.707850348481293","0.677024264041405","0.738676432921181"
"Nie","2008","Realschule","2","648","0.588444811522428","0.559176336971138","0.617713286073719"
"Nie","2008","Realschule","3","593","0.5630504059452","0.533148428784746","0.592952383105654"
"Nie","2008","Realschule","4","640","0.556624412702238","0.528736677150647","0.584512148253829"
"Nie","2008","Realschule","5 Einkommensstärkstes Quintil","467","0.557952264957936","0.525506356122829","0.590398173793042"
"Nie","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","220","0.658994946979646","0.610429320226136","0.707560573733156"
"Nie","2008","(Fach-)Abitur","2","193","0.530287560214586","0.479365418796999","0.581209701632172"
"Nie","2008","(Fach-)Abitur","3","216","0.498366047620637","0.450661525364258","0.546070569877015"
"Nie","2008","(Fach-)Abitur","4","260","0.531442369230765","0.488091401658466","0.574793336803063"
"Nie","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","253","0.511956039315665","0.467921718893738","0.555990359737592"
"Nie","2008","AkademikerIn","1 Einkommensschwächstes Quintil","134","0.504686261460478","0.441823148606544","0.567549374314413"
"Nie","2008","AkademikerIn","2","234","0.546756523632389","0.499649874471382","0.593863172793396"
"Nie","2008","AkademikerIn","3","357","0.579533460608978","0.539969252532911","0.619097668685045"
"Nie","2008","AkademikerIn","4","463","0.490419892126393","0.45811677372173","0.522723010531056"
"Nie","2008","AkademikerIn","5 Einkommensstärkstes Quintil","983","0.512209856297473","0.490253870713244","0.534165841881702"
"Täglich","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(noch) kein Abschluss","2","","","",""
"Täglich","2009","(noch) kein Abschluss","3","","","",""
"Täglich","2009","(noch) kein Abschluss","4","","","",""
"Täglich","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Hauptschule","2","","","",""
"Täglich","2009","Hauptschule","3","","","",""
"Täglich","2009","Hauptschule","4","","","",""
"Täglich","2009","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","Realschule","2","","","",""
"Täglich","2009","Realschule","3","","","",""
"Täglich","2009","Realschule","4","","","",""
"Täglich","2009","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","(Fach-)Abitur","2","","","",""
"Täglich","2009","(Fach-)Abitur","3","","","",""
"Täglich","2009","(Fach-)Abitur","4","","","",""
"Täglich","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2009","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2009","AkademikerIn","2","","","",""
"Täglich","2009","AkademikerIn","3","","","",""
"Täglich","2009","AkademikerIn","4","","","",""
"Täglich","2009","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","2","10","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","3","4","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","4","8","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Woche","2009","Hauptschule","1 Einkommensschwächstes Quintil","147","0.115118076581593","0.0983394999836198","0.131896653179567"
"Min 1x pro Woche","2009","Hauptschule","2","162","0.0986186084157322","0.0844831209863223","0.112754095845142"
"Min 1x pro Woche","2009","Hauptschule","3","113","0.0923668855040006","0.0766031584510047","0.108130612556996"
"Min 1x pro Woche","2009","Hauptschule","4","103","0.0797621503009695","0.0644779426721264","0.0950463579298125"
"Min 1x pro Woche","2009","Hauptschule","5 Einkommensstärkstes Quintil","45","0.0699354956803019","0.0491258086757574","0.0907451826848465"
"Min 1x pro Woche","2009","Realschule","1 Einkommensschwächstes Quintil","38","0.0411620626968948","0.0266407855178097","0.0556833398759799"
"Min 1x pro Woche","2009","Realschule","2","64","0.0645756021324176","0.0494629802729694","0.0796882239918659"
"Min 1x pro Woche","2009","Realschule","3","67","0.0576379270109571","0.0432003561744718","0.0720754978474425"
"Min 1x pro Woche","2009","Realschule","4","69","0.0626940722567946","0.0485601469742039","0.0768279975393854"
"Min 1x pro Woche","2009","Realschule","5 Einkommensstärkstes Quintil","63","0.0570087230989027","0.0419525916752504","0.0720648545225551"
"Min 1x pro Woche","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","23","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","2","32","0.102615475617393","0.070501302064185","0.134729649170601"
"Min 1x pro Woche","2009","(Fach-)Abitur","3","17","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","4","33","0.0692980514742238","0.0470600860167157","0.091536016931732"
"Min 1x pro Woche","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","25","","",""
"Min 1x pro Woche","2009","AkademikerIn","1 Einkommensschwächstes Quintil","22","","",""
"Min 1x pro Woche","2009","AkademikerIn","2","33","0.0696111065626657","0.044702614752625","0.0945195983727064"
"Min 1x pro Woche","2009","AkademikerIn","3","44","0.0686657108835399","0.0473562621355948","0.089975159631485"
"Min 1x pro Woche","2009","AkademikerIn","4","78","0.0850315988687604","0.0671529166110665","0.102910281126454"
"Min 1x pro Woche","2009","AkademikerIn","5 Einkommensstärkstes Quintil","151","0.0701722296263743","0.0587465676635855","0.0815978915891632"
"Min 1x pro Monat","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","2","10","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","3","9","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","4","6","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Monat","2009","Hauptschule","1 Einkommensschwächstes Quintil","140","0.0879577242169299","0.0730680509549878","0.102847397478872"
"Min 1x pro Monat","2009","Hauptschule","2","155","0.0838299070548303","0.0706908376309173","0.0969689764787433"
"Min 1x pro Monat","2009","Hauptschule","3","128","0.0915430492238429","0.0758426587538346","0.107243439693851"
"Min 1x pro Monat","2009","Hauptschule","4","107","0.0781373359189487","0.0629962553990104","0.0932784164388869"
"Min 1x pro Monat","2009","Hauptschule","5 Einkommensstärkstes Quintil","65","0.0962829522604825","0.0722143360963157","0.120351568424649"
"Min 1x pro Monat","2009","Realschule","1 Einkommensschwächstes Quintil","39","0.0445694597610231","0.0294859679981963","0.0596529515238498"
"Min 1x pro Monat","2009","Realschule","2","63","0.0639353719369773","0.0488927080318436","0.078978035842111"
"Min 1x pro Monat","2009","Realschule","3","87","0.105045395177455","0.0860512363433406","0.12403955401157"
"Min 1x pro Monat","2009","Realschule","4","105","0.0822658297826534","0.0662452930640845","0.0982863665012224"
"Min 1x pro Monat","2009","Realschule","5 Einkommensstärkstes Quintil","68","0.0742673334128075","0.0572406283809646","0.0912940384446504"
"Min 1x pro Monat","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","2","37","0.0689207058545392","0.0421124090147469","0.0957290026943316"
"Min 1x pro Monat","2009","(Fach-)Abitur","3","29","","",""
"Min 1x pro Monat","2009","(Fach-)Abitur","4","46","0.0835093784861404","0.0592845413250812","0.1077342156472"
"Min 1x pro Monat","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","39","0.0881243062559963","0.0628957210096618","0.113352891502331"
"Min 1x pro Monat","2009","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Monat","2009","AkademikerIn","2","51","0.123713335162351","0.0914872712827759","0.155939399041925"
"Min 1x pro Monat","2009","AkademikerIn","3","45","0.0804311979996696","0.0575144050216148","0.103347990977724"
"Min 1x pro Monat","2009","AkademikerIn","4","97","0.123314760551018","0.102239562486402","0.144389958615635"
"Min 1x pro Monat","2009","AkademikerIn","5 Einkommensstärkstes Quintil","191","0.0840408355510859","0.0716305803130017","0.0964510907891701"
"Seltener","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","35","0.21316790517029","0.150102306081245","0.276233504259335"
"Seltener","2009","(noch) kein Abschluss","2","31","0.26541528702431","0.178872276096146","0.351958297952474"
"Seltener","2009","(noch) kein Abschluss","3","22","","",""
"Seltener","2009","(noch) kein Abschluss","4","33","0.350035787254884","0.248635409058128","0.45143616545164"
"Seltener","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","32","0.448850517529622","0.332334766699437","0.565366268359808"
"Seltener","2009","Hauptschule","1 Einkommensschwächstes Quintil","335","0.237543728939888","0.215170949246211","0.259916508633565"
"Seltener","2009","Hauptschule","2","513","0.297176613128234","0.275509179430244","0.318844046826224"
"Seltener","2009","Hauptschule","3","412","0.316287866165287","0.290970209877703","0.34160552245287"
"Seltener","2009","Hauptschule","4","406","0.340460310541347","0.313727281563113","0.367193339519581"
"Seltener","2009","Hauptschule","5 Einkommensstärkstes Quintil","203","0.387775216194779","0.348018943390733","0.427531488998825"
"Seltener","2009","Realschule","1 Einkommensschwächstes Quintil","148","0.208700774409537","0.178996698472969","0.238404850346105"
"Seltener","2009","Realschule","2","287","0.285108974104756","0.25734851760903","0.312869430600482"
"Seltener","2009","Realschule","3","274","0.281482769394796","0.253623125972804","0.309342412816789"
"Seltener","2009","Realschule","4","372","0.302485201265173","0.275703531633085","0.329266870897262"
"Seltener","2009","Realschule","5 Einkommensstärkstes Quintil","272","0.276610159926788","0.247562632607105","0.305657687246471"
"Seltener","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","77","0.27164236833732","0.221804613491722","0.321480123182918"
"Seltener","2009","(Fach-)Abitur","2","90","0.262118382458779","0.215576588823379","0.308660176094178"
"Seltener","2009","(Fach-)Abitur","3","122","0.328868620229106","0.280671992781629","0.377065247676584"
"Seltener","2009","(Fach-)Abitur","4","177","0.350228130971115","0.308456138221782","0.392000123720448"
"Seltener","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","166","0.349688668325214","0.307248347120439","0.392128989529989"
"Seltener","2009","AkademikerIn","1 Einkommensschwächstes Quintil","65","0.300379516930873","0.239940363933897","0.36081866992785"
"Seltener","2009","AkademikerIn","2","96","0.241981286550976","0.200062687567831","0.28389988553412"
"Seltener","2009","AkademikerIn","3","131","0.245239476371116","0.20898603511054","0.281492917631692"
"Seltener","2009","AkademikerIn","4","265","0.282528452290674","0.253669821472224","0.311387083109124"
"Seltener","2009","AkademikerIn","5 Einkommensstärkstes Quintil","604","0.313012622073621","0.2922705193437","0.333754724803542"
