year,pgisced97,sex,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Primary Level,male,Never,0.55401,111,111,0.46112,0.64690
2011,Primary Level,female,Seldom,0.18166,39,214,0.12988,0.23343
2011,Primary Level,female,Never,0.67781,175,214,0.61505,0.74057
2011,Lower Secondary Level,male,At least once per week,0.07897,74,933,0.06166,0.09629
2011,Lower Secondary Level,male,At least once per month,0.05885,60,933,0.04374,0.07396
2011,Lower Secondary Level,male,Seldom,0.20539,196,933,0.17945,0.23133
2011,Lower Secondary Level,male,Never,0.65679,603,933,0.62631,0.68727
2011,Lower Secondary Level,female,At least once per week,0.12660,221,2007,0.11205,0.14116
2011,Lower Secondary Level,female,At least once per month,0.12669,199,2007,0.11214,0.14125
2011,Lower Secondary Level,female,Seldom,0.25931,503,2007,0.24013,0.27849
2011,Lower Secondary Level,female,Never,0.48739,1084,2007,0.46552,0.50926
2011,Upper Secondary Level,male,At least once per week,0.06298,429,6144,0.05691,0.06906
2011,Upper Secondary Level,male,At least once per month,0.05931,456,6144,0.05340,0.06522
2011,Upper Secondary Level,male,Seldom,0.25656,1591,6144,0.24564,0.26748
2011,Upper Secondary Level,male,Never,0.62115,3668,6144,0.60902,0.63328
2011,Upper Secondary Level,female,At least once per week,0.08843,699,7722,0.08209,0.09476
2011,Upper Secondary Level,female,At least once per month,0.09801,807,7722,0.09137,0.10464
2011,Upper Secondary Level,female,Seldom,0.27848,2081,7722,0.26848,0.28848
2011,Upper Secondary Level,female,Never,0.53509,4135,7722,0.52396,0.54621
2011,Post-secondary Non-tertiary Level,male,At least once per week,0.06762,44,661,0.04846,0.08677
2011,Post-secondary Non-tertiary Level,male,At least once per month,0.07405,47,661,0.05407,0.09403
2011,Post-secondary Non-tertiary Level,male,Seldom,0.28882,194,661,0.25425,0.32340
2011,Post-secondary Non-tertiary Level,male,Never,0.56951,376,661,0.53173,0.60729
2011,Post-secondary Non-tertiary Level,female,At least once per week,0.08339,129,1336,0.06856,0.09822
2011,Post-secondary Non-tertiary Level,female,At least once per month,0.09701,148,1336,0.08113,0.11289
2011,Post-secondary Non-tertiary Level,female,Seldom,0.30713,408,1336,0.28239,0.33188
2011,Post-secondary Non-tertiary Level,female,Never,0.51247,651,1336,0.48565,0.53928
2011,First Stage of Tertiary Education,male,At least once per week,0.08404,99,1140,0.06792,0.10015
2011,First Stage of Tertiary Education,male,At least once per month,0.08602,115,1140,0.06973,0.10230
2011,First Stage of Tertiary Education,male,Seldom,0.30223,346,1140,0.27556,0.32890
2011,First Stage of Tertiary Education,male,Never,0.52771,580,1140,0.49872,0.55671
2011,First Stage of Tertiary Education,female,At least once per week,0.09388,70,702,0.07229,0.11548
2011,First Stage of Tertiary Education,female,At least once per month,0.07635,77,702,0.05669,0.09601
2011,First Stage of Tertiary Education,female,Seldom,0.28807,212,702,0.25455,0.32159
2011,First Stage of Tertiary Education,female,Never,0.54170,343,702,0.50481,0.57858
2011,Second Stage of Tertiary Education,male,At least once per week,0.07802,299,3198,0.06873,0.08732
2011,Second Stage of Tertiary Education,male,At least once per month,0.08632,323,3198,0.07658,0.09605
2011,Second Stage of Tertiary Education,male,Seldom,0.28675,911,3198,0.27107,0.30243
2011,Second Stage of Tertiary Education,male,Never,0.54891,1665,3198,0.53166,0.56616
2011,Second Stage of Tertiary Education,female,At least once per week,0.07696,250,2995,0.06742,0.08651
2011,Second Stage of Tertiary Education,female,At least once per month,0.11219,393,2995,0.10088,0.12349
2011,Second Stage of Tertiary Education,female,Seldom,0.28507,848,2995,0.26890,0.30124
2011,Second Stage of Tertiary Education,female,Never,0.52578,1504,2995,0.50789,0.54367
2013,No answer / don't know,male,Seldom,0.18438,46,214,0.13230,0.23646
2013,No answer / don't know,male,Never,0.72436,168,214,0.66435,0.78437
2013,No answer / don't know,female,Seldom,0.29274,53,191,0.22804,0.35744
2013,No answer / don't know,female,Never,0.64072,138,191,0.57249,0.70894
2013,Pre-primary Level,male,Seldom,0.16547,52,175,0.11025,0.22068
2013,Pre-primary Level,male,Never,0.65159,123,175,0.58079,0.72239
2013,Pre-primary Level,female,Seldom,0.31598,72,200,0.25139,0.38057
2013,Pre-primary Level,female,Never,0.60165,128,200,0.53363,0.66967
2013,Primary Level,male,Never,0.70907,100,100,0.61960,0.79854
2013,Primary Level,female,Seldom,0.22965,33,169,0.16605,0.29326
2013,Primary Level,female,Never,0.63853,136,169,0.56588,0.71118
2013,Lower Secondary Level,male,At least once per week,0.07419,67,866,0.05673,0.09166
2013,Lower Secondary Level,male,At least once per month,0.06490,58,866,0.04848,0.08132
2013,Lower Secondary Level,male,Seldom,0.20328,171,866,0.17646,0.23010
2013,Lower Secondary Level,male,Never,0.65763,570,866,0.62600,0.68925
2013,Lower Secondary Level,female,At least once per week,0.14154,195,1712,0.12502,0.15805
2013,Lower Secondary Level,female,At least once per month,0.11833,178,1712,0.10302,0.13363
2013,Lower Secondary Level,female,Seldom,0.22703,383,1712,0.20718,0.24688
2013,Lower Secondary Level,female,Never,0.51310,956,1712,0.48942,0.53679
2013,Upper Secondary Level,male,At least once per week,0.06403,389,5431,0.05752,0.07055
2013,Upper Secondary Level,male,At least once per month,0.05525,358,5431,0.04918,0.06133
2013,Upper Secondary Level,male,Seldom,0.25542,1394,5431,0.24382,0.26702
2013,Upper Secondary Level,male,Never,0.62529,3290,5431,0.61242,0.63817
2013,Upper Secondary Level,female,At least once per week,0.08923,610,6920,0.08251,0.09594
2013,Upper Secondary Level,female,At least once per month,0.09331,666,6920,0.08646,0.10016
2013,Upper Secondary Level,female,Seldom,0.28221,1912,6920,0.27160,0.29281
2013,Upper Secondary Level,female,Never,0.53526,3732,6920,0.52351,0.54701
2013,Post-secondary Non-tertiary Level,male,At least once per week,0.06444,31,604,0.04485,0.08404
2013,Post-secondary Non-tertiary Level,male,At least once per month,0.03466,40,604,0.02006,0.04926
2013,Post-secondary Non-tertiary Level,male,Seldom,0.26696,173,604,0.23165,0.30227
2013,Post-secondary Non-tertiary Level,male,Never,0.63394,360,604,0.59549,0.67239
2013,Post-secondary Non-tertiary Level,female,At least once per week,0.07803,99,1158,0.06257,0.09348
2013,Post-secondary Non-tertiary Level,female,At least once per month,0.09757,130,1158,0.08047,0.11467
2013,Post-secondary Non-tertiary Level,female,Seldom,0.28861,356,1158,0.26250,0.31472
2013,Post-secondary Non-tertiary Level,female,Never,0.53579,573,1158,0.50705,0.56453
2013,First Stage of Tertiary Education,male,At least once per week,0.09122,88,1024,0.07357,0.10886
2013,First Stage of Tertiary Education,male,At least once per month,0.08553,105,1024,0.06839,0.10267
2013,First Stage of Tertiary Education,male,Seldom,0.31356,349,1024,0.28513,0.34199
2013,First Stage of Tertiary Education,male,Never,0.50970,482,1024,0.47906,0.54033
2013,First Stage of Tertiary Education,female,At least once per week,0.10872,59,638,0.08455,0.13289
2013,First Stage of Tertiary Education,female,At least once per month,0.11205,87,638,0.08755,0.13655
2013,First Stage of Tertiary Education,female,Seldom,0.24956,185,638,0.21596,0.28317
2013,First Stage of Tertiary Education,female,Never,0.52967,307,638,0.49091,0.56843
2013,Second Stage of Tertiary Education,male,At least once per week,0.08260,279,2956,0.07268,0.09253
2013,Second Stage of Tertiary Education,male,At least once per month,0.09464,316,2956,0.08408,0.10519
2013,Second Stage of Tertiary Education,male,Seldom,0.29659,863,2956,0.28012,0.31305
2013,Second Stage of Tertiary Education,male,Never,0.52617,1498,2956,0.50817,0.54418
2013,Second Stage of Tertiary Education,female,At least once per week,0.07466,239,2846,0.06500,0.08432
2013,Second Stage of Tertiary Education,female,At least once per month,0.10979,347,2846,0.09830,0.12128
2013,Second Stage of Tertiary Education,female,Seldom,0.27370,826,2846,0.25732,0.29009
2013,Second Stage of Tertiary Education,female,Never,0.54185,1434,2846,0.52354,0.56016
2015,No answer / don't know,male,Seldom,0.21469,70,294,0.16768,0.26171
2015,No answer / don't know,male,Never,0.71797,224,294,0.66644,0.76949
2015,No answer / don't know,female,Seldom,0.25173,76,274,0.20025,0.30322
2015,No answer / don't know,female,Never,0.62440,198,274,0.56695,0.68185
2015,Pre-primary Level,male,Seldom,0.32908,47,137,0.25010,0.40805
2015,Pre-primary Level,male,Never,0.51603,90,137,0.43204,0.60002
2015,Pre-primary Level,female,Seldom,0.26474,55,174,0.19899,0.33048
2015,Pre-primary Level,female,Never,0.55153,119,174,0.47742,0.62564
2015,Primary Level,male,Seldom,0.16845,42,179,0.11347,0.22343
2015,Primary Level,male,Never,0.65457,137,179,0.58472,0.72443
2015,Primary Level,female,Seldom,0.16506,55,269,0.12061,0.20951
2015,Primary Level,female,Never,0.67687,214,269,0.62088,0.73286
2015,Lower Secondary Level,male,At least once per week,0.09128,88,1174,0.07480,0.10776
2015,Lower Secondary Level,male,At least once per month,0.06041,80,1174,0.04677,0.07404
2015,Lower Secondary Level,male,Seldom,0.20644,266,1174,0.18327,0.22960
2015,Lower Secondary Level,male,Never,0.64188,740,1174,0.61444,0.66932
2015,Lower Secondary Level,female,At least once per week,0.11975,166,1785,0.10469,0.13482
2015,Lower Secondary Level,female,At least once per month,0.09923,167,1785,0.08536,0.11311
2015,Lower Secondary Level,female,Seldom,0.22926,413,1785,0.20975,0.24877
2015,Lower Secondary Level,female,Never,0.55175,1039,1785,0.52868,0.57483
2015,Upper Secondary Level,male,At least once per week,0.05712,359,5450,0.05096,0.06328
2015,Upper Secondary Level,male,At least once per month,0.05540,404,5450,0.04933,0.06148
2015,Upper Secondary Level,male,Seldom,0.23758,1274,5450,0.22628,0.24888
2015,Upper Secondary Level,male,Never,0.64990,3413,5450,0.63723,0.66256
2015,Upper Secondary Level,female,At least once per week,0.08441,537,6668,0.07774,0.09109
2015,Upper Secondary Level,female,At least once per month,0.09002,653,6668,0.08315,0.09689
2015,Upper Secondary Level,female,Seldom,0.26988,1766,6668,0.25923,0.28054
2015,Upper Secondary Level,female,Never,0.55569,3712,6668,0.54376,0.56762
2015,Post-secondary Non-tertiary Level,male,At least once per week,0.04413,43,808,0.02996,0.05830
2015,Post-secondary Non-tertiary Level,male,At least once per month,0.04218,65,808,0.02831,0.05604
2015,Post-secondary Non-tertiary Level,male,Seldom,0.26468,214,808,0.23425,0.29512
2015,Post-secondary Non-tertiary Level,male,Never,0.64901,486,808,0.61608,0.68194
2015,Post-secondary Non-tertiary Level,female,At least once per week,0.08279,115,1342,0.06804,0.09754
2015,Post-secondary Non-tertiary Level,female,At least once per month,0.08907,157,1342,0.07383,0.10432
2015,Post-secondary Non-tertiary Level,female,Seldom,0.26810,378,1342,0.24439,0.29181
2015,Post-secondary Non-tertiary Level,female,Never,0.56004,692,1342,0.53347,0.58661
2015,First Stage of Tertiary Education,male,At least once per week,0.08277,81,945,0.06519,0.10035
2015,First Stage of Tertiary Education,male,At least once per month,0.08491,85,945,0.06712,0.10269
2015,First Stage of Tertiary Education,male,Seldom,0.29367,289,945,0.26462,0.32273
2015,First Stage of Tertiary Education,male,Never,0.53865,490,945,0.50685,0.57045
2015,First Stage of Tertiary Education,female,At least once per week,0.07914,45,580,0.05715,0.10113
2015,First Stage of Tertiary Education,female,At least once per month,0.09127,74,580,0.06781,0.11473
2015,First Stage of Tertiary Education,female,Seldom,0.28276,171,580,0.24608,0.31944
2015,First Stage of Tertiary Education,female,Never,0.54682,290,580,0.50628,0.58737
2015,Second Stage of Tertiary Education,male,At least once per week,0.08005,298,3186,0.07062,0.08947
2015,Second Stage of Tertiary Education,male,At least once per month,0.08202,308,3186,0.07249,0.09155
2015,Second Stage of Tertiary Education,male,Seldom,0.27642,860,3186,0.26089,0.29195
2015,Second Stage of Tertiary Education,male,Never,0.56151,1720,3186,0.54428,0.57875
2015,Second Stage of Tertiary Education,female,At least once per week,0.07851,264,3216,0.06921,0.08781
2015,Second Stage of Tertiary Education,female,At least once per month,0.09158,365,3216,0.08161,0.10155
2015,Second Stage of Tertiary Education,female,Seldom,0.26835,894,3216,0.25303,0.28367
2015,Second Stage of Tertiary Education,female,Never,0.56156,1693,3216,0.54441,0.57871
2017,No answer / don't know,male,At least once per week,0.07787,56,436,0.05269,0.10305
2017,No answer / don't know,male,Seldom,0.16622,74,436,0.13123,0.20120
2017,No answer / don't know,male,Never,0.70946,306,436,0.66680,0.75213
2017,No answer / don't know,female,Seldom,0.20513,72,319,0.16075,0.24951
2017,No answer / don't know,female,Never,0.69658,247,319,0.64605,0.74711
2017,Pre-primary Level,male,Seldom,0.18957,49,174,0.13116,0.24798
2017,Pre-primary Level,male,Never,0.64917,125,174,0.57806,0.72029
2017,Pre-primary Level,female,Seldom,0.30180,63,187,0.23583,0.36778
2017,Pre-primary Level,female,Never,0.51194,124,187,0.44011,0.58378
2017,Primary Level,male,At least once per week,0.10271,165,922,0.08311,0.12232
2017,Primary Level,male,At least once per month,0.12606,58,922,0.10462,0.14749
2017,Primary Level,male,Seldom,0.13675,141,922,0.11456,0.15894
2017,Primary Level,male,Never,0.63448,558,922,0.60338,0.66558
2017,Primary Level,female,At least once per week,0.06701,82,941,0.05102,0.08299
2017,Primary Level,female,At least once per month,0.11798,71,941,0.09736,0.13860
2017,Primary Level,female,Seldom,0.13406,149,941,0.11227,0.15584
2017,Primary Level,female,Never,0.68096,639,941,0.65116,0.71076
2017,Lower Secondary Level,male,At least once per week,0.07049,186,1524,0.05763,0.08334
2017,Lower Secondary Level,male,At least once per month,0.06044,103,1524,0.04848,0.07241
2017,Lower Secondary Level,male,Seldom,0.17947,286,1524,0.16019,0.19874
2017,Lower Secondary Level,male,Never,0.68960,949,1524,0.66637,0.71284
2017,Lower Secondary Level,female,At least once per week,0.12300,193,2010,0.10863,0.13736
2017,Lower Secondary Level,female,At least once per month,0.10041,166,2010,0.08726,0.11355
2017,Lower Secondary Level,female,Seldom,0.25811,447,2010,0.23897,0.27724
2017,Lower Secondary Level,female,Never,0.51849,1204,2010,0.49664,0.54034
2017,Upper Secondary Level,male,At least once per week,0.05788,457,5834,0.05189,0.06388
2017,Upper Secondary Level,male,At least once per month,0.05949,411,5834,0.05342,0.06556
2017,Upper Secondary Level,male,Seldom,0.23444,1298,5834,0.22357,0.24531
2017,Upper Secondary Level,male,Never,0.64819,3668,5834,0.63593,0.66044
2017,Upper Secondary Level,female,At least once per week,0.08559,521,6864,0.07897,0.09221
2017,Upper Secondary Level,female,At least once per month,0.10126,668,6864,0.09412,0.10840
2017,Upper Secondary Level,female,Seldom,0.24421,1682,6864,0.23404,0.25437
2017,Upper Secondary Level,female,Never,0.56894,3993,6864,0.55723,0.58066
2017,Post-secondary Non-tertiary Level,male,At least once per week,0.03761,65,872,0.02497,0.05024
2017,Post-secondary Non-tertiary Level,male,At least once per month,0.04386,67,872,0.03026,0.05746
2017,Post-secondary Non-tertiary Level,male,Seldom,0.24587,211,872,0.21727,0.27447
2017,Post-secondary Non-tertiary Level,male,Never,0.67266,529,872,0.64150,0.70383
2017,Post-secondary Non-tertiary Level,female,At least once per week,0.09723,131,1433,0.08188,0.11257
2017,Post-secondary Non-tertiary Level,female,At least once per month,0.09218,144,1433,0.07719,0.10716
2017,Post-secondary Non-tertiary Level,female,Seldom,0.27305,382,1433,0.24997,0.29612
2017,Post-secondary Non-tertiary Level,female,Never,0.53755,776,1433,0.51172,0.56337
2017,First Stage of Tertiary Education,male,At least once per week,0.08182,66,938,0.06427,0.09937
2017,First Stage of Tertiary Education,male,At least once per month,0.05564,66,938,0.04096,0.07032
2017,First Stage of Tertiary Education,male,Seldom,0.28095,276,938,0.25217,0.30973
2017,First Stage of Tertiary Education,male,Never,0.58159,530,938,0.55001,0.61318
2017,First Stage of Tertiary Education,female,At least once per week,0.08542,51,585,0.06275,0.10809
2017,First Stage of Tertiary Education,female,At least once per month,0.10907,77,585,0.08379,0.13435
2017,First Stage of Tertiary Education,female,Seldom,0.27987,168,585,0.24345,0.31628
2017,First Stage of Tertiary Education,female,Never,0.52564,289,585,0.48514,0.56614
2017,Second Stage of Tertiary Education,male,At least once per week,0.08634,405,3716,0.07731,0.09537
2017,Second Stage of Tertiary Education,male,At least once per month,0.08497,353,3716,0.07600,0.09393
2017,Second Stage of Tertiary Education,male,Seldom,0.24861,928,3716,0.23471,0.26250
2017,Second Stage of Tertiary Education,male,Never,0.58009,2030,3716,0.56422,0.59596
2017,Second Stage of Tertiary Education,female,At least once per week,0.07061,287,3509,0.06213,0.07908
2017,Second Stage of Tertiary Education,female,At least once per month,0.09367,364,3509,0.08403,0.10332
2017,Second Stage of Tertiary Education,female,Seldom,0.26737,950,3509,0.25272,0.28201
2017,Second Stage of Tertiary Education,female,Never,0.56835,1908,3509,0.55196,0.58474
2019,No answer / don't know,male,At least once per week,0.05631,51,388,0.03334,0.07928
2019,No answer / don't know,male,Seldom,0.26535,82,388,0.22136,0.30934
2019,No answer / don't know,male,Never,0.57313,255,388,0.52385,0.62241
2019,No answer / don't know,female,Seldom,0.25715,92,323,0.20941,0.30489
2019,No answer / don't know,female,Never,0.62852,231,323,0.57575,0.68130
2019,Pre-primary Level,male,Seldom,0.09921,31,147,0.05072,0.14771
2019,Pre-primary Level,male,Never,0.72320,116,147,0.65062,0.79577
2019,Pre-primary Level,female,Seldom,0.37450,43,133,0.29193,0.45707
2019,Pre-primary Level,female,Never,0.48911,90,133,0.40383,0.57438
2019,Primary Level,male,At least once per week,0.14761,128,793,0.12290,0.17231
2019,Primary Level,male,At least once per month,0.08607,61,793,0.06654,0.10561
2019,Primary Level,male,Seldom,0.21795,169,793,0.18920,0.24671
2019,Primary Level,male,Never,0.54837,435,793,0.51371,0.58303
2019,Primary Level,female,At least once per week,0.09327,54,728,0.07213,0.11441
2019,Primary Level,female,At least once per month,0.09011,47,728,0.06929,0.11092
2019,Primary Level,female,Seldom,0.15995,134,728,0.13330,0.18660
2019,Primary Level,female,Never,0.65667,493,728,0.62215,0.69119
2019,Lower Secondary Level,male,At least once per week,0.08306,147,1379,0.06849,0.09763
2019,Lower Secondary Level,male,At least once per month,0.06034,89,1379,0.04777,0.07292
2019,Lower Secondary Level,male,Seldom,0.18219,278,1379,0.16181,0.20257
2019,Lower Secondary Level,male,Never,0.67441,865,1379,0.64967,0.69915
2019,Lower Secondary Level,female,At least once per week,0.12431,135,1652,0.10840,0.14023
2019,Lower Secondary Level,female,At least once per month,0.08259,112,1652,0.06931,0.09587
2019,Lower Secondary Level,female,Seldom,0.23496,372,1652,0.21451,0.25541
2019,Lower Secondary Level,female,Never,0.55814,1033,1652,0.53418,0.58209
2019,Upper Secondary Level,male,At least once per week,0.05576,381,5348,0.04961,0.06191
2019,Upper Secondary Level,male,At least once per month,0.05924,352,5348,0.05292,0.06557
2019,Upper Secondary Level,male,Seldom,0.24041,1285,5348,0.22896,0.25187
2019,Upper Secondary Level,male,Never,0.64458,3330,5348,0.63175,0.65741
2019,Upper Secondary Level,female,At least once per week,0.07645,453,6246,0.06986,0.08304
2019,Upper Secondary Level,female,At least once per month,0.08476,560,6246,0.07785,0.09167
2019,Upper Secondary Level,female,Seldom,0.26423,1627,6246,0.25330,0.27517
2019,Upper Secondary Level,female,Never,0.57456,3606,6246,0.56230,0.58682
2019,Post-secondary Non-tertiary Level,male,At least once per week,0.03549,57,878,0.02324,0.04773
2019,Post-secondary Non-tertiary Level,male,At least once per month,0.04752,63,878,0.03344,0.06160
2019,Post-secondary Non-tertiary Level,male,Seldom,0.26696,221,878,0.23768,0.29624
2019,Post-secondary Non-tertiary Level,male,Never,0.65004,537,878,0.61847,0.68160
2019,Post-secondary Non-tertiary Level,female,At least once per week,0.08399,113,1373,0.06931,0.09866
2019,Post-secondary Non-tertiary Level,female,At least once per month,0.08395,114,1373,0.06928,0.09863
2019,Post-secondary Non-tertiary Level,female,Seldom,0.29148,406,1373,0.26743,0.31553
2019,Post-secondary Non-tertiary Level,female,Never,0.54058,740,1373,0.51421,0.56695
2019,First Stage of Tertiary Education,male,At least once per week,0.07866,76,1072,0.06253,0.09478
2019,First Stage of Tertiary Education,male,At least once per month,0.05645,92,1072,0.04263,0.07028
2019,First Stage of Tertiary Education,male,Seldom,0.27716,319,1072,0.25035,0.30397
2019,First Stage of Tertiary Education,male,Never,0.58773,585,1072,0.55825,0.61721
2019,First Stage of Tertiary Education,female,At least once per week,0.06753,45,576,0.04702,0.08804
2019,First Stage of Tertiary Education,female,At least once per month,0.11049,71,576,0.08486,0.13611
2019,First Stage of Tertiary Education,female,Seldom,0.23329,157,576,0.19872,0.26786
2019,First Stage of Tertiary Education,female,Never,0.58869,303,576,0.54847,0.62891
2019,Second Stage of Tertiary Education,male,At least once per week,0.07979,353,4004,0.07139,0.08818
2019,Second Stage of Tertiary Education,male,At least once per month,0.07684,367,4004,0.06859,0.08509
2019,Second Stage of Tertiary Education,male,Seldom,0.26898,1120,4004,0.25524,0.28271
2019,Second Stage of Tertiary Education,male,Never,0.57440,2164,4004,0.55908,0.58971
2019,Second Stage of Tertiary Education,female,At least once per week,0.06360,235,3532,0.05555,0.07165
2019,Second Stage of Tertiary Education,female,At least once per month,0.07182,329,3532,0.06330,0.08033
2019,Second Stage of Tertiary Education,female,Seldom,0.28426,1034,3532,0.26938,0.29914
2019,Second Stage of Tertiary Education,female,Never,0.58033,1934,3532,0.56405,0.59660
