"pli0098_h","year","migback","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Seltener","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2004","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2004","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2004","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2004","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2004","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2004","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2004","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2004","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2005","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2005","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2005","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2005","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2005","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2005","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2005","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","kein Migrationshintergrund","Westdeutschland","1181","0.0969865926342189","0.0918050607347327","0.102168124533705"
"Min 1x pro Woche","2005","kein Migrationshintergrund","Ostdeutschland","152","0.0271416901437268","0.0225816314402538","0.0317017488471999"
"Min 1x pro Woche","2005","direkter Migrationshintergrund","Westdeutschland","346","0.144414760105174","0.12990338499116","0.158926135219189"
"Min 1x pro Woche","2005","direkter Migrationshintergrund","Ostdeutschland","5","","",""
"Min 1x pro Woche","2005","indirekter Migrationshintergrund","Westdeutschland","75","0.0994777682871215","0.0785802257184993","0.120375310855744"
"Min 1x pro Woche","2005","indirekter Migrationshintergrund","Ostdeutschland","2","","",""
"Min 1x pro Woche","2005","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","kein Migrationshintergrund","Westdeutschland","1304","0.0964151994522019","0.0912473192634979","0.101583079640906"
"Min 1x pro Monat","2005","kein Migrationshintergrund","Ostdeutschland","225","0.0388306950914097","0.0334092542647863","0.0442521359180332"
"Min 1x pro Monat","2005","direkter Migrationshintergrund","Westdeutschland","303","0.117489073796916","0.10419586210884","0.130782285484992"
"Min 1x pro Monat","2005","direkter Migrationshintergrund","Ostdeutschland","10","","",""
"Min 1x pro Monat","2005","indirekter Migrationshintergrund","Westdeutschland","56","0.0622877206237684","0.0454136056818649","0.079161835565672"
"Min 1x pro Monat","2005","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2005","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2005","kein Migrationshintergrund","Westdeutschland","4507","0.349138011855207","0.340791630052009","0.357484393658405"
"Seltener","2005","kein Migrationshintergrund","Ostdeutschland","856","0.168768162515059","0.158257416578685","0.179278908451433"
"Seltener","2005","direkter Migrationshintergrund","Westdeutschland","688","0.29592530774923","0.277081374544722","0.314769240953739"
"Seltener","2005","direkter Migrationshintergrund","Ostdeutschland","16","","",""
"Seltener","2005","indirekter Migrationshintergrund","Westdeutschland","229","0.274116955539885","0.242972104493263","0.305261806586506"
"Seltener","2005","indirekter Migrationshintergrund","Ostdeutschland","3","","",""
"Seltener","2005","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2005","kein Migrationshintergrund","Westdeutschland","5539","0.457460196058372","0.448737561354986","0.466182830761758"
"Nie","2005","kein Migrationshintergrund","Ostdeutschland","3645","0.765259452249805","0.753365516144018","0.777153388355591"
"Nie","2005","direkter Migrationshintergrund","Westdeutschland","917","0.442170858348679","0.421667887568041","0.462673829129317"
"Nie","2005","direkter Migrationshintergrund","Ostdeutschland","68","0.707594768146176","0.617993249657426","0.797196286634926"
"Nie","2005","indirekter Migrationshintergrund","Westdeutschland","428","0.564117555549225","0.529495370056345","0.598739741042105"
"Nie","2005","indirekter Migrationshintergrund","Ostdeutschland","29","","",""
"Nie","2005","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2005","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2006","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2006","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2006","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2006","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2006","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2006","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2006","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2006","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2006","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2006","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2006","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2006","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2006","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2006","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2006","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2006","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2006","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2006","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2006","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2006","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2006","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2006","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2006","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2006","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2006","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2006","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2007","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2007","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2007","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2007","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2007","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2007","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","kein Migrationshintergrund","Westdeutschland","1212","0.0915132673656261","0.0864908197922656","0.0965357149389865"
"Min 1x pro Woche","2007","kein Migrationshintergrund","Ostdeutschland","154","0.0275182252067099","0.0229138262722836","0.0321226241411363"
"Min 1x pro Woche","2007","direkter Migrationshintergrund","Westdeutschland","326","0.146537269816185","0.131126778755857","0.161947760876512"
"Min 1x pro Woche","2007","direkter Migrationshintergrund","Ostdeutschland","6","","",""
"Min 1x pro Woche","2007","indirekter Migrationshintergrund","Westdeutschland","62","0.0804738675709925","0.0608745158676889","0.100073219274296"
"Min 1x pro Woche","2007","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Min 1x pro Woche","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2007","kein Migrationshintergrund","Westdeutschland","1294","0.0958437248020522","0.0907160830070711","0.100971366597033"
"Min 1x pro Monat","2007","kein Migrationshintergrund","Ostdeutschland","234","0.0449407581301393","0.0391095659883363","0.0507719502719422"
"Min 1x pro Monat","2007","direkter Migrationshintergrund","Westdeutschland","219","0.0922687304175965","0.0796575403758486","0.104879920459344"
"Min 1x pro Monat","2007","direkter Migrationshintergrund","Ostdeutschland","11","","",""
"Min 1x pro Monat","2007","indirekter Migrationshintergrund","Westdeutschland","72","0.0877332988923072","0.0673499577774706","0.108116640007144"
"Min 1x pro Monat","2007","indirekter Migrationshintergrund","Ostdeutschland","1","","",""
"Min 1x pro Monat","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2007","kein Migrationshintergrund","Westdeutschland","4306","0.327152604250642","0.31898024282103","0.335324965680254"
"Seltener","2007","kein Migrationshintergrund","Ostdeutschland","800","0.145476849531885","0.135552984270497","0.155400714793273"
"Seltener","2007","direkter Migrationshintergrund","Westdeutschland","640","0.290595495701803","0.270810244909267","0.31038074649434"
"Seltener","2007","direkter Migrationshintergrund","Ostdeutschland","21","","",""
"Seltener","2007","indirekter Migrationshintergrund","Westdeutschland","229","0.280486750048517","0.248119350837866","0.312854149259167"
"Seltener","2007","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2007","kein Migrationshintergrund","Westdeutschland","5849","0.48549040358168","0.476784754616141","0.494196052547219"
"Nie","2007","kein Migrationshintergrund","Ostdeutschland","3661","0.782064167131266","0.770444130046666","0.793684204215866"
"Nie","2007","direkter Migrationshintergrund","Westdeutschland","838","0.470598504064416","0.448848066271081","0.49234894185775"
"Nie","2007","direkter Migrationshintergrund","Ostdeutschland","53","0.577310580099817","0.475816002165482","0.678805158034153"
"Nie","2007","indirekter Migrationshintergrund","Westdeutschland","377","0.551306083488183","0.515471388339035","0.587140778637332"
"Nie","2007","indirekter Migrationshintergrund","Ostdeutschland","31","0.867264200347168","0.762119390382203","0.972409010312134"
"Nie","2007","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2007","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2008","kein Migrationshintergrund","Westdeutschland","49","0.00409962794193623","0.00295337447128287","0.00524588141258959"
"Taeglich","2008","kein Migrationshintergrund","Ostdeutschland","4","","",""
"Taeglich","2008","direkter Migrationshintergrund","Westdeutschland","22","","",""
"Taeglich","2008","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2008","indirekter Migrationshintergrund","Westdeutschland","3","","",""
"Taeglich","2008","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2008","kein Migrationshintergrund","Westdeutschland","1041","0.0831922300123836","0.0782379446297808","0.0881465153949863"
"Min 1x pro Woche","2008","kein Migrationshintergrund","Ostdeutschland","129","0.0246162414108661","0.0201543851844643","0.029078097637268"
"Min 1x pro Woche","2008","direkter Migrationshintergrund","Westdeutschland","258","0.127901232139174","0.112561657437736","0.143240806840611"
"Min 1x pro Woche","2008","direkter Migrationshintergrund","Ostdeutschland","6","","",""
"Min 1x pro Woche","2008","indirekter Migrationshintergrund","Westdeutschland","58","0.0839524517772462","0.0637383409396718","0.104166562614821"
"Min 1x pro Woche","2008","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Min 1x pro Woche","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2008","kein Migrationshintergrund","Westdeutschland","1208","0.0926790918216119","0.0874770739702067","0.097881109673017"
"Min 1x pro Monat","2008","kein Migrationshintergrund","Ostdeutschland","243","0.0450946242772495","0.039119327279617","0.051069921274882"
"Min 1x pro Monat","2008","direkter Migrationshintergrund","Westdeutschland","225","0.113324556999633","0.0987653582922963","0.127883755706969"
"Min 1x pro Monat","2008","direkter Migrationshintergrund","Ostdeutschland","9","","",""
"Min 1x pro Monat","2008","indirekter Migrationshintergrund","Westdeutschland","58","0.0763510317073785","0.0569939504983322","0.0957081129164249"
"Min 1x pro Monat","2008","indirekter Migrationshintergrund","Ostdeutschland","2","","",""
"Min 1x pro Monat","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2008","kein Migrationshintergrund","Westdeutschland","4190","0.336070775587876","0.327597003850462","0.344544547325289"
"Seltener","2008","kein Migrationshintergrund","Ostdeutschland","784","0.156901265279055","0.146428306779253","0.167374223778858"
"Seltener","2008","direkter Migrationshintergrund","Westdeutschland","574","0.303776458981609","0.282653997457565","0.324898920505652"
"Seltener","2008","direkter Migrationshintergrund","Ostdeutschland","21","","",""
"Seltener","2008","indirekter Migrationshintergrund","Westdeutschland","230","0.305013509385465","0.271453145485266","0.338573873285664"
"Seltener","2008","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2008","kein Migrationshintergrund","Westdeutschland","5449","0.483958274636193","0.474993345453316","0.492923203819069"
"Nie","2008","kein Migrationshintergrund","Ostdeutschland","3473","0.772948365687311","0.760885388717369","0.785011342657252"
"Nie","2008","direkter Migrationshintergrund","Westdeutschland","742","0.44422800643487","0.421406494419003","0.467049518450737"
"Nie","2008","direkter Migrationshintergrund","Ostdeutschland","42","0.502670829839934","0.391711302523851","0.613630357156017"
"Nie","2008","indirekter Migrationshintergrund","Westdeutschland","374","0.533182010387172","0.496816433762578","0.569547587011765"
"Nie","2008","indirekter Migrationshintergrund","Ostdeutschland","29","","",""
"Nie","2008","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2008","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2009","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2009","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2009","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2009","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2009","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2009","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","kein Migrationshintergrund","Westdeutschland","972","0.081681050656055","0.0766024968482559","0.0867596044638541"
"Min 1x pro Woche","2009","kein Migrationshintergrund","Ostdeutschland","150","0.0305759796791136","0.0254883184095854","0.0356636409486419"
"Min 1x pro Woche","2009","direkter Migrationshintergrund","Westdeutschland","215","0.122767461924685","0.106544848292245","0.138990075557126"
"Min 1x pro Woche","2009","direkter Migrationshintergrund","Ostdeutschland","6","","",""
"Min 1x pro Woche","2009","indirekter Migrationshintergrund","Westdeutschland","56","0.0669974376266457","0.0480235777555075","0.0859712974977839"
"Min 1x pro Woche","2009","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Min 1x pro Woche","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2009","kein Migrationshintergrund","Westdeutschland","1101","0.0907378816510475","0.0854116322974379","0.0960641310046571"
"Min 1x pro Monat","2009","kein Migrationshintergrund","Ostdeutschland","211","0.043205319348927","0.0371970541204745","0.0492135845773795"
"Min 1x pro Monat","2009","direkter Migrationshintergrund","Westdeutschland","203","0.118160315104958","0.102203270464031","0.134117359745885"
"Min 1x pro Monat","2009","direkter Migrationshintergrund","Ostdeutschland","12","","",""
"Min 1x pro Monat","2009","indirekter Migrationshintergrund","Westdeutschland","61","0.0698039943364194","0.050465950226976","0.0891420384458629"
"Min 1x pro Monat","2009","indirekter Migrationshintergrund","Ostdeutschland","1","","",""
"Min 1x pro Monat","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2009","kein Migrationshintergrund","Westdeutschland","3819","0.323657668049497","0.314981881407586","0.332333454691407"
"Seltener","2009","kein Migrationshintergrund","Ostdeutschland","737","0.163416459758824","0.152490146020341","0.174342773497307"
"Seltener","2009","direkter Migrationshintergrund","Westdeutschland","497","0.299558462517794","0.276914701486995","0.322202223548593"
"Seltener","2009","direkter Migrationshintergrund","Ostdeutschland","15","","",""
"Seltener","2009","indirekter Migrationshintergrund","Westdeutschland","214","0.327570349672822","0.291953057918163","0.363187641427481"
"Seltener","2009","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2009","kein Migrationshintergrund","Westdeutschland","5280","0.503923399643401","0.494652128953817","0.513194670332984"
"Nie","2009","kein Migrationshintergrund","Ostdeutschland","3301","0.762802241213135","0.750232325058252","0.775372157368018"
"Nie","2009","direkter Migrationshintergrund","Westdeutschland","657","0.459513760452563","0.434878145843147","0.484149375061978"
"Nie","2009","direkter Migrationshintergrund","Ostdeutschland","42","0.515440775438991","0.402336172880838","0.628545377997144"
"Nie","2009","indirekter Migrationshintergrund","Westdeutschland","336","0.535628218364113","0.497779619301746","0.573476817426479"
"Nie","2009","indirekter Migrationshintergrund","Ostdeutschland","31","0.879565375379278","0.778703314104696","0.980427436653861"
"Nie","2009","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2009","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2010","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2010","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2010","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2010","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2010","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2010","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2010","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2010","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Woche","2010","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","kein Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2010","kein Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","direkter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2010","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Min 1x pro Monat","2010","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2010","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2010","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2010","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2010","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2010","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2010","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2010","kein Migrationshintergrund","Westdeutschland","","","",""
"Nie","2010","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2010","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2010","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2010","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nie","2010","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nie","2010","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2010","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2011","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2011","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2011","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2011","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2011","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2011","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","kein Migrationshintergrund","Westdeutschland","1644","0.0857178922500098","0.0815941810460927","0.0898416034539268"
"Min 1x pro Woche","2011","kein Migrationshintergrund","Ostdeutschland","233","0.0328082634988591","0.0283195869192435","0.0372969400784746"
"Min 1x pro Woche","2011","direkter Migrationshintergrund","Westdeutschland","413","0.124079747806543","0.112448324402035","0.135711171211051"
"Min 1x pro Woche","2011","direkter Migrationshintergrund","Ostdeutschland","10","","",""
"Min 1x pro Woche","2011","indirekter Migrationshintergrund","Westdeutschland","113","0.0704879347699966","0.056083288449887","0.0848925810901063"
"Min 1x pro Woche","2011","indirekter Migrationshintergrund","Ostdeutschland","8","","",""
"Min 1x pro Woche","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Woche","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Monat","2011","kein Migrationshintergrund","Westdeutschland","1968","0.0953130430262547","0.0909875290186507","0.0996385570338587"
"Min 1x pro Monat","2011","kein Migrationshintergrund","Ostdeutschland","310","0.0402340411736014","0.0352823915934488","0.0451856907537541"
"Min 1x pro Monat","2011","direkter Migrationshintergrund","Westdeutschland","332","0.108356509432784","0.0973898778210542","0.119323141044514"
"Min 1x pro Monat","2011","direkter Migrationshintergrund","Ostdeutschland","14","","",""
"Min 1x pro Monat","2011","indirekter Migrationshintergrund","Westdeutschland","110","0.0642966794760478","0.0504934391856499","0.0780999197664457"
"Min 1x pro Monat","2011","indirekter Migrationshintergrund","Ostdeutschland","1","","",""
"Min 1x pro Monat","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Min 1x pro Monat","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2011","kein Migrationshintergrund","Westdeutschland","5549","0.303119775847491","0.296349621088646","0.309889930606336"
"Seltener","2011","kein Migrationshintergrund","Ostdeutschland","887","0.153531089150198","0.144447152955686","0.16261502534471"
"Seltener","2011","direkter Migrationshintergrund","Westdeutschland","801","0.269094993301118","0.253447909543778","0.284742077058457"
"Seltener","2011","direkter Migrationshintergrund","Ostdeutschland","26","","",""
"Seltener","2011","indirekter Migrationshintergrund","Westdeutschland","347","0.287553879751901","0.262082450235524","0.313025309268277"
"Seltener","2011","indirekter Migrationshintergrund","Ostdeutschland","6","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nie","2011","kein Migrationshintergrund","Westdeutschland","8543","0.515849288876244","0.508487826518577","0.523210751233912"
"Nie","2011","kein Migrationshintergrund","Ostdeutschland","4620","0.773426606177342","0.762878259064382","0.783974953290302"
"Nie","2011","direkter Migrationshintergrund","Westdeutschland","1540","0.498468749459555","0.480827956704685","0.516109542214426"
"Nie","2011","direkter Migrationshintergrund","Ostdeutschland","106","0.607967566943044","0.531357296286","0.684577837600088"
"Nie","2011","indirekter Migrationshintergrund","Westdeutschland","643","0.577661506002055","0.549865350146817","0.605457661857293"
"Nie","2011","indirekter Migrationshintergrund","Ostdeutschland","69","0.897998078378548","0.833276316926109","0.962719839830987"
"Nie","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nie","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Taeglich","2012","kein Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2012","kein Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2012","direkter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2012","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2012","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Taeglich","2012","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Taeglich","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Taeglich","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Min 1x pro Woche","2012","kein Migrationshintergrund","Westdeutschland","","","",""
