year,quintil_oecd,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,5th Quintile,Urban regions,At least once per week,0.07474,269,3795,0.06638,0.08311
2015,5th Quintile,Urban regions,At least once per month,0.08198,374,3795,0.07325,0.09071
2015,5th Quintile,Urban regions,Seldom,0.30257,1194,3795,0.28795,0.31719
2015,5th Quintile,Urban regions,Never,0.54070,1958,3795,0.52484,0.55656
2015,5th Quintile,Rural regions,At least once per week,0.07238,105,1311,0.05834,0.08641
2015,5th Quintile,Rural regions,At least once per month,0.09242,159,1311,0.07674,0.10810
2015,5th Quintile,Rural regions,Seldom,0.35280,439,1311,0.32693,0.37868
2015,5th Quintile,Rural regions,Never,0.48240,608,1311,0.45534,0.50946
2017,1st Quintile,Urban regions,At least once per week,0.08974,513,4059,0.08094,0.09853
2017,1st Quintile,Urban regions,At least once per month,0.07556,319,4059,0.06743,0.08369
2017,1st Quintile,Urban regions,Seldom,0.19410,735,4059,0.18193,0.20627
2017,1st Quintile,Urban regions,Never,0.64060,2492,4059,0.62584,0.65537
2017,1st Quintile,Rural regions,At least once per week,0.07835,181,2131,0.06694,0.08976
2017,1st Quintile,Rural regions,At least once per month,0.05974,129,2131,0.04967,0.06980
2017,1st Quintile,Rural regions,Seldom,0.16162,362,2131,0.14599,0.17725
2017,1st Quintile,Rural regions,Never,0.70029,1459,2131,0.68084,0.71975
2017,2nd Quintile,Urban regions,At least once per week,0.09790,286,2969,0.08721,0.10859
2017,2nd Quintile,Urban regions,At least once per month,0.07149,238,2969,0.06222,0.08076
2017,2nd Quintile,Urban regions,Seldom,0.21224,641,2969,0.19753,0.22696
2017,2nd Quintile,Urban regions,Never,0.61836,1804,2969,0.60089,0.63584
2017,2nd Quintile,Rural regions,At least once per week,0.05719,120,1916,0.04679,0.06759
2017,2nd Quintile,Rural regions,At least once per month,0.09894,171,1916,0.08557,0.11232
2017,2nd Quintile,Rural regions,Seldom,0.21694,422,1916,0.19848,0.23540
2017,2nd Quintile,Rural regions,Never,0.62693,1203,1916,0.60527,0.64859
2017,3rd Quintile,Urban regions,At least once per week,0.08086,237,2686,0.07054,0.09117
2017,3rd Quintile,Urban regions,At least once per month,0.09545,279,2686,0.08434,0.10657
2017,3rd Quintile,Urban regions,Seldom,0.26140,690,2686,0.24478,0.27803
2017,3rd Quintile,Urban regions,Never,0.56228,1480,2686,0.54352,0.58105
2017,3rd Quintile,Rural regions,At least once per week,0.06318,98,1727,0.05170,0.07466
2017,3rd Quintile,Rural regions,At least once per month,0.09819,168,1727,0.08415,0.11222
2017,3rd Quintile,Rural regions,Seldom,0.26561,454,1727,0.24477,0.28644
2017,3rd Quintile,Rural regions,Never,0.57303,1007,1727,0.54969,0.59636
2017,4th Quintile,Urban regions,At least once per week,0.07494,201,2831,0.06524,0.08464
2017,4th Quintile,Urban regions,At least once per month,0.09190,283,2831,0.08125,0.10254
2017,4th Quintile,Urban regions,Seldom,0.27134,805,2831,0.25496,0.28773
2017,4th Quintile,Urban regions,Never,0.56182,1542,2831,0.54354,0.58010
2017,4th Quintile,Rural regions,At least once per week,0.07654,132,1518,0.06316,0.08992
2017,4th Quintile,Rural regions,At least once per month,0.09840,161,1518,0.08341,0.11339
2017,4th Quintile,Rural regions,Seldom,0.31427,460,1518,0.29091,0.33763
2017,4th Quintile,Rural regions,Never,0.51079,765,1518,0.48563,0.53594
2017,5th Quintile,Urban regions,At least once per week,0.06952,246,3414,0.06099,0.07805
2017,5th Quintile,Urban regions,At least once per month,0.07939,333,3414,0.07032,0.08846
2017,5th Quintile,Urban regions,Seldom,0.27799,965,3414,0.26296,0.29302
2017,5th Quintile,Urban regions,Never,0.57310,1870,3414,0.55651,0.58970
2017,5th Quintile,Rural regions,At least once per week,0.07503,80,1126,0.05964,0.09043
2017,5th Quintile,Rural regions,At least once per month,0.08948,132,1126,0.07280,0.10616
2017,5th Quintile,Rural regions,Seldom,0.28030,326,1126,0.25406,0.30655
2017,5th Quintile,Rural regions,Never,0.55518,588,1126,0.52614,0.58422
2018,1st Quintile,Urban regions,At least once per week,0.19072,320,1759,0.17236,0.20909
2018,1st Quintile,Urban regions,At least once per month,0.10297,154,1759,0.08876,0.11717
2018,1st Quintile,Urban regions,Seldom,0.17751,339,1759,0.15965,0.19538
2018,1st Quintile,Urban regions,Never,0.52880,946,1759,0.50546,0.55213
2018,1st Quintile,Rural regions,At least once per week,0.15780,87,656,0.12988,0.18572
2018,1st Quintile,Rural regions,At least once per month,0.10812,61,656,0.08433,0.13190
2018,1st Quintile,Rural regions,Seldom,0.14722,107,656,0.12008,0.17435
2018,1st Quintile,Rural regions,Never,0.58686,401,656,0.54915,0.62457
2018,2nd Quintile,Urban regions,Never,0.52770,86,86,0.42157,0.63383
2018,3rd Quintile,Urban regions,Never,0.64175,45,45,0.50007,0.78342
2019,1st Quintile,Urban regions,At least once per week,0.09598,557,4704,0.08757,0.10440
2019,1st Quintile,Urban regions,At least once per month,0.06395,306,4704,0.05696,0.07094
2019,1st Quintile,Urban regions,Seldom,0.19841,923,4704,0.18701,0.20980
2019,1st Quintile,Urban regions,Never,0.64166,2918,4704,0.62796,0.65537
2019,1st Quintile,Rural regions,At least once per week,0.06295,193,2342,0.05311,0.07279
2019,1st Quintile,Rural regions,At least once per month,0.05689,153,2342,0.04751,0.06628
2019,1st Quintile,Rural regions,Seldom,0.16160,441,2342,0.14669,0.17651
2019,1st Quintile,Rural regions,Never,0.71856,1555,2342,0.70034,0.73677
2019,2nd Quintile,Urban regions,At least once per week,0.08376,237,2976,0.07381,0.09372
2019,2nd Quintile,Urban regions,At least once per month,0.06309,206,2976,0.05435,0.07182
2019,2nd Quintile,Urban regions,Seldom,0.25199,713,2976,0.23639,0.26759
2019,2nd Quintile,Urban regions,Never,0.60117,1820,2976,0.58357,0.61876
2019,2nd Quintile,Rural regions,At least once per week,0.06363,123,1926,0.05273,0.07454
2019,2nd Quintile,Rural regions,At least once per month,0.08995,143,1926,0.07717,0.10273
2019,2nd Quintile,Rural regions,Seldom,0.24117,460,1926,0.22206,0.26029
2019,2nd Quintile,Rural regions,Never,0.60524,1200,1926,0.58341,0.62708
2019,3rd Quintile,Urban regions,At least once per week,0.07519,227,2757,0.06534,0.08503
2019,3rd Quintile,Urban regions,At least once per month,0.06560,209,2757,0.05636,0.07485
2019,3rd Quintile,Urban regions,Seldom,0.26406,742,2757,0.24760,0.28052
2019,3rd Quintile,Urban regions,Never,0.59515,1579,2757,0.57682,0.61348
2019,3rd Quintile,Rural regions,At least once per week,0.06377,115,1662,0.05202,0.07552
2019,3rd Quintile,Rural regions,At least once per month,0.08353,148,1662,0.07023,0.09684
2019,3rd Quintile,Rural regions,Seldom,0.26563,455,1662,0.24439,0.28687
2019,3rd Quintile,Rural regions,Never,0.58707,944,1662,0.56339,0.61075
2019,4th Quintile,Urban regions,At least once per week,0.07994,209,2762,0.06982,0.09006
2019,4th Quintile,Urban regions,At least once per month,0.07083,243,2762,0.06126,0.08040
2019,4th Quintile,Urban regions,Seldom,0.29561,802,2762,0.27859,0.31264
2019,4th Quintile,Urban regions,Never,0.55362,1508,2762,0.53507,0.57216
2019,4th Quintile,Rural regions,At least once per week,0.06667,108,1506,0.05407,0.07928
2019,4th Quintile,Rural regions,At least once per month,0.09189,155,1506,0.07730,0.10648
2019,4th Quintile,Rural regions,Seldom,0.27362,451,1506,0.25110,0.29615
2019,4th Quintile,Rural regions,Never,0.56781,792,1506,0.54278,0.59284
2019,5th Quintile,Urban regions,At least once per week,0.06057,222,3504,0.05267,0.06847
2019,5th Quintile,Urban regions,At least once per month,0.07641,313,3504,0.06761,0.08520
2019,5th Quintile,Urban regions,Seldom,0.27737,1072,3504,0.26255,0.29220
2019,5th Quintile,Urban regions,Never,0.58565,1897,3504,0.56934,0.60196
2019,5th Quintile,Rural regions,At least once per week,0.06189,95,1302,0.04880,0.07499
2019,5th Quintile,Rural regions,At least once per month,0.10201,145,1302,0.08556,0.11845
2019,5th Quintile,Rural regions,Seldom,0.31381,385,1302,0.28859,0.33902
2019,5th Quintile,Rural regions,Never,0.52229,677,1302,0.49515,0.54944
