"pli0098_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","2010","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2010","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2010","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2010","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2010","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2010","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2010","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2010","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2010","kein Migrationshintergrund","maennlich","","","",""
"Seltener","2010","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2010","direkter Migrationshintergrund","maennlich","","","",""
"Seltener","2010","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2010","indirekter Migrationshintergrund","maennlich","","","",""
"Seltener","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Nie","2010","kein Migrationshintergrund","maennlich","","","",""
"Nie","2010","kein Migrationshintergrund","weiblich","","","",""
"Nie","2010","direkter Migrationshintergrund","maennlich","","","",""
"Nie","2010","direkter Migrationshintergrund","weiblich","","","",""
"Nie","2010","indirekter Migrationshintergrund","maennlich","","","",""
"Nie","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Taeglich","2011","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2011","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2011","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2011","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2011","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2011","kein Migrationshintergrund","maennlich","753","0.0623029143164547","0.0577549328520937","0.0668508957808157"
"Min 1x pro Woche","2011","kein Migrationshintergrund","weiblich","1131","0.0861781060070381","0.0813559784452487","0.0910002335688275"
"Min 1x pro Woche","2011","direkter Migrationshintergrund","maennlich","181","0.117911622773473","0.101190465386156","0.134632780160789"
"Min 1x pro Woche","2011","direkter Migrationshintergrund","weiblich","242","0.129198021694535","0.113779640207492","0.144616403181578"
"Min 1x pro Woche","2011","indirekter Migrationshintergrund","maennlich","61","0.0800571550487722","0.0579522166740796","0.102162093423465"
"Min 1x pro Woche","2011","indirekter Migrationshintergrund","weiblich","62","0.0616741717458711","0.0441633073014897","0.0791850361902525"
"Min 1x pro Monat","2011","kein Migrationshintergrund","maennlich","884","0.0663974487880469","0.0617126608899791","0.0710822366861147"
"Min 1x pro Monat","2011","kein Migrationshintergrund","weiblich","1404","0.100927964455675","0.0957517478129572","0.106104181098393"
"Min 1x pro Monat","2011","direkter Migrationshintergrund","maennlich","131","0.0926213382121558","0.077590549035564","0.107652127388748"
"Min 1x pro Monat","2011","direkter Migrationshintergrund","weiblich","216","0.123600331665526","0.108471267252964","0.138729396078088"
"Min 1x pro Monat","2011","indirekter Migrationshintergrund","maennlich","42","0.0444266435438871","0.0276439147355612","0.061209372352213"
"Min 1x pro Monat","2011","indirekter Migrationshintergrund","weiblich","70","0.0789410265349584","0.0593131104964374","0.0985689425734793"
"Seltener","2011","kein Migrationshintergrund","maennlich","2946","0.269410422096111","0.261062523703287","0.277758320488935"
"Seltener","2011","kein Migrationshintergrund","weiblich","3520","0.273797151530213","0.266134962190852","0.281459340869575"
"Seltener","2011","direkter Migrationshintergrund","maennlich","337","0.238059123582639","0.215977295295775","0.260140951869504"
"Seltener","2011","direkter Migrationshintergrund","weiblich","491","0.28412454634058","0.263393354767143","0.304855737914018"
"Seltener","2011","indirekter Migrationshintergrund","maennlich","140","0.252738849114335","0.217340662607633","0.288137035621038"
"Seltener","2011","indirekter Migrationshintergrund","weiblich","213","0.30271161132879","0.269269025963628","0.336154196693952"
"Nie","2011","kein Migrationshintergrund","maennlich","6267","0.601889214799388","0.592678497048545","0.611099932550231"
"Nie","2011","kein Migrationshintergrund","weiblich","6955","0.539096778007074","0.5305313773407","0.547662178673447"
"Nie","2011","direkter Migrationshintergrund","maennlich","780","0.551407915431732","0.525621303901776","0.577194526961689"
"Nie","2011","direkter Migrationshintergrund","weiblich","869","0.463077100299359","0.440156089401705","0.485998111197012"
"Nie","2011","indirekter Migrationshintergrund","maennlich","336","0.622777352293005","0.583297629549467","0.662257075036544"
"Nie","2011","indirekter Migrationshintergrund","weiblich","380","0.556673190390381","0.520512123239037","0.592834257541724"
"Taeglich","2012","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2012","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2012","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2012","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2012","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2012","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2012","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2012","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2012","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2012","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2012","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2012","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2012","kein Migrationshintergrund","maennlich","","","",""
"Seltener","2012","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2012","direkter Migrationshintergrund","maennlich","","","",""
"Seltener","2012","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Seltener","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Nie","2012","kein Migrationshintergrund","maennlich","","","",""
"Nie","2012","kein Migrationshintergrund","weiblich","","","",""
"Nie","2012","direkter Migrationshintergrund","maennlich","","","",""
"Nie","2012","direkter Migrationshintergrund","weiblich","","","",""
"Nie","2012","indirekter Migrationshintergrund","maennlich","","","",""
"Nie","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Taeglich","2013","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2013","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2013","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2013","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2013","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2013","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2013","kein Migrationshintergrund","maennlich","678","0.0647034403412497","0.059840874319029","0.0695660063634704"
"Min 1x pro Woche","2013","kein Migrationshintergrund","weiblich","978","0.0891839605482924","0.0840456962773276","0.0943222248192572"
"Min 1x pro Woche","2013","direkter Migrationshintergrund","maennlich","140","0.11406238133673","0.0957611984196119","0.132363564253848"
"Min 1x pro Woche","2013","direkter Migrationshintergrund","weiblich","188","0.12279626170059","0.106203777587213","0.139388745813968"
"Min 1x pro Woche","2013","indirekter Migrationshintergrund","maennlich","54","0.0692012219393091","0.0476145538333857","0.0907878900452324"
"Min 1x pro Woche","2013","indirekter Migrationshintergrund","weiblich","54","0.0464323727637842","0.0302809612967989","0.0625837842307695"
"Min 1x pro Monat","2013","kein Migrationshintergrund","maennlich","763","0.0641961134735136","0.0593513347483387","0.0690408921986885"
"Min 1x pro Monat","2013","kein Migrationshintergrund","weiblich","1210","0.0975324209041222","0.0921837234710733","0.102881118337171"
"Min 1x pro Monat","2013","direkter Migrationshintergrund","maennlich","115","0.104654615627634","0.0870315740405737","0.122277657214693"
"Min 1x pro Monat","2013","direkter Migrationshintergrund","weiblich","169","0.121900762801065","0.105360454042125","0.138441071560006"
"Min 1x pro Monat","2013","indirekter Migrationshintergrund","maennlich","44","0.0492921177875965","0.0308796026634972","0.0677046329116959"
"Min 1x pro Monat","2013","indirekter Migrationshintergrund","weiblich","71","0.101833093029823","0.0786192370689866","0.125046948990659"
"Seltener","2013","kein Migrationshintergrund","maennlich","2668","0.265128598237962","0.256403684993616","0.273853511482308"
"Seltener","2013","kein Migrationshintergrund","weiblich","3255","0.270293917177002","0.262287285617271","0.278300548736732"
"Seltener","2013","direkter Migrationshintergrund","maennlich","278","0.248559778697681","0.223678710681682","0.27344084671368"
"Seltener","2013","direkter Migrationshintergrund","weiblich","410","0.276994315718403","0.254370029570437","0.29961860186637"
"Seltener","2013","indirekter Migrationshintergrund","maennlich","129","0.238771362184445","0.202509549666614","0.275033174702276"
"Seltener","2013","indirekter Migrationshintergrund","weiblich","166","0.227255117192543","0.195088958690275","0.25942127569481"
"Nie","2013","kein Migrationshintergrund","maennlich","5706","0.603966367747492","0.594299193020238","0.613633542474745"
"Nie","2013","kein Migrationshintergrund","weiblich","6360","0.541741846820961","0.532759102943669","0.550724590698253"
"Nie","2013","direkter Migrationshintergrund","maennlich","617","0.526356855454521","0.497611204834806","0.555102506074236"
"Nie","2013","direkter Migrationshintergrund","weiblich","730","0.47253754827451","0.447297944250954","0.497777152298066"
"Nie","2013","indirekter Migrationshintergrund","maennlich","300","0.639411487131393","0.598570428454023","0.680252545808763"
"Nie","2013","indirekter Migrationshintergrund","weiblich","359","0.623610446248997","0.586422708062703","0.660798184435291"
"Taeglich","2014","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2014","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2014","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2014","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2014","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2014","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2014","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2014","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2014","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2014","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2014","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2014","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2014","kein Migrationshintergrund","maennlich","","","",""
"Seltener","2014","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2014","direkter Migrationshintergrund","maennlich","","","",""
"Seltener","2014","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Seltener","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Nie","2014","kein Migrationshintergrund","maennlich","","","",""
"Nie","2014","kein Migrationshintergrund","weiblich","","","",""
"Nie","2014","direkter Migrationshintergrund","maennlich","","","",""
"Nie","2014","direkter Migrationshintergrund","weiblich","","","",""
"Nie","2014","indirekter Migrationshintergrund","maennlich","","","",""
"Nie","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Taeglich","2015","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2015","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2015","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2015","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2015","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2015","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2015","kein Migrationshintergrund","maennlich","557","0.0563444383336473","0.0515436285688336","0.061145248098461"
"Min 1x pro Woche","2015","kein Migrationshintergrund","weiblich","797","0.0822735632083947","0.0769930462595407","0.0875540801572487"
"Min 1x pro Woche","2015","direkter Migrationshintergrund","maennlich","295","0.126652725279861","0.114149440609969","0.139156009949752"
"Min 1x pro Woche","2015","direkter Migrationshintergrund","weiblich","334","0.124895390798474","0.113437305457758","0.13635347613919"
"Min 1x pro Woche","2015","indirekter Migrationshintergrund","maennlich","81","0.0783718933877678","0.0594136774448138","0.0973301093307219"
"Min 1x pro Woche","2015","indirekter Migrationshintergrund","weiblich","66","0.0477317640471803","0.0338950150273322","0.0615685130670283"
"Min 1x pro Monat","2015","kein Migrationshintergrund","maennlich","686","0.0584751565393046","0.0535899401356534","0.0633603729429558"
"Min 1x pro Monat","2015","kein Migrationshintergrund","weiblich","1013","0.086519518529866","0.0811169989522239","0.0919220381075082"
"Min 1x pro Monat","2015","direkter Migrationshintergrund","maennlich","243","0.0880727755684945","0.077418490885029","0.0987270602519601"
"Min 1x pro Monat","2015","direkter Migrationshintergrund","weiblich","372","0.114868532806012","0.103817234839539","0.125919830772486"
"Min 1x pro Monat","2015","indirekter Migrationshintergrund","maennlich","59","0.0634125366481503","0.0462215353094449","0.0806035379868558"
"Min 1x pro Monat","2015","indirekter Migrationshintergrund","weiblich","96","0.0978852659848904","0.078599352130256","0.117171179839525"
"Seltener","2015","kein Migrationshintergrund","maennlich","2313","0.257894423430428","0.248786150383502","0.267002696477355"
"Seltener","2015","kein Migrationshintergrund","weiblich","2784","0.264943062043699","0.256462464915158","0.27342365917224"
"Seltener","2015","direkter Migrationshintergrund","maennlich","595","0.217591349826331","0.202079592577546","0.233103107075116"
"Seltener","2015","direkter Migrationshintergrund","weiblich","790","0.243846620705785","0.228964247858097","0.258728993553473"
"Seltener","2015","indirekter Migrationshintergrund","maennlich","169","0.213566293434544","0.184657041388282","0.242475545480805"
"Seltener","2015","indirekter Migrationshintergrund","weiblich","249","0.244679002279607","0.216778321426239","0.272579683132974"
"Nie","2015","kein Migrationshintergrund","maennlich","5306","0.62728598169662","0.617218916689558","0.637353046703681"
"Nie","2015","kein Migrationshintergrund","weiblich","5808","0.566263856218041","0.55674002052317","0.575787691912911"
"Nie","2015","direkter Migrationshintergrund","maennlich","1585","0.567683149325314","0.549058956982323","0.586307341668305"
"Nie","2015","direkter Migrationshintergrund","weiblich","1702","0.516389455689729","0.499069553909562","0.533709357469897"
"Nie","2015","indirekter Migrationshintergrund","maennlich","463","0.644649276529538","0.610887150038435","0.678411403020641"
"Nie","2015","indirekter Migrationshintergrund","weiblich","501","0.609703967688323","0.578044234492464","0.641363700884182"
"Taeglich","2016","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2016","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2016","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2016","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2016","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2016","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2016","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2016","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2016","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2016","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2016","direkter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2016","direkter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2016","kein Migrationshintergrund","maennlich","","","",""
"Seltener","2016","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2016","direkter Migrationshintergrund","maennlich","","","",""
"Seltener","2016","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Seltener","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Nie","2016","kein Migrationshintergrund","maennlich","","","",""
"Nie","2016","kein Migrationshintergrund","weiblich","","","",""
"Nie","2016","direkter Migrationshintergrund","maennlich","","","",""
"Nie","2016","direkter Migrationshintergrund","weiblich","","","",""
"Nie","2016","indirekter Migrationshintergrund","maennlich","","","",""
"Nie","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Taeglich","2017","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2017","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2017","direkter Migrationshintergrund","maennlich","35","0.00152626905637755","0.000484970422323447","0.00256756769043166"
"Taeglich","2017","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2017","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2017","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2017","kein Migrationshintergrund","maennlich","574","0.0557404438161585","0.0511112214336743","0.0603696661986427"
"Min 1x pro Woche","2017","kein Migrationshintergrund","weiblich","788","0.079659523797339","0.0745605018701025","0.0847585457245756"
"Min 1x pro Woche","2017","direkter Migrationshintergrund","maennlich","1000","0.139428681747069","0.13018891683296","0.148668446661179"
"Min 1x pro Woche","2017","direkter Migrationshintergrund","weiblich","531","0.134783449578671","0.125089378318451","0.144477520838892"
"Min 1x pro Woche","2017","indirekter Migrationshintergrund","maennlich","83","0.0785043732382652","0.0597370145711154","0.097271731905415"
"Min 1x pro Woche","2017","indirekter Migrationshintergrund","weiblich","54","0.0423580334403298","0.0293718484624718","0.0553442184181879"
"Min 1x pro Monat","2017","kein Migrationshintergrund","maennlich","690","0.0612098156494109","0.0563728617901221","0.0660467695086997"
"Min 1x pro Monat","2017","kein Migrationshintergrund","weiblich","1065","0.0977295879485894","0.0921374850113707","0.103321690885808"
"Min 1x pro Monat","2017","direkter Migrationshintergrund","maennlich","446","0.0808383434478427","0.0735673110538612","0.0881093758418243"
"Min 1x pro Monat","2017","direkter Migrationshintergrund","weiblich","434","0.107897066846212","0.0990898676712153","0.116704266021209"
"Min 1x pro Monat","2017","indirekter Migrationshintergrund","maennlich","66","0.0810428001404643","0.0620007172716146","0.100084883009314"
"Min 1x pro Monat","2017","indirekter Migrationshintergrund","weiblich","94","0.0861695305043012","0.0680760637819728","0.10426299722663"
"Seltener","2017","kein Migrationshintergrund","maennlich","2291","0.238318380825571","0.229721465559239","0.246915296091903"
"Seltener","2017","kein Migrationshintergrund","weiblich","2794","0.254915134750927","0.246707945523735","0.26312232397812"
"Seltener","2017","direkter Migrationshintergrund","maennlich","1038","0.215227126779395","0.204264568312639","0.226189685246152"
"Seltener","2017","direkter Migrationshintergrund","weiblich","1004","0.230648894986784","0.218690758799461","0.242607031174106"
"Seltener","2017","indirekter Migrationshintergrund","maennlich","151","0.184952694015607","0.157861301517212","0.212044086514003"
"Seltener","2017","indirekter Migrationshintergrund","weiblich","216","0.237558033194897","0.210117006114061","0.264999060275732"
"Nie","2017","kein Migrationshintergrund","maennlich","5880","0.64473135970886","0.635074298744611","0.654388420673108"
"Nie","2017","kein Migrationshintergrund","weiblich","6185","0.567695753503144","0.558366511929308","0.57702499507698"
"Nie","2017","direkter Migrationshintergrund","maennlich","2880","0.562979578969315","0.549748702526041","0.576210455412589"
"Nie","2017","direkter Migrationshintergrund","weiblich","2794","0.526479340001059","0.512305561294926","0.540653118707193"
"Nie","2017","indirekter Migrationshintergrund","maennlich","489","0.655500132605663","0.622341965883012","0.688658299328314"
"Nie","2017","indirekter Migrationshintergrund","weiblich","560","0.633914402860472","0.602853166637313","0.664975639083632"
"Taeglich","2018","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2018","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2018","direkter Migrationshintergrund","maennlich","","","",""
"Taeglich","2018","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2018","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2018","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2018","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2018","direkter Migrationshintergrund","maennlich","509","0.237752598346478","0.220678352040859","0.254826844652097"
"Min 1x pro Woche","2018","direkter Migrationshintergrund","weiblich","162","0.145488298665419","0.127433098047587","0.163543499283252"
"Min 1x pro Woche","2018","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Woche","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2018","kein Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2018","kein Migrationshintergrund","weiblich","","","",""
"Min 1x pro Monat","2018","direkter Migrationshintergrund","maennlich","241","0.113555353096856","0.100830272354331","0.12628043383938"
"Min 1x pro Monat","2018","direkter Migrationshintergrund","weiblich","133","0.106045608621228","0.0902791808991979","0.121812036343259"
"Min 1x pro Monat","2018","indirekter Migrationshintergrund","maennlich","","","",""
"Min 1x pro Monat","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2018","kein Migrationshintergrund","maennlich","","","",""
"Seltener","2018","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2018","direkter Migrationshintergrund","maennlich","432","0.175568401347537","0.160309213423087","0.190827589271987"
"Seltener","2018","direkter Migrationshintergrund","weiblich","261","0.173746816018724","0.154344915249568","0.19314871678788"
"Seltener","2018","indirekter Migrationshintergrund","maennlich","","","",""
"Seltener","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Nie","2018","kein Migrationshintergrund","maennlich","","","",""
"Nie","2018","kein Migrationshintergrund","weiblich","","","",""
"Nie","2018","direkter Migrationshintergrund","maennlich","1188","0.463230025937232","0.443230330234028","0.483229721640437"
"Nie","2018","direkter Migrationshintergrund","weiblich","904","0.571030537091881","0.545686713668343","0.59637436051542"
"Nie","2018","indirekter Migrationshintergrund","maennlich","","","",""
"Nie","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Taeglich","2019","kein Migrationshintergrund","maennlich","","","",""
"Taeglich","2019","kein Migrationshintergrund","weiblich","","","",""
"Taeglich","2019","direkter Migrationshintergrund","maennlich","30","0.0101246936743795","0.00698838447636989","0.0132610028723892"
"Taeglich","2019","direkter Migrationshintergrund","weiblich","","","",""
"Taeglich","2019","indirekter Migrationshintergrund","maennlich","","","",""
"Taeglich","2019","indirekter Migrationshintergrund","weiblich","","","",""
"Min 1x pro Woche","2019","kein Migrationshintergrund","maennlich","557","0.0514491429098195","0.0470668836045241","0.0558314022151149"
"Min 1x pro Woche","2019","kein Migrationshintergrund","weiblich","686","0.0708614197948169","0.0659422301924201","0.0757806093972136"
"Min 1x pro Woche","2019","direkter Migrationshintergrund","maennlich","626","0.138286187793867","0.127471633890476","0.149100741697259"
"Min 1x pro Woche","2019","direkter Migrationshintergrund","weiblich","328","0.122846595895661","0.111938719286574","0.133754472504748"
"Min 1x pro Woche","2019","indirekter Migrationshintergrund","maennlich","64","0.0682212992049721","0.0507502301667121","0.0856923682432322"
"Min 1x pro Woche","2019","indirekter Migrationshintergrund","weiblich","52","0.0482203917037725","0.0342397087495011","0.0622010746580438"
"Min 1x pro Monat","2019","kein Migrationshintergrund","maennlich","736","0.0647867743338735","0.0599038815537492","0.0696696671139978"
"Min 1x pro Monat","2019","kein Migrationshintergrund","weiblich","933","0.0832611535330481","0.0779646115430748","0.0885576955230214"
"Min 1x pro Monat","2019","direkter Migrationshintergrund","maennlich","320","0.077327206535725","0.0689590904060412","0.0856953226654088"
"Min 1x pro Monat","2019","direkter Migrationshintergrund","weiblich","280","0.0815258810154613","0.0724329878479261","0.0906187741829965"
"Min 1x pro Monat","2019","indirekter Migrationshintergrund","maennlich","43","0.0449571927241932","0.0305985262119604","0.059315859236426"
"Min 1x pro Monat","2019","indirekter Migrationshintergrund","weiblich","69","0.0665479103107066","0.0502827611748014","0.0828130594466118"
"Seltener","2019","kein Migrationshintergrund","maennlich","2517","0.248049718429133","0.239482445121591","0.256616991736674"
"Seltener","2019","kein Migrationshintergrund","weiblich","2871","0.27418723312615","0.265634905955062","0.282739560297239"
"Seltener","2019","direkter Migrationshintergrund","maennlich","888","0.227041037555851","0.213916981389336","0.240165093722366"
"Seltener","2019","direkter Migrationshintergrund","weiblich","821","0.22107365738021","0.207284505012661","0.234862809747759"
"Seltener","2019","indirekter Migrationshintergrund","maennlich","195","0.280480875775923","0.249351106937975","0.311610644613871"
"Seltener","2019","indirekter Migrationshintergrund","weiblich","223","0.242434913421795","0.214467495019698","0.270402331823893"
"Nie","2019","kein Migrationshintergrund","maennlich","5937","0.634381347080872","0.624827724862333","0.643934969299411"
"Nie","2019","kein Migrationshintergrund","weiblich","5942","0.569125409019502","0.559631876983012","0.578618941055993"
"Nie","2019","direkter Migrationshintergrund","maennlich","2050","0.547220874440177","0.531626706520798","0.562815042359557"
"Nie","2019","direkter Migrationshintergrund","weiblich","2043","0.573113668668935","0.556677621292231","0.589549716045639"
"Nie","2019","indirekter Migrationshintergrund","maennlich","498","0.606340632294911","0.572485717200269","0.640195547389554"
"Nie","2019","indirekter Migrationshintergrund","weiblich","558","0.642796784563726","0.611525958789745","0.674067610337706"
