year,age_gr,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,66 and older,4th Quintile,Not born in Germany,0.08427,31,311,0.05334,0.11519
1999,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.91833,234,234,0.88317,0.95350
2000,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.78680,570,713,0.75672,0.81689
2000,17-29 y.,1st Quintile,Not born in Germany,0.21320,143,713,0.18311,0.24328
2000,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86650,533,611,0.83950,0.89349
2000,17-29 y.,2nd Quintile,Not born in Germany,0.13350,78,611,0.10651,0.16050
2000,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.93263,539,584,0.91228,0.95298
2000,17-29 y.,3rd Quintile,Not born in Germany,0.06737,45,584,0.04702,0.08772
2000,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.89593,480,519,0.86964,0.92223
2000,17-29 y.,4th Quintile,Not born in Germany,0.10407,39,519,0.07777,0.13036
2000,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.94425,358,358,0.92044,0.96805
2000,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72430,561,815,0.69360,0.75500
2000,30-45 y.,1st Quintile,Not born in Germany,0.27570,254,815,0.24500,0.30640
2000,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83484,810,1002,0.81184,0.85785
2000,30-45 y.,2nd Quintile,Not born in Germany,0.16516,192,1002,0.14215,0.18816
2000,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89227,846,956,0.87261,0.91193
2000,30-45 y.,3rd Quintile,Not born in Germany,0.10773,110,956,0.08807,0.12739
2000,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.89915,848,932,0.87980,0.91849
2000,30-45 y.,4th Quintile,Not born in Germany,0.10085,84,932,0.08151,0.12020
2000,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.91968,810,868,0.90159,0.93777
2000,30-45 y.,5th Quintile,Not born in Germany,0.08032,58,868,0.06223,0.09841
2000,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.69268,387,616,0.65622,0.72915
2000,46-65 y.,1st Quintile,Not born in Germany,0.30732,229,616,0.27085,0.34378
2000,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.76760,499,689,0.73604,0.79916
2000,46-65 y.,2nd Quintile,Not born in Germany,0.23240,190,689,0.20084,0.26396
2000,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84177,666,808,0.81659,0.86695
2000,46-65 y.,3rd Quintile,Not born in Germany,0.15823,142,808,0.13305,0.18341
2000,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.85061,788,945,0.82787,0.87335
2000,46-65 y.,4th Quintile,Not born in Germany,0.14939,157,945,0.12665,0.17213
2000,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.90478,949,1049,0.88701,0.92255
2000,46-65 y.,5th Quintile,Not born in Germany,0.09522,100,1049,0.07745,0.11299
2000,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.84744,341,437,0.81369,0.88119
2000,66 and older,1st Quintile,Not born in Germany,0.15256,96,437,0.11881,0.18631
2000,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.88708,377,439,0.85744,0.91672
2000,66 and older,2nd Quintile,Not born in Germany,0.11292,62,439,0.08328,0.14256
2000,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.89450,344,384,0.86373,0.92527
2000,66 and older,3rd Quintile,Not born in Germany,0.10550,40,384,0.07473,0.13627
2000,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.90171,269,269,0.86606,0.93735
2000,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.91954,218,218,0.88335,0.95573
2001,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.75855,799,1006,0.73209,0.78501
2001,17-29 y.,1st Quintile,Not born in Germany,0.24145,207,1006,0.21499,0.26791
2001,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83727,757,878,0.81284,0.86170
2001,17-29 y.,2nd Quintile,Not born in Germany,0.16273,121,878,0.13830,0.18716
2001,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88214,761,850,0.86045,0.90383
2001,17-29 y.,3rd Quintile,Not born in Germany,0.11786,89,850,0.09617,0.13955
2001,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.92119,757,812,0.90264,0.93973
2001,17-29 y.,4th Quintile,Not born in Germany,0.07881,55,812,0.06027,0.09736
2001,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95795,528,528,0.94081,0.97508
2001,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72348,889,1260,0.69878,0.74819
2001,30-45 y.,1st Quintile,Not born in Germany,0.27652,371,1260,0.25181,0.30122
2001,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83190,1234,1508,0.81302,0.85078
2001,30-45 y.,2nd Quintile,Not born in Germany,0.16810,274,1508,0.14922,0.18698
2001,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87575,1345,1537,0.85926,0.89225
2001,30-45 y.,3rd Quintile,Not born in Germany,0.12425,192,1537,0.10775,0.14074
2001,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.92235,1463,1578,0.90914,0.93556
2001,30-45 y.,4th Quintile,Not born in Germany,0.07765,115,1578,0.06444,0.09086
2001,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93916,1358,1445,0.92683,0.95149
2001,30-45 y.,5th Quintile,Not born in Germany,0.06084,87,1445,0.04851,0.07317
2001,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.73834,663,930,0.71008,0.76661
2001,46-65 y.,1st Quintile,Not born in Germany,0.26166,267,930,0.23339,0.28992
2001,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.83308,883,1112,0.81116,0.85501
2001,46-65 y.,2nd Quintile,Not born in Germany,0.16692,229,1112,0.14499,0.18884
2001,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85612,1204,1413,0.83781,0.87443
2001,46-65 y.,3rd Quintile,Not born in Germany,0.14388,209,1413,0.12557,0.16219
2001,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89535,1461,1651,0.88058,0.91012
2001,46-65 y.,4th Quintile,Not born in Germany,0.10465,190,1651,0.08988,0.11942
2001,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92610,1836,1986,0.91459,0.93760
2001,46-65 y.,5th Quintile,Not born in Germany,0.07390,150,1986,0.06240,0.08541
2001,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.85948,564,684,0.83341,0.88554
2001,66 and older,1st Quintile,Not born in Germany,0.14052,120,684,0.11446,0.16659
2001,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89346,749,852,0.87274,0.91419
2001,66 and older,2nd Quintile,Not born in Germany,0.10654,103,852,0.08581,0.12726
2001,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92165,684,741,0.90229,0.94101
2001,66 and older,3rd Quintile,Not born in Germany,0.07835,57,741,0.05899,0.09771
2001,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95256,548,548,0.93474,0.97037
2001,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95948,519,519,0.94250,0.97646
2002,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.77701,697,857,0.74913,0.80490
2002,17-29 y.,1st Quintile,Not born in Germany,0.22299,160,857,0.19510,0.25087
2002,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78961,641,775,0.76090,0.81833
2002,17-29 y.,2nd Quintile,Not born in Germany,0.21039,134,775,0.18167,0.23910
2002,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88898,684,754,0.86654,0.91142
2002,17-29 y.,3rd Quintile,Not born in Germany,0.11102,70,754,0.08858,0.13346
2002,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93572,691,726,0.91787,0.95357
2002,17-29 y.,4th Quintile,Not born in Germany,0.06428,35,726,0.04643,0.08213
2002,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95012,657,689,0.93385,0.96638
2002,17-29 y.,5th Quintile,Not born in Germany,0.04988,32,689,0.03362,0.06615
2002,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72415,760,1055,0.69717,0.75113
2002,30-45 y.,1st Quintile,Not born in Germany,0.27585,295,1055,0.24887,0.30283
2002,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80033,982,1240,0.77807,0.82258
2002,30-45 y.,2nd Quintile,Not born in Germany,0.19967,258,1240,0.17742,0.22193
2002,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89611,1259,1421,0.88024,0.91198
2002,30-45 y.,3rd Quintile,Not born in Germany,0.10389,162,1421,0.08802,0.11976
2002,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91631,1384,1511,0.90234,0.93028
2002,30-45 y.,4th Quintile,Not born in Germany,0.08369,127,1511,0.06972,0.09766
2002,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93741,1540,1632,0.92566,0.94917
2002,30-45 y.,5th Quintile,Not born in Germany,0.06259,92,1632,0.05083,0.07434
2002,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71774,641,910,0.68848,0.74700
2002,46-65 y.,1st Quintile,Not born in Germany,0.28226,269,910,0.25300,0.31152
2002,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81931,813,1022,0.79571,0.84291
2002,46-65 y.,2nd Quintile,Not born in Germany,0.18069,209,1022,0.15709,0.20429
2002,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87259,1008,1165,0.85344,0.89175
2002,46-65 y.,3rd Quintile,Not born in Germany,0.12741,157,1165,0.10825,0.14656
2002,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89855,1323,1497,0.88325,0.91385
2002,46-65 y.,4th Quintile,Not born in Germany,0.10145,174,1497,0.08615,0.11675
2002,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91712,1945,2124,0.90539,0.92885
2002,46-65 y.,5th Quintile,Not born in Germany,0.08288,179,2124,0.07115,0.09461
2002,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.84065,521,647,0.81243,0.86888
2002,66 and older,1st Quintile,Not born in Germany,0.15935,126,647,0.13112,0.18757
2002,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90810,785,886,0.88906,0.92713
2002,66 and older,2nd Quintile,Not born in Germany,0.09190,101,886,0.07287,0.11094
2002,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93264,656,700,0.91406,0.95122
2002,66 and older,3rd Quintile,Not born in Germany,0.06736,44,700,0.04878,0.08594
2002,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93292,596,635,0.91344,0.95239
2002,66 and older,4th Quintile,Not born in Germany,0.06708,39,635,0.04761,0.08656
2002,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94137,524,524,0.92123,0.96150
2003,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.78566,728,880,0.75853,0.81279
2003,17-29 y.,1st Quintile,Not born in Germany,0.21434,152,880,0.18721,0.24147
2003,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.82721,642,734,0.79984,0.85458
2003,17-29 y.,2nd Quintile,Not born in Germany,0.17279,92,734,0.14542,0.20016
2003,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91683,695,751,0.89707,0.93660
2003,17-29 y.,3rd Quintile,Not born in Germany,0.08317,56,751,0.06340,0.10293
2003,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.92147,755,801,0.90283,0.94011
2003,17-29 y.,4th Quintile,Not born in Germany,0.07853,46,801,0.05989,0.09717
2003,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95802,804,838,0.94443,0.97160
2003,17-29 y.,5th Quintile,Not born in Germany,0.04198,34,838,0.02840,0.05557
2003,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72503,724,992,0.69723,0.75283
2003,30-45 y.,1st Quintile,Not born in Germany,0.27497,268,992,0.24717,0.30277
2003,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81270,1029,1250,0.79107,0.83434
2003,30-45 y.,2nd Quintile,Not born in Germany,0.18730,221,1250,0.16566,0.20893
2003,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87619,1175,1354,0.85864,0.89374
2003,30-45 y.,3rd Quintile,Not born in Germany,0.12381,179,1354,0.10626,0.14136
2003,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.90076,1373,1515,0.88570,0.91582
2003,30-45 y.,4th Quintile,Not born in Germany,0.09924,142,1515,0.08418,0.11430
2003,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.94639,1742,1826,0.93605,0.95672
2003,30-45 y.,5th Quintile,Not born in Germany,0.05361,84,1826,0.04328,0.06395
2003,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.74559,640,873,0.71668,0.77449
2003,46-65 y.,1st Quintile,Not born in Germany,0.25441,233,873,0.22551,0.28332
2003,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78965,790,995,0.76431,0.81499
2003,46-65 y.,2nd Quintile,Not born in Germany,0.21035,205,995,0.18501,0.23569
2003,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87242,1020,1190,0.85345,0.89138
2003,46-65 y.,3rd Quintile,Not born in Germany,0.12758,170,1190,0.10862,0.14655
2003,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88729,1388,1569,0.87164,0.90295
2003,46-65 y.,4th Quintile,Not born in Germany,0.11271,181,1569,0.09705,0.12836
2003,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92384,2745,2944,0.91425,0.93342
2003,46-65 y.,5th Quintile,Not born in Germany,0.07616,199,2944,0.06658,0.08575
2003,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.81675,527,665,0.78733,0.84618
2003,66 and older,1st Quintile,Not born in Germany,0.18325,138,665,0.15382,0.21267
2003,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91478,790,882,0.89634,0.93322
2003,66 and older,2nd Quintile,Not born in Germany,0.08522,92,882,0.06678,0.10366
2003,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93716,721,774,0.92005,0.95427
2003,66 and older,3rd Quintile,Not born in Germany,0.06284,53,774,0.04573,0.07995
2003,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.92631,540,580,0.90502,0.94759
2003,66 and older,4th Quintile,Not born in Germany,0.07369,40,580,0.05241,0.09498
2003,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95154,715,749,0.93615,0.96693
2003,66 and older,5th Quintile,Not born in Germany,0.04846,34,749,0.03307,0.06385
2004,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.81151,767,895,0.78588,0.83715
2004,17-29 y.,1st Quintile,Not born in Germany,0.18849,128,895,0.16285,0.21412
2004,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79820,629,737,0.76921,0.82720
2004,17-29 y.,2nd Quintile,Not born in Germany,0.20180,108,737,0.17280,0.23079
2004,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91531,694,758,0.89548,0.93514
2004,17-29 y.,3rd Quintile,Not born in Germany,0.08469,64,758,0.06486,0.10452
2004,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.92461,687,731,0.90546,0.94376
2004,17-29 y.,4th Quintile,Not born in Germany,0.07539,44,731,0.05624,0.09454
2004,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96955,808,808,0.95770,0.98141
2004,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72751,683,935,0.69895,0.75606
2004,30-45 y.,1st Quintile,Not born in Germany,0.27249,252,935,0.24394,0.30105
2004,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79868,949,1180,0.77579,0.82157
2004,30-45 y.,2nd Quintile,Not born in Germany,0.20132,231,1180,0.17843,0.22421
2004,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.88344,1091,1247,0.86562,0.90126
2004,30-45 y.,3rd Quintile,Not born in Germany,0.11656,156,1247,0.09874,0.13438
2004,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.89203,1318,1445,0.87602,0.90804
2004,30-45 y.,4th Quintile,Not born in Germany,0.10797,127,1445,0.09196,0.12398
2004,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.94526,1640,1722,0.93451,0.95600
2004,30-45 y.,5th Quintile,Not born in Germany,0.05474,82,1722,0.04400,0.06549
2004,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70517,596,838,0.67428,0.73606
2004,46-65 y.,1st Quintile,Not born in Germany,0.29483,242,838,0.26394,0.32572
2004,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81388,800,979,0.78948,0.83827
2004,46-65 y.,2nd Quintile,Not born in Germany,0.18612,179,979,0.16173,0.21052
2004,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84805,1000,1187,0.82762,0.86848
2004,46-65 y.,3rd Quintile,Not born in Germany,0.15195,187,1187,0.13152,0.17238
2004,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89597,1322,1474,0.88038,0.91156
2004,46-65 y.,4th Quintile,Not born in Germany,0.10403,152,1474,0.08844,0.11962
2004,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92555,2694,2886,0.91597,0.93513
2004,46-65 y.,5th Quintile,Not born in Germany,0.07445,192,2886,0.06487,0.08403
2004,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.80262,461,598,0.77069,0.83454
2004,66 and older,1st Quintile,Not born in Germany,0.19738,137,598,0.16546,0.22931
2004,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90450,783,890,0.88518,0.92382
2004,66 and older,2nd Quintile,Not born in Germany,0.09550,107,890,0.07618,0.11482
2004,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93979,777,823,0.92352,0.95605
2004,66 and older,3rd Quintile,Not born in Germany,0.06021,46,823,0.04395,0.07648
2004,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95115,666,666,0.93477,0.96754
2004,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94048,709,752,0.92356,0.95741
2004,66 and older,5th Quintile,Not born in Germany,0.05952,43,752,0.04259,0.07644
2005,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.82261,796,906,0.79772,0.84750
2005,17-29 y.,1st Quintile,Not born in Germany,0.17739,110,906,0.15250,0.20228
2005,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.85833,644,724,0.83291,0.88374
2005,17-29 y.,2nd Quintile,Not born in Germany,0.14167,80,724,0.11626,0.16709
2005,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91696,635,695,0.89643,0.93749
2005,17-29 y.,3rd Quintile,Not born in Germany,0.08304,60,695,0.06251,0.10357
2005,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.93758,702,742,0.92016,0.95500
2005,17-29 y.,4th Quintile,Not born in Germany,0.06242,40,742,0.04500,0.07984
2005,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96704,736,736,0.95413,0.97995
2005,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.70874,661,896,0.67897,0.73851
2005,30-45 y.,1st Quintile,Not born in Germany,0.29126,235,896,0.26149,0.32103
2005,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81211,839,1039,0.78834,0.83587
2005,30-45 y.,2nd Quintile,Not born in Germany,0.18789,200,1039,0.16413,0.21166
2005,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86351,1028,1189,0.84399,0.88303
2005,30-45 y.,3rd Quintile,Not born in Germany,0.13649,161,1189,0.11697,0.15601
2005,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91149,1226,1339,0.89627,0.92671
2005,30-45 y.,4th Quintile,Not born in Germany,0.08851,113,1339,0.07329,0.10373
2005,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.92728,1537,1624,0.91465,0.93992
2005,30-45 y.,5th Quintile,Not born in Germany,0.07272,87,1624,0.06008,0.08535
2005,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70675,551,774,0.67466,0.73885
2005,46-65 y.,1st Quintile,Not born in Germany,0.29325,223,774,0.26115,0.32534
2005,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79462,790,962,0.76908,0.82016
2005,46-65 y.,2nd Quintile,Not born in Germany,0.20538,172,962,0.17984,0.23092
2005,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85328,955,1108,0.83244,0.87412
2005,46-65 y.,3rd Quintile,Not born in Germany,0.14672,153,1108,0.12588,0.16756
2005,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89017,1308,1476,0.87422,0.90613
2005,46-65 y.,4th Quintile,Not born in Germany,0.10983,168,1476,0.09387,0.12578
2005,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92448,2521,2695,0.91450,0.93446
2005,46-65 y.,5th Quintile,Not born in Germany,0.07552,174,2695,0.06554,0.08550
2005,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.77837,443,579,0.74451,0.81223
2005,66 and older,1st Quintile,Not born in Germany,0.22163,136,579,0.18777,0.25549
2005,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91265,812,908,0.89428,0.93103
2005,66 and older,2nd Quintile,Not born in Germany,0.08735,96,908,0.06897,0.10572
2005,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.94289,718,766,0.92645,0.95934
2005,66 and older,3rd Quintile,Not born in Germany,0.05711,48,766,0.04066,0.07355
2005,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93473,704,746,0.91699,0.95246
2005,66 and older,4th Quintile,Not born in Germany,0.06527,42,746,0.04754,0.08301
2005,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.93445,723,767,0.91693,0.95198
2005,66 and older,5th Quintile,Not born in Germany,0.06555,44,767,0.04802,0.08307
2006,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.85473,775,857,0.83112,0.87833
2006,17-29 y.,1st Quintile,Not born in Germany,0.14527,82,857,0.12167,0.16888
2006,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.87272,581,650,0.84708,0.89836
2006,17-29 y.,2nd Quintile,Not born in Germany,0.12728,69,650,0.10164,0.15292
2006,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89728,622,676,0.87438,0.92018
2006,17-29 y.,3rd Quintile,Not born in Germany,0.10272,54,676,0.07982,0.12562
2006,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91782,686,730,0.89789,0.93776
2006,17-29 y.,4th Quintile,Not born in Germany,0.08218,44,730,0.06224,0.10211
2006,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.94100,657,657,0.92297,0.95903
2006,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72045,606,813,0.68958,0.75132
2006,30-45 y.,1st Quintile,Not born in Germany,0.27955,207,813,0.24868,0.31042
2006,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.80296,790,976,0.77799,0.82792
2006,30-45 y.,2nd Quintile,Not born in Germany,0.19704,186,976,0.17208,0.22201
2006,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85610,947,1084,0.83520,0.87701
2006,30-45 y.,3rd Quintile,Not born in Germany,0.14390,137,1084,0.12299,0.16480
2006,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.90877,1130,1238,0.89272,0.92481
2006,30-45 y.,4th Quintile,Not born in Germany,0.09123,108,1238,0.07519,0.10728
2006,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93288,1384,1453,0.92001,0.94575
2006,30-45 y.,5th Quintile,Not born in Germany,0.06712,69,1453,0.05425,0.07999
2006,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.69789,584,782,0.66568,0.73009
2006,46-65 y.,1st Quintile,Not born in Germany,0.30211,198,782,0.26991,0.33432
2006,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.81035,678,830,0.78366,0.83703
2006,46-65 y.,2nd Quintile,Not born in Germany,0.18965,152,830,0.16297,0.21634
2006,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82586,893,1040,0.80280,0.84892
2006,46-65 y.,3rd Quintile,Not born in Germany,0.17414,147,1040,0.15108,0.19720
2006,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89217,1254,1383,0.87582,0.90852
2006,46-65 y.,4th Quintile,Not born in Germany,0.10783,129,1383,0.09148,0.12418
2006,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91247,2443,2625,0.90166,0.92329
2006,46-65 y.,5th Quintile,Not born in Germany,0.08753,182,2625,0.07671,0.09834
2006,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.76054,435,568,0.72541,0.79567
2006,66 and older,1st Quintile,Not born in Germany,0.23946,133,568,0.20433,0.27459
2006,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.92410,837,928,0.90705,0.94115
2006,66 and older,2nd Quintile,Not born in Germany,0.07590,91,928,0.05885,0.09295
2006,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.91680,779,839,0.89810,0.93550
2006,66 and older,3rd Quintile,Not born in Germany,0.08320,60,839,0.06450,0.10190
2006,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.93657,639,681,0.91825,0.95489
2006,66 and older,4th Quintile,Not born in Germany,0.06343,42,681,0.04511,0.08175
2006,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94091,766,811,0.92467,0.95715
2006,66 and older,5th Quintile,Not born in Germany,0.05909,45,811,0.04285,0.07533
2007,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.86031,835,931,0.83802,0.88259
2007,17-29 y.,1st Quintile,Not born in Germany,0.13969,96,931,0.11741,0.16198
2007,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86576,655,730,0.84101,0.89051
2007,17-29 y.,2nd Quintile,Not born in Germany,0.13424,75,730,0.10949,0.15899
2007,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89976,648,701,0.87751,0.92201
2007,17-29 y.,3rd Quintile,Not born in Germany,0.10024,53,701,0.07799,0.12249
2007,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95205,693,729,0.93653,0.96757
2007,17-29 y.,4th Quintile,Not born in Germany,0.04795,36,729,0.03243,0.06347
2007,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95549,623,623,0.93928,0.97170
2007,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.72926,605,801,0.69847,0.76005
2007,30-45 y.,1st Quintile,Not born in Germany,0.27074,196,801,0.23995,0.30153
2007,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78881,827,1014,0.76367,0.81394
2007,30-45 y.,2nd Quintile,Not born in Germany,0.21119,187,1014,0.18606,0.23633
2007,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.87189,992,1126,0.85236,0.89142
2007,30-45 y.,3rd Quintile,Not born in Germany,0.12811,134,1126,0.10858,0.14764
2007,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.91616,1197,1295,0.90106,0.93127
2007,30-45 y.,4th Quintile,Not born in Germany,0.08384,98,1295,0.06873,0.09894
2007,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.93970,1402,1473,0.92754,0.95186
2007,30-45 y.,5th Quintile,Not born in Germany,0.06030,71,1473,0.04814,0.07246
