year,quintil_oecd,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,5th Quintile,Urban regions,Not born in Germany,0.06504,288,4175,0.05756,0.07253
2013,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.96067,1346,1396,0.95047,0.97087
2013,5th Quintile,Rural regions,Not born in Germany,0.03933,50,1396,0.02913,0.04953
2014,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.70300,2375,3836,0.68853,0.71746
2014,1st Quintile,Urban regions,Not born in Germany,0.29700,1461,3836,0.28254,0.31147
2014,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.85253,1666,2188,0.83767,0.86739
2014,1st Quintile,Rural regions,Not born in Germany,0.14747,522,2188,0.13261,0.16233
2014,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.77848,2492,3483,0.76469,0.79228
2014,2nd Quintile,Urban regions,Not born in Germany,0.22152,991,3483,0.20772,0.23531
2014,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.88528,1824,2175,0.87188,0.89868
2014,2nd Quintile,Rural regions,Not born in Germany,0.11472,351,2175,0.10132,0.12812
2014,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.85012,2603,3243,0.83783,0.86240
2014,3rd Quintile,Urban regions,Not born in Germany,0.14988,640,3243,0.13760,0.16217
2014,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91126,1763,2019,0.89885,0.92367
2014,3rd Quintile,Rural regions,Not born in Germany,0.08874,256,2019,0.07633,0.10115
2014,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90492,2936,3409,0.89507,0.91477
2014,4th Quintile,Urban regions,Not born in Germany,0.09508,473,3409,0.08523,0.10493
2014,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.95079,1704,1835,0.94089,0.96069
2014,4th Quintile,Rural regions,Not born in Germany,0.04921,131,1835,0.03931,0.05911
2014,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91430,3647,4068,0.90570,0.92290
2014,5th Quintile,Urban regions,Not born in Germany,0.08570,421,4068,0.07710,0.09430
2014,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.93366,1307,1391,0.92058,0.94674
2014,5th Quintile,Rural regions,Not born in Germany,0.06634,84,1391,0.05326,0.07942
2015,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.72027,2164,3349,0.70507,0.73548
2015,1st Quintile,Urban regions,Not born in Germany,0.27973,1185,3349,0.26452,0.29493
2015,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.85023,1522,1962,0.83443,0.86602
2015,1st Quintile,Rural regions,Not born in Germany,0.14977,440,1962,0.13398,0.16557
2015,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.78912,2412,3241,0.77507,0.80316
2015,2nd Quintile,Urban regions,Not born in Germany,0.21088,829,3241,0.19684,0.22493
2015,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.90618,1826,2142,0.89383,0.91854
2015,2nd Quintile,Rural regions,Not born in Germany,0.09382,316,2142,0.08146,0.10617
2015,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86581,2438,3056,0.85373,0.87790
2015,3rd Quintile,Urban regions,Not born in Germany,0.13419,618,3056,0.12210,0.14627
2015,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.91892,1690,1894,0.90663,0.93122
2015,3rd Quintile,Rural regions,Not born in Germany,0.08108,204,1894,0.06878,0.09337
2015,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90331,2736,3127,0.89295,0.91367
2015,4th Quintile,Urban regions,Not born in Germany,0.09669,391,3127,0.08633,0.10705
2015,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94620,1596,1724,0.93555,0.95686
2015,4th Quintile,Rural regions,Not born in Germany,0.05380,128,1724,0.04314,0.06445
2015,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91735,3460,3844,0.90864,0.92605
2015,5th Quintile,Urban regions,Not born in Germany,0.08265,384,3844,0.07395,0.09136
2015,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94192,1254,1327,0.92933,0.95451
2015,5th Quintile,Rural regions,Not born in Germany,0.05808,73,1327,0.04549,0.07067
2016,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.69891,1964,3315,0.68329,0.71453
2016,1st Quintile,Urban regions,Not born in Germany,0.30109,1351,3315,0.28547,0.31671
2016,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.82916,1405,1919,0.81232,0.84600
2016,1st Quintile,Rural regions,Not born in Germany,0.17084,514,1919,0.15400,0.18768
2016,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.77876,2269,3162,0.76429,0.79323
2016,2nd Quintile,Urban regions,Not born in Germany,0.22124,893,3162,0.20677,0.23571
2016,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.88197,1688,2069,0.86806,0.89587
2016,2nd Quintile,Rural regions,Not born in Germany,0.11803,381,2069,0.10413,0.13194
2016,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.83992,2301,2917,0.82661,0.85323
2016,3rd Quintile,Urban regions,Not born in Germany,0.16008,616,2917,0.14677,0.17339
2016,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92585,1596,1789,0.91370,0.93799
2016,3rd Quintile,Rural regions,Not born in Germany,0.07415,193,1789,0.06201,0.08630
2016,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.88328,2584,3068,0.87192,0.89464
2016,4th Quintile,Urban regions,Not born in Germany,0.11672,484,3068,0.10536,0.12808
2016,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94249,1507,1642,0.93123,0.95376
2016,4th Quintile,Rural regions,Not born in Germany,0.05751,135,1642,0.04624,0.06877
2016,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90717,3243,3649,0.89775,0.91659
2016,5th Quintile,Urban regions,Not born in Germany,0.09283,406,3649,0.08341,0.10225
2016,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.92700,1186,1278,0.91273,0.94127
2016,5th Quintile,Rural regions,Not born in Germany,0.07300,92,1278,0.05873,0.08727
2017,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.68607,1885,4250,0.67211,0.70002
2017,1st Quintile,Urban regions,Not born in Germany,0.31393,2365,4250,0.29998,0.32789
2017,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.79570,1332,2227,0.77895,0.81245
2017,1st Quintile,Rural regions,Not born in Germany,0.20430,895,2227,0.18755,0.22105
2017,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.76062,2144,3060,0.74550,0.77574
2017,2nd Quintile,Urban regions,Not born in Germany,0.23938,916,3060,0.22426,0.25450
2017,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.89218,1588,1970,0.87848,0.90588
2017,2nd Quintile,Rural regions,Not born in Germany,0.10782,382,1970,0.09412,0.12152
2017,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.83920,2216,2761,0.82550,0.85291
2017,3rd Quintile,Urban regions,Not born in Germany,0.16080,545,2761,0.14709,0.17450
2017,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92380,1562,1767,0.91143,0.93618
2017,3rd Quintile,Rural regions,Not born in Germany,0.07620,205,1767,0.06382,0.08857
2017,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.88959,2482,2880,0.87814,0.90104
2017,4th Quintile,Urban regions,Not born in Germany,0.11041,398,2880,0.09896,0.12186
2017,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.92916,1426,1538,0.91633,0.94199
2017,4th Quintile,Rural regions,Not born in Germany,0.07084,112,1538,0.05801,0.08367
2017,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.91035,3086,3450,0.90081,0.91988
2017,5th Quintile,Urban regions,Not born in Germany,0.08965,364,3450,0.08012,0.09919
2017,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.92959,1068,1142,0.91474,0.94443
2017,5th Quintile,Rural regions,Not born in Germany,0.07041,74,1142,0.05557,0.08526
2018,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.69481,1989,4916,0.68193,0.70768
2018,1st Quintile,Urban regions,Not born in Germany,0.30519,2927,4916,0.29232,0.31807
2018,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.80326,1417,2539,0.78780,0.81873
2018,1st Quintile,Rural regions,Not born in Germany,0.19674,1122,2539,0.18127,0.21220
2018,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.77664,2412,3352,0.76254,0.79075
2018,2nd Quintile,Urban regions,Not born in Germany,0.22336,940,3352,0.20925,0.23746
2018,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.89642,1754,2103,0.88340,0.90945
2018,2nd Quintile,Rural regions,Not born in Germany,0.10358,349,2103,0.09055,0.11660
2018,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.82892,2403,3030,0.81551,0.84233
2018,3rd Quintile,Urban regions,Not born in Germany,0.17108,627,3030,0.15767,0.18449
2018,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92559,1655,1865,0.91368,0.93750
2018,3rd Quintile,Rural regions,Not born in Germany,0.07441,210,1865,0.06250,0.08632
2018,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.88262,2691,3113,0.87131,0.89393
2018,4th Quintile,Urban regions,Not born in Germany,0.11738,422,3113,0.10607,0.12869
2018,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94160,1567,1686,0.93040,0.95280
2018,4th Quintile,Rural regions,Not born in Germany,0.05840,119,1686,0.04720,0.06960
2018,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.90567,3402,3763,0.89633,0.91501
2018,5th Quintile,Urban regions,Not born in Germany,0.09433,361,3763,0.08499,0.10367
2018,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.92915,1293,1368,0.91554,0.94275
2018,5th Quintile,Rural regions,Not born in Germany,0.07085,75,1368,0.05725,0.08446
2019,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.68195,1925,4938,0.66896,0.69494
2019,1st Quintile,Urban regions,Not born in Germany,0.31805,3013,4938,0.30506,0.33104
2019,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.80899,1340,2436,0.79338,0.82460
2019,1st Quintile,Rural regions,Not born in Germany,0.19101,1096,2436,0.17540,0.20662
2019,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.76998,2239,3059,0.75506,0.78489
2019,2nd Quintile,Urban regions,Not born in Germany,0.23002,820,3059,0.21511,0.24494
2019,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.89557,1665,1996,0.88215,0.90899
2019,2nd Quintile,Rural regions,Not born in Germany,0.10443,331,1996,0.09101,0.11785
2019,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.82566,2318,2828,0.81167,0.83965
2019,3rd Quintile,Urban regions,Not born in Germany,0.17434,510,2828,0.16035,0.18833
2019,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.90609,1542,1709,0.89225,0.91992
2019,3rd Quintile,Rural regions,Not born in Germany,0.09391,167,1709,0.08008,0.10775
2019,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.88060,2484,2819,0.86863,0.89258
2019,4th Quintile,Urban regions,Not born in Germany,0.11940,335,2819,0.10742,0.13137
2019,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94113,1415,1526,0.92932,0.95295
2019,4th Quintile,Rural regions,Not born in Germany,0.05887,111,1526,0.04705,0.07068
2019,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89296,3182,3554,0.88279,0.90313
2019,5th Quintile,Urban regions,Not born in Germany,0.10704,372,3554,0.09687,0.11721
2019,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.92509,1237,1320,0.91088,0.93930
2019,5th Quintile,Rural regions,Not born in Germany,0.07491,83,1320,0.06070,0.08912
2020,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.70680,1876,4541,0.69356,0.72004
2020,1st Quintile,Urban regions,Not born in Germany,0.29320,2665,4541,0.27996,0.30644
2020,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.80629,1275,2256,0.78998,0.82260
2020,1st Quintile,Rural regions,Not born in Germany,0.19371,981,2256,0.17740,0.21002
2020,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.79977,2232,2969,0.78537,0.81416
2020,2nd Quintile,Urban regions,Not born in Germany,0.20023,737,2969,0.18584,0.21463
2020,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.90428,1655,1995,0.89136,0.91719
2020,2nd Quintile,Rural regions,Not born in Germany,0.09572,340,1995,0.08281,0.10864
2020,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.86064,2317,2760,0.84772,0.87356
2020,3rd Quintile,Urban regions,Not born in Germany,0.13936,443,2760,0.12644,0.15228
2020,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.93643,1425,1562,0.92433,0.94854
2020,3rd Quintile,Rural regions,Not born in Germany,0.06357,137,1562,0.05146,0.07567
2020,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89452,2637,2996,0.88352,0.90552
2020,4th Quintile,Urban regions,Not born in Germany,0.10548,359,2996,0.09448,0.11648
2020,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.93779,1481,1600,0.92595,0.94963
2020,4th Quintile,Rural regions,Not born in Germany,0.06221,119,1600,0.05037,0.07405
2020,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89951,4011,4430,0.89065,0.90836
2020,5th Quintile,Urban regions,Not born in Germany,0.10049,419,4430,0.09164,0.10935
2020,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.94004,1528,1613,0.92845,0.95163
2020,5th Quintile,Rural regions,Not born in Germany,0.05996,85,1613,0.04837,0.07155
2021,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.70038,1371,3432,0.68505,0.71571
2021,1st Quintile,Urban regions,Not born in Germany,0.29962,2061,3432,0.28429,0.31495
2021,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.80895,880,1488,0.78896,0.82893
2021,1st Quintile,Rural regions,Not born in Germany,0.19105,608,1488,0.17107,0.21104
2021,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.80019,1533,2246,0.78365,0.81673
2021,2nd Quintile,Urban regions,Not born in Germany,0.19981,713,2246,0.18327,0.21635
2021,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.88869,1145,1394,0.87218,0.90521
2021,2nd Quintile,Rural regions,Not born in Germany,0.11131,249,1394,0.09479,0.12782
2021,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.84492,1633,2048,0.82924,0.86060
2021,3rd Quintile,Urban regions,Not born in Germany,0.15508,415,2048,0.13940,0.17076
2021,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92623,1046,1166,0.91122,0.94124
2021,3rd Quintile,Rural regions,Not born in Germany,0.07377,120,1166,0.05876,0.08878
2021,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.86839,1820,2148,0.85409,0.88269
2021,4th Quintile,Urban regions,Not born in Germany,0.13161,328,2148,0.11731,0.14591
2021,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.93486,1021,1097,0.92026,0.94947
2021,4th Quintile,Rural regions,Not born in Germany,0.06514,76,1097,0.05053,0.07974
2021,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89510,2844,3207,0.88449,0.90571
2021,5th Quintile,Urban regions,Not born in Germany,0.10490,363,3207,0.09429,0.11551
2021,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.92168,1051,1130,0.90600,0.93735
2021,5th Quintile,Rural regions,Not born in Germany,0.07832,79,1130,0.06265,0.09400
2022,1st Quintile,Urban regions,Born in Germany or immigrated <1950,0.65887,1234,3075,0.64211,0.67563
2022,1st Quintile,Urban regions,Not born in Germany,0.34113,1841,3075,0.32437,0.35789
2022,1st Quintile,Rural regions,Born in Germany or immigrated <1950,0.79868,772,1314,0.77699,0.82037
2022,1st Quintile,Rural regions,Not born in Germany,0.20132,542,1314,0.17963,0.22301
2022,2nd Quintile,Urban regions,Born in Germany or immigrated <1950,0.81350,1423,2043,0.79660,0.83039
2022,2nd Quintile,Urban regions,Not born in Germany,0.18650,620,2043,0.16961,0.20340
2022,2nd Quintile,Rural regions,Born in Germany or immigrated <1950,0.87768,1040,1252,0.85952,0.89584
2022,2nd Quintile,Rural regions,Not born in Germany,0.12232,212,1252,0.10416,0.14048
2022,3rd Quintile,Urban regions,Born in Germany or immigrated <1950,0.85091,1542,1931,0.83502,0.86680
2022,3rd Quintile,Urban regions,Not born in Germany,0.14909,389,1931,0.13320,0.16498
2022,3rd Quintile,Rural regions,Born in Germany or immigrated <1950,0.92963,969,1077,0.91434,0.94491
2022,3rd Quintile,Rural regions,Not born in Germany,0.07037,108,1077,0.05509,0.08566
2022,4th Quintile,Urban regions,Born in Germany or immigrated <1950,0.87886,1768,2091,0.86487,0.89285
2022,4th Quintile,Urban regions,Not born in Germany,0.12114,323,2091,0.10715,0.13513
2022,4th Quintile,Rural regions,Born in Germany or immigrated <1950,0.93287,988,1061,0.91781,0.94794
2022,4th Quintile,Rural regions,Not born in Germany,0.06713,73,1061,0.05206,0.08219
2022,5th Quintile,Urban regions,Born in Germany or immigrated <1950,0.89249,2679,2986,0.88137,0.90360
2022,5th Quintile,Urban regions,Not born in Germany,0.10751,307,2986,0.09640,0.11863
2022,5th Quintile,Rural regions,Born in Germany or immigrated <1950,0.91639,1000,1072,0.89981,0.93297
2022,5th Quintile,Rural regions,Not born in Germany,0.08361,72,1072,0.06703,0.10019
