"germborn","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht in Deutschland geboren","2004","Hauptschule","2","454","0.161473302451168","0.14683696004752","0.176109644854817"
"nicht in Deutschland geboren","2004","Hauptschule","3","188","0.103325335166546","0.0886872545132534","0.117963415819839"
"nicht in Deutschland geboren","2004","Hauptschule","4","144","0.0916498522715319","0.076201284513058","0.107098420030006"
"nicht in Deutschland geboren","2004","Hauptschule","5 Einkommensstärkstes Quintil","60","0.0946508482001969","0.0717194133990339","0.11758228300136"
"nicht in Deutschland geboren","2004","Realschule","1 Einkommensschwächstes Quintil","33","0.0419254608612863","0.0297739992872442","0.0540769224353283"
"nicht in Deutschland geboren","2004","Realschule","2","67","0.0561010554458477","0.0436965164248424","0.0685055944668531"
"nicht in Deutschland geboren","2004","Realschule","3","53","0.0586832705788316","0.0453296308827139","0.0720369102749493"
"nicht in Deutschland geboren","2004","Realschule","4","34","0.0350920888070256","0.0245616461288576","0.0456225314851936"
"nicht in Deutschland geboren","2004","Realschule","5 Einkommensstärkstes Quintil","17","","",""
"in Deutschland geboren","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","309","0.69712806035325","0.653339193308288","0.740916927398211"
"in Deutschland geboren","2005","(Fach-)Abitur","2","354","0.757547983328685","0.717729376658922","0.797366589998448"
"in Deutschland geboren","2005","(Fach-)Abitur","3","328","0.776841548407673","0.736341273929759","0.817341822885586"
"in Deutschland geboren","2005","(Fach-)Abitur","4","456","0.878130535627849","0.849766721429012","0.906494349826686"
"in Deutschland geboren","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","477","0.919908781290864","0.89637441685567","0.943443145726059"
"in Deutschland geboren","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","197","0.578843423320483","0.52457629053652","0.633110556104445"
"in Deutschland geboren","2005","(noch) kein Abschluss","2","164","0.765576111877466","0.709340041791361","0.821812181963571"
"in Deutschland geboren","2005","(noch) kein Abschluss","3","92","0.783488857421053","0.707211503678401","0.859766211163705"
"in Deutschland geboren","2005","(noch) kein Abschluss","4","110","0.824604715246442","0.758462597761977","0.890746832730906"
"in Deutschland geboren","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","122","0.917192096448256","0.869817834007779","0.964566358888733"
"in Deutschland geboren","2005","AkademikerIn","1 Einkommensschwächstes Quintil","246","0.703535354686122","0.652197145257154","0.75487356411509"
"in Deutschland geboren","2005","AkademikerIn","2","378","0.799898402618705","0.762685007127982","0.837111798109428"
"in Deutschland geboren","2005","AkademikerIn","3","535","0.868706359216209","0.841570226521522","0.895842491910895"
"in Deutschland geboren","2005","AkademikerIn","4","928","0.927452761380035","0.911245602695011","0.943659920065059"
"in Deutschland geboren","2005","AkademikerIn","5 Einkommensstärkstes Quintil","1740","0.930342448992007","0.918707546559118","0.941977351424896"
"in Deutschland geboren","2005","Hauptschule","1 Einkommensschwächstes Quintil","1483","0.785162894578721","0.76677276164658","0.803553027510861"
"in Deutschland geboren","2005","Hauptschule","2","1864","0.847048563106354","0.832132780855437","0.861964345357272"
"in Deutschland geboren","2005","Hauptschule","3","1337","0.880167005333551","0.863972988083591","0.896361022583511"
"in Deutschland geboren","2005","Hauptschule","4","1121","0.904455936802753","0.888166165155074","0.920745708450431"
"in Deutschland geboren","2005","Hauptschule","5 Einkommensstärkstes Quintil","577","0.926109732775774","0.90555188047822","0.946667585073328"
"in Deutschland geboren","2005","Realschule","1 Einkommensschwächstes Quintil","1011","0.949112376172384","0.935832160580293","0.962392591764475"
"in Deutschland geboren","2005","Realschule","2","1111","0.933620363434499","0.919349724160476","0.947891002708522"
"in Deutschland geboren","2005","Realschule","3","1119","0.963849403733895","0.953093578535895","0.974605228931896"
"in Deutschland geboren","2005","Realschule","4","1093","0.958811206050058","0.947239717646445","0.970382694453672"
"in Deutschland geboren","2005","Realschule","5 Einkommensstärkstes Quintil","855","0.963349167164728","0.950898923488466","0.975799410840991"
"nicht in Deutschland geboren","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","114","0.30287193964675","0.259083072601789","0.346660806691712"
"nicht in Deutschland geboren","2005","(Fach-)Abitur","2","91","0.242452016671315","0.202633410001552","0.282270623341078"
"nicht in Deutschland geboren","2005","(Fach-)Abitur","3","78","0.223158451592327","0.182658177114414","0.263658726070241"
"nicht in Deutschland geboren","2005","(Fach-)Abitur","4","55","0.121869464372151","0.0935056501733138","0.150233278570988"
"nicht in Deutschland geboren","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","34","0.0800912187091357","0.0565568542739414","0.10362558314433"
"nicht in Deutschland geboren","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","121","0.421156576679517","0.366889443895555","0.475423709463479"
"nicht in Deutschland geboren","2005","(noch) kein Abschluss","2","54","0.234423888122534","0.178187818036429","0.290659958208639"
"nicht in Deutschland geboren","2005","(noch) kein Abschluss","3","20","","",""
"nicht in Deutschland geboren","2005","(noch) kein Abschluss","4","17","","",""
"nicht in Deutschland geboren","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"nicht in Deutschland geboren","2005","AkademikerIn","1 Einkommensschwächstes Quintil","58","0.296464645313878","0.24512643588491","0.347802854742846"
"nicht in Deutschland geboren","2005","AkademikerIn","2","66","0.200101597381295","0.162888201890572","0.237314992872017"
"nicht in Deutschland geboren","2005","AkademikerIn","3","60","0.131293640783791","0.104157508089105","0.158429773478478"
"nicht in Deutschland geboren","2005","AkademikerIn","4","56","0.072547238619965","0.0563400799349407","0.0887543973049892"
"nicht in Deutschland geboren","2005","AkademikerIn","5 Einkommensstärkstes Quintil","99","0.0696575510079932","0.0580226485751039","0.0812924534408824"
"nicht in Deutschland geboren","2005","Hauptschule","1 Einkommensschwächstes Quintil","433","0.214837105421279","0.196446972489139","0.23322723835342"
"nicht in Deutschland geboren","2005","Hauptschule","2","373","0.152951436893646","0.138035654642728","0.167867219144563"
"nicht in Deutschland geboren","2005","Hauptschule","3","208","0.119832994666449","0.103638977416489","0.136027011916409"
"nicht in Deutschland geboren","2005","Hauptschule","4","130","0.0955440631972471","0.0792542915495688","0.111833834844925"
"nicht in Deutschland geboren","2005","Hauptschule","5 Einkommensstärkstes Quintil","45","0.0738902672242259","0.0533324149266716","0.0944481195217802"
"nicht in Deutschland geboren","2005","Realschule","1 Einkommensschwächstes Quintil","41","0.0508876238276162","0.0376074082355252","0.0641678394197072"
"nicht in Deutschland geboren","2005","Realschule","2","58","0.0663796365655006","0.0521089972914776","0.0806502758395235"
"nicht in Deutschland geboren","2005","Realschule","3","38","0.0361505962661047","0.025394771068104","0.0469064214641053"
"nicht in Deutschland geboren","2005","Realschule","4","40","0.0411887939499417","0.0296173055463277","0.0527602823535556"
"nicht in Deutschland geboren","2005","Realschule","5 Einkommensstärkstes Quintil","20","","",""
"in Deutschland geboren","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","339","0.723646423083416","0.68209711073599","0.765195735430841"
"in Deutschland geboren","2006","(Fach-)Abitur","2","353","0.683637169124238","0.641946419621547","0.725327918626929"
"in Deutschland geboren","2006","(Fach-)Abitur","3","396","0.807420975610075","0.77180932184027","0.843032629379881"
"in Deutschland geboren","2006","(Fach-)Abitur","4","472","0.878389578058276","0.850642741797755","0.906136414318797"
"in Deutschland geboren","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","495","0.920181288436491","0.897086748749333","0.943275828123648"
"in Deutschland geboren","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","184","0.568994902630358","0.511900364933794","0.626089440326923"
"in Deutschland geboren","2006","(noch) kein Abschluss","2","163","0.819516652614137","0.766741382192611","0.872291923035662"
"in Deutschland geboren","2006","(noch) kein Abschluss","3","125","0.825882791352566","0.763730072876246","0.888035509828886"
"in Deutschland geboren","2006","(noch) kein Abschluss","4","120","0.777041899040039","0.70759667318538","0.846487124894698"
"in Deutschland geboren","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","112","0.946714685470528","0.906360560544375","0.98706881039668"
"in Deutschland geboren","2006","AkademikerIn","1 Einkommensschwächstes Quintil","261","0.692195522179267","0.642089358762084","0.74230168559645"
"in Deutschland geboren","2006","AkademikerIn","2","419","0.805256369737745","0.770264733185171","0.84024800629032"
"in Deutschland geboren","2006","AkademikerIn","3","641","0.877926576960514","0.853709640934433","0.902143512986595"
"in Deutschland geboren","2006","AkademikerIn","4","1038","0.931431264795997","0.91647637378351","0.946386155808485"
"in Deutschland geboren","2006","AkademikerIn","5 Einkommensstärkstes Quintil","1852","0.925403514591451","0.913771771249476","0.937035257933427"
"in Deutschland geboren","2006","Hauptschule","1 Einkommensschwächstes Quintil","1623","0.76903520702672","0.75091465923588","0.78715575481756"
"in Deutschland geboren","2006","Hauptschule","2","2027","0.852734704035096","0.838518650254381","0.866950757815811"
"in Deutschland geboren","2006","Hauptschule","3","1456","0.889911014725542","0.874780893423777","0.905041136027307"
"in Deutschland geboren","2006","Hauptschule","4","1271","0.909298933935035","0.894228681606304","0.924369186263766"
"in Deutschland geboren","2006","Hauptschule","5 Einkommensstärkstes Quintil","584","0.917878445351809","0.89643971888578","0.939317171817838"
"in Deutschland geboren","2006","Realschule","1 Einkommensschwächstes Quintil","1047","0.955551259814208","0.943288451356009","0.967814068272408"
"in Deutschland geboren","2006","Realschule","2","1232","0.929047511647724","0.915117688170811","0.942977335124636"
"in Deutschland geboren","2006","Realschule","3","1192","0.97239368598734","0.963196149590312","0.981591222384368"
"in Deutschland geboren","2006","Realschule","4","1190","0.958815507617293","0.947728230698998","0.969902784535589"
"in Deutschland geboren","2006","Realschule","5 Einkommensstärkstes Quintil","922","0.973125005612008","0.962781355959865","0.983468655264151"
"nicht in Deutschland geboren","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","106","0.276353576916584","0.234804264569159","0.31790288926401"
"nicht in Deutschland geboren","2006","(Fach-)Abitur","2","125","0.316362830875762","0.274672081373071","0.358053580378453"
"nicht in Deutschland geboren","2006","(Fach-)Abitur","3","75","0.192579024389925","0.156967370620119","0.22819067815973"
"nicht in Deutschland geboren","2006","(Fach-)Abitur","4","61","0.121610421941724","0.0938635856812028","0.149357258202245"
"nicht in Deutschland geboren","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","34","0.0798187115635092","0.0567241718763516","0.102913251250667"
"nicht in Deutschland geboren","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","105","0.431005097369642","0.373910559673077","0.488099635066206"
"nicht in Deutschland geboren","2006","(noch) kein Abschluss","2","41","0.180483347385863","0.127708076964338","0.233258617807389"
"nicht in Deutschland geboren","2006","(noch) kein Abschluss","3","18","","",""
"nicht in Deutschland geboren","2006","(noch) kein Abschluss","4","18","","",""
"nicht in Deutschland geboren","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"nicht in Deutschland geboren","2006","AkademikerIn","1 Einkommensschwächstes Quintil","65","0.307804477820733","0.25769831440355","0.357910641237916"
"nicht in Deutschland geboren","2006","AkademikerIn","2","73","0.194743630262255","0.15975199370968","0.229735266814829"
"nicht in Deutschland geboren","2006","AkademikerIn","3","61","0.122073423039486","0.0978564870134054","0.146290359065567"
"nicht in Deutschland geboren","2006","AkademikerIn","4","59","0.0685687352040025","0.0536138441915147","0.0835236262164903"
"nicht in Deutschland geboren","2006","AkademikerIn","5 Einkommensstärkstes Quintil","108","0.0745964854085488","0.0629647420665731","0.0862282287505245"
"nicht in Deutschland geboren","2006","Hauptschule","1 Einkommensschwächstes Quintil","455","0.23096479297328","0.21284424518244","0.24908534076412"
"nicht in Deutschland geboren","2006","Hauptschule","2","360","0.147265295964904","0.133049242184189","0.161481349745619"
"nicht in Deutschland geboren","2006","Hauptschule","3","188","0.110088985274458","0.0949588639726931","0.125219106576223"
"nicht in Deutschland geboren","2006","Hauptschule","4","124","0.0907010660649647","0.0756308137362335","0.105771318393696"
"nicht in Deutschland geboren","2006","Hauptschule","5 Einkommensstärkstes Quintil","46","0.0821215546481909","0.060682828182162","0.10356028111422"
"nicht in Deutschland geboren","2006","Realschule","1 Einkommensschwächstes Quintil","38","0.044448740185792","0.0321859317275925","0.0567115486439914"
"nicht in Deutschland geboren","2006","Realschule","2","73","0.0709524883522763","0.0570226648753637","0.0848823118291888"
"nicht in Deutschland geboren","2006","Realschule","3","27","","",""
"nicht in Deutschland geboren","2006","Realschule","4","44","0.0411844923827068","0.0300972154644115","0.052271769301002"
"nicht in Deutschland geboren","2006","Realschule","5 Einkommensstärkstes Quintil","17","","",""
"in Deutschland geboren","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","298","0.720940073770944","0.676929202724194","0.764950944817693"
"in Deutschland geboren","2007","(Fach-)Abitur","2","358","0.70950356574556","0.668195315917282","0.750811815573838"
"in Deutschland geboren","2007","(Fach-)Abitur","3","377","0.829907178223139","0.795270468727924","0.864543887718354"
"in Deutschland geboren","2007","(Fach-)Abitur","4","482","0.883679968618138","0.856512701020348","0.910847236215929"
"in Deutschland geboren","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","475","0.910677172424934","0.885972644069859","0.935381700780008"
"in Deutschland geboren","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","180","0.629062784635604","0.570903058306446","0.687222510964762"
"in Deutschland geboren","2007","(noch) kein Abschluss","2","173","0.766642631027466","0.710366340023972","0.82291892203096"
"in Deutschland geboren","2007","(noch) kein Abschluss","3","113","0.824964221284911","0.758613783796393","0.891314658773429"
"in Deutschland geboren","2007","(noch) kein Abschluss","4","128","0.890915242951272","0.838902617425193","0.942927868477351"
"in Deutschland geboren","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","90","0.892056669383295","0.8296572688108","0.95445606995579"
"in Deutschland geboren","2007","AkademikerIn","1 Einkommensschwächstes Quintil","215","0.66996912643959","0.614393236787279","0.725545016091901"
"in Deutschland geboren","2007","AkademikerIn","2","398","0.817461690898292","0.782084278171969","0.852839103624615"
"in Deutschland geboren","2007","AkademikerIn","3","574","0.884997460443114","0.860125255960994","0.909869664925233"
"in Deutschland geboren","2007","AkademikerIn","4","982","0.915646633686749","0.898820566813639","0.932472700559859"
"in Deutschland geboren","2007","AkademikerIn","5 Einkommensstärkstes Quintil","1876","0.933827875986354","0.922867496898182","0.944788255074525"
"in Deutschland geboren","2007","Hauptschule","1 Einkommensschwächstes Quintil","1432","0.773843881206941","0.754555318716188","0.793132443697695"
"in Deutschland geboren","2007","Hauptschule","2","1801","0.837506239668475","0.8218508084867","0.853161670850249"
"in Deutschland geboren","2007","Hauptschule","3","1360","0.888975747313652","0.873103671589701","0.904847823037602"
"in Deutschland geboren","2007","Hauptschule","4","1188","0.909887751405123","0.894417193730617","0.925358309079629"
"in Deutschland geboren","2007","Hauptschule","5 Einkommensstärkstes Quintil","552","0.897782759602551","0.873543454098148","0.922022065106953"
"in Deutschland geboren","2007","Realschule","1 Einkommensschwächstes Quintil","923","0.94723390328364","0.933084279625507","0.961383526941773"
"in Deutschland geboren","2007","Realschule","2","1175","0.939924599481848","0.926677106409034","0.953172092554662"
"in Deutschland geboren","2007","Realschule","3","1118","0.969746951079391","0.959847457983593","0.979646444175189"
"in Deutschland geboren","2007","Realschule","4","1160","0.967685827193537","0.957647215047261","0.977724439339813"
"in Deutschland geboren","2007","Realschule","5 Einkommensstärkstes Quintil","878","0.974275732675942","0.963915623808033","0.984635841543851"
"nicht in Deutschland geboren","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","101","0.279059926229056","0.235049055182307","0.323070797275806"
"nicht in Deutschland geboren","2007","(Fach-)Abitur","2","106","0.29049643425444","0.249188184426162","0.331804684082718"
"nicht in Deutschland geboren","2007","(Fach-)Abitur","3","75","0.170092821776861","0.135456112281645","0.204729531272076"
"nicht in Deutschland geboren","2007","(Fach-)Abitur","4","53","0.116320031381862","0.0891527637840713","0.143487298979652"
"nicht in Deutschland geboren","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","37","0.0893228275750663","0.0646182992199917","0.114027355930141"
"nicht in Deutschland geboren","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","85","0.370937215364396","0.312777489035238","0.429096941693554"
"nicht in Deutschland geboren","2007","(noch) kein Abschluss","2","44","0.233357368972534","0.17708107796904","0.289633659976028"
"nicht in Deutschland geboren","2007","(noch) kein Abschluss","3","13","","",""
"nicht in Deutschland geboren","2007","(noch) kein Abschluss","4","10","","",""
"nicht in Deutschland geboren","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"nicht in Deutschland geboren","2007","AkademikerIn","1 Einkommensschwächstes Quintil","60","0.33003087356041","0.274454983908099","0.385606763212721"
"nicht in Deutschland geboren","2007","AkademikerIn","2","60","0.182538309101708","0.147160896375385","0.217915721828031"
"nicht in Deutschland geboren","2007","AkademikerIn","3","58","0.115002539556886","0.0901303350747664","0.139874744039006"
"nicht in Deutschland geboren","2007","AkademikerIn","4","66","0.0843533663132507","0.0675272994401407","0.101179433186361"
"nicht in Deutschland geboren","2007","AkademikerIn","5 Einkommensstärkstes Quintil","100","0.0661721240136463","0.0552117449254747","0.0771325031018179"
"nicht in Deutschland geboren","2007","Hauptschule","1 Einkommensschwächstes Quintil","375","0.226156118793059","0.206867556302305","0.245444681283812"
"nicht in Deutschland geboren","2007","Hauptschule","2","332","0.162493760331525","0.146838329149751","0.1781491915133"
"nicht in Deutschland geboren","2007","Hauptschule","3","145","0.111024252686348","0.0951521769623975","0.126896328410299"
"nicht in Deutschland geboren","2007","Hauptschule","4","128","0.0901122485948769","0.0746416909203706","0.105582806269383"
"nicht in Deutschland geboren","2007","Hauptschule","5 Einkommensstärkstes Quintil","48","0.102217240397449","0.0779779348930465","0.126456545901852"
"nicht in Deutschland geboren","2007","Realschule","1 Einkommensschwächstes Quintil","36","0.05276609671636","0.038616473058227","0.066915720374493"
"nicht in Deutschland geboren","2007","Realschule","2","61","0.060075400518152","0.0468279074453381","0.0733228935909659"
"nicht in Deutschland geboren","2007","Realschule","3","32","0.0302530489206094","0.0203535558248114","0.0401525420164074"
"nicht in Deutschland geboren","2007","Realschule","4","32","0.0323141728064625","0.0222755606601865","0.0423527849527384"
"nicht in Deutschland geboren","2007","Realschule","5 Einkommensstärkstes Quintil","19","","",""
"in Deutschland geboren","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","281","0.693977343573345","0.647084067711448","0.740870619435243"
"in Deutschland geboren","2008","(Fach-)Abitur","2","271","0.670991193741335","0.62311612611802","0.71886626136465"
"in Deutschland geboren","2008","(Fach-)Abitur","3","350","0.818563833633751","0.78192498372971","0.855202683537792"
"in Deutschland geboren","2008","(Fach-)Abitur","4","468","0.898604494338408","0.872483900008732","0.924725088668084"
"in Deutschland geboren","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","464","0.922137029237942","0.898531773641731","0.945742284834152"
"in Deutschland geboren","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","148","0.652976279735674","0.58828515427701","0.717667405194339"
"in Deutschland geboren","2008","(noch) kein Abschluss","2","149","0.732358103018448","0.669734756526768","0.794981449510128"
"in Deutschland geboren","2008","(noch) kein Abschluss","3","114","0.882330845938085","0.826510804704828","0.938150887171342"
"in Deutschland geboren","2008","(noch) kein Abschluss","4","107","0.980815888395525","0.95518189070778","1.00644988608327"
"in Deutschland geboren","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","104","0.848564236196822","0.780957059278352","0.916171413115291"
"in Deutschland geboren","2008","AkademikerIn","1 Einkommensschwächstes Quintil","193","0.675734228765785","0.616999943126168","0.734468514405402"
"in Deutschland geboren","2008","AkademikerIn","2","378","0.830212499751148","0.79476733926658","0.865657660235717"
"in Deutschland geboren","2008","AkademikerIn","3","540","0.867085592884985","0.839899193407982","0.894271992361989"
"in Deutschland geboren","2008","AkademikerIn","4","865","0.911254342130667","0.892898429054042","0.929610255207293"
"in Deutschland geboren","2008","AkademikerIn","5 Einkommensstärkstes Quintil","1903","0.941780446400592","0.931507924100436","0.952052968700748"
"in Deutschland geboren","2008","Hauptschule","1 Einkommensschwächstes Quintil","1261","0.786237038278562","0.765945356623536","0.806528719933588"
"in Deutschland geboren","2008","Hauptschule","2","1646","0.840062229008931","0.823662304370601","0.856462153647262"
"in Deutschland geboren","2008","Hauptschule","3","1325","0.877961043960958","0.861351773980916","0.894570313941001"
"in Deutschland geboren","2008","Hauptschule","4","1161","0.887784217985784","0.8705668940638","0.905001541907768"
"in Deutschland geboren","2008","Hauptschule","5 Einkommensstärkstes Quintil","528","0.905674925357966","0.881638290068277","0.929711560647656"
"in Deutschland geboren","2008","Realschule","1 Einkommensschwächstes Quintil","829","0.967970545220053","0.956119517636207","0.979821572803898"
"in Deutschland geboren","2008","Realschule","2","1043","0.929953875372952","0.914850725300668","0.945057025445237"
"in Deutschland geboren","2008","Realschule","3","1030","0.960027483622261","0.948289897824455","0.971765069420066"
"in Deutschland geboren","2008","Realschule","4","1194","0.969284123686295","0.959629556384222","0.978938690988367"
"in Deutschland geboren","2008","Realschule","5 Einkommensstärkstes Quintil","885","0.970266308996138","0.959194113037541","0.981338504954734"
"nicht in Deutschland geboren","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","90","0.306022656426655","0.259129380564757","0.352915932288552"
"nicht in Deutschland geboren","2008","(Fach-)Abitur","2","99","0.329008806258665","0.28113373863535","0.37688387388198"
"nicht in Deutschland geboren","2008","(Fach-)Abitur","3","75","0.181436166366249","0.144797316462208","0.21807501627029"
"nicht in Deutschland geboren","2008","(Fach-)Abitur","4","45","0.101395505661592","0.0752749113319163","0.127516099991269"
"nicht in Deutschland geboren","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","31","0.0778629707620583","0.0542577151658477","0.101468226358269"
"nicht in Deutschland geboren","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","60","0.347023720264326","0.282332594805661","0.41171484572299"
"nicht in Deutschland geboren","2008","(noch) kein Abschluss","2","43","0.267641896981552","0.205018550489872","0.330265243473232"
"nicht in Deutschland geboren","2008","(noch) kein Abschluss","3","14","","",""
"nicht in Deutschland geboren","2008","(noch) kein Abschluss","4","3","","",""
"nicht in Deutschland geboren","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"nicht in Deutschland geboren","2008","AkademikerIn","1 Einkommensschwächstes Quintil","51","0.324265771234215","0.265531485594598","0.383000056873832"
"nicht in Deutschland geboren","2008","AkademikerIn","2","53","0.169787500248852","0.134342339764283","0.20523266073342"
"nicht in Deutschland geboren","2008","AkademikerIn","3","59","0.132914407115015","0.105728007638011","0.160100806592018"
"nicht in Deutschland geboren","2008","AkademikerIn","4","57","0.0887456578693325","0.0703897447927066","0.107101570945958"
"nicht in Deutschland geboren","2008","AkademikerIn","5 Einkommensstärkstes Quintil","93","0.0582195535994077","0.0479470312992517","0.0684920758995636"
"nicht in Deutschland geboren","2008","Hauptschule","1 Einkommensschwächstes Quintil","307","0.213762961721438","0.193471280066412","0.234054643376464"
"nicht in Deutschland geboren","2008","Hauptschule","2","273","0.159937770991069","0.143537846352738","0.176337695629399"
"nicht in Deutschland geboren","2008","Hauptschule","3","167","0.122038956039042","0.105429686058999","0.138648226019084"
"nicht in Deutschland geboren","2008","Hauptschule","4","130","0.112215782014216","0.0949984580922318","0.1294331059362"
"nicht in Deutschland geboren","2008","Hauptschule","5 Einkommensstärkstes Quintil","40","0.0943250746420338","0.0702884393523444","0.118361709931723"
"nicht in Deutschland geboren","2008","Realschule","1 Einkommensschwächstes Quintil","19","","",""
"nicht in Deutschland geboren","2008","Realschule","2","54","0.0700461246270476","0.0549429745547632","0.0851492746993319"
"nicht in Deutschland geboren","2008","Realschule","3","40","0.039972516377739","0.0282349305799335","0.0517101021755444"
"nicht in Deutschland geboren","2008","Realschule","4","33","0.0307158763137053","0.0210613090116324","0.0403704436157781"
"nicht in Deutschland geboren","2008","Realschule","5 Einkommensstärkstes Quintil","19","","",""
"in Deutschland geboren","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","224","0.649572564284797","0.596376226086916","0.702768902482677"
"in Deutschland geboren","2009","(Fach-)Abitur","2","254","0.71790437512515","0.670279647342226","0.765529102908074"
"in Deutschland geboren","2009","(Fach-)Abitur","3","318","0.856135675591484","0.820131778522498","0.892139572660469"
"in Deutschland geboren","2009","(Fach-)Abitur","4","450","0.896853355493782","0.870220514332618","0.923486196654946"
"in Deutschland geboren","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","464","0.933082901682079","0.910890092635424","0.955275710728735"
"in Deutschland geboren","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","134","0.618192598506979","0.551195425399803","0.685189771614156"
"in Deutschland geboren","2009","(noch) kein Abschluss","2","125","0.720757659936384","0.650131188406782","0.791384131465985"
"in Deutschland geboren","2009","(noch) kein Abschluss","3","90","0.873335522544087","0.807819356599155","0.938851688489018"
"in Deutschland geboren","2009","(noch) kein Abschluss","4","113","0.877959560314211","0.819393419685263","0.936525700943158"
"in Deutschland geboren","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","95","0.867511560412661","0.801394424536464","0.933628696288858"
"in Deutschland geboren","2009","AkademikerIn","1 Einkommensschwächstes Quintil","179","0.664251936633661","0.60198964132688","0.726514231940443"
"in Deutschland geboren","2009","AkademikerIn","2","358","0.817529393100105","0.779867204421563","0.855191581778647"
"in Deutschland geboren","2009","AkademikerIn","3","490","0.868794318567936","0.840422743420284","0.897165893715588"
"in Deutschland geboren","2009","AkademikerIn","4","883","0.929980345977453","0.913676121550621","0.946284570404284"
"in Deutschland geboren","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1833","0.928606868244124","0.917104774933209","0.940108961555039"
"in Deutschland geboren","2009","Hauptschule","1 Einkommensschwächstes Quintil","1120","0.768943597519815","0.746911204154536","0.790975990885095"
"in Deutschland geboren","2009","Hauptschule","2","1488","0.841913032439717","0.824656855152217","0.859169209727218"
"in Deutschland geboren","2009","Hauptschule","3","1178","0.869890694172612","0.851714344510132","0.888067043835092"
"in Deutschland geboren","2009","Hauptschule","4","1121","0.920843944208802","0.905663130767507","0.936024757650097"
"in Deutschland geboren","2009","Hauptschule","5 Einkommensstärkstes Quintil","550","0.929198879479142","0.908342715678594","0.95005504327969"
"in Deutschland geboren","2009","Realschule","1 Einkommensschwächstes Quintil","708","0.95904055213786","0.944663091295766","0.973418012979955"
"in Deutschland geboren","2009","Realschule","2","988","0.956841311191344","0.94442494583408","0.969257676548609"
"in Deutschland geboren","2009","Realschule","3","989","0.96227165921179","0.950543987127053","0.973999331296527"
"in Deutschland geboren","2009","Realschule","4","1100","0.96045299532428","0.949124748215205","0.971781242433354"
"in Deutschland geboren","2009","Realschule","5 Einkommensstärkstes Quintil","904","0.975954639323836","0.966061167067062","0.98584811158061"
"nicht in Deutschland geboren","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","85","0.350427435715203","0.297231097517323","0.403623773913084"
"nicht in Deutschland geboren","2009","(Fach-)Abitur","2","89","0.28209562487485","0.234470897091926","0.329720352657774"
"nicht in Deutschland geboren","2009","(Fach-)Abitur","3","47","0.143864324408516","0.107860427339531","0.179868221477502"
"nicht in Deutschland geboren","2009","(Fach-)Abitur","4","51","0.103146644506218","0.0765138033450538","0.129779485667382"
"nicht in Deutschland geboren","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","23","","",""
"nicht in Deutschland geboren","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68","0.381807401493021","0.314810228385844","0.448804574600197"
"nicht in Deutschland geboren","2009","(noch) kein Abschluss","2","30","0.279242340063616","0.208615868534015","0.349868811593218"
