year,bula_h,sex,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.73432,160,160,0.66566,0.80297
1999,Hamburg,male,Born in Germany or immigrated <1950,0.75949,52,52,0.64219,0.87679
1999,Hamburg,female,Born in Germany or immigrated <1950,0.83713,65,65,0.74667,0.92760
1999,Lower Saxony,male,Born in Germany or immigrated <1950,0.73792,495,584,0.70222,0.77362
1999,Lower Saxony,male,Not born in Germany,0.07998,89,584,0.05796,0.10200
1999,Lower Saxony,female,Born in Germany or immigrated <1950,0.72090,494,582,0.68442,0.75737
1999,Lower Saxony,female,Not born in Germany,0.09756,88,582,0.07343,0.12168
1999,Bremen,male,Born in Germany or immigrated <1950,0.71035,33,33,0.55318,0.86751
1999,Bremen,female,Born in Germany or immigrated <1950,0.77383,42,42,0.64578,0.90189
1999,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.68375,1010,1302,0.65848,0.70901
1999,North Rhine-Westphalia,male,Not born in Germany,0.13186,292,1302,0.11348,0.15025
1999,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.72002,1123,1395,0.69645,0.74359
1999,North Rhine-Westphalia,female,Not born in Germany,0.11175,272,1395,0.09521,0.12829
1999,Hesse,male,Born in Germany or immigrated <1950,0.61860,317,434,0.57285,0.66435
1999,Hesse,male,Not born in Germany,0.16510,117,434,0.13013,0.20007
1999,Hesse,female,Born in Germany or immigrated <1950,0.71388,348,461,0.67257,0.75518
1999,Hesse,female,Not born in Germany,0.17420,113,461,0.13954,0.20886
1999,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.70256,293,367,0.65573,0.74939
1999,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.12005,74,367,0.08675,0.15334
1999,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72594,327,404,0.68239,0.76949
1999,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.10477,77,404,0.07487,0.13467
1999,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.60957,562,846,0.57668,0.64246
1999,Baden-Wuerttemberg,male,Not born in Germany,0.18990,284,846,0.16346,0.21635
1999,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.65264,617,882,0.62120,0.68408
1999,Baden-Wuerttemberg,female,Not born in Germany,0.17023,265,882,0.14541,0.19504
1999,Bavaria,male,Born in Germany or immigrated <1950,0.71701,714,869,0.68704,0.74697
1999,Bavaria,male,Not born in Germany,0.12289,155,869,0.10105,0.14473
1999,Bavaria,female,Born in Germany or immigrated <1950,0.69827,760,924,0.66866,0.72788
1999,Bavaria,female,Not born in Germany,0.12351,164,924,0.10228,0.14474
1999,Berlin,male,Born in Germany or immigrated <1950,0.73128,222,222,0.67283,0.78972
1999,Berlin,female,Born in Germany or immigrated <1950,0.75581,245,245,0.70191,0.80972
1999,Brandenburg,male,Born in Germany or immigrated <1950,0.80859,280,280,0.76243,0.85475
1999,Brandenburg,female,Born in Germany or immigrated <1950,0.82074,301,301,0.77733,0.86414
1999,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.83178,190,190,0.77846,0.88511
1999,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.79561,201,201,0.73972,0.85149
1999,Saxony,male,Born in Germany or immigrated <1950,0.79239,530,530,0.75783,0.82695
1999,Saxony,female,Born in Germany or immigrated <1950,0.83871,588,588,0.80896,0.86846
1999,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84061,321,321,0.80051,0.88072
1999,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.82363,343,343,0.78324,0.86403
1999,Thuringa,male,Born in Germany or immigrated <1950,0.78419,342,342,0.74053,0.82785
1999,Thuringa,female,Born in Germany or immigrated <1950,0.76619,355,355,0.72210,0.81028
2000,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.75224,301,335,0.70594,0.79854
2000,Schleswig-Holstein,male,Not born in Germany,0.09004,34,335,0.05934,0.12073
2000,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.75131,341,373,0.70738,0.79523
2000,Schleswig-Holstein,female,Not born in Germany,0.06471,32,373,0.03971,0.08971
2000,Hamburg,male,Born in Germany or immigrated <1950,0.76737,118,118,0.69081,0.84393
2000,Hamburg,female,Born in Germany or immigrated <1950,0.80660,150,150,0.74318,0.87002
2000,Lower Saxony,male,Born in Germany or immigrated <1950,0.72968,876,998,0.70212,0.75725
2000,Lower Saxony,male,Not born in Germany,0.07683,122,998,0.06030,0.09336
2000,Lower Saxony,female,Born in Germany or immigrated <1950,0.72656,903,1028,0.69929,0.75382
2000,Lower Saxony,female,Not born in Germany,0.08779,125,1028,0.07049,0.10510
2000,Bremen,male,Born in Germany or immigrated <1950,0.70381,71,71,0.59685,0.81077
2000,Bremen,female,Born in Germany or immigrated <1950,0.70511,84,84,0.60701,0.80321
2000,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.68772,2021,2476,0.66946,0.70597
2000,North Rhine-Westphalia,male,Not born in Germany,0.13495,455,2476,0.12149,0.14841
2000,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.72008,2225,2665,0.70303,0.73712
2000,North Rhine-Westphalia,female,Not born in Germany,0.11927,440,2665,0.10696,0.13158
2000,Hesse,male,Born in Germany or immigrated <1950,0.63733,638,813,0.60426,0.67040
2000,Hesse,male,Not born in Germany,0.15554,175,813,0.13061,0.18046
2000,Hesse,female,Born in Germany or immigrated <1950,0.67731,673,858,0.64601,0.70861
2000,Hesse,female,Not born in Germany,0.17436,185,858,0.14896,0.19976
2000,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.67305,568,681,0.63779,0.70831
2000,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.11123,113,681,0.08759,0.13486
2000,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71622,654,781,0.68458,0.74786
2000,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.10645,127,781,0.08481,0.12810
2000,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.61686,1049,1438,0.59172,0.64199
2000,Baden-Wuerttemberg,male,Not born in Germany,0.17181,389,1438,0.15231,0.19131
2000,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.64901,1144,1519,0.62500,0.67302
2000,Baden-Wuerttemberg,female,Not born in Germany,0.17019,375,1519,0.15129,0.18910
2000,Bavaria,male,Born in Germany or immigrated <1950,0.73218,1407,1620,0.71061,0.75375
2000,Bavaria,male,Not born in Germany,0.10617,213,1620,0.09116,0.12117
2000,Bavaria,female,Born in Germany or immigrated <1950,0.72282,1510,1753,0.70186,0.74378
2000,Bavaria,female,Not born in Germany,0.11320,243,1753,0.09837,0.12804
2000,Berlin,male,Born in Germany or immigrated <1950,0.72232,352,387,0.67764,0.76700
2000,Berlin,male,Not born in Germany,0.08023,35,387,0.05313,0.10733
2000,Berlin,female,Born in Germany or immigrated <1950,0.73929,386,425,0.69751,0.78108
2000,Berlin,female,Not born in Germany,0.08619,39,425,0.05948,0.11291
2000,Brandenburg,male,Born in Germany or immigrated <1950,0.84005,492,492,0.80763,0.87248
2000,Brandenburg,female,Born in Germany or immigrated <1950,0.83970,505,505,0.80767,0.87173
2000,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84531,254,254,0.80075,0.88987
2000,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.79365,294,294,0.74731,0.83999
2000,Saxony,male,Born in Germany or immigrated <1950,0.79520,832,832,0.76776,0.82264
2000,Saxony,female,Born in Germany or immigrated <1950,0.84101,905,905,0.81717,0.86485
2000,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.83356,479,479,0.80017,0.86695
2000,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.83905,544,544,0.80814,0.86996
2000,Thuringa,male,Born in Germany or immigrated <1950,0.82672,505,505,0.79368,0.85977
2000,Thuringa,female,Born in Germany or immigrated <1950,0.81830,526,526,0.78531,0.85128
2001,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.76506,278,278,0.71513,0.81499
2001,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.73888,309,309,0.68982,0.78793
2001,Hamburg,male,Born in Germany or immigrated <1950,0.77972,109,109,0.70156,0.85788
2001,Hamburg,female,Born in Germany or immigrated <1950,0.81859,139,139,0.75429,0.88288
2001,Lower Saxony,male,Born in Germany or immigrated <1950,0.73433,793,909,0.70560,0.76306
2001,Lower Saxony,male,Not born in Germany,0.08334,116,909,0.06537,0.10132
2001,Lower Saxony,female,Born in Germany or immigrated <1950,0.72026,829,944,0.69161,0.74891
2001,Lower Saxony,female,Not born in Germany,0.08654,115,944,0.06859,0.10448
2001,Bremen,male,Born in Germany or immigrated <1950,0.70339,60,60,0.58683,0.81994
2001,Bremen,female,Born in Germany or immigrated <1950,0.69116,70,70,0.58215,0.80018
2001,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.68408,1835,2234,0.66479,0.70336
2001,North Rhine-Westphalia,male,Not born in Germany,0.13331,399,2234,0.11921,0.14741
2001,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.71923,2017,2413,0.70129,0.73716
2001,North Rhine-Westphalia,female,Not born in Germany,0.12247,396,2413,0.10939,0.13555
2001,Hesse,male,Born in Germany or immigrated <1950,0.65038,566,715,0.61541,0.68536
2001,Hesse,male,Not born in Germany,0.14962,149,715,0.12346,0.17579
2001,Hesse,female,Born in Germany or immigrated <1950,0.68734,613,767,0.65451,0.72017
2001,Hesse,female,Not born in Germany,0.15588,154,767,0.13019,0.18156
2001,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.66586,533,636,0.62918,0.70255
2001,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.10914,103,636,0.08489,0.13340
2001,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.70700,599,717,0.67366,0.74034
2001,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.11015,118,717,0.08722,0.13308
2001,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.62537,926,1263,0.59867,0.65208
2001,Baden-Wuerttemberg,male,Not born in Germany,0.16570,337,1263,0.14519,0.18622
2001,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.65542,1018,1337,0.62993,0.68090
2001,Baden-Wuerttemberg,female,Not born in Germany,0.16028,319,1337,0.14060,0.17995
2001,Bavaria,male,Born in Germany or immigrated <1950,0.73277,1246,1437,0.70989,0.75566
2001,Bavaria,male,Not born in Germany,0.10538,191,1437,0.08950,0.12126
2001,Bavaria,female,Born in Germany or immigrated <1950,0.73161,1378,1602,0.70991,0.75332
2001,Bavaria,female,Not born in Germany,0.11409,224,1602,0.09852,0.12966
2001,Berlin,male,Born in Germany or immigrated <1950,0.72837,354,385,0.68388,0.77286
2001,Berlin,male,Not born in Germany,0.06661,31,385,0.04167,0.09155
2001,Berlin,female,Born in Germany or immigrated <1950,0.74491,369,405,0.70240,0.78741
2001,Berlin,female,Not born in Germany,0.09113,36,405,0.06307,0.11919
2001,Brandenburg,male,Born in Germany or immigrated <1950,0.84746,461,461,0.81460,0.88032
2001,Brandenburg,female,Born in Germany or immigrated <1950,0.84273,478,478,0.81006,0.87540
2001,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.85372,228,228,0.80774,0.89969
2001,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.79528,268,268,0.74688,0.84368
2001,Saxony,male,Born in Germany or immigrated <1950,0.80966,770,770,0.78191,0.83740
2001,Saxony,female,Born in Germany or immigrated <1950,0.85194,840,840,0.82791,0.87597
2001,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.85359,467,467,0.82149,0.88569
2001,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.82649,503,503,0.79336,0.85961
2001,Thuringa,male,Born in Germany or immigrated <1950,0.84772,469,469,0.81517,0.88028
2001,Thuringa,female,Born in Germany or immigrated <1950,0.83549,480,480,0.80229,0.86869
2002,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.75204,312,346,0.70648,0.79761
2002,Schleswig-Holstein,male,Not born in Germany,0.09054,34,346,0.06026,0.12083
2002,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.75410,340,373,0.71034,0.79786
2002,Schleswig-Holstein,female,Not born in Germany,0.07064,33,373,0.04460,0.09667
2002,Hamburg,male,Born in Germany or immigrated <1950,0.80326,135,135,0.73595,0.87057
2002,Hamburg,female,Born in Germany or immigrated <1950,0.84556,167,167,0.79058,0.90053
2002,Lower Saxony,male,Born in Germany or immigrated <1950,0.73452,860,967,0.70667,0.76236
2002,Lower Saxony,male,Not born in Germany,0.07906,107,967,0.06204,0.09607
2002,Lower Saxony,female,Born in Germany or immigrated <1950,0.73304,906,1011,0.70576,0.76033
2002,Lower Saxony,female,Not born in Germany,0.08463,105,1011,0.06746,0.10179
2002,Bremen,male,Born in Germany or immigrated <1950,0.76054,70,70,0.65984,0.86123
2002,Bremen,female,Born in Germany or immigrated <1950,0.71892,81,81,0.62042,0.81743
2002,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69113,1982,2362,0.67249,0.70976
2002,North Rhine-Westphalia,male,Not born in Germany,0.13712,380,2362,0.12325,0.15100
2002,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.71641,2122,2508,0.69877,0.73406
2002,North Rhine-Westphalia,female,Not born in Germany,0.12572,386,2508,0.11274,0.13870
2002,Hesse,male,Born in Germany or immigrated <1950,0.64403,651,789,0.61059,0.67746
2002,Hesse,male,Not born in Germany,0.14825,138,789,0.12344,0.17306
2002,Hesse,female,Born in Germany or immigrated <1950,0.66818,696,850,0.63650,0.69985
2002,Hesse,female,Not born in Germany,0.16351,154,850,0.13863,0.18839
2002,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.66181,545,649,0.62538,0.69823
2002,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.11944,104,649,0.09447,0.14441
2002,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.70980,617,727,0.67679,0.74282
2002,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.10695,110,727,0.08447,0.12943
2002,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.62416,1059,1377,0.59857,0.64975
2002,Baden-Wuerttemberg,male,Not born in Germany,0.16573,318,1377,0.14608,0.18538
2002,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.64941,1116,1423,0.62461,0.67421
2002,Baden-Wuerttemberg,female,Not born in Germany,0.17663,307,1423,0.15681,0.19646
2002,Bavaria,male,Born in Germany or immigrated <1950,0.72280,1377,1556,0.70055,0.74505
2002,Bavaria,male,Not born in Germany,0.10597,179,1556,0.09067,0.12127
2002,Bavaria,female,Born in Germany or immigrated <1950,0.72218,1482,1700,0.70088,0.74348
2002,Bavaria,female,Not born in Germany,0.11638,218,1700,0.10113,0.13163
2002,Berlin,male,Born in Germany or immigrated <1950,0.72891,368,403,0.68545,0.77236
2002,Berlin,male,Not born in Germany,0.07862,35,403,0.05231,0.10493
2002,Berlin,female,Born in Germany or immigrated <1950,0.75664,389,425,0.71579,0.79748
2002,Berlin,female,Not born in Germany,0.09692,36,425,0.06876,0.12508
2002,Brandenburg,male,Born in Germany or immigrated <1950,0.85587,463,463,0.82384,0.88790
2002,Brandenburg,female,Born in Germany or immigrated <1950,0.86425,486,486,0.83376,0.89473
2002,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.83521,225,225,0.78662,0.88379
2002,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.80978,275,275,0.76331,0.85625
2002,Saxony,male,Born in Germany or immigrated <1950,0.82623,793,793,0.79984,0.85261
2002,Saxony,female,Born in Germany or immigrated <1950,0.85606,825,825,0.83209,0.88003
2002,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.86352,452,452,0.83183,0.89520
2002,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.81450,488,488,0.77998,0.84902
2002,Thuringa,male,Born in Germany or immigrated <1950,0.84068,475,475,0.80774,0.87363
2002,Thuringa,female,Born in Germany or immigrated <1950,0.81893,473,473,0.78419,0.85367
2003,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.75211,288,321,0.70480,0.79942
2003,Schleswig-Holstein,male,Not born in Germany,0.10687,33,321,0.07302,0.14072
2003,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.73538,316,316,0.68666,0.78409
2003,Hamburg,male,Born in Germany or immigrated <1950,0.79676,124,124,0.72564,0.86787
2003,Hamburg,female,Born in Germany or immigrated <1950,0.82725,147,147,0.76593,0.88857
2003,Lower Saxony,male,Born in Germany or immigrated <1950,0.73379,818,921,0.70523,0.76235
2003,Lower Saxony,male,Not born in Germany,0.07924,103,921,0.06179,0.09669
2003,Lower Saxony,female,Born in Germany or immigrated <1950,0.74537,882,986,0.71816,0.77258
2003,Lower Saxony,female,Not born in Germany,0.09080,104,986,0.07285,0.10874
2003,Bremen,male,Born in Germany or immigrated <1950,0.73550,70,70,0.63142,0.83957
2003,Bremen,female,Born in Germany or immigrated <1950,0.71945,80,80,0.62038,0.81852
2003,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69419,1916,2263,0.67520,0.71318
2003,North Rhine-Westphalia,male,Not born in Germany,0.13240,347,2263,0.11843,0.14636
2003,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.71224,2041,2405,0.69415,0.73034
2003,North Rhine-Westphalia,female,Not born in Germany,0.12255,364,2405,0.10944,0.13566
2003,Hesse,male,Born in Germany or immigrated <1950,0.64960,610,731,0.61499,0.68421
2003,Hesse,male,Not born in Germany,0.14542,121,731,0.11985,0.17099
2003,Hesse,female,Born in Germany or immigrated <1950,0.67775,638,767,0.64465,0.71084
2003,Hesse,female,Not born in Germany,0.15622,129,767,0.13051,0.18194
2003,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.69401,543,638,0.65822,0.72980
2003,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.11522,95,638,0.09043,0.14002
2003,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.71853,615,715,0.68555,0.75152
2003,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.10648,100,715,0.08385,0.12910
2003,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.62428,1016,1307,0.59801,0.65054
2003,Baden-Wuerttemberg,male,Not born in Germany,0.16296,291,1307,0.14293,0.18299
2003,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.64537,1084,1380,0.62012,0.67062
2003,Baden-Wuerttemberg,female,Not born in Germany,0.17695,296,1380,0.15680,0.19709
2003,Bavaria,male,Born in Germany or immigrated <1950,0.71602,1300,1475,0.69300,0.73904
2003,Bavaria,male,Not born in Germany,0.11525,175,1475,0.09895,0.13155
2003,Bavaria,female,Born in Germany or immigrated <1950,0.71541,1433,1651,0.69364,0.73718
2003,Bavaria,female,Not born in Germany,0.12358,218,1651,0.10770,0.13946
2003,Berlin,male,Born in Germany or immigrated <1950,0.74370,375,409,0.70133,0.78606
2003,Berlin,male,Not born in Germany,0.08912,34,409,0.06147,0.11677
2003,Berlin,female,Born in Germany or immigrated <1950,0.75189,381,414,0.71024,0.79355
2003,Berlin,female,Not born in Germany,0.09338,33,414,0.06532,0.12144
2003,Brandenburg,male,Born in Germany or immigrated <1950,0.84679,450,450,0.81347,0.88010
2003,Brandenburg,female,Born in Germany or immigrated <1950,0.86467,478,478,0.83397,0.89536
2003,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.84134,234,234,0.79443,0.88826
2003,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.82416,276,276,0.77916,0.86915
2003,Saxony,male,Born in Germany or immigrated <1950,0.82885,778,778,0.80237,0.85533
2003,Saxony,female,Born in Germany or immigrated <1950,0.85925,805,805,0.83521,0.88329
2003,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84899,429,429,0.81507,0.88291
2003,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.83675,480,480,0.80365,0.86985
2003,Thuringa,male,Born in Germany or immigrated <1950,0.84636,462,462,0.81344,0.87928
2003,Thuringa,female,Born in Germany or immigrated <1950,0.85340,478,478,0.82166,0.88514
2004,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.75061,284,316,0.70283,0.79839
2004,Schleswig-Holstein,male,Not born in Germany,0.11318,32,316,0.07819,0.14816
2004,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.74865,323,323,0.70126,0.79603
2004,Hamburg,male,Born in Germany or immigrated <1950,0.82653,127,127,0.76041,0.89265
2004,Hamburg,female,Born in Germany or immigrated <1950,0.81570,144,144,0.75215,0.87925
2004,Lower Saxony,male,Born in Germany or immigrated <1950,0.72541,807,912,0.69643,0.75440
2004,Lower Saxony,male,Not born in Germany,0.08771,105,912,0.06934,0.10608
2004,Lower Saxony,female,Born in Germany or immigrated <1950,0.73635,870,973,0.70865,0.76405
2004,Lower Saxony,female,Not born in Germany,0.09563,103,973,0.07714,0.11411
2004,Bremen,male,Born in Germany or immigrated <1950,0.74552,67,67,0.64043,0.85060
2004,Bremen,female,Born in Germany or immigrated <1950,0.73756,77,77,0.63865,0.83648
2004,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.69795,1866,2196,0.67874,0.71716
2004,North Rhine-Westphalia,male,Not born in Germany,0.13360,330,2196,0.11936,0.14783
2004,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.72005,1989,2347,0.70188,0.73821
2004,North Rhine-Westphalia,female,Not born in Germany,0.12578,358,2347,0.11236,0.13919
2004,Hesse,male,Born in Germany or immigrated <1950,0.63310,583,696,0.59727,0.66894
2004,Hesse,male,Not born in Germany,0.14925,113,696,0.12276,0.17574
2004,Hesse,female,Born in Germany or immigrated <1950,0.65846,619,746,0.62440,0.69251
2004,Hesse,female,Not born in Germany,0.16671,127,746,0.13995,0.19348
2004,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.67841,518,612,0.64138,0.71545
2004,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.12456,94,612,0.09838,0.15075
2004,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72127,594,693,0.68787,0.75468
2004,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.11537,99,693,0.09157,0.13917
2004,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.63355,991,1271,0.60705,0.66005
2004,Baden-Wuerttemberg,male,Not born in Germany,0.16729,280,1271,0.14677,0.18782
2004,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.64451,1051,1335,0.61882,0.67019
2004,Baden-Wuerttemberg,female,Not born in Germany,0.17304,284,1335,0.15274,0.19334
2004,Bavaria,male,Born in Germany or immigrated <1950,0.73229,1279,1449,0.70948,0.75509
2004,Bavaria,male,Not born in Germany,0.11268,170,1449,0.09639,0.12896
2004,Bavaria,female,Born in Germany or immigrated <1950,0.71967,1388,1596,0.69763,0.74172
2004,Bavaria,female,Not born in Germany,0.12487,208,1596,0.10865,0.14110
2004,Berlin,male,Born in Germany or immigrated <1950,0.75745,363,394,0.71507,0.79983
2004,Berlin,male,Not born in Germany,0.08078,31,394,0.05384,0.10772
2004,Berlin,female,Born in Germany or immigrated <1950,0.76331,381,381,0.72057,0.80604
2004,Brandenburg,male,Born in Germany or immigrated <1950,0.84943,425,425,0.81539,0.88347
2004,Brandenburg,female,Born in Germany or immigrated <1950,0.86486,465,465,0.83375,0.89597
2004,Mecklenburg-Western Pomerania,male,Born in Germany or immigrated <1950,0.83675,227,227,0.78857,0.88494
2004,Mecklenburg-Western Pomerania,female,Born in Germany or immigrated <1950,0.81551,267,267,0.76890,0.86212
2004,Saxony,male,Born in Germany or immigrated <1950,0.83510,747,747,0.80847,0.86173
2004,Saxony,female,Born in Germany or immigrated <1950,0.87195,795,795,0.84870,0.89519
2004,Saxony-Anhalt,male,Born in Germany or immigrated <1950,0.84875,420,420,0.81444,0.88306
2004,Saxony-Anhalt,female,Born in Germany or immigrated <1950,0.85162,480,480,0.81978,0.88345
2004,Thuringa,male,Born in Germany or immigrated <1950,0.85795,459,459,0.82597,0.88992
2004,Thuringa,female,Born in Germany or immigrated <1950,0.84163,470,470,0.80859,0.87467
2005,Schleswig-Holstein,male,Born in Germany or immigrated <1950,0.74786,274,274,0.69635,0.79937
2005,Schleswig-Holstein,female,Born in Germany or immigrated <1950,0.75244,310,342,0.70663,0.79825
2005,Schleswig-Holstein,female,Not born in Germany,0.08090,32,342,0.05196,0.10984
2005,Hamburg,male,Born in Germany or immigrated <1950,0.85370,129,129,0.79247,0.91492
2005,Hamburg,female,Born in Germany or immigrated <1950,0.83774,136,136,0.77554,0.89993
2005,Lower Saxony,male,Born in Germany or immigrated <1950,0.72681,758,858,0.69697,0.75664
2005,Lower Saxony,male,Not born in Germany,0.09336,100,858,0.07388,0.11284
2005,Lower Saxony,female,Born in Germany or immigrated <1950,0.73932,826,925,0.71102,0.76763
2005,Lower Saxony,female,Not born in Germany,0.09987,99,925,0.08053,0.11920
2005,Bremen,male,Born in Germany or immigrated <1950,0.82096,56,56,0.71964,0.92229
2005,Bremen,female,Born in Germany or immigrated <1950,0.82153,74,74,0.73369,0.90937
2005,North Rhine-Westphalia,male,Born in Germany or immigrated <1950,0.70164,1791,2100,0.68207,0.72121
2005,North Rhine-Westphalia,male,Not born in Germany,0.13323,309,2100,0.11869,0.14777
2005,North Rhine-Westphalia,female,Born in Germany or immigrated <1950,0.71286,1919,2261,0.69421,0.73152
2005,North Rhine-Westphalia,female,Not born in Germany,0.12638,342,2261,0.11268,0.14008
2005,Hesse,male,Born in Germany or immigrated <1950,0.66888,560,659,0.63292,0.70484
2005,Hesse,male,Not born in Germany,0.14491,99,659,0.11801,0.17180
2005,Hesse,female,Born in Germany or immigrated <1950,0.67432,590,709,0.63980,0.70884
2005,Hesse,female,Not born in Germany,0.16733,119,709,0.13983,0.19483
2005,"Rhineland-Palatinate, Saarland",male,Born in Germany or immigrated <1950,0.67892,489,577,0.64079,0.71705
2005,"Rhineland-Palatinate, Saarland",male,Not born in Germany,0.13172,88,577,0.10411,0.15934
2005,"Rhineland-Palatinate, Saarland",female,Born in Germany or immigrated <1950,0.72853,571,663,0.69465,0.76240
2005,"Rhineland-Palatinate, Saarland",female,Not born in Germany,0.11415,92,663,0.08992,0.13837
2005,Baden-Wuerttemberg,male,Born in Germany or immigrated <1950,0.63789,955,1213,0.61083,0.66494
2005,Baden-Wuerttemberg,male,Not born in Germany,0.16596,258,1213,0.14502,0.18691
2005,Baden-Wuerttemberg,female,Born in Germany or immigrated <1950,0.65054,1029,1306,0.62467,0.67640
2005,Baden-Wuerttemberg,female,Not born in Germany,0.18790,277,1306,0.16671,0.20910
2005,Bavaria,male,Born in Germany or immigrated <1950,0.72353,1220,1369,0.69982,0.74723
2005,Bavaria,male,Not born in Germany,0.10861,149,1369,0.09212,0.12510
2005,Bavaria,female,Born in Germany or immigrated <1950,0.72929,1340,1530,0.70701,0.75156
2005,Bavaria,female,Not born in Germany,0.12379,190,1530,0.10728,0.14030
2005,Berlin,male,Born in Germany or immigrated <1950,0.73982,337,337,0.69291,0.78674
2005,Berlin,female,Born in Germany or immigrated <1950,0.77376,366,366,0.73084,0.81668
2005,Brandenburg,male,Born in Germany or immigrated <1950,0.84851,417,417,0.81406,0.88297
2005,Brandenburg,female,Born in Germany or immigrated <1950,0.85214,452,452,0.81938,0.88490
