year,age_gr,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89716,826,907,0.87738,0.91694
1999,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.10284,81,907,0.08306,0.12262
1999,46-65 y.,Primary Level,Not born in Germany,0.91683,204,204,0.87885,0.95482
1999,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.74834,466,718,0.71658,0.78011
1999,46-65 y.,Lower Secondary Level,Not born in Germany,0.25166,252,718,0.21989,0.28342
1999,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91117,1922,2172,0.89920,0.92313
1999,46-65 y.,Upper Secondary Level,Not born in Germany,0.08883,250,2172,0.07687,0.10080
1999,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.56579,38,38,0.40607,0.72550
1999,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90855,247,247,0.87253,0.94457
1999,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87475,650,716,0.85049,0.89902
1999,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12525,66,716,0.10098,0.14951
1999,66 and older,Primary Level,Not born in Germany,0.76172,49,49,0.64120,0.88225
1999,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.89146,488,553,0.86551,0.91741
1999,66 and older,Lower Secondary Level,Not born in Germany,0.10854,65,553,0.08259,0.13449
1999,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.91142,774,869,0.89252,0.93033
1999,66 and older,Upper Secondary Level,Not born in Germany,0.08858,95,869,0.06967,0.10748
1999,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89033,73,73,0.81815,0.96251
1999,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89543,177,177,0.85022,0.94064
2000,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.88803,435,485,0.85994,0.91613
2000,17-29 y.,Pre-primary Level,Not born in Germany,0.11197,50,485,0.08387,0.14006
2000,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.66176,47,47,0.52504,0.79849
2000,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.83060,896,1060,0.80801,0.85320
2000,17-29 y.,Lower Secondary Level,Not born in Germany,0.16940,164,1060,0.14680,0.19199
2000,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.87719,1917,2162,0.86336,0.89103
2000,17-29 y.,Upper Secondary Level,Not born in Germany,0.12281,245,2162,0.10897,0.13664
2000,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84446,278,326,0.80506,0.88387
2000,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.15554,48,326,0.11613,0.19494
2000,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87359,179,179,0.82477,0.92241
2000,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84926,230,263,0.80593,0.89258
2000,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.15074,33,263,0.10742,0.19407
2000,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.44489,43,105,0.34937,0.54040
2000,30-45 y.,Primary Level,Not born in Germany,0.55511,62,105,0.45960,0.65063
2000,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.64901,340,588,0.61040,0.68762
2000,30-45 y.,Lower Secondary Level,Not born in Germany,0.35099,248,588,0.31238,0.38960
2000,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90005,3996,4483,0.89127,0.90883
2000,30-45 y.,Upper Secondary Level,Not born in Germany,0.09995,487,4483,0.09117,0.10873
2000,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77657,385,508,0.74032,0.81283
2000,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22343,123,508,0.18717,0.25968
2000,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90359,717,787,0.88296,0.92423
2000,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09641,70,787,0.07577,0.11704
2000,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88308,1505,1680,0.86771,0.89845
2000,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.11692,175,1680,0.10155,0.13229
2000,46-65 y.,Primary Level,Not born in Germany,0.89303,155,155,0.84421,0.94184
2000,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.72503,659,992,0.69723,0.75283
2000,46-65 y.,Lower Secondary Level,Not born in Germany,0.27497,333,992,0.24717,0.30277
2000,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.92164,3923,4296,0.91360,0.92968
2000,46-65 y.,Upper Secondary Level,Not born in Germany,0.07836,373,4296,0.07032,0.08640
2000,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.61601,106,185,0.54574,0.68629
2000,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.38399,79,185,0.31371,0.45426
2000,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88925,578,650,0.86510,0.91339
2000,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.11075,72,650,0.08661,0.13490
2000,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86322,1299,1457,0.84557,0.88087
2000,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13678,158,1457,0.11913,0.15443
2000,66 and older,Primary Level,Not born in Germany,0.68380,45,45,0.54641,0.82120
2000,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.89141,807,913,0.87122,0.91160
2000,66 and older,Lower Secondary Level,Not born in Germany,0.10859,106,913,0.08840,0.12878
2000,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93818,1735,1858,0.92722,0.94913
2000,66 and older,Upper Secondary Level,Not born in Germany,0.06182,123,1858,0.05087,0.07278
2000,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.83486,77,77,0.75138,0.91834
2000,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90708,216,216,0.86827,0.94589
2000,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91477,384,416,0.88791,0.94164
2000,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08523,32,416,0.05836,0.11209
2001,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.88951,493,539,0.86302,0.91600
2001,17-29 y.,Pre-primary Level,Not born in Germany,0.11049,46,539,0.08400,0.13698
2001,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.74869,38,38,0.60893,0.88846
2001,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.81843,799,943,0.79382,0.84305
2001,17-29 y.,Lower Secondary Level,Not born in Germany,0.18157,144,943,0.15695,0.20618
2001,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88314,1647,1842,0.86846,0.89781
2001,17-29 y.,Upper Secondary Level,Not born in Germany,0.11686,195,1842,0.10219,0.13154
2001,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.83505,231,267,0.79045,0.87965
2001,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.16495,36,267,0.12035,0.20955
2001,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87974,125,125,0.82249,0.93699
2001,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.79957,194,226,0.74726,0.85188
2001,17-29 y.,Second Stage of Tertiary Education,Not born in Germany,0.20043,32,226,0.14812,0.25274
2001,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.50867,40,82,0.39980,0.61755
2001,30-45 y.,Primary Level,Not born in Germany,0.49133,42,82,0.38245,0.60020
2001,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.61828,282,512,0.57616,0.66040
2001,30-45 y.,Lower Secondary Level,Not born in Germany,0.38172,230,512,0.33960,0.42384
2001,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89863,3575,4003,0.88928,0.90799
2001,30-45 y.,Upper Secondary Level,Not born in Germany,0.10137,428,4003,0.09201,0.11072
2001,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79044,388,505,0.75491,0.82597
2001,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.20956,117,505,0.17403,0.24509
2001,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91419,651,714,0.89363,0.93474
2001,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.08581,63,714,0.06526,0.10637
2001,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88007,1342,1497,0.86360,0.89653
2001,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.11993,155,1497,0.10347,0.13640
2001,46-65 y.,Primary Level,Not born in Germany,0.85350,111,111,0.78742,0.91958
2001,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.70938,528,822,0.67832,0.74044
2001,46-65 y.,Lower Secondary Level,Not born in Germany,0.29062,294,822,0.25956,0.32168
2001,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.92091,3602,3955,0.91250,0.92932
2001,46-65 y.,Upper Secondary Level,Not born in Germany,0.07909,353,3955,0.07068,0.08750
2001,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.63350,113,192,0.56516,0.70184
2001,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.36650,79,192,0.29816,0.43484
2001,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89051,529,589,0.86527,0.91575
2001,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.10949,60,589,0.08425,0.13473
2001,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87360,1263,1405,0.85621,0.89098
2001,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12640,142,1405,0.10902,0.14379
2001,66 and older,Primary Level,Not born in Germany,0.70638,41,41,0.56524,0.84751
2001,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.88413,701,805,0.86201,0.90626
2001,66 and older,Lower Secondary Level,Not born in Germany,0.11587,104,805,0.09374,0.13799
2001,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94461,1665,1776,0.93397,0.95525
2001,66 and older,Upper Secondary Level,Not born in Germany,0.05539,111,1776,0.04475,0.06603
2001,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.85617,82,82,0.77975,0.93259
2001,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92122,207,207,0.88443,0.95801
2001,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91850,390,422,0.89236,0.94463
2001,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.08150,32,422,0.05537,0.10764
2002,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.86292,560,611,0.83563,0.89021
2002,17-29 y.,Pre-primary Level,Not born in Germany,0.13708,51,611,0.10979,0.16437
2002,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.73379,32,32,0.57821,0.88938
2002,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.81620,751,872,0.79047,0.84192
2002,17-29 y.,Lower Secondary Level,Not born in Germany,0.18380,121,872,0.15808,0.20953
2002,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.87960,1667,1841,0.86473,0.89447
2002,17-29 y.,Upper Secondary Level,Not born in Germany,0.12040,174,1841,0.10553,0.13527
2002,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80280,245,278,0.75594,0.84965
2002,17-29 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.19720,33,278,0.15035,0.24406
2002,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90545,103,103,0.84867,0.96223
2002,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89296,208,208,0.85084,0.93508
2002,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.49197,39,82,0.38309,0.60084
2002,30-45 y.,Primary Level,Not born in Germany,0.50803,43,82,0.39916,0.61691
2002,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.63078,265,469,0.58706,0.67451
2002,30-45 y.,Lower Secondary Level,Not born in Germany,0.36922,204,469,0.32549,0.41294
2002,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90542,3463,3836,0.89616,0.91469
2002,30-45 y.,Upper Secondary Level,Not born in Germany,0.09458,373,3836,0.08531,0.10384
2002,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77284,446,559,0.73808,0.80761
2002,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22716,113,559,0.19239,0.26192
2002,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90062,677,738,0.87902,0.92222
2002,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09938,61,738,0.07778,0.12098
2002,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87082,1569,1740,0.85505,0.88658
2002,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.12918,171,1740,0.11342,0.14495
2002,46-65 y.,Primary Level,Not born in Germany,0.80851,90,90,0.72677,0.89026
2002,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.68922,481,760,0.65629,0.72215
2002,46-65 y.,Lower Secondary Level,Not born in Germany,0.31078,279,760,0.27785,0.34371
2002,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91531,3697,4054,0.90674,0.92388
2002,46-65 y.,Upper Secondary Level,Not born in Germany,0.08469,357,4054,0.07612,0.09326
2002,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.63958,150,229,0.57726,0.70190
2002,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.36042,79,229,0.29810,0.42274
2002,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88540,582,648,0.86085,0.90994
2002,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.11460,66,648,0.09006,0.13915
2002,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87786,1888,2050,0.86368,0.89203
2002,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12214,162,2050,0.10797,0.13632
2002,66 and older,Primary Level,Not born in Germany,0.71875,44,44,0.58436,0.85314
2002,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.88044,685,790,0.85780,0.90308
2002,66 and older,Lower Secondary Level,Not born in Germany,0.11956,105,790,0.09692,0.14220
2002,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94372,1736,1853,0.93322,0.95422
2002,66 and older,Upper Secondary Level,Not born in Germany,0.05628,117,1853,0.04578,0.06678
2002,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84530,81,81,0.76605,0.92454
2002,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93544,222,222,0.90305,0.96784
2002,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88863,501,543,0.86214,0.91511
2002,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.11137,42,543,0.08489,0.13786
2003,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.87065,566,617,0.84415,0.89715
2003,17-29 y.,Pre-primary Level,Not born in Germany,0.12935,51,617,0.10285,0.15585
2003,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.86502,37,37,0.75340,0.97664
2003,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.86068,730,821,0.83697,0.88438
2003,17-29 y.,Lower Secondary Level,Not born in Germany,0.13932,91,821,0.11562,0.16303
2003,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88044,1593,1748,0.86522,0.89565
2003,17-29 y.,Upper Secondary Level,Not born in Germany,0.11956,155,1748,0.10435,0.13478
2003,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.82368,246,246,0.77596,0.87140
2003,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92829,87,87,0.87375,0.98282
2003,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85571,183,183,0.80465,0.90676
2003,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.50291,39,78,0.39123,0.61459
2003,30-45 y.,Primary Level,Not born in Germany,0.49709,39,78,0.38541,0.60877
2003,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.61334,247,436,0.56757,0.65910
2003,30-45 y.,Lower Secondary Level,Not born in Germany,0.38666,189,436,0.34090,0.43243
2003,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89790,3224,3581,0.88798,0.90781
2003,30-45 y.,Upper Secondary Level,Not born in Germany,0.10210,357,3581,0.09219,0.11202
2003,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78172,440,544,0.74698,0.81647
2003,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.21828,104,544,0.18353,0.25302
2003,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90591,645,700,0.88427,0.92755
2003,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09409,55,700,0.07245,0.11573
2003,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87145,1431,1578,0.85493,0.88797
2003,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.12855,147,1578,0.11203,0.14507
2003,46-65 y.,Primary Level,Not born in Germany,0.79188,83,83,0.70401,0.87975
2003,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.67293,426,692,0.63795,0.70791
2003,46-65 y.,Lower Secondary Level,Not born in Germany,0.32707,266,692,0.29209,0.36205
2003,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.91405,3556,3889,0.90524,0.92286
2003,46-65 y.,Upper Secondary Level,Not born in Germany,0.08595,333,3889,0.07714,0.09476
2003,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.65354,157,235,0.59257,0.71451
2003,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.34646,78,235,0.28549,0.40743
2003,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89510,585,646,0.87145,0.91875
2003,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.10490,61,646,0.08125,0.12855
2003,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87286,1840,2000,0.85825,0.88746
2003,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12714,160,2000,0.11254,0.14175
2003,66 and older,Primary Level,Not born in Germany,0.70005,40,40,0.55623,0.84387
2003,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.86803,672,785,0.84434,0.89172
2003,66 and older,Lower Secondary Level,Not born in Germany,0.13197,113,785,0.10828,0.15566
2003,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.94147,1764,1888,0.93088,0.95206
2003,66 and older,Upper Secondary Level,Not born in Germany,0.05853,124,1888,0.04794,0.06912
2003,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87712,83,83,0.80606,0.94818
2003,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93487,228,228,0.90277,0.96697
2003,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89603,530,573,0.87102,0.92104
2003,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.10397,43,573,0.07896,0.12898
2004,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.85787,577,639,0.83078,0.88497
2004,17-29 y.,Pre-primary Level,Not born in Germany,0.14213,62,639,0.11503,0.16922
2004,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.90621,37,37,0.81098,1.00145
2004,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85664,690,769,0.83185,0.88142
2004,17-29 y.,Lower Secondary Level,Not born in Germany,0.14336,79,769,0.11858,0.16815
2004,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.88248,1549,1704,0.86718,0.89777
2004,17-29 y.,Upper Secondary Level,Not born in Germany,0.11752,155,1704,0.10223,0.13282
2004,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.84606,250,250,0.80123,0.89088
2004,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90025,83,83,0.83539,0.96511
2004,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88930,186,186,0.84409,0.93452
2004,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.47498,35,74,0.36043,0.58954
2004,30-45 y.,Primary Level,Not born in Germany,0.52502,39,74,0.41046,0.63957
2004,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.62181,240,420,0.57538,0.66824
2004,30-45 y.,Lower Secondary Level,Not born in Germany,0.37819,180,420,0.33176,0.42462
2004,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89471,3011,3345,0.88431,0.90512
2004,30-45 y.,Upper Secondary Level,Not born in Germany,0.10529,334,3345,0.09488,0.11569
2004,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.78308,429,525,0.74779,0.81837
2004,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.21692,96,525,0.18163,0.25221
2004,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90142,613,665,0.87874,0.92409
2004,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.09858,52,665,0.07591,0.12126
2004,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86999,1339,1482,0.85286,0.88712
2004,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.13001,143,1482,0.11288,0.14714
2004,46-65 y.,Primary Level,Not born in Germany,0.80090,74,74,0.70929,0.89250
2004,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.65404,375,618,0.61650,0.69157
2004,46-65 y.,Lower Secondary Level,Not born in Germany,0.34596,243,618,0.30843,0.38350
2004,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90931,3448,3773,0.90014,0.91847
2004,46-65 y.,Upper Secondary Level,Not born in Germany,0.09069,325,3773,0.08153,0.09986
2004,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.63373,172,256,0.57460,0.69286
2004,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.36627,84,256,0.30714,0.42540
2004,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88905,568,629,0.86449,0.91362
2004,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.11095,61,629,0.08638,0.13551
2004,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87349,1833,1993,0.85890,0.88809
2004,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.12651,160,1993,0.11191,0.14110
2004,66 and older,Primary Level,Not born in Germany,0.66811,39,39,0.51839,0.81784
2004,66 and older,Lower Secondary Level,Born in Germany or immigrated <1950,0.86942,652,767,0.84556,0.89328
2004,66 and older,Lower Secondary Level,Not born in Germany,0.13058,115,767,0.10672,0.15444
2004,66 and older,Upper Secondary Level,Born in Germany or immigrated <1950,0.93766,1826,1959,0.92695,0.94837
2004,66 and older,Upper Secondary Level,Not born in Germany,0.06234,133,1959,0.05163,0.07305
2004,66 and older,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.89098,84,84,0.82393,0.95803
2004,66 and older,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94046,238,238,0.91033,0.97059
2004,66 and older,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90425,579,622,0.88110,0.92739
2004,66 and older,Second Stage of Tertiary Education,Not born in Germany,0.09575,43,622,0.07261,0.11890
2005,17-29 y.,Pre-primary Level,Born in Germany or immigrated <1950,0.89566,595,650,0.87213,0.91918
2005,17-29 y.,Pre-primary Level,Not born in Germany,0.10434,55,650,0.08082,0.12787
2005,17-29 y.,Primary Level,Born in Germany or immigrated <1950,0.91721,39,39,0.82960,1.00483
2005,17-29 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.85648,634,700,0.83049,0.88247
2005,17-29 y.,Lower Secondary Level,Not born in Germany,0.14352,66,700,0.11753,0.16951
2005,17-29 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89891,1479,1600,0.88414,0.91369
2005,17-29 y.,Upper Secondary Level,Not born in Germany,0.10109,121,1600,0.08631,0.11586
2005,17-29 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87489,256,256,0.83429,0.91550
2005,17-29 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92450,62,62,0.85820,0.99080
2005,17-29 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92983,197,197,0.89407,0.96559
2005,30-45 y.,Primary Level,Born in Germany or immigrated <1950,0.44696,31,69,0.32879,0.56514
2005,30-45 y.,Primary Level,Not born in Germany,0.55304,38,69,0.43486,0.67121
2005,30-45 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.60641,234,407,0.55889,0.65394
2005,30-45 y.,Lower Secondary Level,Not born in Germany,0.39359,173,407,0.34606,0.44111
2005,30-45 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.89472,2787,3097,0.88391,0.90553
2005,30-45 y.,Upper Secondary Level,Not born in Germany,0.10528,310,3097,0.09447,0.11609
2005,30-45 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.77664,407,498,0.74002,0.81326
2005,30-45 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.22336,91,498,0.18674,0.25998
2005,30-45 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88969,571,622,0.86506,0.91433
2005,30-45 y.,First Stage of Tertiary Education,Not born in Germany,0.11031,51,622,0.08567,0.13494
2005,30-45 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87845,1252,1381,0.86121,0.89569
2005,30-45 y.,Second Stage of Tertiary Education,Not born in Germany,0.12155,129,1381,0.10431,0.13879
2005,46-65 y.,Primary Level,Not born in Germany,0.73920,66,66,0.63246,0.84594
2005,46-65 y.,Lower Secondary Level,Born in Germany or immigrated <1950,0.63908,332,550,0.59890,0.67925
2005,46-65 y.,Lower Secondary Level,Not born in Germany,0.36092,218,550,0.32075,0.40110
2005,46-65 y.,Upper Secondary Level,Born in Germany or immigrated <1950,0.90585,3278,3590,0.89629,0.91540
2005,46-65 y.,Upper Secondary Level,Not born in Germany,0.09415,312,3590,0.08460,0.10371
2005,46-65 y.,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.61292,168,249,0.55230,0.67355
2005,46-65 y.,Post-secondary Non-tertiary Level,Not born in Germany,0.38708,81,249,0.32645,0.44770
2005,46-65 y.,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89367,559,618,0.86934,0.91799
2005,46-65 y.,First Stage of Tertiary Education,Not born in Germany,0.10633,59,618,0.08201,0.13066
2005,46-65 y.,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86934,1767,1915,0.85425,0.88444
2005,46-65 y.,Second Stage of Tertiary Education,Not born in Germany,0.13066,148,1915,0.11556,0.14575
2005,66 and older,Primary Level,Not born in Germany,0.75555,40,40,0.62067,0.89043
