year,bula_h,regtyp,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Berlin,Urban regions,Born in Germany or immigrated <1950,0.73107,738,812,0.70056,0.76159
2000,Berlin,Urban regions,Not born in Germany,0.08330,74,812,0.06429,0.10232
2000,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.83386,68,68,0.74473,0.92298
2000,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.84033,929,929,0.81676,0.86390
2000,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.85646,76,76,0.77711,0.93581
2000,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.81159,472,472,0.77628,0.84691
2000,Saxony,Urban regions,Born in Germany or immigrated <1950,0.82775,821,821,0.80190,0.85359
2000,Saxony,Rural regions,Born in Germany or immigrated <1950,0.81120,916,916,0.78584,0.83656
2000,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.89157,201,201,0.84848,0.93467
2000,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.82323,822,855,0.79764,0.84881
2000,Saxony-Anhalt,Rural regions,Not born in Germany,0.04466,33,855,0.03081,0.05852
2000,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.79356,276,276,0.74573,0.84140
2000,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.83360,755,755,0.80702,0.86019
2001,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.73442,251,251,0.67967,0.78916
2001,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76384,336,371,0.72056,0.80711
2001,Schleswig-Holstein,Rural regions,Not born in Germany,0.06788,35,371,0.04225,0.09352
2001,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80058,248,248,0.75075,0.85041
2001,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.72680,749,889,0.69749,0.75611
2001,Lower Saxony,Urban regions,Not born in Germany,0.09570,140,889,0.07635,0.11505
2001,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.72771,873,964,0.69960,0.75583
2001,Lower Saxony,Rural regions,Not born in Germany,0.07488,91,964,0.05826,0.09151
2001,Bremen,Urban regions,Born in Germany or immigrated <1950,0.69665,130,130,0.61732,0.77598
2001,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.70914,3764,4528,0.69591,0.72237
2001,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12424,764,4528,0.11463,0.13385
2001,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.48884,88,119,0.39865,0.57904
2001,North Rhine-Westphalia,Rural regions,Not born in Germany,0.23308,31,119,0.15679,0.30937
2001,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64936,909,1180,0.62212,0.67660
2001,Hesse,Urban regions,Not born in Germany,0.17226,271,1180,0.15070,0.19381
2001,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74834,270,302,0.69932,0.79737
2001,Hesse,Rural regions,Not born in Germany,0.07087,32,302,0.04188,0.09986
2001,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68188,836,1025,0.65335,0.71041
2001,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12595,189,1025,0.10563,0.14627
2001,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.70189,296,328,0.65231,0.75147
2001,"Rhineland-Palatinate, Saarland",Rural regions,Not born in Germany,0.05989,32,328,0.03417,0.08561
2001,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.63859,1751,2344,0.61914,0.65805
2001,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.16624,593,2344,0.15117,0.18132
2001,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.65778,193,256,0.59955,0.71602
2001,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.13529,63,256,0.09331,0.17727
2001,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.70158,1203,1479,0.67825,0.72490
2001,Bavaria,Urban regions,Not born in Germany,0.14869,276,1479,0.13055,0.16683
2001,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.76325,1421,1560,0.74215,0.78435
2001,Bavaria,Rural regions,Not born in Germany,0.07056,139,1560,0.05784,0.08327
2001,Berlin,Urban regions,Born in Germany or immigrated <1950,0.73653,723,790,0.70579,0.76727
2001,Berlin,Urban regions,Not born in Germany,0.07871,67,790,0.05992,0.09750
2001,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.88146,68,68,0.80406,0.95886
2001,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.84234,871,871,0.81813,0.86656
2001,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.85966,66,66,0.77521,0.94410
2001,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.81601,430,430,0.77934,0.85267
2001,Saxony,Urban regions,Born in Germany or immigrated <1950,0.83447,776,776,0.80830,0.86063
2001,Saxony,Rural regions,Born in Germany or immigrated <1950,0.82850,834,834,0.80290,0.85410
2001,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.90254,183,183,0.85945,0.94563
2001,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.82475,787,787,0.79817,0.85133
2001,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.83322,275,275,0.78908,0.87736
2001,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.84516,674,674,0.81783,0.87249
2002,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.74956,280,280,0.69872,0.80040
2002,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75545,372,411,0.71384,0.79705
2002,Schleswig-Holstein,Rural regions,Not born in Germany,0.07521,39,411,0.04968,0.10074
2002,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.82668,302,302,0.78392,0.86944
2002,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.73744,834,961,0.70961,0.76528
2002,Lower Saxony,Urban regions,Not born in Germany,0.09548,127,961,0.07689,0.11407
2002,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73043,932,1017,0.70315,0.75772
2002,Lower Saxony,Rural regions,Not born in Germany,0.06952,85,1017,0.05388,0.08516
2002,Bremen,Urban regions,Born in Germany or immigrated <1950,0.73804,151,151,0.66767,0.80841
2002,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.71220,4016,4752,0.69933,0.72507
2002,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12704,736,4752,0.11757,0.13651
2002,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.48284,88,88,0.37784,0.58785
2002,Hesse,Urban regions,Born in Germany or immigrated <1950,0.63603,1077,1337,0.61023,0.66183
2002,Hesse,Urban regions,Not born in Germany,0.17515,260,1337,0.15477,0.19553
2002,Hesse,Rural regions,Born in Germany or immigrated <1950,0.74369,270,302,0.69437,0.79302
2002,Hesse,Rural regions,Not born in Germany,0.07149,32,302,0.04238,0.10059
2002,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.66643,852,1037,0.63772,0.69514
2002,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.13464,185,1037,0.11386,0.15543
2002,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.74832,310,310,0.69993,0.79671
2002,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.63397,1971,2542,0.61524,0.65270
2002,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17812,571,2542,0.16325,0.19300
2002,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.66109,204,258,0.60322,0.71896
2002,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.11199,54,258,0.07343,0.15054
2002,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68904,1367,1636,0.66660,0.71148
2002,Bavaria,Urban regions,Not born in Germany,0.15209,269,1636,0.13469,0.16950
2002,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.75701,1492,1620,0.73612,0.77791
2002,Bavaria,Rural regions,Not born in Germany,0.06935,128,1620,0.05697,0.08172
2002,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74270,757,828,0.71290,0.77249
2002,Berlin,Urban regions,Not born in Germany,0.08772,71,828,0.06844,0.10700
2002,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.88955,66,66,0.81335,0.96575
2002,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85816,883,883,0.83514,0.88119
2002,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.82609,72,72,0.73792,0.91426
2002,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.82017,428,428,0.78375,0.85660
2002,Saxony,Urban regions,Born in Germany or immigrated <1950,0.84182,786,786,0.81629,0.86735
2002,Saxony,Rural regions,Born in Germany or immigrated <1950,0.84036,832,832,0.81545,0.86526
2002,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.90937,177,177,0.86696,0.95179
2002,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.82280,763,763,0.79569,0.84991
2002,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.80732,282,282,0.76120,0.85344
2002,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.83946,666,666,0.81156,0.86736
2003,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.73788,264,264,0.68473,0.79103
2003,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.74752,340,378,0.70367,0.79138
2003,Schleswig-Holstein,Rural regions,Not born in Germany,0.09425,38,378,0.06476,0.12374
2003,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.81356,271,271,0.76710,0.86002
2003,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.73426,796,921,0.70572,0.76281
2003,Lower Saxony,Urban regions,Not born in Germany,0.10168,125,921,0.08215,0.12121
2003,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.74455,904,986,0.71731,0.77178
2003,Lower Saxony,Rural regions,Not born in Germany,0.06992,82,986,0.05399,0.08584
2003,Bremen,Urban regions,Born in Germany or immigrated <1950,0.72714,150,150,0.65562,0.79866
2003,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.71001,3872,4560,0.69684,0.72318
2003,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12464,688,4560,0.11505,0.13423
2003,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.51721,85,85,0.41035,0.62408
2003,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64248,1006,1228,0.61566,0.66930
2003,Hesse,Urban regions,Not born in Germany,0.17021,222,1228,0.14918,0.19124
2003,Hesse,Rural regions,Born in Germany or immigrated <1950,0.75234,242,242,0.69784,0.80684
2003,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69342,865,1031,0.66526,0.72158
2003,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12623,166,1031,0.10595,0.14651
2003,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.75063,293,293,0.70101,0.80026
2003,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.63518,1920,2457,0.61615,0.65422
2003,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17382,537,2457,0.15883,0.18881
2003,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.63277,180,230,0.57034,0.69521
2003,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.13702,50,230,0.09248,0.18155
2003,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68458,1335,1598,0.66179,0.70737
2003,Bavaria,Urban regions,Not born in Germany,0.15624,263,1598,0.13843,0.17405
2003,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74970,1398,1528,0.72797,0.77143
2003,Bavaria,Rural regions,Not born in Germany,0.07974,130,1528,0.06615,0.09333
2003,Berlin,Urban regions,Born in Germany or immigrated <1950,0.74771,756,823,0.71802,0.77740
2003,Berlin,Urban regions,Not born in Germany,0.09121,67,823,0.07152,0.11089
2003,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.92676,68,68,0.86438,0.98915
2003,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85142,860,860,0.82763,0.87520
2003,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.87110,72,72,0.79315,0.94904
2003,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.82690,438,438,0.79143,0.86237
2003,Saxony,Urban regions,Born in Germany or immigrated <1950,0.85372,770,770,0.82874,0.87870
2003,Saxony,Rural regions,Born in Germany or immigrated <1950,0.83559,813,813,0.81010,0.86109
2003,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.89799,175,175,0.85302,0.94296
2003,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.83090,734,734,0.80377,0.85804
2003,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.83447,283,283,0.79109,0.87785
2003,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.85614,657,657,0.82928,0.88300
2004,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.74104,262,262,0.68789,0.79418
2004,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75565,345,382,0.71250,0.79880
2004,Schleswig-Holstein,Rural regions,Not born in Germany,0.09591,37,382,0.06634,0.12548
2004,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.82079,271,271,0.77504,0.86654
2004,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.72956,784,905,0.70060,0.75851
2004,Lower Saxony,Urban regions,Not born in Germany,0.10271,121,905,0.08292,0.12250
2004,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73216,893,980,0.70442,0.75990
2004,Lower Saxony,Rural regions,Not born in Germany,0.08205,87,980,0.06485,0.09924
2004,Bremen,Urban regions,Born in Germany or immigrated <1950,0.74141,144,144,0.66965,0.81318
2004,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.71402,3768,4436,0.70072,0.72732
2004,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12769,668,4436,0.11787,0.13751
2004,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.56986,87,87,0.46522,0.67450
2004,Hesse,Urban regions,Born in Germany or immigrated <1950,0.61830,974,1187,0.59065,0.64595
2004,Hesse,Urban regions,Not born in Germany,0.17649,213,1187,0.15480,0.19819
2004,Hesse,Rural regions,Born in Germany or immigrated <1950,0.77505,228,228,0.72073,0.82937
2004,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68068,827,996,0.65171,0.70965
2004,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14427,169,996,0.12244,0.16610
2004,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.76892,285,285,0.71989,0.81795
2004,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.64019,1860,2375,0.62088,0.65950
2004,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17549,515,2375,0.16019,0.19079
2004,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.62986,182,231,0.56745,0.69226
2004,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.12474,49,231,0.08203,0.16744
2004,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68522,1275,1532,0.66196,0.70849
2004,Bavaria,Urban regions,Not born in Germany,0.16018,257,1532,0.14181,0.17855
2004,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.76657,1392,1513,0.74525,0.78789
2004,Bavaria,Rural regions,Not born in Germany,0.07751,121,1513,0.06403,0.09098
2004,Berlin,Urban regions,Born in Germany or immigrated <1950,0.76037,744,805,0.73086,0.78987
2004,Berlin,Urban regions,Not born in Germany,0.08479,61,805,0.06553,0.10404
2004,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.89646,73,73,0.82609,0.96684
2004,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85400,817,817,0.82977,0.87823
2004,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.85427,75,75,0.77387,0.93466
2004,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.82046,419,419,0.78366,0.85725
2004,Saxony,Urban regions,Born in Germany or immigrated <1950,0.86130,770,770,0.83687,0.88573
2004,Saxony,Rural regions,Born in Germany or immigrated <1950,0.84650,772,772,0.82106,0.87194
2004,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.88760,175,175,0.84066,0.93453
2004,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.84210,725,725,0.81553,0.86866
2004,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.83413,279,279,0.79041,0.87786
2004,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.85684,650,650,0.82989,0.88378
2005,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.74907,251,251,0.69533,0.80282
2005,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.75110,333,369,0.70692,0.79528
2005,Schleswig-Holstein,Rural regions,Not born in Germany,0.09282,36,369,0.06317,0.12247
2005,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.84586,265,265,0.80230,0.88941
2005,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.73037,740,856,0.70062,0.76011
2005,Lower Saxony,Urban regions,Not born in Germany,0.10988,116,856,0.08892,0.13085
2005,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73546,844,927,0.70705,0.76387
2005,Lower Saxony,Rural regions,Not born in Germany,0.08500,83,927,0.06704,0.10297
2005,Bremen,Urban regions,Born in Germany or immigrated <1950,0.82127,130,130,0.75515,0.88738
2005,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.71373,3626,4256,0.70015,0.72732
2005,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12699,630,4256,0.11699,0.13700
2005,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.51976,84,84,0.41227,0.62724
2005,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64144,924,1118,0.61332,0.66957
2005,Hesse,Urban regions,Not born in Germany,0.18041,194,1118,0.15786,0.20296
2005,Hesse,Rural regions,Born in Germany or immigrated <1950,0.80106,226,226,0.74890,0.85323
2005,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.68280,788,946,0.65313,0.71248
2005,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14700,158,946,0.12442,0.16958
2005,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.78076,272,272,0.73150,0.83002
2005,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.64358,1817,2308,0.62403,0.66312
2005,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.18309,491,2308,0.16731,0.19887
2005,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.65173,167,211,0.58729,0.71616
2005,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.12385,44,211,0.07929,0.16840
2005,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68658,1236,1472,0.66287,0.71029
2005,Bavaria,Urban regions,Not born in Germany,0.15814,236,1472,0.13949,0.17678
2005,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.76700,1324,1427,0.74506,0.78894
2005,Bavaria,Rural regions,Not born in Germany,0.07436,103,1427,0.06075,0.08798
2005,Berlin,Urban regions,Born in Germany or immigrated <1950,0.75654,703,755,0.72590,0.78717
2005,Berlin,Urban regions,Not born in Germany,0.08482,52,755,0.06494,0.10471
2005,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.88784,77,77,0.81689,0.95879
2005,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.84707,792,792,0.82199,0.87215
2005,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.89497,68,68,0.82155,0.96838
2005,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.83254,419,419,0.79675,0.86834
2005,Saxony,Urban regions,Born in Germany or immigrated <1950,0.85069,755,755,0.82525,0.87613
2005,Saxony,Rural regions,Born in Germany or immigrated <1950,0.85185,740,740,0.82624,0.87747
2005,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.86929,174,174,0.81906,0.91952
2005,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.85672,700,700,0.83075,0.88270
2005,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.84850,268,268,0.80549,0.89150
2005,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.83932,608,608,0.81010,0.86853
2006,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.75158,270,270,0.69994,0.80322
2006,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.74385,353,388,0.70036,0.78734
2006,Schleswig-Holstein,Rural regions,Not born in Germany,0.08987,35,388,0.06138,0.11836
2006,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.78767,279,279,0.73960,0.83575
2006,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.72986,823,938,0.70143,0.75829
2006,Lower Saxony,Urban regions,Not born in Germany,0.10582,115,938,0.08613,0.12552
2006,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.74220,966,1050,0.71573,0.76867
2006,Lower Saxony,Rural regions,Not born in Germany,0.08026,84,1050,0.06381,0.09670
2006,Bremen,Urban regions,Born in Germany or immigrated <1950,0.84704,134,134,0.78587,0.90822
2006,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.71489,3853,4487,0.70168,0.72810
2006,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12928,634,4487,0.11946,0.13909
2006,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.53617,98,98,0.43693,0.63541
2006,Hesse,Urban regions,Born in Germany or immigrated <1950,0.63188,1034,1229,0.60490,0.65885
2006,Hesse,Urban regions,Not born in Germany,0.18310,195,1229,0.16146,0.20473
2006,Hesse,Rural regions,Born in Germany or immigrated <1950,0.82120,251,251,0.77371,0.86870
2006,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.67886,832,991,0.64977,0.70794
2006,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.14854,159,991,0.12638,0.17069
2006,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.78842,299,299,0.74205,0.83479
2006,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.65578,2036,2514,0.63721,0.67436
2006,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17595,478,2514,0.16107,0.19084
2006,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.67632,194,236,0.61650,0.73614
2006,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.11674,42,236,0.07568,0.15779
2006,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.68954,1331,1562,0.66659,0.71249
2006,Bavaria,Urban regions,Not born in Germany,0.15866,231,1562,0.14053,0.17678
2006,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74483,1494,1612,0.72355,0.76612
2006,Bavaria,Rural regions,Not born in Germany,0.07810,118,1612,0.06500,0.09121
2006,Berlin,Urban regions,Born in Germany or immigrated <1950,0.78298,731,791,0.75424,0.81173
2006,Berlin,Urban regions,Not born in Germany,0.08591,60,791,0.06636,0.10545
2006,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.86375,74,74,0.78506,0.94245
2006,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.85500,859,859,0.83144,0.87856
2006,Mecklenburg-Western Pomerania,Urban regions,Born in Germany or immigrated <1950,0.85717,69,69,0.77400,0.94034
2006,Mecklenburg-Western Pomerania,Rural regions,Born in Germany or immigrated <1950,0.86449,480,480,0.83384,0.89514
2006,Saxony,Urban regions,Born in Germany or immigrated <1950,0.85922,817,817,0.83536,0.88308
2006,Saxony,Rural regions,Born in Germany or immigrated <1950,0.86910,761,761,0.84512,0.89308
2006,Saxony-Anhalt,Urban regions,Born in Germany or immigrated <1950,0.87340,162,162,0.82203,0.92476
2006,Saxony-Anhalt,Rural regions,Born in Germany or immigrated <1950,0.83864,737,737,0.81206,0.86521
2006,Thuringa,Urban regions,Born in Germany or immigrated <1950,0.84609,276,276,0.80344,0.88874
2006,Thuringa,Rural regions,Born in Germany or immigrated <1950,0.85438,673,673,0.82771,0.88105
2007,Schleswig-Holstein,Urban regions,Born in Germany or immigrated <1950,0.78008,246,246,0.72821,0.83194
2007,Schleswig-Holstein,Rural regions,Born in Germany or immigrated <1950,0.76553,332,366,0.72206,0.80899
2007,Schleswig-Holstein,Rural regions,Not born in Germany,0.09452,34,366,0.06451,0.12453
2007,Hamburg,Urban regions,Born in Germany or immigrated <1950,0.80485,271,271,0.75758,0.85213
2007,Lower Saxony,Urban regions,Born in Germany or immigrated <1950,0.75759,780,876,0.72919,0.78598
2007,Lower Saxony,Urban regions,Not born in Germany,0.09353,96,876,0.07423,0.11282
2007,Lower Saxony,Rural regions,Born in Germany or immigrated <1950,0.73721,899,980,0.70964,0.76479
2007,Lower Saxony,Rural regions,Not born in Germany,0.09490,81,980,0.07654,0.11326
2007,Bremen,Urban regions,Born in Germany or immigrated <1950,0.83469,136,136,0.77203,0.89735
2007,North Rhine-Westphalia,Urban regions,Born in Germany or immigrated <1950,0.71700,3613,4167,0.70332,0.73068
2007,North Rhine-Westphalia,Urban regions,Not born in Germany,0.12447,554,4167,0.11444,0.13449
2007,North Rhine-Westphalia,Rural regions,Born in Germany or immigrated <1950,0.53592,88,88,0.43112,0.64071
2007,Hesse,Urban regions,Born in Germany or immigrated <1950,0.64582,982,1160,0.61828,0.67335
2007,Hesse,Urban regions,Not born in Germany,0.17243,178,1160,0.15068,0.19418
2007,Hesse,Rural regions,Born in Germany or immigrated <1950,0.82595,234,234,0.77726,0.87463
2007,"Rhineland-Palatinate, Saarland",Urban regions,Born in Germany or immigrated <1950,0.69418,771,901,0.66408,0.72428
2007,"Rhineland-Palatinate, Saarland",Urban regions,Not born in Germany,0.12628,130,901,0.10458,0.14799
2007,"Rhineland-Palatinate, Saarland",Rural regions,Born in Germany or immigrated <1950,0.78793,269,269,0.73899,0.83687
2007,Baden-Wuerttemberg,Urban regions,Born in Germany or immigrated <1950,0.65348,1879,2309,0.63406,0.67289
2007,Baden-Wuerttemberg,Urban regions,Not born in Germany,0.17781,430,2309,0.16221,0.19341
2007,Baden-Wuerttemberg,Rural regions,Born in Germany or immigrated <1950,0.64306,182,224,0.58018,0.70595
2007,Baden-Wuerttemberg,Rural regions,Not born in Germany,0.15831,42,224,0.11040,0.20623
2007,Bavaria,Urban regions,Born in Germany or immigrated <1950,0.69374,1264,1478,0.67024,0.71725
2007,Bavaria,Urban regions,Not born in Germany,0.15375,214,1478,0.13535,0.17214
2007,Bavaria,Rural regions,Born in Germany or immigrated <1950,0.74493,1409,1528,0.72307,0.76680
2007,Bavaria,Rural regions,Not born in Germany,0.09091,119,1528,0.07649,0.10533
2007,Berlin,Urban regions,Born in Germany or immigrated <1950,0.78545,704,762,0.75629,0.81462
2007,Berlin,Urban regions,Not born in Germany,0.08762,58,762,0.06753,0.10770
2007,Brandenburg,Urban regions,Born in Germany or immigrated <1950,0.88850,75,75,0.81679,0.96022
2007,Brandenburg,Rural regions,Born in Germany or immigrated <1950,0.86102,787,787,0.83683,0.88520
