year,age_gr,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.91504,722,809,0.89582,0.93427
2004,66 and older,North Rhine-Westphalia,Not born in Germany,0.08496,87,809,0.06573,0.10418
2004,66 and older,Hesse,Born in Germany or immigrated <1950,0.82731,187,223,0.77759,0.87703
2004,66 and older,Hesse,Not born in Germany,0.17269,36,223,0.12297,0.22241
2004,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.94598,241,241,0.91738,0.97458
2004,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.81948,300,381,0.78080,0.85815
2004,66 and older,Baden-Wuerttemberg,Not born in Germany,0.18052,81,381,0.14185,0.21920
2004,66 and older,Bavaria,Born in Germany or immigrated <1950,0.88881,456,516,0.86166,0.91596
2004,66 and older,Bavaria,Not born in Germany,0.11119,60,516,0.08404,0.13834
2004,66 and older,Berlin,Born in Germany or immigrated <1950,0.96477,117,117,0.93122,0.99832
2004,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.98351,184,184,0.96506,1.00196
2004,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.91744,80,80,0.85675,0.97813
2004,66 and older,Saxony,Born in Germany or immigrated <1950,0.95672,267,267,0.93227,0.98117
2004,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.91987,164,164,0.87820,0.96155
2004,66 and older,Thuringa,Born in Germany or immigrated <1950,0.91559,152,152,0.87125,0.95993
2005,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.90508,104,104,0.84848,0.96169
2005,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.85730,281,325,0.81921,0.89539
2005,17-29 y.,Lower Saxony,Not born in Germany,0.14270,44,325,0.10461,0.18079
2005,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84544,636,730,0.81920,0.87168
2005,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.15456,94,730,0.12832,0.18080
2005,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.83772,203,203,0.78688,0.88857
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.84905,179,179,0.79645,0.90164
2005,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.84685,447,504,0.81537,0.87832
2005,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.15315,57,504,0.12168,0.18463
2005,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.89330,490,530,0.86699,0.91961
2005,17-29 y.,Bavaria,Not born in Germany,0.10670,40,530,0.08039,0.13301
2005,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.91748,157,157,0.87431,0.96066
2005,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98747,94,94,0.96486,1.01008
2005,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.97425,303,303,0.95639,0.99211
2005,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97429,182,182,0.95123,0.99735
2005,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86488,145,145,0.80905,0.92072
2005,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.90152,60,60,0.82548,0.97755
2005,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87361,471,541,0.84558,0.90164
2005,30-45 y.,Lower Saxony,Not born in Germany,0.12639,70,541,0.09836,0.15442
2005,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84290,1104,1325,0.82330,0.86250
2005,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15710,221,1325,0.13750,0.17670
2005,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.79835,363,439,0.76078,0.83593
2005,30-45 y.,Hesse,Not born in Germany,0.20165,76,439,0.16407,0.23922
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.80400,309,380,0.76404,0.84397
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.19600,71,380,0.15603,0.23596
2005,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77312,632,813,0.74432,0.80193
2005,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22688,181,813,0.19807,0.25568
2005,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85110,792,906,0.82790,0.87429
2005,30-45 y.,Bavaria,Not born in Germany,0.14890,114,906,0.12571,0.17210
2005,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.83841,194,194,0.78648,0.89034
2005,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97880,208,208,0.95918,0.99842
2005,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.97518,130,130,0.94833,1.00203
2005,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98616,413,413,0.97487,0.99744
2005,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98121,240,240,0.96400,0.99843
2005,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86209,216,216,0.81600,0.90818
2005,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.92774,99,99,0.87648,0.97901
2005,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87360,496,555,0.84593,0.90127
2005,46-65 y.,Lower Saxony,Not born in Germany,0.12640,59,555,0.09873,0.15407
2005,46-65 y.,Bremen,Born in Germany or immigrated <1950,0.96525,52,52,0.91498,1.01551
2005,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80431,1244,1490,0.78416,0.82446
2005,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19569,246,1490,0.17554,0.21584
2005,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79865,392,476,0.76259,0.83471
2005,46-65 y.,Hesse,Not born in Germany,0.20135,84,476,0.16529,0.23741
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.83870,325,382,0.80176,0.87563
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.16130,57,382,0.12437,0.19824
2005,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.73987,599,810,0.70964,0.77010
2005,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.26013,211,810,0.22990,0.29036
2005,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.84307,840,971,0.82017,0.86596
2005,46-65 y.,Bavaria,Not born in Germany,0.15693,131,971,0.13404,0.17983
2005,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.90602,238,238,0.86887,0.94317
2005,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.98812,318,318,0.97619,1.00005
2005,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.95615,172,172,0.92546,0.98684
2005,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.97650,512,512,0.96337,0.98964
2005,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.96354,326,326,0.94317,0.98392
2005,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99799,297,297,0.99288,1.00309
2005,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94244,119,119,0.90041,0.98446
2005,66 and older,Hamburg,Born in Germany or immigrated <1950,0.97805,42,42,0.93321,1.02290
2005,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.92438,336,336,0.89606,0.95269
2005,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90539,726,816,0.88530,0.92548
2005,66 and older,North Rhine-Westphalia,Not born in Germany,0.09461,90,816,0.07452,0.11470
2005,66 and older,Hesse,Born in Germany or immigrated <1950,0.83472,192,224,0.78597,0.88347
2005,66 and older,Hesse,Not born in Germany,0.16528,32,224,0.11653,0.21403
2005,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.92996,247,247,0.89807,0.96185
2005,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.80952,306,392,0.77060,0.84844
2005,66 and older,Baden-Wuerttemberg,Not born in Germany,0.19048,86,392,0.15156,0.22940
2005,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87699,438,492,0.84793,0.90604
2005,66 and older,Bavaria,Not born in Germany,0.12301,54,492,0.09396,0.15207
2005,66 and older,Berlin,Born in Germany or immigrated <1950,0.98409,114,114,0.96102,1.00716
2005,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.97775,175,175,0.95584,0.99967
2005,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94245,91,91,0.89433,0.99056
2005,66 and older,Saxony,Born in Germany or immigrated <1950,0.95737,267,267,0.93310,0.98165
2005,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.91920,165,165,0.87748,0.96091
2005,66 and older,Thuringa,Born in Germany or immigrated <1950,0.92305,157,157,0.88122,0.96487
2006,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.93208,110,110,0.88485,0.97932
2006,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.89668,63,63,0.82091,0.97245
2006,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86247,305,348,0.82624,0.89871
2006,17-29 y.,Lower Saxony,Not born in Germany,0.13753,43,348,0.10129,0.17376
2006,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83336,650,746,0.80660,0.86012
2006,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16664,96,746,0.13988,0.19340
2006,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.85517,215,215,0.80801,0.90232
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.83900,197,228,0.79119,0.88681
2006,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.16100,31,228,0.11319,0.20881
2006,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.84636,480,541,0.81594,0.87677
2006,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.15364,61,541,0.12323,0.18406
2006,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.89665,512,556,0.87133,0.92198
2006,17-29 y.,Bavaria,Not born in Germany,0.10335,44,556,0.07802,0.12867
2006,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.88892,150,150,0.83847,0.93938
2006,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98504,101,101,0.96124,1.00883
2006,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.97205,316,316,0.95385,0.99025
2006,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.96816,189,189,0.94306,0.99326
2006,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97910,176,176,0.95791,1.00030
2006,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.88751,156,156,0.83776,0.93725
2006,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.81738,52,52,0.71135,0.92342
2006,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87891,508,581,0.85236,0.90546
2006,30-45 y.,Lower Saxony,Not born in Germany,0.12109,73,581,0.09454,0.14764
2006,30-45 y.,Bremen,Born in Germany or immigrated <1950,0.83149,34,34,0.70377,0.95920
2006,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84124,1130,1345,0.82170,0.86078
2006,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15876,215,1345,0.13922,0.17830
2006,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.79976,391,467,0.76343,0.83610
2006,30-45 y.,Hesse,Not born in Germany,0.20024,76,467,0.16390,0.23657
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.80078,311,377,0.76041,0.84115
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.19922,66,377,0.15885,0.23959
2006,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77447,678,857,0.74647,0.80247
2006,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22553,179,857,0.19753,0.25353
2006,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85863,844,953,0.83650,0.88077
2006,30-45 y.,Bavaria,Not born in Germany,0.14137,109,953,0.11923,0.16350
2006,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.85306,165,165,0.79887,0.90724
2006,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.96236,221,221,0.93721,0.98751
2006,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.97896,147,147,0.95568,1.00224
2006,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.97056,397,397,0.95391,0.98721
2006,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99582,210,210,0.98708,1.00457
2006,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98075,252,252,0.96375,0.99775
2006,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.84495,217,248,0.79981,0.89009
2006,46-65 y.,Schleswig-Holstein,Not born in Germany,0.15505,31,248,0.10991,0.20019
2006,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.91031,101,101,0.85431,0.96632
2006,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87829,572,630,0.85273,0.90384
2006,46-65 y.,Lower Saxony,Not born in Germany,0.12171,58,630,0.09616,0.14727
2006,46-65 y.,Bremen,Born in Germany or immigrated <1950,0.92765,50,50,0.85512,1.00019
2006,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80363,1325,1576,0.78402,0.82325
2006,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19637,251,1576,0.17675,0.21598
2006,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.77257,437,521,0.73655,0.80860
2006,46-65 y.,Hesse,Not born in Germany,0.22743,84,521,0.19140,0.26345
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.85665,372,430,0.82349,0.88981
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.14335,58,430,0.11019,0.17651
2006,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.76335,676,863,0.73498,0.79173
2006,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.23665,187,863,0.20827,0.26502
2006,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.82555,944,1083,0.80294,0.84816
2006,46-65 y.,Bavaria,Not born in Germany,0.17445,139,1083,0.15184,0.19706
2006,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.90112,283,283,0.86628,0.93596
2006,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.98207,329,329,0.96771,0.99643
2006,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.97619,195,195,0.95474,0.99764
2006,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.97893,555,555,0.96697,0.99089
2006,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98095,319,319,0.96592,0.99597
2006,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99831,321,321,0.99382,1.00281
2006,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96069,140,140,0.92838,0.99300
2006,66 and older,Hamburg,Born in Germany or immigrated <1950,0.97878,63,63,0.94290,1.01465
2006,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.92915,404,404,0.90409,0.95420
2006,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90514,846,943,0.88643,0.92385
2006,66 and older,North Rhine-Westphalia,Not born in Germany,0.09486,97,943,0.07615,0.11357
2006,66 and older,Hesse,Born in Germany or immigrated <1950,0.83120,242,278,0.78708,0.87531
2006,66 and older,Hesse,Not born in Germany,0.16880,36,278,0.12469,0.21292
2006,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.91717,251,251,0.88300,0.95133
2006,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.81669,396,489,0.78236,0.85102
2006,66 and older,Baden-Wuerttemberg,Not born in Germany,0.18331,93,489,0.14898,0.21764
2006,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87680,525,582,0.85008,0.90353
2006,66 and older,Bavaria,Not born in Germany,0.12320,57,582,0.09647,0.14992
2006,66 and older,Berlin,Born in Germany or immigrated <1950,0.98396,133,133,0.96253,1.00539
2006,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.98233,213,213,0.96459,1.00006
2006,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94894,106,106,0.90684,0.99105
2006,66 and older,Saxony,Born in Germany or immigrated <1950,0.96973,310,310,0.95062,0.98883
2006,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.91402,181,181,0.87307,0.95498
2006,66 and older,Thuringa,Born in Germany or immigrated <1950,0.93513,200,200,0.90091,0.96935
2007,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96121,114,114,0.92561,0.99681
2007,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.93062,61,61,0.86632,0.99491
2007,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87133,283,320,0.83458,0.90807
2007,17-29 y.,Lower Saxony,Not born in Germany,0.12867,37,320,0.09193,0.16542
2007,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83590,620,705,0.80854,0.86326
2007,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16410,85,705,0.13674,0.19146
2007,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.91074,203,203,0.87142,0.95006
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.88884,186,186,0.84354,0.93414
2007,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83713,448,506,0.80492,0.86933
2007,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16287,58,506,0.13067,0.19508
2007,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.90864,483,522,0.88390,0.93338
2007,17-29 y.,Bavaria,Not born in Germany,0.09136,39,522,0.06662,0.11610
2007,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.91261,158,158,0.86843,0.95678
2007,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.97209,287,287,0.95299,0.99118
2007,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99298,174,174,0.98054,1.00542
2007,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97584,176,176,0.95309,0.99859
2007,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.89612,137,137,0.84484,0.94740
2007,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.85008,54,54,0.75397,0.94619
2007,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87923,467,531,0.85149,0.90698
2007,30-45 y.,Lower Saxony,Not born in Germany,0.12077,64,531,0.09302,0.14851
2007,30-45 y.,Bremen,Born in Germany or immigrated <1950,0.83133,38,38,0.71067,0.95199
2007,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84933,1044,1232,0.82935,0.86931
2007,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15067,188,1232,0.13069,0.17065
2007,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.80627,361,428,0.76878,0.84376
2007,30-45 y.,Hesse,Not born in Germany,0.19373,67,428,0.15624,0.23122
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.79947,270,326,0.75593,0.84300
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.20053,56,326,0.15700,0.24407
2007,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77702,593,746,0.74713,0.80691
2007,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22298,153,746,0.19309,0.25287
2007,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85576,768,871,0.83242,0.87911
2007,30-45 y.,Bavaria,Not born in Germany,0.14424,103,871,0.12089,0.16758
2007,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.85756,145,145,0.80048,0.91465
2007,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97597,205,205,0.95495,0.99698
2007,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.99724,128,128,0.98811,1.00636
2007,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.97203,385,385,0.95553,0.98852
2007,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98299,229,229,0.96620,0.99977
2007,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.83725,193,193,0.78504,0.88947
2007,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.89281,90,90,0.82854,0.95708
2007,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86683,530,585,0.83927,0.89438
2007,46-65 y.,Lower Saxony,Not born in Germany,0.13317,55,585,0.10562,0.16073
2007,46-65 y.,Bremen,Born in Germany or immigrated <1950,0.93320,50,50,0.86329,1.00311
2007,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.81350,1210,1414,0.79319,0.83381
2007,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.18650,204,1414,0.16619,0.20681
2007,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.77325,423,497,0.73640,0.81010
2007,46-65 y.,Hesse,Not born in Germany,0.22675,74,497,0.18990,0.26360
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.86858,353,403,0.83555,0.90160
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.13142,50,403,0.09840,0.16445
2007,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75826,637,812,0.72879,0.78772
2007,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.24174,175,812,0.21228,0.27121
2007,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.81103,890,1020,0.78699,0.83507
2007,46-65 y.,Bavaria,Not born in Germany,0.18897,130,1020,0.16493,0.21301
2007,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87917,273,273,0.84043,0.91790
2007,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.97371,285,285,0.95510,0.99232
2007,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98703,190,190,0.97091,1.00316
2007,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.98027,530,530,0.96842,0.99212
2007,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98407,314,314,0.97020,0.99794
2007,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.99668,303,303,0.99020,1.00317
2007,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94776,134,134,0.90994,0.98558
2007,66 and older,Hamburg,Born in Germany or immigrated <1950,0.97976,66,66,0.94552,1.01399
2007,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.93245,399,399,0.90779,0.95710
2007,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89808,827,924,0.87857,0.91760
2007,66 and older,North Rhine-Westphalia,Not born in Germany,0.10192,97,924,0.08240,0.12143
2007,66 and older,Hesse,Born in Germany or immigrated <1950,0.84919,229,264,0.80594,0.89244
2007,66 and older,Hesse,Not born in Germany,0.15081,35,264,0.10756,0.19406
2007,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.92166,231,231,0.88694,0.95639
2007,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.79859,383,469,0.76226,0.83493
2007,66 and older,Baden-Wuerttemberg,Not born in Germany,0.20141,86,469,0.16507,0.23774
2007,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87317,532,593,0.84636,0.89998
2007,66 and older,Bavaria,Not born in Germany,0.12683,61,593,0.10002,0.15364
2007,66 and older,Berlin,Born in Germany or immigrated <1950,0.97982,128,128,0.95536,1.00428
2007,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.98718,220,220,0.97229,1.00208
2007,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.95349,101,101,0.91221,0.99476
2007,66 and older,Saxony,Born in Germany or immigrated <1950,0.97241,306,306,0.95403,0.99079
2007,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.93626,182,182,0.90068,0.97185
2007,66 and older,Thuringa,Born in Germany or immigrated <1950,0.93656,202,202,0.90286,0.97026
2008,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95366,95,95,0.91116,0.99616
2008,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.86607,61,61,0.77989,0.95225
2008,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.89953,270,270,0.86360,0.93545
2008,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.85407,587,654,0.82699,0.88115
2008,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.14593,67,654,0.11885,0.17301
2008,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.87731,195,195,0.83114,0.92347
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.84673,166,166,0.79176,0.90170
2008,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83167,424,479,0.79813,0.86521
2008,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16833,55,479,0.13479,0.20187
2008,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.93334,446,446,0.91017,0.95652
2008,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.96026,139,139,0.92767,0.99285
2008,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.98678,252,252,0.97265,1.00091
2008,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.97528,160,160,0.95114,0.99941
2008,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.87791,117,117,0.81833,0.93749
2008,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.80693,46,46,0.69160,0.92225
2008,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.89995,433,488,0.87330,0.92660
2008,30-45 y.,Lower Saxony,Not born in Germany,0.10005,55,488,0.07340,0.12670
2008,30-45 y.,Bremen,Born in Germany or immigrated <1950,0.80743,37,37,0.67861,0.93624
2008,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.84112,936,1103,0.81953,0.86270
2008,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.15888,167,1103,0.13730,0.18047
2008,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.79650,325,384,0.75618,0.83682
2008,30-45 y.,Hesse,Not born in Germany,0.20350,59,384,0.16318,0.24382
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.77874,220,273,0.72941,0.82808
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.22126,53,273,0.17192,0.27059
2008,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77946,529,666,0.74795,0.81098
2008,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22054,137,666,0.18902,0.25205
2008,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86884,709,794,0.84535,0.89234
2008,30-45 y.,Bavaria,Not born in Germany,0.13116,85,794,0.10766,0.15465
2008,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.89789,143,143,0.84809,0.94770
2008,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97793,195,195,0.95726,0.99861
2008,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.99683,362,362,0.99103,1.00263
