year,bula_h,pgisced97,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.89711,1739,1903,0.88346,0.91077
2010,Bavaria,Upper Secondary Level,Not born in Germany,0.10289,164,1903,0.08923,0.11654
2010,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.64975,152,216,0.58598,0.71352
2010,Bavaria,Post-secondary Non-tertiary Level,Not born in Germany,0.35025,64,216,0.28648,0.41402
2010,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84311,230,230,0.79601,0.89022
2010,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84877,613,703,0.82227,0.87527
2010,Bavaria,Second Stage of Tertiary Education,Not born in Germany,0.15123,90,703,0.12473,0.17773
2010,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.82141,60,60,0.72368,0.91914
2010,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.95252,317,317,0.92907,0.97597
2010,Berlin,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88549,41,41,0.78680,0.98417
2010,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95904,54,54,0.90568,1.01240
2010,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87728,308,350,0.84285,0.91170
2010,Berlin,Second Stage of Tertiary Education,Not born in Germany,0.12272,42,350,0.08830,0.15715
2010,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.92239,59,59,0.85353,0.99125
2010,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.98388,464,464,0.97241,0.99535
2010,Brandenburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.92945,58,58,0.86297,0.99593
2010,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99184,67,67,0.97013,1.01355
2010,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98332,251,251,0.96744,0.99919
2010,Mecklenburg-Western Pomerania,Lower Secondary Level,Born in Germany or immigrated <1950,0.98403,33,33,0.94059,1.02747
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98957,319,319,0.97841,1.00074
2010,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96058,40,40,0.89951,1.02165
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99781,144,144,0.99014,1.00547
2010,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.97707,91,91,0.94614,1.00799
2010,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.97395,895,895,0.96351,0.98439
2010,Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.95260,74,74,0.90385,1.00134
2010,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99352,136,136,0.97997,1.00706
2010,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97432,416,416,0.95910,0.98954
2010,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.97473,60,60,0.93468,1.01478
2010,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.98452,484,484,0.97351,0.99553
2010,Saxony-Anhalt,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.94127,41,41,0.86841,1.01414
2010,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99237,77,77,0.97281,1.01193
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98898,203,203,0.97458,1.00338
2010,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.82148,49,49,0.71314,0.92981
2010,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.99783,570,570,0.99401,1.00165
2010,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92629,198,198,0.88980,0.96278
2011,Schleswig-Holstein,Pre-primary Level,Born in Germany or immigrated <1950,0.94573,39,39,0.87369,1.01776
2011,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.80433,96,96,0.72456,0.88411
2011,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.92896,464,503,0.90649,0.95144
2011,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.07104,39,503,0.04856,0.09351
2011,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.92168,75,75,0.86046,0.98289
2011,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93894,60,60,0.87784,1.00004
2011,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88513,138,138,0.83173,0.93852
2011,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.95473,161,161,0.92252,0.98694
2011,Hamburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.94261,37,37,0.86664,1.01859
2011,Hamburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92814,115,115,0.88073,0.97555
2011,Lower Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.96791,85,85,0.93023,1.00560
2011,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.86086,278,338,0.82391,0.89782
2011,Lower Saxony,Lower Secondary Level,Not born in Germany,0.13914,60,338,0.10218,0.17609
2011,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.90126,1225,1346,0.88532,0.91720
2011,Lower Saxony,Upper Secondary Level,Not born in Germany,0.09874,121,1346,0.08280,0.11468
2011,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87038,159,159,0.81800,0.92275
2011,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89971,135,135,0.84886,0.95057
2011,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88752,443,485,0.85937,0.91567
2011,Lower Saxony,Second Stage of Tertiary Education,Not born in Germany,0.11248,42,485,0.08433,0.14063
2011,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.85282,72,72,0.77041,0.93523
2011,Bremen,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87826,46,46,0.78272,0.97380
2011,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.91066,213,213,0.87226,0.94906
2011,North Rhine-Westphalia,Primary Level,Born in Germany or immigrated <1950,0.49856,66,135,0.41390,0.58322
2011,North Rhine-Westphalia,Primary Level,Not born in Germany,0.50144,69,135,0.41678,0.58610
2011,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.73038,497,724,0.69804,0.76273
2011,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.26962,227,724,0.23727,0.30196
2011,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.86257,2224,2590,0.84931,0.87584
2011,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.13743,366,2590,0.12416,0.15069
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75954,457,560,0.72411,0.79497
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.24046,103,560,0.20503,0.27589
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91694,290,290,0.88513,0.94876
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.82625,988,1146,0.80431,0.84820
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.17375,158,1146,0.15180,0.19569
2011,Hesse,Pre-primary Level,Born in Germany or immigrated <1950,0.97530,85,85,0.94212,1.00849
2011,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.68165,148,196,0.61627,0.74704
2011,Hesse,Lower Secondary Level,Not born in Germany,0.31835,48,196,0.25296,0.38373
2011,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.85543,698,824,0.83140,0.87946
2011,Hesse,Upper Secondary Level,Not born in Germany,0.14457,126,824,0.12054,0.16860
2011,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.82185,132,172,0.76449,0.87920
2011,Hesse,Post-secondary Non-tertiary Level,Not born in Germany,0.17815,40,172,0.12080,0.23551
2011,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90468,102,102,0.84741,0.96195
2011,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.78192,459,540,0.74706,0.81679
2011,Hesse,Second Stage of Tertiary Education,Not born in Germany,0.21808,81,540,0.18321,0.25294
2011,"Rhineland-Palatinate, Saarland",Pre-primary Level,Born in Germany or immigrated <1950,0.91297,37,37,0.82089,1.00505
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.74941,189,252,0.69580,0.80303
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.25059,63,252,0.19697,0.30420
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.88595,717,799,0.86389,0.90800
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.11405,82,799,0.09200,0.13611
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.79177,84,84,0.70441,0.87912
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90408,104,104,0.84720,0.96095
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83423,227,258,0.78876,0.87969
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not born in Germany,0.16577,31,258,0.12031,0.21124
2011,Baden-Wuerttemberg,Pre-primary Level,Born in Germany or immigrated <1950,0.96097,125,125,0.92688,0.99506
2011,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.69698,309,440,0.65399,0.73997
2011,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.30302,131,440,0.26003,0.34601
2011,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.85573,1434,1631,0.83867,0.87278
2011,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.14427,197,1631,0.12722,0.16133
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.72165,185,247,0.66564,0.77766
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not born in Germany,0.27835,62,247,0.22234,0.33436
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84436,217,248,0.79915,0.88957
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Not born in Germany,0.15564,31,248,0.11043,0.20085
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85853,710,813,0.83456,0.88250
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not born in Germany,0.14147,103,813,0.11750,0.16544
2011,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.95252,118,118,0.91398,0.99105
2011,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.77382,409,491,0.73678,0.81086
2011,Bavaria,Lower Secondary Level,Not born in Germany,0.22618,82,491,0.18914,0.26322
2011,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.90180,2159,2348,0.88976,0.91384
2011,Bavaria,Upper Secondary Level,Not born in Germany,0.09820,189,2348,0.08616,0.11024
2011,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.67756,191,263,0.62096,0.73416
2011,Bavaria,Post-secondary Non-tertiary Level,Not born in Germany,0.32244,72,263,0.26584,0.37904
2011,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88192,290,290,0.84471,0.91912
2011,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.84504,758,867,0.82094,0.86915
2011,Bavaria,Second Stage of Tertiary Education,Not born in Germany,0.15496,109,867,0.13085,0.17906
2011,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.88653,66,66,0.80942,0.96363
2011,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.96877,369,369,0.95100,0.98654
2011,Berlin,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.86188,47,47,0.76218,0.96159
2011,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95032,62,62,0.89579,1.00485
2011,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.89735,339,382,0.86687,0.92783
2011,Berlin,Second Stage of Tertiary Education,Not born in Germany,0.10265,43,382,0.07217,0.13313
2011,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.90984,86,86,0.84895,0.97073
2011,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.98509,562,562,0.97506,0.99512
2011,Brandenburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.94755,61,61,0.89113,1.00396
2011,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99198,75,75,0.97166,1.01230
2011,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97922,283,283,0.96257,0.99587
2011,Mecklenburg-Western Pomerania,Lower Secondary Level,Born in Germany or immigrated <1950,0.97553,37,37,0.92507,1.02600
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98857,340,340,0.97726,0.99989
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96634,52,52,0.91684,1.01584
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99843,158,158,0.99223,1.00463
2011,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.94757,97,97,0.90299,0.99216
2011,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.97299,1000,1000,0.96294,0.98305
2011,Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.97421,80,80,0.93925,1.00916
2011,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99457,142,142,0.98245,1.00670
2011,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97927,440,440,0.96594,0.99260
2011,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.97921,79,79,0.94754,1.01087
2011,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.98557,589,589,0.97594,0.99521
2011,Saxony-Anhalt,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.94818,43,43,0.88114,1.01522
2011,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99201,84,84,0.97285,1.01116
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98083,240,240,0.96345,0.99822
2011,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.85746,53,53,0.76243,0.95248
2011,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.98975,654,654,0.98203,0.99748
2011,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.93912,225,225,0.90781,0.97043
2012,Schleswig-Holstein,Pre-primary Level,Born in Germany or immigrated <1950,0.91061,36,36,0.81608,1.00513
2012,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.78567,102,102,0.70564,0.86570
2012,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.94673,473,507,0.92716,0.96629
2012,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.05327,34,507,0.03371,0.07284
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.88649,71,71,0.81218,0.96080
2012,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92994,59,59,0.86426,0.99563
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87274,133,133,0.81589,0.92959
2012,Hamburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.90228,163,163,0.85655,0.94800
2012,Hamburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.90996,37,37,0.81645,1.00346
2012,Hamburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88156,126,126,0.82491,0.93820
2012,Lower Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.94862,92,92,0.90326,0.99398
2012,Lower Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.83195,279,337,0.79197,0.87193
2012,Lower Saxony,Lower Secondary Level,Not born in Germany,0.16805,58,337,0.12807,0.20803
2012,Lower Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.90491,1215,1323,0.88910,0.92073
2012,Lower Saxony,Upper Secondary Level,Not born in Germany,0.09509,108,1323,0.07927,0.11090
2012,Lower Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.80965,142,142,0.74486,0.87445
2012,Lower Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.92141,135,135,0.87584,0.96697
2012,Lower Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86689,434,482,0.83654,0.89725
2012,Lower Saxony,Second Stage of Tertiary Education,Not born in Germany,0.13311,48,482,0.10275,0.16346
2012,Bremen,Upper Secondary Level,Born in Germany or immigrated <1950,0.81206,70,70,0.71988,0.90424
2012,Bremen,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85835,52,52,0.76265,0.95405
2012,North Rhine-Westphalia,Pre-primary Level,Born in Germany or immigrated <1950,0.95883,229,229,0.93304,0.98462
2012,North Rhine-Westphalia,Primary Level,Born in Germany or immigrated <1950,0.53577,63,114,0.44382,0.62772
2012,North Rhine-Westphalia,Primary Level,Not born in Germany,0.46423,51,114,0.37228,0.55618
2012,North Rhine-Westphalia,Lower Secondary Level,Born in Germany or immigrated <1950,0.71459,493,720,0.68158,0.74760
2012,North Rhine-Westphalia,Lower Secondary Level,Not born in Germany,0.28541,227,720,0.25240,0.31842
2012,North Rhine-Westphalia,Upper Secondary Level,Born in Germany or immigrated <1950,0.84941,2090,2450,0.83524,0.86357
2012,North Rhine-Westphalia,Upper Secondary Level,Not born in Germany,0.15059,360,2450,0.13643,0.16476
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.75808,457,557,0.72248,0.79367
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not born in Germany,0.24192,100,557,0.20633,0.27752
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91537,287,287,0.88311,0.94763
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.83155,1008,1160,0.81000,0.85309
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Not born in Germany,0.16845,152,1160,0.14691,0.19000
2012,Hesse,Pre-primary Level,Born in Germany or immigrated <1950,0.97995,82,82,0.94942,1.01048
2012,Hesse,Lower Secondary Level,Born in Germany or immigrated <1950,0.68836,152,199,0.62385,0.75288
2012,Hesse,Lower Secondary Level,Not born in Germany,0.31164,47,199,0.24712,0.37615
2012,Hesse,Upper Secondary Level,Born in Germany or immigrated <1950,0.84217,702,817,0.81715,0.86718
2012,Hesse,Upper Secondary Level,Not born in Germany,0.15783,115,817,0.13282,0.18285
2012,Hesse,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.76141,124,165,0.69617,0.82664
2012,Hesse,Post-secondary Non-tertiary Level,Not born in Germany,0.23859,41,165,0.17336,0.30383
2012,Hesse,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.91682,91,91,0.85976,0.97387
2012,Hesse,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81041,438,516,0.77656,0.84426
2012,Hesse,Second Stage of Tertiary Education,Not born in Germany,0.18959,78,516,0.15574,0.22344
2012,"Rhineland-Palatinate, Saarland",Pre-primary Level,Born in Germany or immigrated <1950,0.91237,46,46,0.82976,0.99499
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Born in Germany or immigrated <1950,0.70682,176,230,0.64786,0.76578
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not born in Germany,0.29318,54,230,0.23422,0.35214
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Born in Germany or immigrated <1950,0.89378,717,791,0.87230,0.91527
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not born in Germany,0.10622,74,791,0.08473,0.12770
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.87658,92,92,0.80900,0.94416
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.88513,93,93,0.81998,0.95029
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.85759,240,240,0.81329,0.90190
2012,Baden-Wuerttemberg,Pre-primary Level,Born in Germany or immigrated <1950,0.94753,117,117,0.90695,0.98810
2012,Baden-Wuerttemberg,Lower Secondary Level,Born in Germany or immigrated <1950,0.69381,302,412,0.64925,0.73837
2012,Baden-Wuerttemberg,Lower Secondary Level,Not born in Germany,0.30619,110,412,0.26163,0.35075
2012,Baden-Wuerttemberg,Upper Secondary Level,Born in Germany or immigrated <1950,0.84701,1362,1549,0.82908,0.86495
2012,Baden-Wuerttemberg,Upper Secondary Level,Not born in Germany,0.15299,187,1549,0.13505,0.17092
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.68310,166,229,0.62270,0.74349
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not born in Germany,0.31690,63,229,0.25651,0.37730
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86134,210,210,0.81449,0.90820
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.82589,668,769,0.79907,0.85271
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not born in Germany,0.17411,101,769,0.14729,0.20093
2012,Bavaria,Pre-primary Level,Born in Germany or immigrated <1950,0.92933,127,127,0.88458,0.97408
2012,Bavaria,Lower Secondary Level,Born in Germany or immigrated <1950,0.75046,402,488,0.71203,0.78890
2012,Bavaria,Lower Secondary Level,Not born in Germany,0.24954,86,488,0.21110,0.28797
2012,Bavaria,Upper Secondary Level,Born in Germany or immigrated <1950,0.88683,2098,2296,0.87387,0.89979
2012,Bavaria,Upper Secondary Level,Not born in Germany,0.11317,198,2296,0.10021,0.12613
2012,Bavaria,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.71098,181,259,0.65567,0.76630
2012,Bavaria,Post-secondary Non-tertiary Level,Not born in Germany,0.28902,78,259,0.23370,0.34433
2012,Bavaria,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.87137,283,283,0.83229,0.91044
2012,Bavaria,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.81868,753,869,0.79305,0.84432
2012,Bavaria,Second Stage of Tertiary Education,Not born in Germany,0.18132,116,869,0.15568,0.20695
2012,Berlin,Lower Secondary Level,Born in Germany or immigrated <1950,0.91159,64,64,0.84148,0.98169
2012,Berlin,Upper Secondary Level,Born in Germany or immigrated <1950,0.96775,405,405,0.95053,0.98498
2012,Berlin,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.85023,48,48,0.74820,0.95225
2012,Berlin,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.94397,64,64,0.88717,1.00076
2012,Berlin,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.90383,340,382,0.87422,0.93343
2012,Berlin,Second Stage of Tertiary Education,Not born in Germany,0.09617,42,382,0.06657,0.12578
2012,Brandenburg,Lower Secondary Level,Born in Germany or immigrated <1950,0.90702,72,72,0.83947,0.97457
2012,Brandenburg,Upper Secondary Level,Born in Germany or immigrated <1950,0.98264,543,543,0.97164,0.99363
2012,Brandenburg,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.93638,61,61,0.87462,0.99814
2012,Brandenburg,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99159,75,75,0.97078,1.01240
2012,Brandenburg,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97821,274,274,0.96090,0.99553
2012,Mecklenburg-Western Pomerania,Lower Secondary Level,Born in Germany or immigrated <1950,0.91893,36,36,0.82850,1.00935
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Born in Germany or immigrated <1950,0.98896,336,336,0.97777,1.00015
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.97503,61,61,0.93555,1.01451
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99088,140,140,0.97507,1.00668
2012,Saxony,Pre-primary Level,Born in Germany or immigrated <1950,0.96447,36,36,0.90314,1.02580
2012,Saxony,Lower Secondary Level,Born in Germany or immigrated <1950,0.90652,92,92,0.84671,0.96633
2012,Saxony,Upper Secondary Level,Born in Germany or immigrated <1950,0.97197,995,995,0.96171,0.98223
2012,Saxony,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.98484,81,81,0.95806,1.01162
2012,Saxony,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99502,147,147,0.98360,1.00644
2012,Saxony,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96956,451,451,0.95369,0.98544
2012,Saxony-Anhalt,Lower Secondary Level,Born in Germany or immigrated <1950,0.99525,71,71,0.97916,1.01135
2012,Saxony-Anhalt,Upper Secondary Level,Born in Germany or immigrated <1950,0.98202,549,549,0.97089,0.99314
2012,Saxony-Anhalt,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.98202,43,43,0.94184,1.02221
2012,Saxony-Anhalt,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.99141,83,83,0.97143,1.01138
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.96739,230,230,0.94438,0.99039
2012,Thuringa,Lower Secondary Level,Born in Germany or immigrated <1950,0.86544,60,60,0.77836,0.95252
2012,Thuringa,Upper Secondary Level,Born in Germany or immigrated <1950,0.98530,645,645,0.97601,0.99460
2012,Thuringa,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.95171,212,212,0.92278,0.98064
2013,Schleswig-Holstein,Pre-primary Level,Born in Germany or immigrated <1950,0.96233,36,36,0.89926,1.02541
2013,Schleswig-Holstein,Lower Secondary Level,Born in Germany or immigrated <1950,0.78608,99,147,0.71957,0.85260
2013,Schleswig-Holstein,Lower Secondary Level,Not born in Germany,0.21392,48,147,0.14740,0.28043
2013,Schleswig-Holstein,Upper Secondary Level,Born in Germany or immigrated <1950,0.94686,457,524,0.92763,0.96608
2013,Schleswig-Holstein,Upper Secondary Level,Not born in Germany,0.05314,67,524,0.03392,0.07237
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Born in Germany or immigrated <1950,0.89858,72,72,0.82836,0.96880
2013,Schleswig-Holstein,First Stage of Tertiary Education,Born in Germany or immigrated <1950,0.98057,50,50,0.94193,1.01922
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Born in Germany or immigrated <1950,0.86291,136,178,0.81223,0.91358
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Not born in Germany,0.13709,42,178,0.08642,0.18777
