year,bula_h,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Hesse,4th Quintile,Not born in Germany,0.15407,37,293,0.11266,0.19548
2007,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.95080,473,473,0.93129,0.97031
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.78447,130,174,0.72319,0.84574
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.21553,44,174,0.15426,0.27681
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.85084,173,208,0.80231,0.89937
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Not born in Germany,0.14916,35,208,0.10063,0.19769
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.83641,179,214,0.78673,0.88608
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Not born in Germany,0.16359,35,214,0.11392,0.21327
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.90361,243,243,0.86643,0.94080
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.94460,315,315,0.91930,0.96990
2007,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.61693,208,335,0.56480,0.66907
2007,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.38307,127,335,0.33093,0.43520
2007,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.70578,262,372,0.65941,0.75215
2007,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.29422,110,372,0.24785,0.34059
2007,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.78012,343,437,0.74125,0.81900
2007,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.21988,94,437,0.18100,0.25875
2007,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.83752,478,556,0.80683,0.86821
2007,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.16248,78,556,0.13179,0.19317
2007,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.91036,770,833,0.89095,0.92977
2007,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.08964,63,833,0.07023,0.10905
2007,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.71444,281,369,0.66829,0.76059
2007,Bavaria,1st Quintile,Not born in Germany,0.28556,88,369,0.23941,0.33171
2007,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.78841,403,475,0.75164,0.82518
2007,Bavaria,2nd Quintile,Not born in Germany,0.21159,72,475,0.17482,0.24836
2007,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.88621,505,561,0.85991,0.91251
2007,Bavaria,3rd Quintile,Not born in Germany,0.11379,56,561,0.08749,0.14009
2007,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.91695,602,652,0.89575,0.93815
2007,Bavaria,4th Quintile,Not born in Germany,0.08305,50,652,0.06185,0.10425
2007,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.91587,881,948,0.89819,0.93355
2007,Bavaria,5th Quintile,Not born in Germany,0.08413,67,948,0.06645,0.10181
2007,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.79442,116,116,0.72056,0.86828
2007,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.87349,120,120,0.81376,0.93322
2007,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.95637,128,128,0.92084,0.99190
2007,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.95589,152,152,0.92314,0.98864
2007,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94757,188,188,0.91563,0.97952
2007,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.96274,152,152,0.93253,0.99295
2007,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.97377,185,185,0.95068,0.99686
2007,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.99349,189,189,0.98199,1.00499
2007,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.99434,179,179,0.98332,1.00536
2007,Brandenburg,5th Quintile,Born in Germany or immigrated <1950,0.99423,157,157,0.98233,1.00612
2007,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.98670,114,114,0.96557,1.00782
2007,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.95956,103,103,0.92134,0.99779
2007,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.99042,108,108,0.97196,1.00888
2007,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.99413,89,89,0.97818,1.01009
2007,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.94761,331,331,0.92357,0.97165
2007,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.97506,314,314,0.95779,0.99234
2007,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.98019,381,381,0.96618,0.99420
2007,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.99863,301,301,0.99445,1.00281
2007,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.99253,165,165,0.97935,1.00571
2007,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.96750,189,189,0.94216,0.99285
2007,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.95084,209,209,0.92145,0.98022
2007,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.98654,128,128,0.96650,1.00658
2007,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.96679,187,187,0.94103,0.99254
2007,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.96260,221,221,0.93753,0.98768
2007,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.97912,186,186,0.95851,0.99972
2007,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.99297,201,201,0.98139,1.00455
2007,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.98626,114,114,0.96480,1.00772
2008,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.83988,88,88,0.76282,0.91694
2008,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.92227,71,71,0.85955,0.98500
2008,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.93947,118,118,0.89626,0.98268
2008,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.87540,106,106,0.81222,0.93857
2008,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.91254,135,135,0.86470,0.96037
2008,Hamburg,1st Quintile,Born in Germany or immigrated <1950,0.64957,34,34,0.48679,0.81236
2008,Hamburg,2nd Quintile,Born in Germany or immigrated <1950,0.96442,46,46,0.91030,1.01854
2008,Hamburg,3rd Quintile,Born in Germany or immigrated <1950,0.97830,39,39,0.93197,1.02463
2008,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.96937,60,60,0.92540,1.01334
2008,Hamburg,5th Quintile,Born in Germany or immigrated <1950,0.93539,83,83,0.88218,0.98860
2008,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.79222,187,225,0.73909,0.84535
2008,Lower Saxony,1st Quintile,Not born in Germany,0.20778,38,225,0.15465,0.26091
2008,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.88229,284,332,0.84757,0.91701
2008,Lower Saxony,2nd Quintile,Not born in Germany,0.11771,48,332,0.08299,0.15243
2008,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.89642,270,270,0.86001,0.93284
2008,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.95863,381,381,0.93861,0.97866
2008,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.96869,497,497,0.95337,0.98402
2008,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.70075,469,651,0.66554,0.73595
2008,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.29925,182,651,0.26405,0.33446
2008,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.83414,533,628,0.80503,0.86326
2008,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.16586,95,628,0.13674,0.19497
2008,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.81962,583,700,0.79111,0.84812
2008,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.18038,117,700,0.15188,0.20889
2008,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.92752,721,779,0.90930,0.94574
2008,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.07248,58,779,0.05426,0.09070
2008,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.94115,1160,1221,0.92794,0.95436
2008,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.05885,61,1221,0.04564,0.07206
2008,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.59066,102,168,0.51608,0.66524
2008,Hesse,1st Quintile,Not born in Germany,0.40934,66,168,0.33476,0.48392
2008,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.78757,156,192,0.72957,0.84558
2008,Hesse,2nd Quintile,Not born in Germany,0.21243,36,192,0.15442,0.27043
2008,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.80451,184,184,0.74705,0.86197
2008,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.86239,275,275,0.82160,0.90318
2008,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.94821,436,436,0.92738,0.96903
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.73610,132,175,0.67061,0.80159
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.26390,43,175,0.19841,0.32939
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.80081,162,199,0.74518,0.85644
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Not born in Germany,0.19919,37,199,0.14356,0.25482
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.83750,168,168,0.78154,0.89345
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.91230,234,234,0.87599,0.94862
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.94426,276,276,0.91715,0.97138
2008,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.59641,178,287,0.53955,0.65327
2008,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.40359,109,287,0.34673,0.46045
2008,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.72158,258,354,0.67482,0.76834
2008,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.27842,96,354,0.23166,0.32518
2008,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.74630,322,415,0.70439,0.78822
2008,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.25370,93,415,0.21178,0.29561
2008,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.83134,434,521,0.79916,0.86353
2008,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.16866,87,521,0.13647,0.20084
2008,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.93087,762,813,0.91342,0.94831
2008,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.06913,51,813,0.05169,0.08658
2008,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.69310,248,333,0.64349,0.74271
2008,Bavaria,1st Quintile,Not born in Germany,0.30690,85,333,0.25729,0.35651
2008,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.80770,361,419,0.76992,0.84549
2008,Bavaria,2nd Quintile,Not born in Germany,0.19230,58,419,0.15451,0.23008
2008,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.89217,531,578,0.86686,0.91748
2008,Bavaria,3rd Quintile,Not born in Germany,0.10783,47,578,0.08252,0.13314
2008,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.91498,546,588,0.89242,0.93754
2008,Bavaria,4th Quintile,Not born in Germany,0.08502,42,588,0.06246,0.10758
2008,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.92493,820,877,0.90748,0.94238
2008,Bavaria,5th Quintile,Not born in Germany,0.07507,57,877,0.05762,0.09252
2008,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.85064,115,115,0.78520,0.91607
2008,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.90291,105,105,0.84600,0.95981
2008,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.93085,147,147,0.88969,0.97200
2008,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.96894,111,111,0.93652,1.00136
2008,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.95610,199,199,0.92757,0.98464
2008,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.93736,157,157,0.89933,0.97538
2008,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.99264,182,182,0.98019,1.00509
2008,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.99700,187,187,0.98913,1.00486
2008,Brandenburg,4th Quintile,Born in Germany or immigrated <1950,0.98531,142,142,0.96544,1.00517
2008,Mecklenburg-Western Pomerania,1st Quintile,Born in Germany or immigrated <1950,0.97632,106,106,0.94724,1.00540
2008,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.99457,117,117,0.98121,1.00794
2008,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.98877,72,72,0.96427,1.01328
2008,Mecklenburg-Western Pomerania,5th Quintile,Born in Germany or immigrated <1950,0.99006,90,90,0.96946,1.01067
2008,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.96195,266,266,0.93892,0.98499
2008,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.98341,368,368,0.97034,0.99648
2008,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.98701,350,350,0.97512,0.99889
2008,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.99171,251,251,0.98048,1.00295
2008,Saxony,5th Quintile,Born in Germany or immigrated <1950,0.98723,187,187,0.97109,1.00337
2008,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.99260,151,151,0.97889,1.00632
2008,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.97362,173,173,0.94968,0.99757
2008,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.96744,227,227,0.94430,0.99058
2008,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.99774,140,140,0.98986,1.00563
2008,Saxony-Anhalt,5th Quintile,Born in Germany or immigrated <1950,0.98832,118,118,0.96886,1.00779
2008,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.96833,189,189,0.94330,0.99336
2008,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.95465,174,174,0.92365,0.98566
2008,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.98201,244,244,0.96530,0.99872
2008,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.99879,109,109,0.99222,1.00535
2009,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.79126,71,71,0.69605,0.88647
2009,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.78610,70,70,0.68934,0.88285
2009,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.95668,106,106,0.91774,0.99562
2009,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.90057,99,99,0.84133,0.95982
2009,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.97143,125,125,0.94211,1.00075
2009,Hamburg,1st Quintile,Born in Germany or immigrated <1950,0.86852,35,35,0.75492,0.98211
2009,Hamburg,2nd Quintile,Born in Germany or immigrated <1950,0.99691,40,40,0.97950,1.01433
2009,Hamburg,3rd Quintile,Born in Germany or immigrated <1950,0.92646,39,39,0.84347,1.00945
2009,Hamburg,4th Quintile,Born in Germany or immigrated <1950,0.98277,49,49,0.94597,1.01958
2009,Hamburg,5th Quintile,Born in Germany or immigrated <1950,0.94872,93,93,0.90366,0.99379
2009,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.83774,200,236,0.79060,0.88488
2009,Lower Saxony,1st Quintile,Not born in Germany,0.16226,36,236,0.11512,0.20940
2009,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.82836,223,264,0.78278,0.87393
2009,Lower Saxony,2nd Quintile,Not born in Germany,0.17164,41,264,0.12607,0.21722
2009,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.92781,284,284,0.89765,0.95796
2009,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.97129,349,349,0.95374,0.98883
2009,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.96575,461,461,0.94913,0.98237
2009,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.73961,463,615,0.70490,0.77432
2009,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.26039,152,615,0.22568,0.29510
2009,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.81381,502,604,0.78274,0.84488
2009,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.18619,102,604,0.15512,0.21726
2009,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.85122,514,601,0.82275,0.87970
2009,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.14878,87,601,0.12030,0.17725
2009,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.94120,726,776,0.92464,0.95776
2009,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.05880,50,776,0.04224,0.07536
2009,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.92608,1035,1091,0.91054,0.94161
2009,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.07392,56,1091,0.05839,0.08946
2009,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.64087,115,171,0.56875,0.71299
2009,Hesse,1st Quintile,Not born in Germany,0.35913,56,171,0.28701,0.43125
2009,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.70129,114,148,0.62730,0.77528
2009,Hesse,2nd Quintile,Not born in Germany,0.29871,34,148,0.22472,0.37270
2009,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.87817,209,209,0.83372,0.92263
2009,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.85713,225,225,0.81130,0.90296
2009,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.96034,409,409,0.94140,0.97927
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.73297,131,170,0.66627,0.79967
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.26703,39,170,0.20033,0.33373
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.80553,164,164,0.74477,0.86629
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.86796,163,163,0.81583,0.92009
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.90619,222,222,0.86774,0.94463
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.94921,235,235,0.92108,0.97734
2009,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.57276,154,247,0.51094,0.63458
2009,Baden-Wuerttemberg,1st Quintile,Not born in Germany,0.42724,93,247,0.36542,0.48906
2009,Baden-Wuerttemberg,2nd Quintile,Born in Germany or immigrated <1950,0.73643,222,302,0.68666,0.78620
2009,Baden-Wuerttemberg,2nd Quintile,Not born in Germany,0.26357,80,302,0.21380,0.31334
2009,Baden-Wuerttemberg,3rd Quintile,Born in Germany or immigrated <1950,0.82712,323,381,0.78910,0.86514
2009,Baden-Wuerttemberg,3rd Quintile,Not born in Germany,0.17288,58,381,0.13486,0.21090
2009,Baden-Wuerttemberg,4th Quintile,Born in Germany or immigrated <1950,0.85222,420,489,0.82074,0.88371
2009,Baden-Wuerttemberg,4th Quintile,Not born in Germany,0.14778,69,489,0.11629,0.17926
2009,Baden-Wuerttemberg,5th Quintile,Born in Germany or immigrated <1950,0.90566,669,720,0.88429,0.92702
2009,Baden-Wuerttemberg,5th Quintile,Not born in Germany,0.09434,51,720,0.07298,0.11571
2009,Bavaria,1st Quintile,Born in Germany or immigrated <1950,0.72800,259,327,0.67970,0.77631
2009,Bavaria,1st Quintile,Not born in Germany,0.27200,68,327,0.22369,0.32030
2009,Bavaria,2nd Quintile,Born in Germany or immigrated <1950,0.80447,374,434,0.76711,0.84182
2009,Bavaria,2nd Quintile,Not born in Germany,0.19553,60,434,0.15818,0.23289
2009,Bavaria,3rd Quintile,Born in Germany or immigrated <1950,0.86140,397,438,0.82901,0.89380
2009,Bavaria,3rd Quintile,Not born in Germany,0.13860,41,438,0.10620,0.17099
2009,Bavaria,4th Quintile,Born in Germany or immigrated <1950,0.92643,568,608,0.90566,0.94720
2009,Bavaria,4th Quintile,Not born in Germany,0.07357,40,608,0.05280,0.09434
2009,Bavaria,5th Quintile,Born in Germany or immigrated <1950,0.91100,790,842,0.89175,0.93024
2009,Bavaria,5th Quintile,Not born in Germany,0.08900,52,842,0.06976,0.10825
2009,Berlin,1st Quintile,Born in Germany or immigrated <1950,0.83232,103,103,0.75982,0.90482
2009,Berlin,2nd Quintile,Born in Germany or immigrated <1950,0.92006,128,128,0.87289,0.96723
2009,Berlin,3rd Quintile,Born in Germany or immigrated <1950,0.92356,124,124,0.87660,0.97052
2009,Berlin,4th Quintile,Born in Germany or immigrated <1950,0.96719,106,106,0.93312,1.00126
2009,Berlin,5th Quintile,Born in Germany or immigrated <1950,0.94358,182,182,0.90996,0.97719
2009,Brandenburg,1st Quintile,Born in Germany or immigrated <1950,0.93671,158,158,0.89863,0.97480
2009,Brandenburg,2nd Quintile,Born in Germany or immigrated <1950,0.99399,153,153,0.98170,1.00628
2009,Brandenburg,3rd Quintile,Born in Germany or immigrated <1950,0.99315,200,200,0.98170,1.00461
2009,Mecklenburg-Western Pomerania,2nd Quintile,Born in Germany or immigrated <1950,0.98778,108,108,0.96696,1.00860
2009,Mecklenburg-Western Pomerania,3rd Quintile,Born in Germany or immigrated <1950,0.99483,85,85,0.97949,1.01017
2009,Mecklenburg-Western Pomerania,4th Quintile,Born in Germany or immigrated <1950,0.98179,82,82,0.95267,1.01091
2009,Saxony,1st Quintile,Born in Germany or immigrated <1950,0.94749,255,255,0.92005,0.97492
2009,Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.98561,349,349,0.97310,0.99812
2009,Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.98568,332,332,0.97289,0.99848
2009,Saxony,4th Quintile,Born in Germany or immigrated <1950,0.98582,252,252,0.97119,1.00044
2009,Saxony-Anhalt,1st Quintile,Born in Germany or immigrated <1950,0.97827,139,139,0.95394,1.00259
2009,Saxony-Anhalt,2nd Quintile,Born in Germany or immigrated <1950,0.96570,151,151,0.93657,0.99483
2009,Saxony-Anhalt,3rd Quintile,Born in Germany or immigrated <1950,0.98444,195,195,0.96702,1.00186
2009,Saxony-Anhalt,4th Quintile,Born in Germany or immigrated <1950,0.99041,149,149,0.97471,1.00611
2009,Thuringa,1st Quintile,Born in Germany or immigrated <1950,0.96343,184,184,0.93624,0.99063
2009,Thuringa,2nd Quintile,Born in Germany or immigrated <1950,0.98095,225,225,0.96304,0.99885
2009,Thuringa,3rd Quintile,Born in Germany or immigrated <1950,0.98982,180,180,0.97512,1.00453
2009,Thuringa,4th Quintile,Born in Germany or immigrated <1950,0.98950,123,123,0.97141,1.00759
2009,Thuringa,5th Quintile,Born in Germany or immigrated <1950,0.99887,104,104,0.99237,1.00536
2010,Schleswig-Holstein,1st Quintile,Born in Germany or immigrated <1950,0.85969,63,63,0.77324,0.94614
2010,Schleswig-Holstein,2nd Quintile,Born in Germany or immigrated <1950,0.82298,79,79,0.73827,0.90768
2010,Schleswig-Holstein,3rd Quintile,Born in Germany or immigrated <1950,0.89830,74,74,0.82896,0.96764
2010,Schleswig-Holstein,4th Quintile,Born in Germany or immigrated <1950,0.98875,91,91,0.96695,1.01054
2010,Schleswig-Holstein,5th Quintile,Born in Germany or immigrated <1950,0.96229,100,100,0.92477,0.99982
2010,Hamburg,1st Quintile,Born in Germany or immigrated <1950,0.84762,38,38,0.73182,0.96342
2010,Hamburg,3rd Quintile,Born in Germany or immigrated <1950,0.86444,49,49,0.76760,0.96129
2010,Hamburg,5th Quintile,Born in Germany or immigrated <1950,0.94775,99,99,0.90370,0.99181
2010,Lower Saxony,1st Quintile,Born in Germany or immigrated <1950,0.76137,178,218,0.70465,0.81808
2010,Lower Saxony,1st Quintile,Not born in Germany,0.23863,40,218,0.18192,0.29535
2010,Lower Saxony,2nd Quintile,Born in Germany or immigrated <1950,0.91487,224,224,0.87824,0.95150
2010,Lower Saxony,3rd Quintile,Born in Germany or immigrated <1950,0.93735,277,277,0.90876,0.96594
2010,Lower Saxony,4th Quintile,Born in Germany or immigrated <1950,0.96154,341,341,0.94110,0.98198
2010,Lower Saxony,5th Quintile,Born in Germany or immigrated <1950,0.94372,396,396,0.92099,0.96645
2010,North Rhine-Westphalia,1st Quintile,Born in Germany or immigrated <1950,0.69592,395,543,0.65719,0.73464
2010,North Rhine-Westphalia,1st Quintile,Not born in Germany,0.30408,148,543,0.26536,0.34281
2010,North Rhine-Westphalia,2nd Quintile,Born in Germany or immigrated <1950,0.81027,471,559,0.77774,0.84281
2010,North Rhine-Westphalia,2nd Quintile,Not born in Germany,0.18973,88,559,0.15719,0.22226
2010,North Rhine-Westphalia,3rd Quintile,Born in Germany or immigrated <1950,0.86796,509,574,0.84024,0.89568
2010,North Rhine-Westphalia,3rd Quintile,Not born in Germany,0.13204,65,574,0.10432,0.15976
2010,North Rhine-Westphalia,4th Quintile,Born in Germany or immigrated <1950,0.89979,690,745,0.87821,0.92137
2010,North Rhine-Westphalia,4th Quintile,Not born in Germany,0.10021,55,745,0.07863,0.12179
2010,North Rhine-Westphalia,5th Quintile,Born in Germany or immigrated <1950,0.93490,949,1001,0.91961,0.95019
2010,North Rhine-Westphalia,5th Quintile,Not born in Germany,0.06510,52,1001,0.04981,0.08039
2010,Hesse,1st Quintile,Born in Germany or immigrated <1950,0.65890,111,158,0.58474,0.73306
2010,Hesse,1st Quintile,Not born in Germany,0.34110,47,158,0.26694,0.41526
2010,Hesse,2nd Quintile,Born in Germany or immigrated <1950,0.67862,106,106,0.58930,0.76795
2010,Hesse,3rd Quintile,Born in Germany or immigrated <1950,0.82957,163,163,0.77167,0.88747
2010,Hesse,4th Quintile,Born in Germany or immigrated <1950,0.89559,233,233,0.85624,0.93494
2010,Hesse,5th Quintile,Born in Germany or immigrated <1950,0.91440,383,383,0.88634,0.94246
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Born in Germany or immigrated <1950,0.72249,112,150,0.65059,0.79439
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Not born in Germany,0.27751,38,150,0.20561,0.34941
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Born in Germany or immigrated <1950,0.84108,163,163,0.78478,0.89738
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Born in Germany or immigrated <1950,0.84300,178,178,0.78940,0.89659
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Born in Germany or immigrated <1950,0.89313,191,191,0.84920,0.93706
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Born in Germany or immigrated <1950,0.91360,207,207,0.87523,0.95197
2010,Baden-Wuerttemberg,1st Quintile,Born in Germany or immigrated <1950,0.61261,178,249,0.55198,0.67324
