year,bula_h,migback,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.44567,202,202,0.37696,0.51439
2004,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85385,2540,2540,0.84011,0.86759
2004,Bavaria,Direct migration background,Not born in Germany,0.98044,378,378,0.96645,0.99442
2004,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.49127,127,127,0.40398,0.57856
2004,Berlin,No migration background,Born in Germany or immigrated <1950,0.88695,707,707,0.86359,0.91031
2004,Berlin,Direct migration background,Not born in Germany,0.98209,61,61,0.94852,1.01565
2004,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.38113,37,37,0.22248,0.53978
2004,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87809,887,887,0.85655,0.89963
2004,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.85943,492,492,0.82869,0.89017
2004,Saxony,No migration background,Born in Germany or immigrated <1950,0.87136,1535,1535,0.85461,0.88812
2004,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87796,894,894,0.85649,0.89943
2004,Thuringa,No migration background,Born in Germany or immigrated <1950,0.87092,923,923,0.84928,0.89257
2005,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.86043,573,573,0.83203,0.88883
2005,Schleswig-Holstein,Direct migration background,Not born in Germany,0.96262,62,62,0.91502,1.01023
2005,Hamburg,No migration background,Born in Germany or immigrated <1950,0.92849,256,256,0.89687,0.96012
2005,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.84681,1537,1537,0.82879,0.86482
2005,Lower Saxony,Direct migration background,Not born in Germany,0.95988,199,199,0.93255,0.98722
2005,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.32394,47,47,0.18870,0.45918
2005,Bremen,No migration background,Born in Germany or immigrated <1950,0.92941,126,126,0.88451,0.97432
2005,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.84558,3472,3472,0.83356,0.85760
2005,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.96439,651,651,0.95014,0.97863
2005,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.53274,238,238,0.46922,0.59626
2005,Hesse,No migration background,Born in Germany or immigrated <1950,0.85036,1081,1081,0.82908,0.87163
2005,Hesse,Direct migration background,Not born in Germany,0.95229,218,218,0.92393,0.98065
2005,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.45696,69,69,0.33856,0.57536
2005,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.84554,1010,1010,0.82324,0.86783
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.97948,180,180,0.95871,1.00025
2005,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.45550,50,50,0.31605,0.59494
2005,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.83597,1771,1771,0.81872,0.85322
2005,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.95625,535,535,0.93890,0.97360
2005,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.50413,213,213,0.43683,0.57144
2005,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85318,2438,2438,0.83913,0.86723
2005,Bavaria,Direct migration background,Not born in Germany,0.98260,339,339,0.96866,0.99654
2005,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.48078,122,122,0.39175,0.56980
2005,Berlin,No migration background,Born in Germany or immigrated <1950,0.88250,667,667,0.85804,0.90696
2005,Berlin,Direct migration background,Not born in Germany,0.98053,52,52,0.94260,1.01845
2005,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.39043,36,36,0.22880,0.55205
2005,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.86928,864,864,0.84679,0.89177
2005,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.86852,484,484,0.83838,0.89866
2005,Saxony,No migration background,Born in Germany or immigrated <1950,0.87619,1488,1488,0.85945,0.89293
2005,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.88597,868,868,0.86481,0.90713
2005,Thuringa,No migration background,Born in Germany or immigrated <1950,0.86514,870,870,0.84242,0.88785
2006,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.85350,611,611,0.82544,0.88156
2006,Schleswig-Holstein,Direct migration background,Not born in Germany,0.94191,56,56,0.88009,1.00373
2006,Hamburg,No migration background,Born in Germany or immigrated <1950,0.91607,271,271,0.88300,0.94915
2006,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.84571,1739,1739,0.82873,0.86270
2006,Lower Saxony,Direct migration background,Not born in Germany,0.94624,199,199,0.91482,0.97766
2006,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.35066,50,50,0.21705,0.48427
2006,Bremen,No migration background,Born in Germany or immigrated <1950,0.93562,129,129,0.89310,0.97814
2006,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.84843,3711,3711,0.83689,0.85997
2006,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.97923,659,659,0.96833,0.99012
2006,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.54810,240,240,0.48501,0.61120
2006,Hesse,No migration background,Born in Germany or immigrated <1950,0.84294,1206,1206,0.82240,0.86349
2006,Hesse,Direct migration background,Not born in Germany,0.96238,218,218,0.93707,0.98770
2006,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.50742,79,79,0.39647,0.61837
2006,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.85762,1075,1075,0.83672,0.87852
2006,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.94206,181,181,0.90792,0.97619
2006,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.43553,56,56,0.30449,0.56658
2006,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.84622,2021,2021,0.83049,0.86195
2006,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.95773,520,520,0.94042,0.97504
2006,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.51719,209,209,0.44928,0.58510
2006,Bavaria,No migration background,Born in Germany or immigrated <1950,0.84730,2697,2697,0.83373,0.86088
2006,Bavaria,Direct migration background,Not born in Germany,0.97177,349,349,0.95437,0.98918
2006,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.48964,128,128,0.40270,0.57658
2006,Berlin,No migration background,Born in Germany or immigrated <1950,0.89931,697,697,0.87695,0.92166
2006,Berlin,Direct migration background,Not born in Germany,0.98154,60,60,0.94720,1.01589
2006,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.42553,34,34,0.25684,0.59422
2006,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.88051,926,926,0.85961,0.90142
2006,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.88623,546,546,0.85957,0.91288
2006,Saxony,No migration background,Born in Germany or immigrated <1950,0.88957,1569,1569,0.87406,0.90508
2006,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87755,892,892,0.85602,0.89907
2006,Thuringa,No migration background,Born in Germany or immigrated <1950,0.87618,942,942,0.85513,0.89722
2007,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.87912,567,567,0.85227,0.90598
2007,Schleswig-Holstein,Direct migration background,Not born in Germany,0.96668,50,50,0.91643,1.01693
2007,Hamburg,No migration background,Born in Germany or immigrated <1950,0.93563,262,262,0.90586,0.96541
2007,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.85873,1625,1625,0.84179,0.87567
2007,Lower Saxony,Direct migration background,Not born in Germany,0.95763,177,177,0.92787,0.98739
2007,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.42162,54,54,0.28867,0.55457
2007,Bremen,No migration background,Born in Germany or immigrated <1950,0.92738,132,132,0.88294,0.97182
2007,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.84459,3467,3467,0.83253,0.85665
2007,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.98440,574,574,0.97425,0.99454
2007,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.56774,234,234,0.50413,0.63135
2007,Hesse,No migration background,Born in Germany or immigrated <1950,0.84802,1142,1142,0.82719,0.86885
2007,Hesse,Direct migration background,Not born in Germany,0.97483,196,196,0.95285,0.99682
2007,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.50299,74,74,0.38829,0.61769
2007,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.85825,989,989,0.83650,0.88000
2007,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.94567,153,153,0.90963,0.98170
2007,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.43963,51,51,0.30205,0.57721
2007,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.84026,1859,1859,0.82360,0.85692
2007,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96696,472,472,0.95081,0.98310
2007,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.53352,202,202,0.46456,0.60249
2007,Bavaria,No migration background,Born in Germany or immigrated <1950,0.84937,2548,2548,0.83548,0.86326
2007,Bavaria,Direct migration background,Not born in Germany,0.98021,333,333,0.96523,0.99519
2007,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.53361,125,125,0.44580,0.62142
2007,Berlin,No migration background,Born in Germany or immigrated <1950,0.90688,672,672,0.88489,0.92887
2007,Berlin,Direct migration background,Not born in Germany,0.97975,58,58,0.94317,1.01632
2007,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.44571,32,32,0.27074,0.62069
2007,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.88826,851,851,0.86708,0.90944
2007,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.89402,507,507,0.86720,0.92084
2007,Saxony,No migration background,Born in Germany or immigrated <1950,0.89252,1497,1497,0.87683,0.90822
2007,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.88307,862,862,0.86161,0.90454
2007,Thuringa,No migration background,Born in Germany or immigrated <1950,0.88543,902,902,0.86463,0.90622
2008,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.87790,507,507,0.84937,0.90643
2008,Schleswig-Holstein,Direct migration background,Not born in Germany,0.96219,46,46,0.90645,1.01792
2008,Hamburg,No migration background,Born in Germany or immigrated <1950,0.94841,252,252,0.92105,0.97578
2008,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86379,1568,1568,0.84681,0.88078
2008,Lower Saxony,Direct migration background,Not born in Germany,0.99031,149,149,0.97453,1.00609
2008,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.43388,51,51,0.29650,0.57126
2008,Bremen,No migration background,Born in Germany or immigrated <1950,0.94462,127,127,0.90468,0.98456
2008,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.84752,3239,3239,0.83514,0.85990
2008,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.98586,513,513,0.97564,0.99609
2008,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.61754,228,228,0.55432,0.68076
2008,Hesse,No migration background,Born in Germany or immigrated <1950,0.85541,1083,1083,0.83445,0.87636
2008,Hesse,Direct migration background,Not born in Germany,0.96720,182,182,0.94126,0.99315
2008,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.48686,70,70,0.36892,0.60479
2008,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.86319,914,914,0.84090,0.88548
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.98142,144,144,0.95929,1.00355
2008,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.47640,59,59,0.34787,0.60494
2008,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.84609,1765,1765,0.82925,0.86293
2008,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.97040,436,436,0.95447,0.98632
2008,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.53986,189,189,0.46861,0.61111
2008,Bavaria,No migration background,Born in Germany or immigrated <1950,0.84852,2372,2372,0.83409,0.86295
2008,Bavaria,Direct migration background,Not born in Germany,0.98118,289,289,0.96549,0.99687
2008,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.61659,134,134,0.53396,0.69922
2008,Berlin,No migration background,Born in Germany or immigrated <1950,0.90650,650,650,0.88410,0.92890
2008,Berlin,Direct migration background,Not born in Germany,0.98190,50,50,0.94458,1.01923
2008,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87872,805,805,0.85615,0.90128
2008,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.89517,487,487,0.86794,0.92241
2008,Saxony,No migration background,Born in Germany or immigrated <1950,0.87713,1411,1411,0.86000,0.89427
2008,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.89051,802,802,0.86889,0.91213
2008,Thuringa,No migration background,Born in Germany or immigrated <1950,0.87972,857,857,0.85792,0.90151
2009,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.87825,463,463,0.84844,0.90807
2009,Schleswig-Holstein,Direct migration background,Not born in Germany,0.97526,46,46,0.92988,1.02064
2009,Hamburg,No migration background,Born in Germany or immigrated <1950,0.93731,247,247,0.90702,0.96761
2009,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86630,1468,1468,0.84889,0.88372
2009,Lower Saxony,Direct migration background,Not born in Germany,0.98874,132,132,0.97067,1.00681
2009,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.47416,50,50,0.33435,0.61397
2009,Bremen,No migration background,Born in Germany or immigrated <1950,0.95494,113,113,0.91652,0.99336
2009,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.84715,3035,3035,0.83434,0.85995
2009,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.99111,448,448,0.98242,0.99981
2009,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.64718,205,205,0.58160,0.71275
2009,Hesse,No migration background,Born in Germany or immigrated <1950,0.84775,1008,1008,0.82556,0.86994
2009,Hesse,Direct migration background,Not born in Germany,0.98482,160,160,0.96582,1.00383
2009,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.54151,64,64,0.41846,0.66455
2009,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.87161,851,851,0.84912,0.89410
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.98621,133,133,0.96632,1.00610
2009,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.53429,64,64,0.41111,0.65747
2009,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.85555,1627,1627,0.83847,0.87264
2009,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.96902,351,351,0.95086,0.98717
2009,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.57004,161,161,0.49333,0.64675
2009,Bavaria,No migration background,Born in Germany or immigrated <1950,0.85610,2264,2264,0.84164,0.87056
2009,Bavaria,Direct migration background,Not born in Germany,0.97814,261,261,0.96036,0.99591
2009,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.61720,125,125,0.53165,0.70276
2009,Berlin,No migration background,Born in Germany or immigrated <1950,0.91339,619,619,0.89121,0.93556
2009,Berlin,Direct migration background,Not born in Germany,0.99461,51,51,0.97431,1.01491
2009,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.86556,769,769,0.84143,0.88968
2009,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.88872,466,466,0.86014,0.91731
2009,Saxony,No migration background,Born in Germany or immigrated <1950,0.87148,1342,1342,0.85356,0.88939
2009,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.88591,755,755,0.86322,0.90860
2009,Thuringa,No migration background,Born in Germany or immigrated <1950,0.85585,809,809,0.83163,0.88007
2010,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.88109,640,640,0.85599,0.90618
2010,Schleswig-Holstein,Direct migration background,Not born in Germany,0.95573,84,84,0.91147,0.99998
2010,Hamburg,No migration background,Born in Germany or immigrated <1950,0.93111,322,322,0.90341,0.95882
2010,Hamburg,Direct migration background,Not born in Germany,0.99152,53,53,0.96659,1.01645
2010,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.85916,1917,1917,0.84358,0.87473
2010,Lower Saxony,Direct migration background,Not born in Germany,0.96424,230,230,0.94019,0.98829
2010,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.39404,80,80,0.28628,0.50179
2010,Bremen,No migration background,Born in Germany or immigrated <1950,0.92199,148,148,0.87864,0.96535
2010,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86239,3823,3823,0.85147,0.87331
2010,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.97478,901,901,0.96454,0.98502
2010,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.47983,343,343,0.42688,0.53278
2010,Hesse,No migration background,Born in Germany or immigrated <1950,0.85608,1279,1279,0.83684,0.87533
2010,Hesse,Direct migration background,Not born in Germany,0.95473,320,320,0.93191,0.97754
2010,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.44512,103,103,0.34867,0.54156
2010,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.86993,1087,1087,0.84992,0.88993
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.98674,195,195,0.97065,1.00284
2010,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.53689,78,78,0.42551,0.64826
2010,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86264,2212,2212,0.84829,0.87698
2010,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.98132,509,509,0.96955,0.99309
2010,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.47697,229,229,0.41213,0.54180
2010,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86073,3000,3000,0.84834,0.87312
2010,Bavaria,Direct migration background,Not born in Germany,0.97771,457,457,0.96416,0.99126
2010,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.56593,186,186,0.49451,0.63735
2010,Berlin,No migration background,Born in Germany or immigrated <1950,0.91178,779,779,0.89185,0.93171
2010,Berlin,Direct migration background,Not born in Germany,0.97740,109,109,0.94938,1.00543
2010,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.49825,44,44,0.34880,0.64769
2010,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87807,928,928,0.85701,0.89913
2010,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.88888,580,580,0.86328,0.91448
2010,Saxony,No migration background,Born in Germany or immigrated <1950,0.87994,1634,1634,0.86417,0.89570
2010,Saxony,Direct migration background,Not born in Germany,0.95288,37,37,0.88366,1.02210
2010,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.88708,886,886,0.86622,0.90793
2010,Thuringa,No migration background,Born in Germany or immigrated <1950,0.88512,929,929,0.86460,0.90563
2011,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.86741,863,863,0.84477,0.89005
2011,Schleswig-Holstein,Direct migration background,Not born in Germany,0.96812,114,114,0.93573,1.00051
2011,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.32564,32,32,0.16067,0.49060
2011,Hamburg,No migration background,Born in Germany or immigrated <1950,0.91000,364,364,0.88056,0.93944
2011,Hamburg,Direct migration background,Not born in Germany,0.98639,51,51,0.95427,1.01851
2011,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86240,2321,2321,0.84838,0.87642
2011,Lower Saxony,Direct migration background,Not born in Germany,0.97565,286,286,0.95775,0.99354
2011,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.36069,82,82,0.25611,0.46526
2011,Bremen,No migration background,Born in Germany or immigrated <1950,0.91266,154,154,0.86792,0.95740
2011,Bremen,Direct migration background,Not born in Germany,0.96588,32,32,0.90198,1.02979
2011,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86264,4474,4474,0.85255,0.87273
2011,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.97925,991,991,0.97037,0.98813
2011,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.49462,374,374,0.44388,0.54536
2011,Hesse,No migration background,Born in Germany or immigrated <1950,0.84777,1535,1535,0.82979,0.86574
2011,Hesse,Direct migration background,Not born in Germany,0.96023,342,342,0.93948,0.98097
2011,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.44039,136,136,0.35665,0.52413
2011,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.85178,1320,1320,0.83260,0.87096
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.97706,225,225,0.95745,0.99666
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.50738,89,89,0.40293,0.61184
2011,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.85738,2774,2774,0.84436,0.87039
2011,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.97449,574,574,0.96158,0.98740
2011,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.49371,267,267,0.43362,0.55379
2011,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86361,3795,3795,0.85269,0.87453
2011,Bavaria,Direct migration background,Not born in Germany,0.97220,514,514,0.95798,0.98643
2011,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.54754,214,214,0.48070,0.61439
2011,Berlin,No migration background,Born in Germany or immigrated <1950,0.89860,883,883,0.87868,0.91852
2011,Berlin,Direct migration background,Not born in Germany,0.96651,98,98,0.93071,1.00232
2011,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.50263,49,49,0.36118,0.64408
2011,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87750,1102,1102,0.85813,0.89686
2011,Brandenburg,Direct migration background,Not born in Germany,0.96860,39,39,0.91316,1.02405
2011,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.87959,649,649,0.85453,0.90465
2011,Saxony,No migration background,Born in Germany or immigrated <1950,0.86919,1794,1794,0.85358,0.88480
2011,Saxony,Direct migration background,Not born in Germany,0.92231,43,43,0.84135,1.00327
2011,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87456,1079,1079,0.85479,0.89433
2011,Thuringa,No migration background,Born in Germany or immigrated <1950,0.88077,1077,1077,0.86141,0.90013
2012,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.86477,873,873,0.84208,0.88747
2012,Schleswig-Holstein,Direct migration background,Not born in Germany,0.96782,106,106,0.93406,1.00158
2012,Hamburg,No migration background,Born in Germany or immigrated <1950,0.91004,369,369,0.88080,0.93927
2012,Hamburg,Direct migration background,Not born in Germany,0.99888,50,50,0.98949,1.00826
2012,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86746,2272,2272,0.85351,0.88140
2012,Lower Saxony,Direct migration background,Not born in Germany,0.97831,272,272,0.96097,0.99565
2012,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.34656,81,81,0.24228,0.45084
2012,Bremen,No migration background,Born in Germany or immigrated <1950,0.90852,158,158,0.86342,0.95361
2012,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86339,4361,4361,0.85319,0.87358
2012,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.97654,941,941,0.96686,0.98622
2012,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.47390,359,359,0.42218,0.52563
2012,Hesse,No migration background,Born in Germany or immigrated <1950,0.85105,1504,1504,0.83305,0.86905
2012,Hesse,Direct migration background,Not born in Germany,0.94756,309,309,0.92266,0.97245
2012,Hesse,Indirect migration background,Born in Germany or immigrated <1950,0.44981,129,129,0.36362,0.53599
2012,"Rhineland-Palatinate, Saarland",No migration background,Born in Germany or immigrated <1950,0.85650,1314,1314,0.83754,0.87546
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Not born in Germany,0.96473,199,199,0.93904,0.99043
2012,"Rhineland-Palatinate, Saarland",Indirect migration background,Born in Germany or immigrated <1950,0.62659,90,90,0.52609,0.72709
2012,Baden-Wuerttemberg,No migration background,Born in Germany or immigrated <1950,0.86070,2638,2638,0.84748,0.87392
2012,Baden-Wuerttemberg,Direct migration background,Not born in Germany,0.97565,526,526,0.96246,0.98883
2012,Baden-Wuerttemberg,Indirect migration background,Born in Germany or immigrated <1950,0.50205,245,245,0.43931,0.56479
2012,Bavaria,No migration background,Born in Germany or immigrated <1950,0.86849,3693,3693,0.85759,0.87939
2012,Bavaria,Direct migration background,Not born in Germany,0.97122,532,532,0.95700,0.98544
2012,Bavaria,Indirect migration background,Born in Germany or immigrated <1950,0.53824,229,229,0.47353,0.60295
2012,Berlin,No migration background,Born in Germany or immigrated <1950,0.88749,926,926,0.86713,0.90786
2012,Berlin,Direct migration background,Not born in Germany,0.92620,91,91,0.87218,0.98021
2012,Berlin,Indirect migration background,Born in Germany or immigrated <1950,0.46111,40,40,0.30466,0.61756
2012,Brandenburg,No migration background,Born in Germany or immigrated <1950,0.87356,1062,1062,0.85356,0.89355
2012,Brandenburg,Direct migration background,Not born in Germany,0.93997,38,38,0.86342,1.01651
2012,Mecklenburg-Western Pomerania,No migration background,Born in Germany or immigrated <1950,0.86973,619,619,0.84320,0.89627
2012,Saxony,No migration background,Born in Germany or immigrated <1950,0.86881,1801,1801,0.85321,0.88441
2012,Saxony,Direct migration background,Not born in Germany,0.95834,52,52,0.90351,1.01318
2012,Saxony-Anhalt,No migration background,Born in Germany or immigrated <1950,0.87513,1010,1010,0.85473,0.89553
2012,Thuringa,No migration background,Born in Germany or immigrated <1950,0.87249,1055,1055,0.85236,0.89263
2013,Schleswig-Holstein,No migration background,Born in Germany or immigrated <1950,0.86404,820,820,0.84056,0.88751
2013,Schleswig-Holstein,Direct migration background,Not born in Germany,0.95740,219,219,0.93060,0.98421
2013,Schleswig-Holstein,Indirect migration background,Born in Germany or immigrated <1950,0.44397,57,57,0.31384,0.57411
2013,Hamburg,No migration background,Born in Germany or immigrated <1950,0.91567,348,348,0.88644,0.94491
2013,Hamburg,Direct migration background,Not born in Germany,0.96897,173,173,0.94305,0.99488
2013,Hamburg,Indirect migration background,Born in Germany or immigrated <1950,0.51608,51,51,0.37756,0.65460
2013,Lower Saxony,No migration background,Born in Germany or immigrated <1950,0.86989,2235,2235,0.85593,0.88384
2013,Lower Saxony,Direct migration background,Not born in Germany,0.96947,597,597,0.95566,0.98328
2013,Lower Saxony,Indirect migration background,Born in Germany or immigrated <1950,0.43376,136,136,0.35016,0.51736
2013,Bremen,No migration background,Born in Germany or immigrated <1950,0.91665,151,151,0.87242,0.96089
2013,Bremen,Direct migration background,Not born in Germany,0.97852,76,76,0.94572,1.01133
2013,North Rhine-Westphalia,No migration background,Born in Germany or immigrated <1950,0.86459,4154,4154,0.85418,0.87499
2013,North Rhine-Westphalia,Direct migration background,Not born in Germany,0.96937,1732,1732,0.96126,0.97749
2013,North Rhine-Westphalia,Indirect migration background,Born in Germany or immigrated <1950,0.48550,636,636,0.44662,0.52437
