"plh0110","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"2 Wichtig","2009","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2009","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2009","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2009","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2009","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2009","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2009","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2009","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2009","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2009","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2010","17-34","kein Migrationshintergrund","1339","0.602995845532563","0.581471868438096","0.624519822627031"
"1 Sehr wichtig","2010","17-34","direkter Migrationshintergrund","530","0.742435257236572","0.709735673576997","0.775134840896147"
"1 Sehr wichtig","2010","17-34","indirekter Migrationshintergrund","218","0.622774527099831","0.568819344054267","0.676729710145395"
"1 Sehr wichtig","2010","35-65","kein Migrationshintergrund","2307","0.655738900325334","0.639751950532445","0.671725850118224"
"1 Sehr wichtig","2010","35-65","direkter Migrationshintergrund","591","0.792008792104455","0.762706483563025","0.821311100645884"
"1 Sehr wichtig","2010","35-65","indirekter Migrationshintergrund","130","0.722963340357336","0.65758429160066","0.788342389114012"
"1 Sehr wichtig","2010","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2010","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2010","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2010","17-34","kein Migrationshintergrund","530","0.298292720533114","0.27816627167975","0.318419169386477"
"2 Wichtig","2010","17-34","direkter Migrationshintergrund","139","0.226206584851245","0.194921678533522","0.257491491168968"
"2 Wichtig","2010","17-34","indirekter Migrationshintergrund","75","0.28947738819025","0.238992253570236","0.339962522810264"
"2 Wichtig","2010","35-65","kein Migrationshintergrund","1002","0.317225221150985","0.301565690156259","0.33288475214571"
"2 Wichtig","2010","35-65","direkter Migrationshintergrund","137","0.193435989328316","0.164919083173798","0.221952895482833"
"2 Wichtig","2010","35-65","indirekter Migrationshintergrund","49","0.256618109865106","0.192812115996919","0.320424103733293"
"2 Wichtig","2010","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2010","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2010","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","17-34","kein Migrationshintergrund","98","0.0827906116074159","0.0706680994970373","0.0949131237177946"
"3 Weniger wichtig","2010","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","35-65","kein Migrationshintergrund","77","0.0251038938447598","0.019840015131867","0.0303677725576526"
"3 Weniger wichtig","2010","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2010","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2010","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2011","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2011","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2011","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2011","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2011","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2011","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2012","17-34","kein Migrationshintergrund","2070","0.320819672936615","0.307606043571512","0.334033302301718"
"1 Sehr wichtig","2012","17-34","direkter Migrationshintergrund","507","0.53733542666129","0.501886984397408","0.572783868925171"
"1 Sehr wichtig","2012","17-34","indirekter Migrationshintergrund","324","0.347310244722428","0.312460411169497","0.382160078275359"
"1 Sehr wichtig","2012","35-65","kein Migrationshintergrund","7473","0.444496721446797","0.436137385813117","0.452856057080477"
"1 Sehr wichtig","2012","35-65","direkter Migrationshintergrund","1251","0.594609918746813","0.572267573009607","0.61695226448402"
"1 Sehr wichtig","2012","35-65","indirekter Migrationshintergrund","324","0.505386452461022","0.463178089337114","0.547594815584931"
"1 Sehr wichtig","2012","66 +","kein Migrationshintergrund","2097","0.429266964659393","0.415017338813937","0.44351659050485"
"1 Sehr wichtig","2012","66 +","direkter Migrationshintergrund","210","0.544356656547762","0.495180536071666","0.593532777023857"
"1 Sehr wichtig","2012","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2012","17-34","kein Migrationshintergrund","1596","0.357568309105832","0.344001051700609","0.371135566511054"
"2 Wichtig","2012","17-34","direkter Migrationshintergrund","194","0.339227610466177","0.305567709389441","0.372887511542913"
"2 Wichtig","2012","17-34","indirekter Migrationshintergrund","245","0.376312740492305","0.340852113480672","0.411773367503938"
"2 Wichtig","2012","35-65","kein Migrationshintergrund","4370","0.331952890640966","0.324030870529969","0.339874910751962"
"2 Wichtig","2012","35-65","direkter Migrationshintergrund","495","0.299552511035579","0.278707582639022","0.320397439432135"
"2 Wichtig","2012","35-65","indirekter Migrationshintergrund","159","0.293662454588336","0.255213541557255","0.332111367619418"
"2 Wichtig","2012","66 +","kein Migrationshintergrund","1980","0.439379511755336","0.4250913089675","0.453667714543171"
"2 Wichtig","2012","66 +","direkter Migrationshintergrund","142","0.314009464279474","0.268181516337908","0.35983741222104"
"2 Wichtig","2012","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2012","17-34","kein Migrationshintergrund","866","0.243879471170951","0.23172370847592","0.256035233865982"
"3 Weniger wichtig","2012","17-34","direkter Migrationshintergrund","49","0.110766378399738","0.0884536226972632","0.133079134102213"
"3 Weniger wichtig","2012","17-34","indirekter Migrationshintergrund","104","0.214395020546942","0.184355155717923","0.244434885375962"
"3 Weniger wichtig","2012","35-65","kein Migrationshintergrund","1068","0.128665508355444","0.123032794471353","0.134298222239535"
"3 Weniger wichtig","2012","35-65","direkter Migrationshintergrund","67","0.0525346535472846","0.0423819726204122","0.062687334474157"
"3 Weniger wichtig","2012","35-65","indirekter Migrationshintergrund","38","0.143967394218861","0.1143306198372","0.173604168600522"
"3 Weniger wichtig","2012","66 +","kein Migrationshintergrund","298","0.0683040123522363","0.061041557553382","0.0755664671510905"
"3 Weniger wichtig","2012","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2012","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2012","17-34","kein Migrationshintergrund","262","0.0777325467866023","0.0701532490808416","0.085311844492363"
"4 Ganz unwichtig","2012","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2012","17-34","indirekter Migrationshintergrund","44","0.0619819942383253","0.0443327191053656","0.079631269371285"
"4 Ganz unwichtig","2012","35-65","kein Migrationshintergrund","663","0.094884879556793","0.0899549060666383","0.0998148530469478"
"4 Ganz unwichtig","2012","35-65","direkter Migrationshintergrund","42","0.0533029166703234","0.0430804161703609","0.063525417170286"
"4 Ganz unwichtig","2012","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2012","66 +","kein Migrationshintergrund","260","0.0630495112330345","0.056052341563674","0.0700466809023951"
"4 Ganz unwichtig","2012","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2012","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2013","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2013","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2013","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2013","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2013","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2013","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2014","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2014","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2014","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2014","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2014","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2014","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","17-34","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","17-34","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","17-34","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","35-65","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","35-65","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","35-65","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","66 +","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","66 +","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2015","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2015","17-34","kein Migrationshintergrund","","","",""
"2 Wichtig","2015","17-34","direkter Migrationshintergrund","","","",""
"2 Wichtig","2015","17-34","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2015","35-65","kein Migrationshintergrund","","","",""
"2 Wichtig","2015","35-65","direkter Migrationshintergrund","","","",""
"2 Wichtig","2015","35-65","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2015","66 +","kein Migrationshintergrund","","","",""
"2 Wichtig","2015","66 +","direkter Migrationshintergrund","","","",""
"2 Wichtig","2015","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","17-34","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","17-34","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","17-34","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","35-65","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","35-65","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","35-65","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","66 +","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2015","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","17-34","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","17-34","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","17-34","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","35-65","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","35-65","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","66 +","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2015","66 +","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2016","17-34","kein Migrationshintergrund","1284","0.341142628306253","0.325011171096774","0.357274085515731"
"1 Sehr wichtig","2016","17-34","direkter Migrationshintergrund","837","0.55066120702447","0.52425358097352","0.57706883307542"
"1 Sehr wichtig","2016","17-34","indirekter Migrationshintergrund","385","0.406426683274281","0.374212238323844","0.438641128224718"
"1 Sehr wichtig","2016","35-65","kein Migrationshintergrund","5795","0.487066799100349","0.477311146169546","0.496822452031151"
"1 Sehr wichtig","2016","35-65","direkter Migrationshintergrund","2106","0.622876598002919","0.605743381293564","0.640009814712274"
"1 Sehr wichtig","2016","35-65","indirekter Migrationshintergrund","426","0.499128658925925","0.460866848446514","0.537390469405336"
"1 Sehr wichtig","2016","66 +","kein Migrationshintergrund","2072","0.46264737994499","0.447555602271213","0.477739157618768"
"1 Sehr wichtig","2016","66 +","direkter Migrationshintergrund","218","0.512992193948258","0.463449108303852","0.562535279592663"
"1 Sehr wichtig","2016","66 +","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2016","17-34","kein Migrationshintergrund","1150","0.347087776219341","0.330889941641054","0.363285610797627"
"2 Wichtig","2016","17-34","direkter Migrationshintergrund","352","0.272643736936525","0.249002428049009","0.296285045824041"
"2 Wichtig","2016","17-34","indirekter Migrationshintergrund","292","0.340977702285649","0.309886651080376","0.372068753490921"
"2 Wichtig","2016","35-65","kein Migrationshintergrund","2982","0.297693812731419","0.288769396365347","0.306618229097491"
"2 Wichtig","2016","35-65","direkter Migrationshintergrund","764","0.278066372917488","0.262227691218532","0.293905054616444"
"2 Wichtig","2016","35-65","indirekter Migrationshintergrund","159","0.265991391241276","0.232178637729017","0.299804144753535"
"2 Wichtig","2016","66 +","kein Migrationshintergrund","1649","0.402119297950923","0.387278051206164","0.416960544695682"
"2 Wichtig","2016","66 +","direkter Migrationshintergrund","139","0.381383066094357","0.333238052093876","0.429528080094839"
"2 Wichtig","2016","66 +","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","2016","17-34","kein Migrationshintergrund","649","0.227655488378138","0.213387771100564","0.241923205655711"
"3 Weniger wichtig","2016","17-34","direkter Migrationshintergrund","135","0.138744852185722","0.120393227542366","0.157096476829078"
"3 Weniger wichtig","2016","17-34","indirekter Migrationshintergrund","156","0.189524773753636","0.163819322798269","0.215230224709002"
"3 Weniger wichtig","2016","35-65","kein Migrationshintergrund","798","0.124727230658885","0.118278354737465","0.131176106580306"
"3 Weniger wichtig","2016","35-65","direkter Migrationshintergrund","135","0.0704205830476355","0.0613759861237796","0.0794651799714914"
"3 Weniger wichtig","2016","35-65","indirekter Migrationshintergrund","42","0.153430469257833","0.125851165717156","0.18100977279851"
"3 Weniger wichtig","2016","66 +","kein Migrationshintergrund","250","0.0694302106223093","0.0617365260718143","0.0771238951728044"
"3 Weniger wichtig","2016","66 +","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","2016","66 +","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2016","17-34","kein Migrationshintergrund","235","0.0841141070962691","0.0746699108140483","0.09355830337849"
"4 Ganz unwichtig","2016","17-34","direkter Migrationshintergrund","39","0.0379502038532824","0.0278062796463343","0.0480941280602305"
"4 Ganz unwichtig","2016","17-34","indirekter Migrationshintergrund","60","0.0630708406864346","0.0471271063539495","0.0790145750189197"
"4 Ganz unwichtig","2016","35-65","kein Migrationshintergrund","509","0.0905121575093476","0.0849122148493721","0.0961121001693231"
"4 Ganz unwichtig","2016","35-65","direkter Migrationshintergrund","69","0.028636446031957","0.0227405933851143","0.0345322986787996"
"4 Ganz unwichtig","2016","35-65","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2016","66 +","kein Migrationshintergrund","222","0.0658031114817774","0.058298502257211","0.0733077207063437"
"4 Ganz unwichtig","2016","66 +","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","2016","66 +","indirekter Migrationshintergrund","","","",""
