year,pgisced97,regtyp,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09725,100,1476,0.08213,0.11238
2014,Post-secondary Non-tertiary Level,Urban regions,No,0.90275,1376,1476,0.88762,0.91787
2014,Post-secondary Non-tertiary Level,Rural regions,Yes,0.06802,37,562,0.04719,0.08886
2014,Post-secondary Non-tertiary Level,Rural regions,No,0.93198,525,562,0.91114,0.95281
2014,First Stage of Tertiary Education,Urban regions,Yes,0.19214,155,950,0.16708,0.21721
2014,First Stage of Tertiary Education,Urban regions,No,0.80786,795,950,0.78279,0.83292
2014,First Stage of Tertiary Education,Rural regions,Yes,0.15430,84,639,0.12627,0.18233
2014,First Stage of Tertiary Education,Rural regions,No,0.84570,555,639,0.81767,0.87373
2014,Second Stage of Tertiary Education,Urban regions,Yes,0.09667,363,4513,0.08804,0.10529
2014,Second Stage of Tertiary Education,Urban regions,No,0.90333,4150,4513,0.89471,0.91196
2014,Second Stage of Tertiary Education,Rural regions,Yes,0.10536,161,1707,0.09079,0.11993
2014,Second Stage of Tertiary Education,Rural regions,No,0.89464,1546,1707,0.88007,0.90921
2015,No answer / don't know,Urban regions,No,0.92672,397,397,0.90106,0.95239
2015,No answer / don't know,Rural regions,No,0.83778,205,205,0.78719,0.88837
2015,Pre-primary Level,Urban regions,No,0.97536,250,250,0.95610,0.99461
2015,Pre-primary Level,Rural regions,No,0.99359,120,120,0.97926,1.00793
2015,Primary Level,Urban regions,Yes,0.19502,45,379,0.15508,0.23496
2015,Primary Level,Urban regions,No,0.80498,334,379,0.76504,0.84492
2015,Primary Level,Rural regions,No,0.75939,131,131,0.68591,0.83287
2015,Lower Secondary Level,Urban regions,Yes,0.14597,207,1956,0.13032,0.16162
2015,Lower Secondary Level,Urban regions,No,0.85403,1749,1956,0.83838,0.86968
2015,Lower Secondary Level,Rural regions,Yes,0.15701,124,992,0.13436,0.17966
2015,Lower Secondary Level,Rural regions,No,0.84299,868,992,0.82034,0.86564
2015,Upper Secondary Level,Urban regions,Yes,0.17680,1012,7296,0.16804,0.18555
2015,Upper Secondary Level,Urban regions,No,0.82320,6284,7296,0.81445,0.83196
2015,Upper Secondary Level,Rural regions,Yes,0.16048,634,4796,0.15009,0.17086
2015,Upper Secondary Level,Rural regions,No,0.83952,4162,4796,0.82914,0.84991
2015,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08118,94,1569,0.06766,0.09470
2015,Post-secondary Non-tertiary Level,Urban regions,No,0.91882,1475,1569,0.90530,0.93234
2015,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07408,31,584,0.05282,0.09534
2015,Post-secondary Non-tertiary Level,Rural regions,No,0.92592,553,584,0.90466,0.94718
2015,First Stage of Tertiary Education,Urban regions,Yes,0.18385,145,909,0.15866,0.20905
2015,First Stage of Tertiary Education,Urban regions,No,0.81615,764,909,0.79095,0.84134
2015,First Stage of Tertiary Education,Rural regions,Yes,0.15086,77,609,0.12241,0.17931
2015,First Stage of Tertiary Education,Rural regions,No,0.84914,532,609,0.82069,0.87759
2015,Second Stage of Tertiary Education,Urban regions,Yes,0.09462,341,4648,0.08621,0.10304
2015,Second Stage of Tertiary Education,Urban regions,No,0.90538,4307,4648,0.89696,0.91379
2015,Second Stage of Tertiary Education,Rural regions,Yes,0.09835,160,1755,0.08442,0.11229
2015,Second Stage of Tertiary Education,Rural regions,No,0.90165,1595,1755,0.88771,0.91558
2016,No answer / don't know,Urban regions,No,0.93302,375,375,0.90768,0.95836
2016,No answer / don't know,Rural regions,No,0.85818,184,184,0.80764,0.90873
2016,Pre-primary Level,Urban regions,No,0.97754,246,246,0.95899,0.99610
2016,Primary Level,Urban regions,No,0.84187,258,258,0.79726,0.88648
2016,Primary Level,Rural regions,No,0.75017,104,104,0.66657,0.83378
2016,Lower Secondary Level,Urban regions,Yes,0.15102,201,1673,0.13385,0.16818
2016,Lower Secondary Level,Urban regions,No,0.84898,1472,1673,0.83182,0.86615
2016,Lower Secondary Level,Rural regions,Yes,0.16000,118,902,0.13606,0.18394
2016,Lower Secondary Level,Rural regions,No,0.84000,784,902,0.81606,0.86394
2016,Upper Secondary Level,Urban regions,Yes,0.17094,921,6584,0.16185,0.18004
2016,Upper Secondary Level,Urban regions,No,0.82906,5663,6584,0.81996,0.83815
2016,Upper Secondary Level,Rural regions,Yes,0.16512,588,4388,0.15413,0.17610
2016,Upper Secondary Level,Rural regions,No,0.83488,3800,4388,0.82390,0.84587
2016,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08446,96,1475,0.07027,0.09866
2016,Post-secondary Non-tertiary Level,Urban regions,No,0.91554,1379,1475,0.90134,0.92973
2016,Post-secondary Non-tertiary Level,Rural regions,Yes,0.08174,35,545,0.05872,0.10477
2016,Post-secondary Non-tertiary Level,Rural regions,No,0.91826,510,545,0.89523,0.94128
2016,First Stage of Tertiary Education,Urban regions,Yes,0.18317,140,826,0.15677,0.20956
2016,First Stage of Tertiary Education,Urban regions,No,0.81683,686,826,0.79044,0.84323
2016,First Stage of Tertiary Education,Rural regions,Yes,0.12896,71,568,0.10138,0.15655
2016,First Stage of Tertiary Education,Rural regions,No,0.87104,497,568,0.84345,0.89862
2016,Second Stage of Tertiary Education,Urban regions,Yes,0.09655,336,4242,0.08766,0.10544
2016,Second Stage of Tertiary Education,Urban regions,No,0.90345,3906,4242,0.89456,0.91234
2016,Second Stage of Tertiary Education,Rural regions,Yes,0.09382,157,1651,0.07975,0.10789
2016,Second Stage of Tertiary Education,Rural regions,No,0.90618,1494,1651,0.89211,0.92025
2017,No answer / don't know,Urban regions,No,0.94679,391,391,0.92451,0.96906
2017,No answer / don't know,Rural regions,No,0.90128,188,188,0.85853,0.94404
2017,Pre-primary Level,Urban regions,No,0.95763,288,288,0.93433,0.98094
2017,Pre-primary Level,Rural regions,No,0.99132,116,116,0.97437,1.00827
2017,Primary Level,Urban regions,Yes,0.19095,48,319,0.14775,0.23415
2017,Primary Level,Urban regions,No,0.80905,271,319,0.76585,0.85225
2017,Primary Level,Rural regions,No,0.77560,111,111,0.69764,0.85356
2017,Lower Secondary Level,Urban regions,Yes,0.15408,211,1736,0.13709,0.17107
2017,Lower Secondary Level,Urban regions,No,0.84592,1525,1736,0.82893,0.86291
2017,Lower Secondary Level,Rural regions,Yes,0.15102,129,996,0.12877,0.17327
2017,Lower Secondary Level,Rural regions,No,0.84898,867,996,0.82673,0.87123
2017,Upper Secondary Level,Urban regions,Yes,0.17220,1024,7222,0.16349,0.18091
2017,Upper Secondary Level,Urban regions,No,0.82780,6198,7222,0.81909,0.83651
2017,Upper Secondary Level,Rural regions,Yes,0.15931,656,4822,0.14898,0.16964
2017,Upper Secondary Level,Rural regions,No,0.84069,4166,4822,0.83036,0.85102
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09366,122,1587,0.07932,0.10800
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.90634,1465,1587,0.89200,0.92068
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.10561,50,623,0.08146,0.12977
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.89439,573,623,0.87023,0.91854
2017,First Stage of Tertiary Education,Urban regions,Yes,0.16444,146,891,0.14009,0.18879
2017,First Stage of Tertiary Education,Urban regions,No,0.83556,745,891,0.81121,0.85991
2017,First Stage of Tertiary Education,Rural regions,Yes,0.14691,88,633,0.11931,0.17451
2017,First Stage of Tertiary Education,Rural regions,No,0.85309,545,633,0.82549,0.88069
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.08635,353,4689,0.07831,0.09439
2017,Second Stage of Tertiary Education,Urban regions,No,0.91365,4336,4689,0.90561,0.92169
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.08910,158,1815,0.07599,0.10221
2017,Second Stage of Tertiary Education,Rural regions,No,0.91090,1657,1815,0.89779,0.92401
2018,No answer / don't know,Urban regions,No,0.93386,408,408,0.90972,0.95801
2018,No answer / don't know,Rural regions,No,0.86666,176,176,0.81630,0.91703
2018,Pre-primary Level,Urban regions,No,0.99077,259,259,0.97910,1.00244
2018,Primary Level,Urban regions,Yes,0.17622,60,358,0.13670,0.21574
2018,Primary Level,Urban regions,No,0.82378,298,358,0.78426,0.86330
2018,Primary Level,Rural regions,No,0.72104,111,111,0.63723,0.80485
2018,Lower Secondary Level,Urban regions,Yes,0.15777,234,1723,0.14055,0.17499
2018,Lower Secondary Level,Urban regions,No,0.84223,1489,1723,0.82501,0.85945
2018,Lower Secondary Level,Rural regions,Yes,0.15291,122,972,0.13028,0.17555
2018,Lower Secondary Level,Rural regions,No,0.84709,850,972,0.82445,0.86972
2018,Upper Secondary Level,Urban regions,Yes,0.16923,1018,6929,0.16040,0.17806
2018,Upper Secondary Level,Urban regions,No,0.83077,5911,6929,0.82194,0.83960
2018,Upper Secondary Level,Rural regions,Yes,0.16109,662,4581,0.15044,0.17173
2018,Upper Secondary Level,Rural regions,No,0.83891,3919,4581,0.82827,0.84956
2018,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09478,133,1517,0.08004,0.10953
2018,Post-secondary Non-tertiary Level,Urban regions,No,0.90522,1384,1517,0.89047,0.91996
2018,Post-secondary Non-tertiary Level,Rural regions,Yes,0.09570,47,610,0.07233,0.11906
2018,Post-secondary Non-tertiary Level,Rural regions,No,0.90430,563,610,0.88094,0.92767
2018,First Stage of Tertiary Education,Urban regions,Yes,0.16514,137,840,0.14002,0.19027
2018,First Stage of Tertiary Education,Urban regions,No,0.83486,703,840,0.80973,0.85998
2018,First Stage of Tertiary Education,Rural regions,Yes,0.15337,89,602,0.12456,0.18218
2018,First Stage of Tertiary Education,Rural regions,No,0.84663,513,602,0.81782,0.87544
2018,Second Stage of Tertiary Education,Urban regions,Yes,0.08817,362,4600,0.07997,0.09636
2018,Second Stage of Tertiary Education,Urban regions,No,0.91183,4238,4600,0.90364,0.92003
2018,Second Stage of Tertiary Education,Rural regions,Yes,0.10499,171,1745,0.09060,0.11938
2018,Second Stage of Tertiary Education,Rural regions,No,0.89501,1574,1745,0.88062,0.90940
2019,No answer / don't know,Urban regions,No,0.91484,355,355,0.88577,0.94392
2019,No answer / don't know,Rural regions,No,0.84511,171,171,0.79073,0.89950
2019,Pre-primary Level,Urban regions,No,0.99878,243,243,0.99437,1.00318
2019,Pre-primary Level,Rural regions,No,0.97703,82,82,0.94440,1.00965
2019,Primary Level,Urban regions,Yes,0.19891,50,274,0.15156,0.24626
2019,Primary Level,Urban regions,No,0.80109,224,274,0.75374,0.84844
2019,Primary Level,Rural regions,No,0.67832,86,86,0.57902,0.77763
2019,Lower Secondary Level,No answer / don't know,No,0.90509,32,32,0.80191,1.00826
2019,Lower Secondary Level,Urban regions,Yes,0.17113,197,1469,0.15186,0.19040
2019,Lower Secondary Level,Urban regions,No,0.82887,1272,1469,0.80960,0.84814
2019,Lower Secondary Level,Rural regions,Yes,0.16687,122,907,0.14259,0.19115
2019,Lower Secondary Level,Rural regions,No,0.83313,785,907,0.80885,0.85741
2019,Upper Secondary Level,No answer / don't know,Yes,0.17325,53,238,0.12506,0.22143
2019,Upper Secondary Level,No answer / don't know,No,0.82675,185,238,0.77857,0.87494
2019,Upper Secondary Level,Urban regions,Yes,0.16577,934,6571,0.15678,0.17476
2019,Upper Secondary Level,Urban regions,No,0.83423,5637,6571,0.82524,0.84322
2019,Upper Secondary Level,Rural regions,Yes,0.16290,605,4306,0.15186,0.17393
2019,Upper Secondary Level,Rural regions,No,0.83710,3701,4306,0.82607,0.84814
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.93132,53,53,0.86257,1.00006
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09833,118,1515,0.08333,0.11332
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.90167,1397,1515,0.88668,0.91667
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.11945,47,594,0.09335,0.14556
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.88055,547,594,0.85444,0.90665
2019,First Stage of Tertiary Education,Urban regions,Yes,0.15500,148,943,0.13189,0.17811
2019,First Stage of Tertiary Education,Urban regions,No,0.84500,795,943,0.82189,0.86811
2019,First Stage of Tertiary Education,Rural regions,Yes,0.13642,89,685,0.11070,0.16214
2019,First Stage of Tertiary Education,Rural regions,No,0.86358,596,685,0.83786,0.88930
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.89396,162,162,0.84640,0.94152
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.07991,356,4938,0.07235,0.08747
2019,Second Stage of Tertiary Education,Urban regions,No,0.92009,4582,4938,0.91253,0.92765
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.10717,178,1887,0.09320,0.12113
2019,Second Stage of Tertiary Education,Rural regions,No,0.89283,1709,1887,0.87887,0.90680
2020,No answer / don't know,Urban regions,No,0.95057,629,629,0.93362,0.96752
2020,No answer / don't know,Rural regions,No,0.86696,203,203,0.82013,0.91380
2020,Pre-primary Level,Urban regions,No,0.98628,252,252,0.97190,1.00067
2020,Pre-primary Level,Rural regions,No,0.89142,89,89,0.82641,0.95642
2020,Primary Level,Urban regions,Yes,0.18116,57,1040,0.15774,0.20458
2020,Primary Level,Urban regions,No,0.81884,983,1040,0.79542,0.84226
2020,Primary Level,Rural regions,Yes,0.25514,31,438,0.21426,0.29601
2020,Primary Level,Rural regions,No,0.74486,407,438,0.70399,0.78574
2020,Lower Secondary Level,Urban regions,Yes,0.16299,198,1977,0.14670,0.17927
2020,Lower Secondary Level,Urban regions,No,0.83701,1779,1977,0.82073,0.85330
2020,Lower Secondary Level,Rural regions,Yes,0.17487,133,1043,0.15180,0.19793
2020,Lower Secondary Level,Rural regions,No,0.82513,910,1043,0.80207,0.84820
2020,Upper Secondary Level,Urban regions,Yes,0.16604,918,6888,0.15725,0.17483
2020,Upper Secondary Level,Urban regions,No,0.83396,5970,6888,0.82517,0.84275
2020,Upper Secondary Level,Rural regions,Yes,0.16226,586,4254,0.15118,0.17334
2020,Upper Secondary Level,Rural regions,No,0.83774,3668,4254,0.82666,0.84882
2020,Post-secondary Non-tertiary Level,Urban regions,Yes,0.10121,133,1696,0.08685,0.11557
2020,Post-secondary Non-tertiary Level,Urban regions,No,0.89879,1563,1696,0.88443,0.91315
2020,Post-secondary Non-tertiary Level,Rural regions,Yes,0.11286,50,645,0.08842,0.13730
2020,Post-secondary Non-tertiary Level,Rural regions,No,0.88714,595,645,0.86270,0.91158
2020,First Stage of Tertiary Education,Urban regions,Yes,0.16665,133,850,0.14158,0.19171
2020,First Stage of Tertiary Education,Urban regions,No,0.83335,717,850,0.80829,0.85842
2020,First Stage of Tertiary Education,Rural regions,Yes,0.14687,76,608,0.11871,0.17503
2020,First Stage of Tertiary Education,Rural regions,No,0.85313,532,608,0.82497,0.88129
2020,Second Stage of Tertiary Education,Urban regions,Yes,0.07836,369,5649,0.07135,0.08537
2020,Second Stage of Tertiary Education,Urban regions,No,0.92164,5280,5649,0.91463,0.92865
2020,Second Stage of Tertiary Education,Rural regions,Yes,0.12192,197,2010,0.10761,0.13623
2020,Second Stage of Tertiary Education,Rural regions,No,0.87808,1813,2010,0.86377,0.89239
2021,No answer / don't know,Urban regions,Yes,0.11902,43,606,0.09322,0.14483
2021,No answer / don't know,Urban regions,No,0.88098,563,606,0.85517,0.90678
2021,No answer / don't know,Rural regions,No,0.96423,170,170,0.93624,0.99223
2021,Pre-primary Level,Urban regions,No,0.99590,134,134,0.98504,1.00676
2021,Pre-primary Level,Rural regions,No,0.98257,52,52,0.94665,1.01849
2021,Primary Level,Urban regions,Yes,0.18669,67,724,0.15829,0.21510
2021,Primary Level,Urban regions,No,0.81331,657,724,0.78490,0.84171
2021,Primary Level,Rural regions,No,0.61444,183,183,0.54373,0.68516
2021,Lower Secondary Level,Urban regions,Yes,0.20987,132,1130,0.18611,0.23362
2021,Lower Secondary Level,Urban regions,No,0.79013,998,1130,0.76638,0.81389
2021,Lower Secondary Level,Rural regions,Yes,0.17783,85,622,0.14775,0.20790
2021,Lower Secondary Level,Rural regions,No,0.82217,537,622,0.79210,0.85225
2021,Upper Secondary Level,Urban regions,Yes,0.17098,642,4531,0.16002,0.18195
2021,Upper Secondary Level,Urban regions,No,0.82902,3889,4531,0.81805,0.83998
2021,Upper Secondary Level,Rural regions,Yes,0.17239,420,2804,0.15841,0.18637
2021,Upper Secondary Level,Rural regions,No,0.82761,2384,2804,0.81363,0.84159
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11217,114,1170,0.09408,0.13026
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.88783,1056,1170,0.86974,0.90592
2021,Post-secondary Non-tertiary Level,Rural regions,Yes,0.13656,40,425,0.10388,0.16925
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.86344,385,425,0.83075,0.89612
2021,First Stage of Tertiary Education,Urban regions,Yes,0.16327,92,586,0.13332,0.19323
2021,First Stage of Tertiary Education,Urban regions,No,0.83673,494,586,0.80677,0.86668
2021,First Stage of Tertiary Education,Rural regions,Yes,0.15021,52,412,0.11567,0.18475
2021,First Stage of Tertiary Education,Rural regions,No,0.84979,360,412,0.81525,0.88433
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.07713,296,4185,0.06905,0.08522
2021,Second Stage of Tertiary Education,Urban regions,No,0.92287,3889,4185,0.91478,0.93095
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.10697,144,1490,0.09127,0.12267
2021,Second Stage of Tertiary Education,Rural regions,No,0.89303,1346,1490,0.87733,0.90873
2022,No answer / don't know,Urban regions,Yes,0.07634,134,2389,0.06569,0.08699
2022,No answer / don't know,Urban regions,No,0.92366,2255,2389,0.91301,0.93431
2022,No answer / don't know,Rural regions,Yes,0.09184,79,1015,0.07406,0.10961
2022,No answer / don't know,Rural regions,No,0.90816,936,1015,0.89039,0.92594
2022,Pre-primary Level,Urban regions,No,0.98955,231,231,0.97640,1.00269
2022,Pre-primary Level,Rural regions,No,0.95329,80,80,0.90676,0.99982
2022,Primary Level,Urban regions,Yes,0.19405,68,624,0.16300,0.22511
2022,Primary Level,Urban regions,No,0.80595,556,624,0.77489,0.83700
2022,Primary Level,Rural regions,No,0.69255,190,190,0.62677,0.75834
2022,Lower Secondary Level,Urban regions,Yes,0.19637,135,1176,0.17366,0.21909
2022,Lower Secondary Level,Urban regions,No,0.80363,1041,1176,0.78091,0.82634
2022,Lower Secondary Level,Rural regions,Yes,0.18054,95,690,0.15182,0.20926
2022,Lower Secondary Level,Rural regions,No,0.81946,595,690,0.79074,0.84818
2022,Upper Secondary Level,Urban regions,Yes,0.17741,774,5623,0.16743,0.18740
2022,Upper Secondary Level,Urban regions,No,0.82259,4849,5623,0.81260,0.83257
2022,Upper Secondary Level,Rural regions,Yes,0.16688,503,3586,0.15468,0.17909
2022,Upper Secondary Level,Rural regions,No,0.83312,3083,3586,0.82091,0.84532
2022,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08913,124,1574,0.07505,0.10321
2022,Post-secondary Non-tertiary Level,Urban regions,No,0.91087,1450,1574,0.89679,0.92495
2022,Post-secondary Non-tertiary Level,Rural regions,Yes,0.11426,52,625,0.08930,0.13922
2022,Post-secondary Non-tertiary Level,Rural regions,No,0.88574,573,625,0.86078,0.91070
2022,First Stage of Tertiary Education,Urban regions,Yes,0.18277,116,790,0.15580,0.20974
2022,First Stage of Tertiary Education,Urban regions,No,0.81723,674,790,0.79026,0.84420
2022,First Stage of Tertiary Education,Rural regions,Yes,0.16480,72,575,0.13445,0.19515
2022,First Stage of Tertiary Education,Rural regions,No,0.83520,503,575,0.80485,0.86555
2022,Second Stage of Tertiary Education,Urban regions,Yes,0.07351,357,6668,0.06725,0.07978
2022,Second Stage of Tertiary Education,Urban regions,No,0.92649,6311,6668,0.92022,0.93275
2022,Second Stage of Tertiary Education,Rural regions,Yes,0.12901,199,1983,0.11425,0.14377
2022,Second Stage of Tertiary Education,Rural regions,No,0.87099,1784,1983,0.85623,0.88575
