year,pgisced97,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,First Stage of Tertiary Education,female,Yes,0.16303,76,579,0.13292,0.19315
2015,First Stage of Tertiary Education,female,No,0.83697,503,579,0.80685,0.86708
2015,Second Stage of Tertiary Education,male,Yes,0.09910,272,3189,0.08873,0.10947
2015,Second Stage of Tertiary Education,male,No,0.90090,2917,3189,0.89053,0.91127
2015,Second Stage of Tertiary Education,female,Yes,0.09153,229,3214,0.08156,0.10150
2015,Second Stage of Tertiary Education,female,No,0.90847,2985,3214,0.89850,0.91844
2016,No answer / don't know,male,No,0.90078,281,281,0.86576,0.93579
2016,No answer / don't know,female,No,0.92261,278,278,0.89114,0.95408
2016,Pre-primary Level,male,No,0.96435,144,144,0.93396,0.99474
2016,Primary Level,male,No,0.84900,152,152,0.79189,0.90611
2016,Primary Level,female,No,0.79248,210,210,0.73750,0.84746
2016,Lower Secondary Level,male,Yes,0.15547,112,1002,0.13302,0.17792
2016,Lower Secondary Level,male,No,0.84453,890,1002,0.82208,0.86698
2016,Lower Secondary Level,female,Yes,0.15302,207,1573,0.13522,0.17081
2016,Lower Secondary Level,female,No,0.84698,1366,1573,0.82919,0.86478
2016,Upper Secondary Level,male,Yes,0.18812,780,4937,0.17722,0.19903
2016,Upper Secondary Level,male,No,0.81188,4157,4937,0.80097,0.82278
2016,Upper Secondary Level,female,Yes,0.15072,729,6035,0.14169,0.15975
2016,Upper Secondary Level,female,No,0.84928,5306,6035,0.84025,0.85831
2016,Post-secondary Non-tertiary Level,male,Yes,0.07379,51,750,0.05506,0.09251
2016,Post-secondary Non-tertiary Level,male,No,0.92621,699,750,0.90749,0.94494
2016,Post-secondary Non-tertiary Level,female,Yes,0.09175,80,1270,0.07586,0.10763
2016,Post-secondary Non-tertiary Level,female,No,0.90825,1190,1270,0.89237,0.92414
2016,First Stage of Tertiary Education,male,Yes,0.16850,139,855,0.14340,0.19361
2016,First Stage of Tertiary Education,male,No,0.83150,716,855,0.80639,0.85660
2016,First Stage of Tertiary Education,female,Yes,0.15556,72,539,0.12493,0.18618
2016,First Stage of Tertiary Education,female,No,0.84444,467,539,0.81382,0.87507
2016,Second Stage of Tertiary Education,male,Yes,0.10022,261,2920,0.08932,0.11111
2016,Second Stage of Tertiary Education,male,No,0.89978,2659,2920,0.88889,0.91068
2016,Second Stage of Tertiary Education,female,Yes,0.09107,232,2973,0.08072,0.10141
2016,Second Stage of Tertiary Education,female,No,0.90893,2741,2973,0.89859,0.91928
2017,No answer / don't know,male,No,0.93486,305,305,0.90712,0.96260
2017,No answer / don't know,female,No,0.93416,274,274,0.90474,0.96358
2017,Pre-primary Level,male,No,0.93513,190,190,0.90002,0.97024
2017,Pre-primary Level,female,No,0.99217,214,214,0.98033,1.00401
2017,Primary Level,male,Yes,0.20486,36,188,0.14702,0.26271
2017,Primary Level,male,No,0.79514,152,188,0.73729,0.85298
2017,Primary Level,female,Yes,0.19367,33,263,0.14582,0.24152
2017,Primary Level,female,No,0.80633,230,263,0.75848,0.85418
2017,Lower Secondary Level,male,Yes,0.15950,129,1055,0.13739,0.18160
2017,Lower Secondary Level,male,No,0.84050,926,1055,0.81840,0.86261
2017,Lower Secondary Level,female,Yes,0.14902,211,1677,0.13197,0.16607
2017,Lower Secondary Level,female,No,0.85098,1466,1677,0.83393,0.86803
2017,Upper Secondary Level,male,Yes,0.18116,846,5472,0.17095,0.19137
2017,Upper Secondary Level,male,No,0.81884,4626,5472,0.80863,0.82905
2017,Upper Secondary Level,female,Yes,0.15491,834,6572,0.14616,0.16366
2017,Upper Secondary Level,female,No,0.84509,5738,6572,0.83634,0.85384
2017,Post-secondary Non-tertiary Level,male,Yes,0.07692,60,817,0.05864,0.09520
2017,Post-secondary Non-tertiary Level,male,No,0.92308,757,817,0.90480,0.94136
2017,Post-secondary Non-tertiary Level,female,Yes,0.11161,112,1393,0.09507,0.12815
2017,Post-secondary Non-tertiary Level,female,No,0.88839,1281,1393,0.87185,0.90493
2017,First Stage of Tertiary Education,male,Yes,0.15998,154,938,0.13651,0.18345
2017,First Stage of Tertiary Education,male,No,0.84002,784,938,0.81655,0.86349
2017,First Stage of Tertiary Education,female,Yes,0.15417,80,586,0.12490,0.18343
2017,First Stage of Tertiary Education,female,No,0.84583,506,586,0.81657,0.87510
2017,Second Stage of Tertiary Education,male,Yes,0.09360,278,3248,0.08358,0.10361
2017,Second Stage of Tertiary Education,male,No,0.90640,2970,3248,0.89639,0.91642
2017,Second Stage of Tertiary Education,female,Yes,0.07962,233,3256,0.07032,0.08892
2017,Second Stage of Tertiary Education,female,No,0.92038,3023,3256,0.91108,0.92968
2018,No answer / don't know,male,No,0.92794,314,314,0.89929,0.95659
2018,No answer / don't know,female,No,0.90746,270,270,0.87283,0.94209
2018,Pre-primary Level,male,No,0.98416,157,157,0.96456,1.00375
2018,Primary Level,male,Yes,0.20355,39,208,0.14870,0.25840
2018,Primary Level,male,No,0.79645,169,208,0.74160,0.85130
2018,Primary Level,female,Yes,0.19870,44,284,0.15221,0.24519
2018,Primary Level,female,No,0.80130,240,284,0.75481,0.84779
2018,Lower Secondary Level,male,Yes,0.17312,143,1071,0.15045,0.19579
2018,Lower Secondary Level,male,No,0.82688,928,1071,0.80421,0.84955
2018,Lower Secondary Level,female,Yes,0.14480,213,1624,0.12768,0.16192
2018,Lower Secondary Level,female,No,0.85520,1411,1624,0.83808,0.87232
2018,Upper Secondary Level,male,Yes,0.18549,840,5185,0.17491,0.19607
2018,Upper Secondary Level,male,No,0.81451,4345,5185,0.80393,0.82509
2018,Upper Secondary Level,female,Yes,0.14872,840,6325,0.13995,0.15749
2018,Upper Secondary Level,female,No,0.85128,5485,6325,0.84251,0.86005
2018,Post-secondary Non-tertiary Level,male,Yes,0.10554,73,792,0.08413,0.12696
2018,Post-secondary Non-tertiary Level,male,No,0.89446,719,792,0.87304,0.91587
2018,Post-secondary Non-tertiary Level,female,Yes,0.08666,107,1335,0.07156,0.10176
2018,Post-secondary Non-tertiary Level,female,No,0.91334,1228,1335,0.89824,0.92844
2018,First Stage of Tertiary Education,male,Yes,0.16005,140,871,0.13569,0.18442
2018,First Stage of Tertiary Education,male,No,0.83995,731,871,0.81558,0.86431
2018,First Stage of Tertiary Education,female,Yes,0.16202,86,571,0.13177,0.19227
2018,First Stage of Tertiary Education,female,No,0.83798,485,571,0.80773,0.86823
2018,Second Stage of Tertiary Education,male,Yes,0.09474,287,3151,0.08451,0.10496
2018,Second Stage of Tertiary Education,male,No,0.90526,2864,3151,0.89504,0.91549
2018,Second Stage of Tertiary Education,female,Yes,0.08911,246,3194,0.07922,0.09899
2018,Second Stage of Tertiary Education,female,No,0.91089,2948,3194,0.90101,0.92078
2019,No answer / don't know,male,No,0.88484,261,261,0.84604,0.92364
2019,No answer / don't know,female,No,0.90766,266,266,0.87280,0.94251
2019,Pre-primary Level,male,No,0.99687,165,165,0.98833,1.00542
2019,Pre-primary Level,female,No,0.99153,161,161,0.97733,1.00573
2019,Primary Level,male,Yes,0.25949,43,171,0.19360,0.32539
2019,Primary Level,male,No,0.74051,128,171,0.67461,0.80640
2019,Primary Level,female,Yes,0.20309,31,216,0.14931,0.25686
2019,Primary Level,female,No,0.79691,185,216,0.74314,0.85069
2019,Lower Secondary Level,male,Yes,0.18073,135,989,0.15674,0.20473
2019,Lower Secondary Level,male,No,0.81927,854,989,0.79527,0.84326
2019,Lower Secondary Level,female,Yes,0.16011,188,1423,0.14105,0.17917
2019,Lower Secondary Level,female,No,0.83989,1235,1423,0.82083,0.85895
2019,Upper Secondary Level,male,Yes,0.17901,797,5053,0.16844,0.18958
2019,Upper Secondary Level,male,No,0.82099,4256,5053,0.81042,0.83156
2019,Upper Secondary Level,female,Yes,0.15213,794,6059,0.14309,0.16118
2019,Upper Secondary Level,female,No,0.84787,5265,6059,0.83882,0.85691
2019,Post-secondary Non-tertiary Level,male,Yes,0.11850,64,827,0.09646,0.14054
2019,Post-secondary Non-tertiary Level,male,No,0.88150,763,827,0.85946,0.90354
2019,Post-secondary Non-tertiary Level,female,Yes,0.09122,109,1343,0.07582,0.10663
2019,Post-secondary Non-tertiary Level,female,No,0.90878,1234,1343,0.89337,0.92418
2019,First Stage of Tertiary Education,male,Yes,0.14545,151,1072,0.12433,0.16656
2019,First Stage of Tertiary Education,male,No,0.85455,921,1072,0.83344,0.87567
2019,First Stage of Tertiary Education,female,Yes,0.15221,88,580,0.12295,0.18147
2019,First Stage of Tertiary Education,female,No,0.84779,492,580,0.81853,0.87705
2019,Second Stage of Tertiary Education,male,Yes,0.08750,309,3666,0.07835,0.09665
2019,Second Stage of Tertiary Education,male,No,0.91250,3357,3666,0.90335,0.92165
2019,Second Stage of Tertiary Education,female,Yes,0.08580,248,3343,0.07631,0.09530
2019,Second Stage of Tertiary Education,female,No,0.91420,3095,3343,0.90470,0.92369
2020,No answer / don't know,male,No,0.92060,481,481,0.89641,0.94479
2020,No answer / don't know,female,No,0.94079,350,350,0.91603,0.96555
2020,Pre-primary Level,male,No,0.93161,179,179,0.89452,0.96869
2020,Pre-primary Level,female,No,0.99310,162,162,0.98032,1.00589
2020,Primary Level,male,Yes,0.21931,48,802,0.19066,0.24797
2020,Primary Level,male,No,0.78069,754,802,0.75203,0.80934
2020,Primary Level,female,Yes,0.18641,40,676,0.15703,0.21579
2020,Primary Level,female,No,0.81359,636,676,0.78421,0.84297
2020,Lower Secondary Level,male,Yes,0.17516,140,1396,0.15522,0.19511
2020,Lower Secondary Level,male,No,0.82484,1256,1396,0.80489,0.84478
2020,Lower Secondary Level,female,Yes,0.16053,190,1623,0.14267,0.17840
2020,Lower Secondary Level,female,No,0.83947,1433,1623,0.82160,0.85733
2020,Upper Secondary Level,male,Yes,0.17978,747,5146,0.16929,0.19027
2020,Upper Secondary Level,male,No,0.82022,4399,5146,0.80973,0.83071
2020,Upper Secondary Level,female,Yes,0.15119,756,5993,0.14212,0.16026
2020,Upper Secondary Level,female,No,0.84881,5237,5993,0.83974,0.85788
2020,Post-secondary Non-tertiary Level,male,Yes,0.11506,72,938,0.09462,0.13549
2020,Post-secondary Non-tertiary Level,male,No,0.88494,866,938,0.86451,0.90538
2020,Post-secondary Non-tertiary Level,female,Yes,0.09636,111,1402,0.08091,0.11181
2020,Post-secondary Non-tertiary Level,female,No,0.90364,1291,1402,0.88819,0.91909
2020,First Stage of Tertiary Education,male,Yes,0.15301,129,920,0.12973,0.17628
2020,First Stage of Tertiary Education,male,No,0.84699,791,920,0.82372,0.87027
2020,First Stage of Tertiary Education,female,Yes,0.17002,80,538,0.13825,0.20180
2020,First Stage of Tertiary Education,female,No,0.82998,458,538,0.79820,0.86175
2020,Second Stage of Tertiary Education,male,Yes,0.08538,305,4030,0.07675,0.09400
2020,Second Stage of Tertiary Education,male,No,0.91462,3725,4030,0.90600,0.92325
2020,Second Stage of Tertiary Education,female,Yes,0.09260,261,3628,0.08317,0.10203
2020,Second Stage of Tertiary Education,female,No,0.90740,3367,3628,0.89797,0.91683
2021,No answer / don't know,male,Yes,0.11496,36,422,0.08449,0.14543
2021,No answer / don't know,male,No,0.88504,386,422,0.85457,0.91551
2021,No answer / don't know,female,No,0.94219,347,347,0.91759,0.96678
2021,Pre-primary Level,male,No,0.99657,96,96,0.98481,1.00833
2021,Pre-primary Level,female,No,0.98623,90,90,0.96202,1.01044
2021,Primary Level,male,Yes,0.31258,52,503,0.27203,0.35313
2021,Primary Level,male,No,0.68742,451,503,0.64687,0.72797
2021,Primary Level,female,Yes,0.12960,37,426,0.09767,0.16154
2021,Primary Level,female,No,0.87040,389,426,0.83846,0.90233
2021,Lower Secondary Level,male,Yes,0.22461,101,792,0.19553,0.25369
2021,Lower Secondary Level,male,No,0.77539,691,792,0.74631,0.80447
2021,Lower Secondary Level,female,Yes,0.17872,115,959,0.15446,0.20298
2021,Lower Secondary Level,female,No,0.82128,844,959,0.79702,0.84554
2021,Upper Secondary Level,male,Yes,0.18340,509,3350,0.17029,0.19650
2021,Upper Secondary Level,male,No,0.81660,2841,3350,0.80350,0.82971
2021,Upper Secondary Level,female,Yes,0.16091,552,3983,0.14950,0.17232
2021,Upper Secondary Level,female,No,0.83909,3431,3983,0.82768,0.85050
2021,Post-secondary Non-tertiary Level,male,Yes,0.10915,52,618,0.08455,0.13376
2021,Post-secondary Non-tertiary Level,male,No,0.89085,566,618,0.86624,0.91545
2021,Post-secondary Non-tertiary Level,female,Yes,0.12314,102,977,0.10252,0.14375
2021,Post-secondary Non-tertiary Level,female,No,0.87686,875,977,0.85625,0.89748
2021,First Stage of Tertiary Education,male,Yes,0.14427,83,609,0.11634,0.17220
2021,First Stage of Tertiary Education,male,No,0.85573,526,609,0.82780,0.88366
2021,First Stage of Tertiary Education,female,Yes,0.18394,61,389,0.14539,0.22249
2021,First Stage of Tertiary Education,female,No,0.81606,328,389,0.77751,0.85461
2021,Second Stage of Tertiary Education,male,Yes,0.07894,246,2946,0.06920,0.08868
2021,Second Stage of Tertiary Education,male,No,0.92106,2700,2946,0.91132,0.93080
2021,Second Stage of Tertiary Education,female,Yes,0.09078,194,2727,0.08000,0.10157
2021,Second Stage of Tertiary Education,female,No,0.90922,2533,2727,0.89843,0.92000
2022,No answer / don't know,male,Yes,0.07852,109,1705,0.06575,0.09130
2022,No answer / don't know,male,No,0.92148,1596,1705,0.90870,0.93425
2022,No answer / don't know,female,Yes,0.08217,103,1697,0.06910,0.09524
2022,No answer / don't know,female,No,0.91783,1594,1697,0.90476,0.93090
2022,Pre-primary Level,male,No,0.98908,147,147,0.97223,1.00594
2022,Pre-primary Level,female,No,0.97595,163,163,0.95236,0.99954
2022,Primary Level,male,Yes,0.28003,52,448,0.23841,0.32166
2022,Primary Level,male,No,0.71997,396,448,0.67834,0.76159
2022,Primary Level,female,Yes,0.16723,40,390,0.13014,0.20431
2022,Primary Level,female,No,0.83277,350,390,0.79569,0.86986
2022,Lower Secondary Level,male,Yes,0.22859,114,839,0.20015,0.25702
2022,Lower Secondary Level,male,No,0.77141,725,839,0.74298,0.79985
2022,Lower Secondary Level,female,Yes,0.16672,115,1025,0.14389,0.18955
2022,Lower Secondary Level,female,No,0.83328,910,1025,0.81045,0.85611
2022,Upper Secondary Level,male,Yes,0.17901,606,4205,0.16742,0.19059
2022,Upper Secondary Level,male,No,0.82099,3599,4205,0.80941,0.83258
2022,Upper Secondary Level,female,Yes,0.16906,671,4999,0.15867,0.17945
2022,Upper Secondary Level,female,No,0.83094,4328,4999,0.82055,0.84133
2022,Post-secondary Non-tertiary Level,male,Yes,0.09479,68,871,0.07532,0.11425
2022,Post-secondary Non-tertiary Level,male,No,0.90521,803,871,0.88575,0.92468
2022,Post-secondary Non-tertiary Level,female,Yes,0.09643,108,1326,0.08054,0.11233
2022,Post-secondary Non-tertiary Level,female,No,0.90357,1218,1326,0.88767,0.91946
2022,First Stage of Tertiary Education,male,Yes,0.16219,107,869,0.13766,0.18671
2022,First Stage of Tertiary Education,male,No,0.83781,762,869,0.81329,0.86234
2022,First Stage of Tertiary Education,female,Yes,0.20040,81,496,0.16514,0.23567
2022,First Stage of Tertiary Education,female,No,0.79960,415,496,0.76433,0.83486
2022,Second Stage of Tertiary Education,male,Yes,0.07576,275,4477,0.06800,0.08351
2022,Second Stage of Tertiary Education,male,No,0.92424,4202,4477,0.91649,0.93200
2022,Second Stage of Tertiary Education,female,Yes,0.09877,280,4167,0.08971,0.10783
2022,Second Stage of Tertiary Education,female,No,0.90123,3887,4167,0.89217,0.91029
