year,migback,pgisced97,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,No migration background,Upper Secondary Level,No,0.82752,10097,11821,0.82071,0.83433
2012,No migration background,Post-secondary Non-tertiary Level,Yes,0.10000,105,1499,0.08481,0.11519
2012,No migration background,Post-secondary Non-tertiary Level,No,0.90000,1394,1499,0.88481,0.91519
2012,No migration background,First Stage of Tertiary Education,Yes,0.16174,238,1623,0.14382,0.17966
2012,No migration background,First Stage of Tertiary Education,No,0.83826,1385,1623,0.82034,0.85618
2012,No migration background,Second Stage of Tertiary Education,Yes,0.10662,466,5319,0.09832,0.11491
2012,No migration background,Second Stage of Tertiary Education,No,0.89338,4853,5319,0.88509,0.90168
2012,Direct migration background,No answer / don't know,No,0.94504,49,49,0.88056,1.00951
2012,Direct migration background,Primary Level,No,0.88148,140,140,0.82775,0.93522
2012,Direct migration background,Lower Secondary Level,Yes,0.10597,61,639,0.08209,0.12986
2012,Direct migration background,Lower Secondary Level,No,0.89403,578,639,0.87014,0.91791
2012,Direct migration background,Upper Secondary Level,Yes,0.11977,109,1183,0.10126,0.13828
2012,Direct migration background,Upper Secondary Level,No,0.88023,1074,1183,0.86172,0.89874
2012,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11220,32,375,0.08021,0.14419
2012,Direct migration background,Post-secondary Non-tertiary Level,No,0.88780,343,375,0.85581,0.91979
2012,Direct migration background,First Stage of Tertiary Education,No,0.90509,100,100,0.84736,0.96283
2012,Direct migration background,Second Stage of Tertiary Education,Yes,0.06221,36,646,0.04357,0.08085
2012,Direct migration background,Second Stage of Tertiary Education,No,0.93779,610,646,0.91915,0.95643
2012,Indirect migration background,No answer / don't know,No,0.97922,65,65,0.94428,1.01417
2012,Indirect migration background,Pre-primary Level,No,0.97589,91,91,0.94419,1.00758
2012,Indirect migration background,Lower Secondary Level,No,0.94801,197,197,0.91692,0.97909
2012,Indirect migration background,Upper Secondary Level,Yes,0.09595,36,487,0.06976,0.12213
2012,Indirect migration background,Upper Secondary Level,No,0.90405,451,487,0.87787,0.93024
2012,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97831,85,85,0.94716,1.00946
2012,Indirect migration background,First Stage of Tertiary Education,No,0.95188,54,54,0.89426,1.00950
2012,Indirect migration background,Second Stage of Tertiary Education,No,0.97504,165,165,0.95117,0.99892
2013,No migration background,No answer / don't know,No,0.91476,323,323,0.88425,0.94526
2013,No migration background,Pre-primary Level,No,0.98131,337,337,0.96683,0.99579
2013,No migration background,Primary Level,Yes,0.27986,38,186,0.21516,0.34455
2013,No migration background,Primary Level,No,0.72014,148,186,0.65545,0.78484
2013,No migration background,Lower Secondary Level,Yes,0.18501,293,1890,0.16750,0.20252
2013,No migration background,Lower Secondary Level,No,0.81499,1597,1890,0.79748,0.83250
2013,No migration background,Upper Secondary Level,Yes,0.16775,1602,11069,0.16079,0.17471
2013,No migration background,Upper Secondary Level,No,0.83225,9467,11069,0.82529,0.83921
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.08683,93,1425,0.07220,0.10145
2013,No migration background,Post-secondary Non-tertiary Level,No,0.91317,1332,1425,0.89855,0.92780
2013,No migration background,First Stage of Tertiary Education,Yes,0.18296,234,1524,0.16354,0.20237
2013,No migration background,First Stage of Tertiary Education,No,0.81704,1290,1524,0.79763,0.83646
2013,No migration background,Second Stage of Tertiary Education,Yes,0.10458,461,5170,0.09624,0.11292
2013,No migration background,Second Stage of Tertiary Education,No,0.89542,4709,5170,0.88708,0.90376
2013,Direct migration background,No answer / don't know,No,0.80076,120,120,0.72900,0.87253
2013,Direct migration background,Primary Level,Yes,0.12967,40,388,0.09620,0.16314
2013,Direct migration background,Primary Level,No,0.87033,348,388,0.83686,0.90380
2013,Direct migration background,Lower Secondary Level,Yes,0.09068,99,1362,0.07542,0.10593
2013,Direct migration background,Lower Secondary Level,No,0.90932,1263,1362,0.89407,0.92458
2013,Direct migration background,Upper Secondary Level,Yes,0.12749,162,2236,0.11367,0.14132
2013,Direct migration background,Upper Secondary Level,No,0.87251,2074,2236,0.85868,0.88633
2013,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.10272,53,805,0.08174,0.12371
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.89728,752,805,0.87629,0.91826
2013,Direct migration background,First Stage of Tertiary Education,No,0.88819,117,117,0.83084,0.94554
2013,Direct migration background,Second Stage of Tertiary Education,Yes,0.06701,71,1380,0.05381,0.08020
2013,Direct migration background,Second Stage of Tertiary Education,No,0.93299,1309,1380,0.91980,0.94619
2013,Indirect migration background,No answer / don't know,No,0.93147,77,77,0.87466,0.98827
2013,Indirect migration background,Pre-primary Level,No,0.97919,168,168,0.95754,1.00084
2013,Indirect migration background,Primary Level,No,0.84488,48,48,0.74138,0.94838
2013,Indirect migration background,Lower Secondary Level,No,0.97051,425,425,0.95441,0.98661
2013,Indirect migration background,Upper Secondary Level,Yes,0.07534,39,802,0.05706,0.09362
2013,Indirect migration background,Upper Secondary Level,No,0.92466,763,802,0.90638,0.94294
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98205,126,126,0.95878,1.00533
2013,Indirect migration background,First Stage of Tertiary Education,No,0.94548,60,60,0.88754,1.00341
2013,Indirect migration background,Second Stage of Tertiary Education,No,0.97344,294,294,0.95503,0.99185
2014,No migration background,No answer / don't know,No,0.88943,350,350,0.85653,0.92233
2014,No migration background,Pre-primary Level,No,0.99233,276,276,0.98202,1.00264
2014,No migration background,Primary Level,Yes,0.28965,35,175,0.22225,0.35705
2014,No migration background,Primary Level,No,0.71035,140,175,0.64295,0.77775
2014,No migration background,Lower Secondary Level,Yes,0.19164,283,1705,0.17296,0.21033
2014,No migration background,Lower Secondary Level,No,0.80836,1422,1705,0.78967,0.82704
2014,No migration background,Upper Secondary Level,Yes,0.18038,1583,9984,0.17284,0.18793
2014,No migration background,Upper Secondary Level,No,0.81962,8401,9984,0.81207,0.82716
2014,No migration background,Post-secondary Non-tertiary Level,Yes,0.08922,91,1297,0.07370,0.10474
2014,No migration background,Post-secondary Non-tertiary Level,No,0.91078,1206,1297,0.89526,0.92630
2014,No migration background,First Stage of Tertiary Education,Yes,0.18421,224,1418,0.16402,0.20439
2014,No migration background,First Stage of Tertiary Education,No,0.81579,1194,1418,0.79561,0.83598
2014,No migration background,Second Stage of Tertiary Education,Yes,0.10750,457,4825,0.09876,0.11624
2014,No migration background,Second Stage of Tertiary Education,No,0.89250,4368,4825,0.88376,0.90124
2014,Direct migration background,No answer / don't know,No,0.86067,130,130,0.80091,0.92043
2014,Direct migration background,Primary Level,No,0.86216,255,255,0.81976,0.90455
2014,Direct migration background,Lower Secondary Level,Yes,0.10894,89,1048,0.09007,0.12781
2014,Direct migration background,Lower Secondary Level,No,0.89106,959,1048,0.87219,0.90993
2014,Direct migration background,Upper Secondary Level,Yes,0.12974,163,1845,0.11440,0.14508
2014,Direct migration background,Upper Secondary Level,No,0.87026,1682,1845,0.85492,0.88560
2014,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.10728,44,627,0.08304,0.13152
2014,Direct migration background,Post-secondary Non-tertiary Level,No,0.89272,583,627,0.86848,0.91696
2014,Direct migration background,First Stage of Tertiary Education,No,0.86287,102,102,0.79578,0.92995
2014,Direct migration background,Second Stage of Tertiary Education,Yes,0.06885,62,1151,0.05422,0.08349
2014,Direct migration background,Second Stage of Tertiary Education,No,0.93115,1089,1151,0.91651,0.94578
2014,Indirect migration background,No answer / don't know,No,0.95354,97,97,0.91144,0.99565
2014,Indirect migration background,Pre-primary Level,No,0.95981,103,103,0.92170,0.99793
2014,Indirect migration background,Primary Level,No,0.78764,37,37,0.65404,0.92124
2014,Indirect migration background,Lower Secondary Level,No,0.95701,340,340,0.93542,0.97860
2014,Indirect migration background,Upper Secondary Level,Yes,0.09000,36,681,0.06849,0.11151
2014,Indirect migration background,Upper Secondary Level,No,0.91000,645,681,0.88849,0.93151
2014,Indirect migration background,Post-secondary Non-tertiary Level,No,0.98153,112,112,0.95649,1.00658
2014,Indirect migration background,First Stage of Tertiary Education,No,0.98978,54,54,0.96270,1.01686
2014,Indirect migration background,Second Stage of Tertiary Education,No,0.97927,239,239,0.96117,0.99737
2015,No migration background,No answer / don't know,No,0.90341,370,370,0.87327,0.93355
2015,No migration background,Pre-primary Level,No,0.99658,213,213,0.98871,1.00444
2015,No migration background,Primary Level,Yes,0.27243,31,160,0.20323,0.34163
2015,No migration background,Primary Level,No,0.72757,129,160,0.65837,0.79677
2015,No migration background,Lower Secondary Level,Yes,0.18653,247,1581,0.16733,0.20574
2015,No migration background,Lower Secondary Level,No,0.81347,1334,1581,0.79426,0.83267
2015,No migration background,Upper Secondary Level,Yes,0.18258,1473,9431,0.17478,0.19037
2015,No migration background,Upper Secondary Level,No,0.81742,7958,9431,0.80963,0.82522
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.08441,77,1231,0.06887,0.09995
2015,No migration background,Post-secondary Non-tertiary Level,No,0.91559,1154,1231,0.90005,0.93113
2015,No migration background,First Stage of Tertiary Education,Yes,0.17948,211,1354,0.15904,0.19993
2015,No migration background,First Stage of Tertiary Education,No,0.82052,1143,1354,0.80007,0.84096
2015,No migration background,Second Stage of Tertiary Education,Yes,0.10647,445,4658,0.09761,0.11533
2015,No migration background,Second Stage of Tertiary Education,No,0.89353,4213,4658,0.88467,0.90239
2015,Direct migration background,No answer / don't know,No,0.87898,136,136,0.82396,0.93400
2015,Direct migration background,Primary Level,No,0.84524,306,306,0.80465,0.88583
2015,Direct migration background,Lower Secondary Level,Yes,0.09362,77,1052,0.07601,0.11123
2015,Direct migration background,Lower Secondary Level,No,0.90638,975,1052,0.88877,0.92399
2015,Direct migration background,Upper Secondary Level,Yes,0.11722,138,2012,0.10316,0.13128
2015,Direct migration background,Upper Secondary Level,No,0.88278,1874,2012,0.86872,0.89684
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.07420,45,815,0.05620,0.09221
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.92580,770,815,0.90779,0.94380
2015,Direct migration background,First Stage of Tertiary Education,No,0.87644,99,99,0.81129,0.94160
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.05566,49,1508,0.04409,0.06724
2015,Direct migration background,Second Stage of Tertiary Education,No,0.94434,1459,1508,0.93276,0.95591
2015,Indirect migration background,No answer / don't know,No,0.89703,96,96,0.83591,0.95814
2015,Indirect migration background,Pre-primary Level,No,0.94193,99,99,0.89563,0.98824
2015,Indirect migration background,Lower Secondary Level,No,0.97674,308,308,0.95987,0.99360
2015,Indirect migration background,Upper Secondary Level,Yes,0.07422,35,649,0.05404,0.09441
2015,Indirect migration background,Upper Secondary Level,No,0.92578,614,649,0.90559,0.94596
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97162,104,104,0.93956,1.00369
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.97346,230,230,0.95265,0.99428
2016,No migration background,No answer / don't know,No,0.91266,334,334,0.88234,0.94299
2016,No migration background,Primary Level,No,0.72067,106,106,0.63485,0.80649
2016,No migration background,Lower Secondary Level,Yes,0.19202,241,1466,0.17185,0.21219
2016,No migration background,Lower Secondary Level,No,0.80798,1225,1466,0.78781,0.82815
2016,No migration background,Upper Secondary Level,Yes,0.18096,1355,8696,0.17287,0.18906
2016,No migration background,Upper Secondary Level,No,0.81904,7341,8696,0.81094,0.82713
2016,No migration background,Post-secondary Non-tertiary Level,Yes,0.09086,79,1178,0.07444,0.10728
2016,No migration background,Post-secondary Non-tertiary Level,No,0.90914,1099,1178,0.89272,0.92556
2016,No migration background,First Stage of Tertiary Education,Yes,0.16651,195,1239,0.14576,0.18726
2016,No migration background,First Stage of Tertiary Education,No,0.83349,1044,1239,0.81274,0.85424
2016,No migration background,Second Stage of Tertiary Education,Yes,0.10657,429,4412,0.09747,0.11568
2016,No migration background,Second Stage of Tertiary Education,No,0.89343,3983,4412,0.88432,0.90253
2016,Direct migration background,No answer / don't know,No,0.88470,125,125,0.82849,0.94092
2016,Direct migration background,Primary Level,No,0.89159,231,231,0.85141,0.93177
2016,Direct migration background,Lower Secondary Level,Yes,0.09619,69,814,0.07593,0.11646
2016,Direct migration background,Lower Secondary Level,No,0.90381,745,814,0.88354,0.92407
2016,Direct migration background,Upper Secondary Level,Yes,0.12306,127,1677,0.10734,0.13879
2016,Direct migration background,Upper Secondary Level,No,0.87694,1550,1677,0.86121,0.89266
2016,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.07464,48,739,0.05568,0.09360
2016,Direct migration background,Post-secondary Non-tertiary Level,No,0.92536,691,739,0.90640,0.94432
2016,Direct migration background,First Stage of Tertiary Education,No,0.81602,86,86,0.73364,0.89839
2016,Direct migration background,Second Stage of Tertiary Education,Yes,0.05932,57,1269,0.04631,0.07232
2016,Direct migration background,Second Stage of Tertiary Education,No,0.94068,1212,1269,0.92768,0.95369
2016,Indirect migration background,No answer / don't know,No,0.92322,100,100,0.87078,0.97567
2016,Indirect migration background,Pre-primary Level,No,0.92030,77,77,0.85941,0.98119
2016,Indirect migration background,Lower Secondary Level,No,0.95903,286,286,0.93601,0.98204
2016,Indirect migration background,Upper Secondary Level,No,0.94334,572,572,0.92438,0.96230
2016,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96948,99,99,0.93542,1.00354
2016,Indirect migration background,First Stage of Tertiary Education,No,0.99494,53,53,0.97567,1.01422
2016,Indirect migration background,Second Stage of Tertiary Education,No,0.96919,205,205,0.94548,0.99290
2017,No migration background,No answer / don't know,No,0.94078,353,353,0.91612,0.96544
2017,No migration background,Pre-primary Level,No,0.96625,280,280,0.94506,0.98744
2017,No migration background,Primary Level,Yes,0.26798,36,164,0.19999,0.33598
2017,No migration background,Primary Level,No,0.73202,128,164,0.66402,0.80001
2017,No migration background,Lower Secondary Level,Yes,0.18348,263,1677,0.16495,0.20201
2017,No migration background,Lower Secondary Level,No,0.81652,1414,1677,0.79799,0.83505
2017,No migration background,Upper Secondary Level,Yes,0.18024,1508,9732,0.17260,0.18788
2017,No migration background,Upper Secondary Level,No,0.81976,8224,9732,0.81212,0.82740
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.10094,110,1434,0.08535,0.11654
2017,No migration background,Post-secondary Non-tertiary Level,No,0.89906,1324,1434,0.88346,0.91465
2017,No migration background,First Stage of Tertiary Education,Yes,0.16193,216,1369,0.14241,0.18145
2017,No migration background,First Stage of Tertiary Education,No,0.83807,1153,1369,0.81855,0.85759
2017,No migration background,Second Stage of Tertiary Education,Yes,0.09647,447,5027,0.08831,0.10464
2017,No migration background,Second Stage of Tertiary Education,No,0.90353,4580,5027,0.89536,0.91169
2017,Direct migration background,No answer / don't know,No,0.91564,123,123,0.86632,0.96495
2017,Direct migration background,Primary Level,No,0.85929,226,226,0.81385,0.90472
2017,Direct migration background,Lower Secondary Level,Yes,0.10551,65,782,0.08397,0.12706
2017,Direct migration background,Lower Secondary Level,No,0.89449,717,782,0.87294,0.91603
2017,Direct migration background,Upper Secondary Level,Yes,0.12006,136,1625,0.10425,0.13587
2017,Direct migration background,Upper Secondary Level,No,0.87994,1489,1625,0.86413,0.89575
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09895,56,660,0.07615,0.12175
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.90105,604,660,0.87825,0.92385
2017,Direct migration background,First Stage of Tertiary Education,No,0.84301,88,88,0.76656,0.91945
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.05637,57,1222,0.04343,0.06931
2017,Direct migration background,Second Stage of Tertiary Education,No,0.94363,1165,1222,0.93069,0.95657
2017,Indirect migration background,No answer / don't know,No,0.92183,103,103,0.86973,0.97392
2017,Indirect migration background,Pre-primary Level,No,0.95197,87,87,0.90678,0.99717
2017,Indirect migration background,Lower Secondary Level,No,0.94753,261,261,0.92043,0.97464
2017,Indirect migration background,Upper Secondary Level,Yes,0.05550,36,687,0.03837,0.07263
2017,Indirect migration background,Upper Secondary Level,No,0.94450,651,687,0.92737,0.96163
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96971,110,110,0.93753,1.00188
2017,Indirect migration background,First Stage of Tertiary Education,No,0.96610,49,49,0.91490,1.01730
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.97644,248,248,0.95753,0.99536
2018,No migration background,No answer / don't know,No,0.92362,361,361,0.89619,0.95106
2018,No migration background,Primary Level,Yes,0.29720,48,169,0.22809,0.36631
2018,No migration background,Primary Level,No,0.70280,121,169,0.63369,0.77191
2018,No migration background,Lower Secondary Level,Yes,0.17834,261,1661,0.15992,0.19675
2018,No migration background,Lower Secondary Level,No,0.82166,1400,1661,0.80325,0.84008
2018,No migration background,Upper Secondary Level,Yes,0.18024,1507,9315,0.17243,0.18805
2018,No migration background,Upper Secondary Level,No,0.81976,7808,9315,0.81195,0.82757
2018,No migration background,Post-secondary Non-tertiary Level,Yes,0.09498,119,1402,0.07962,0.11033
2018,No migration background,Post-secondary Non-tertiary Level,No,0.90502,1283,1402,0.88967,0.92038
2018,No migration background,First Stage of Tertiary Education,Yes,0.16413,211,1307,0.14404,0.18422
2018,No migration background,First Stage of Tertiary Education,No,0.83587,1096,1307,0.81578,0.85596
2018,No migration background,Second Stage of Tertiary Education,Yes,0.10080,459,4905,0.09237,0.10923
2018,No migration background,Second Stage of Tertiary Education,No,0.89920,4446,4905,0.89077,0.90763
2018,Direct migration background,No answer / don't know,No,0.92479,118,118,0.87700,0.97258
2018,Direct migration background,Primary Level,No,0.87368,256,256,0.83291,0.91446
2018,Direct migration background,Lower Secondary Level,Yes,0.11001,77,750,0.08760,0.13242
2018,Direct migration background,Lower Secondary Level,No,0.88999,673,750,0.86758,0.91240
2018,Direct migration background,Upper Secondary Level,Yes,0.10639,127,1521,0.09089,0.12189
2018,Direct migration background,Upper Secondary Level,No,0.89361,1394,1521,0.87811,0.90911
2018,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11006,55,606,0.08512,0.13500
2018,Direct migration background,Post-secondary Non-tertiary Level,No,0.88994,551,606,0.86500,0.91488
2018,Direct migration background,First Stage of Tertiary Education,No,0.83015,76,76,0.74517,0.91513
2018,Direct migration background,Second Stage of Tertiary Education,Yes,0.06804,67,1194,0.05375,0.08233
2018,Direct migration background,Second Stage of Tertiary Education,No,0.93196,1127,1194,0.91767,0.94625
2018,Indirect migration background,No answer / don't know,No,0.88763,105,105,0.82693,0.94833
2018,Indirect migration background,Pre-primary Level,No,0.96599,83,83,0.92677,1.00522
2018,Indirect migration background,Primary Level,No,0.71467,32,32,0.55570,0.87363
2018,Indirect migration background,Lower Secondary Level,No,0.87723,266,266,0.83772,0.91675
2018,Indirect migration background,Upper Secondary Level,Yes,0.06963,46,674,0.05040,0.08886
2018,Indirect migration background,Upper Secondary Level,No,0.93037,628,674,0.91114,0.94960
2018,Indirect migration background,Post-secondary Non-tertiary Level,No,0.96477,113,113,0.93062,0.99891
2018,Indirect migration background,First Stage of Tertiary Education,No,0.99440,44,44,0.97208,1.01671
2018,Indirect migration background,Second Stage of Tertiary Education,No,0.97217,239,239,0.95127,0.99307
2019,No migration background,No answer / don't know,No,0.88015,317,317,0.84434,0.91596
2019,No migration background,Pre-primary Level,No,0.99361,201,201,0.98257,1.00465
2019,No migration background,Primary Level,Yes,0.32882,44,147,0.25262,0.40503
2019,No migration background,Primary Level,No,0.67118,103,147,0.59497,0.74738
2019,No migration background,Lower Secondary Level,Yes,0.19792,243,1569,0.17819,0.21764
2019,No migration background,Lower Secondary Level,No,0.80208,1326,1569,0.78236,0.82181
2019,No migration background,Upper Secondary Level,Yes,0.17761,1447,9176,0.16979,0.18543
2019,No migration background,Upper Secondary Level,No,0.82239,7729,9176,0.81457,0.83021
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.10058,124,1507,0.08539,0.11577
2019,No migration background,Post-secondary Non-tertiary Level,No,0.89942,1383,1507,0.88423,0.91461
2019,No migration background,First Stage of Tertiary Education,Yes,0.15594,225,1508,0.13763,0.17426
2019,No migration background,First Stage of Tertiary Education,No,0.84406,1283,1508,0.82574,0.86237
2019,No migration background,Second Stage of Tertiary Education,Yes,0.09698,496,5611,0.08923,0.10472
2019,No migration background,Second Stage of Tertiary Education,No,0.90302,5115,5611,0.89528,0.91077
2019,Direct migration background,No answer / don't know,No,0.94923,108,108,0.90764,0.99083
2019,Direct migration background,Primary Level,No,0.84326,184,184,0.79059,0.89594
2019,Direct migration background,Lower Secondary Level,Yes,0.12310,68,612,0.09705,0.14915
2019,Direct migration background,Lower Secondary Level,No,0.87690,544,612,0.85085,0.90295
2019,Direct migration background,Upper Secondary Level,Yes,0.11924,107,1311,0.10169,0.13679
2019,Direct migration background,Upper Secondary Level,No,0.88076,1204,1311,0.86321,0.89831
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.12696,43,532,0.09864,0.15528
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.87304,489,532,0.84472,0.90136
2019,Direct migration background,First Stage of Tertiary Education,No,0.90568,73,73,0.83817,0.97319
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.05512,54,1113,0.04171,0.06854
2019,Direct migration background,Second Stage of Tertiary Education,No,0.94488,1059,1113,0.93146,0.95829
2019,Indirect migration background,No answer / don't know,No,0.91338,103,103,0.85880,0.96797
2019,Indirect migration background,Pre-primary Level,No,0.99435,79,79,0.97771,1.01099
2019,Indirect migration background,Lower Secondary Level,No,0.92639,219,219,0.89172,0.96105
2019,Indirect migration background,Upper Secondary Level,Yes,0.06080,38,628,0.04210,0.07951
2019,Indirect migration background,Upper Secondary Level,No,0.93920,590,628,0.92049,0.95790
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.95978,125,125,0.92520,0.99436
2019,Indirect migration background,First Stage of Tertiary Education,No,0.99327,57,57,0.97185,1.01468
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.98024,279,279,0.96388,0.99660
2020,No migration background,No answer / don't know,No,0.91732,272,272,0.88453,0.95011
2020,No migration background,Pre-primary Level,No,0.94203,190,190,0.90872,0.97535
2020,No migration background,Primary Level,Yes,0.38700,42,127,0.30195,0.47204
2020,No migration background,Primary Level,No,0.61300,85,127,0.52796,0.69805
2020,No migration background,Lower Secondary Level,Yes,0.18996,236,1436,0.16966,0.21025
2020,No migration background,Lower Secondary Level,No,0.81004,1200,1436,0.78975,0.83034
2020,No migration background,Upper Secondary Level,Yes,0.17591,1339,8366,0.16775,0.18407
2020,No migration background,Upper Secondary Level,No,0.82409,7027,8366,0.81593,0.83225
2020,No migration background,Post-secondary Non-tertiary Level,Yes,0.10700,128,1434,0.09100,0.12301
2020,No migration background,Post-secondary Non-tertiary Level,No,0.89300,1306,1434,0.87699,0.90900
2020,No migration background,First Stage of Tertiary Education,Yes,0.16637,197,1329,0.14634,0.18640
2020,No migration background,First Stage of Tertiary Education,No,0.83363,1132,1329,0.81360,0.85366
2020,No migration background,Second Stage of Tertiary Education,Yes,0.09715,479,5272,0.08915,0.10514
2020,No migration background,Second Stage of Tertiary Education,No,0.90285,4793,5272,0.89486,0.91085
2020,Direct migration background,No answer / don't know,No,0.94728,470,470,0.92705,0.96751
2020,Direct migration background,Primary Level,Yes,0.10200,38,1316,0.08564,0.11836
2020,Direct migration background,Primary Level,No,0.89800,1278,1316,0.88164,0.91436
2020,Direct migration background,Lower Secondary Level,Yes,0.12953,76,1358,0.11167,0.14740
2020,Direct migration background,Lower Secondary Level,No,0.87047,1282,1358,0.85260,0.88833
2020,Direct migration background,Upper Secondary Level,Yes,0.11283,125,2165,0.09950,0.12616
2020,Direct migration background,Upper Secondary Level,No,0.88717,2040,2165,0.87384,0.90050
2020,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.12104,50,772,0.09801,0.14406
2020,Direct migration background,Post-secondary Non-tertiary Level,No,0.87896,722,772,0.85594,0.90199
2020,Direct migration background,First Stage of Tertiary Education,No,0.88718,67,67,0.81086,0.96351
2020,Direct migration background,Second Stage of Tertiary Education,Yes,0.05977,78,2095,0.04961,0.06992
2020,Direct migration background,Second Stage of Tertiary Education,No,0.94023,2017,2095,0.93008,0.95039
2020,Indirect migration background,No answer / don't know,No,0.96887,90,90,0.93279,1.00495
2020,Indirect migration background,Pre-primary Level,No,0.99303,82,82,0.97491,1.01115
2020,Indirect migration background,Lower Secondary Level,No,0.90353,207,207,0.86322,0.94385
2020,Indirect migration background,Upper Secondary Level,Yes,0.08013,40,611,0.05859,0.10168
2020,Indirect migration background,Upper Secondary Level,No,0.91987,571,611,0.89832,0.94141
2020,Indirect migration background,Post-secondary Non-tertiary Level,No,0.97076,130,130,0.94169,0.99984
2020,Indirect migration background,First Stage of Tertiary Education,No,0.98934,50,50,0.96058,1.01809
2020,Indirect migration background,Second Stage of Tertiary Education,No,0.97001,283,283,0.95010,0.98992
2021,No migration background,No answer / don't know,No,0.89196,288,288,0.85604,0.92787
2021,No migration background,Pre-primary Level,No,0.99334,102,102,0.97748,1.00920
2021,No migration background,Primary Level,No,0.56204,61,61,0.43650,0.68758
2021,No migration background,Lower Secondary Level,Yes,0.23001,158,883,0.20223,0.25778
2021,No migration background,Lower Secondary Level,No,0.76999,725,883,0.74222,0.79777
2021,No migration background,Upper Secondary Level,Yes,0.17945,941,5714,0.16950,0.18940
2021,No migration background,Upper Secondary Level,No,0.82055,4773,5714,0.81060,0.83050
2021,No migration background,Post-secondary Non-tertiary Level,Yes,0.13022,106,1048,0.10983,0.15060
2021,No migration background,Post-secondary Non-tertiary Level,No,0.86978,942,1048,0.84940,0.89017
2021,No migration background,First Stage of Tertiary Education,Yes,0.16198,131,901,0.13791,0.18606
2021,No migration background,First Stage of Tertiary Education,No,0.83802,770,901,0.81394,0.86209
2021,No migration background,Second Stage of Tertiary Education,Yes,0.08963,375,4085,0.08087,0.09839
2021,No migration background,Second Stage of Tertiary Education,No,0.91037,3710,4085,0.90161,0.91913
2021,Direct migration background,No answer / don't know,No,0.93143,417,417,0.90714,0.95571
2021,Direct migration background,Pre-primary Level,No,0.98588,47,47,0.95178,1.01998
2021,Direct migration background,Primary Level,Yes,0.10973,59,823,0.08836,0.13109
2021,Direct migration background,Primary Level,No,0.89027,764,823,0.86891,0.91164
2021,Direct migration background,Lower Secondary Level,Yes,0.12445,50,749,0.10080,0.14811
2021,Direct migration background,Lower Secondary Level,No,0.87555,699,749,0.85189,0.89920
2021,Direct migration background,Upper Secondary Level,Yes,0.15052,92,1237,0.13059,0.17046
2021,Direct migration background,Upper Secondary Level,No,0.84948,1145,1237,0.82954,0.86941
2021,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.11266,45,456,0.08360,0.14171
2021,Direct migration background,Post-secondary Non-tertiary Level,No,0.88734,411,456,0.85829,0.91640
2021,Direct migration background,First Stage of Tertiary Education,No,0.80759,48,48,0.69489,0.92028
2021,Direct migration background,Second Stage of Tertiary Education,Yes,0.07090,56,1380,0.05735,0.08444
2021,Direct migration background,Second Stage of Tertiary Education,No,0.92910,1324,1380,0.91556,0.94265
2021,Indirect migration background,Pre-primary Level,No,0.98714,37,37,0.95033,1.02395
2021,Indirect migration background,Lower Secondary Level,No,0.78670,111,111,0.71015,0.86325
2021,Indirect migration background,Upper Secondary Level,No,0.91907,355,355,0.89066,0.94748
2021,Indirect migration background,Post-secondary Non-tertiary Level,No,0.99186,89,89,0.97308,1.01063
2021,Indirect migration background,First Stage of Tertiary Education,No,0.99010,36,36,0.95731,1.02290
2021,Indirect migration background,Second Stage of Tertiary Education,No,0.95807,201,201,0.93029,0.98585
2022,No migration background,No answer / don't know,Yes,0.09356,146,1812,0.08015,0.10698
2022,No migration background,No answer / don't know,No,0.90644,1666,1812,0.89302,0.91985
