year,pgisced97,sampreg,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Upper Secondary Level,West,No,0.82385,4855,5662,0.81393,0.83377
2021,Upper Secondary Level,East,Yes,0.17760,255,1673,0.15928,0.19592
2021,Upper Secondary Level,East,No,0.82044,1418,1673,0.80204,0.83884
2021,Post-secondary Non-tertiary Level,West,Yes,0.12396,141,1373,0.10652,0.14140
2021,Post-secondary Non-tertiary Level,West,No,0.87434,1232,1373,0.85680,0.89188
2021,Post-secondary Non-tertiary Level,East,No,0.93260,210,210,0.89861,0.96659
2021,First Stage of Tertiary Education,West,Yes,0.15052,103,733,0.12461,0.17642
2021,First Stage of Tertiary Education,West,No,0.84292,630,733,0.81656,0.86928
2021,First Stage of Tertiary Education,East,Yes,0.17682,41,265,0.13080,0.22284
2021,First Stage of Tertiary Education,East,No,0.80239,224,265,0.75435,0.85042
2021,Second Stage of Tertiary Education,West,Yes,0.07616,311,4487,0.06840,0.08393
2021,Second Stage of Tertiary Education,West,No,0.92217,4176,4487,0.91433,0.93001
2021,Second Stage of Tertiary Education,East,Yes,0.12338,129,1188,0.10467,0.14209
2021,Second Stage of Tertiary Education,East,No,0.87101,1059,1188,0.85194,0.89008
2022,Pre-primary Level,West,No,0.60610,254,254,0.54589,0.66630
2022,Pre-primary Level,East,No,0.45828,57,57,0.32778,0.58878
2022,Primary Level,West,Yes,0.22962,80,717,0.19881,0.26043
2022,Primary Level,West,No,0.75386,637,717,0.72231,0.78541
2022,Primary Level,East,No,0.76187,109,109,0.68154,0.84220
2022,Lower Secondary Level,West,Yes,0.18728,187,1518,0.16765,0.20691
2022,Lower Secondary Level,West,No,0.80138,1331,1518,0.78130,0.82145
2022,Lower Secondary Level,East,Yes,0.19014,43,348,0.14885,0.23143
2022,Lower Secondary Level,East,No,0.76338,305,348,0.71866,0.80809
2022,Upper Secondary Level,West,Yes,0.17572,994,7079,0.16686,0.18459
2022,Upper Secondary Level,West,No,0.81711,6085,7079,0.80810,0.82611
2022,Upper Secondary Level,East,Yes,0.15642,283,2130,0.14099,0.17185
2022,Upper Secondary Level,East,No,0.84060,1847,2130,0.82505,0.85615
2022,Post-secondary Non-tertiary Level,West,Yes,0.09531,154,1816,0.08180,0.10882
2022,Post-secondary Non-tertiary Level,West,No,0.90426,1662,1816,0.89072,0.91779
2022,Post-secondary Non-tertiary Level,East,No,0.90177,361,361,0.87103,0.93252
2022,First Stage of Tertiary Education,West,Yes,0.16746,137,1025,0.14459,0.19032
2022,First Stage of Tertiary Education,West,No,0.83254,888,1025,0.80968,0.85541
2022,First Stage of Tertiary Education,East,Yes,0.19868,51,340,0.15621,0.24116
2022,First Stage of Tertiary Education,East,No,0.78115,289,340,0.73713,0.82516
2022,Second Stage of Tertiary Education,West,Yes,0.07499,385,6899,0.06878,0.08121
2022,Second Stage of Tertiary Education,West,No,0.92179,6514,6899,0.91545,0.92812
2022,Second Stage of Tertiary Education,East,Yes,0.14366,171,1752,0.12723,0.16008
2022,Second Stage of Tertiary Education,East,No,0.85439,1581,1752,0.83787,0.87091
